
[00:00:00.000 --> 00:00:04.780]  請我們一提「低頭有望神」
[00:02:56.960 --> 00:03:00.200]  教會要先有得勝的把握
[00:03:00.200 --> 00:03:06.280]  看見天上的天使向各位坐在寶座上的那一位進行敬拜
[00:03:06.280 --> 00:03:09.840]  表示上帝仍然坐著為王
[00:03:09.840 --> 00:03:11.720]  掌管一切
[00:03:11.720 --> 00:03:18.440]  這時候信徒就有力量去面對地上的苦難
[00:03:18.440 --> 00:03:23.640]  還有更加有力量去傳福音
[00:03:23.640 --> 00:03:26.440]  在約翰社彼差教會的信裏
[00:03:26.440 --> 00:03:29.640]  他提到教會要至死忠心
[00:03:29.640 --> 00:03:32.880]  和不可以敬拜君王
[00:03:32.880 --> 00:03:36.120]  大家知道當時的羅馬君王
[00:03:36.120 --> 00:03:38.360]  當自己是神
[00:03:38.360 --> 00:03:42.280]  是需要人去敬拜他
[00:03:42.280 --> 00:03:47.040]  因為唯有神是我們敬拜的對象
[00:03:47.040 --> 00:03:50.840]  當時敬拜君王究竟是怎樣的呢?
[00:03:50.840 --> 00:03:53.320]  當君王亮相的時候
[00:03:53.320 --> 00:03:56.800]  他就會坐在寶座上
[00:03:56.800 --> 00:04:02.000]  有大群的隨從、高官來相伴
[00:04:02.000 --> 00:04:05.000]  當君王出巡的時候
[00:04:05.000 --> 00:04:09.880]  社會的群體就會去迎見他
[00:04:09.880 --> 00:04:15.560]  然後向他奉上一個金色的冠冕
[00:04:15.560 --> 00:04:19.560]  表示認同他的主權
[00:04:19.560 --> 00:04:23.000]  如果你看回剛才我們讀的經文
[00:04:23.000 --> 00:04:24.800]  是不是很相似?
[00:04:24.800 --> 00:04:28.080]  是不是覺得君王的敬拜
[00:04:28.080 --> 00:04:35.560]  和當時約翰看到天上的景象很相近?
[00:04:35.560 --> 00:04:38.200]  孫寶齡博士在他的主色書
[00:04:38.200 --> 00:04:42.280]  《啟示六萬主之主》這本書裏這樣說
[00:04:42.280 --> 00:04:48.400]  「崇拜並不是感情的抒發和釋放
[00:04:48.400 --> 00:04:52.200]  而是不折不扣的政治行為」
[00:04:52.200 --> 00:04:56.480]  所謂政治行為是指其中所涉及的
[00:04:56.480 --> 00:05:00.520]  是對生命的主權、立場、價值
[00:05:00.520 --> 00:05:06.440]  和方向的認順和宣告
[00:05:06.440 --> 00:05:08.520]  我想大家想想
[00:05:08.520 --> 00:05:11.640]  當時進行君王敬拜的人
[00:05:11.640 --> 00:05:15.560]  有多少人是真心的呢?
[00:05:15.560 --> 00:05:20.400]  我想大部份都是阿兒奉承
[00:05:20.400 --> 00:05:22.400]  都是淺眉的
[00:05:22.400 --> 00:05:26.200]  但今天我們來到去敬拜神
[00:05:26.200 --> 00:05:30.440]  是因為祂配得我們去敬拜祂
[00:05:30.440 --> 00:05:33.480]  所以我們每個星期回到教會敬拜神
[00:05:33.480 --> 00:05:35.320]  我們再一次認清楚
[00:05:35.320 --> 00:05:37.400]  神就是那位至高無上
[00:05:37.400 --> 00:05:38.720]  獨一無二
[00:05:38.720 --> 00:05:42.280]  色在、金在、永在的全能神
[00:05:42.280 --> 00:05:44.840]  這樣我們就有力量
[00:05:44.840 --> 00:05:51.360]  來面對生活種種的壓力和困難
[00:05:51.360 --> 00:05:53.600]  第二個問題是
[00:05:53.600 --> 00:05:56.720]  為何要敬拜神呢?
[00:05:56.720 --> 00:05:58.280]  人類學家指出
[00:05:58.280 --> 00:06:03.480]  每一個人天生都會崇拜給自己能力高的人
[00:06:03.480 --> 00:06:08.280]  我記得溫韋耀博士曾經有一次說到
[00:06:08.280 --> 00:06:11.840]  他說過
[00:06:11.840 --> 00:06:13.520]  他說完之後
[00:06:13.520 --> 00:06:18.360]  有北宣的弟兄姊妹來跟他說
[00:06:18.360 --> 00:06:21.520]  阿溫博士 我很崇拜你
[00:06:21.520 --> 00:06:24.080]  他馬上阻止他
[00:06:24.080 --> 00:06:26.760]  你千萬不能這樣說
[00:06:26.760 --> 00:06:31.040]  你千萬不能這樣說
[00:06:31.040 --> 00:06:36.080]  所以我們都有一種比我們能力高的
[00:06:36.080 --> 00:06:38.640]  我們是會去崇拜的
[00:06:38.640 --> 00:06:44.040]  其實世界上每一個民族都會拜神的
[00:06:44.040 --> 00:06:47.520]  不過他們很多都拜錯了
[00:06:47.520 --> 00:06:51.040]  我們看回聖經第四章第十一節
[00:06:51.040 --> 00:06:52.720]  這裡說到
[00:06:52.720 --> 00:06:54.800]  主我們的神
[00:06:54.800 --> 00:06:58.840]  其實這是當時羅馬君王的稱呼
[00:06:58.840 --> 00:07:00.840]  原來他們都是這樣稱呼
[00:07:00.840 --> 00:07:04.200]  羅馬君王是主我們的神
[00:07:04.200 --> 00:07:06.640]  接著說
[00:07:06.640 --> 00:07:09.440]  李佩德榮耀尊貴權能
[00:07:09.440 --> 00:07:11.200]  李佩德
[00:07:11.200 --> 00:07:14.200]  也是當時曾經用過
[00:07:14.200 --> 00:07:19.880]  來稱呼其中一個羅馬皇帝的用語
[00:07:19.880 --> 00:07:24.400]  所以約翰套用了當時君王敬拜的用語
[00:07:24.400 --> 00:07:30.440]  來表達神才值得我們去敬拜
[00:07:30.440 --> 00:07:34.280]  其實敬拜英文叫worship
[00:07:34.280 --> 00:07:39.040]  其實這個字由worship來演變出來
[00:07:39.040 --> 00:07:41.640]  就是worthy
[00:07:41.640 --> 00:07:45.080]  即是佩德的意思
[00:07:45.080 --> 00:07:48.360]  為何神配受人敬拜呢?
[00:07:48.360 --> 00:07:50.080]  我們看第十一節
[00:07:50.080 --> 00:07:51.520]  第下半節
[00:07:51.520 --> 00:07:54.280]  因為你創造了萬有
[00:07:54.280 --> 00:07:58.440]  萬有都是因著你的旨意而存在
[00:07:58.440 --> 00:08:00.440]  而被造的
[00:08:00.440 --> 00:08:03.800]  因為神是我們的創造主
[00:08:03.800 --> 00:08:07.800]  敬拜是使人認清我們自己的位置
[00:08:07.800 --> 00:08:09.960]  我們不是這個世界的神
[00:08:09.960 --> 00:08:11.960]  我們不是這個世界的王
[00:08:11.960 --> 00:08:15.680]  我們是受造之物
[00:08:15.680 --> 00:08:18.560]  神配得我們敬拜另一個原因
[00:08:18.560 --> 00:08:20.800]  就是剛才讀過的第五章
[00:08:20.800 --> 00:08:22.560]  第十二節
[00:08:22.560 --> 00:08:23.000]  這裡說
[00:08:23.000 --> 00:08:24.240]  大聲說
[00:08:24.240 --> 00:08:26.240]  被殺的楊高
[00:08:26.240 --> 00:08:28.040]  是佩德權能
[00:08:28.040 --> 00:08:29.960]  豐富智慧力量
[00:08:29.960 --> 00:08:33.360]  尊貴榮耀重責
[00:08:33.360 --> 00:08:35.240]  是因為耶穌基督
[00:08:35.240 --> 00:08:37.280]  為我們流血捨身
[00:08:37.280 --> 00:08:39.520]  救贖我們
[00:08:39.520 --> 00:08:42.040]  所以祂配得我們敬拜
[00:08:42.040 --> 00:08:44.400]  弟兄姊妹
[00:08:44.400 --> 00:08:47.720]  你認為神配不配得你敬拜呢?
[00:08:47.720 --> 00:08:48.880]  祂是你的創造主
[00:08:48.880 --> 00:08:51.120]  是你的救贖主
[00:08:51.120 --> 00:08:54.280]  這件事對你來說有多真實呢?
[00:08:54.280 --> 00:08:56.720]  當你來唱詩
[00:08:56.720 --> 00:08:59.200]  唱到「神祢好偉大」
[00:08:59.200 --> 00:09:00.720]  「神多謝祢的救贖」
[00:09:00.720 --> 00:09:05.560]  你是否真的把心放進去唱呢?
[00:09:05.560 --> 00:09:08.360]  崇拜能夠使我們
[00:09:08.360 --> 00:09:12.680]  在這個為我獨尊個人主義盛行的世代裡
[00:09:12.680 --> 00:09:19.080]  再一次看清楚我們自己的定位和身份
[00:09:19.080 --> 00:09:20.880]  我們每個星期
[00:09:20.880 --> 00:09:23.000]  用一個多小時
[00:09:23.000 --> 00:09:25.640]  我們第一課都是一個小時
[00:09:25.640 --> 00:09:27.200]  我們放下其他的事務
[00:09:27.200 --> 00:09:30.160]  專心敬拜神
[00:09:30.160 --> 00:09:34.640]  神是否值得我們這樣做呢?
[00:09:34.640 --> 00:09:37.040]  第三個問題就是
[00:09:37.040 --> 00:09:39.560]  誰敬拜?
[00:09:39.560 --> 00:09:47.080]  我們看第四章的六至八節
[00:09:47.080 --> 00:09:50.920]  在寶座中間和寶座周圍有四個活物
[00:09:50.920 --> 00:09:53.000]  前後佈滿了眼睛
[00:09:53.000 --> 00:09:54.720]  第一個活物像獅子
[00:09:54.720 --> 00:09:56.280]  第二個活物像牛犢
[00:09:56.280 --> 00:09:59.120]  第三個活物像鏈面像人
[00:09:59.120 --> 00:10:01.600]  第四個活物像飛鷹
[00:10:01.600 --> 00:10:04.120]  四個活物各有六個翅膀
[00:10:04.120 --> 00:10:05.960]  裡外都佈滿了眼睛
[00:10:05.960 --> 00:10:07.840]  它們晝夜不停地說
[00:10:07.840 --> 00:10:13.560]  「聖哉!聖哉!聖哉!」等等
[00:10:13.560 --> 00:10:15.840]  這幾節提到四活物
[00:10:15.840 --> 00:10:17.360]  它們是甚麼來的呢?
[00:10:17.360 --> 00:10:21.400]  原來它們是侍奉神的天使
[00:10:21.400 --> 00:10:25.960]  舊約以西傑書第一章也提到四活物
[00:10:25.960 --> 00:10:28.760]  聖經如何形容四活物呢?
[00:10:28.760 --> 00:10:31.400]  說它們前後佈滿眼睛
[00:10:31.400 --> 00:10:34.440]  代表它們很有智慧
[00:10:34.440 --> 00:10:37.520]  能夠透視很多事物
[00:10:37.520 --> 00:10:39.440]  它們各有六個翅膀
[00:10:39.440 --> 00:10:44.600]  代表它們行動很迅速、很敏捷
[00:10:44.600 --> 00:10:48.120]  四活物第一個好像獅子
[00:10:48.120 --> 00:10:49.840]  獅子是甚麼?
[00:10:49.840 --> 00:10:51.520]  是白獸之王
[00:10:51.520 --> 00:10:54.360]  代表走獸
[00:10:54.360 --> 00:10:57.000]  第二個好像牛
[00:10:57.000 --> 00:10:59.040]  牛是代表甚麼?
[00:10:59.040 --> 00:11:01.280]  代表加速
[00:11:01.280 --> 00:11:03.760]  第三個活物是鷹
[00:11:03.760 --> 00:11:06.240]  鷹是鳥類裡最強的
[00:11:06.240 --> 00:11:07.720]  代表飛禽
[00:11:07.720 --> 00:11:09.320]  第四個是人
[00:11:09.320 --> 00:11:10.920]  代表人類
[00:11:10.920 --> 00:11:12.880]  所以其實四活物
[00:11:12.880 --> 00:11:15.200]  是代表了神所創造
[00:11:15.200 --> 00:11:20.440]  所有有生命氣息的活物的天使
[00:11:20.440 --> 00:11:24.920]  它們向神敬拜
[00:11:24.920 --> 00:11:29.360]  四章十節也提到二十四位長老
[00:11:29.360 --> 00:11:31.760]  它們又是誰呢?
[00:11:31.760 --> 00:11:34.800]  色經學者也有不同的解釋
[00:11:34.800 --> 00:11:36.560]  其實也不容易解釋
[00:11:36.560 --> 00:11:39.160]  二十四位長老是誰?
[00:11:39.160 --> 00:11:42.200]  我自己認為較合理的解釋是
[00:11:42.200 --> 00:11:47.360]  它們是神的子民在天上的代表天使
[00:11:47.360 --> 00:11:50.120]  它們代表了新舊兩約
[00:11:50.120 --> 00:11:55.560]  一切屬神的忠信者
[00:11:55.560 --> 00:11:58.040]  第四章的四節
[00:11:58.040 --> 00:12:01.680]  說到它們是新穿白衣
[00:12:01.680 --> 00:12:04.120]  頭戴金冠
[00:12:04.120 --> 00:12:05.240]  白身代表甚麼?
[00:12:05.240 --> 00:12:09.240]  在啟示錄
[00:12:09.240 --> 00:12:13.960]  聖潔?不是,是聖利
[00:12:13.960 --> 00:12:17.760]  即是說它們是得勝了
[00:12:17.760 --> 00:12:21.000]  是得著榮耀
[00:12:21.000 --> 00:12:25.800]  我們再看第五章的十一節
[00:12:25.800 --> 00:12:27.560]  剛才讀過的
[00:12:27.560 --> 00:12:31.120]  「我又觀看聽見千千萬萬天使的聲音
[00:12:31.120 --> 00:12:35.640]  它們都在寶座活物和長老的四周」
[00:12:35.640 --> 00:12:41.320]  第十三節說「我又聽見天上、地上、地底下
[00:12:41.320 --> 00:12:44.560]  和海內一切被造之物
[00:12:44.560 --> 00:12:47.920]  以及天地間的萬有」
[00:12:47.920 --> 00:12:53.360]  這裡說到不單是二十四位長老和四活物
[00:12:53.360 --> 00:12:57.920]  是千千萬萬的天使和所有被造之物
[00:12:57.920 --> 00:13:00.440]  都來向神敬拜
[00:13:00.440 --> 00:13:04.880]  神整全的創造都向神敬拜
[00:13:04.880 --> 00:13:06.600]  綜合這幾節
[00:13:06.600 --> 00:13:09.880]  屬神的子民、天使、所有受造之物
[00:13:09.880 --> 00:13:15.080]  都向神發出敬拜、讚美
[00:13:15.080 --> 00:13:19.120]  崇拜的觀眾不是你們
[00:13:19.120 --> 00:13:20.840]  大家來崇拜
[00:13:20.840 --> 00:13:24.040]  不是要看在台上的人表演
[00:13:24.040 --> 00:13:27.280]  不是去欣賞詩班唱得好不好
[00:13:27.280 --> 00:13:32.360]  不是要看主席帶領得是否生動風趣
[00:13:32.360 --> 00:13:37.440]  不是要評核講道的人講得好不好
[00:13:37.440 --> 00:13:39.960]  在十九世紀中葉
[00:13:39.960 --> 00:13:42.360]  美國有一個很有名的牧師
[00:13:42.360 --> 00:13:44.280]  叫做Henry Beecher
[00:13:44.280 --> 00:13:45.920]  畢業牧師
[00:13:45.920 --> 00:13:49.480]  他去到哪裡講道一定坐無虛席
[00:13:49.480 --> 00:13:51.640]  在他牧養的教會
[00:13:51.640 --> 00:13:55.360]  每個星期都有三千人來聽他講道
[00:13:55.360 --> 00:13:57.600]  有一個主日的清晨
[00:13:57.600 --> 00:14:00.320]  畢業牧師病了
[00:14:00.320 --> 00:14:04.840]  安排了另外一位傳道人替他講道
[00:14:04.840 --> 00:14:08.200]  其實那一天早上
[00:14:08.200 --> 00:14:09.800]  都很多人來聽道
[00:14:09.800 --> 00:14:13.080]  很多人是慕名而來聽道
[00:14:13.080 --> 00:14:15.560]  崇拜開始的時候
[00:14:15.560 --> 00:14:16.960]  主席就公佈了
[00:14:16.960 --> 00:14:19.960]  畢業牧師今天病了
[00:14:19.960 --> 00:14:25.600]  我們今天有另外一位傳道人來講道
[00:14:25.600 --> 00:14:31.120]  當傳道人準備出來站起來講道的時候
[00:14:31.120 --> 00:14:37.480]  就看到會眾裡面的面容很失望
[00:14:37.480 --> 00:14:42.960]  接著就開始有人站起來想走
[00:14:42.960 --> 00:14:48.400]  這個傳道人就大聲說
[00:14:48.400 --> 00:14:51.240]  所有來敬拜畢業牧師的人
[00:14:51.240 --> 00:14:53.600]  現在可以離開
[00:14:53.600 --> 00:14:58.600]  所有敬拜神的人請你們坐在你們的座位裡面
[00:14:58.600 --> 00:15:00.560]  弟兄姊妹
[00:15:00.560 --> 00:15:02.400]  在敬拜的場景裡面
[00:15:02.400 --> 00:15:04.640]  只有一位觀眾
[00:15:04.640 --> 00:15:06.640]  就是神
[00:15:06.640 --> 00:15:10.000]  神才是崇拜的主角
[00:15:10.000 --> 00:15:12.040]  祂在這裡看著我們
[00:15:12.040 --> 00:15:15.120]  怎樣去敬拜祂
[00:15:15.120 --> 00:15:16.920]  最後一個問題就是
[00:15:16.920 --> 00:15:18.520]  怎樣敬拜呢?
[00:15:18.520 --> 00:15:20.880]  如何敬拜?
[00:15:20.880 --> 00:15:25.440]  四章十節提到
[00:15:25.440 --> 00:15:30.840]  二十四位長老是俯伏在坐寶座上的兩位面前
[00:15:30.840 --> 00:15:32.720]  俯伏
[00:15:32.720 --> 00:15:35.600]  二十四位長老是用了身體語言
[00:15:35.600 --> 00:15:39.280]  來表達他們對神的尊敬
[00:15:39.280 --> 00:15:43.040]  其實身體語言是會幫我們去敬拜的
[00:15:43.040 --> 00:15:46.160]  我們站在這裡唱歌和祈禱
[00:15:46.160 --> 00:15:50.600]  其實是最低限度的崇敬的姿態
[00:15:50.600 --> 00:15:54.840]  接著說到他們又把冠冕放在寶座前
[00:15:54.840 --> 00:16:00.480]  也表示他們是尊崇神為主為王
[00:16:00.480 --> 00:16:01.920]  弟兄姊妹
[00:16:01.920 --> 00:16:04.600]  你們有沒有帶著一個尊敬的心
[00:16:04.600 --> 00:16:06.800]  來去敬拜神呢?
[00:16:06.800 --> 00:16:09.800]  會不會在還沒到教會之前
[00:16:09.800 --> 00:16:12.920]  或者坐下第一個動作
[00:16:12.920 --> 00:16:17.720]  就是將你的手機調成震機呢?
[00:16:17.720 --> 00:16:22.000]  我自己是操練這方面的
[00:16:22.000 --> 00:16:24.600]  我不只是去敬拜的時候這樣做
[00:16:24.600 --> 00:16:28.160]  當然我也不會帶著手機來敬拜
[00:16:28.160 --> 00:16:30.640]  我去參加什麼聚會
[00:16:30.640 --> 00:16:32.840]  我都會先坐下來調成震機
[00:16:32.840 --> 00:16:36.080]  因為我尊重那個聚會
[00:16:36.080 --> 00:16:39.080]  我尊重帶領聚會的人
[00:16:39.080 --> 00:16:42.760]  我也不想影響參加聚會的人
[00:16:42.760 --> 00:16:44.880]  讓我們一同學習
[00:16:44.880 --> 00:16:48.320]  來到主面前敬拜是有所奉獻的
[00:16:48.320 --> 00:16:50.160]  四章九節這裡說到
[00:16:50.160 --> 00:16:52.440]  形容四個活物
[00:16:52.440 --> 00:16:55.760]  他們將榮耀、尊貴、感謝
[00:16:55.760 --> 00:17:00.200]  獻給那位坐在寶座上
[00:17:00.200 --> 00:17:02.200]  你來到神面前
[00:17:02.200 --> 00:17:04.680]  有什麼獻給祂呢?
[00:17:04.680 --> 00:17:06.800]  所以崇拜的時候
[00:17:06.800 --> 00:17:08.720]  有金錢奉獻的環節
[00:17:08.720 --> 00:17:11.240]  其實也很有意思的
[00:17:11.240 --> 00:17:14.440]  在一個很窮困的鄉村裡
[00:17:14.440 --> 00:17:17.320]  主日崇拜奉獻的環節
[00:17:17.320 --> 00:17:20.760]  村民不是奉獻金錢的
[00:17:20.760 --> 00:17:23.200]  他們是拿他們家裡的東西
[00:17:23.200 --> 00:17:24.800]  帶來奉獻
[00:17:24.800 --> 00:17:27.120]  有一個可能帶一隻雞
[00:17:27.120 --> 00:17:29.040]  有一個可能帶一隻鴨
[00:17:29.040 --> 00:17:32.040]  有一個可能帶一些蔬菜
[00:17:32.040 --> 00:17:35.520]  在教會的前面有一個很大的箱
[00:17:35.520 --> 00:17:40.600]  他們將那些東西放在箱裡
[00:17:40.600 --> 00:17:42.200]  有一個年輕人
[00:17:42.200 --> 00:17:43.480]  他很窮
[00:17:43.480 --> 00:17:45.840]  他沒有什麼可以獻給神
[00:17:45.840 --> 00:17:48.800]  他走到大箱前面
[00:17:48.800 --> 00:17:52.080]  他自己走進那個箱裡
[00:17:52.080 --> 00:17:56.280]  他說:我願意將我自己奉獻給神
[00:17:56.280 --> 00:17:57.360]  弟兄姊妹
[00:17:57.360 --> 00:18:00.360]  讓我們不單單做金錢的奉獻
[00:18:00.360 --> 00:18:03.080]  讓我們每一個星期回來教會
[00:18:03.080 --> 00:18:04.240]  崇拜
[00:18:04.240 --> 00:18:10.120]  我們也重新將我們自己奉獻給神
[00:18:10.120 --> 00:18:13.680]  第五章十一、十三節剛才讀過
[00:18:13.680 --> 00:18:16.560]  就是天上、地上所有受造之物
[00:18:16.560 --> 00:18:18.880]  都一同去敬拜神
[00:18:18.880 --> 00:18:22.480]  天上的敬拜是集體的敬拜
[00:18:22.480 --> 00:18:23.680]  有些人可能會問
[00:18:23.680 --> 00:18:26.680]  為什麼一定會回教會敬拜呢?
[00:18:26.680 --> 00:18:29.800]  自己家裡開著的電視看《權能時間》
[00:18:29.800 --> 00:18:32.120]  敬拜可以嗎?
[00:18:32.120 --> 00:18:33.920]  集體敬拜
[00:18:33.920 --> 00:18:38.920]  其實對微信主的人來說是一個見證
[00:18:38.920 --> 00:18:43.080]  其實我在北宣也遇過十個八個弟兄姊妹
[00:18:43.080 --> 00:18:45.360]  他們說他們微信主的時候
[00:18:45.360 --> 00:18:47.600]  為什麼會來北宣呢?
[00:18:47.600 --> 00:18:51.880]  就是看到天橋那條隊
[00:18:51.880 --> 00:18:55.200]  為什麼那麼多人排隊進入教會呢?
[00:18:55.200 --> 00:18:57.840]  很好奇都進來看看
[00:18:57.840 --> 00:19:03.520]  於是進來看看就信了
[00:19:03.520 --> 00:19:07.640]  他們集體的敬拜
[00:19:07.640 --> 00:19:09.760]  氣氛也很重要
[00:19:09.760 --> 00:19:11.880]  集體敬拜的氣氛
[00:19:11.880 --> 00:19:15.440]  是個別的敬拜不可以取代的
[00:19:15.440 --> 00:19:18.080]  我們看看天上敬拜那幅圖畫
[00:19:18.080 --> 00:19:19.240]  那幅圖像
[00:19:19.240 --> 00:19:23.240]  你嘗試感受一下那個氣氛
[00:19:23.240 --> 00:19:27.160]  是不是你也很想跟他們一起去敬拜神呢?
[00:19:27.160 --> 00:19:29.920]  集體敬拜更加提醒我們
[00:19:29.920 --> 00:19:31.440]  我們不是孤單
[00:19:31.440 --> 00:19:34.200]  我們不是自己一個人去做基督徒
[00:19:34.200 --> 00:19:36.800]  我們是有一同信仰
[00:19:36.800 --> 00:19:41.120]  一同敬拜同一位的神
[00:19:41.120 --> 00:19:43.440]  在五章的十一至十四節
[00:19:43.440 --> 00:19:46.480]  表達了天使和所有受造之物
[00:19:46.480 --> 00:19:48.240]  是彼此的和應
[00:19:48.240 --> 00:19:50.640]  同心敬拜神
[00:19:50.640 --> 00:19:51.760]  先是十一節
[00:19:51.760 --> 00:19:55.600]  講到千千萬萬的天使大聲說
[00:19:55.600 --> 00:19:57.000]  然後十三節
[00:19:57.000 --> 00:19:59.920]  所有受造之物讚美神
[00:19:59.920 --> 00:20:03.480]  最後在第十四節
[00:20:03.480 --> 00:20:06.400]  四個活物說「阿們」
[00:20:06.400 --> 00:20:09.360]  天上的敬拜每一個都是參與者
[00:20:09.360 --> 00:20:11.720]  不是旁觀者
[00:20:11.720 --> 00:20:14.400]  記得上一個月是家庭主日
[00:20:14.400 --> 00:20:19.760]  那天我在主日的第二堂崇拜是講到的
[00:20:19.760 --> 00:20:22.320]  大家知道家庭主日
[00:20:22.320 --> 00:20:23.480]  都會有很多小朋友
[00:20:23.480 --> 00:20:25.400]  特別二三四堂
[00:20:25.400 --> 00:20:27.880]  一家一家來
[00:20:27.880 --> 00:20:31.680]  當日唱了一首詩歌
[00:20:31.680 --> 00:20:32.920]  叫做「愛心密碼」
[00:20:32.920 --> 00:20:36.400]  是一首兒童的詩歌
[00:20:36.400 --> 00:20:39.320]  我記得坐在我後面有一個男孩
[00:20:39.320 --> 00:20:41.880]  我沒有看他多大
[00:20:41.880 --> 00:20:44.280]  唱得特別大聲
[00:20:44.280 --> 00:20:46.760]  有少許走音
[00:20:46.760 --> 00:20:50.120]  但他的歌聲是告訴我
[00:20:50.120 --> 00:20:54.480]  甚麼叫做投入去唱詩歌
[00:20:54.480 --> 00:20:56.480]  弟兄姊妹
[00:20:56.480 --> 00:21:00.120]  我們上教會主日崇拜
[00:21:00.120 --> 00:21:01.800]  不是單單去聽道
[00:21:01.800 --> 00:21:03.120]  當然
[00:21:03.120 --> 00:21:06.520]  神的道是很重要的
[00:21:06.520 --> 00:21:08.200]  在北宣家
[00:21:08.200 --> 00:21:10.200]  某一堂崇拜裏面
[00:21:10.200 --> 00:21:11.680]  一講完道
[00:21:11.680 --> 00:21:17.600]  父堂或側翼就開始撤退
[00:21:17.600 --> 00:21:20.280]  我們只是來聽道
[00:21:20.280 --> 00:21:22.640]  還是來敬拜神
[00:21:22.640 --> 00:21:25.240]  我為我們第一堂崇拜感恩
[00:21:25.240 --> 00:21:28.120]  因為你們沒有這個問題
[00:21:28.120 --> 00:21:30.360]  你們回來敬拜
[00:21:30.360 --> 00:21:32.120]  你們的態度都是很認真
[00:21:32.120 --> 00:21:33.880]  盼望我們能夠維持
[00:21:33.880 --> 00:21:35.800]  這個這麼好的現況
[00:21:35.800 --> 00:21:39.440]  我們真是一同投入去敬拜神
[00:21:39.440 --> 00:21:40.880]  最後
[00:21:40.880 --> 00:21:46.080]  我們看第四章八節
[00:21:46.080 --> 00:21:47.840]  這裡講到四個活物
[00:21:47.840 --> 00:21:50.560]  祂們是晝夜不停地講
[00:21:50.560 --> 00:21:52.760]  晝夜不停
[00:21:52.760 --> 00:21:56.200]  天上的敬拜是晝夜不停
[00:21:56.200 --> 00:22:01.200]  所以我們不單單每個星期用一小時
[00:22:01.200 --> 00:22:02.280]  回來敬拜神
[00:22:02.280 --> 00:22:04.200]  在我們日常生活裏面
[00:22:04.200 --> 00:22:05.960]  我們都要敬拜神
[00:22:05.960 --> 00:22:09.000]  心裏面常常專注於偉大
