
[00:00:00.000 --> 00:00:02.480]  今天是兒童節
[00:01:39.920 --> 00:01:40.960]  去喫火鍋
[00:01:40.960 --> 00:01:42.960]  很溫暖的
[00:01:42.960 --> 00:01:46.240]  有沒有想過其實這個不是基督教
[00:01:46.240 --> 00:01:51.360]  甚至不是聖經裏面跟我們講的一個教會
[00:01:51.360 --> 00:01:54.440]  我分享一點經驗給你
[00:01:54.440 --> 00:01:58.040]  我記得我很多年前去美國讀書的時候
[00:01:58.040 --> 00:02:01.600]  其實就是那時候開始喜歡教會
[00:02:01.600 --> 00:02:03.280]  其中一個原因當然就是
[00:02:03.280 --> 00:02:05.840]  你去到一個生疏的地方
[00:02:05.840 --> 00:02:08.800]  有一個很溫暖的教會
[00:02:08.800 --> 00:02:10.560]  是很開心的一件事
[00:02:10.560 --> 00:02:13.440]  而且在教會里面可以喫到中國餐
[00:02:13.440 --> 00:02:17.000]  有人煮一些家常便飯給你喫
[00:02:17.000 --> 00:02:18.800]  你會很開心的
[00:02:18.800 --> 00:02:22.200]  在我開始喜歡教會的同時
[00:02:22.200 --> 00:02:25.040]  我也開始喜歡看聖經
[00:02:25.040 --> 00:02:26.480]  當我上大學的時候
[00:02:26.480 --> 00:02:30.360]  是我人生第一次決定從頭到尾看一本聖經
[00:02:30.360 --> 00:02:33.040]  所以當時有兩件事令我很開心的
[00:02:33.040 --> 00:02:35.520]  第一件事就是回教會
[00:02:35.520 --> 00:02:37.000]  第二件事就是讀聖經
[00:02:37.000 --> 00:02:38.360]  去查經班
[00:02:38.360 --> 00:02:39.640]  自己讀聖經
[00:02:39.640 --> 00:02:41.600]  但是日子久了
[00:02:41.600 --> 00:02:44.480]  去到我想三四五年的時候
[00:02:44.480 --> 00:02:47.600]  我開始有一個掙扎
[00:02:47.600 --> 00:02:52.760]  我發現原來教會在教我關於基督教的東西
[00:02:52.760 --> 00:02:57.400]  和我本聖經在教我關於基督教的東西是不一樣的
[00:02:57.400 --> 00:02:58.960]  你明不明白我的意思
[00:02:58.960 --> 00:03:00.680]  我要做一個選擇
[00:03:00.680 --> 00:03:03.200]  究竟我信哪裏
[00:03:03.200 --> 00:03:05.880]  我信教會告訴我的那一套
[00:03:05.880 --> 00:03:08.920]  還是我信聖經告訴我的那一套
[00:03:08.920 --> 00:03:10.520]  我發覺聖經裏面的上帝
[00:03:10.520 --> 00:03:12.840]  和教會里面所傳講的上帝
[00:03:12.840 --> 00:03:14.800]  原來有一個差異
[00:03:14.800 --> 00:03:17.200]  當然不應該有一個差異
[00:03:17.200 --> 00:03:18.240]  但是爲什麼會有一個差異
[00:03:18.240 --> 00:03:19.480]  我們先不要問
[00:03:19.480 --> 00:03:21.720]  但是你最後要回到聖經
[00:03:21.720 --> 00:03:23.160]  所以我鼓勵大家
[00:03:23.160 --> 00:03:25.760]  不要只是聽東西
[00:03:25.760 --> 00:03:27.360]  或者聽我講
[00:03:27.360 --> 00:03:28.920]  你真的要看你的聖經
[00:03:28.920 --> 00:03:30.920]  然後問聖經裏面的上帝
[00:03:30.920 --> 00:03:32.320]  是不是我所講的上帝
[00:03:32.320 --> 00:03:35.000]  甚至是不是教會現在在傳的上帝
[00:03:35.000 --> 00:03:36.240]  所以這個兒童節裏面
[00:03:36.240 --> 00:03:40.400]  我很希望大家去回小孩子的樣式
[00:03:40.400 --> 00:03:41.040]  另外一件事
[00:03:41.040 --> 00:03:44.640]  我也很希望教會可以成爲小孩子的樣式
[00:03:44.640 --> 00:03:46.440]  和我們教會特別有關
[00:03:46.440 --> 00:03:49.000]  我們教會135歲
[00:03:49.000 --> 00:03:50.880]  這麼老了
[00:03:50.880 --> 00:03:53.440]  當你135歲的時候
[00:03:53.440 --> 00:03:56.040]  就是說你積聚了很多很多的東西
[00:03:56.040 --> 00:03:58.840]  而這些東西是一歲的時候是沒有的
[00:03:58.840 --> 00:04:00.320]  兩歲的時候是沒有的
[00:04:00.320 --> 00:04:02.800]  喜加利穆斯剛剛開始建立公理堂
[00:04:02.800 --> 00:04:03.920]  是沒有的
[00:04:03.920 --> 00:04:06.960]  但是到了135年之後就會有的了
[00:04:06.960 --> 00:04:09.400]  但是這些東西是不是
[00:04:09.400 --> 00:04:11.760]  起初新約聖經裏面的東西呢
[00:04:11.760 --> 00:04:13.720]  這就很難說了
[00:04:13.720 --> 00:04:16.320]  當然不代表我們在21世紀的教會
[00:04:16.320 --> 00:04:17.960]  要和新約聖經一樣
[00:04:17.960 --> 00:04:20.520]  但是原則上是一樣的
[00:04:20.520 --> 00:04:22.680]  原則上是回到那個世界
[00:04:22.680 --> 00:04:25.040]  我自己也有另外一個感觸
[00:04:25.040 --> 00:04:26.920]  那個感觸就是
[00:04:26.920 --> 00:04:28.040]  你回去看
[00:04:28.040 --> 00:04:34.040]  爲什麼我很開心和大家分享《五國誓五經》
[00:04:34.040 --> 00:04:35.800]  因爲我其實也是想想
[00:04:35.800 --> 00:04:37.600]  起初的初期教會
[00:04:37.600 --> 00:04:41.160]  本來是怎麼讀這本舊約聖經的
[00:04:41.160 --> 00:04:42.600]  今天的人又怎麼讀的呢
[00:04:42.600 --> 00:04:45.080]  我發覺今天我們讀的東西
[00:04:45.080 --> 00:04:47.480]  我們讀的方法其實是
[00:04:47.480 --> 00:04:49.920]  積累了很多其他的東西
[00:04:49.920 --> 00:04:52.440]  沒有了一種單純在裏面
[00:04:52.440 --> 00:04:55.000]  如果你去看新約聖經你會發覺
[00:04:55.000 --> 00:04:57.680]  他們不斷引用舊約是指向耶穌基督
[00:04:57.680 --> 00:05:00.120]  但是今天你去神學院讀書
[00:05:00.120 --> 00:05:01.720]  他不會這麼做的
[00:05:01.720 --> 00:05:03.960]  我第一個lecture已經講過
[00:05:03.960 --> 00:05:05.480]  其中一個原因是因爲
[00:05:05.480 --> 00:05:08.120]  神學院裏面很多舊約的老師
[00:05:08.120 --> 00:05:09.800]  以前讀博士的時候
[00:05:09.800 --> 00:05:11.720]  跟的老師都是猶太人
[00:05:11.720 --> 00:05:13.560]  猶太人怎麼會信耶穌呢
[00:05:13.560 --> 00:05:16.160]  猶太人怎麼會喜歡你說耶穌呢
[00:05:16.160 --> 00:05:18.200]  於是很自然的
[00:05:18.200 --> 00:05:22.320]  今天你去聽很多舊約的教導
[00:05:22.320 --> 00:05:24.800]  應用或者靈脩
[00:05:24.800 --> 00:05:25.680]  都很簡單的
[00:05:25.680 --> 00:05:26.880]  讀了《議蘇亞書》
[00:05:26.880 --> 00:05:28.400]  然後就應用
[00:05:28.400 --> 00:05:31.400]  反省一下《議蘇亞書》裏面講些什麼
[00:05:31.400 --> 00:05:34.440]  其實它是沒有了一個層次
[00:05:34.440 --> 00:05:35.560]  那個層次就是
[00:05:35.560 --> 00:05:38.120]  原來《議蘇亞書》是指向新約
[00:05:38.120 --> 00:05:41.120]  然後去到新約再應用
[00:05:41.120 --> 00:05:45.040]  其實當中當然發生了很多很多很奇怪的事
[00:05:45.040 --> 00:05:49.200]  就是你想想過去三四十年
[00:05:49.200 --> 00:05:52.440]  華人教會的神學教育其實發展得很快
[00:05:52.440 --> 00:05:55.600]  從我們可能第一代的傳道人
[00:05:55.600 --> 00:05:57.160]  就是沒有什麼教育的
[00:05:57.160 --> 00:06:00.080]  到今天個個都拿着MDiv
[00:06:00.080 --> 00:06:04.440]  而大把街上隨時都可以扔個PhD出來
[00:06:04.440 --> 00:06:09.560]  但是仍然在運作神學的發展
[00:06:09.560 --> 00:06:11.760]  就是體制的發展上面
[00:06:11.760 --> 00:06:13.600]  其實我們失去了很多東西
[00:06:13.600 --> 00:06:16.240]  或者我們積聚了很多很奇怪的東西
[00:06:16.240 --> 00:06:18.360]  今天的神學好像玩遊戲一樣
[00:06:18.360 --> 00:06:20.720]  你喜歡它怎麼玩都可以
[00:06:20.720 --> 00:06:22.720]  變成了做另外一種學術的東西
[00:06:22.720 --> 00:06:26.560]  就不是一個專心去找回聖經裏面的上帝
[00:06:26.560 --> 00:06:29.560]  願我們在兒童節
[00:06:29.560 --> 00:06:32.280]  或者我們自己和我們的教會
[00:06:32.280 --> 00:06:35.960]  都可以變回一個小孩子的樣式
[00:06:35.960 --> 00:06:39.640]  再次多謝大家和我一起去思想摩西五經
[00:06:39.640 --> 00:06:41.400]  紐含新時夜
[00:06:41.400 --> 00:06:45.000]  新不是懶新要有些新穎的東西
[00:06:45.000 --> 00:06:47.640]  而是帶大家從一個新約的角度
[00:06:47.640 --> 00:06:51.040]  去明白這五卷摩西的五經
[00:06:51.040 --> 00:06:53.480]  《約翰福音》第五章46-47節這麼說
[00:06:53.480 --> 00:06:56.200]  耶穌說「如果你們信摩西也會信我
[00:06:56.200 --> 00:06:59.600]  因爲他寫過關於我的事
[00:06:59.600 --> 00:07:02.600]  你們若不信他的書怎能信我的書呢?」
[00:07:02.600 --> 00:07:06.560]  摩西的書是指向主耶穌基督
[00:07:06.560 --> 00:07:08.560]  我們在過去七個禮拜
[00:07:08.560 --> 00:07:10.160]  加上今天是八個禮拜
[00:07:10.160 --> 00:07:13.520]  我們不斷在說這五卷書
[00:07:13.520 --> 00:07:15.360]  尤其是《出埃及》
[00:07:15.360 --> 00:07:16.160]  都有理由的
[00:07:16.160 --> 00:07:19.760]  因爲《出埃及》是整個故事的背景
[00:07:19.760 --> 00:07:21.160]  創世紀墮落
[00:07:21.160 --> 00:07:22.880]  或者創造墮落
[00:07:22.880 --> 00:07:24.360]  救贖三部曲
[00:07:24.360 --> 00:07:26.280]  《偶像之家》《逃生記》
[00:07:26.280 --> 00:07:30.000]  我們用了三個禮拜去講《出埃及》
[00:07:30.000 --> 00:07:35.240]  《出埃及》不是上帝拯救我們從一些人生困難裏面出來
[00:07:35.240 --> 00:07:36.680]  上帝給我們能力
[00:07:36.680 --> 00:07:37.720]  帶領我們出去
[00:07:37.720 --> 00:07:41.440]  《出埃及》是離開一個偶像的之家
[00:07:41.440 --> 00:07:42.600]  而這個偶像
[00:07:42.600 --> 00:07:44.040]  他雖然出了偶像之家
[00:07:44.040 --> 00:07:46.080]  但是偶像沒有離開他們
[00:07:46.080 --> 00:07:47.840]  之後那幾卷書
[00:07:47.840 --> 00:07:50.160]  都是和偶像有關係的
[00:07:50.160 --> 00:07:50.920]  你可以這麼說
[00:07:50.920 --> 00:07:52.960]  利美紀是想致死那些偶像
[00:07:52.960 --> 00:07:55.360]  告訴你耶和華是獨一的真神
[00:07:55.360 --> 00:07:56.320]  但是去到民訴記
[00:07:56.320 --> 00:07:58.960]  你發現那些偶像沒有致死
[00:07:58.960 --> 00:08:00.840]  不斷在他們的生命裏面
[00:08:00.840 --> 00:08:04.440]  於是成爲曠野中的大叛逆
[00:08:04.440 --> 00:08:08.920]  今天我們是整個摩西五經的高潮
[00:08:08.920 --> 00:08:10.400]  但是高潮得來
[00:08:10.400 --> 00:08:13.320]  你不知道最後的結果是怎樣的
[00:08:13.320 --> 00:08:14.320]  我想
[00:08:14.320 --> 00:08:17.560]  不知道你還記不記得上個禮拜我們講的
[00:08:17.560 --> 00:08:19.160]  民訴記是講什麼
[00:08:19.160 --> 00:08:21.560]  曠野中的大叛逆
[00:08:21.560 --> 00:08:22.360]  如果你記得
[00:08:22.360 --> 00:08:23.160]  民訴記
[00:08:23.160 --> 00:08:24.880]  就是去到利美紀的時候
[00:08:24.880 --> 00:08:26.520]  以色列人其實沒有動的
[00:08:26.520 --> 00:08:28.880]  他仍然去到埃及之後
[00:08:28.880 --> 00:08:31.560]  他們去了西乃山或者西奈山
[00:08:31.560 --> 00:08:33.760]  在山腳那裏留了一年
[00:08:33.760 --> 00:08:36.080]  上帝去啓示他自己給他們聽
[00:08:36.080 --> 00:08:38.440]  因爲他不懂耶和華是誰
[00:08:38.440 --> 00:08:43.840]  他當耶和華是埃及的偶像
[00:08:43.840 --> 00:08:44.160]  是吧
[00:08:44.160 --> 00:08:44.960]  那是不行的
[00:08:44.960 --> 00:08:46.800]  於是耶和華要教導他
[00:08:46.800 --> 00:08:47.840]  他是一個怎樣
[00:08:47.840 --> 00:08:49.800]  他是一個聖潔的君王
[00:08:49.800 --> 00:08:53.520]  然後在民訴記就開始動了
[00:08:53.520 --> 00:08:55.960]  民訴記有兩個掃文
[00:08:55.960 --> 00:08:58.000]  兩個點人數
[00:08:58.000 --> 00:09:01.440]  第一個是想着要離開
[00:09:01.440 --> 00:09:02.360]  要進入迦南
[00:09:02.360 --> 00:09:03.440]  結果不成
[00:09:03.440 --> 00:09:05.240]  中間隔了38年
[00:09:05.240 --> 00:09:07.920]  第二次再點人數
[00:09:07.920 --> 00:09:10.400]  如果你記得
[00:09:10.400 --> 00:09:13.480]  民訴記其實也是挺容易的
[00:09:13.480 --> 00:09:17.440]  就是在講他們在三個地方里面發生的事情
[00:09:17.440 --> 00:09:20.360]  而中間有兩段是在講他們旅行
[00:09:20.360 --> 00:09:21.160]  他們動的
[00:09:21.160 --> 00:09:22.240]  很短的
[00:09:22.240 --> 00:09:24.240]  講到他們從一個地方去到這個
[00:09:24.240 --> 00:09:26.040]  這三個地方就是西奈山
[00:09:26.040 --> 00:09:29.560]  巴蘭和摩亞的平原
[00:09:29.560 --> 00:09:31.840]  巴蘭的平原和摩亞的平原
[00:09:31.840 --> 00:09:33.080]  生命紀是什麼呢
[00:09:33.080 --> 00:09:35.360]  生命紀就是在講摩亞平原
[00:09:35.360 --> 00:09:36.480]  我們現在去到摩亞平原
[00:09:36.480 --> 00:09:38.840]  38年之後或者40年之後
[00:09:38.840 --> 00:09:41.360]  現在準備要進入迦南地了
[00:09:41.360 --> 00:09:45.560]  生命紀其實就是摩西最後的遺言
[00:09:45.560 --> 00:09:48.040]  我給了一個題目叫做
[00:09:48.040 --> 00:09:50.080]  心受割離心愛主
[00:09:50.080 --> 00:09:55.920]  當然其中一個掌管了生命紀的框架
[00:09:55.920 --> 00:09:57.080]  就是這三個字
[00:09:57.080 --> 00:09:58.760]  就是三個term
[00:09:58.760 --> 00:10:01.640]  就是律例典章法度
[00:10:01.640 --> 00:10:04.920]  但是你問一下生命紀的中心思想是什麼
[00:10:04.920 --> 00:10:07.200]  就是要心受割離心愛主
[00:10:07.200 --> 00:10:10.320]  如果你記得在民訴記裏面
[00:10:10.320 --> 00:10:13.280]  那幫抗野中的大叛逆裏面
[00:10:13.280 --> 00:10:16.560]  只有兩個表表者是不叛逆的
[00:10:16.560 --> 00:10:17.840]  那兩個是誰呢
[00:10:17.840 --> 00:10:21.960]  就是凱勒·加勒和約書亞
[00:10:21.960 --> 00:10:25.520]  這兩個人就是心受了割離的
[00:10:25.520 --> 00:10:27.120]  其他的以色列人
[00:10:27.120 --> 00:10:29.040]  是身體上受了割離
[00:10:29.040 --> 00:10:31.520]  但是他心是沒有受割離
[00:10:31.520 --> 00:10:33.440]  不心愛主的
[00:10:33.440 --> 00:10:37.400]  我們現在進入生命紀
[00:10:37.400 --> 00:10:38.800]  生命紀是什麼呢
[00:10:38.800 --> 00:10:42.080]  摩西在約旦河外的遺言
[00:10:42.080 --> 00:10:44.920]  如果你敢明白就可以了
[00:10:44.920 --> 00:10:49.680]  中間有這個key phrase是不斷重複的
[00:10:49.680 --> 00:10:52.800]  就是戒命、律例、典章
[00:10:52.800 --> 00:10:55.040]  戒命、律例、典章
[00:10:55.040 --> 00:10:56.640]  不要覺得它三股屁
[00:10:56.640 --> 00:10:58.360]  其實是很有意思的
[00:10:58.360 --> 00:11:02.280]  摩西在約旦河外的遺言
[00:11:02.280 --> 00:11:05.800]  因爲摩西進不了加勒
[00:11:05.800 --> 00:11:08.280]  我想和你讀生命紀的開始
[00:11:08.280 --> 00:11:09.840]  第一章第一節
[00:11:09.840 --> 00:11:14.200]  以下是摩西在約旦河東的抗野
[00:11:14.200 --> 00:11:16.440]  向以色列衆人所說的話
[00:11:16.440 --> 00:11:19.280]  第四十年十一月初一
[00:11:19.280 --> 00:11:24.360]  摩西照耶和華所吩咐他一切有關以色列的話
[00:11:24.360 --> 00:11:25.520]  告訴他們
[00:11:25.520 --> 00:11:27.600]  四十年之後了
[00:11:27.600 --> 00:11:29.120]  摩西在這裏
[00:11:29.120 --> 00:11:32.960]  通常神學家說他相信生命紀
[00:11:32.960 --> 00:11:36.760]  總共有四至五篇都貼在一起
[00:11:36.760 --> 00:11:39.440]  其實四至五篇都不是那麼長
[00:11:39.440 --> 00:11:41.640]  你想想新約聖經比如說
[00:11:41.640 --> 00:11:43.440]  希伯來書是一篇道
[00:11:43.440 --> 00:11:44.960]  十三章聖經
[00:11:44.960 --> 00:11:46.840]  你將它乘四乘五
[00:11:46.840 --> 00:11:48.160]  差不多是生命紀
[00:11:48.160 --> 00:11:51.120]  所以生命紀是摩西最後
[00:11:51.120 --> 00:11:52.720]  可能四五篇左右
[00:11:52.720 --> 00:11:54.840]  是他要死之前
[00:11:54.840 --> 00:11:57.160]  最後給以色列的遺言
[00:11:57.160 --> 00:11:58.120]  是關於什麼呢
[00:11:58.120 --> 00:11:59.080]  其中一個
[00:11:59.080 --> 00:12:01.200]  嚴格來說
[00:12:01.200 --> 00:12:02.920]  你不可以說它是關於
[00:12:02.920 --> 00:12:04.760]  界命律例言章
[00:12:04.760 --> 00:12:06.720]  雖然這三個字不斷重複
[00:12:06.720 --> 00:12:08.880]  但是你不要以爲它是叫你
[00:12:08.880 --> 00:12:11.920]  你記得要守那些規矩
[00:12:11.920 --> 00:12:13.960]  我們工理堂的十大規矩
[00:12:13.960 --> 00:12:14.880]  記得要守住
[00:12:14.880 --> 00:12:17.360]  不是說守規矩的問題
[00:12:17.360 --> 00:12:19.880]  是跟你說心的問題
[00:12:19.880 --> 00:12:22.280]  但是這三個字是不斷重複的
[00:12:22.280 --> 00:12:26.040]  如果你說是說界命律例典章的話
[00:12:26.040 --> 00:12:29.760]  其實它最中心的都是十芥
[00:12:29.760 --> 00:12:31.560]  我們知道是十芥是因爲
[00:12:31.560 --> 00:12:33.720]  整本聖經裏面只有兩本書
[00:12:33.720 --> 00:12:35.680]  是列出了十芥出來
[00:12:35.680 --> 00:12:37.040]  由頭到尾
[00:12:37.040 --> 00:12:39.240]  一本就是《出埃及記》
[00:12:39.240 --> 00:12:41.720]  另一本就是《四十年之後》
[00:12:41.720 --> 00:12:45.280]  摩西進不到迦南之前
[00:12:45.280 --> 00:12:46.800]  最後的遺言
[00:12:46.800 --> 00:12:50.320]  在《生命紀》裏面就是十芥
[00:12:50.320 --> 00:12:53.520]  我想和你看看《生命紀》第四章第一節
[00:12:53.520 --> 00:12:57.600]  「現在以色列聽我所教訓你們的
[00:12:57.600 --> 00:12:59.640]  律例典章要進行
[00:12:59.640 --> 00:13:03.240]  好使你存活得以進入耶和華
[00:13:03.240 --> 00:13:07.240]  你們列祖之上帝所賜給你們的地
[00:13:07.240 --> 00:13:09.160]  承受遺孽」
[00:13:09.160 --> 00:13:13.240]  我想你想想這個律例典章
[00:13:13.240 --> 00:13:15.960]  它說你要「聽」
[00:13:15.960 --> 00:13:17.960]  你記不記得你去到新約的時候
[00:13:17.960 --> 00:13:20.880]  耶穌說的那些天國比喻的時候
[00:13:20.880 --> 00:13:22.680]  他經常都說叫你什麼
[00:13:22.680 --> 00:13:24.440]  「聽」
[00:13:24.440 --> 00:13:26.240]  應該有耳朵的
[00:13:26.240 --> 00:13:26.800]  「聽」
[00:13:26.800 --> 00:13:29.240]  其實它是拿回去舊約的
[00:13:29.240 --> 00:13:32.320]  因爲舊約最中心的思想是你要「聽」
[00:13:32.320 --> 00:13:33.480]  那是不是聽了就算了
[00:13:33.480 --> 00:13:34.320]  不是的
[00:13:34.320 --> 00:13:36.440]  聽了之後你要「遵行」
[00:13:36.440 --> 00:13:37.920]  好使你什麼
[00:13:37.920 --> 00:13:39.160]  「存活」
[00:13:39.160 --> 00:13:41.680]  其實是生死之交的
[00:13:41.680 --> 00:13:43.440]  我不知道你
[00:13:43.440 --> 00:13:46.480]  我覺得我記得有一次我在神學院裏面
[00:13:46.480 --> 00:13:51.400]  我和另外一個老師要教導一個生命記講道
[00:13:51.400 --> 00:13:53.280]  他就教生命記
[00:13:53.280 --> 00:13:55.040]  我就教講道
[00:13:55.040 --> 00:13:57.000]  我最後和這些同學
[00:13:57.000 --> 00:14:00.760]  他們交了功課或者寫了講章
[00:14:00.760 --> 00:14:02.520]  我都和他講提醒他一件事
[00:14:02.520 --> 00:14:03.280]  我說你聽
[00:14:03.280 --> 00:14:06.080]  如果你有一天真的在教會里面講生命記
[00:14:06.080 --> 00:14:08.200]  拜託你可不可以講到生死之間
[00:14:08.200 --> 00:14:10.320]  這樣肉緊的
[00:14:10.320 --> 00:14:14.240]  因爲摩西是很肉緊的
[00:14:14.240 --> 00:14:15.600]  摩西不是和他們講
[00:14:15.600 --> 00:14:17.320]  我和你說一下什麼叫律例
[00:14:17.320 --> 00:14:18.360]  什麼叫典章
[00:14:18.360 --> 00:14:20.320]  是這樣的
[00:14:20.320 --> 00:14:21.360]  摩西是和你說
[00:14:21.360 --> 00:14:22.880]  你必須要聆聽
[00:14:22.880 --> 00:14:24.040]  你必須要遵守
[00:14:24.040 --> 00:14:24.800]  他是很肉緊的
[00:14:24.800 --> 00:14:27.560]  因爲他講的東西是生死之交
[00:14:27.560 --> 00:14:28.600]  很多時候
[00:14:28.600 --> 00:14:30.400]  我都是和同學這樣講的
[00:14:30.400 --> 00:14:33.400]  譬如你說保羅的《羅馬書》也好
[00:14:33.400 --> 00:14:34.360]  什麼也好
[00:14:34.360 --> 00:14:36.600]  很多時候我同學有一個錯誤解
[00:14:36.600 --> 00:14:39.600]  以爲這些叫神學鉅著
[00:14:39.600 --> 00:14:41.000]  於是不斷和他講
[00:14:41.000 --> 00:14:42.760]  神學怎麼解
[00:14:42.760 --> 00:14:43.800]  這個可能性
[00:14:43.800 --> 00:14:46.320]  這個原文怎麼怎麼
[00:14:46.320 --> 00:14:48.760]  你可能解經解得很精彩
[00:14:48.760 --> 00:14:51.480]  最後走下來我就問他
[00:14:51.480 --> 00:14:53.720]  保羅是一個怎樣的人
[00:14:53.720 --> 00:14:55.320]  保羅如果你幻想
[00:14:55.320 --> 00:14:57.640]  保羅今天在我們當中講道的時候
[00:14:57.640 --> 00:15:01.920]  他會不會是超門和你在那裏講講道
[00:15:01.920 --> 00:15:05.200]  他不是和你說神學的演講
[00:15:05.200 --> 00:15:07.000]  他和你說生死之間
[00:15:07.000 --> 00:15:10.440]  保羅偏偏道都是生死之間
[00:15:10.440 --> 00:15:12.680]  同樣摩西偏偏道都是生死之間
[00:15:12.680 --> 00:15:14.640]  所以其實你想想
[00:15:14.640 --> 00:15:16.320]  今天很多人去講聖經
[00:15:16.320 --> 00:15:18.080]  又動督笑又什麼東西
[00:15:18.080 --> 00:15:19.920]  其實完全不合理
[00:15:19.920 --> 00:15:22.360]  因爲你不單止要
[00:15:22.360 --> 00:15:26.760]  墮入當時情景和那些東西的解釋
[00:15:26.760 --> 00:15:28.280]  而且你的
[00:15:28.280 --> 00:15:30.560]  你的演繹的態度
[00:15:30.560 --> 00:15:35.320]  應該是配合當時的人寫東西的態度
[00:15:35.320 --> 00:15:39.920]  摩西的講道是生死之間的講道
[00:15:39.920 --> 00:15:43.200]  所以是我們需要全程投入的去講
[00:15:43.200 --> 00:15:46.240]  我們也需要全程投入的去聽
[00:15:46.240 --> 00:15:48.160]  你可不可以想象
[00:15:48.160 --> 00:15:50.360]  接下來你要聽這40分鐘
[00:15:50.360 --> 00:15:52.440]  可能是生死之間
[00:15:52.440 --> 00:15:54.480]  是和你生命有絕對的關係
[00:15:54.480 --> 00:15:55.760]  不是你貪得意
[00:15:55.760 --> 00:15:57.200]  今天早上沒什麼
[00:15:57.200 --> 00:16:00.320]  聽一下林牧師講一下東西
[00:16:00.320 --> 00:16:03.480]  他將所吩咐你們當守的約
[00:16:03.480 --> 00:16:06.600]  此是你們周詩十條誡命
[00:16:06.600 --> 00:16:09.120]  有兩本書有十條誡命
[00:16:09.120 --> 00:16:10.480]  一個是《創世紀》
[00:16:10.480 --> 00:16:11.920]  另外一個就是《生命紀》
[00:16:11.920 --> 00:16:13.040]  是第五章的
[00:16:13.040 --> 00:16:15.040]  我們今天就不再讀了
[00:16:15.040 --> 00:16:18.320]  並將誡命寫在兩塊石板上
[00:16:18.320 --> 00:16:20.520]  不是一邊寫五
[00:16:20.520 --> 00:16:22.160]  不是一至五六至十
[00:16:22.160 --> 00:16:24.320]  應該是一至五後面就六至十
[00:16:24.320 --> 00:16:26.680]  接着有兩塊copy來的
[00:16:26.680 --> 00:16:28.440]  一個給上帝一個給你
[00:16:28.440 --> 00:16:30.440]  好像簽約那樣
[00:16:30.440 --> 00:16:34.520]  「那時耶和華吩咐我將律例典章教導你們
[00:16:34.520 --> 00:16:38.680]  使你們在所要去得業的地上遵守」
[00:16:38.680 --> 00:16:41.760]  你拿着是去遵守的
[00:16:41.760 --> 00:16:43.520]  「我今天吩咐你們
[00:16:43.520 --> 00:16:46.200]  律例誡命你要遵守
[00:16:46.200 --> 00:16:49.000]  使你和你的後裔可以得福
[00:16:49.000 --> 00:16:52.320]  並使你的日子一直在耶和華
[00:16:52.320 --> 00:16:55.640]  你上帝賜你的地上得以長久」
[00:16:55.640 --> 00:16:56.960]  我想你留意這一節
