
[00:00:00.000 --> 00:00:04.000]  上一天主人和大家分享的信息就是
[00:01:34.000 --> 00:01:38.000]  有正確的自我觀
[00:01:38.000 --> 00:01:40.000]  因為我們認識到自己
[00:01:40.000 --> 00:01:42.000]  是神所救贖的
[00:01:42.000 --> 00:01:44.000]  我們就能夠對自我的價值
[00:01:44.000 --> 00:01:46.000]  有一個從神而來的眼光
[00:01:46.000 --> 00:01:48.000]  來看自己
[00:01:48.000 --> 00:01:50.000]  看別人
[00:01:50.000 --> 00:01:52.000]  我們需要神給我們的智慧
[00:01:52.000 --> 00:01:54.000]  從十字架裡的救恩
[00:01:54.000 --> 00:01:56.000]  讓我們知道
[00:01:56.000 --> 00:01:58.000]  一切神的智慧榮耀
[00:01:58.000 --> 00:02:00.000]  都在這個救恩的豐盛裡
[00:02:00.000 --> 00:02:04.000]  讓我們高舉十字架
[00:02:04.000 --> 00:02:08.000]  也靠著聖靈繼續的更新
[00:02:08.000 --> 00:02:10.000]  這個在哥倫多前書
[00:02:10.000 --> 00:02:12.000]  一照四章
[00:02:12.000 --> 00:02:14.000]  上次我們很概括的看過
[00:02:14.000 --> 00:02:18.000]  找出這個很重要的重點
[00:02:18.000 --> 00:02:20.000]  今天和大家再看
[00:02:20.000 --> 00:02:22.000]  接下來第五章第六章
[00:02:22.000 --> 00:02:26.000]  有一點牽涉第七章
[00:02:26.000 --> 00:02:28.000]  這個我們體會到
[00:02:28.000 --> 00:02:30.000]  保羅繼續寫的時候
[00:02:30.000 --> 00:02:32.000]  講到在聖靈裡
[00:02:32.000 --> 00:02:34.000]  我們怎樣看
[00:02:34.000 --> 00:02:38.000]  我們的身體
[00:02:38.000 --> 00:02:40.000]  特別是指到我們對於
[00:02:40.000 --> 00:02:42.000]  性或者性道德上
[00:02:42.000 --> 00:02:44.000]  所以在第五章第六章
[00:02:44.000 --> 00:02:46.000]  都是牽涉這方面的
[00:02:46.000 --> 00:02:48.000]  談論在聖經裡的真理
[00:02:48.000 --> 00:02:50.000]  在第六章
[00:02:50.000 --> 00:02:52.000]  很熟悉的經文
[00:02:52.000 --> 00:02:54.000]  就是再一次提到
[00:02:54.000 --> 00:02:56.000]  關鍵性的原因
[00:02:56.000 --> 00:02:58.000]  第六章十九二十節
[00:02:58.000 --> 00:03:00.000]  請弟兄姊妹同聲讀出來
[00:03:00.000 --> 00:03:02.000]  請讀
[00:03:02.000 --> 00:03:04.000]  豈不知你們的身子
[00:03:04.000 --> 00:03:06.000]  就是聖靈的殿嗎?
[00:03:06.000 --> 00:03:08.000]  這聖靈
[00:03:08.000 --> 00:03:10.000]  是從上帝而來
[00:03:10.000 --> 00:03:12.000]  住在你們裡頭的
[00:03:12.000 --> 00:03:14.000]  並且你們
[00:03:14.000 --> 00:03:16.000]  不是自己的人
[00:03:16.000 --> 00:03:18.000]  因為你們
[00:03:18.000 --> 00:03:20.000]  是從上帝買來的
[00:03:20.000 --> 00:03:22.000]  所以要在
[00:03:22.000 --> 00:03:24.000]  你們的身子上
[00:03:24.000 --> 00:03:26.000]  明要上帝
[00:03:26.000 --> 00:03:28.000]  這支經文
[00:03:28.000 --> 00:03:30.000]  再一次重申
[00:03:30.000 --> 00:03:32.000]  我們的自我的
[00:03:32.000 --> 00:03:34.000]  正確的身份
[00:03:34.000 --> 00:03:36.000]  原來我們是被基督
[00:03:36.000 --> 00:03:38.000]  他的救贖
[00:03:38.000 --> 00:03:40.000]  十字架的恩典
[00:03:40.000 --> 00:03:42.000]  用他的補血來買贖回來的
[00:03:42.000 --> 00:03:44.000]  因此聖靈
[00:03:44.000 --> 00:03:46.000]  就住在我們裡面
[00:03:46.000 --> 00:03:48.000]  你們的身子就是聖靈的殿
[00:03:48.000 --> 00:03:50.000]  這聖靈是從上帝而來
[00:03:50.000 --> 00:03:52.000]  住在你們裡頭的
[00:03:52.000 --> 00:03:54.000]  因此
[00:03:54.000 --> 00:03:56.000]  我們就有了
[00:03:56.000 --> 00:03:58.000]  印記
[00:03:58.000 --> 00:04:00.000]  聖靈得贖的憑據
[00:04:00.000 --> 00:04:02.000]  我們就有了
[00:04:02.000 --> 00:04:04.000]  聖靈內住
[00:04:04.000 --> 00:04:06.000]  我們整個人的身體
[00:04:06.000 --> 00:04:08.000]  整個人的生活
[00:04:08.000 --> 00:04:10.000]  就不同了
[00:04:10.000 --> 00:04:12.000]  我們是被神用重教買回來的
[00:04:12.000 --> 00:04:14.000]  所以我們人生的目的
[00:04:14.000 --> 00:04:16.000]  就更新了
[00:04:16.000 --> 00:04:18.000]  我們為了要在
[00:04:18.000 --> 00:04:20.000]  我們的身體
[00:04:20.000 --> 00:04:22.000]  在我們的生活上來榮耀上帝
[00:04:22.000 --> 00:04:24.000]  所以
[00:04:24.000 --> 00:04:26.000]  心意更新而變化不單止這樣
[00:04:26.000 --> 00:04:28.000]  也影響我們
[00:04:28.000 --> 00:04:30.000]  像保羅說的成為一個活祭
[00:04:30.000 --> 00:04:32.000]  來獻給神
[00:04:32.000 --> 00:04:34.000]  身體力行整個人
[00:04:34.000 --> 00:04:36.000]  就因為聖靈內住
[00:04:36.000 --> 00:04:38.000]  基督的買贖
[00:04:38.000 --> 00:04:40.000]  自己有一個新的榮耀
[00:04:40.000 --> 00:04:42.000]  的價值
[00:04:42.000 --> 00:04:44.000]  在這兩支經文裡
[00:04:44.000 --> 00:04:46.000]  很多時候我們都是抽出來讀
[00:04:46.000 --> 00:04:48.000]  就講到身體各方面
[00:04:48.000 --> 00:04:50.000]  但其實這個指到身子
[00:04:50.000 --> 00:04:52.000]  如果根據
[00:04:52.000 --> 00:04:54.000]  哥倫多前書第五章到第七章
[00:04:54.000 --> 00:04:56.000]  他這個上下文的意思
[00:04:56.000 --> 00:04:58.000]  他是比較指到
[00:04:58.000 --> 00:05:00.000]  關乎我們性道德這方面
[00:05:00.000 --> 00:05:02.000]  當然這個
[00:05:02.000 --> 00:05:04.000]  獨立來說是一個
[00:05:04.000 --> 00:05:06.000]  我們的身體是很寶貴的
[00:05:06.000 --> 00:05:08.000]  我們應該去保重
[00:05:08.000 --> 00:05:10.000]  也有聖靈的內住
[00:05:10.000 --> 00:05:12.000]  成為聖靈的殿
[00:05:12.000 --> 00:05:14.000]  但是更加在應用上
[00:05:14.000 --> 00:05:16.000]  上下文的應用上
[00:05:16.000 --> 00:05:18.000]  我們發覺保羅在講
[00:05:18.000 --> 00:05:20.000]  原來我們需要身體力行
[00:05:20.000 --> 00:05:22.000]  去活出一個
[00:05:22.000 --> 00:05:24.000]  在性道德上
[00:05:24.000 --> 00:05:26.000]  合乎神心意的
[00:05:26.000 --> 00:05:28.000]  做一個屬靈的人
[00:05:28.000 --> 00:05:30.000]  我們發覺在
[00:05:30.000 --> 00:05:32.000]  這個世界裡真的被
[00:05:32.000 --> 00:05:34.000]  罪污染了
[00:05:34.000 --> 00:05:36.000]  在世界裡犯罪的東西
[00:05:36.000 --> 00:05:38.000]  被正常化
[00:05:38.000 --> 00:05:40.000]  甚至被合理化
[00:05:40.000 --> 00:05:42.000]  一些我們以前覺得很羞恥
[00:05:42.000 --> 00:05:44.000]  或者不好的一些行為
[00:05:44.000 --> 00:05:46.000]  現在就將它
[00:05:46.000 --> 00:05:48.000]  合理化
[00:05:48.000 --> 00:05:50.000]  或者用政治上
[00:05:50.000 --> 00:05:52.000]  合理
[00:05:52.000 --> 00:05:54.000]  或者文化上
[00:05:54.000 --> 00:05:56.000]  合理將它變成
[00:05:56.000 --> 00:05:58.000]  正常了
[00:05:58.000 --> 00:06:00.000]  所以為什麼
[00:06:00.000 --> 00:06:02.000]  我們需要十字架的救恩
[00:06:02.000 --> 00:06:04.000]  神的智慧
[00:06:04.000 --> 00:06:06.000]  在十字的救恩裡面
[00:06:06.000 --> 00:06:08.000]  讓我們能夠再一次體會
[00:06:08.000 --> 00:06:10.000]  什麼是神所不起悅的
[00:06:10.000 --> 00:06:12.000]  什麼是我們需要認罪
[00:06:12.000 --> 00:06:14.000]  悔改更新的
[00:06:14.000 --> 00:06:16.000]  什麼是我們需要跟隨耶穌基督
[00:06:16.000 --> 00:06:18.000]  行走這個十架的道路
[00:06:18.000 --> 00:06:20.000]  更加藉著聖靈
[00:06:20.000 --> 00:06:22.000]  就是這個智慧的源頭
[00:06:22.000 --> 00:06:24.000]  讓我們能夠在這個變壞了的世界
[00:06:24.000 --> 00:06:26.000]  充滿著很多
[00:06:26.000 --> 00:06:28.000]  將犯罪合理化
[00:06:28.000 --> 00:06:30.000]  將道德淡化
[00:06:30.000 --> 00:06:32.000]  一個世界裡面
[00:06:32.000 --> 00:06:34.000]  能夠看透萬事
[00:06:34.000 --> 00:06:36.000]  能夠有一個清晰的頭腦
[00:06:36.000 --> 00:06:38.000]  能夠知道什麼是神真正所起悅
[00:06:38.000 --> 00:06:40.000]  什麼是神
[00:06:40.000 --> 00:06:42.000]  叫我們不要再陷在那裡
[00:06:42.000 --> 00:06:44.000]  要離開的一些罪惡
[00:06:44.000 --> 00:06:48.000]  所以這個就是聖靈幫助我們
[00:06:48.000 --> 00:06:50.000]  一個成性的過程
[00:06:50.000 --> 00:06:52.000]  會出一個
[00:06:52.000 --> 00:06:54.000]  合神心意的正確的
[00:06:54.000 --> 00:06:56.000]  基督徒價值觀
[00:06:56.000 --> 00:06:58.000]  包括了這個性的觀念
[00:06:58.000 --> 00:07:00.000]  或者性道德的觀念
[00:07:00.000 --> 00:07:04.000]  當時哥倫多的教會
[00:07:04.000 --> 00:07:06.000]  身處哥倫多城
[00:07:06.000 --> 00:07:08.000]  是一個非常大的都市
[00:07:08.000 --> 00:07:10.000]  和今天很多都市一樣
[00:07:10.000 --> 00:07:12.000]  充滿著很多
[00:07:12.000 --> 00:07:14.000]  這些犯罪的事
[00:07:14.000 --> 00:07:16.000]  甚至是色情
[00:07:16.000 --> 00:07:18.000]  氾濫這種情況
[00:07:18.000 --> 00:07:20.000]  在
[00:07:20.000 --> 00:07:22.000]  性教育者研究當時城裡
[00:07:22.000 --> 00:07:24.000]  有很多這些
[00:07:24.000 --> 00:07:26.000]  妓女的場所
[00:07:26.000 --> 00:07:28.000]  有歷史學家
[00:07:28.000 --> 00:07:30.000]  更加研究
[00:07:30.000 --> 00:07:32.000]  有上千計這麼多
[00:07:32.000 --> 00:07:34.000]  所以你會發覺
[00:07:34.000 --> 00:07:36.000]  當時是一個色情氾濫
[00:07:36.000 --> 00:07:38.000]  不要說
[00:07:38.000 --> 00:07:40.000]  今天才這樣
[00:07:40.000 --> 00:07:42.000]  其實在人類歷史裡
[00:07:42.000 --> 00:07:44.000]  充滿著這些罪惡
[00:07:44.000 --> 00:07:46.000]  甚至當時一些宗教的妙語
[00:07:46.000 --> 00:07:48.000]  實際上其實是一些記載
[00:07:48.000 --> 00:07:50.000]  因為他們以宗教
[00:07:50.000 --> 00:07:52.000]  名義
[00:07:52.000 --> 00:07:54.000]  來做一些
[00:07:54.000 --> 00:07:56.000]  不道德的事
[00:07:56.000 --> 00:07:58.000]  去到這些宗教的地方
[00:07:58.000 --> 00:08:00.000]  反而成為一些嫖妓
[00:08:00.000 --> 00:08:02.000]  或者是一些道德敗壞的
[00:08:02.000 --> 00:08:04.000]  歪風邪氣的受影響的地方
[00:08:04.000 --> 00:08:06.000]  所以
[00:08:06.000 --> 00:08:08.000]  哥倫多的教會
[00:08:08.000 --> 00:08:10.000]  身處在這樣的情況裡
[00:08:10.000 --> 00:08:12.000]  難免受到這些影響
[00:08:12.000 --> 00:08:14.000]  所以今天其實我們
[00:08:14.000 --> 00:08:16.000]  都是一樣面對著這個挑戰
[00:08:16.000 --> 00:08:18.000]  我們
[00:08:18.000 --> 00:08:20.000]  回來教會一個聖結群體
[00:08:20.000 --> 00:08:22.000]  但是我們發覺周圍的事
[00:08:22.000 --> 00:08:24.000]  正在影響我們的環境
[00:08:24.000 --> 00:08:26.000]  影響我們的心思
[00:08:26.000 --> 00:08:28.000]  衝擊著我們的
[00:08:28.000 --> 00:08:30.000]  各方面
[00:08:30.000 --> 00:08:32.000]  特別是關乎性道德方面
[00:08:32.000 --> 00:08:34.000]  所以
[00:08:34.000 --> 00:08:36.000]  黃色事業
[00:08:36.000 --> 00:08:38.000]  這些
[00:08:38.000 --> 00:08:40.000]  敗壞色情
[00:08:40.000 --> 00:08:42.000]  毒害人心的一些情況
[00:08:42.000 --> 00:08:44.000]  在遠古就有
[00:08:44.000 --> 00:08:46.000]  直到今天
[00:08:46.000 --> 00:08:48.000]  這種錯誤的
[00:08:48.000 --> 00:08:50.000]  性道德的觀念
[00:08:50.000 --> 00:08:52.000]  引來了
[00:08:52.000 --> 00:08:54.000]  我們
[00:08:54.000 --> 00:08:56.000]  上帝要我們走的道路
[00:08:56.000 --> 00:08:58.000]  今天來講
[00:08:58.000 --> 00:09:00.000]  統計一下全球的一些色情事業
[00:09:00.000 --> 00:09:02.000]  他們
[00:09:02.000 --> 00:09:04.000]  收益是非常
[00:09:04.000 --> 00:09:06.000]  大的
[00:09:06.000 --> 00:09:08.000]  大過很多其他的正確事業
[00:09:08.000 --> 00:09:10.000]  所以為什麼越來越多人
[00:09:10.000 --> 00:09:12.000]  去投身用這些方法
[00:09:12.000 --> 00:09:14.000]  來賺錢
[00:09:14.000 --> 00:09:16.000]  來不顧人的良心
[00:09:16.000 --> 00:09:18.000]  也不顧道德
[00:09:18.000 --> 00:09:20.000]  也不顧我們
[00:09:20.000 --> 00:09:22.000]  下一代青少年
[00:09:22.000 --> 00:09:24.000]  他們的身心靈
[00:09:24.000 --> 00:09:26.000]  的健康
[00:09:26.000 --> 00:09:28.000]  全球色情事業
[00:09:28.000 --> 00:09:30.000]  最近統計他們收益
[00:09:30.000 --> 00:09:32.000]  有接近
[00:09:32.000 --> 00:09:34.000]  一千億九百七十億
[00:09:34.000 --> 00:09:36.000]  的美金
[00:09:36.000 --> 00:09:38.000]  單單來自美國
[00:09:38.000 --> 00:09:40.000]  就有差不多六分之一
[00:09:40.000 --> 00:09:42.000]  是美國這裡
[00:09:42.000 --> 00:09:44.000]  我們很明白這麼多的
[00:09:44.000 --> 00:09:46.000]  電影這麼多的
[00:09:46.000 --> 00:09:48.000]  自由
[00:09:48.000 --> 00:09:50.000]  所謂
[00:09:50.000 --> 00:09:52.000]  性道德的一些開放的
[00:09:52.000 --> 00:09:54.000]  地方歐美國家
[00:09:54.000 --> 00:09:56.000]  非常顯著當然
[00:09:56.000 --> 00:09:58.000]  東南亞其他所有的國家
[00:09:58.000 --> 00:10:00.000]  都是在內所以你想一下
[00:10:00.000 --> 00:10:02.000]  龐大的數字一年
[00:10:02.000 --> 00:10:04.000]  有九百七十億這麼多
[00:10:04.000 --> 00:10:06.000]  投入收益
[00:10:06.000 --> 00:10:08.000]  以致很多很多人
[00:10:08.000 --> 00:10:10.000]  來受到牽連
[00:10:10.000 --> 00:10:12.000]  單單在網上
[00:10:12.000 --> 00:10:14.000]  的色情事業就佔了
[00:10:14.000 --> 00:10:16.000]  四分之一
[00:10:16.000 --> 00:10:18.000]  網路發達所以有很多
[00:10:18.000 --> 00:10:20.000]  這些就在網上
[00:10:20.000 --> 00:10:22.000]  來勾引來吸引
[00:10:22.000 --> 00:10:24.000]  來敗壞
[00:10:24.000 --> 00:10:26.000]  很多人的家庭
[00:10:26.000 --> 00:10:28.000]  良心和生活
[00:10:28.000 --> 00:10:30.000]  有統計在疫情期間
[00:10:30.000 --> 00:10:32.000]  這兩年裡這種色情的
[00:10:32.000 --> 00:10:34.000]  事業是增加了三倍
[00:10:34.000 --> 00:10:36.000]  即是這個網上
[00:10:36.000 --> 00:10:38.000]  網路上的色情
[00:10:38.000 --> 00:10:40.000]  事業是增加了三倍
[00:10:40.000 --> 00:10:42.000]  所以
[00:10:42.000 --> 00:10:44.000]  就是你不出去接觸
[00:10:44.000 --> 00:10:46.000]  外界在家裡
[00:10:46.000 --> 00:10:48.000]  都可以受到這些
[00:10:48.000 --> 00:10:50.000]  衝擊每一天
[00:10:50.000 --> 00:10:52.000]  我們的媒體有
[00:10:52.000 --> 00:10:54.000]  很多這些資訊裡面
[00:10:54.000 --> 00:10:56.000]  滲入了很多很多大量
[00:10:56.000 --> 00:10:58.000]  的這種
[00:10:58.000 --> 00:11:00.000]  不良的資料
[00:11:00.000 --> 00:11:02.000]  所以我們
[00:11:02.000 --> 00:11:04.000]  發覺在這個性道德敗壞
[00:11:04.000 --> 00:11:06.000]  不知不覺之間影響著
[00:11:06.000 --> 00:11:08.000]  我們基督徒的生活
[00:11:08.000 --> 00:11:10.000]  影響著我們的家庭影響著
[00:11:10.000 --> 00:11:12.000]  我們的下一代
[00:11:12.000 --> 00:11:14.000]  影響著很多青少年
[00:11:14.000 --> 00:11:16.000]  今天不單是男的
[00:11:16.000 --> 00:11:18.000]  女的
[00:11:18.000 --> 00:11:20.000]  不單是少的
[00:11:20.000 --> 00:11:22.000]  老的都受到影響
[00:11:22.000 --> 00:11:24.000]  不單是非基督徒
[00:11:24.000 --> 00:11:26.000]  基督徒也都受到這個衝擊
[00:11:26.000 --> 00:11:28.000]  所以當時
[00:11:28.000 --> 00:11:30.000]  為何保羅需要來寫
[00:11:30.000 --> 00:11:32.000]  關乎性道德觀念
[00:11:32.000 --> 00:11:34.000]  來提醒我們作為
[00:11:34.000 --> 00:11:36.000]  屬靈的人應該怎樣
[00:11:36.000 --> 00:11:38.000]  有這個更新的價值觀
[00:11:38.000 --> 00:11:40.000]  性道德的觀念
[00:11:40.000 --> 00:11:42.000]  所以這兩章經文
[00:11:42.000 --> 00:11:44.000]  裡面我們可以綜合
[00:11:44.000 --> 00:11:46.000]  幾點我們一起來
[00:11:46.000 --> 00:11:48.000]  思想聖經裡面的教導
[00:11:48.000 --> 00:11:50.000]  第一我們需要
[00:11:50.000 --> 00:11:52.000]  認定
[00:11:52.000 --> 00:11:54.000]  抗拒
[00:11:54.000 --> 00:11:56.000]  淫亂的罪
[00:11:56.000 --> 00:12:00.000]  保羅一開始第五章
[00:12:00.000 --> 00:12:02.000]  第一節就這樣說
[00:12:02.000 --> 00:12:04.000]  風雲你們中間有淫亂的事
[00:12:04.000 --> 00:12:06.000]  這樣的淫亂
[00:12:06.000 --> 00:12:08.000]  外邦人中有沒有
[00:12:08.000 --> 00:12:10.000]  就是有人收了他的繼母
[00:12:10.000 --> 00:12:12.000]  你們還是自高自大
[00:12:12.000 --> 00:12:14.000]  並不愛同
[00:12:14.000 --> 00:12:16.000]  把行者的人從你們中間趕出去
[00:12:16.000 --> 00:12:18.000]  所以這裡
[00:12:18.000 --> 00:12:20.000]  發覺他們接納了這些罪
[00:12:20.000 --> 00:12:22.000]  接納了這些事
[00:12:22.000 --> 00:12:24.000]  接納了這些犯罪的
[00:12:24.000 --> 00:12:26.000]  行為
[00:12:26.000 --> 00:12:28.000]  甚至保羅斥責他們
[00:12:28.000 --> 00:12:30.000]  離譜到連
[00:12:30.000 --> 00:12:32.000]  外邦人都沒有
[00:12:32.000 --> 00:12:34.000]  教會中間竟然有這些淫亂的事
[00:12:34.000 --> 00:12:36.000]  所以這個
[00:12:36.000 --> 00:12:38.000]  就是真的
[00:12:38.000 --> 00:12:40.000]  我們不可以免疫
[00:12:40.000 --> 00:12:42.000]  要有一個謹慎的
[00:12:42.000 --> 00:12:44.000]  作戰狀態來面對今天的
[00:12:44.000 --> 00:12:46.000]  這些歪風邪氣
[00:12:46.000 --> 00:12:48.000]  第六章
[00:12:48.000 --> 00:12:50.000]  也提到這方面
[00:12:50.000 --> 00:12:52.000]  你們豈不知
[00:12:52.000 --> 00:12:54.000]  不義的人
[00:12:54.000 --> 00:12:56.000]  不能承受上帝的國嗎
[00:12:56.000 --> 00:12:58.000]  不要自欺
[00:12:58.000 --> 00:13:00.000]  無論是淫亂的 拜偶像的
[00:13:00.000 --> 00:13:02.000]  姦淫的 作戀童的
[00:13:02.000 --> 00:13:04.000]  迷信的
[00:13:04.000 --> 00:13:06.000]  你看看現在
[00:13:06.000 --> 00:13:08.000]  我們所面對的社會
[00:13:08.000 --> 00:13:10.000]  當時就仍然已經有這些問題
[00:13:10.000 --> 00:13:12.000]  偷竊的
[00:13:12.000 --> 00:13:14.000]  貪婪的 醉酒的
[00:13:14.000 --> 00:13:16.000]  辱罵的 勒索的
[00:13:16.000 --> 00:13:18.000]  當然這裡不只是說
[00:13:18.000 --> 00:13:20.000]  單單這些性道德的罪
[00:13:20.000 --> 00:13:22.000]  也包括其他這些
[00:13:22.000 --> 00:13:24.000]  不合道德或者犯罪的事
[00:13:24.000 --> 00:13:26.000]  無論是這些
[00:13:26.000 --> 00:13:28.000]  宗教上的
[00:13:28.000 --> 00:13:30.000]  或者是一些生活上的
[00:13:30.000 --> 00:13:32.000]  或者是醉酒 辱罵
[00:13:32.000 --> 00:13:34.000]  勒索等等
[00:13:34.000 --> 00:13:36.000]  包括其他這些
[00:13:36.000 --> 00:13:38.000]  在身體上所犯任何的罪
[00:13:38.000 --> 00:13:40.000]  男的女的等等
[00:13:40.000 --> 00:13:42.000]  都是說
[00:13:42.000 --> 00:13:44.000]  這個是
[00:13:44.000 --> 00:13:46.000]  不義的人
[00:13:46.000 --> 00:13:48.000]  不能承受上帝的國
[00:13:48.000 --> 00:13:50.000]  都不能承受上帝的國
[00:13:50.000 --> 00:13:52.000]  這裡出現了兩次
[00:13:52.000 --> 00:13:54.000]  第十一節
[00:13:54.000 --> 00:13:56.000]  我們一起讀
[00:13:56.000 --> 00:13:58.000]  你們中間也有人
[00:13:58.000 --> 00:14:00.000]  跟前是這樣
[00:14:00.000 --> 00:14:02.000]  但如今你們奉主
[00:14:02.000 --> 00:14:04.000]  耶穌基督的名
[00:14:04.000 --> 00:14:06.000]  並藉著我們上帝的靈
[00:14:06.000 --> 00:14:08.000]  已經洗淨
[00:14:08.000 --> 00:14:10.000]  成性
[00:14:10.000 --> 00:14:12.000]  清怡了
[00:14:12.000 --> 00:14:14.000]  這個回應前面那幾章
[00:14:14.000 --> 00:14:16.000]  我們在基督裡面
[00:14:16.000 --> 00:14:18.000]  基督成為我們的救贖
[00:14:18.000 --> 00:14:20.000]  他買贖了我們 洗淨了我們
[00:14:20.000 --> 00:14:22.000]  叫我們能夠成性
[00:14:22.000 --> 00:14:24.000]  叫我們能夠清怡 是十字架
[00:14:24.000 --> 00:14:26.000]  給我們的救恩
[00:14:26.000 --> 00:14:28.000]  所以他說
[00:14:28.000 --> 00:14:30.000]  你們中間有人從前是這樣
[00:14:30.000 --> 00:14:32.000]  就是說我們在這個罪惡世界裡面
[00:14:32.000 --> 00:14:34.000]  從前是這樣
[00:14:34.000 --> 00:14:36.000]  這個是
[00:14:36.000 --> 00:14:38.000]  整個罪惡的世界
[00:14:38.000 --> 00:14:40.000]  我們在當中
[00:14:40.000 --> 00:14:42.000]  所受的牽連
[00:14:42.000 --> 00:14:44.000]  也是我們自己所犯的罪
[00:14:44.000 --> 00:14:46.000]  但同時間保羅說
[00:14:46.000 --> 00:14:48.000]  既然我們奉基督的名
[00:14:48.000 --> 00:14:50.000]  藉著神的靈
[00:14:50.000 --> 00:14:52.000]  上帝的靈更新了我們
[00:14:52.000 --> 00:14:54.000]  我們成為屬靈的人
[00:14:54.000 --> 00:14:56.000]  但如今就不同了
[00:14:56.000 --> 00:14:58.000]  所以這很明顯
[00:14:58.000 --> 00:15:00.000]  他提到這種抗拒
[00:15:00.000 --> 00:15:02.000]  淫亂的罪
[00:15:02.000 --> 00:15:04.000]  是從身份和本質上
[00:15:04.000 --> 00:15:06.000]  的改變而來的
[00:15:06.000 --> 00:15:08.000]  所以為什麼自我觀這麼重要
[00:15:08.000 --> 00:15:10.000]  這是一個基礎
[00:15:10.000 --> 00:15:12.000]  我們對自己的認識
[00:15:12.000 --> 00:15:14.000]  更加保羅再進一步提醒我們
[00:15:14.000 --> 00:15:16.000]  既然是這樣被聖靈內住了
[00:15:16.000 --> 00:15:18.000]  所以我們的身份本質
[00:15:18.000 --> 00:15:20.000]  就改變了
[00:15:20.000 --> 00:15:22.000]  從前
[00:15:22.000 --> 00:15:24.000]  犯罪的裡面
[00:15:24.000 --> 00:15:26.000]  如今我們要改變過來
[00:15:26.000 --> 00:15:28.000]  我再講誠誠的過程
[00:15:28.000 --> 00:15:30.000]  我們都會有軟弱失敗
[00:15:30.000 --> 00:15:32.000]  但寶貴就是神的智慧
[00:15:32.000 --> 00:15:34.000]  這個十字架的救恩
[00:15:34.000 --> 00:15:36.000]  每一次我們需要認罪悔改
[00:15:36.000 --> 00:15:38.000]  回到神面前又再更新
[00:15:38.000 --> 00:15:40.000]  繼續走我們誠誠的路
[00:15:40.000 --> 00:15:42.000]  調整我們應該有的方向
[00:15:42.000 --> 00:15:44.000]  悔改我們的罪行
[00:15:44.000 --> 00:15:46.000]  歸正於上帝自己的道路
[00:15:46.000 --> 00:15:48.000]  脫去罪惡
[00:15:48.000 --> 00:15:50.000]  拒絕這些敗壞的淫行
[00:15:50.000 --> 00:15:52.000]  重新更新
[00:15:52.000 --> 00:15:54.000]  所以我們看到
[00:15:54.000 --> 00:15:56.000]  這裡用了一個不義的人
[00:15:56.000 --> 00:15:58.000]  指到這種在罪惡裡面的人
[00:15:58.000 --> 00:16:00.000]  和今天我們是
[00:16:00.000 --> 00:16:02.000]  誠誠清義的人
[00:16:02.000 --> 00:16:04.000]  是一個剛剛的對比
[00:16:04.000 --> 00:16:06.000]  不義與清義
[00:16:06.000 --> 00:16:08.000]  不能夠承受神的國
[00:16:08.000 --> 00:16:10.000]  和我們已經在基督裡面
[00:16:10.000 --> 00:16:12.000]  藉著聖靈
[00:16:12.000 --> 00:16:14.000]  住在我們裡面
