
[00:00:00.000 --> 00:00:02.800]  今天講的那個經文是《災厄記》
[00:03:38.500 --> 00:03:40.500]  那些金冠呀
[00:03:40.500 --> 00:03:42.500]  漂亮的衣服穿出來
[00:03:42.500 --> 00:03:43.500]  雖然他不是太美麗
[00:03:43.500 --> 00:03:44.500]  但是他很榮耀
[00:03:44.500 --> 00:03:46.500]  人本身不美麗
[00:03:46.500 --> 00:03:49.500]  但是服飾呀
[00:03:49.500 --> 00:03:50.500]  皇冠呀
[00:03:50.500 --> 00:03:51.500]  很榮耀
[00:03:51.500 --> 00:03:53.500]  是美麗的
[00:03:53.500 --> 00:03:54.500]  所以呢
[00:03:54.500 --> 00:03:56.500]  這個祭司的衣服做出來
[00:03:56.500 --> 00:03:58.500]  就是要榮耀
[00:03:58.500 --> 00:04:00.500]  就是要華美
[00:04:00.500 --> 00:04:01.500]  要漂亮
[00:04:01.500 --> 00:04:02.500]  行不行
[00:04:02.500 --> 00:04:05.500]  那就顯出來了
[00:04:05.500 --> 00:04:07.500]  又要吩咐一切心中有智慧的
[00:04:07.500 --> 00:04:08.500]  就是我用智慧的靈
[00:04:08.500 --> 00:04:11.500]  所充滿的吸壓能做衣服
[00:04:11.500 --> 00:04:13.500]  使他分別為省
[00:04:13.500 --> 00:04:15.500]  不可以吸我公祭司的積分
[00:04:15.500 --> 00:04:17.500]  原來這個積分呢
[00:04:17.500 --> 00:04:19.500]  阿倫這樣做祭司
[00:04:19.500 --> 00:04:21.500]  要分別為聖
[00:04:21.500 --> 00:04:23.500]  這個詞彙呢
[00:04:23.500 --> 00:04:25.500]  大家要好好記住
[00:04:25.500 --> 00:04:27.500]  因為怎樣才叫聖呢
[00:04:27.500 --> 00:04:29.500]  神聖呢
[00:04:29.500 --> 00:04:30.500]  在聖經裏面呢
[00:04:30.500 --> 00:04:32.500]  就是要分別為聖
[00:04:32.500 --> 00:04:34.500]  譬如一大堆東西
[00:04:34.500 --> 00:04:37.500]  你要有一點點分開它出來
[00:04:37.500 --> 00:04:39.500]  這些是達別的
[00:04:39.500 --> 00:04:40.500]  分別為聖
[00:04:40.500 --> 00:04:42.500]  那個就是神聖了
[00:04:42.500 --> 00:04:43.500]  明白嗎
[00:04:43.500 --> 00:04:45.500]  如果混在一起
[00:04:45.500 --> 00:04:46.500]  那就太普通了
[00:04:46.500 --> 00:04:47.500]  全部都是一樣
[00:04:47.500 --> 00:04:49.500]  有一些達別分出來
[00:04:49.500 --> 00:04:51.500]  這個是神聖的
[00:04:51.500 --> 00:04:53.500]  歸了神的
[00:04:53.500 --> 00:04:54.500]  在聖經裏面呢
[00:04:54.500 --> 00:04:55.500]  這個分別為聖呢
[00:04:55.500 --> 00:04:57.500]  大家應該要守機密
[00:04:57.500 --> 00:05:00.500]  那些聖經軟件呢
[00:05:00.500 --> 00:05:02.500]  你去查詢那裏
[00:05:02.500 --> 00:05:04.500]  你打分別為聖
[00:05:04.500 --> 00:05:05.500]  我沒有數過
[00:05:05.500 --> 00:05:07.500]  我想打出來呢
[00:05:07.500 --> 00:05:08.500]  起碼有幾十條
[00:05:08.500 --> 00:05:10.500]  或者一百條
[00:05:10.500 --> 00:05:12.500]  寫著分別為聖
[00:05:12.500 --> 00:05:14.500]  神很著重要以色列人呢
[00:05:14.500 --> 00:05:17.500]  有些東西要歸他所有
[00:05:17.500 --> 00:05:19.500]  分別了它出來
[00:05:19.500 --> 00:05:21.500]  和其他東西不同的
[00:05:21.500 --> 00:05:22.500]  這些是聖的
[00:05:22.500 --> 00:05:24.500]  所以叫分別為聖
[00:05:24.500 --> 00:05:25.500]  亞倫也是
[00:05:25.500 --> 00:05:26.500]  原來這樣做法
[00:05:26.500 --> 00:05:27.500]  和他做的衣服
[00:05:27.500 --> 00:05:30.500]  就是要他分別出來
[00:05:30.500 --> 00:05:32.500]  和其他人不同
[00:05:32.500 --> 00:05:33.500]  這樣叫分別為聖
[00:05:33.500 --> 00:05:35.500]  要供他的積分
[00:05:35.500 --> 00:05:36.500]  這個分別為聖呢
[00:05:36.500 --> 00:05:37.500]  裏面有很多的意義
[00:05:37.500 --> 00:05:39.500]  我今天就這樣提一下
[00:05:39.500 --> 00:05:40.500]  大家記住
[00:05:40.500 --> 00:05:42.500]  再看到聖經的時候
[00:05:42.500 --> 00:05:43.500]  就細心去追著
[00:05:43.500 --> 00:05:44.500]  或者就看看
[00:05:44.500 --> 00:05:46.500]  現在那個祭司的服飾
[00:05:46.500 --> 00:05:48.500]  有什麼東西
[00:05:48.500 --> 00:05:49.500]  第四節
[00:05:49.500 --> 00:05:50.500]  所要做的就是
[00:05:50.500 --> 00:05:51.500]  胸牌已不得外袍
[00:05:51.500 --> 00:05:52.500]  雜飾的內袍
[00:05:52.500 --> 00:05:53.500]  冠冕腰帶
[00:05:53.500 --> 00:05:55.500]  斯里哥哥亞倫和他弟子
[00:05:55.500 --> 00:05:56.500]  穿著聖服
[00:05:56.500 --> 00:05:58.500]  給我供祭司的積分
[00:05:58.500 --> 00:05:59.500]  第五節
[00:05:59.500 --> 00:06:01.500]  要用金線
[00:06:01.500 --> 00:06:04.500]  藍色紫色珠紅色
[00:06:04.500 --> 00:06:06.500]  並細碼來做
[00:06:06.500 --> 00:06:09.500]  又用這些顏色的線
[00:06:09.500 --> 00:06:12.500]  用巧匠的工來做已不得
[00:06:12.500 --> 00:06:14.500]  已不得那個字
[00:06:14.500 --> 00:06:15.500]  是直譯那個音
[00:06:15.500 --> 00:06:16.500]  如果看英文聖經
[00:06:16.500 --> 00:06:19.500]  是EPHOD
[00:06:19.500 --> 00:06:22.500]  差不多是這樣用音
[00:06:22.500 --> 00:06:24.500]  已不得來翻譯出來
[00:06:24.500 --> 00:06:26.500]  其實一定好像背心
[00:06:26.500 --> 00:06:28.500]  就是如果你有些胃菌
[00:06:28.500 --> 00:06:30.500]  煮飯的時候
[00:06:30.500 --> 00:06:32.500]  胃菌這樣就差不多了
[00:06:32.500 --> 00:06:34.500]  那個的意義用途
[00:06:34.500 --> 00:06:36.500]  功能就是
[00:06:36.500 --> 00:06:38.500]  為了一些工作
[00:06:38.500 --> 00:06:40.500]  你要穿起它
[00:06:40.500 --> 00:06:42.500]  那就是已不得
[00:06:42.500 --> 00:06:44.500]  第七節
[00:06:44.500 --> 00:06:46.500]  這個已不得是怎樣呢
[00:06:46.500 --> 00:06:48.500]  你們看我那裏讀
[00:06:48.500 --> 00:06:50.500]  已不得當有兩條肩帶
[00:06:50.500 --> 00:06:51.500]  肩帶大家會明白
[00:06:51.500 --> 00:06:53.500]  背心那樣就有兩條肩帶
[00:06:53.500 --> 00:06:54.500]  摺上兩頭
[00:06:54.500 --> 00:06:55.500]  是他相連
[00:06:55.500 --> 00:06:58.500]  即是如果現在有些摩索貼
[00:06:58.500 --> 00:06:59.500]  斷開了
[00:06:59.500 --> 00:07:00.500]  左一條右一條
[00:07:00.500 --> 00:07:02.500]  疊到頸後邊
[00:07:02.500 --> 00:07:04.500]  疊在一起
[00:07:04.500 --> 00:07:06.500]  以前是用八鈕
[00:07:06.500 --> 00:07:07.500]  現在用摩索貼
[00:07:07.500 --> 00:07:09.500]  就剛好圍住頸
[00:07:09.500 --> 00:07:11.500]  就可以戴到身上
[00:07:11.500 --> 00:07:13.500]  試下當年
[00:07:13.500 --> 00:07:15.500]  其上
[00:07:15.500 --> 00:07:17.500]  考公職
[00:07:17.500 --> 00:07:19.500]  有條帶
[00:07:19.500 --> 00:07:21.500]  這條帶要和已不得一樣的做法
[00:07:21.500 --> 00:07:23.500]  用以束上
[00:07:23.500 --> 00:07:25.500]  胃菌都有腰帶
[00:07:25.500 --> 00:07:27.500]  很多時我們衣服都有腰帶
[00:07:27.500 --> 00:07:29.500]  這個已不得都一樣
[00:07:29.500 --> 00:07:33.500]  與已不得連接一塊
[00:07:33.500 --> 00:07:37.500]  即是要在胃菌的前腹那裏
[00:07:37.500 --> 00:07:39.500]  那條腰帶要和它連在一起
[00:07:39.500 --> 00:07:41.500]  即是不是分開那條帶
[00:07:41.500 --> 00:07:43.500]  不是說摟住那條胃菌
[00:07:43.500 --> 00:07:45.500]  另外去拿條帶來綁
[00:07:45.500 --> 00:07:46.500]  不是的
[00:07:46.500 --> 00:07:49.500]  是黏住已不得有條腰帶
[00:07:49.500 --> 00:07:51.500]  穿上的時候
[00:07:51.500 --> 00:07:53.500]  一定要綁條腰帶
[00:07:53.500 --> 00:07:54.500]  明白嗎
[00:07:54.500 --> 00:07:55.500]  其實很詳細
[00:07:55.500 --> 00:07:57.500]  聖經寫得很詳細
[00:07:57.500 --> 00:07:58.500]  教他們怎樣做
[00:07:58.500 --> 00:08:01.500]  又要用金色藍色紫色珠紅色的線
[00:08:01.500 --> 00:08:04.500]  並捏成的細碼造型
[00:08:04.500 --> 00:08:07.500]  然後要取兩塊紅碼佬
[00:08:07.500 --> 00:08:09.500]  紅碼佬在寶石上
[00:08:09.500 --> 00:08:12.500]  在上面刻了以色列子的名字
[00:08:12.500 --> 00:08:14.500]  以色列有多少個兒子
[00:08:14.500 --> 00:08:16.500]  十二個
[00:08:16.500 --> 00:08:19.500]  一般都以十二個來統稱
[00:08:19.500 --> 00:08:21.500]  六個名要刻在這塊寶石上
[00:08:21.500 --> 00:08:23.500]  六個名刻在那塊寶石上
[00:08:23.500 --> 00:08:25.500]  因為有兩塊
[00:08:25.500 --> 00:08:27.500]  一邊就刻六個名
[00:08:27.500 --> 00:08:29.500]  另一塊又刻六個名
[00:08:29.500 --> 00:08:31.500]  照著他們生來的次序
[00:08:31.500 --> 00:08:34.500]  要用刻寶石的手工
[00:08:34.500 --> 00:08:35.500]  好像刻圖書一樣
[00:08:35.500 --> 00:08:37.500]  按照他們的名字
[00:08:37.500 --> 00:08:38.500]  刻這兩塊寶石
[00:08:38.500 --> 00:08:40.500]  鑲在金屬上
[00:08:40.500 --> 00:08:42.500]  然後將這兩塊寶石
[00:08:42.500 --> 00:08:45.500]  安在已不得的兩條肩帶上
[00:08:45.500 --> 00:08:48.500]  兩條肩帶伸到頸後邊
[00:08:48.500 --> 00:08:50.500]  會經過肩膀
[00:08:50.500 --> 00:08:53.500]  要在肩帶上鑲那塊寶石
[00:08:53.500 --> 00:08:56.500]  左一塊右一塊
[00:08:56.500 --> 00:09:00.500]  為以色列人做紀念
[00:09:00.500 --> 00:09:02.500]  阿倫要將
[00:09:02.500 --> 00:09:04.500]  要在兩肩上
[00:09:04.500 --> 00:09:06.500]  丹他們的名字
[00:09:06.500 --> 00:09:08.500]  在耶和華面前作紀念
[00:09:08.500 --> 00:09:10.500]  這個就有意思
[00:09:10.500 --> 00:09:13.500]  在那件工作服
[00:09:13.500 --> 00:09:16.500]  祭司就要穿上這件背心
[00:09:16.500 --> 00:09:18.500]  就要工作
[00:09:18.500 --> 00:09:19.500]  是不是
[00:09:19.500 --> 00:09:21.500]  好像我們要戴圍裙
[00:09:21.500 --> 00:09:22.500]  進廚房煮飯
[00:09:22.500 --> 00:09:25.500]  戴圍裙開工
[00:09:25.500 --> 00:09:27.500]  祭司穿上這件衣服
[00:09:27.500 --> 00:09:30.500]  就要去工作
[00:09:30.500 --> 00:09:33.500]  束上腰帶
[00:09:33.500 --> 00:09:35.500]  什麼意思是束上腰帶
[00:09:35.500 --> 00:09:36.500]  很多時候
[00:09:36.500 --> 00:09:37.500]  你見到一些運動員
[00:09:37.500 --> 00:09:39.500]  特別一項運動
[00:09:39.500 --> 00:09:40.500]  就是舉重
[00:09:40.500 --> 00:09:41.500]  舉重的運動員
[00:09:41.500 --> 00:09:43.500]  是用腰帶的
[00:09:43.500 --> 00:09:45.500]  有沒有見過奧林匹克那些
[00:09:45.500 --> 00:09:46.500]  臨到出場
[00:09:46.500 --> 00:09:47.500]  臨到要舉的時候
[00:09:47.500 --> 00:09:49.500]  才鬆一鬆腰帶
[00:09:49.500 --> 00:09:51.500]  再扎過
[00:09:51.500 --> 00:09:53.500]  然後再舉
[00:09:53.500 --> 00:09:54.500]  腰帶有一個實際的功能
[00:09:54.500 --> 00:09:56.500]  你用腰束著的時候
[00:09:56.500 --> 00:09:58.500]  那個人就有力
[00:09:58.500 --> 00:09:59.500]  是不是
[00:09:59.500 --> 00:10:00.500]  一方面
[00:10:00.500 --> 00:10:02.500]  束著腰帶的時候
[00:10:02.500 --> 00:10:04.500]  要謹慎
[00:10:04.500 --> 00:10:06.500]  現在要工作了
[00:10:06.500 --> 00:10:08.500]  心要很投入
[00:10:08.500 --> 00:10:10.500]  要很鄭重
[00:10:10.500 --> 00:10:11.500]  二來
[00:10:11.500 --> 00:10:12.500]  要有實際的功能
[00:10:12.500 --> 00:10:14.500]  束腰帶讓我們有力
[00:10:14.500 --> 00:10:17.500]  祭司的服飾有這樣的意思
[00:10:17.500 --> 00:10:18.500]  這件工作服
[00:10:18.500 --> 00:10:19.500]  要穿上身
[00:10:19.500 --> 00:10:20.500]  要工作
[00:10:20.500 --> 00:10:21.500]  束上腰帶
[00:10:21.500 --> 00:10:22.500]  很鄭重
[00:10:22.500 --> 00:10:23.500]  要有力量
[00:10:23.500 --> 00:10:27.500]  鏡頭那裡有兩塊寶石
[00:10:27.500 --> 00:10:28.500]  這裡說
[00:10:28.500 --> 00:10:31.500]  阿倫要擔擔的力
[00:10:31.500 --> 00:10:33.500]  這個擔字用得很好
[00:10:33.500 --> 00:10:36.500]  我們通常肩膊
[00:10:36.500 --> 00:10:38.500]  我們都有個象徵意義
[00:10:38.500 --> 00:10:40.500]  知道是我們承擔的東西
[00:10:40.500 --> 00:10:42.500]  阿倫很重要的工作
[00:10:42.500 --> 00:10:43.500]  其中之一
[00:10:43.500 --> 00:10:47.500]  是承擔以色列的子民
[00:10:47.500 --> 00:10:48.500]  十二個兒子
[00:10:48.500 --> 00:10:50.500]  是十二個支派
[00:10:50.500 --> 00:10:52.500]  是全個以色列的民族
[00:10:52.500 --> 00:10:56.500]  他是要肩負起責任
[00:10:56.500 --> 00:10:58.500]  什麼責任
[00:10:58.500 --> 00:11:01.500]  具體詳細的可以再斟酌
[00:11:01.500 --> 00:11:02.500]  但是
[00:11:02.500 --> 00:11:05.500]  責任就在阿倫身上
[00:11:05.500 --> 00:11:08.500]  他要背起以色列人的責任
[00:11:08.500 --> 00:11:10.500]  所以如果以色列人集體犯罪的時候
[00:11:10.500 --> 00:11:12.500]  這個祭司很大問題
[00:11:12.500 --> 00:11:14.500]  在他的肩膊上
[00:11:14.500 --> 00:11:15.500]  你要負責
[00:11:15.500 --> 00:11:16.500]  擔起他
[00:11:16.500 --> 00:11:19.500]  十三節要用金紙做兩條槽
[00:11:19.500 --> 00:11:22.500]  精金並領工紡分
[00:11:22.500 --> 00:11:24.500]  領成紙做鏈紙
[00:11:24.500 --> 00:11:27.500]  將領成的鏈紙疊在二槽上
[00:11:27.500 --> 00:11:29.500]  接著十五節
[00:11:29.500 --> 00:11:32.500]  要做一個決斷的胸牌
[00:11:32.500 --> 00:11:34.500]  一個四四方方的牌
[00:11:34.500 --> 00:11:35.500]  擠出來的
[00:11:35.500 --> 00:11:37.500]  做法好像伊弗特那樣
[00:11:37.500 --> 00:11:40.500]  用金線、藍色、紫色、朱紅色
[00:11:40.500 --> 00:11:42.500]  並領成的細脈去做
[00:11:42.500 --> 00:11:44.500]  這個胸牌很特別
[00:11:44.500 --> 00:11:46.500]  四方的
[00:11:46.500 --> 00:11:48.500]  疊為兩層
[00:11:48.500 --> 00:11:50.500]  好像兩幅布一前一後
[00:11:50.500 --> 00:11:52.500]  疊為兩層
[00:11:52.500 --> 00:11:53.500]  長一虎口
[00:11:53.500 --> 00:11:59.500]  一虎口就好像手到手腕
[00:11:59.500 --> 00:12:02.500]  雖然不算很大
[00:12:02.500 --> 00:12:04.500]  可能比一尺小
[00:12:04.500 --> 00:12:06.500]  放十吋十吋
[00:12:06.500 --> 00:12:08.500]  一個虎口
[00:12:08.500 --> 00:12:10.500]  長闊一樣
[00:12:10.500 --> 00:12:12.500]  要鑲一些寶石上去
[00:12:12.500 --> 00:12:14.500]  鑲一些寶石有三行寶石
[00:12:14.500 --> 00:12:17.500]  這些寶石全部有名字
[00:12:17.500 --> 00:12:20.500]  我沒有再去詳細研究
[00:12:20.500 --> 00:12:23.500]  好像沒有人研究出來
[00:12:23.500 --> 00:12:26.500]  每一種的寶石代表什麼
[00:12:26.500 --> 00:12:27.500]  那就太細緻了
[00:12:27.500 --> 00:12:28.500]  但總的來說
[00:12:28.500 --> 00:12:31.500]  我們會知道寶石寶不寶貴
[00:12:31.500 --> 00:12:32.500]  寶貴
[00:12:32.500 --> 00:12:34.500]  寶石是寶貴的
[00:12:34.500 --> 00:12:37.500]  鑲上去幾行的寶石
[00:12:37.500 --> 00:12:40.500]  第一行、第二行、第三行、第四行
[00:12:40.500 --> 00:12:42.500]  每一行有三個
[00:12:42.500 --> 00:12:44.500]  就要刻一些名字上去
[00:12:44.500 --> 00:12:45.500]  又是二十一節
[00:12:45.500 --> 00:12:47.500]  這些寶石都要按自己的名字
[00:12:47.500 --> 00:12:48.500]  又好像刻圖書一樣
[00:12:48.500 --> 00:12:50.500]  刻那個支牌的名字
[00:12:50.500 --> 00:12:53.500]  剛才就將名字六個一組
[00:12:53.500 --> 00:12:55.500]  就在紅馬路那裡
[00:12:55.500 --> 00:12:57.500]  放在肩膀上
[00:12:57.500 --> 00:12:59.500]  現在在風前那個牌
[00:12:59.500 --> 00:13:01.500]  就十二顆寶石鑲在那裡
[00:13:01.500 --> 00:13:03.500]  刻上名字
[00:13:03.500 --> 00:13:06.500]  那你會想到有什麼意思呢
[00:13:06.500 --> 00:13:08.500]  我們一般來說
[00:13:08.500 --> 00:13:11.500]  樂樂帶他出去
[00:13:11.500 --> 00:13:13.500]  小孩子很愛吃
[00:13:13.500 --> 00:13:14.500]  他很關懷他的時候
[00:13:14.500 --> 00:13:16.500]  你就抱起他
[00:13:16.500 --> 00:13:18.500]  所以胸前胸懷
[00:13:18.500 --> 00:13:22.500]  就有一個關懷、愛護
[00:13:22.500 --> 00:13:25.500]  上上記掛這個意思
[00:13:25.500 --> 00:13:27.500]  以色列十二個支牌
[00:13:27.500 --> 00:13:29.500]  全個民族
[00:13:29.500 --> 00:13:32.500]  除了祭司要承擔那個責任
[00:13:32.500 --> 00:13:33.500]  為他們負責之外
[00:13:33.500 --> 00:13:36.500]  還要放在他自己的胸前
[00:13:36.500 --> 00:13:41.500]  經常去記掛、關懷、關心他們
[00:13:41.500 --> 00:13:44.500]  祭司要這樣做
[00:13:44.500 --> 00:13:46.500]  接著
[00:13:46.500 --> 00:13:48.500]  在那個胸牌那裡
[00:13:48.500 --> 00:13:50.500]  用精金擰成的繩
[00:13:50.500 --> 00:13:52.500]  做一條鏈
[00:13:52.500 --> 00:13:54.500]  接著做兩個環
[00:13:54.500 --> 00:13:55.500]  這裡快點看下去
[00:13:55.500 --> 00:13:59.500]  主要就是將那個胸牌
[00:13:59.500 --> 00:14:03.500]  穿著、連著那個伊忽德
[00:14:03.500 --> 00:14:05.500]  還要綁得很緊
[00:14:05.500 --> 00:14:06.500]  差不多28節
[00:14:06.500 --> 00:14:07.500]  要用藍色的帶子
[00:14:07.500 --> 00:14:09.500]  將胸牌的環子
[00:14:09.500 --> 00:14:11.500]  繫住
[00:14:11.500 --> 00:14:13.500]  這個胸牌
[00:14:13.500 --> 00:14:15.500]  那個口有一個環
[00:14:15.500 --> 00:14:17.500]  那個伊忽德又有一個環
[00:14:17.500 --> 00:14:18.500]  有一條繩
[00:14:18.500 --> 00:14:19.500]  藍色的繩
[00:14:19.500 --> 00:14:21.500]  上面有金色的鏈
[00:14:21.500 --> 00:14:23.500]  將它綁住
[00:14:23.500 --> 00:14:25.500]  使胸牌貼在
[00:14:25.500 --> 00:14:29.500]  伊忽德考公職的帶子上
[00:14:29.500 --> 00:14:33.500]  不可與伊忽德離逢
[00:14:33.500 --> 00:14:35.500]  你覺得這裡是不是很特別呢
[00:14:35.500 --> 00:14:40.500]  一點點離逢也好
[00:14:40.500 --> 00:14:41.500]  不行
[00:14:41.500 --> 00:14:43.500]  很重要不可以離逢
[00:14:43.500 --> 00:14:45.500]  因為這個伊忽德這個胸牌
[00:14:45.500 --> 00:14:47.500]  伊忽德是那個工作
[00:14:47.500 --> 00:14:49.500]  是要一穿起的時候
[00:14:49.500 --> 00:14:51.500]  就為神工作
[00:14:51.500 --> 00:14:55.500]  那個胸牌就是去關懷、記掛
[00:14:55.500 --> 00:14:57.500]  去擔心著
[00:14:57.500 --> 00:14:59.500]  經常都想著
[00:14:59.500 --> 00:15:01.500]  整個民族
[00:15:01.500 --> 00:15:04.500]  與那個工作是不可以分開
[00:15:04.500 --> 00:15:06.500]  我這樣去理解
[00:15:06.500 --> 00:15:09.500]  不可以有距離
[00:15:09.500 --> 00:15:12.500]  不可以有縫在中間
[00:15:12.500 --> 00:15:14.500]  是必須要貼住
[00:15:14.500 --> 00:15:16.500]  這個去服侍神的工作
[00:15:16.500 --> 00:15:19.500]  與你關懷著整個民族
[00:15:19.500 --> 00:15:21.500]  是不可分割
[00:15:21.500 --> 00:15:23.500]  是非常密切的關係
[00:15:23.500 --> 00:15:27.500]  你的工作就是要去關懷整個民族
[00:15:27.500 --> 00:15:31.500]  你的工作就是要去有個愛心
[00:15:31.500 --> 00:15:33.500]  去愛護整個民族
[00:15:33.500 --> 00:15:35.500]  所以不可以離逢
[00:15:35.500 --> 00:15:36.500]  不可以分開
[00:15:36.500 --> 00:15:38.500]  阿倫進聖所的時候
[00:15:38.500 --> 00:15:40.500]  要以決斷胸牌
[00:15:40.500 --> 00:15:42.500]  就是剋著以色列人靈智
[00:15:42.500 --> 00:15:47.500]  帶著胸牌錢作祭奠
[00:15:47.500 --> 00:15:49.500]  胸牌要這樣用
[00:15:49.500 --> 00:15:51.500]  接著三十節
[00:15:51.500 --> 00:15:53.500]  又要將污淩和土命
[00:15:53.500 --> 00:15:57.500]  放在決斷的胸牌裡
