
[00:00:00.000 --> 00:00:02.000]  好,各位大興姐妹平安
[00:11:31.000 --> 00:11:32.000]  然後成為大人
[00:11:32.000 --> 00:11:34.000]  你可以想像聖經沒有寫
[00:11:34.000 --> 00:11:36.000]  但是一個小朋友長大
[00:11:36.000 --> 00:11:37.000]  也不會一出世
[00:11:37.000 --> 00:11:41.000]  我就會自己吃奶、自己吃東西
[00:11:41.000 --> 00:11:44.000]  是要別人去養著他去長大
[00:11:44.000 --> 00:11:47.000]  他在十字架上面死亡
[00:11:47.000 --> 00:11:50.000]  十字架在當時是代表一個羞辱的記號
[00:11:50.000 --> 00:11:53.000]  我們看不到這個故事裡面
[00:11:53.000 --> 00:11:54.000]  這個耶穌的人生裡面
[00:11:54.000 --> 00:11:56.000]  我們看不到一個雷神的取的
[00:11:56.000 --> 00:11:59.000]  我們看不到說祂好像做了
[00:11:59.000 --> 00:12:00.000]  就是我們看不到
[00:12:00.000 --> 00:12:03.000]  這麼好像打敗別人那種的神蹟
[00:12:03.000 --> 00:12:05.000]  耶穌的神蹟都是為了醫治
[00:12:05.000 --> 00:12:07.000]  以及去幫助人
[00:12:07.000 --> 00:12:09.000]  不是去打怪獸的
[00:12:10.000 --> 00:12:12.000]  可能我們有時也不安
[00:12:12.000 --> 00:12:15.000]  我猜人類對這個神是不安
[00:12:15.000 --> 00:12:18.000]  以致原來在早期的教會裡面
[00:12:18.000 --> 00:12:21.000]  有人嘗試幫這個耶穌嬰兒作故事
[00:12:21.000 --> 00:12:24.000]  作什麼故事呢?
[00:12:24.000 --> 00:12:26.000]  例如這個耶穌嬰兒從屋頂跳下來
[00:12:26.000 --> 00:12:28.000]  但是沒有受傷
[00:12:28.000 --> 00:12:30.000]  這個耶穌嬰兒一發怒的時候
[00:12:30.000 --> 00:12:33.000]  大人的眼睛就瞎了
[00:12:33.000 --> 00:12:36.000]  就是有些很神化的故事
[00:12:36.000 --> 00:12:39.000]  可能我們人都期望一個拯救者
[00:12:39.000 --> 00:12:41.000]  就是要這麼特別
[00:12:41.000 --> 00:12:45.000]  但是聖經說這個耶穌的嬰兒
[00:12:45.000 --> 00:12:48.000]  這個躺在馬槽的耶穌
[00:12:48.000 --> 00:12:50.000]  是跟我們一樣的
[00:12:50.000 --> 00:12:52.000]  如果容許用這個字
[00:12:52.000 --> 00:12:54.000]  平凡
[00:12:54.000 --> 00:12:59.000]  如果耶穌真的好像雷神這一類
[00:12:59.000 --> 00:13:01.000]  一出來我就要打怪獸的話
[00:13:01.000 --> 00:13:04.000]  我想剛才我們看經文裡面說
[00:13:04.000 --> 00:13:08.000]  驚慌不安 慌張不安就很合理
[00:13:08.000 --> 00:13:10.000]  但是剛才這樣去說的話
[00:13:10.000 --> 00:13:16.000]  其實經文只是說耶穌身在猶大的伯利恆
[00:13:16.000 --> 00:13:22.000]  但是單單這件事已經令這個希律王很不安
[00:13:22.000 --> 00:13:25.000]  可能你問希律王是什麼人呢?
[00:13:25.000 --> 00:13:28.000]  如果本身你是第一次去看這段經文
[00:13:28.000 --> 00:13:31.000]  其實這個希律王其實在當時的年代
[00:13:31.000 --> 00:13:35.000]  他是一個受著羅馬帝國的冊封
[00:13:35.000 --> 00:13:38.000]  其實他好像是管著今天的以色列一帶的地方
[00:13:38.000 --> 00:13:41.000]  所以如果你用中國的概念去想
[00:13:41.000 --> 00:13:43.000]  就好像一個諸侯王
[00:13:43.000 --> 00:13:46.000]  一個好像有些能力去管著那個地方
[00:13:46.000 --> 00:13:49.000]  但是其實他不是真的那個皇帝
[00:13:49.000 --> 00:13:50.000]  他是一個希律王
[00:13:50.000 --> 00:13:52.000]  他是一個諸侯王
[00:13:52.000 --> 00:13:55.000]  他當時是被人討厭的
[00:13:55.000 --> 00:13:57.000]  如果看回當時一些歷史的記載
[00:13:57.000 --> 00:13:59.000]  他是被人討厭的
[00:13:59.000 --> 00:14:03.000]  覺得這個人沒什麼資格坐這個位子
[00:14:05.000 --> 00:14:08.000]  所以這個希律王是一個王子
[00:14:08.000 --> 00:14:10.000]  我們想到中國的諸侯王就是
[00:14:10.000 --> 00:14:11.000]  好像有些能力
[00:14:11.000 --> 00:14:13.000]  就是我可以呼風喚雨這樣
[00:14:13.000 --> 00:14:15.000]  就是出街就有一群隨從在我後面
[00:14:15.000 --> 00:14:17.000]  或者我有很多錢
[00:14:17.000 --> 00:14:19.000]  我想怎樣就怎樣
[00:14:19.000 --> 00:14:22.000]  但是這個人就是因為
[00:14:22.000 --> 00:14:27.000]  耶穌身在猶大的伯利恆而慌張不安
[00:14:27.000 --> 00:14:33.000]  因為在他外表光鮮的底下
[00:14:33.000 --> 00:14:36.000]  他很強烈的不安
[00:14:36.000 --> 00:14:40.000]  他懷疑自己的價值
[00:14:40.000 --> 00:14:42.000]  當年有直接的原因的
[00:14:42.000 --> 00:14:44.000]  就是如果看回這段的記述
[00:14:44.000 --> 00:14:47.000]  耶穌是作為猶太人的王
[00:14:47.000 --> 00:14:50.000]  而這個希律王就是知道自己
[00:14:50.000 --> 00:14:52.000]  可能不是這個王
[00:14:52.000 --> 00:14:57.000]  他知道當時的人是期望真正的改變
[00:14:57.000 --> 00:14:59.000]  而他知道自己做不到這件事
[00:15:02.000 --> 00:15:03.000]  當然我們不是王
[00:15:03.000 --> 00:15:05.000]  我們也不會是這樣地位的人
[00:15:05.000 --> 00:15:07.000]  但是我想我們都會有一些東西
[00:15:07.000 --> 00:15:09.000]  我們覺得是我們很重視
[00:15:09.000 --> 00:15:11.000]  或者我們很自豪
[00:15:11.000 --> 00:15:13.000]  不是那些事物不好
[00:15:13.000 --> 00:15:14.000]  但是大概我們
[00:15:14.000 --> 00:15:16.000]  如果我們人生到了某個階段
[00:15:16.000 --> 00:15:18.000]  我們知道就算我們擁有多少的事物
[00:15:18.000 --> 00:15:21.000]  如果環境的改變
[00:15:21.000 --> 00:15:23.000]  是可能會令我們失去
[00:15:23.000 --> 00:15:25.000]  而往往我們人對於失去
[00:15:25.000 --> 00:15:28.000]  對於轉變其實我們很不安
[00:15:28.000 --> 00:15:31.000]  大概為什麼我們的拯救者
[00:15:31.000 --> 00:15:33.000]  會覺得我們不安
[00:15:33.000 --> 00:15:36.000]  我們希望維持原有的生活
[00:15:36.000 --> 00:15:37.000]  但是諷刺的是
[00:15:37.000 --> 00:15:39.000]  當我很想捉緊的時候
[00:15:39.000 --> 00:15:43.000]  你發現那些東西是會捉不緊的
[00:15:43.000 --> 00:15:45.000]  如果用一首歌詩歌的歌詞就是
[00:15:45.000 --> 00:15:51.000]  你越想去找它就越是捉不到那些東西
[00:15:51.000 --> 00:15:53.000]  大概我想這個不只是
[00:15:53.000 --> 00:15:55.000]  普通的愛情歌會唱的內容
[00:15:55.000 --> 00:15:56.000]  詩歌都有唱
[00:15:56.000 --> 00:15:58.000]  就是你越想去找
[00:15:58.000 --> 00:16:00.000]  越想去找是找不到
[00:16:01.000 --> 00:16:04.000]  當然我想我們其實過了
[00:16:04.000 --> 00:16:06.000]  就是我們其實現在可能慢慢
[00:16:06.000 --> 00:16:09.000]  經過疫情我們肯定明白這個事情
[00:16:09.000 --> 00:16:12.000]  因為我們可能很想以為是我的能力
[00:16:12.000 --> 00:16:14.000]  我們有的學識
[00:16:14.000 --> 00:16:15.000]  我們有的學位
[00:16:15.000 --> 00:16:16.000]  我們有的金錢
[00:16:16.000 --> 00:16:17.000]  人物關係
[00:16:17.000 --> 00:16:20.000]  可以幫我們去面對困難
[00:16:20.000 --> 00:16:22.000]  其實希律王都是這樣的
[00:16:22.000 --> 00:16:26.000]  如果我們看這段聖經的敘事的下去
