
[00:00:00.000 --> 00:00:02.000]  好 今天我們要來分享一段經文
[00:02:16.000 --> 00:02:18.000]  因我什麼時候軟弱
[00:02:18.000 --> 00:02:20.000]  什麼時候就剛強了
[00:02:20.000 --> 00:02:22.000]  我們一起低頭來禱告
[00:02:22.000 --> 00:02:25.000]  親愛的主我們再次來到你面前
[00:02:25.000 --> 00:02:27.000]  主今天早晨我們就一起聚集
[00:02:27.000 --> 00:02:29.000]  要來敬拜你
[00:02:29.000 --> 00:02:32.000]  主要讓你的話在我們生命當中產生迴響
[00:02:32.000 --> 00:02:33.000]  產生力量
[00:02:33.000 --> 00:02:34.000]  主我求你
[00:02:34.000 --> 00:02:37.000]  聖靈的工作在我們當中啟示我們的心
[00:02:37.000 --> 00:02:40.000]  幫助我們更多來認識你
[00:02:40.000 --> 00:02:42.000]  也憑你的書真理來
[00:02:42.000 --> 00:02:44.000]  讓我們成為一個行道的人
[00:02:44.000 --> 00:02:45.000]  所以我們謝謝你
[00:02:45.000 --> 00:02:49.000]  讓我們的信仰在我們生命當中更加的真實
[00:02:49.000 --> 00:02:51.000]  主幫助我們來改變更新
[00:02:51.000 --> 00:02:57.000]  謝謝你幫助我們奉耶穌基督的名禱告
[00:02:57.000 --> 00:03:00.000]  這段經文提到保羅有一個經驗
[00:03:00.000 --> 00:03:04.000]  這個經驗保羅其實很不願意分享
[00:03:04.000 --> 00:03:05.000]  保羅很不願意
[00:03:05.000 --> 00:03:08.000]  但是因為在格林勾後書教會裡面有一些
[00:03:08.000 --> 00:03:11.000]  各位保羅有一些質疑的人
[00:03:11.000 --> 00:03:13.000]  保羅為了讓他可以
[00:03:13.000 --> 00:03:17.000]  他所要被神呼召他來所做的事
[00:03:17.000 --> 00:03:18.000]  可以在格林勾後
[00:03:18.000 --> 00:03:20.000]  格林勾教會裡面有一些的作為
[00:03:20.000 --> 00:03:24.000]  所以他就很不得已要來分享他這個經驗
[00:03:24.000 --> 00:03:25.000]  他要分享這個經驗
[00:03:25.000 --> 00:03:27.000]  不一定不是這個經驗的本身
[00:03:27.000 --> 00:03:29.000]  分享這個經驗是因為他要讓別人
[00:03:29.000 --> 00:03:34.000]  來認識保羅跟主有什麼樣的關係
[00:03:34.000 --> 00:03:37.000]  所以我們就來思想幾件事情
[00:03:37.000 --> 00:03:39.000]  第一件事情我們要來思想
[00:03:39.000 --> 00:03:43.000]  就是我們需要有與主相遇的經歷
[00:03:43.000 --> 00:03:45.000]  這是很重要的
[00:03:45.000 --> 00:03:48.000]  很多基督徒信了耶穌以後
[00:03:48.000 --> 00:03:51.000]  其實可能他的相信只是很簡單的
[00:03:51.000 --> 00:03:56.000]  因為某一些人的步道講到
[00:03:56.000 --> 00:03:57.000]  然後就相信了
[00:03:57.000 --> 00:04:00.000]  那有些人可能是因為身體的病痛
[00:04:00.000 --> 00:04:03.000]  或是一些生命當中經歷到一些作為
[00:04:03.000 --> 00:04:05.000]  神好像做一些改變
[00:04:05.000 --> 00:04:08.000]  他就遇見主他就相信主
[00:04:08.000 --> 00:04:11.000]  但是我就看見很多人在這過程當中
[00:04:11.000 --> 00:04:17.000]  就會忘記當初神的拯救跟神的作為
[00:04:17.000 --> 00:04:19.000]  所以你看他的經歷裡面
[00:04:19.000 --> 00:04:23.000]  他就只是好像變成一個習慣
[00:04:23.000 --> 00:04:25.000]  就是來教會變成一個習慣
[00:04:25.000 --> 00:04:28.000]  那教會人又很和藹可親
[00:04:28.000 --> 00:04:31.000]  你看左鼻隔右隔他是不是很可愛呢
[00:04:31.000 --> 00:04:32.000]  如果很可愛你就告訴他
[00:04:32.000 --> 00:04:34.000]  你是不是真的很可愛
[00:04:34.000 --> 00:04:37.000]  你會發現很多人會來到這裡
[00:04:37.000 --> 00:04:38.000]  很有一些原因
[00:04:38.000 --> 00:04:41.000]  可能就是因為右妹很好很棒
[00:04:41.000 --> 00:04:43.000]  相處他覺得這個群體很好
[00:04:43.000 --> 00:04:45.000]  他來到教會也不錯
[00:04:45.000 --> 00:04:48.000]  聽聽那個講到也不錯
[00:04:48.000 --> 00:04:50.000]  還有一些道理
[00:04:50.000 --> 00:04:52.000]  漸漸久了可能就信了
[00:04:52.000 --> 00:04:53.000]  但是就在生命當中
[00:04:53.000 --> 00:04:56.000]  其實我們需要面對一件事情
[00:04:56.000 --> 00:04:59.000]  因為我們的主是又真又活的主
[00:04:59.000 --> 00:05:02.000]  信仰不會是在腦袋裡面
[00:05:02.000 --> 00:05:05.000]  信仰也不是在我們的習慣當中
[00:05:05.000 --> 00:05:07.000]  信仰也不是過去的事情發生了
[00:05:07.000 --> 00:05:10.000]  我們就說有這件事就算了
[00:05:10.000 --> 00:05:12.000]  信仰其實是很真實的
[00:05:12.000 --> 00:05:15.000]  在每一天可以跟主有相遇的關係
[00:05:15.000 --> 00:05:17.000]  所以在保羅呢
[00:05:17.000 --> 00:05:20.000]  其實他是不太願意誇口這樣的經歷
[00:05:20.000 --> 00:05:23.000]  所以你看他說我自誇固然無益
[00:05:23.000 --> 00:05:24.000]  但我是不得已的
[00:05:24.000 --> 00:05:27.000]  如今我要說到主的顯現和啟示
[00:05:27.000 --> 00:05:29.000]  其實我們單從這一句話來講
[00:05:29.000 --> 00:05:30.000]  我們會覺得很簡單
[00:05:30.000 --> 00:05:33.000]  為什麼不要把主在我們生命當中的
[00:05:33.000 --> 00:05:35.000]  顯現跟啟示跟別人都分享
[00:05:35.000 --> 00:05:36.000]  這不是很好嗎
[00:05:36.000 --> 00:05:37.000]  做見證啊
[00:05:37.000 --> 00:05:39.000]  但是保羅其實在表達一件事情
[00:05:39.000 --> 00:05:42.000]  因為這件事牽涉到
[00:05:42.000 --> 00:05:44.000]  他生命當中的一些光景
[00:05:44.000 --> 00:05:48.000]  特別顯現跟啟示是很特別的
[00:05:48.000 --> 00:05:51.000]  就是咖啡神提到三層天
[00:05:51.000 --> 00:05:53.000]  有人說三層天是什麼呢
[00:05:53.000 --> 00:05:54.000]  很多人喜歡研究
[00:05:54.000 --> 00:05:57.000]  其實聖經學者裡面發現
[00:05:57.000 --> 00:05:59.000]  可能三層天最好的解釋
[00:05:59.000 --> 00:06:01.000]  不是真的有三層
[00:06:01.000 --> 00:06:04.000]  其實最好的解釋是說
[00:06:04.000 --> 00:06:07.000]  三是代表完全的數字
[00:06:07.000 --> 00:06:14.000]  代表整個保羅主向他全然的顯現
[00:06:14.000 --> 00:06:15.000]  向他顯然的顯現
[00:06:15.000 --> 00:06:16.000]  所以這個三層天其實是這樣
[00:06:16.000 --> 00:06:19.000]  因為在猶太的傳統是七層天
[00:06:19.000 --> 00:06:21.000]  所以你要算要上第幾層
[00:06:21.000 --> 00:06:22.000]  你現在到第幾層
[00:06:22.000 --> 00:06:23.000]  所以其實不是
[00:06:23.000 --> 00:06:24.000]  那個不是重點
[00:06:24.000 --> 00:06:27.000]  重點是保羅有一個跟主很親密
[00:06:27.000 --> 00:06:29.000]  相遇的經歷
[00:06:29.000 --> 00:06:31.000]  而這個經歷成為他生命當中
[00:06:31.000 --> 00:06:33.000]  一個很大的祝福
[00:06:33.000 --> 00:06:35.000]  當他軟弱的時候
[00:06:35.000 --> 00:06:38.000]  這個經歷可以成為他繼續走下去的力量
[00:06:38.000 --> 00:06:40.000]  當他碰到困難的時候
[00:06:40.000 --> 00:06:43.000]  這個經歷成為他一個很穩定的基礎
[00:06:43.000 --> 00:06:46.000]  其實在我們生命當中需要這些經歷
[00:06:46.000 --> 00:06:48.000]  有時候我們信耶穌久了
[00:06:48.000 --> 00:06:53.000]  我們就好像就是很理性
[00:06:53.000 --> 00:06:56.000]  我們好像就是很對
[00:06:56.000 --> 00:06:59.000]  有一些事情我們就都會忘記
[00:06:59.000 --> 00:07:02.000]  但是神就讓保羅
[00:07:02.000 --> 00:07:04.000]  他不喜歡跟別人講
[00:07:04.000 --> 00:07:08.000]  不代表他裡頭不確定這件事情
[00:07:08.000 --> 00:07:10.000]  所以這裡頭我們就看到第一個
[00:07:10.000 --> 00:07:12.000]  就保羅不願意誇口這樣的經歷
[00:07:12.000 --> 00:07:14.000]  那剛才有原因跟我分享
[00:07:14.000 --> 00:07:16.000]  第二個保羅特別強調
[00:07:16.000 --> 00:07:18.000]  他說我所講的經歷一定是什麼
[00:07:18.000 --> 00:07:19.000]  實話
[00:07:19.000 --> 00:07:20.000]  那什麼意思呢
[00:07:20.000 --> 00:07:22.000]  就是說就算我講這件事情
[00:07:22.000 --> 00:07:24.000]  聽來很天方夜譚
[00:07:24.000 --> 00:07:26.000]  聽來好像很特別
[00:07:26.000 --> 00:07:28.000]  因為保羅有一個屬靈的經歷
[00:07:28.000 --> 00:07:29.000]  為什麼呢
[00:07:29.000 --> 00:07:32.000]  好像在樂園裡聽見上帝隱秘的聲音
[00:07:32.000 --> 00:07:34.000]  好神奇喔
[00:07:34.000 --> 00:07:36.000]  但是保羅要表達一件事情說
[00:07:36.000 --> 00:07:38.000]  其實我不在講這些啦
[00:07:38.000 --> 00:07:40.000]  我不在跟你說我很容易聽到神的聲音
[00:07:40.000 --> 00:07:43.000]  我有很多很多怎麼樣怎麼樣
[00:07:43.000 --> 00:07:44.000]  其實不在講這些
[00:07:44.000 --> 00:07:48.000]  因為有些人在講這些要讓別人看到他
[00:07:48.000 --> 00:07:50.000]  保羅說我才不做這件事
[00:07:50.000 --> 00:07:51.000]  保羅在做什麼呢
[00:07:51.000 --> 00:07:53.000]  他說我講的一定是實話
[00:07:53.000 --> 00:07:55.000]  因為他說實話的意思是說
[00:07:55.000 --> 00:07:57.000]  這是一個很肯定的事情
[00:07:57.000 --> 00:07:58.000]  對誰
[00:07:58.000 --> 00:08:01.000]  其實對他自己
[00:08:01.000 --> 00:08:04.000]  在我們看了很多個傳記
[00:08:04.000 --> 00:08:07.000]  或是我自己在要蒙召之前
[00:08:07.000 --> 00:08:10.000]  我就發現不斷地有人就來跟我們說
[00:08:10.000 --> 00:08:12.000]  你要很清楚耶
[00:08:12.000 --> 00:08:14.000]  你要很清楚耶
[00:08:14.000 --> 00:08:17.000]  你要很清楚你是被神呼召的
[00:08:17.000 --> 00:08:19.000]  你要很清楚
[00:08:19.000 --> 00:08:21.000]  要很清楚
[00:08:21.000 --> 00:08:23.000]  那我就問為什麼要很清楚
[00:08:23.000 --> 00:08:24.000]  就願意就好了嘛
[00:08:24.000 --> 00:08:26.000]  很熱心就可以啦
[00:08:26.000 --> 00:08:28.000]  不是主就很熱心就可以啦
[00:08:28.000 --> 00:08:30.000]  沒有要很清楚
[00:08:30.000 --> 00:08:32.000]  後來就明白為什麼要很清楚
[00:08:32.000 --> 00:08:35.000]  因為如果不清楚很麻煩的
[00:08:35.000 --> 00:08:37.000]  為什麼麻煩呢
[00:08:37.000 --> 00:08:41.000]  就是生活上有很大的變動
[00:08:41.000 --> 00:08:43.000]  昨天小組我在跟小組的時候
[00:08:43.000 --> 00:08:47.000]  在小組的時候就跟弟兄妹先講好了
[00:08:47.000 --> 00:08:49.000]  說我手機放在這裡
[00:08:49.000 --> 00:08:50.000]  他等一下可能會響
[00:08:50.000 --> 00:08:55.000]  會響我可能要靠醫院去有一個臨終的病人
[00:08:55.000 --> 00:08:59.000]  要去幫他做一些善後的處理
[00:08:59.000 --> 00:09:01.000]  那就沒有響
[00:09:01.000 --> 00:09:04.000]  所以他們都知道我手機放那裡準備響
[00:09:04.000 --> 00:09:05.000]  那後來回到家以後
[00:09:05.000 --> 00:09:09.000]  大概十一點左右就接到電話
[00:09:09.000 --> 00:09:12.000]  然後就趕到了醫院去
[00:09:12.000 --> 00:09:15.000]  就是這樣
[00:09:15.000 --> 00:09:17.000]  不是因為責任
[00:09:17.000 --> 00:09:19.000]  是因為呼召
[00:09:19.000 --> 00:09:23.000]  是因為我明白神在我生命當中做什麼事
[00:09:23.000 --> 00:09:26.000]  所以我太太可以接受
[00:09:26.000 --> 00:09:30.000]  我記得有一次我十一點回到家
[00:09:30.000 --> 00:09:32.000]  不到十分鐘就走了
[00:09:32.000 --> 00:09:33.000]  為什麼
[00:09:33.000 --> 00:09:34.000]  因為接到一通電話
[00:09:34.000 --> 00:09:35.000]  要去處理一件事情
[00:09:35.000 --> 00:09:38.000]  到了半夜兩點才回到家
[00:09:38.000 --> 00:09:41.000]  所以我就說那是可以調整的
[00:09:41.000 --> 00:09:44.000]  因為我知道我們全家來侍奉主
[00:09:44.000 --> 00:09:46.000]  不是我個人的門召
[00:09:46.000 --> 00:09:47.000]  是全家的門召
[00:09:47.000 --> 00:09:49.000]  所以在這個過程當中我就明白
[00:09:49.000 --> 00:09:50.000]  不然我就可以說
[00:09:50.000 --> 00:09:52.000]  為什麼我可以睡覺沒有講到
[00:09:52.000 --> 00:09:53.000]  為什麼要知道
[00:09:53.000 --> 00:09:56.000]  可以有很多個理由很多個原因
[00:09:56.000 --> 00:09:59.000]  但是因為我們知道我們是屬於主
[00:09:59.000 --> 00:10:02.000]  那弟兄妹你也是
[00:10:02.000 --> 00:10:05.000]  其實不是只有傳道人是被主呼召的
[00:10:05.000 --> 00:10:08.000]  所以弟兄妹都是被神呼召
[00:10:08.000 --> 00:10:12.000]  從黑暗的泉是呼召進入神光明的國度以來
[00:10:12.000 --> 00:10:14.000]  我們是神國度的子民
[00:10:14.000 --> 00:10:18.000]  我們有責任要讓神國度的那個光
[00:10:18.000 --> 00:10:21.000]  照亮在所有的人的面前
[00:10:21.000 --> 00:10:23.000]  那時候任何時候
[00:10:23.000 --> 00:10:24.000]  有需要的時候
[00:10:24.000 --> 00:10:27.000]  我們就可以被神呼召站出來
[00:10:27.000 --> 00:10:30.000]  可是願不願意
[00:10:30.000 --> 00:10:31.000]  我們的時間在哪裡
[00:10:31.000 --> 00:10:33.000]  我們的金錢在哪裡
[00:10:33.000 --> 00:10:36.000]  我們的氣力在哪裡
[00:10:36.000 --> 00:10:38.000]  怎麼安排怎麼回應
[00:10:38.000 --> 00:10:41.000]  其實是保羅要提醒我們一件事
[00:10:41.000 --> 00:10:42.000]  但是保羅在提醒這件事
[00:10:42.000 --> 00:10:44.000]  我在講的回來就是
[00:10:44.000 --> 00:10:46.000]  為什麼因為要清楚
[00:10:46.000 --> 00:10:50.000]  要清楚面對困難就可以很實際
[00:10:50.000 --> 00:10:54.000]  因為不是信了耶穌以後就一帆風順
[00:10:54.000 --> 00:10:57.000]  信耶穌還是有很多艱難
[00:10:57.000 --> 00:11:00.000]  但是這艱難卻是可以繼續走下去
[00:11:00.000 --> 00:11:03.000]  所以保羅說他的經歷不是說給別人的
[00:11:03.000 --> 00:11:06.000]  他這些不是要特別來說給你聽的
[00:11:06.000 --> 00:11:08.000]  因為說給你聽可能你沒辦法看到
[00:11:08.000 --> 00:11:12.000]  他說過於在我身上有看見有聽見
[00:11:12.000 --> 00:11:14.000]  你會自己做一個標籤
[00:11:14.000 --> 00:11:15.000]  做一個評斷
[00:11:15.000 --> 00:11:17.000]  你會說哇這個人怎麼樣怎麼樣
[00:11:17.000 --> 00:11:18.000]  哇這個人怎麼樣怎麼樣
[00:11:18.000 --> 00:11:20.000]  其實那個不在乎的
[00:11:20.000 --> 00:11:22.000]  因為那是你的看法
[00:11:22.000 --> 00:11:23.000]  我們在乎的是什麼
[00:11:23.000 --> 00:11:24.000]  神的看法
[00:11:24.000 --> 00:11:26.000]  但是他說的意思是什麼
[00:11:26.000 --> 00:11:28.000]  其實保羅在講這個經歷的目的
[00:11:28.000 --> 00:11:30.000]  對他一個很重要的目的
[00:11:30.000 --> 00:11:34.000]  是因為他確認他跟神的關係
[00:11:34.000 --> 00:11:36.000]  在艱難的時候
[00:11:36.000 --> 00:11:42.000]  神跟他那個關係仍然存在
[00:11:42.000 --> 00:11:44.000]  我不知道各位有沒有讀過一本小冊子
[00:11:44.000 --> 00:11:47.000]  那小冊子幾十年前很轟動
[00:11:47.000 --> 00:11:52.000]  所以叫做獻給無名的傳道者
[00:11:52.000 --> 00:11:56.000]  其實它是一個邊緣博記雄
[00:11:56.000 --> 00:12:02.000]  就是在大陸的時期
[00:12:02.000 --> 00:12:06.000]  有大學生他們就聯合的聚會
[00:12:06.000 --> 00:12:08.000]  被召去
[00:12:08.000 --> 00:12:11.000]  那這個邊緣博記雄就寫了這一首長詩
[00:12:11.000 --> 00:12:14.000]  其實它裡面重複的一些話是這樣
[00:12:14.000 --> 00:12:19.000]  就是說是自己的腳往十架高路奔跑
[00:12:19.000 --> 00:12:21.000]  他表達的意思是說
[00:12:21.000 --> 00:12:25.000]  你要奉獻不是你自己願意了嗎
[00:12:25.000 --> 00:12:26.000]  神只是呼召你
[00:12:26.000 --> 00:12:28.000]  然後你說好我就走了
[00:12:28.000 --> 00:12:29.000]  所以是你自己願意
[00:12:29.000 --> 00:12:32.000]  所以他提到剛才碰到很多艱難
[00:12:32.000 --> 00:12:34.000]  他就好像神就提醒他
[00:12:34.000 --> 00:12:35.000]  是你願意的
[00:12:35.000 --> 00:12:37.000]  你願意跟神一起同共
[00:12:37.000 --> 00:12:39.000]  那其實他也提到在過程當中
[00:12:39.000 --> 00:12:41.000]  他想說無名的傳道人
[00:12:41.000 --> 00:12:43.000]  他們會碰到很多的困難
[00:12:43.000 --> 00:12:44.000]  很多的問題
[00:12:44.000 --> 00:12:46.000]  可是他們就回想
[00:12:46.000 --> 00:12:47.000]  他就舉了一個例子
[00:12:47.000 --> 00:12:48.000]  好像彼得
[00:12:48.000 --> 00:12:50.000]  他說你可以想像彼得
[00:12:50.000 --> 00:12:53.000]  彼得他賣主三次
[00:12:53.000 --> 00:12:55.000]  剛才主也接納他
[00:12:55.000 --> 00:12:57.000]  所以被彼得生命當中的浮世歷程
[00:12:57.000 --> 00:13:00.000]  一定常常想到賣主的經驗嗎
[00:13:00.000 --> 00:13:01.000]  不是
[00:13:01.000 --> 00:13:03.000]  他常常想到什麼
[00:13:03.000 --> 00:13:05.000]  主接納的經驗
[00:13:05.000 --> 00:13:08.000]  主接納告訴他說你愛我嗎
[00:13:08.000 --> 00:13:09.000]  你愛我嗎
[00:13:09.000 --> 00:13:11.000]  你愛我嗎
[00:13:11.000 --> 00:13:14.000]  彼得很清楚的明白
[00:13:14.000 --> 00:13:16.000]  這是他跟主的會面
[00:13:16.000 --> 00:13:19.000]  一個很殊神跟神關係的經歷
[00:13:19.000 --> 00:13:21.000]  所以我鼓勵弟兄姊妹
[00:13:21.000 --> 00:13:25.000]  你真的有跟主相遇的經歷嗎
[00:13:25.000 --> 00:13:27.000]  在你的生命當中
[00:13:27.000 --> 00:13:30.000]  有哪一些是你一直可以出來
[00:13:30.000 --> 00:13:32.000]  讓你不斷在艱難
[00:13:32.000 --> 00:13:35.000]  在受到困難
[00:13:35.000 --> 00:13:37.000]  在面對一些不順的時候
[00:13:37.000 --> 00:13:42.000]  你說主我知道你跟我同在
[00:13:42.000 --> 00:13:45.000]  還是我們存在的信仰是
[00:13:45.000 --> 00:13:51.000]  順利的時候主你跟我同在
[00:13:51.000 --> 00:13:52.000]  大家對你好的時候
[00:13:52.000 --> 00:13:54.000]  主跟我同在
[00:13:54.000 --> 00:13:55.000]  但是呢
[00:13:55.000 --> 00:13:57.000]  當我碰到艱難不順的時候
[00:13:57.000 --> 00:14:01.000]  就發現上帝你是不是離開我
[00:14:01.000 --> 00:14:03.000]  太遠了
[00:14:03.000 --> 00:14:07.000]  是不是好像有困難了
[00:14:07.000 --> 00:14:09.000]  我們的信仰在哪裡
[00:14:09.000 --> 00:14:11.000]  我們來教會是因為
[00:14:11.000 --> 00:14:14.000]  我們已經很習慣了這一群人
[00:14:14.000 --> 00:14:17.000]  還是因為我們真的要每次來確認
[00:14:17.000 --> 00:14:21.000]  這一組真的是又生又活的組
[00:14:21.000 --> 00:14:23.000]  你說我搞就確認了
[00:14:23.000 --> 00:14:24.000]  是嗎
[00:14:24.000 --> 00:14:26.000]  順利的時候都不用確認
[00:14:26.000 --> 00:14:28.000]  都覺得可以
[00:14:28.000 --> 00:14:31.000]  但是碰到困難的時候呢
[00:14:31.000 --> 00:14:35.000]  那才是真正我們信仰的試金石
[00:14:35.000 --> 00:14:37.000]  當我們面對一些艱難的時候
[00:14:37.000 --> 00:14:39.000]  我們才承認明白
[00:14:39.000 --> 00:14:41.000]  當我們願意神要護照我們
[00:14:41.000 --> 00:14:43.000]  更多給的時候
[00:14:43.000 --> 00:14:45.000]  我們才會明白
[00:14:45.000 --> 00:14:48.000]  到底我們肯不肯願不願意
[00:14:48.000 --> 00:14:50.000]  所以需要有主相遇的經歷
[00:14:50.000 --> 00:14:53.000]  教會裡面有預備一些營會
[00:14:53.000 --> 00:14:56.000]  有一些特別的課程
[00:14:56.000 --> 00:14:58.000]  其實都可以來幫助我們弟兄姊妹
[00:14:58.000 --> 00:15:00.000]  我們要讓我們知道
[00:15:00.000 --> 00:15:03.000]  我們不只是有信仰的知識
[00:15:03.000 --> 00:15:06.000]  我們還有信仰的經歷
[00:15:06.000 --> 00:15:08.000]  是真的面對主了
[00:15:08.000 --> 00:15:10.000]  因為耶穌是又生又活的
[00:15:10.000 --> 00:15:13.000]  天天可以讓我們經歷的
[00:15:13.000 --> 00:15:14.000]  第二個呢
[00:15:14.000 --> 00:15:15.000]  在這段經文裡面
[00:15:15.000 --> 00:15:16.000]  我們看見保羅祈醒了
[00:15:16.000 --> 00:15:21.000]  就是我們需要持續在恩典當中
[00:15:21.000 --> 00:15:23.000]  所以在第七節
[00:15:23.000 --> 00:15:27.000]  祂說又恐怕我因所得的啟示甚大
[00:15:27.000 --> 00:15:28.000]  就過於至高
[00:15:28.000 --> 00:15:30.000]  那根刺夾在我肉體上
[00:15:30.000 --> 00:15:31.000]  就是撒旦猜要攻擊我
[00:15:31.000 --> 00:15:33.000]  免得我過於至高
[00:15:33.000 --> 00:15:35.000]  為之三次我三次求過主
[00:15:35.000 --> 00:15:37.000]  教這刺離開我
[00:15:37.000 --> 00:15:39.000]  祂對我說我的恩典夠你用了
[00:15:39.000 --> 00:15:41.000]  因為我能力在人的軟弱上顯而完全
[00:15:41.000 --> 00:15:43.000]  所以更喜歡跨自己的軟弱
[00:15:43.000 --> 00:15:46.000]  教基督能力護弊我
[00:15:46.000 --> 00:15:47.000]  很多人在讀這段經文的時候
[00:15:47.000 --> 00:15:49.000]  一直在問一件事
[00:15:49.000 --> 00:15:51.000]  那根刺是什麼
[00:15:51.000 --> 00:15:53.000]  神學院的學生最喜歡問
[00:15:53.000 --> 00:15:55.000]  那根刺是什麼
[00:15:55.000 --> 00:15:59.000]  所以你們想知道那根刺是什麼嗎
[00:15:59.000 --> 00:16:00.000]  其實我告訴你
[00:16:00.000 --> 00:16:02.000]  其實目前也沒有人知道
[00:16:02.000 --> 00:16:04.000]  因為聖經學者有很多個解釋
[00:16:04.000 --> 00:16:06.000]  有人就是仿真博弈
[00:16:06.000 --> 00:16:08.000]  他們就說那個刺真的是
[00:16:08.000 --> 00:16:10.000]  因為那個刺在肉體上
[00:16:10.000 --> 00:16:12.000]  所以可能是一個疾病
[00:16:12.000 --> 00:16:13.000]  甚至他們想說
[00:16:13.000 --> 00:16:14.000]  是不是加害族講的
[00:16:14.000 --> 00:16:16.000]  保羅說祂有眼疾
[00:16:16.000 --> 00:16:20.000]  是那個眼疾
[00:16:20.000 --> 00:16:22.000]  那其實那個刺有人說
[00:16:22.000 --> 00:16:24.000]  不是耶 祂說在肉體上
[00:16:24.000 --> 00:16:26.000]  而且應該是撒旦猜
[00:16:26.000 --> 00:16:28.000]  應該是屬於屬雲的
[00:16:28.000 --> 00:16:30.000]  所以可能是情緒或是什麼
[00:16:30.000 --> 00:16:32.000]  所以有很多個解釋
[00:16:32.000 --> 00:16:36.000]  請跟隔壁說那不重要
[00:16:36.000 --> 00:16:37.000]  那真的不重要
[00:16:37.000 --> 00:16:40.000]  因為重點是那刺都沒有離開保羅身上
[00:16:40.000 --> 00:16:42.000]  不管是真正的刺
[00:16:42.000 --> 00:16:45.000]  有人就說刺那就骨刺好了
[00:16:45.000 --> 00:16:46.000]  很痛很痛
[00:16:46.000 --> 00:16:47.000]  我不知道
[00:16:47.000 --> 00:16:48.000]  所以很多人
[00:16:48.000 --> 00:16:50.000]  但是真的不重要
[00:16:50.000 --> 00:16:55.000]  因為重點是那個刺從來沒有離開保羅身上
[00:16:55.000 --> 00:16:57.000]  保羅三次
[00:16:57.000 --> 00:16:59.000]  甚至說他三次求告
[00:16:59.000 --> 00:17:01.000]  我想應該不只三次
[00:17:01.000 --> 00:17:03.000]  但是這個三次意思可能就是
[00:17:03.000 --> 00:17:04.000]  很完全的意思
[00:17:04.000 --> 00:17:05.000]  就是常常
[00:17:05.000 --> 00:17:08.000]  或是三次就是很慎重來跟說
[00:17:08.000 --> 00:17:09.000]  主啊真的
[00:17:09.000 --> 00:17:11.000]  跟祂那種摔跤性的禱告
