
[00:00:00.000 --> 00:00:12.000]  據說,在呂渦氏煉石寶青天的時候,在大方山無溪崖,煉成了大環石三萬六千五百零一塊。
[00:10:17.000 --> 00:10:20.000]  但是很可惜,時代的轉變,他們逃亡出香港,
[00:10:20.000 --> 00:10:24.000]  他們沒辦法對國家有貢獻。
[00:10:24.000 --> 00:10:27.000]  所以當我長大的年代,也是一個悲慘的年代,
[00:10:27.000 --> 00:10:31.000]  就是大躍進失敗,當時三年的饑荒,
[00:10:31.000 --> 00:10:33.000]  很多人湧來香港,
[00:10:33.000 --> 00:10:36.000]  從我初中開始就是文化大革命,
[00:10:36.000 --> 00:10:39.000]  當時國家都有很多悲哀,
[00:10:39.000 --> 00:10:43.000]  百多年的外國侵略,到自己的內鬥,
[00:10:43.000 --> 00:10:46.000]  是因為這些我爸爸才有精神病,
[00:10:46.000 --> 00:10:49.000]  但是無可奈何,你面對一個這樣的世界,
[00:10:49.000 --> 00:10:51.000]  好像生出來就這麼荒謬,
[00:10:51.000 --> 00:10:53.000]  為什麼我不在唐朝出生呢?
[00:10:53.000 --> 00:10:56.000]  為什麼在這麼多動亂的年代出生呢?
[00:10:56.000 --> 00:10:57.000]  為什麼出生在香港?
[00:10:57.000 --> 00:11:00.000]  在香港我是沒有國籍的,
[00:11:00.000 --> 00:11:03.000]  我是拿英國護照在香港出生,
[00:11:03.000 --> 00:11:05.000]  但是英國不承認的,
[00:11:05.000 --> 00:11:08.000]  所以是無可奈何人就是很荒謬的活著,
[00:11:08.000 --> 00:11:10.000]  我爸爸媽媽經常吵架,
[00:11:10.000 --> 00:11:13.000]  所以那齣電影講到他晚上很害怕,
[00:11:13.000 --> 00:11:14.000]  爸爸媽媽在外面吵架,
[00:11:14.000 --> 00:11:16.000]  我小時候就是這樣的,
[00:11:16.000 --> 00:11:18.000]  而且他用英文吵架,
[00:11:18.000 --> 00:11:21.000]  因為他不想讓我們小朋友知道什麼事,
[00:11:21.000 --> 00:11:22.000]  而他用英文吵架,
[00:11:22.000 --> 00:11:26.000]  但是我又懂得,當時剛剛學了一個詞叫destroy,
[00:11:26.000 --> 00:11:29.000]  聽到媽媽說爸爸,you destroy the family,
[00:11:29.000 --> 00:11:31.000]  媽媽有爸爸的精神病,
[00:11:31.000 --> 00:11:33.000]  他不再去工作,
[00:11:33.000 --> 00:11:36.000]  他天天吸煙,天天罵人,
[00:11:36.000 --> 00:11:37.000]  經常罵媽媽,
[00:11:37.000 --> 00:11:40.000]  幸好電影裡面的媽媽走了,
[00:11:40.000 --> 00:11:42.000]  但是真我那個媽媽沒有走,
[00:11:42.000 --> 00:11:43.000]  因為她也是基督徒,
[00:11:43.000 --> 00:11:46.000]  雖然不是很愛主的虔誠基督徒,
[00:11:46.000 --> 00:11:48.000]  但是起碼她是信了主的,
[00:11:48.000 --> 00:11:49.000]  所以她沒有離婚,
[00:11:49.000 --> 00:11:50.000]  她是很有中國文化,
[00:11:50.000 --> 00:11:54.000]  她就好像母雞伸出翅膀來保護著兩個兒子,
[00:11:54.000 --> 00:11:55.000]  養她長大,
[00:11:55.000 --> 00:11:56.000]  她自己出去工作,
[00:11:56.000 --> 00:11:59.000]  因為她懂英文,做了香港政府的官員,
[00:11:59.000 --> 00:12:01.000]  做社工慢慢地升到高級,
[00:12:01.000 --> 00:12:03.000]  她的人工可以養育我們,
[00:12:03.000 --> 00:12:06.000]  我們家就是在一個很荒謬的時代,
[00:12:06.000 --> 00:12:07.000]  一個很荒謬的媽媽,
[00:12:07.000 --> 00:12:10.000]  然後媽媽的保障之下長大,
[00:12:10.000 --> 00:12:13.000]  人生是不是沒有希望呢?
[00:12:13.000 --> 00:12:14.000]  其實有的,
[00:12:14.000 --> 00:12:17.000]  我記得當時我去過那些夏令會,
[00:12:17.000 --> 00:12:19.000]  戲裡面也是去夏令會,
[00:12:19.000 --> 00:12:20.000]  牧師就對他好,
[00:12:20.000 --> 00:12:21.000]  教他寬恕人,
[00:12:21.000 --> 00:12:24.000]  我記得當時在聖公會有些夏令會,
[00:12:24.000 --> 00:12:26.000]  我去聖士提反中學,
[00:12:26.000 --> 00:12:28.000]  當時有個牧師叫湯憲森牧師,
[00:12:28.000 --> 00:12:31.000]  當時我看很多卡繆,
[00:12:31.000 --> 00:12:32.000]  看存在主義,
[00:12:32.000 --> 00:12:34.000]  問很多哲學問題,
[00:12:34.000 --> 00:12:39.000]  這個年輕牧師就不斷地和我討論人生的意義,
[00:12:39.000 --> 00:12:42.000]  之後我40年都沒有見他,
[00:12:42.000 --> 00:12:45.000]  我記得這個牧師的關懷鼓勵了我向前,
[00:12:45.000 --> 00:12:46.000]  人生還有希望的,
[00:12:46.000 --> 00:12:49.000]  因為還有人會關心你,
[00:12:49.000 --> 00:12:53.000]  40年後我在港福堂下面大快活,
[00:12:53.000 --> 00:12:56.000]  見到一個老人家叫我梁燕城,
[00:12:56.000 --> 00:12:59.000]  他就是湯憲森牧師,
[00:12:59.000 --> 00:13:00.000]  幾十年沒有見他,
[00:13:00.000 --> 00:13:03.000]  他還記得40年前的小朋友問他很多問題,
[00:13:03.000 --> 00:13:05.000]  今天還見到他,
[00:13:05.000 --> 00:13:07.000]  港福堂樓下常常見到很多人,
[00:13:07.000 --> 00:13:08.000]  很奇怪,
[00:13:08.000 --> 00:13:12.000]  人生是不是一個荒謬的意義呢?
[00:13:12.000 --> 00:13:14.000]  是沒有意義的呢?
[00:13:14.000 --> 00:13:17.000]  其實所羅門王在《傳道書》也問這個問題,
[00:13:17.000 --> 00:13:20.000]  《傳道書》一開始他就問一個問題,
[00:13:20.000 --> 00:13:21.000]  就是虛空是虛空,
[00:13:21.000 --> 00:13:23.000]  虛空就是凡事都虛空,
[00:13:23.000 --> 00:13:26.000]  人一世奴隸就是日軍之下的奴隸,
[00:13:26.000 --> 00:13:28.000]  有什麼益處?
[00:13:28.000 --> 00:13:32.000]  有什麼益處的意思就是有什麼價值,
[00:13:32.000 --> 00:13:35.000]  他原文的意思就不是那麼高級價值,
[00:13:35.000 --> 00:13:36.000]  是指利潤,
[00:13:36.000 --> 00:13:38.000]  就是商業上的利潤,
[00:13:38.000 --> 00:13:41.000]  就是說人生有什麼借數呢?
[00:13:41.000 --> 00:13:42.000]  用香港話叫做,
[00:13:42.000 --> 00:13:44.000]  借數我以前不是很明白,
[00:13:44.000 --> 00:13:47.000]  好像我年輕的時候撞車,
[00:13:47.000 --> 00:13:49.000]  那些人就吵吵鬧鬧,
[00:13:49.000 --> 00:13:50.000]  有什麼借數?
[00:13:50.000 --> 00:13:52.000]  為什麼他說的英文我不懂呢?
[00:13:52.000 --> 00:13:54.000]  因為他是一個基層,
[00:13:54.000 --> 00:13:56.000]  說的英文我不懂,
[00:13:56.000 --> 00:13:58.000]  原來他說著數,
[00:13:58.000 --> 00:13:59.000]  有什麼著數?
[00:13:59.000 --> 00:14:01.000]  想我賠錢而已,
[00:14:01.000 --> 00:14:03.000]  其實他撞我還想我賠錢,
[00:14:03.000 --> 00:14:07.000]  但是人生有什麼利潤呢?
[00:14:07.000 --> 00:14:09.000]  人生的意思是比較深入的,
[00:14:09.000 --> 00:14:11.000]  就是人生有什麼價值呢?
[00:14:11.000 --> 00:14:13.000]  一切都是奴隸,
[00:14:13.000 --> 00:14:15.000]  奴隸原來是虛空的,
[00:14:15.000 --> 00:14:16.000]  好像耶穌所說,
[00:14:16.000 --> 00:14:17.000]  你賺得全世界,
[00:14:17.000 --> 00:14:19.000]  賠償自己生命有什麼益處呢?
[00:14:19.000 --> 00:14:22.000]  人能夠拿什麼換生命,
[00:14:22.000 --> 00:14:24.000]  因為生命如果有人沒有了,
[00:14:24.000 --> 00:14:26.000]  你縱使賺很多錢也沒有用,
[00:14:26.000 --> 00:14:29.000]  所以在這裡他有一個很深刻的說法,
[00:14:29.000 --> 00:14:33.000]  就是我們怎樣找到人生的價值?
[00:14:33.000 --> 00:14:35.000]  人生這一切奴隸,
[00:14:35.000 --> 00:14:36.000]  他享盡富貴榮華,
[00:14:36.000 --> 00:14:37.000]  所樂門王,
[00:14:37.000 --> 00:14:40.000]  但是他發覺最後還是虛空的,
[00:14:40.000 --> 00:14:41.000]  他有多少錢,
[00:14:41.000 --> 00:14:42.000]  多少成就,
[00:14:42.000 --> 00:14:43.000]  多少美女,
[00:14:43.000 --> 00:14:45.000]  多少奴僕,
[00:14:45.000 --> 00:14:48.000]  原來終歸是沒有意義的話,
[00:14:48.000 --> 00:14:49.000]  就是虛空,
[00:14:49.000 --> 00:14:52.000]  虛空這個字的原文叫Heber,
[00:14:52.000 --> 00:14:55.000]  這個字的意思是指無氣,
[00:14:55.000 --> 00:14:56.000]  或者氣息,
[00:14:56.000 --> 00:14:58.000]  就如約伯記所說,
[00:14:58.000 --> 00:15:01.000]  我的生命都好像雲朵的消散,
[00:15:01.000 --> 00:15:03.000]  死了就不再返回,
[00:15:03.000 --> 00:15:04.000]  有時候說,
[00:15:04.000 --> 00:15:05.000]  我是一朵雲在天邊,
[00:15:05.000 --> 00:15:06.000]  好像很浪漫,
[00:15:06.000 --> 00:15:09.000]  但是那朵雲是會消散的,
[00:15:09.000 --> 00:15:10.000]  它無端端聚合,
[00:15:10.000 --> 00:15:13.000]  又無端端消散的人會死的,
[00:15:13.000 --> 00:15:15.000]  你想到死的問題,
[00:15:15.000 --> 00:15:18.000]  人生有什麼意義,
[00:15:18.000 --> 00:15:22.000]  將來誰來埋葬我,
[00:15:22.000 --> 00:15:24.000]  人生如果終歸會死,
[00:15:24.000 --> 00:15:27.000]  你多少成就又有什麼意思呢?
[00:15:27.000 --> 00:15:31.000]  所以蘇東坡在他中年的時候寫《西江月》,
[00:15:31.000 --> 00:15:33.000]  他本來是一個大才子,
[00:15:33.000 --> 00:15:34.000]  當時也很厲害,
[00:15:34.000 --> 00:15:35.000]  很有名,
[00:15:35.000 --> 00:15:37.000]  而且很快做官,
[00:15:37.000 --> 00:15:39.000]  但是官場的爾虞我詐,
[00:15:39.000 --> 00:15:40.000]  互相鬥爭,
[00:15:40.000 --> 00:15:42.000]  最後他被貶,
[00:15:42.000 --> 00:15:45.000]  當時在中秋節他突然說,
[00:15:45.000 --> 00:15:47.000]  世事一場大夢,
[00:15:47.000 --> 00:15:50.000]  人生幾度秋涼,
[00:15:50.000 --> 00:15:52.000]  特別是當風吹過,
[00:15:52.000 --> 00:15:54.000]  夜來風葉已明朗,
[00:15:54.000 --> 00:15:56.000]  汗水眉頭殯償,
[00:15:56.000 --> 00:15:58.000]  風吹過那些樹葉,
[00:15:58.000 --> 00:16:01.000]  在走廊沙沙響的時候,
[00:16:01.000 --> 00:16:03.000]  突然間覺得人生,
[00:16:03.000 --> 00:16:05.000]  就這樣渡過那麼多歲月,
[00:16:05.000 --> 00:16:07.000]  好像一場夢,
[00:16:07.000 --> 00:16:09.000]  我渡過多少個秋天,
[00:16:09.000 --> 00:16:10.000]  就是這樣渡過了,
[00:16:10.000 --> 00:16:12.000]  原來也沒什麼意義,
[00:16:12.000 --> 00:16:13.000]  原來官場鬥來鬥去,
[00:16:13.000 --> 00:16:14.000]  最後又被貶,
[00:16:14.000 --> 00:16:18.000]  所以他問就好像那句話,
[00:16:18.000 --> 00:16:19.000]  冷暖那可休,
[00:16:19.000 --> 00:16:21.000]  回頭多少個秋,
[00:16:21.000 --> 00:16:23.000]  這個就不是蘇東坡說的,
[00:16:23.000 --> 00:16:26.000]  這個是陳百強唱的那首歌,
[00:16:26.000 --> 00:16:28.000]  可惜他也死了,
[00:16:28.000 --> 00:16:30.000]  人生就是這樣,
[00:16:30.000 --> 00:16:31.000]  是虛幻,
[00:16:31.000 --> 00:16:32.000]  人生虛幻,
[00:16:32.000 --> 00:16:34.000]  你又會多夢又多言,
[00:16:34.000 --> 00:16:35.000]  整晚睡不著,
[00:16:35.000 --> 00:16:36.000]  多夢又多言,
[00:16:36.000 --> 00:16:38.000]  說話說個不停,
[00:16:38.000 --> 00:16:40.000]  人生就是虛幻,
[00:16:40.000 --> 00:16:45.000]  而摩西其實在詩篇也有反省,
[00:16:45.000 --> 00:16:47.000]  我們渡盡的歲月,
[00:16:47.000 --> 00:16:49.000]  好像一聲嘆息,
[00:16:49.000 --> 00:16:51.000]  人生就是這樣渡過,
[00:16:51.000 --> 00:16:53.000]  我們一生的年日是七十歲,
[00:16:53.000 --> 00:16:55.000]  強壯都八十歲,
[00:16:55.000 --> 00:16:57.000]  但其中所驚誇的,
[00:16:57.000 --> 00:16:58.000]  不過是勞苦愁煩,
[00:16:58.000 --> 00:16:59.000]  轉眼成空,
[00:16:59.000 --> 00:17:01.000]  我們便如飛而去,
[00:17:01.000 --> 00:17:04.000]  終有一日我們就會去了,
[00:17:04.000 --> 00:17:07.000]  我們驚誇的就是勞苦愁煩,
[00:17:07.000 --> 00:17:09.000]  你得到的轉眼成空,
[00:17:09.000 --> 00:17:11.000]  人生就是這樣,
[00:17:11.000 --> 00:17:12.000]  當然,
[00:17:12.000 --> 00:17:15.000]  當所羅門王說虛空是虛空的時候,
[00:17:15.000 --> 00:17:18.000]  他用希伯來文的意思就是,
[00:17:18.000 --> 00:17:19.000]  更加的虛空,
[00:17:19.000 --> 00:17:21.000]  即是虛空的虛空,
[00:17:21.000 --> 00:17:23.000]  即是虛空到極,
[00:17:23.000 --> 00:17:26.000]  他出了三十八次虛空這個字,
[00:17:26.000 --> 00:17:28.000]  其實說這句話的人,
[00:17:28.000 --> 00:17:30.000]  竟然是當時最厲害的大帝,
[00:17:30.000 --> 00:17:35.000]  他擁有最高的權力和財富和榮譽,
[00:17:35.000 --> 00:17:37.000]  但他最後都覺得,
[00:17:37.000 --> 00:17:40.000]  人生如果沒有什麼目的,
[00:17:40.000 --> 00:17:41.000]  沒有什麼意義,
[00:17:41.000 --> 00:17:43.000]  一切的勞碌奮鬥,
[00:17:43.000 --> 00:17:46.000]  都沒有什麼道理可以追尋的,
[00:17:46.000 --> 00:17:49.000]  他特別用到日光之下這個字,
[00:17:49.000 --> 00:17:52.000]  日光之下出了二十九次,
[00:17:52.000 --> 00:17:54.000]  為什麼用日光之下?
[00:17:54.000 --> 00:17:56.000]  他就是指現實的世界,
[00:17:56.000 --> 00:17:59.000]  日光之下就是現實的世界,
[00:17:59.000 --> 00:18:01.000]  就是這樣的,
[00:18:01.000 --> 00:18:02.000]  是虛空的,
[00:18:02.000 --> 00:18:03.000]  循環的,
[00:18:03.000 --> 00:18:05.000]  以後的事後必載人,
[00:18:05.000 --> 00:18:06.000]  以後的事後必載人,
[00:18:06.000 --> 00:18:07.000]  日光之下沒有新事,
[00:18:07.000 --> 00:18:11.000]  那些事情就是這樣重複又重複發生,
[00:18:11.000 --> 00:18:12.000]  它會變來變去,
[00:18:12.000 --> 00:18:14.000]  但始終是沒有什麼出路,
[00:18:14.000 --> 00:18:17.000]  很久之前有個叫金日成的肥肥地,
[00:18:17.000 --> 00:18:18.000]  做獨裁者在北韓,
[00:18:18.000 --> 00:18:19.000]  遲些他死了,
[00:18:19.000 --> 00:18:20.000]  以為會渡過,
[00:18:20.000 --> 00:18:21.000]  又不是,
[00:18:21.000 --> 00:18:22.000]  他生了個兒子叫金正日,
[00:18:22.000 --> 00:18:23.000]  也是肥肥地,
[00:18:23.000 --> 00:18:25.000]  當時他和美國總統見面,
[00:18:25.000 --> 00:18:27.000]  那些人覺得他都不是那麼恐怖,
[00:18:27.000 --> 00:18:29.000]  好像隻紅人仔,
[00:18:29.000 --> 00:18:30.000]  teddy bear,
[00:18:30.000 --> 00:18:31.000]  跟著他又死了,
[00:18:31.000 --> 00:18:33.000]  生了個更肥的叫金正恩,
[00:18:33.000 --> 00:18:34.000]  也是teddy bear,
[00:18:34.000 --> 00:18:35.000]  來見特朗普,
[00:18:35.000 --> 00:18:37.000]  瘋了特朗普和肥仔恩見面,
[00:18:37.000 --> 00:18:39.000]  循環又循環,
[00:18:39.000 --> 00:18:42.000]  特朗普早知都會沒有一次,
[00:18:42.000 --> 00:18:44.000]  但將來又會再有特朗普,
[00:18:44.000 --> 00:18:48.000]  這個世界總會不斷循環又循環,
[00:18:48.000 --> 00:18:50.000]  類似的人你經常見到,
[00:18:50.000 --> 00:18:52.000]  所以這個循環,
