
[00:00:00.000 --> 00:00:03.080]  今天想和大家思想一個題目
[00:02:08.080 --> 00:02:11.040]  找不到天隧樓
[00:02:11.040 --> 00:02:13.040]  天隧樓在哪裏
[00:02:13.040 --> 00:02:15.040]  再問另一間店舖
[00:02:15.040 --> 00:02:17.600]  天隧樓不是這裏,是那裏
[00:02:17.600 --> 00:02:19.600]  真可憐
[00:02:19.600 --> 00:02:21.600]  剛才她叫我走這裏
[00:02:21.600 --> 00:02:23.600]  原來在那裏
[00:02:23.600 --> 00:02:26.960]  大家很熟悉,台灣一位很出名的漫畫作者
[00:02:26.960 --> 00:02:28.960]  叫紀米
[00:02:28.960 --> 00:02:30.960]  他有一本很受歡迎的書
[00:02:30.960 --> 00:02:32.960]  叫《向左走還是向右走》
[00:02:32.960 --> 00:02:34.960]  我問你
[00:02:34.960 --> 00:02:36.960]  遇到一個十字路口,請問你怎樣選擇
[00:02:36.960 --> 00:02:38.960]  向左還是向右
[00:02:38.960 --> 00:02:40.960]  你當然要選擇
[00:02:40.960 --> 00:02:44.320]  你選錯了
[00:02:44.320 --> 00:02:46.320]  那就糟糕了
[00:02:46.320 --> 00:02:48.320]  結果找不到座樓
[00:02:48.320 --> 00:02:50.320]  我們人生錯過多少次
[00:02:50.320 --> 00:02:52.320]  你的職業
[00:02:52.320 --> 00:02:54.320]  有沒有選錯工,入錯行
[00:02:54.320 --> 00:02:56.320]  有沒有入錯公司
[00:02:56.320 --> 00:02:58.320]  老闆那麼壞
[00:02:58.320 --> 00:03:00.320]  就炒老闆魷魚
[00:03:00.320 --> 00:03:02.320]  我不做
[00:03:02.320 --> 00:03:04.320]  我們最聰明
[00:03:04.320 --> 00:03:06.320]  我炒老闆魷魚,他炒我
[00:03:06.320 --> 00:03:08.320]  多漂亮
[00:03:08.320 --> 00:03:10.320]  因為我不滿意老闆
[00:03:10.320 --> 00:03:12.320]  所以我決定開除老闆
[00:03:12.320 --> 00:03:14.320]  找另一份正職
[00:03:14.320 --> 00:03:16.320]  我們人生就是這樣
[00:03:16.320 --> 00:03:18.320]  有多少錯誤我們試過
[00:03:18.320 --> 00:03:20.320]  於是
[00:03:20.320 --> 00:03:22.320]  由於太多
[00:03:22.320 --> 00:03:24.320]  錯誤
[00:03:24.320 --> 00:03:26.320]  今天我要講一個很重要的
[00:03:26.320 --> 00:03:28.320]  真理
[00:03:28.320 --> 00:03:30.320]  你千萬不要走錯
[00:03:30.320 --> 00:03:32.320]  因為有兩件事在影響
[00:03:32.320 --> 00:03:34.320]  我們
[00:03:34.320 --> 00:03:36.320]  我很嚴肅地講
[00:03:36.320 --> 00:03:38.320]  第一,有一種叫引誘人
[00:03:38.320 --> 00:03:40.320]  的力量
[00:03:40.320 --> 00:03:42.320]  一向都在這個世界
[00:03:42.320 --> 00:03:44.320]  上
[00:03:44.320 --> 00:03:46.320]  現在已經來了
[00:03:46.320 --> 00:03:48.320]  在引誘我們走錯
[00:03:48.320 --> 00:03:50.320]  如果你不小心
[00:03:50.320 --> 00:03:52.320]  聽了他說
[00:03:52.320 --> 00:03:54.320]  那就很抱歉,你錯了
[00:03:54.320 --> 00:03:56.320]  第一個
[00:03:56.320 --> 00:03:58.320]  你一定要知道什麼
[00:03:58.320 --> 00:04:00.320]  是引誘我們的力量
[00:04:00.320 --> 00:04:02.320]  現在就要打開聖經
[00:04:02.320 --> 00:04:04.320]  請大家一起打開提摩太前書第四章
[00:04:04.320 --> 00:04:06.320]  我想請大家
[00:04:06.320 --> 00:04:08.320]  一起讀第一節
[00:04:08.320 --> 00:04:10.320]  和第二節
[00:04:10.320 --> 00:04:12.320]  這個時候小心看著
[00:04:12.320 --> 00:04:14.320]  每個字
[00:04:14.320 --> 00:04:16.320]  每個中文字你都會
[00:04:16.320 --> 00:04:18.320]  但是合在一起
[00:04:18.320 --> 00:04:20.320]  你要明白聖經在說什麼
[00:04:20.320 --> 00:04:22.320]  可以很慢地讀
[00:04:22.320 --> 00:04:24.320]  看清楚每個字
[00:04:24.320 --> 00:04:26.320]  第一和第二節
[00:04:26.320 --> 00:04:28.320]  聖靈明說
[00:04:28.320 --> 00:04:30.320]  在後來的時候
[00:04:30.320 --> 00:04:32.320]  必有人
[00:04:32.320 --> 00:04:34.320]  微氣真道
[00:04:34.320 --> 00:04:36.320]  就是聽從
[00:04:36.320 --> 00:04:38.320]  那引誘人的
[00:04:38.320 --> 00:04:40.320]  邪靈
[00:04:40.320 --> 00:04:42.320]  和鬼魔的
[00:04:42.320 --> 00:04:44.320]  道理
[00:04:44.320 --> 00:04:46.320]  第二節
[00:04:46.320 --> 00:04:48.320]  這是說方
[00:04:48.320 --> 00:04:50.320]  之人的假冒
[00:04:50.320 --> 00:04:52.320]  這等人的
[00:04:52.320 --> 00:04:54.320]  良心
[00:04:54.320 --> 00:04:56.320]  如同被熱鐵
[00:04:56.320 --> 00:04:58.320]  落罐了
[00:04:58.320 --> 00:05:00.320]  一半
[00:05:00.320 --> 00:05:02.320]  這種引誘人
[00:05:02.320 --> 00:05:04.320]  的力量是怎樣
[00:05:04.320 --> 00:05:06.320]  我們要知道
[00:05:06.320 --> 00:05:08.320]  從何而來
[00:05:08.320 --> 00:05:10.320]  辨別的來源
[00:05:10.320 --> 00:05:12.320]  從何而來
[00:05:12.320 --> 00:05:14.320]  聖經說得
[00:05:14.320 --> 00:05:16.320]  再清楚不過
[00:05:16.320 --> 00:05:18.320]  聖靈明確地說
[00:05:18.320 --> 00:05:20.320]  聖靈明確地說
[00:05:20.320 --> 00:05:22.320]  沒有收買
[00:05:22.320 --> 00:05:24.320]  沒有騙你
[00:05:24.320 --> 00:05:26.320]  沒有不讓你知道
[00:05:26.320 --> 00:05:28.320]  各位,我不知道你們讀聖經有沒有這麼小心
[00:05:28.320 --> 00:05:30.320]  當聖經
[00:05:30.320 --> 00:05:32.320]  白字黑字寫明
[00:05:32.320 --> 00:05:34.320]  聖靈明說
[00:05:34.320 --> 00:05:36.320]  請你睜大眼睛
[00:05:36.320 --> 00:05:38.320]  看清楚
[00:05:38.320 --> 00:05:40.320]  到底聖經說什麼
[00:05:40.320 --> 00:05:42.320]  這裡白到不能再白
[00:05:42.320 --> 00:05:44.320]  保羅就要教他的徒弟
[00:05:44.320 --> 00:05:46.320]  提伯太
[00:05:46.320 --> 00:05:48.320]  保羅說是聖靈
[00:05:48.320 --> 00:05:50.320]  感動我
[00:05:50.320 --> 00:05:52.320]  所以聖經是神的話
[00:05:52.320 --> 00:05:54.320]  是作者被聖靈
[00:05:54.320 --> 00:05:56.320]  所感而說
[00:05:56.320 --> 00:05:58.320]  聖靈說什麼
[00:05:58.320 --> 00:06:00.320]  要小心
[00:06:00.320 --> 00:06:02.320]  因為後來,將來
[00:06:02.320 --> 00:06:04.320]  必定有
[00:06:04.320 --> 00:06:06.320]  一定會出現
[00:06:06.320 --> 00:06:08.320]  已經出現了
[00:06:08.320 --> 00:06:10.320]  所以我們要看聖經的來源是什麼
[00:06:10.320 --> 00:06:12.320]  原來背後有隻
[00:06:12.320 --> 00:06:14.320]  大魔手在那裡
[00:06:14.320 --> 00:06:16.320]  撒旦在那裡搞鬼
[00:06:16.320 --> 00:06:18.320]  我們先看
[00:06:18.320 --> 00:06:20.320]  帖撒羅尼加後書二章四節
[00:06:20.320 --> 00:06:22.320]  在你的筆記裡
[00:06:22.320 --> 00:06:24.320]  沒有這支聖經
[00:06:24.320 --> 00:06:26.320]  如果你抄下了就抄下就行
[00:06:26.320 --> 00:06:28.320]  他說撒旦在背後怎麼搞鬼
[00:06:28.320 --> 00:06:30.320]  原來這個撒旦
[00:06:30.320 --> 00:06:32.320]  他是抵擋
[00:06:32.320 --> 00:06:34.320]  主耶穌的
[00:06:34.320 --> 00:06:36.320]  他就高抬自己
[00:06:36.320 --> 00:06:38.320]  是超過一切做神
[00:06:38.320 --> 00:06:40.320]  和一切受人敬拜
[00:06:40.320 --> 00:06:42.320]  他甚至夠膽
[00:06:42.320 --> 00:06:44.320]  坐在神的聖殿裡
[00:06:44.320 --> 00:06:46.320]  他說
[00:06:46.320 --> 00:06:48.320]  自己是神
[00:06:48.320 --> 00:06:52.320]  有什麼人這麼大膽的嗎
[00:06:52.320 --> 00:06:54.320]  其實你已經見過的了
[00:06:54.320 --> 00:06:56.320]  已經來了這個世界的了
[00:06:56.320 --> 00:06:58.320]  出現過的了
[00:06:58.320 --> 00:07:00.320]  不過我今天
[00:07:00.320 --> 00:07:02.320]  昨晚包括周六崇拜
[00:07:02.320 --> 00:07:04.320]  今早
[00:07:04.320 --> 00:07:06.320]  我發覺好像不太清楚這個人
[00:07:06.320 --> 00:07:08.320]  你知不知道有個
[00:07:08.320 --> 00:07:10.320]  韓國牧師叫自己
[00:07:10.320 --> 00:07:12.320]  做尼塞亞
[00:07:12.320 --> 00:07:14.320]  他說我就是神所應許的尼塞亞
[00:07:14.320 --> 00:07:16.320]  以前來的都不是尼塞亞
[00:07:16.320 --> 00:07:18.320]  他更大
[00:07:18.320 --> 00:07:20.320]  這個人叫什麼名字
[00:07:20.320 --> 00:07:22.320]  很多人跟他
[00:07:22.320 --> 00:07:24.320]  全世界的人
[00:07:24.320 --> 00:07:26.320]  不是全世界的人
[00:07:26.320 --> 00:07:29.320]  全世界都有人跟他
[00:07:29.320 --> 00:07:31.320]  大家有沒有聽過一個新聞
[00:07:31.320 --> 00:07:33.320]  會舉行那些叫
[00:07:33.320 --> 00:07:35.320]  國際性的婚禮
[00:07:35.320 --> 00:07:37.320]  在一個體育館舉行
[00:07:37.320 --> 00:07:39.320]  有幾千對
[00:07:39.320 --> 00:07:41.320]  或者一兩千對新人
[00:07:41.320 --> 00:07:44.320]  在他這位牧師主持下
[00:07:44.320 --> 00:07:46.320]  集體行婚禮
[00:07:46.320 --> 00:07:50.320]  他們還沒有認識
[00:07:50.320 --> 00:07:52.320]  於是大家認識了
[00:07:52.320 --> 00:07:54.320]  牧師就說
[00:07:54.320 --> 00:07:56.320]  你是美國女生
[00:07:56.320 --> 00:07:58.320]  對了
[00:07:58.320 --> 00:08:00.320]  我覺得你要嫁給一個非洲男生
[00:08:00.320 --> 00:08:02.320]  於是他們兩個就結婚了
[00:08:02.320 --> 00:08:04.320]  然後他見到一個
[00:08:04.320 --> 00:08:06.320]  歐洲法國的男生
[00:08:06.320 --> 00:08:08.320]  他說對了
[00:08:08.320 --> 00:08:10.320]  你娶一個日本的女生
[00:08:10.320 --> 00:08:12.320]  於是他們兩個就結婚了
[00:08:12.320 --> 00:08:16.320]  是全部人
[00:08:16.320 --> 00:08:18.320]  受他指揮
[00:08:18.320 --> 00:08:20.320]  猜牌
[00:08:20.320 --> 00:08:22.320]  剛剛來到這裡才認識
[00:08:22.320 --> 00:08:24.320]  我又不懂日文
[00:08:24.320 --> 00:08:26.320]  那娶一個日本女生
[00:08:26.320 --> 00:08:28.320]  回來做什麼呢?
[00:08:28.320 --> 00:08:30.320]  我又沒去過非洲
[00:08:30.320 --> 00:08:32.320]  我要嫁去非洲
[00:08:32.320 --> 00:08:34.320]  你現在玩嗎?
[00:08:34.320 --> 00:08:36.320]  這是人生大事
[00:08:36.320 --> 00:08:38.320]  原來人生大事
[00:08:38.320 --> 00:08:40.320]  是由一位牧師按照聖靈的指示
[00:08:40.320 --> 00:08:42.320]  他編排你的
[00:08:42.320 --> 00:08:44.320]  如果你還沒有結婚
[00:08:44.320 --> 00:08:46.320]  如果我介紹你
[00:08:46.320 --> 00:08:48.320]  不如你去那裡
[00:08:48.320 --> 00:08:50.320]  他幫你上親
[00:08:50.320 --> 00:08:52.320]  網上親
[00:08:52.320 --> 00:08:54.320]  那個牧師一腳踢就幫你
[00:08:54.320 --> 00:08:56.320]  一條龍服務
[00:08:56.320 --> 00:08:58.320]  還行婚禮
[00:08:58.320 --> 00:09:00.320]  不用擺走那麼多人
[00:09:00.320 --> 00:09:02.320]  來慶祝
[00:09:02.320 --> 00:09:04.320]  好吧
[00:09:04.320 --> 00:09:06.320]  你信不信呢?
[00:09:06.320 --> 00:09:08.320]  那些來自世界各地
[00:09:08.320 --> 00:09:10.320]  都是讀過書的人
[00:09:10.320 --> 00:09:12.320]  有什麼學位
[00:09:12.320 --> 00:09:14.320]  有什麼工程師、職師
[00:09:14.320 --> 00:09:16.320]  醫生、律師
[00:09:16.320 --> 00:09:18.320]  做生意的人
[00:09:18.320 --> 00:09:20.320]  怎麼會聽這個牧師的指揮呢?
[00:09:20.320 --> 00:09:22.320]  如果我這麼大權就好了
[00:09:22.320 --> 00:09:24.320]  為什麼你沒有回來教會?
[00:09:24.320 --> 00:09:26.320]  下個星期炒鯉魷魚
[00:09:26.320 --> 00:09:28.320]  下個星期來見我
[00:09:28.320 --> 00:09:30.320]  這個牧師
[00:09:30.320 --> 00:09:32.320]  多大權啊
[00:09:32.320 --> 00:09:34.320]  在那裡指揮
[00:09:34.320 --> 00:09:36.320]  又有那麼多人跟他
[00:09:36.320 --> 00:09:38.320]  那些人全副身家奉獻給他
[00:09:38.320 --> 00:09:40.320]  因為他就是彌賽亞
[00:09:40.320 --> 00:09:42.320]  就跟著他
[00:09:42.320 --> 00:09:44.320]  有沒有聽過?
[00:09:44.320 --> 00:09:46.320]  想起了吧?
[00:09:46.320 --> 00:09:48.320]  你們真的沒什麼反應
[00:09:48.320 --> 00:09:50.320]  是不是真的沒聽過?
[00:09:50.320 --> 00:09:52.320]  那麼我揭曉了
[00:09:52.320 --> 00:09:54.320]  這個人就叫文鮮明牧師
[00:09:54.320 --> 00:09:56.320]  文鮮
[00:09:56.320 --> 00:09:58.320]  Moon
[00:09:58.320 --> 00:10:00.320]  現在死了
[00:10:00.320 --> 00:10:02.320]  不是
[00:10:02.320 --> 00:10:04.320]  已經幾年前死了
[00:10:04.320 --> 00:10:06.320]  這個是
[00:10:06.320 --> 00:10:08.320]  History
[00:10:08.320 --> 00:10:10.320]  是歷史
[00:10:10.320 --> 00:10:12.320]  你找回那些新聞
[00:10:12.320 --> 00:10:14.320]  全部有報導
[00:10:14.320 --> 00:10:16.320]  新聞報告都拍過
[00:10:16.320 --> 00:10:18.320]  集體結婚的虛幻場面
[00:10:18.320 --> 00:10:20.320]  全世界新聞都說
[00:10:20.320 --> 00:10:22.320]  誰這麼厲害呢?
[00:10:22.320 --> 00:10:24.320]  文鮮明牧師
[00:10:24.320 --> 00:10:26.320]  文鮮明牧師
[00:10:26.320 --> 00:10:28.320]  文鮮明牧師
[00:10:28.320 --> 00:10:30.320]  聖經老祖說
[00:10:30.320 --> 00:10:32.320]  有這樣的力量
[00:10:32.320 --> 00:10:34.320]  有這樣的來源
[00:10:34.320 --> 00:10:36.320]  會出現
[00:10:36.320 --> 00:10:38.320]  他用什麼方法呢?
[00:10:38.320 --> 00:10:40.320]  他的方法就是
[00:10:40.320 --> 00:10:42.320]  導致你放棄信仰
[00:10:42.320 --> 00:10:44.320]  放棄信仰
[00:10:44.320 --> 00:10:46.320]  我們一起看看
[00:10:46.320 --> 00:10:48.320]  聖靈明說在後來的時候
[00:10:48.320 --> 00:10:50.320]  必有人
[00:10:50.320 --> 00:10:52.320]  已經預準了
[00:10:52.320 --> 00:10:54.320]  必定有人就會這樣離棄真道
[00:10:54.320 --> 00:10:56.320]  聽從那些
[00:10:56.320 --> 00:10:58.320]  引誘人的邪靈
[00:10:58.320 --> 00:11:00.320]  以及那些簡直是
[00:11:00.320 --> 00:11:02.320]  鬼魔的道理
[00:11:02.320 --> 00:11:04.320]  誰說你的婚姻
[00:11:04.320 --> 00:11:06.320]  由這個牧師決定的?
[00:11:06.320 --> 00:11:08.320]  怎麼會這麼蠢
[00:11:08.320 --> 00:11:10.320]  聽他的話
[00:11:10.320 --> 00:11:12.320]  你猜那些家庭幸不幸福呢?
[00:11:12.320 --> 00:11:14.320]  兩個不同國家
[00:11:14.320 --> 00:11:16.320]  不同文化、語言都溝通不了
[00:11:16.320 --> 00:11:18.320]  我不知道他們平時
[00:11:18.320 --> 00:11:20.320]  聊天說什麼呢?
[00:11:20.320 --> 00:11:22.320]  一個說非洲話,一個說英文
[00:11:22.320 --> 00:11:24.320]  非洲人可能
[00:11:24.320 --> 00:11:26.320]  懂一點英文
[00:11:26.320 --> 00:11:28.320]  外國人就慘了,要學非洲話
[00:11:28.320 --> 00:11:30.320]  那怎麼一生一世
[00:11:30.320 --> 00:11:32.320]  在這裡呢?
[00:11:32.320 --> 00:11:34.320]  我不知道有沒有記者追查
[00:11:34.320 --> 00:11:36.320]  這些婚姻到底成功率有多高
[00:11:36.320 --> 00:11:38.320]  或者後來的後果
[00:11:38.320 --> 00:11:40.320]  怎麼樣呢?
[00:11:40.320 --> 00:11:42.320]  但聖經就說
[00:11:42.320 --> 00:11:44.320]  他們就導致你
[00:11:44.320 --> 00:11:46.320]  離棄你從小到大
[00:11:46.320 --> 00:11:48.320]  聽的福音
[00:11:48.320 --> 00:11:50.320]  你說你小時候已經加入教會
[00:11:50.320 --> 00:11:52.320]  我已經浸了
[00:11:52.320 --> 00:11:54.320]  So what?
[00:11:54.320 --> 00:11:56.320]  你現在就聽他
[00:11:56.320 --> 00:11:58.320]  擺佈
[00:11:58.320 --> 00:12:00.320]  你的信仰可以全部
[00:12:00.320 --> 00:12:02.320]  放棄
[00:12:02.320 --> 00:12:04.320]  他說這些教導
[00:12:04.320 --> 00:12:06.320]  是出於那些說謊
[00:12:06.320 --> 00:12:08.320]  的人
[00:12:08.320 --> 00:12:10.320]  弄虛作假
[00:12:10.320 --> 00:12:12.320]  這是新漢語的翻譯
[00:12:12.320 --> 00:12:14.320]  白也不白
[00:12:14.320 --> 00:12:16.320]  那些是
[00:12:16.320 --> 00:12:18.320]  說謊的人
[00:12:18.320 --> 00:12:20.320]  在這裡作弄
[00:12:20.320 --> 00:12:22.320]  竟然有人做
[00:12:22.320 --> 00:12:24.320]  就落閘了
[00:12:24.320 --> 00:12:26.320]  就中計了
[00:12:26.320 --> 00:12:28.320]  那是不是高手呢?
[00:12:28.320 --> 00:12:30.320]  他就用這樣的方法
[00:12:30.320 --> 00:12:32.320]  就引誘
[00:12:32.320 --> 00:12:34.320]  一班人走錯路
[00:12:34.320 --> 00:12:36.320]  所以各位
[00:12:36.320 --> 00:12:38.320]  我今天是很嚴肅地勸各位
[00:12:38.320 --> 00:12:40.320]  請你千萬
[00:12:40.320 --> 00:12:42.320]  不要走錯路
[00:12:42.320 --> 00:12:44.320]  請你機靈一點
[00:12:44.320 --> 00:12:46.320]  當你聽到
[00:12:46.320 --> 00:12:48.320]  這些謬論
[00:12:48.320 --> 00:12:50.320]  你睜大眼睛
[00:12:50.320 --> 00:12:52.320]  你用你的理性
[00:12:52.320 --> 00:12:54.320]  去想一想
[00:12:54.320 --> 00:12:56.320]  這根本是不合乎常理
[00:12:56.320 --> 00:12:58.320]  婚姻怎麼會這樣
[00:12:58.320 --> 00:13:00.320]  由第三者
[00:13:00.320 --> 00:13:02.320]  你都不是很認識
[00:13:02.320 --> 00:13:04.320]  牧師
[00:13:04.320 --> 00:13:06.320]  他竟然決定你的人生大事
[00:13:06.320 --> 00:13:08.320]  你們都不會
[00:13:08.320 --> 00:13:10.320]  來問我才結婚
[00:13:10.320 --> 00:13:12.320]  只會叫我正婚
[00:13:12.320 --> 00:13:14.320]  跟牧師約時間
[00:13:14.320 --> 00:13:16.320]  因為結婚
[00:13:16.320 --> 00:13:18.320]  我無法拒絕
[00:13:18.320 --> 00:13:20.320]  所以現在我們都要求
[00:13:20.320 --> 00:13:22.320]  要有婚前輔導
[00:13:22.320 --> 00:13:24.320]  看你倆是否適合
[00:13:24.320 --> 00:13:26.320]  甚至最後一刻
[00:13:26.320 --> 00:13:28.320]  我們勸你
[00:13:28.320 --> 00:13:30.320]  不如你倆冷靜一點
[00:13:30.320 --> 00:13:32.320]  因為發覺他倆這麼快結婚
[00:13:32.320 --> 00:13:34.320]  其實很不妥
[00:13:34.320 --> 00:13:36.320]  很多問題出現
[00:13:36.320 --> 00:13:38.320]  他都不說了
[00:13:38.320 --> 00:13:40.320]  結果是什麼
[00:13:40.320 --> 00:13:42.320]  結果就是
[00:13:42.320 --> 00:13:44.320]  這些人的良心
[00:13:44.320 --> 00:13:46.320]  好像被熱鐵
[00:13:46.320 --> 00:13:48.320]  落慣了
[00:13:48.320 --> 00:13:50.320]  我不知你明不明白
[00:13:50.320 --> 00:13:52.320]  什麼叫被熱鐵落慣
[00:13:52.320 --> 00:13:54.320]  所以我把圖給你看
[00:13:54.320 --> 00:13:56.320]  就是那些動物
[00:13:56.320 --> 00:13:58.320]  可能是牛、馬
[00:13:58.320 --> 00:14:00.320]  燒紅一塊鐵
[00:14:00.320 --> 00:14:02.320]  燒紅一塊鐵
[00:14:02.320 --> 00:14:04.320]  燒紅一塊鐵
[00:14:04.320 --> 00:14:06.320]  燒紅一塊鐵
[00:14:06.320 --> 00:14:08.320]  燒紅一塊鐵
[00:14:08.320 --> 00:14:10.320]  燒紅一塊鐵
[00:14:10.320 --> 00:14:12.320]  燒紅一塊鐵
[00:14:12.320 --> 00:14:14.320]  燒紅一塊鐵
[00:14:14.320 --> 00:14:16.320]  燒紅一塊鐵
[00:14:16.320 --> 00:14:18.320]  燒紅一塊鐵
[00:14:18.320 --> 00:14:20.320]  燒紅一塊鐵
[00:14:20.320 --> 00:14:22.320]  燒紅一塊鐵
[00:14:22.320 --> 00:14:24.320]  燒紅一塊鐵
[00:14:24.320 --> 00:14:26.320]  燒紅一塊鐵
[00:14:26.320 --> 00:14:28.320]  有辨別有識別
[00:14:28.320 --> 00:14:30.320]  對不對
[00:14:30.320 --> 00:14:32.320]  所以神就是這樣
[00:14:32.320 --> 00:14:34.320]  你要
[00:14:34.320 --> 00:14:36.320]  知道
[00:14:36.320 --> 00:14:38.320]  所以有另外一個翻譯
[00:14:38.320 --> 00:14:40.320]  就是現代中文
[00:14:40.320 --> 00:14:42.320]  修訂版
[00:14:42.320 --> 00:14:46.320]  被熱鐵落慣就落死了
[00:14:46.320 --> 00:14:48.320]  你試過燙到沒有
[00:14:48.320 --> 00:14:50.320]  燒到
[00:14:50.320 --> 00:14:52.320]  要結蕉
[00:14:52.320 --> 00:14:54.320]  結完蕉之後
[00:14:54.320 --> 00:14:56.320]  疤痕就留在你身上
[00:14:56.320 --> 00:14:58.320]  所以現在不是很厲害
[00:14:58.320 --> 00:15:00.320]  那些什麼除疤膏
[00:15:00.320 --> 00:15:02.320]  什麼疤痕都幫你清了
[00:15:02.320 --> 00:15:04.320]  我不知道信不信得過
[00:15:04.320 --> 00:15:06.320]  但他是這樣宣傳
[00:15:06.320 --> 00:15:08.320]  疤痕就留在你身上
[00:15:08.320 --> 00:15:10.320]  疤痕就留在你身上
[00:15:10.320 --> 00:15:12.320]  當一個這麼熱的紅鐵拉住你
[00:15:12.320 --> 00:15:14.320]  當一個這麼熱的紅鐵拉住你
[00:15:14.320 --> 00:15:16.320]  整塊皮膚就硬了
[00:15:16.320 --> 00:15:18.320]  即是說你開始麻木
[00:15:18.320 --> 00:15:20.320]  即是說你開始麻木
[00:15:20.320 --> 00:15:22.320]  即是說你開始麻木
[00:15:22.320 --> 00:15:24.320]  聖靈會不會有時都催迫你
[00:15:24.320 --> 00:15:26.320]  你好像說話語氣太重
[00:15:26.320 --> 00:15:28.320]  你好像說話語氣太重
[00:15:28.320 --> 00:15:30.320]  你得罪了你太太
[00:15:30.320 --> 00:15:32.320]  你會不會向她低頭
[00:15:32.320 --> 00:15:34.320]  你say sorry
[00:15:34.320 --> 00:15:36.320]  子女
[00:15:36.320 --> 00:15:38.320]  你剛才太大聲罵她
[00:15:38.320 --> 00:15:40.320]  你剛才太大聲罵她
[00:15:40.320 --> 00:15:42.320]  罵到子女入房
[00:15:42.320 --> 00:15:44.320]  你會不會哄回她
[00:15:44.320 --> 00:15:46.320]  你會不會哄回她
[00:15:46.320 --> 00:15:48.320]  對不起,爹地剛才語氣太重
[00:15:48.320 --> 00:15:50.320]  對不起,爹地剛才語氣太重
[00:15:50.320 --> 00:15:52.320]  聖靈在催迫你
[00:15:52.320 --> 00:15:54.320]  向你身邊的人
[00:15:54.320 --> 00:15:56.320]  最親的人,你覺得很沒面子
[00:15:56.320 --> 00:15:58.320]  爹地怎可以向子女認錯
[00:15:58.320 --> 00:16:00.320]  中國人很講這些面子
[00:16:00.320 --> 00:16:02.320]  中國人很講這些面子
[00:16:02.320 --> 00:16:04.320]  但聖靈就在做功夫
[00:16:04.320 --> 00:16:06.320]  但聖靈就在做功夫
[00:16:06.320 --> 00:16:08.320]  慎用微小的聲音向我們講
[00:16:08.320 --> 00:16:10.320]  慎用微小的聲音向我們講
[00:16:10.320 --> 00:16:12.320]  但很多時我們就聽不進去
[00:16:12.320 --> 00:16:14.320]  但很多時我們就聽不進去
[00:16:14.320 --> 00:16:16.320]  裝作沒有聽到
