
[00:00:00.000 --> 00:00:02.800]  我請大家低頭 我們先做一個禱告
[00:02:21.600 --> 00:02:25.160]  加上有些突襲的
[00:02:25.160 --> 00:02:27.880]  整破了以色列的圍牆
[00:02:27.880 --> 00:02:29.400]  進入到裡面
[00:02:29.400 --> 00:02:33.080]  是對著一班守節的人
[00:02:33.080 --> 00:02:35.880]  來開槍
[00:02:35.880 --> 00:02:38.440]  不單止打死了成千人以上
[00:02:38.440 --> 00:02:42.040]  包括那些在守護的士兵
[00:02:42.040 --> 00:02:46.520]  還擄走了成二百多人
[00:02:46.520 --> 00:02:48.520]  是因為這樣的緣故
[00:02:48.520 --> 00:02:51.800]  我就心掛掛都掛著那個地區
[00:02:51.800 --> 00:02:53.720]  如果再是這樣打的時候
[00:02:53.720 --> 00:02:54.440]  是不得了
[00:02:54.440 --> 00:02:58.520]  這次肯定是大禍
[00:02:58.520 --> 00:03:00.280]  所以我回到家裡禱告的時候
[00:03:00.280 --> 00:03:04.040]  我已經是紀念那邊的需要
[00:03:04.040 --> 00:03:06.040]  那一晚
[00:03:06.040 --> 00:03:08.080]  我打電話給
[00:03:08.080 --> 00:03:11.440]  我認識了好幾年
[00:03:11.440 --> 00:03:13.840]  八年的一位朋友
[00:03:13.840 --> 00:03:18.640]  亦都是以色列那邊一間繡園的院長
[00:03:18.640 --> 00:03:20.560]  和一個教會的領袖
[00:03:20.560 --> 00:03:23.480]  2016年來過我們的教會當中
[00:03:23.480 --> 00:03:26.960]  來講有關以巴的問題的
[00:03:26.960 --> 00:03:28.560]  我打給他
[00:03:28.560 --> 00:03:33.480]  他的名字叫做阿拉斯 艾瑞斯
[00:03:33.480 --> 00:03:35.840]  然後我就問他
[00:03:35.840 --> 00:03:38.720]  How are you doing?
[00:03:38.720 --> 00:03:41.720]  我說我在新聞看到
[00:03:41.720 --> 00:03:46.080]  巴勒斯坦哈馬斯襲擊你們
[00:03:46.080 --> 00:03:47.680]  我是非常懷念
[00:03:47.680 --> 00:03:49.160]  他接著就說
[00:03:49.160 --> 00:03:51.840]  他剛剛去完電台接受了一個訪問
[00:03:51.840 --> 00:03:52.840]  他說多謝我
[00:03:52.840 --> 00:03:57.440]  非常多謝我能夠關心他
[00:03:57.440 --> 00:04:00.080]  但他說會OK
[00:04:00.080 --> 00:04:02.520]  然後過了兩天我再打給他
[00:04:02.520 --> 00:04:06.440]  他說教堂有些地方已經被炸毀了
[00:04:06.440 --> 00:04:09.360]  神學院有部份都被炸毀了
[00:04:09.360 --> 00:04:12.320]  接著我就有點擔心
[00:04:12.320 --> 00:04:13.920]  他就跟我說
[00:04:13.920 --> 00:04:15.560]  Pastor So
[00:04:15.560 --> 00:04:18.320]  最緊要你們禱告的
[00:04:18.320 --> 00:04:21.160]  就是因為我們的弟兄的子女
[00:04:21.160 --> 00:04:23.280]  和弟兄姊妹 神學生
[00:04:23.280 --> 00:04:26.040]  有很多都被召入伍
[00:04:26.040 --> 00:04:28.840]  他們是不想去打仗
[00:04:28.840 --> 00:04:31.120]  但他們不去打仗
[00:04:31.120 --> 00:04:32.880]  他們會去坐牢
[00:04:32.880 --> 00:04:35.040]  他們寧願去坐牢
[00:04:35.040 --> 00:04:37.000]  我希望你紀念他們
[00:04:37.000 --> 00:04:38.680]  第二部份
[00:04:38.680 --> 00:04:40.040]  他就跟我們說
[00:04:40.040 --> 00:04:41.880]  你完全放心
[00:04:41.880 --> 00:04:44.320]  我們那班以色列人
[00:04:44.320 --> 00:04:47.520]  和巴勒斯坦人在教會裏面
[00:04:47.520 --> 00:04:49.680]  在神學院相處得非常好
[00:04:49.680 --> 00:04:51.440]  We are a family
[00:04:51.440 --> 00:04:53.600]  所以你們不需要擔心
[00:04:53.600 --> 00:04:56.720]  但你最需要來禱告的
[00:04:56.720 --> 00:04:58.440]  就是被擄的人
[00:04:58.440 --> 00:05:01.960]  除了是我們的以色列人猶太人之外
[00:05:01.960 --> 00:05:04.760]  還有些是巴勒斯坦的弟兄姊妹
[00:05:04.760 --> 00:05:06.080]  他們都被擄
[00:05:06.080 --> 00:05:08.400]  實際上最危險的
[00:05:08.400 --> 00:05:09.840]  不是猶太人
[00:05:09.840 --> 00:05:11.600]  是巴勒斯坦人
[00:05:11.600 --> 00:05:14.880]  因為他們被視為是叛徒
[00:05:14.880 --> 00:05:16.320]  可能要殺的
[00:05:16.320 --> 00:05:18.160]  是先殺他們
[00:05:18.160 --> 00:05:22.280]  所以請你們首先來紀念他們
[00:05:22.280 --> 00:05:24.360]  和另一方面他都告訴我
[00:05:24.360 --> 00:05:28.280]  他繼續不斷為了巴勒斯坦那些人來禱告
[00:05:28.280 --> 00:05:30.520]  求神減低那些傷亡
[00:05:30.520 --> 00:05:33.800]  和希望他們都能夠順住
[00:05:33.800 --> 00:05:36.160]  各位頂智媒
[00:05:36.160 --> 00:05:38.200]  我聽到他的禱告
[00:05:38.200 --> 00:05:40.840]  我心裏面很感動
[00:05:40.840 --> 00:05:43.520]  他不只是為以色列人祈禱
[00:05:43.520 --> 00:05:46.360]  他為巴勒斯坦人祈禱
[00:05:46.360 --> 00:05:48.360]  他都知道
[00:05:48.360 --> 00:05:50.760]  這個戰爭
[00:05:50.760 --> 00:05:53.360]  如果繼續這樣打下去的時候
[00:05:53.360 --> 00:05:54.880]  他擔心的
[00:05:54.880 --> 00:05:59.160]  以色列縱使贏了這場戰事
[00:05:59.160 --> 00:06:02.200]  他都會輸了這個戰爭
[00:06:02.200 --> 00:06:03.840]  而實際上比我們看得見
[00:06:03.840 --> 00:06:05.040]  在今天
[00:06:05.040 --> 00:06:07.200]  以色列在人體裏
[00:06:07.200 --> 00:06:09.720]  他是贏了戰事的
[00:06:09.720 --> 00:06:11.160]  同不同意嗎
[00:06:11.160 --> 00:06:13.000]  但問題在哪裏呢
[00:06:13.000 --> 00:06:14.320]  贏了之後
[00:06:14.320 --> 00:06:16.400]  是否就等於能搞定
[00:06:16.400 --> 00:06:18.920]  他已經完全控制了一切的東西呢
[00:06:18.920 --> 00:06:20.760]  不是
[00:06:20.760 --> 00:06:22.200]  有人說了一句說話
[00:06:22.200 --> 00:06:24.320]  天作業 猶可為
[00:06:24.320 --> 00:06:27.280]  自作業 不可換
[00:06:27.280 --> 00:06:30.480]  一小部份人來作業
[00:06:30.480 --> 00:06:32.920]  小部份人作惡
[00:06:32.920 --> 00:06:34.480]  但是他影響的
[00:06:34.480 --> 00:06:38.000]  是影響著全世界
[00:06:38.000 --> 00:06:39.600]  大家都看到
[00:06:39.600 --> 00:06:42.000]  因為以巴這個戰爭本身
[00:06:42.000 --> 00:06:44.440]  已經影響著全世界
[00:06:44.440 --> 00:06:46.200]  那些恐襲
[00:06:46.200 --> 00:06:47.520]  到處都出現
[00:06:47.520 --> 00:06:49.080]  連美國自己本身
[00:06:49.080 --> 00:06:52.320]  都已經出現一些這樣的事情
[00:06:52.320 --> 00:06:54.360]  甚至
[00:06:54.360 --> 00:06:56.520]  我們看得見美國的士兵
[00:06:56.520 --> 00:06:59.720]  引火自焚
[00:06:59.720 --> 00:07:03.040]  他們不想他們的國家
[00:07:03.040 --> 00:07:06.280]  是被視為一個幫兇
[00:07:06.280 --> 00:07:07.640]  我們看得見
[00:07:07.640 --> 00:07:09.080]  紅海本身
[00:07:09.080 --> 00:07:10.160]  也都是繼續不斷
[00:07:10.160 --> 00:07:12.720]  已經成為一個戰場
[00:07:12.720 --> 00:07:14.440]  胡塞的部隊
[00:07:14.440 --> 00:07:17.840]  已經繼續不斷襲擊那些商船
[00:07:17.840 --> 00:07:19.840]  凡是
[00:07:19.840 --> 00:07:21.320]  你那些
[00:07:21.320 --> 00:07:23.160]  是不幫他們那些
[00:07:23.160 --> 00:07:24.400]  出聲那些
[00:07:24.400 --> 00:07:26.720]  全部都會被襲擊
[00:07:26.720 --> 00:07:28.120]  但是我們結果
[00:07:28.120 --> 00:07:30.240]  運費
[00:07:30.240 --> 00:07:31.920]  就要掙扎了
[00:07:31.920 --> 00:07:32.880]  特別是
[00:07:32.880 --> 00:07:35.320]  現在大部分的貨船
[00:07:35.320 --> 00:07:38.360]  已經不再用紅海這條航線
[00:07:38.360 --> 00:07:40.040]  而是繞去好望角
[00:07:40.040 --> 00:07:42.040]  那邊這樣彎過來
[00:07:42.040 --> 00:07:44.320]  運費增加的結果
[00:07:44.320 --> 00:07:45.840]  就是賣單的人
[00:07:45.840 --> 00:07:47.440]  是全世界
[00:07:47.440 --> 00:07:51.440]  你買的東西都要買單
[00:07:51.440 --> 00:07:54.400]  各位領事們
[00:07:54.400 --> 00:07:56.040]  耶穌基督
[00:07:56.040 --> 00:07:59.160]  其實一早已經預言了
[00:07:59.160 --> 00:08:01.160]  這個戰爭
[00:08:01.160 --> 00:08:03.000]  是不會停的
[00:08:03.000 --> 00:08:05.080]  在哪裏看到呢
[00:08:05.080 --> 00:08:07.960]  第一卷書說到有關這個戰爭的
[00:08:07.960 --> 00:08:09.840]  是彈爾利書
[00:08:09.840 --> 00:08:12.320]  是二千五百多年前
[00:08:12.320 --> 00:08:13.680]  彈爾利的先知
[00:08:13.680 --> 00:08:15.840]  一早都說到
[00:08:15.840 --> 00:08:16.920]  這個戰爭
[00:08:16.920 --> 00:08:19.160]  就是以巴之間這個戰爭
[00:08:19.160 --> 00:08:21.560]  或者以亞這個戰爭
[00:08:21.560 --> 00:08:23.560]  是永遠不會停
[00:08:23.560 --> 00:08:25.120]  直到末日的
[00:08:25.120 --> 00:08:26.760]  在哪裏看到
[00:08:26.760 --> 00:08:27.800]  二塞書九章
[00:08:27.800 --> 00:08:29.920]  二十六節和二十七節
[00:08:29.920 --> 00:08:32.200]  過了七個七和六十二個七
[00:08:32.200 --> 00:08:33.800]  那裏是在說
[00:08:33.800 --> 00:08:35.320]  以色列人
[00:08:35.320 --> 00:08:37.400]  他們會回歸本土
[00:08:37.400 --> 00:08:39.600]  因為他們沒有在地的方面
[00:08:39.600 --> 00:08:41.760]  守安息年
[00:08:41.760 --> 00:08:43.040]  六年之後
[00:08:43.040 --> 00:08:44.280]  要有一年
[00:08:44.280 --> 00:08:46.160]  讓地休息
[00:08:46.160 --> 00:08:49.560]  但是他們有四百九十年沒有守
[00:08:49.560 --> 00:08:53.760]  以上的耶利米先知就預先預言
[00:08:53.760 --> 00:08:54.360]  他們就說
[00:08:54.360 --> 00:08:57.000]  你們是因為沒有守安息年
[00:08:57.000 --> 00:08:59.120]  我要罰你們
[00:08:59.120 --> 00:09:00.840]  我要管教你們
[00:09:00.840 --> 00:09:03.400]  又要在你們當中
[00:09:03.400 --> 00:09:07.440]  拿回你沒有守的七十年
[00:09:07.440 --> 00:09:09.800]  你們要避怒到巴比倫
[00:09:09.800 --> 00:09:12.200]  直到巴比倫完結之後
[00:09:12.200 --> 00:09:13.400]  七十年之後
[00:09:13.400 --> 00:09:16.080]  我會讓你們回去那裏
[00:09:16.080 --> 00:09:17.400]  是因為這樣的緣故
[00:09:17.400 --> 00:09:18.480]  我們看得見
[00:09:18.480 --> 00:09:21.080]  這件事在先知書
[00:09:21.080 --> 00:09:23.600]  在歷史非常清楚
[00:09:23.600 --> 00:09:24.640]  應驗
[00:09:24.640 --> 00:09:26.000]  他們沒有
[00:09:26.000 --> 00:09:29.040]  四百九十年沒有守安息年
[00:09:29.040 --> 00:09:32.640]  神就讓他們避怒到巴比倫
[00:09:32.640 --> 00:09:34.680]  七十年
[00:09:34.680 --> 00:09:37.400]  那這個七十年裏面完結之後
[00:09:37.400 --> 00:09:41.200]  他們就有機會重返本土
[00:09:41.200 --> 00:09:43.120]  但不等於他們已經復國
[00:09:43.120 --> 00:09:44.400]  重返本土
[00:09:44.400 --> 00:09:45.760]  但重返本土
[00:09:45.760 --> 00:09:47.720]  接下來是什麼呢
[00:09:47.720 --> 00:09:49.120]  聖經就預言到
[00:09:49.120 --> 00:09:51.320]  過了這六十九的七的時候
[00:09:51.320 --> 00:09:53.880]  神是為他們預備一個更大的救恩
[00:09:53.880 --> 00:09:56.320]  這個救恩就是被高者被剪除
[00:09:56.320 --> 00:10:00.120]  這就是耶穌基督被殺的片段
[00:10:00.120 --> 00:10:02.640]  詳細的達爾里書
[00:10:02.640 --> 00:10:04.120]  這個記載
[00:10:04.120 --> 00:10:06.160]  怎樣應驗呢
[00:10:06.160 --> 00:10:07.880]  獄之後事如何
[00:10:07.880 --> 00:10:10.080]  將來我希望能夠在這個當中
[00:10:10.080 --> 00:10:12.000]  為你們去分享
[00:10:12.000 --> 00:10:13.440]  整個達爾里書
[00:10:13.440 --> 00:10:15.360]  這個預言的本身
[00:10:15.360 --> 00:10:16.720]  那個意義是怎樣
[00:10:16.720 --> 00:10:20.360]  完全照字面的意思成就
[00:10:20.360 --> 00:10:22.080]  但聖經接著就說了
[00:10:22.080 --> 00:10:24.960]  過了六十九的七之後
[00:10:24.960 --> 00:10:30.840]  就不是馬上進入最後的一七
[00:10:30.840 --> 00:10:34.000]  他也不是說過了六十九的七
[00:10:34.000 --> 00:10:36.680]  就是第七十的七
[00:10:36.680 --> 00:10:40.760]  然後就一王的文來毀滅聖城和聖所
[00:10:40.760 --> 00:10:42.840]  必有戰爭一直都沒了
[00:10:42.840 --> 00:10:44.480]  不是的
[00:10:44.480 --> 00:10:47.160]  他是過了六十九的七之後
[00:10:47.160 --> 00:10:48.920]  就停一停
[00:10:48.920 --> 00:10:51.040]  然後接著第七十的七
[00:10:51.040 --> 00:10:53.760]  中間是有一個縫隙
[00:10:53.760 --> 00:10:56.000]  或者有一段的時間
[00:10:56.000 --> 00:10:58.120]  這一段的時間
[00:10:58.120 --> 00:11:01.320]  神樂家稱之為教會時期
[00:11:01.320 --> 00:11:03.400]  就是這個教會時期有多長
[00:11:03.400 --> 00:11:04.640]  沒有人知道
[00:11:04.640 --> 00:11:08.280]  是因為外邦人數目添滿了
[00:11:08.280 --> 00:11:10.400]  然後以色列先全家得救
[00:11:10.400 --> 00:11:11.960]  主先會再回來
[00:11:11.960 --> 00:11:13.360]  換句話來說
[00:11:13.360 --> 00:11:17.120]  教會的信徒何時添滿呢
[00:11:17.120 --> 00:11:20.520]  就是在乎我們自己的傳福音有多快
[00:11:20.520 --> 00:11:22.280]  我們報道有多快
[00:11:22.280 --> 00:11:25.160]  整個世界信福音的人
[00:11:25.160 --> 00:11:29.000]  是何時滿足了神預定的那個數字
[00:11:29.000 --> 00:11:30.480]  一預定之後
[00:11:30.480 --> 00:11:33.040]  接著那個時間就劃了
[00:11:33.040 --> 00:11:36.800]  一劃了之後就進入到七年大災難
[00:11:36.800 --> 00:11:38.200]  各位頂子妹
[00:11:38.200 --> 00:11:39.720]  這個時間
[00:11:39.720 --> 00:11:42.320]  我們需要很小心準備
[00:11:42.320 --> 00:11:44.560]  但我今天就要告訴大家
[00:11:44.560 --> 00:11:49.040]  就是一天還沒到耶穌基督再回來
[00:11:49.040 --> 00:11:52.560]  這個以色列和巴勒斯坦的戰爭
[00:11:52.560 --> 00:11:55.200]  是永遠沒有完結
[00:11:55.200 --> 00:11:58.960]  聖經說是一直到沒了
[00:11:58.960 --> 00:12:00.600]  一直到沒了
[00:12:00.600 --> 00:12:02.840]  然後接著27節
[00:12:02.840 --> 00:12:04.560]  我們一起讀
[00:12:04.560 --> 00:12:06.160]  在一七之期
[00:12:06.160 --> 00:12:09.360]  他必與許多人建立盟約
[00:12:09.360 --> 00:12:10.520]  一七之半
[00:12:10.520 --> 00:12:13.520]  他必使祭祀會貢獻子息
[00:12:13.520 --> 00:12:15.920]  那施行毀滅的可憎之物
[00:12:15.920 --> 00:12:17.280]  立在聖殿裡
[00:12:17.280 --> 00:12:18.960]  直到鎖定的結局
[00:12:18.960 --> 00:12:23.440]  傾倒那行毀滅者的身上
[00:12:23.440 --> 00:12:24.640]  我們從何知道
[00:12:24.640 --> 00:12:26.880]  這裡是指著主再來
[00:12:26.880 --> 00:12:29.520]  和世界末日發生的事呢
[00:12:29.520 --> 00:12:31.960]  你看看耶穌基督的解釋
[00:12:31.960 --> 00:12:35.600]  就非常清楚
[00:12:35.600 --> 00:12:38.480]  馬太福音二十四章
[00:12:38.480 --> 00:12:39.640]  耶穌基督是在說
[00:12:39.640 --> 00:12:41.120]  祂的再來
[00:12:41.120 --> 00:12:43.560]  和世界末日要發生的事
[00:12:43.560 --> 00:12:45.600]  我們在哪裡看到
[00:12:45.600 --> 00:12:47.480]  第二節
[00:12:47.480 --> 00:12:49.640]  耶穌回應那些第一節
[00:12:49.640 --> 00:12:51.440]  門徒所問的
[00:12:51.440 --> 00:12:53.400]  就是你再來
[00:12:53.400 --> 00:12:55.280]  和世界的末了
[00:12:55.280 --> 00:12:58.120]  到底有什麼事發生
[00:12:58.120 --> 00:12:59.680]  耶穌回答他們的時候
[00:12:59.680 --> 00:13:02.040]  祂說你們不是看見這一切的事
[00:13:02.040 --> 00:13:03.720]  我實在告訴你們
[00:13:03.720 --> 00:13:05.760]  在這個地方
[00:13:05.760 --> 00:13:06.640]  祂當時在哪裡
[00:13:06.640 --> 00:13:07.680]  第三節說
[00:13:07.680 --> 00:13:11.120]  耶穌在橄欖山坐著的時候
[00:13:11.120 --> 00:13:12.320]  來指著
[00:13:12.320 --> 00:13:14.440]  在這個地方
[00:13:14.440 --> 00:13:16.120]  有幾個人有去過以色列的
[00:13:16.120 --> 00:13:17.920]  可不可以舉手
[00:13:17.920 --> 00:13:19.160]  去過以色列的人
[00:13:19.160 --> 00:13:20.840]  你都知道
[00:13:20.840 --> 00:13:24.120]  其實你要看整個耶路撒冷城
[00:13:24.120 --> 00:13:28.480]  最合適的位置在哪裡呢
[00:13:28.480 --> 00:13:30.760]  就是橄欖山
[00:13:30.760 --> 00:13:32.240]  我去過三次
[00:13:32.240 --> 00:13:34.280]  每一次我們去到橄欖山上面
[00:13:34.280 --> 00:13:35.480]  來到土谷
[00:13:35.480 --> 00:13:36.760]  然後在橄欖山上面
[00:13:36.760 --> 00:13:38.160]  望下去的時候
[00:13:38.160 --> 00:13:41.920]  整個耶路撒冷一覽無遺
[00:13:41.920 --> 00:13:44.200]  全部人都看到了
[00:13:44.200 --> 00:13:47.120]  耶穌就在那個時候指著給他們看
[00:13:47.120 --> 00:13:48.880]  祂就說
[00:13:48.880 --> 00:13:51.360]  你們看見這一切的事
[00:13:51.360 --> 00:13:53.560]  我實在告訴你們
[00:13:53.560 --> 00:13:56.600]  將來在這個地方
[00:13:56.600 --> 00:13:59.120]  是沒有一塊石頭
[00:13:59.120 --> 00:14:01.880]  留在第二塊石頭的上面
[00:14:01.880 --> 00:14:06.080]  是不被拆毀的
[00:14:06.080 --> 00:14:08.480]  到底祂說的是什麼呢
[00:14:08.480 --> 00:14:09.920]  有人說
[00:14:09.920 --> 00:14:16.840]  耶穌是說七十年羅馬人火燒耶路撒冷
[00:14:16.840 --> 00:14:21.280]  打平猶太人的獨立戰爭
[00:14:21.280 --> 00:14:24.080]  但是人人都知道
[00:14:24.080 --> 00:14:25.560]  第一
[00:14:25.560 --> 00:14:28.320]  羅馬人打的時候
[00:14:28.320 --> 00:14:30.560]  不是凱撒去打
[00:14:30.560 --> 00:14:33.680]  凱撒沒有領軍去打
[00:14:33.680 --> 00:14:35.400]  是一個大將
[00:14:35.400 --> 00:14:38.160]  提多去打
[00:14:38.160 --> 00:14:40.720]  第二
[00:14:40.720 --> 00:14:45.080]  羅馬人打耶路撒冷城的時候
[00:14:45.080 --> 00:14:49.560]  祂並沒有說將整個城拆毀
[00:14:49.560 --> 00:14:54.280]  一塊石頭不留在第二塊石頭的上面
[00:14:54.280 --> 00:14:56.800]  不被拆毀
[00:14:56.800 --> 00:14:59.840]  我們怎麼知道
[00:14:59.840 --> 00:15:01.600]  我去過這麼多次
[00:15:01.600 --> 00:15:04.400]  每次我都去一幅牆
[00:15:04.400 --> 00:15:06.040]  這一幅牆
[00:15:06.040 --> 00:15:08.080]  是由始至終
[00:15:08.080 --> 00:15:10.800]  未被拆毀過的
[00:15:10.800 --> 00:15:12.840]  你們知不知道是什麼牆
[00:15:12.840 --> 00:15:13.600]  哭牆
[00:15:13.600 --> 00:15:15.280]  很感人
[00:15:15.280 --> 00:15:17.680]  我去到的時候
[00:15:17.680 --> 00:15:20.200]  就是因為這一幅牆
[00:15:20.200 --> 00:15:25.120]  我看見猶太人他們自己不斷在禱告受亡
[00:15:25.120 --> 00:15:28.320]  每天無數的人在那個地方禱告
[00:15:28.320 --> 00:15:30.240]  將他們禱告的字條
[00:15:30.240 --> 00:15:32.040]  塞在牆壁
[00:15:32.040 --> 00:15:35.440]  那些縫隙
[00:15:35.440 --> 00:15:38.280]  那到底什麼時候這件事會發生呢
[00:15:38.280 --> 00:15:41.000]  耶穌說
[00:15:41.000 --> 00:15:45.520]  是祂再來和世界沒了
[00:15:45.520 --> 00:15:51.000]  世界終結那個時候發生
[00:15:51.000 --> 00:15:51.800]  因為門徒問
[00:15:51.800 --> 00:15:56.640]  就是你來臨的世代和世界的終結
[00:15:56.640 --> 00:15:58.560]  有什麼預示好嗎
[00:15:58.560 --> 00:16:00.960]  所以耶穌就告訴他們
[00:16:00.960 --> 00:16:02.560]  祂引什麼來的話
[00:16:02.560 --> 00:16:04.080]  就是以財為償
[00:16:04.080 --> 00:16:06.240]  正正就是七十七的預言
[00:16:06.240 --> 00:16:08.080]  這一段的說話
[00:16:08.080 --> 00:16:09.280]  二十六次的
[00:16:09.280 --> 00:16:11.960]  當你們看見先知以賽亞所說的
[00:16:11.960 --> 00:16:14.920]  那行施行毀滅的施族者
[00:16:14.920 --> 00:16:16.520]  站在聖殿
[00:16:16.520 --> 00:16:19.720]  祂已經說得更清楚
[00:16:19.720 --> 00:16:22.320]  因為到七年大災難的時候
[00:16:22.320 --> 00:16:26.440]  那個毀滅聖殿聖城的施族者
[00:16:26.440 --> 00:16:31.320]  祂先是站在聖殿
[00:16:31.320 --> 00:16:33.720]  祂說在那個地方
[00:16:33.720 --> 00:16:37.200]  是要全世界的人來拜祂
[00:16:37.200 --> 00:16:38.800]  是以祂為神
[00:16:38.800 --> 00:16:41.160]  然後所有猶太人的祭祀
[00:16:41.160 --> 00:16:43.280]  要全部停了
[00:16:43.280 --> 00:16:44.480]  其實這個是在說
[00:16:44.480 --> 00:16:47.880]  七年大災難裡面的基督
[00:16:47.880 --> 00:16:49.560]  祂真的要死
[00:16:49.560 --> 00:16:51.040]  所以我們可以看
[00:16:51.040 --> 00:16:53.320]  非常清楚的看得見
[00:16:53.320 --> 00:16:56.200]  為什麼這一段的聖經是這麼重要呢
[00:16:56.200 --> 00:16:58.680]  就是因為這個世界是有狂徒
[00:16:58.680 --> 00:17:02.040]  是耶穌清楚告訴我們的
[00:17:02.040 --> 00:17:04.120]  我們看回耳巴
[00:17:04.120 --> 00:17:08.160]  為什麼來來去去搞不定呢
[00:17:08.160 --> 00:17:11.160]  因為很簡單
[00:17:11.160 --> 00:17:13.560]  他們在爭論的問題
[00:17:13.560 --> 00:17:14.960]  沒有一個
[00:17:14.960 --> 00:17:16.920]  你可以這樣說
[00:17:16.920 --> 00:17:21.080]  其實所有評論耳巴局勢的人都知道
[00:17:21.080 --> 00:17:25.320]  耳巴的問題是所有人都清楚
[00:17:25.320 --> 00:17:27.120]  他們的問題在哪裡
[00:17:27.120 --> 00:17:29.760]  但是所有的人都知道
[00:17:29.760 --> 00:17:33.280]  沒有一個人能夠解決這些問題
[00:17:33.280 --> 00:17:35.080]  第一 公義的問題
[00:17:35.080 --> 00:17:40.560]  這個就是五十步少一步
[00:17:40.560 --> 00:17:42.280]  你無論說哪一方面
[00:17:42.280 --> 00:17:45.160]  都不是全部有公義的
[00:17:45.160 --> 00:17:46.440]  好了
[00:17:46.440 --> 00:17:47.640]  我們說
[00:17:47.640 --> 00:17:51.200]  為什麼美國一直以一叫之差
[00:17:51.200 --> 00:17:54.160]  你都要按著
[00:17:54.160 --> 00:17:56.600]  不阻止以色列繼續打下去
[00:17:56.600 --> 00:17:58.720]  是要立刻停
[00:17:58.720 --> 00:18:00.560]  解決這件事
[00:18:00.560 --> 00:18:04.080]  因為美國其實是有些
[00:18:04.080 --> 00:18:07.600]  你可以說死東西 死結
[00:18:07.600 --> 00:18:09.400]  是被先捉住的
[00:18:09.400 --> 00:18:10.960]  這些東西在哪裡
[00:18:10.960 --> 00:18:12.800]  就是公義的問題
[00:18:12.800 --> 00:18:14.160]  公義的問題就是說
[00:18:14.160 --> 00:18:17.840]  如果你是受到恐襲
[00:18:17.840 --> 00:18:20.600]  恐怖分子是否要處理
[00:18:20.600 --> 00:18:25.080]  第二 如果你的國民是被綁架
[00:18:25.080 --> 00:18:26.480]  被擄掠
[00:18:26.480 --> 00:18:29.040]  我們的俘虜是否要全部拯救
[00:18:29.040 --> 00:18:30.840]  以色列就捉住這兩樣
[00:18:30.840 --> 00:18:31.760]  第一
[00:18:31.760 --> 00:18:34.120]  我們的俘虜到現在為止
