
[00:00:00.000 --> 00:00:02.960]  虛空 勞碌益處
[00:03:51.160 --> 00:03:53.440]  欺壓他們的有權勢
[00:03:53.440 --> 00:03:54.960]  也無人安慰
[00:03:54.960 --> 00:03:55.800]  因此
[00:03:55.800 --> 00:03:58.360]  我讚嘆那已死的死人
[00:03:58.360 --> 00:04:01.040]  勝過那還活著的活人
[00:04:01.040 --> 00:04:02.840]  那尚未出生
[00:04:02.840 --> 00:04:05.160]  就算未曾見過日光之下
[00:04:05.160 --> 00:04:07.280]  所發生之惡事的
[00:04:07.280 --> 00:04:10.080]  比這兩種人更幸福
[00:04:10.080 --> 00:04:16.880]  若果說神在我們每一個人身上
[00:04:16.880 --> 00:04:19.560]  都有一個美好的計劃
[00:04:19.560 --> 00:04:23.880]  傳道者在此有些懷疑
[00:04:23.880 --> 00:04:26.320]  因為他至少看到一個問題
[00:04:26.320 --> 00:04:29.880]  就是這個世界很明顯地
[00:04:29.880 --> 00:04:32.560]  存在不公義
[00:04:32.560 --> 00:04:35.160]  邪惡和痛苦
[00:04:35.160 --> 00:04:36.240]  傳道者說
[00:04:36.240 --> 00:04:39.240]  他看到應該最公道的地方
[00:04:39.240 --> 00:04:40.920]  都沒有公道
[00:04:40.920 --> 00:04:42.960]  新疆正義的地方
[00:04:42.960 --> 00:04:45.080]  都變了質
[00:04:45.080 --> 00:04:47.000]  這裡所說的不公義
[00:04:47.000 --> 00:04:50.400]  其實是沒有被具體界定
[00:04:50.400 --> 00:04:53.160]  所以我們不可以單單只在想
[00:04:53.160 --> 00:04:56.840]  是在說法庭上的那種公義
[00:04:56.840 --> 00:04:58.600]  因為事實上
[00:04:58.600 --> 00:04:59.760]  不公義
[00:04:59.760 --> 00:05:03.160]  是可以在我們的社會結構裡
[00:05:03.160 --> 00:05:05.040]  去存在的
[00:05:05.040 --> 00:05:07.080]  或者是在一些應該負責
[00:05:07.080 --> 00:05:09.840]  維持公義的人
[00:05:09.840 --> 00:05:13.080]  的身上裡出現的
[00:05:13.080 --> 00:05:14.880]  很多時我們失望
[00:05:14.880 --> 00:05:17.800]  不是因為這個世界有壞人
[00:05:17.800 --> 00:05:21.520]  而是因為我們對一些有權
[00:05:21.520 --> 00:05:23.240]  有能力的人
[00:05:23.240 --> 00:05:27.240]  或者制度有期望
[00:05:27.240 --> 00:05:30.480]  事實上你和我都不可以否認
[00:05:30.480 --> 00:05:35.360]  人的心一旦牽涉權力
[00:05:35.360 --> 00:05:37.280]  利益的時候
[00:05:37.280 --> 00:05:39.720]  就很容易被扭曲
[00:05:39.720 --> 00:05:42.720]  傳道者似乎一早就看到
[00:05:42.720 --> 00:05:46.120]  問題不一定在政策上
[00:05:46.120 --> 00:05:50.600]  而是坐在那些執政掌權的人
[00:05:50.600 --> 00:05:54.800]  那個心到底是怎樣
[00:05:54.800 --> 00:05:55.760]  To be fair
[00:05:55.760 --> 00:05:57.200]  其實我們人
[00:05:57.200 --> 00:05:59.400]  其實都是很多時會嘗試去
[00:05:59.400 --> 00:06:00.920]  秉行這個公義
[00:06:00.920 --> 00:06:03.640]  和做一些正直的事
[00:06:03.640 --> 00:06:06.000]  只不過結果有時
[00:06:06.000 --> 00:06:08.240]  是很強差人意
[00:06:08.240 --> 00:06:13.040]  或者那些準則不是很一致
[00:06:13.040 --> 00:06:18.320]  結果可以是帶來一些很荒謬的結果
[00:06:18.320 --> 00:06:20.840]  例如不知道你知不知道
[00:06:20.840 --> 00:06:24.720]  我們美國在某些州份裡面規定
[00:06:24.720 --> 00:06:28.080]  若果一個未成年的少女
[00:06:28.080 --> 00:06:30.360]  要打耳窿的時候
[00:06:30.360 --> 00:06:32.600]  要有父母的consent
[00:06:32.600 --> 00:06:34.440]  要有父母的同意
[00:06:34.440 --> 00:06:37.080]  要簽名的
[00:06:37.080 --> 00:06:39.640]  但是在同一個州份裡面
[00:06:39.640 --> 00:06:42.320]  若果一個未成年的少女
[00:06:42.320 --> 00:06:44.920]  要去墮胎的時候
[00:06:44.920 --> 00:06:47.240]  不需要父母知道
[00:06:47.240 --> 00:06:50.320]  父母不需要簽甚麼
[00:06:50.320 --> 00:06:54.440]  聽下去是不是很荒謬
[00:06:54.440 --> 00:06:56.600]  是不是會很令人質疑
[00:06:56.600 --> 00:07:01.880]  究竟我們所定的一些法律
[00:07:01.880 --> 00:07:06.720]  是不是真的在嘗試保護我們一些小朋友
[00:07:06.720 --> 00:07:12.000]  因為聽下去完全不make sense
[00:07:12.000 --> 00:07:13.800]  正如經文那裡說
[00:07:13.800 --> 00:07:16.880]  應有公平之處有奸惡
[00:07:16.880 --> 00:07:22.480]  應有公義之處也有奸惡
[00:07:22.480 --> 00:07:26.600]  這裡的奸惡在希伯來文的原文
[00:07:26.600 --> 00:07:31.680]  那個意思有歪了 彎了的意思
[00:07:31.680 --> 00:07:35.440]  即是本來是正的 是直的
[00:07:35.440 --> 00:07:39.640]  但是當人自己去定那個標準的時候
[00:07:39.640 --> 00:07:43.960]  就會歪了 彎了
[00:07:43.960 --> 00:07:45.800]  即是不一致
[00:07:45.800 --> 00:07:50.240]  甚至可以互相矛盾
[00:07:50.240 --> 00:07:51.680]  這類的事件
[00:07:51.680 --> 00:07:56.040]  就正正反映了一個問題
[00:07:56.040 --> 00:08:00.360]  就是就算我們人最精英的制度
[00:08:00.360 --> 00:08:03.680]  法庭 法律
[00:08:03.680 --> 00:08:07.240]  去嘗試實現公義的時候
[00:08:07.240 --> 00:08:13.040]  結果都可以出現一個這麼大的落差
[00:08:13.040 --> 00:08:16.840]  當然不是一個單一的事件
[00:08:16.840 --> 00:08:19.520]  而是一個模式
[00:08:19.520 --> 00:08:21.880]  因為我們人會自己以為
[00:08:21.880 --> 00:08:25.200]  我們能夠去建立一個完全公義
[00:08:25.200 --> 00:08:28.720]  完全正直的系統
[00:08:28.720 --> 00:08:32.760]  但是實際上都是歪了
[00:08:32.760 --> 00:08:34.560]  都是彎了
[00:08:34.560 --> 00:08:36.440]  不完全
[00:08:36.440 --> 00:08:42.520]  或者公義和正直是混到亂七八糟
[00:08:42.520 --> 00:08:45.080]  這個正正是要呼應
[00:08:45.080 --> 00:08:48.440]  傳導者在這裡所說的觀察
[00:08:48.440 --> 00:08:50.520]  問題不是在制度裡面
[00:08:50.520 --> 00:08:54.320]  而是我們人本身
[00:08:54.320 --> 00:08:58.040]  其實是當人嘗試去做神
[00:08:58.040 --> 00:09:01.640]  去定義那個對錯的時候
[00:09:01.640 --> 00:09:06.160]  最終出來的公義和正直
[00:09:06.160 --> 00:09:09.320]  就會變得不是很穩定
[00:09:09.320 --> 00:09:12.800]  甚至變形
[00:09:12.800 --> 00:09:14.880]  其實歪了
[00:09:14.880 --> 00:09:16.880]  彎了的心
[00:09:16.880 --> 00:09:20.200]  用什麼去將審判之處
[00:09:20.200 --> 00:09:23.120]  變成監獄之處
[00:09:23.120 --> 00:09:24.680]  或者你會說
[00:09:24.680 --> 00:09:27.680]  換另一個人或者另一批人上去
[00:09:27.680 --> 00:09:31.080]  就OK的了
[00:09:31.080 --> 00:09:33.920]  但是歷史告訴我們
[00:09:33.920 --> 00:09:35.240]  換另一個人
[00:09:35.240 --> 00:09:37.480]  另一批人上去
[00:09:37.480 --> 00:09:41.080]  只是歷史重演
[00:09:41.080 --> 00:09:43.200]  不知道是不是傳導者
[00:09:43.200 --> 00:09:46.920]  自己都站在這個權力之上
[00:09:46.920 --> 00:09:49.440]  反而他更加清楚看到
[00:09:49.440 --> 00:09:51.880]  這個制度的腐敗
[00:09:51.880 --> 00:09:54.240]  和人性的醜陋
[00:09:54.240 --> 00:09:56.240]  那個扭曲
[00:09:56.240 --> 00:10:00.680]  就算你是最有話事權的那個
[00:10:00.680 --> 00:10:06.480]  你都改變不了人心那個扭曲
[00:10:06.480 --> 00:10:08.080]  三章十七節
[00:10:08.080 --> 00:10:09.480]  我心裡說
[00:10:09.480 --> 00:10:13.120]  上帝必審判義人和惡人
[00:10:13.120 --> 00:10:14.800]  因為在那裡
[00:10:14.800 --> 00:10:16.680]  各樣的事務
[00:10:16.680 --> 00:10:18.560]  一切工作
[00:10:18.560 --> 00:10:22.600]  都有定時
[00:10:22.600 --> 00:10:24.640]  可能我們會問
[00:10:24.640 --> 00:10:27.840]  那就是什麼時候?
[00:10:27.840 --> 00:10:31.080]  如果真的會有審判的時候
[00:10:31.080 --> 00:10:35.800]  為什麼不馬上現在就去做呢?
[00:10:35.800 --> 00:10:40.560]  為什麼有些壞人在做一些壞事
[00:10:40.560 --> 00:10:43.480]  我們看上去他們覺得似乎很好
[00:10:43.480 --> 00:10:46.040]  They are OK
[00:10:46.040 --> 00:10:49.520]  為什麼反過來有些人在走一條正路
[00:10:49.520 --> 00:10:51.600]  在做一些好事
[00:10:51.600 --> 00:10:58.040]  他們卻要受苦呢?
[00:10:58.040 --> 00:11:02.800]  我認識一個熱愛工作的弟兄
[00:11:02.800 --> 00:11:06.800]  他在公司工作很鞠躬盡瘁
[00:11:06.800 --> 00:11:09.160]  早到遲走
[00:11:09.160 --> 00:11:11.840]  有一天來了一個年輕人
[00:11:11.840 --> 00:11:15.240]  老闆就和這個弟兄說
[00:11:15.240 --> 00:11:16.640]  從今天開始
[00:11:16.640 --> 00:11:19.680]  你和這個年輕人是天媒
[00:11:19.680 --> 00:11:21.960]  你們平起平坐
[00:11:21.960 --> 00:11:27.200]  一起去分擔計劃的工作
[00:11:27.200 --> 00:11:29.920]  沒多久弟兄留意到
[00:11:29.920 --> 00:11:36.400]  這個年輕人好像有些特別的待遇
[00:11:36.400 --> 00:11:37.800]  搶功勞
[00:11:37.800 --> 00:11:39.240]  卸責
[00:11:39.240 --> 00:11:42.840]  最擅長擦鞋
[00:11:42.840 --> 00:11:44.640]  弟兄雖然知道
[00:11:44.640 --> 00:11:46.760]  但他沒眼睛看
[00:11:46.760 --> 00:11:49.280]  我繼續做好自己的工作
[00:11:49.280 --> 00:11:52.640]  繼續埋頭苦幹
[00:11:52.640 --> 00:11:55.480]  誰知這個受寵的年輕人
[00:11:55.480 --> 00:11:59.080]  持著老闆看著他
[00:11:59.080 --> 00:12:00.600]  他便變本加厲
[00:12:00.600 --> 00:12:03.640]  有一天走到這個弟兄的桌面上說
[00:12:03.640 --> 00:12:07.120]  我不喜歡有什麼人來找你
[00:12:07.120 --> 00:12:11.880]  You have to pay me respect
[00:12:11.880 --> 00:12:14.720]  一個懂得擦鞋
[00:12:14.720 --> 00:12:18.520]  一個只懂得喊
[00:12:18.520 --> 00:12:22.400]  越來越多不公平的事情發生
[00:12:22.400 --> 00:12:24.120]  弟兄決定不行
[00:12:24.120 --> 00:12:27.720]  我要找老闆談談究竟發生什麼事
[00:12:27.720 --> 00:12:29.280]  老闆說沒有
[00:12:29.280 --> 00:12:32.120]  沒有這樣的事
[00:12:32.120 --> 00:12:37.560]  但情況是越來越差
[00:12:37.560 --> 00:12:39.200]  如果你是這個弟兄
[00:12:39.200 --> 00:12:44.720]  你會怎麼做
[00:12:44.720 --> 00:12:49.080]  你又猜後來會怎樣
[00:12:49.080 --> 00:12:51.760]  沒多久老闆發現這個年輕人
[00:12:51.760 --> 00:12:54.280]  其實真是大隻狗
[00:12:54.280 --> 00:12:56.360]  不單止吞撲
[00:12:56.360 --> 00:13:00.080]  實際上很多事情他不懂得做
[00:13:00.080 --> 00:13:01.400]  原來大部份的事情
[00:13:01.400 --> 00:13:06.560]  是這個不聲不響的弟兄在背後做了
[00:13:06.560 --> 00:13:09.640]  所以他立刻解僱了這個年輕人
[00:13:09.640 --> 00:13:12.400]  跟著跟這個弟兄道歉
[00:13:12.400 --> 00:13:14.960]  為表示誠意的關係
[00:13:14.960 --> 00:13:18.040]  他就加回這個弟兄的人工
[00:13:18.040 --> 00:13:23.080]  還給他一份bonus
[00:13:23.080 --> 00:13:26.720]  你就想
[00:13:26.720 --> 00:13:28.960]  其實熬了一輪之後
[00:13:28.960 --> 00:13:31.960]  這個弟兄終於受不了
[00:13:31.960 --> 00:13:34.600]  他還沒找到新的工作
[00:13:34.600 --> 00:13:36.720]  他就離開了這一份
[00:13:36.720 --> 00:13:41.880]  他工作了十年的工作
[00:13:41.880 --> 00:13:44.000]  聽到這些故事的時候
[00:13:44.000 --> 00:13:47.920]  我們都很想那個壞人
[00:13:47.920 --> 00:13:50.760]  這個年輕人被懲戒
[00:13:50.760 --> 00:13:55.520]  有些事情會不好的發生在他身上
[00:13:55.520 --> 00:13:58.560]  有權的人去秉行公義
[00:13:58.560 --> 00:14:00.200]  坐強扶弱
[00:14:00.200 --> 00:14:02.520]  幫助這個弟兄報仇雪恨
[00:14:02.520 --> 00:14:05.360]  打到這個年輕人落花流水
[00:14:05.360 --> 00:14:06.960]  跪在這裡say sorry
[00:14:06.960 --> 00:14:08.840]  respect
[00:14:08.840 --> 00:14:13.560]  我們是想這樣的
[00:14:13.560 --> 00:14:17.440]  但為什麼不是這樣
[00:14:17.440 --> 00:14:21.440]  壞人很順利
[00:14:21.440 --> 00:14:26.560]  好那個在這裡要受委屈
[00:14:26.560 --> 00:14:28.400]  我們基督徒會想
[00:14:28.400 --> 00:14:32.440]  神啊為什麼你還沒出手
[00:14:32.440 --> 00:14:36.920]  為什麼你不是立刻去秉行公義
[00:14:36.920 --> 00:14:43.000]  為什麼不是立刻可以有那個後果
[00:14:43.000 --> 00:14:45.240]  因為對我們來說
[00:14:45.240 --> 00:14:50.200]  真正的公義應該是要即時發生的
[00:14:50.200 --> 00:14:52.440]  要即時有懲罰的
[00:14:52.440 --> 00:14:53.760]  我們做父母的
[00:14:53.760 --> 00:14:56.400]  沒理由小朋友做錯了一些事情
[00:14:56.400 --> 00:14:58.720]  然後你沒事
[00:14:58.720 --> 00:15:00.320]  一個月之後跟他說
[00:15:00.320 --> 00:15:03.640]  然後罰他一個月之前的事情
[00:15:03.640 --> 00:15:09.080]  是要立刻處理的
[00:15:09.080 --> 00:15:13.520]  神為什麼你不是這樣做
[00:15:13.520 --> 00:15:16.360]  如果沒有報應
[00:15:16.360 --> 00:15:19.680]  或者還要我等
[00:15:19.680 --> 00:15:24.560]  那就是沒有公義
[00:15:24.560 --> 00:15:26.920]  但在這裡
[00:15:26.920 --> 00:15:29.040]  正正在這裡
[00:15:29.040 --> 00:15:34.240]  有一個問題我們要反思一下
[00:15:34.240 --> 00:15:36.680]  當我們這樣說
[00:15:36.680 --> 00:15:41.080]  或者當我們這樣想的時候
[00:15:41.080 --> 00:15:48.400]  其實我們是不是在教神怎樣做事
[00:15:48.400 --> 00:15:51.480]  我們是不是要求神
[00:15:51.480 --> 00:15:59.520]  在我們覺得對的時候去做事
[00:15:59.520 --> 00:16:04.640]  聖經在彼得後書三章九節那裡說得很清楚
[00:16:04.640 --> 00:16:08.360]  他說神沒有拖延
[00:16:08.360 --> 00:16:11.160]  而是祂在忍耐
[00:16:11.160 --> 00:16:14.000]  主沒有拖延他的應許
[00:16:14.000 --> 00:16:17.480]  就如有人以為他要辭延
[00:16:17.480 --> 00:16:20.360]  其實他是寬容你們
[00:16:20.360 --> 00:16:22.640]  不願一人沉淪
[00:16:22.640 --> 00:16:28.440]  而是人人都來悔改
[00:16:28.440 --> 00:16:29.840]  意思是神
[00:16:29.840 --> 00:16:32.200]  如果神是要一早
[00:16:32.200 --> 00:16:38.080]  或者立刻審判的時候
[00:16:38.080 --> 00:16:40.800]  你和我
[00:16:40.800 --> 00:16:47.440]  你和我其實有沒有機會悔改
[00:16:47.440 --> 00:16:54.640]  你和我有沒有機會悔轉呢
[00:16:54.640 --> 00:16:57.280]  神之所以延遲審判
[00:16:57.280 --> 00:17:01.840]  不是因為他不公義
[00:17:01.840 --> 00:17:04.920]  而是因為我們所信的神
[00:17:04.920 --> 00:17:07.080]  祂是有憐憫
[00:17:07.080 --> 00:17:09.360]  有忍耐
[00:17:09.360 --> 00:17:12.680]  祂選擇等候
[00:17:12.680 --> 00:17:15.080]  願意更加多人
[00:17:15.080 --> 00:17:18.080]  能夠得著祂
[00:17:18.080 --> 00:17:22.840]  願意更加多人得著這個救恩
[00:17:22.840 --> 00:17:24.280]  所以傳道者說
[00:17:24.280 --> 00:17:27.160]  都有定時的意思是
[00:17:27.160 --> 00:17:29.720]  審判是一定會來的
[00:17:29.720 --> 00:17:32.520]  但不是你和我的時間
[00:17:32.520 --> 00:17:36.240]  是神的時間
[00:17:36.240 --> 00:17:37.880]  有趣的是
[00:17:37.880 --> 00:17:43.640]  這件事會繼續去困擾我們
[00:17:43.640 --> 00:17:49.360]  因為我們仍然在fight for control
[00:17:49.360 --> 00:17:55.440]  我們仍然fight for主導權
[00:17:55.440 --> 00:17:57.320]  傳道書這裡提到
[00:17:57.320 --> 00:18:00.920]  神容許世界出現混亂
[00:18:00.920 --> 00:18:02.840]  不公
[00:18:02.840 --> 00:18:06.160]  其實是要試驗人
[00:18:06.160 --> 00:18:10.360]  要讓人看到
[00:18:10.360 --> 00:18:13.680]  我們人很多時候覺得
[00:18:13.680 --> 00:18:16.440]  我們自己就是神
[00:18:16.440 --> 00:18:19.400]  我們自己去定規則
[00:18:19.400 --> 00:18:22.280]  我們自己決定對與錯
[00:18:22.280 --> 00:18:27.320]  甚至覺得我們自己可以管理這個世界
[00:18:27.320 --> 00:18:30.920]  做得和神一樣好
[00:18:30.920 --> 00:18:36.840]  甚至更好
[00:18:36.840 --> 00:18:39.800]  但是我們人
[00:18:39.800 --> 00:18:44.960]  其實不適合做神
[00:18:44.960 --> 00:18:51.400]  為什麼這個世界有這麼多不公平
[00:18:51.400 --> 00:18:58.200]  正正是因為我們人在扮神
[00:18:58.200 --> 00:19:01.600]  我們人拒絕創造主
[00:19:01.600 --> 00:19:05.520]  我們覺得自己可以取代祂
[00:19:05.520 --> 00:19:08.480]  但最後產生出來的東西
[00:19:08.480 --> 00:19:16.200]  就是一些歪了的東西
[00:19:16.200 --> 00:19:19.200]  任何肯認真思考的人
[00:19:19.200 --> 00:19:22.880]  其實都會看到
[00:19:22.880 --> 00:19:27.280]  現在執政掌權的人所做的事
[00:19:27.280 --> 00:19:30.120]  有時不對勁
[00:19:30.120 --> 00:19:35.280]  有時真的不正直
[00:19:35.280 --> 00:19:37.200]  某程度上
[00:19:37.200 --> 00:19:42.280]  其實這些都是神憤怒
[00:19:42.280 --> 00:19:44.720]  顯明了神的憤怒
[00:19:44.720 --> 00:19:46.640]  祂沒有即時審判
[00:19:46.640 --> 00:19:52.840]  而是讓人去承受去扮神帶出來的後果
[00:19:52.840 --> 00:19:53.960]  你看看周圍
[00:19:53.960 --> 00:19:55.720]  你就會發現
[00:19:55.720 --> 00:19:58.240]  當我們人去自己說事
[00:19:58.240 --> 00:20:00.600]  自己做神的話
[00:20:00.600 --> 00:20:06.360]  結果就是得出我們現在所見到的東西
[00:20:06.360 --> 00:20:10.320]  做得一點都不好
[00:20:10.320 --> 00:20:12.360]  想一想
[00:20:12.360 --> 00:20:17.880]  其實我們是否應該讓神去做神呢?
[00:20:17.880 --> 00:20:22.960]  而我們人需要調教一下我們自己
[00:20:22.960 --> 00:20:27.720]  承認我們不是神
[00:20:27.720 --> 00:20:31.160]  接著經文突然轉了一個方向
[00:20:31.160 --> 00:20:34.320]  傳道者說人和動物一樣
[00:20:34.320 --> 00:20:40.440]  都有氣息最終都會歸於塵土
[00:20:40.440 --> 00:20:42.000]  想一想
[00:20:42.000 --> 00:20:47.040]  有血有肉有呼吸
[00:20:47.040 --> 00:20:51.000]  食和餓病和死
[00:20:51.000 --> 00:20:55.760]  出於塵土歸於塵土
[00:20:55.760 --> 00:20:56.240]  想一想
[00:20:56.240 --> 00:21:02.080]  好像的而且確我們和動物好像沒什麼分別
[00:21:02.080 --> 00:21:07.080]  但當然是有分別
[00:21:07.080 --> 00:21:09.160]  三章十一節
[00:21:09.160 --> 00:21:10.440]  回到之前那裡
[00:21:10.440 --> 00:21:11.200]  它這樣說
[00:21:11.200 --> 00:21:15.600]  「又把永恆放在人的心裡」
[00:21:15.600 --> 00:21:18.120]  意思是唯獨我們人裡面
[00:21:18.120 --> 00:21:19.880]  有一種對永恆
[00:21:19.880 --> 00:21:21.120]  神的計劃
[00:21:21.120 --> 00:21:27.160]  和超越今生意義的渴求
[00:21:27.160 --> 00:21:29.400]  不是一個感覺
[00:21:29.400 --> 00:21:33.080]  而是你整個人的Being
[00:21:33.080 --> 00:21:35.840]  包括我們的思想
[00:21:35.840 --> 00:21:37.520]  意志
[00:21:37.520 --> 00:21:38.520]  品格
[00:21:38.520 --> 00:21:42.280]  和我們的情感
[00:21:42.280 --> 00:21:43.720]  這個渴求
[00:21:43.720 --> 00:21:45.240]  叫我們相信
[00:21:45.240 --> 00:21:47.080]  我們的人生
[00:21:47.080 --> 00:21:50.400]  不是只有我們在日光之下
[00:21:50.400 --> 00:21:56.720]  所見到的那些東西那麼簡單
[00:21:56.720 --> 00:21:58.160]  三章二十二節
[00:21:58.160 --> 00:22:01.520]  「總而言之
[00:22:01.520 --> 00:22:04.760]  人能夠在他經營的事上喜樂
[00:22:04.760 --> 00:22:06.440]  是最好不過了
[00:22:06.440 --> 00:22:11.280]  因為這是他應得的報償」
[00:22:11.280 --> 00:22:12.040]  就是說
[00:22:12.040 --> 00:22:16.920]  你不要再試圖控制所有的事情了
[00:22:16.920 --> 00:22:20.520]  靠自己去解釋
[00:22:20.520 --> 00:22:23.480]  判斷
[00:22:23.480 --> 00:22:27.480]  不要再教神怎樣做
[00:22:27.480 --> 00:22:30.400]  何時做
[00:22:30.400 --> 00:22:32.120]  日光之下的視覺
[00:22:32.120 --> 00:22:33.920]  我們所看到的東西
[00:22:33.920 --> 00:22:35.080]  所明白的東西
[00:22:35.080 --> 00:22:38.840]  其實是很有限的
[00:22:38.840 --> 00:22:44.680]  我們未能夠完全掌握神的啟示
[00:22:44.680 --> 00:22:45.600]  我們看到
[00:22:45.600 --> 00:22:48.920]  但是好像模模糊糊的
[00:22:48.920 --> 00:22:52.160]  被我們自己的有限遮住
[00:22:52.160 --> 00:22:53.560]  就好像在芝加哥
[00:22:53.560 --> 00:22:56.600]  你冬天開車一進去的時候
[00:22:56.600 --> 00:22:59.080]  那些霞氣
[00:22:59.080 --> 00:23:01.040]  遮住了窗戶
[00:23:01.040 --> 00:23:03.000]  你看到一點
[00:23:03.000 --> 00:23:05.280]  但是不看得清楚
[00:23:05.280 --> 00:23:08.960]  不看得完
[00:23:08.960 --> 00:23:10.840]  四章一節
[00:23:10.840 --> 00:23:12.120]  「我轉而觀看
