
[00:00:00.000 --> 00:00:08.000]  在前幾次,我和大家一起從《哥倫多前書》一邊思想,我們作為一個屬靈的人
[00:10:59.000 --> 00:11:02.000]  很早起床
[00:11:02.000 --> 00:11:04.000]  未出就要起床
[00:11:04.000 --> 00:11:10.000]  我未種過田,我不是大鄉里的城市仔
[00:11:10.000 --> 00:11:15.000]  去到這些鄉間,看到這些田地
[00:11:15.000 --> 00:11:22.000]  想起很久以前,和師母一起參加報道團
[00:11:22.000 --> 00:11:26.000]  報道團會去鄉村下鄉報道
[00:11:26.000 --> 00:11:32.000]  去到鄉村報道,真的和那些村民、農夫、傳福音
[00:11:32.000 --> 00:11:37.000]  隔著他們一個田地在上面,我不敢下得去
[00:11:37.000 --> 00:11:42.000]  跟他們說,他有他做,我們有我們說
[00:11:42.000 --> 00:11:45.000]  問他們幾點起床
[00:11:45.000 --> 00:11:49.000]  早上四點起床,真的很早起床
[00:11:49.000 --> 00:11:53.000]  由四點起床到下午
[00:11:53.000 --> 00:11:57.000]  做什麼?一天做很多事情
[00:11:57.000 --> 00:12:00.000]  因為在大田要耕種
[00:12:00.000 --> 00:12:03.000]  又要去小田栽種
[00:12:03.000 --> 00:12:06.000]  殺種後要等幼苗慢慢培植
[00:12:06.000 --> 00:12:10.000]  培植後要灌溉,灌溉後又要移植
[00:12:10.000 --> 00:12:13.000]  又要灌溉,最後等它收割
[00:12:13.000 --> 00:12:16.000]  是不是這樣?種田那些
[00:12:16.000 --> 00:12:23.000]  還要除草,我已經是大鄉里的,不懂
[00:12:23.000 --> 00:12:28.000]  近一點那次,幾年前我們去尼泊爾短村
[00:12:28.000 --> 00:12:36.000]  尼泊爾那裡很多都是農村耕種的地方
[00:12:36.000 --> 00:12:42.000]  我們那次去是為了鼓勵年青人
[00:12:42.000 --> 00:12:48.000]  參加幾天後專為他們而設的特別聚會
[00:12:48.000 --> 00:12:50.000]  其實是一個福音營,幫助他們
[00:12:50.000 --> 00:12:52.000]  他們已經有些聯繫
[00:12:52.000 --> 00:12:58.000]  鼓勵他們參加幾天在營地參加福音營
[00:12:58.000 --> 00:13:01.000]  但他們說不行,我們不能參加
[00:13:01.000 --> 00:13:06.000]  為甚麼?因為原來那段時間是收割季節
[00:13:06.000 --> 00:13:09.000]  暑期八月不知道是甚麼季節
[00:13:09.000 --> 00:13:11.000]  殺種季節就收割季節
[00:13:11.000 --> 00:13:13.000]  就是說他們很忙
[00:13:13.000 --> 00:13:16.000]  除非我們做完我們的事情
[00:13:16.000 --> 00:13:20.000]  父母才讓我們去參加這些教會聚會
[00:13:20.000 --> 00:13:23.000]  所以我們那些年青人
[00:13:23.000 --> 00:13:26.000]  之前那幾天幫他們插秧
[00:13:26.000 --> 00:13:28.000]  應該是插秧季節
[00:13:28.000 --> 00:13:32.000]  我們插秧幫他們做這些田的工作
[00:13:32.000 --> 00:13:34.000]  結果只做了一天
[00:13:34.000 --> 00:13:38.000]  那又怎樣?差不多全部病了
[00:13:38.000 --> 00:13:42.000]  因為曬得不得了,曬得暈
[00:13:42.000 --> 00:13:45.000]  很多都是中暑
[00:13:45.000 --> 00:13:48.000]  原來真的很辛苦,不是那麼簡單
[00:13:48.000 --> 00:13:51.000]  不過都感謝主,後來我們真的幫到他們很多
[00:13:51.000 --> 00:13:56.000]  所以真的可以釋放他們來參加福音營
[00:13:56.000 --> 00:14:00.000]  沒有白費,病也值得
[00:14:00.000 --> 00:14:03.000]  原來農夫是很不容易的
[00:14:03.000 --> 00:14:08.000]  所以在《提摩太后書》說到勞力的農夫
[00:14:08.000 --> 00:14:14.000]  在《雅各書》又說這些勞力的農夫忍耐等候
[00:14:14.000 --> 00:14:17.000]  真的要很多忍耐,不可以拔苗助長
[00:14:17.000 --> 00:14:21.000]  想不想他快點生,拔一下他,那怎樣?
[00:14:21.000 --> 00:14:23.000]  死不了,不行
[00:14:23.000 --> 00:14:27.000]  很大的忍耐,積心照顧
[00:14:27.000 --> 00:14:30.000]  有些真的死了,又沒辦法
[00:14:30.000 --> 00:14:34.000]  又要忍著眼淚,忍著那個勞苦
[00:14:34.000 --> 00:14:38.000]  好像覺得白費了,不要緊,再鼓勵自己再來
[00:14:38.000 --> 00:14:44.000]  所以原來做神的工作
[00:14:44.000 --> 00:14:47.000]  在教會做耕耘的工作是這樣的
[00:14:47.000 --> 00:14:52.000]  我們鼓勵我們侍奉主的弟兄姊妹和同工們
[00:14:52.000 --> 00:14:54.000]  真的不要灰心
[00:14:54.000 --> 00:15:00.000]  有時你付出努力,希望見到成果未必有
[00:15:00.000 --> 00:15:04.000]  你有很多心思提醒他們來聚會
[00:15:04.000 --> 00:15:06.000]  到時又不見他們
[00:15:06.000 --> 00:15:09.000]  有時應該來的又不來
[00:15:09.000 --> 00:15:11.000]  不應該來的又來了
[00:15:11.000 --> 00:15:14.000]  有時是這樣的感覺
[00:15:14.000 --> 00:15:17.000]  不應該來的意思是其實他都不用
[00:15:17.000 --> 00:15:20.000]  他參加了很多團計,來也行不來也行
[00:15:20.000 --> 00:15:23.000]  我最希望那些不來的也不來
[00:15:23.000 --> 00:15:28.000]  有時很灰心,有時很憤怒,有時很心急
[00:15:28.000 --> 00:15:36.000]  有時侍奉不是你付出多少一定成效多少
[00:15:36.000 --> 00:15:38.000]  有很多其他條件的
[00:15:38.000 --> 00:15:42.000]  更加我們知道這是屬靈的工作
[00:15:42.000 --> 00:15:44.000]  很多時候和魔鬼爭戰
[00:15:44.000 --> 00:15:48.000]  成長真的很多勞苦,很多心力
[00:15:48.000 --> 00:15:52.000]  很多靈裏面的力量禱告
[00:15:52.000 --> 00:15:55.000]  這些不會白費,為甚麼
[00:15:55.000 --> 00:15:59.000]  因為聖經說我們各盡我們的努力
[00:15:59.000 --> 00:16:05.000]  將來各人要照自己的功夫得自己的賞賜
[00:16:05.000 --> 00:16:09.000]  所以你忍耐多少灰心再來過
[00:16:09.000 --> 00:16:11.000]  神鼓勵我們繼續努力
[00:16:11.000 --> 00:16:14.000]  擺上很多心力,擺上很多勞苦
[00:16:14.000 --> 00:16:19.000]  人家看到也好,看不到也好,為主去服侍
[00:16:19.000 --> 00:16:23.000]  這些不會徒然的
[00:16:23.000 --> 00:16:25.000]  因為我們會照著
[00:16:25.000 --> 00:16:31.000]  我們所付出的,神將來要照我們這些上前
[00:16:31.000 --> 00:16:34.000]  所以在《提姆太后書》說到
[00:16:34.000 --> 00:16:37.000]  勞力的農夫要先得糧食
[00:16:37.000 --> 00:16:40.000]  神知道的,勞力的農夫先得糧食
[00:16:40.000 --> 00:16:45.000]  當然了,你做了這麼多,收割第一把就可以享受
[00:16:45.000 --> 00:16:49.000]  我們付出了,見到收成,第一個我們就知道
[00:16:49.000 --> 00:16:51.000]  就是感受到神的恩典
[00:16:51.000 --> 00:16:56.000]  主耶穌說有人要服侍我,我父必尊重他
[00:16:56.000 --> 00:17:03.000]  所以有人要服侍主耶穌,天父知道
[00:17:03.000 --> 00:17:05.000]  而且尊重他們
[00:17:05.000 --> 00:17:10.000]  所以我們很尊重、很感謝、很開心
[00:17:10.000 --> 00:17:14.000]  我們弟兄姊妹那種擺上的勞苦、侍奉
[00:17:14.000 --> 00:17:19.000]  所以說到這裡,我們真的各盡本分,為神作功
[00:17:19.000 --> 00:17:25.000]  現在疫情令到我們侍奉的模式也有些轉變
[00:17:25.000 --> 00:17:30.000]  我們除了有些實體看到的侍奉
[00:17:30.000 --> 00:17:32.000]  有時我們透過網上的侍奉
[00:17:32.000 --> 00:17:39.000]  我們透過以前我們沒辦法接觸到的侍奉的方式
[00:17:39.000 --> 00:17:44.000]  不過說回來,如果只是在網上不參加教會
[00:17:44.000 --> 00:17:47.000]  又失去了,你真的侍奉這個機會
[00:17:47.000 --> 00:17:50.000]  所以我們現場的弟兄姊妹有很多
[00:17:50.000 --> 00:17:52.000]  我們每個星期都會配搭侍奉
[00:17:52.000 --> 00:17:59.000]  詩琴、詩事、招待、翻譯、港台的侍奉各方面
[00:17:59.000 --> 00:18:03.000]  即是你回來教會參與侍奉
[00:18:03.000 --> 00:18:10.000]  這個在網上只是家裡、只是聽、只是領受是不及的
[00:18:10.000 --> 00:18:15.000]  所以我們如果能夠回來教會一同侍奉
[00:18:15.000 --> 00:18:18.000]  當然我也不限於在教會裡面的侍奉
[00:18:18.000 --> 00:18:20.000]  因為實在雖然有實體侍奉
[00:18:20.000 --> 00:18:22.000]  很多侍奉我們在家裡做的
[00:18:22.000 --> 00:18:24.000]  要預備那些東西、安排聚會
[00:18:24.000 --> 00:18:27.000]  或者我們在生活上去見正神
[00:18:27.000 --> 00:18:31.000]  在我們家裡、到處不同的地方侍奉神
[00:18:31.000 --> 00:18:33.000]  也不限於教會
[00:18:33.000 --> 00:18:38.000]  但是如果一向在教會有侍奉崗位
[00:18:38.000 --> 00:18:40.000]  但是你現在完全不參與
[00:18:40.000 --> 00:18:42.000]  這是很可惜的事
[00:18:42.000 --> 00:18:44.000]  所以我們應該把握這些機會
[00:18:44.000 --> 00:18:46.000]  回來有機會一起侍奉
[00:18:46.000 --> 00:18:47.000]  看無論如何
[00:18:47.000 --> 00:18:49.000]  我們知道我們各盡本分
[00:18:49.000 --> 00:18:51.000]  為神作功
[00:18:51.000 --> 00:18:55.000]  我們能夠各盡己力
[00:18:55.000 --> 00:18:57.000]  這裡又讓我們看另一方面
[00:18:57.000 --> 00:18:59.000]  不單止各盡己力
[00:18:59.000 --> 00:19:02.000]  又不是自己一個人這樣
[00:19:02.000 --> 00:19:04.000]  原來要彼此配搭
[00:19:04.000 --> 00:19:07.000]  因為保羅說我災眾了
[00:19:07.000 --> 00:19:10.000]  接著阿波羅囂觀了
[00:19:10.000 --> 00:19:12.000]  是不是全部都是保羅做的?
[00:19:12.000 --> 00:19:13.000]  不是
[00:19:13.000 --> 00:19:15.000]  是不是全部都是阿波羅做的?
[00:19:15.000 --> 00:19:16.000]  又不是
[00:19:16.000 --> 00:19:20.000]  所以他說我們是彼此配合、彼此配搭
[00:19:20.000 --> 00:19:22.000]  這個很重要
[00:19:22.000 --> 00:19:25.000]  我們一起在田裡耕種、同工
[00:19:25.000 --> 00:19:27.000]  有些做梟水、有些做殺種
[00:19:27.000 --> 00:19:29.000]  有些做除草
[00:19:29.000 --> 00:19:34.000]  有些做耕耘等等
[00:19:34.000 --> 00:19:35.000]  各方面
[00:19:35.000 --> 00:19:36.000]  大家彼此配搭
[00:19:36.000 --> 00:19:40.000]  預備肥料、收割等等
[00:19:40.000 --> 00:19:42.000]  我們真的發覺
[00:19:42.000 --> 00:19:47.000]  神在教會裡讓我們彼此同工、彼此配搭
[00:19:47.000 --> 00:19:50.000]  保羅在這裡提出為什麼這樣說
[00:19:50.000 --> 00:19:52.000]  剛才大家讀過已經有少少觀念了
[00:19:52.000 --> 00:19:54.000]  他提醒哥倫頓教會
[00:19:54.000 --> 00:19:57.000]  你們為什麼有嫉妒紛爭這些事呢?
[00:19:57.000 --> 00:19:59.000]  又說我是屬保羅的
[00:19:59.000 --> 00:20:02.000]  我是屬阿波羅的
[00:20:02.000 --> 00:20:05.000]  他說這個好像世人一樣
[00:20:05.000 --> 00:20:07.000]  所以保羅提醒他們
[00:20:07.000 --> 00:20:10.000]  我們各人有我們不同的侍奉崗位
[00:20:10.000 --> 00:20:12.000]  每一個都有重要性
[00:20:12.000 --> 00:20:15.000]  我們同樣要肯定別人
[00:20:15.000 --> 00:20:16.000]  肯定別人
[00:20:16.000 --> 00:20:20.000]  我們一起都做
[00:20:20.000 --> 00:20:24.000]  我們不只是覺得我做的最厲害
[00:20:24.000 --> 00:20:26.000]  我們要肯定別人所做的
[00:20:26.000 --> 00:20:29.000]  雖然他和我做的有時是不同的
[00:20:29.000 --> 00:20:30.000]  有時可能是一樣的
[00:20:30.000 --> 00:20:32.000]  我們肯定別人
[00:20:32.000 --> 00:20:36.000]  因為大家都知道我們一起來努力
[00:20:36.000 --> 00:20:37.000]  所以剛才這裡提到
[00:20:37.000 --> 00:20:41.000]  「栽種的和梟灌的都是一樣」
[00:20:41.000 --> 00:20:43.000]  什麼是「都是一樣」呢?
[00:20:47.000 --> 00:20:49.000]  什麼叫做「都是一樣」呢?
[00:20:49.000 --> 00:20:51.000]  「都是一樣」就是說
[00:20:51.000 --> 00:20:55.000]  在King James的日本
[00:20:55.000 --> 00:20:58.000]  「You are one」
[00:20:58.000 --> 00:20:59.000]  即是大家都是一樣
[00:20:59.000 --> 00:21:01.000]  另外一個NIV
[00:21:01.000 --> 00:21:02.000]  我們比較熟悉的日本
[00:21:02.000 --> 00:21:05.000]  它說「Have one purpose」
[00:21:05.000 --> 00:21:07.000]  即是大家都同一個目的
[00:21:07.000 --> 00:21:08.000]  「都是一樣」
[00:21:08.000 --> 00:21:10.000]  「都是一樣」即是
[00:21:10.000 --> 00:21:12.000]  大家都為了那個目的
[00:21:12.000 --> 00:21:16.000]  大家都為了齊心種好那個田
[00:21:16.000 --> 00:21:18.000]  以致能夠見到收成
[00:21:18.000 --> 00:21:20.000]  是不是這樣?
[00:21:20.000 --> 00:21:24.000]  所以「都是一樣」的意思
[00:21:24.000 --> 00:21:26.000]  即是大家彼此配搭
[00:21:26.000 --> 00:21:32.000]  大家打過團體運動就知道
[00:21:32.000 --> 00:21:35.000]  團體運動不是你一個人
[00:21:35.000 --> 00:21:37.000]  就算最厲害的那個
[00:21:37.000 --> 00:21:38.000]  例如我們的Nikus就輸了
[00:21:38.000 --> 00:21:40.000]  輸得很慘
[00:21:40.000 --> 00:21:43.000]  你說這麼多很厲害的
[00:21:43.000 --> 00:21:44.000]  當然有其他原因
[00:21:44.000 --> 00:21:46.000]  有些是傷之類的
[00:21:46.000 --> 00:21:49.000]  但是那個配搭很重要
[00:21:49.000 --> 00:21:51.000]  只有一個超級球星是不行的
[00:21:51.000 --> 00:21:54.000]  他一定要有其他的配搭
[00:21:54.000 --> 00:21:56.000]  你射球很準
[00:21:56.000 --> 00:21:58.000]  要有人交球給你才行
[00:21:58.000 --> 00:21:59.000]  你射球很準
[00:21:59.000 --> 00:22:00.000]  要有人擋住那些
[00:22:00.000 --> 00:22:02.000]  你才有機會射
[00:22:02.000 --> 00:22:06.000]  所以一定要有大家的配搭
[00:22:06.000 --> 00:22:07.000]  他射球很厲害
[00:22:07.000 --> 00:22:09.000]  那怎樣?射球就讓他射多些球
[00:22:09.000 --> 00:22:10.000]  但是你做什麼?
[00:22:10.000 --> 00:22:13.000]  你就擋住別人
[00:22:13.000 --> 00:22:15.000]  他射球很厲害
[00:22:15.000 --> 00:22:17.000]  你不要這麼厲害
[00:22:17.000 --> 00:22:18.000]  因為我要比你厲害
[00:22:18.000 --> 00:22:19.000]  不會這樣的
[00:22:19.000 --> 00:22:21.000]  我們一起希望你厲害一點
[00:22:21.000 --> 00:22:22.000]  我們一起拿分數
[00:22:22.000 --> 00:22:26.000]  我就做我要做的崗位
[00:22:26.000 --> 00:22:30.000]  所以這個就是那種一體的觀念
[00:22:30.000 --> 00:22:32.000]  很多時候沒有這個觀念
[00:22:32.000 --> 00:22:34.000]  就是你弄那些
[00:22:34.000 --> 00:22:36.000]  我不值得你弄得這麼好
[00:22:36.000 --> 00:22:37.000]  這樣也有的
[00:22:37.000 --> 00:22:39.000]  我們不是希望你弄得好一點
[00:22:39.000 --> 00:22:40.000]  弄得好一點
[00:22:40.000 --> 00:22:42.000]  我們一起都為了那個目的
[00:22:42.000 --> 00:22:45.000]  就是為了領人歸主
[00:22:45.000 --> 00:22:48.000]  為了我們不要有這些
[00:22:48.000 --> 00:22:52.000]  彼此反而消耗了事半
[00:22:52.000 --> 00:22:54.000]  那怎樣?公配
[00:22:54.000 --> 00:22:55.000]  應該是這樣
[00:22:55.000 --> 00:22:56.000]  你的努力
[00:22:56.000 --> 00:22:57.000]  所以我們看見
[00:22:57.000 --> 00:23:00.000]  這個就是那種團體的力量
[00:23:00.000 --> 00:23:01.000]  彼此配搭
[00:23:01.000 --> 00:23:03.000]  所以保羅說我栽種了
[00:23:03.000 --> 00:23:06.000]  接著阿波羅囂貴
[00:23:06.000 --> 00:23:07.000]  真好
[00:23:07.000 --> 00:23:11.000]  所以我們有這種彼此盡力
[00:23:11.000 --> 00:23:13.000]  但是互相合作
[00:23:13.000 --> 00:23:14.000]  彼此支持
[00:23:14.000 --> 00:23:17.000]  我們能夠事半
[00:23:17.000 --> 00:23:18.000]  公配
[00:23:18.000 --> 00:23:19.000]  第三
[00:23:19.000 --> 00:23:20.000]  這裡又給我們看見
[00:23:20.000 --> 00:23:21.000]  與神同工
[00:23:21.000 --> 00:23:23.000]  因為他說我栽種了
[00:23:23.000 --> 00:23:24.000]  阿波羅囂貴了
[00:23:24.000 --> 00:23:25.000]  接著什麼?
[00:23:25.000 --> 00:23:27.000]  唯有上帝叫他生長
[00:23:27.000 --> 00:23:29.000]  可見栽種的說不得什麼
