
[00:00:00.000 --> 00:00:04.340]  上次和大家開始講到
[00:17:29.280 --> 00:17:31.320]  妻子服從丈夫的原因
[00:17:31.320 --> 00:17:34.920]  是因為大家都需要彼此馴服
[00:17:34.920 --> 00:17:37.040]  我們讀聖經要很小心
[00:17:37.040 --> 00:17:40.960]  讀得不小心就會錯解聖經
[00:17:40.960 --> 00:17:43.160]  其實聖經說得很清楚
[00:17:43.160 --> 00:17:46.000]  男和女都是平等
[00:17:46.000 --> 00:17:49.400]  在加拉太書的三章二十八節
[00:17:49.400 --> 00:17:50.320]  經文說
[00:17:50.320 --> 00:17:56.200]  「並不分猶太人、希利尼人、自主的遺奴的
[00:17:56.200 --> 00:17:57.840]  或男或女
[00:17:57.840 --> 00:18:02.320]  因為你們在基督耶穌裡都成為一了」
[00:18:02.320 --> 00:18:04.480]  在耶穌基督的裡面
[00:18:04.480 --> 00:18:05.480]  在主的裡面
[00:18:05.480 --> 00:18:08.480]  我們一律都是平等
[00:18:08.480 --> 00:18:10.800]  無論是不同種族的人
[00:18:10.800 --> 00:18:12.600]  是主人是僕人
[00:18:12.600 --> 00:18:13.680]  是男是女
[00:18:13.680 --> 00:18:18.680]  全部都是一致平等
[00:18:18.680 --> 00:18:21.720]  我們說完了服從的原因
[00:18:21.720 --> 00:18:25.400]  說完了服從的對象和範圍
[00:18:25.400 --> 00:18:27.520]  我們不妨看看第四點
[00:18:27.520 --> 00:18:31.160]  就是馴服的標準
[00:18:31.160 --> 00:18:34.200]  說到馴服的標準我會說兩點
[00:18:34.200 --> 00:18:36.240]  第一個是榜樣
[00:18:36.240 --> 00:18:38.720]  第二個是程度
[00:18:38.720 --> 00:18:40.600]  我們先看看榜樣
[00:18:40.600 --> 00:18:44.280]  在以弗所書的五章二十三至二十四節
[00:18:44.280 --> 00:18:47.040]  說「因為丈夫是妻子的頭
[00:18:47.040 --> 00:18:50.080]  兒童基督是教會的頭
[00:18:50.080 --> 00:18:53.280]  他又是教會全體的救主
[00:18:53.280 --> 00:18:55.640]  教會怎樣馴服基督
[00:18:55.640 --> 00:19:00.440]  妻子也要怎樣凡事馴服丈夫」
[00:19:00.440 --> 00:19:05.720]  這裡我們看到保羅是將丈夫和妻子的關係
[00:19:05.720 --> 00:19:12.200]  和耶穌基督和教會的關係作比較
[00:19:12.200 --> 00:19:15.080]  保羅說「丈夫是妻子的頭
[00:19:15.080 --> 00:19:18.520]  兒童基督是教會的頭」
[00:19:18.520 --> 00:19:21.720]  在哥倫多前書的十一章三節
[00:19:21.720 --> 00:19:23.040]  經文也說
[00:19:23.040 --> 00:19:24.600]  「我願意你們知道
[00:19:24.600 --> 00:19:26.560]  基督是國人的頭
[00:19:26.560 --> 00:19:28.920]  男人是女人的頭
[00:19:28.920 --> 00:19:31.080]  神是基督的頭」
[00:19:31.080 --> 00:19:34.400]  我們看到耶穌基督自己也有頭
[00:19:34.400 --> 00:19:37.080]  神就是耶穌基督的頭
[00:19:37.080 --> 00:19:40.120]  三位一體的神是否平等?
[00:19:40.120 --> 00:19:41.760]  絕對是平等
[00:19:41.760 --> 00:19:43.520]  父子聖靈
[00:19:43.520 --> 00:19:47.320]  耶穌基督自己在約翰福音的十章三十節
[00:19:47.320 --> 00:19:50.960]  也說「我與父原為一」
[00:19:50.960 --> 00:19:54.520]  耶穌基督和父是平等的
[00:19:54.520 --> 00:19:58.680]  但是神仍然是耶穌基督的頭
[00:19:58.680 --> 00:20:00.520]  夫妻也是一樣
[00:20:00.520 --> 00:20:02.640]  夫妻是平等的
[00:20:02.640 --> 00:20:06.200]  但是丈夫是妻子的頭
[00:20:06.200 --> 00:20:08.480]  有人說每個人都有頭
[00:20:08.480 --> 00:20:11.280]  沒有頭就盲腫腫
[00:20:11.280 --> 00:20:13.640]  就會失去方向
[00:20:13.640 --> 00:20:16.080]  但是如果有兩個頭又如何?
[00:20:16.080 --> 00:20:18.440]  兩個頭就變成怪物了
[00:20:18.440 --> 00:20:21.120]  所以每個人都有自己的頭
[00:20:21.120 --> 00:20:22.840]  神是耶穌基督的頭
[00:20:22.840 --> 00:20:27.560]  丈夫是妻子的頭
