
[00:00:00.000 --> 00:00:03.880]  今天已經來到這一季最後一個的主人
[00:02:24.280 --> 00:02:26.960]  所以當我看的時候
[00:02:26.960 --> 00:02:28.320]  反而他這幾句話
[00:02:28.320 --> 00:02:30.720]  我又覺得很認同
[00:02:30.720 --> 00:02:33.880]  我心裡也有一些異動
[00:02:33.880 --> 00:02:34.760]  這裡說什麼呢?
[00:02:34.760 --> 00:02:39.600]  他說成熟是一種明亮而不刺眼的光芒
[00:02:39.600 --> 00:02:43.680]  是圓潤而不亦矣的音響
[00:02:43.680 --> 00:02:49.560]  是一種不需要對別人策言觀色的慫容
[00:02:49.560 --> 00:02:56.120]  是一種終於停止向周圍申訴求告的大器
[00:02:56.120 --> 00:02:59.640]  雖然短短的幾句話
[00:02:59.640 --> 00:03:02.360]  但是散文家就是散文家
[00:03:02.360 --> 00:03:04.600]  裡面真的給了一些意境
[00:03:04.600 --> 00:03:06.560]  我們真的可以去想一下
[00:03:06.560 --> 00:03:10.560]  聖經叫我們要努力離開基督道理的開端
[00:03:10.560 --> 00:03:14.360]  走進一個所謂成熟的地步
[00:03:14.360 --> 00:03:18.200]  究竟在信念的生命裡面
[00:03:18.200 --> 00:03:19.920]  我們是不是真的可以
[00:03:19.920 --> 00:03:23.000]  有這種給別人的感覺呢?
[00:03:23.000 --> 00:03:26.800]  我想如果我們已經有這麼一段時間
[00:03:26.800 --> 00:03:29.080]  我們也覺得很有感覺
[00:03:29.080 --> 00:03:33.480]  你不需要再去對別人策言觀色
[00:03:33.480 --> 00:03:37.200]  我們不用看別人的面孔去做事
[00:03:37.200 --> 00:03:39.240]  我好像很自由
[00:03:39.240 --> 00:03:41.320]  最重要的是我們停止了
[00:03:41.320 --> 00:03:45.080]  向周圍申訴求告的大器
[00:03:45.080 --> 00:03:47.920]  意思就是說你的氣量已經到了一個位置
[00:03:47.920 --> 00:03:49.720]  你不會發瘋了
[00:03:49.720 --> 00:03:51.400]  在裡面有很多不平不分
[00:03:51.400 --> 00:03:55.360]  而不斷地訴諸於別人的幫助
[00:03:55.360 --> 00:03:56.680]  因為為什麼你不需要?
[00:03:56.680 --> 00:03:58.960]  他說終於停止
[00:03:58.960 --> 00:04:00.800]  這個是個人的大器
[00:04:00.800 --> 00:04:02.600]  所以我覺得這幾句話
[00:04:02.600 --> 00:04:04.720]  我們真的可以去反思一下
[00:04:04.720 --> 00:04:07.320]  究竟我們想長大成人
[00:04:07.320 --> 00:04:10.520]  或者我們要渴求自己的生命成長的時候
[00:04:10.520 --> 00:04:13.800]  是不是有一些這樣的氣量呢?
[00:04:13.800 --> 00:04:17.400]  當然在植物界我們是很容易看成熟的
[00:04:17.400 --> 00:04:20.680]  因為是美麗的花就會出現
[00:04:20.680 --> 00:04:22.160]  或者如果是果樹
[00:04:22.160 --> 00:04:24.920]  就是一些美好的果子就會出現
[00:04:24.920 --> 00:04:26.520]  以及我們看到成熟的果子
[00:04:26.520 --> 00:04:28.520]  都是紅一點、潤一點
[00:04:28.520 --> 00:04:30.720]  你知道是可以吃的
[00:04:30.720 --> 00:04:32.280]  因此某程度來說
[00:04:32.280 --> 00:04:33.480]  如果我們說成熟
[00:04:33.480 --> 00:04:35.680]  應該是大家都看到的
[00:04:35.680 --> 00:04:38.080]  不是一些很特別的東西
[00:04:38.080 --> 00:04:40.360]  而且它是一定客觀的標準
[00:04:40.360 --> 00:04:41.840]  大家都認同的
[00:04:41.840 --> 00:04:44.280]  所以今天我們在教會裡面說成熟
[00:04:44.280 --> 00:04:46.120]  我想丁姐妹不要這麼狹窄
[00:04:46.120 --> 00:04:48.880]  只是想著基督徒才成熟
[00:04:48.880 --> 00:04:53.560]  其實我想說所有動植物它有生命的
[00:04:53.560 --> 00:04:56.360]  其實它都會不斷不斷邁向成熟的
[00:04:56.360 --> 00:04:59.760]  除了它已經是死了
[00:04:59.760 --> 00:05:01.680]  死了就不能再成長而已
[00:05:01.680 --> 00:05:04.720]  所以在聖經羅馬書裡面提到我們一樣東西
[00:05:04.720 --> 00:05:06.920]  它說中人以為美的事
[00:05:06.920 --> 00:05:08.600]  我們要留心去做
[00:05:08.600 --> 00:05:10.600]  簡單來說在這個世界的裡面
[00:05:10.600 --> 00:05:12.800]  我們是一班叫有信任的群體
[00:05:12.800 --> 00:05:15.600]  但是一般人覺得是好的
[00:05:15.600 --> 00:05:17.600]  我們都應該去留心
[00:05:17.600 --> 00:05:20.960]  我們不可以單單覺得自己這個身份很特別
[00:05:20.960 --> 00:05:23.800]  以至於我們可能跟別人是完全不同
[00:05:23.800 --> 00:05:26.160]  起碼大家在同事裡面
[00:05:26.160 --> 00:05:27.560]  在學校裡面
[00:05:27.560 --> 00:05:30.640]  在你的親戚家族的群裡面
[00:05:30.640 --> 00:05:34.040]  它都會看你、品評你
[00:05:34.040 --> 00:05:36.040]  跟沒有信仰的人其實是一樣的
[00:05:36.040 --> 00:05:39.000]  很多基本的素質、品格
[00:05:39.000 --> 00:05:41.880]  說話的態度、對人的氣量
[00:05:41.880 --> 00:05:43.200]  某程度來說
[00:05:43.200 --> 00:05:45.840]  優美的標準其實是一致的
[00:05:45.840 --> 00:05:48.440]  反而在我們一班信徒來講
[00:05:48.440 --> 00:05:50.440]  我們常常都說要為主發光
[00:05:50.440 --> 00:05:53.560]  起碼我們都應該有一般的水準
[00:05:53.560 --> 00:05:57.440]  如果不是其實都挺難為主發光的
[00:05:57.440 --> 00:05:59.360]  今天選的這一節的經文
[00:05:59.360 --> 00:06:02.080]  又是用了「所以」開始
[00:06:02.080 --> 00:06:02.600]  OK
[00:06:02.600 --> 00:06:05.920]  所以這就是為什麼我會看前幾節
[00:06:05.920 --> 00:06:07.480]  為什麼會有「所以」呢?
[00:06:07.480 --> 00:06:08.840]  因為什麼呢?
[00:06:08.840 --> 00:06:09.920]  我們一題讀一讀好嗎?
[00:06:09.920 --> 00:06:13.280]  我們在希伯來書的五章十三節讀起下
[00:06:13.280 --> 00:06:14.640]  一、二、三
[00:06:14.640 --> 00:06:16.520]  凡只能吃奶的
[00:06:16.520 --> 00:06:19.480]  都不熟練仁義的道理
[00:06:19.480 --> 00:06:21.520]  因為它是嬰孩
[00:06:21.520 --> 00:06:23.680]  唯獨長大成人的
[00:06:23.680 --> 00:06:25.560]  才能吃乾糧
[00:06:25.560 --> 00:06:28.680]  它們的心竅習練得通達
[00:06:28.680 --> 00:06:31.040]  就能分辨好歹了
[00:06:31.040 --> 00:06:35.920]  所以我們應當離開基督道理的開端
[00:06:35.920 --> 00:06:38.600]  竭力進到成熟的地步
[00:06:38.600 --> 00:06:42.120]  就不必再立根基
[00:06:42.120 --> 00:06:43.800]  這個經文講述原來
[00:06:43.800 --> 00:06:45.800]  我們信耶穌之後
[00:06:45.800 --> 00:06:47.160]  我們熟練的生命
[00:06:47.160 --> 00:06:49.720]  好像一個熟練的嬰兒一樣開始
[00:06:49.720 --> 00:06:51.440]  在那個階段裡面
[00:06:51.440 --> 00:06:53.840]  我們只能夠飲奶
[00:06:53.840 --> 00:06:56.200]  吃不了乾糧
[00:06:56.200 --> 00:06:57.640]  所以丁姐妹你就明白
[00:06:57.640 --> 00:07:00.120]  我們過去幾年做幸福小組
[00:07:00.120 --> 00:07:01.600]  我們初初以為
[00:07:01.600 --> 00:07:03.760]  大人缺字是很難的
[00:07:03.760 --> 00:07:07.000]  但想不到竟然缺字很容易
[00:07:07.000 --> 00:07:09.280]  開始我們明白為何會缺字
[00:07:09.280 --> 00:07:11.000]  其實自己也不知道在說什麼
[00:07:11.000 --> 00:07:14.680]  但是最難的開始明白了
[00:07:14.680 --> 00:07:16.440]  就是如何讓他能夠
[00:07:16.440 --> 00:07:19.400]  真正成為一個跟從耶穌的人
[00:07:19.400 --> 00:07:23.560]  又或者他能夠恆常地聚會
[00:07:23.560 --> 00:07:24.800]  無論是回神拜
[00:07:24.800 --> 00:07:26.880]  或者回你的小組都是很難的
[00:07:26.880 --> 00:07:27.880]  很多人都會說
[00:07:27.880 --> 00:07:29.400]  哎呀,回了一次半就不用了
[00:07:29.400 --> 00:07:30.400]  你不要找我了
[00:07:30.400 --> 00:07:31.720]  我沒有空的
[00:07:31.720 --> 00:07:33.760]  你玩就叫我吧
[00:07:33.760 --> 00:07:34.480]  很多人都這樣說
[00:07:34.480 --> 00:07:35.320]  你玩就叫我吧
[00:07:35.320 --> 00:07:36.840]  那我可以的
[00:07:36.840 --> 00:07:39.160]  丁姐妹,可能你會覺得有點失望
[00:07:39.160 --> 00:07:41.920]  或者有些什麼的
[00:07:41.920 --> 00:07:43.720]  但我很希望你能夠明白
[00:07:43.720 --> 00:07:45.560]  原來我們一個人的宿營的生命
[00:07:45.560 --> 00:07:47.440]  和我們肉體的生命都是一樣的
[00:07:47.440 --> 00:07:49.160]  我們都是由嬰兒開始
[00:07:49.160 --> 00:07:51.120]  當嬰兒不能夠去明白
[00:07:51.120 --> 00:07:53.280]  一些叫做仁義的道理
[00:07:53.280 --> 00:07:55.320]  當你去參加教會的聚會
[00:07:55.320 --> 00:07:56.800]  無論是在小組上課
[00:07:56.800 --> 00:07:58.480]  或者是在這群崇拜
[00:07:58.480 --> 00:08:01.280]  很多時都頗重量在講道的位置
[00:08:01.280 --> 00:08:03.000]  在教導的位置裡面
[00:08:03.000 --> 00:08:05.400]  原因就是教會坐落在這個地上
[00:08:05.400 --> 00:08:07.840]  是要讓人去認識神
[00:08:07.840 --> 00:08:09.120]  以至到他能夠知道
[00:08:09.120 --> 00:08:11.080]  自己在信什麼
[00:08:11.080 --> 00:08:13.920]  因此只有長大成人的
[00:08:13.920 --> 00:08:17.560]  才有能力去吃乾糧
[00:08:17.560 --> 00:08:19.320]  為什麼會是這樣呢?
[00:08:19.320 --> 00:08:21.480]  教會已經有三十多年了
[00:08:21.480 --> 00:08:22.480]  但很坦白說
[00:08:22.480 --> 00:08:25.800]  如果在早期還存在的那群元老級
[00:08:25.800 --> 00:08:30.000]  我們打算要如何尊敬你們
[00:08:30.000 --> 00:08:31.600]  我們當年不是在崇拜
[00:08:31.600 --> 00:08:33.160]  講這些道理的
[00:08:33.160 --> 00:08:35.400]  其實我們在初五年
[00:08:35.400 --> 00:08:36.800]  我們不單止講道
[00:08:36.800 --> 00:08:38.640]  也是在講耶穌是誰
[00:08:38.640 --> 00:08:40.480]  講來講去也是耶穌是誰
[00:08:40.480 --> 00:08:42.760]  怎樣去祈禱
[00:08:42.760 --> 00:08:44.920]  怎樣可以聽到神的聲音
[00:08:44.920 --> 00:08:47.200]  怎樣去明白聖經
[00:08:47.200 --> 00:08:49.520]  是很簡單的一些道理
[00:08:49.520 --> 00:08:52.000]  而當初那群集團
[00:08:52.000 --> 00:08:54.600]  我們叫他們什麼時候來餵養
[00:08:54.600 --> 00:08:56.160]  不能經常吃奶的
[00:08:56.160 --> 00:09:00.640]  我們是星期六晚有自己的祈禱會
[00:09:00.640 --> 00:09:04.680]  我們甚至主餐都不在崇拜那裡出現
[00:09:04.680 --> 00:09:05.360]  為什麼呢?
[00:09:05.360 --> 00:09:07.320]  因為除了你們那八個加上下牧師之外
[00:09:07.320 --> 00:09:09.840]  其實全部都是未信耶穌的年輕人
[00:09:09.840 --> 00:09:11.760]  突然間聚會突然間這麼嚴肅
[00:09:11.760 --> 00:09:12.840]  只剩下你們幾個有份
[00:09:12.840 --> 00:09:13.360]  他們沒有份
[00:09:13.360 --> 00:09:14.200]  很奇怪
[00:09:14.200 --> 00:09:16.480]  所以我們完全都沒有用到
[00:09:16.480 --> 00:09:18.560]  在崇拜裡面做主餐
[00:09:18.560 --> 00:09:22.040]  因為當時是一個單一導向
[00:09:22.040 --> 00:09:22.960]  全方位的教會
[00:09:22.960 --> 00:09:24.440]  剛剛開始一個機制
[00:09:24.440 --> 00:09:26.720]  所以我們所有的設計
[00:09:26.720 --> 00:09:29.680]  都是為了未信主的朋友而設的
[00:09:29.680 --> 00:09:31.480]  所以當教會一直在長大
[00:09:31.480 --> 00:09:33.880]  又有基督徒進來
[00:09:33.880 --> 00:09:37.640]  又有一些已經信了幾年的基督徒開始就比較複雜
[00:09:37.640 --> 00:09:40.720]  因此你見到其實在這二十年
[00:09:40.720 --> 00:09:42.960]  很多在外地的教會
[00:09:42.960 --> 00:09:43.960]  即是歐美的教會
[00:09:43.960 --> 00:09:47.040]  他們都喜歡用一個叫做secret service
[00:09:47.040 --> 00:09:50.640]  特別是給一些嬰兒參加
[00:09:50.640 --> 00:09:53.720]  現在有些教會都希望是這樣
[00:09:53.720 --> 00:09:55.200]  簡單一點
[00:09:55.200 --> 00:09:56.320]  怎樣管理時間
[00:09:56.320 --> 00:09:57.320]  怎樣拍拖
[00:09:57.320 --> 00:09:58.640]  怎樣管理人生
[00:09:58.640 --> 00:10:00.560]  即是你好像去聽講座一樣
[00:10:00.560 --> 00:10:02.440]  然後點一下燈
[00:10:02.440 --> 00:10:03.840]  唱兩首歌
[00:10:03.840 --> 00:10:05.200]  簡簡單單就算了
[00:10:05.200 --> 00:10:07.400]  最重要就是散會之後
[00:10:07.400 --> 00:10:09.440]  就是可以喝一下咖啡
[00:10:09.440 --> 00:10:10.480]  喝一下茶
[00:10:10.480 --> 00:10:11.640]  吃一下曲奇餅
[00:10:11.640 --> 00:10:12.720]  那些這樣的氣氛
[00:10:12.720 --> 00:10:13.800]  這些我們很明白的
[00:10:13.800 --> 00:10:15.880]  因為當年我們教會就是這樣開始的
[00:10:15.880 --> 00:10:17.440]  但是那個point問題是
[00:10:17.440 --> 00:10:18.720]  如果我們當
[00:10:18.720 --> 00:10:22.280]  將大家永遠都是在那個位置裡面
[00:10:22.280 --> 00:10:27.080]  你就發現我們開始出現了一些叫做超靈的BB
[00:10:27.080 --> 00:10:28.400]  其實我們小組都見到的
[00:10:28.400 --> 00:10:30.120]  其實信住很久了
[00:10:30.120 --> 00:10:32.760]  但是為什麼他都沒有辦法
[00:10:32.760 --> 00:10:35.600]  去明白上帝的教導呢
[00:10:35.600 --> 00:10:38.720]  往往對於上帝的教導最反彈的
[00:10:38.720 --> 00:10:40.800]  反而是這一群BB
[00:10:40.800 --> 00:10:42.480]  原來成為一個成人
[00:10:42.480 --> 00:10:44.280]  那個成熟度的表現是什麼
[00:10:44.280 --> 00:10:45.800]  他們的心竅
[00:10:45.800 --> 00:10:49.160]  是將上帝的道要練得通達
[00:10:49.160 --> 00:10:51.600]  最終的目的是什麼呢
[00:10:51.600 --> 00:10:53.680]  是要分辨很大
[00:10:53.680 --> 00:10:55.600]  丁子梅現在這個世代
[00:10:55.600 --> 00:10:56.840]  真的是邪惡的
[00:10:56.840 --> 00:10:58.400]  以前貝甘居那個邪惡
[00:10:58.400 --> 00:10:59.200]  就只是邪惡
[00:10:59.200 --> 00:11:00.360]  不知道是什麼來的
[00:11:00.360 --> 00:11:01.840]  但是那個邪惡的意思就是
[00:11:01.840 --> 00:11:05.320]  我們現在是一個真假很難分的年代
[00:11:05.320 --> 00:11:07.400]  剛剛這個星期在Facebook聽到
[00:11:07.400 --> 00:11:08.840]  就是看到一條片
[00:11:08.840 --> 00:11:10.720]  就有一個小朋友放學
[00:11:10.720 --> 00:11:12.840]  就有個伯母就走來接他
[00:11:12.840 --> 00:11:15.000]  就說你爸爸有些事要做
[00:11:15.000 --> 00:11:16.120]  公司他走不開
[00:11:16.120 --> 00:11:17.800]  他叫我幫手來接你
[00:11:17.800 --> 00:11:19.240]  那時候兒子都已經很厲害了
[00:11:19.240 --> 00:11:20.840]  我可不可以跟爸爸講電話
[00:11:20.840 --> 00:11:22.720]  那個伯母很快就在袋子裡
[00:11:22.720 --> 00:11:25.040]  立刻就遞了一個電話出來
[00:11:25.040 --> 00:11:26.000]  就見到他爸爸在裡面
[00:11:26.000 --> 00:11:28.640]  說兒子今天我就沒空了
[00:11:28.640 --> 00:11:29.480]  我要開個會
[00:11:29.480 --> 00:11:31.040]  我叫了伯母過來接你
[00:11:31.040 --> 00:11:32.920]  你跟她回家就可以了
[00:11:32.920 --> 00:11:35.520]  當然整套片是教你什麼
[00:11:35.520 --> 00:11:37.200]  AI而已
[00:11:37.200 --> 00:11:38.440]  樣子是一樣
[00:11:38.440 --> 00:11:40.160]  說的話完全一樣
[00:11:40.160 --> 00:11:42.160]  完全是沒有防範的
[00:11:42.160 --> 00:11:43.840]  其實我老公已經經常提醒我
[00:11:43.840 --> 00:11:45.200]  老婆就算有人求扣
[00:11:45.200 --> 00:11:47.360]  現在不要說騙案
[00:11:47.360 --> 00:11:49.680]  如果你見到我的樣子跟你說話
[00:11:49.680 --> 00:11:50.640]  你也不要相信
[00:11:50.640 --> 00:11:54.240]  因為那個隨時都是一個AI而已
[00:11:54.240 --> 00:11:55.360]  丁子梅
[00:11:55.360 --> 00:11:57.920]  為什麼希伯來書的作者
[00:11:57.920 --> 00:12:01.800]  要去勸勉當代的信徒
[00:12:01.800 --> 00:12:03.520]  是要竭力
[00:12:03.520 --> 00:12:05.040]  來到是
[00:12:05.040 --> 00:12:07.720]  進到一個勝訴的地步
[00:12:07.720 --> 00:12:09.080]  這個是他應該要做
[00:12:09.080 --> 00:12:10.840]  而且是要用力去做
[00:12:10.840 --> 00:12:12.120]  最重要的原因
[00:12:12.120 --> 00:12:14.160]  希伯來書在當時來說
[00:12:14.160 --> 00:12:18.280]  是寫給一班受困苦的信徒
[00:12:18.280 --> 00:12:20.800]  當時的環境不單止政治的壓力
[00:12:20.800 --> 00:12:21.880]  是很嚴重
[00:12:21.880 --> 00:12:24.000]  而是內部互相的批鬥
[00:12:24.000 --> 00:12:25.720]  也都非常之嚴重
[00:12:25.720 --> 00:12:29.880]  你會見到很多殉道的故事
[00:12:29.880 --> 00:12:32.760]  是在希伯來書的字句裡面出現的
[00:12:32.760 --> 00:12:36.320]  而往後所有那些偉人信心的經歷
[00:12:36.320 --> 00:12:37.840]  都重新再提
[00:12:37.840 --> 00:12:38.680]  為什麼
[00:12:38.680 --> 00:12:42.000]  就是要鼓勵當時這一班的信徒
[00:12:42.000 --> 00:12:44.560]  他們一定要站穩陣腳
[00:12:44.560 --> 00:12:45.920]  因此你就知道
[00:12:45.920 --> 00:12:47.680]  當我們決志的時候
[00:12:47.680 --> 00:12:49.320]  我們只是個嬰兒
[00:12:49.320 --> 00:12:51.040]  為什麼需要回教會
[00:12:51.040 --> 00:12:52.520]  可能很多我們的Best
[00:12:52.520 --> 00:12:53.760]  都是覺得有疑惑的
[00:12:53.760 --> 00:12:55.280]  信了就可以了
[00:12:55.280 --> 00:12:57.360]  拜神那些也不用經常去
[00:12:57.360 --> 00:12:58.440]  原因是因為
[00:12:58.440 --> 00:13:01.040]  我們真的需要知道自己信什麼
[00:13:01.040 --> 00:13:03.840]  因為現今的世代真是邪惡
[00:13:03.840 --> 00:13:04.600]  而最重要的是
[00:13:04.600 --> 00:13:07.640]  有些人錯誤以為受了一陣就畢業了
[00:13:07.640 --> 00:13:09.080]  OK 搞定了
[00:13:09.080 --> 00:13:11.040]  又不用再讀書了
[00:13:11.040 --> 00:13:11.720]  丁姐妹
[00:13:11.720 --> 00:13:13.880]  你都畢業了很多年了
[00:13:13.880 --> 00:13:14.440]  你有沒有發覺
[00:13:14.440 --> 00:13:19.120]  你雖然未必進去讀一個文憑學位
[00:13:19.120 --> 00:13:21.800]  但是你發覺你人生是不斷在學習
[00:13:21.800 --> 00:13:22.960]  你不斷在讀書
[00:13:22.960 --> 00:13:24.400]  不斷在學習
[00:13:24.400 --> 00:13:25.840]  為什麼呢
[00:13:25.840 --> 00:13:28.040]  是因為當你什麼叫長大成人
[00:13:28.040 --> 00:13:28.640]  第一樣東西
[00:13:28.640 --> 00:13:30.600]  你需要自給自足才行
[00:13:30.600 --> 00:13:31.960]  自己不懂得賺錢
[00:13:31.960 --> 00:13:33.080]  也要靠媽媽餵的
[00:13:33.080 --> 00:13:34.560]  這很大件事
[00:13:34.560 --> 00:13:35.000]  第二
[00:13:35.000 --> 00:13:37.720]  你有沒有能力去承擔你的責任呢
[00:13:37.720 --> 00:13:38.640]  而最重要的是
[00:13:38.640 --> 00:13:41.280]  當有不同的聲音來到的時候
[00:13:41.280 --> 00:13:42.600]  你能不能站得住
[00:13:42.600 --> 00:13:44.080]  你知不知道自己在想什麼
[00:13:44.080 --> 00:13:45.680]  你堅持著什麼
[00:13:45.680 --> 00:13:46.560]  如果不是的話
[00:13:46.560 --> 00:13:48.120]  我們就是人云亦云
[00:13:48.120 --> 00:13:49.480]  人說這樣又說那樣
[00:13:49.480 --> 00:13:50.840]  又說那樣又說那樣
[00:13:50.840 --> 00:13:52.680]  到頭來我們真的不知道怎麼辦
[00:13:52.680 --> 00:13:54.200]  而最重要的時候
[00:13:54.200 --> 00:13:55.520]  彼得提醒我們
[00:13:55.520 --> 00:13:57.680]  在前書第五章第八字那裡說
[00:13:57.680 --> 00:14:00.080]  「務要謹守警醒」
[00:14:00.080 --> 00:14:01.960]  「因為你們的仇敵魔鬼」
[00:14:01.960 --> 00:14:04.880]  「如同敲叫的獅子遍地遊行」
[00:14:04.880 --> 00:14:07.440]  「尋找可吞吃的人」
[00:14:07.440 --> 00:14:07.960]  嶺姐妹
[00:14:07.960 --> 00:14:08.720]  你聽這些經過的人
[00:14:08.720 --> 00:14:10.600]  我相信你一定聽過
[00:14:10.600 --> 00:14:12.960]  你是不是一直覺得不關你的事
[00:14:12.960 --> 00:14:14.680]  因為現在是不信主的人
[00:14:14.680 --> 00:14:15.160]  很危險
[00:14:15.160 --> 00:14:15.960]  可以傳福音
[00:14:15.960 --> 00:14:18.280]  要不然他們就被魔鬼騙了
[00:14:18.280 --> 00:14:20.000]  你是不是這樣理解
[00:14:20.000 --> 00:14:22.800]  如果你這樣理解你就錯了
[00:14:22.800 --> 00:14:25.520]  魔鬼用什麼周圍去
[00:14:25.520 --> 00:14:29.520]  勾引著不信主的人去騙他
[00:14:29.520 --> 00:14:32.400]  一向都是在國度權柄之下
[00:14:32.400 --> 00:14:35.360]  對不起
[00:14:35.360 --> 00:14:37.120]  魔鬼要周圍去看
[00:14:37.120 --> 00:14:39.040]  周圍去盯著的
[00:14:39.040 --> 00:14:39.920]  跟旁邊的人說
[00:14:39.920 --> 00:14:43.160]  是盯著你的
[00:14:43.160 --> 00:14:44.240]  為什麼
[00:14:44.240 --> 00:14:45.880]  因為我們是一群被上帝
[00:14:45.880 --> 00:14:48.920]  在祂的國度中搶回來的人
[00:14:48.920 --> 00:14:50.640]  魔鬼當然是一定要跟著你
[00:14:50.640 --> 00:14:51.480]  跟著你
[00:14:51.480 --> 00:14:52.920]  在你不留意的時候
[00:14:52.920 --> 00:14:55.080]  就把你帶回來
[00:14:55.080 --> 00:14:55.960]  很坦白
[00:14:55.960 --> 00:14:57.680]  每個人都回崇拜
[00:14:57.680 --> 00:14:58.760]  有人在睡覺
[00:14:58.760 --> 00:15:00.880]  有人在看手機
[00:15:00.880 --> 00:15:03.880]  帶走了
[00:15:03.880 --> 00:15:07.240]  早上還想著回中堂
[00:15:07.240 --> 00:15:09.000]  誰知道鬧鐘叭叭
[00:15:09.000 --> 00:15:10.520]  我真的很睏
[00:15:10.520 --> 00:15:12.240]  你一把他吸走了
[00:15:12.240 --> 00:15:15.280]  就已經五堂都回不了
[00:15:15.280 --> 00:15:17.400]  帶走了
[00:15:17.400 --> 00:15:18.960]  很多都是我想的
[00:15:18.960 --> 00:15:21.640]  到頭來就無能為力
[00:15:21.640 --> 00:15:23.840]  一直在我們的身邊
[00:15:23.840 --> 00:15:26.040]  天使會保護你
[00:15:26.040 --> 00:15:27.480]  但是你知道那惡者
[00:15:27.480 --> 00:15:29.560]  都不斷尋找機會
