
[00:00:00.000 --> 00:00:03.520]  今天就和大家繼續我們的講道系列
[00:04:55.360 --> 00:04:56.400]  對你來說
[00:04:56.400 --> 00:04:59.840]  我和這個人的關係密切到這麼緊要
[00:04:59.840 --> 00:05:01.840]  是我骨裏的骨 肉裏的肉
[00:05:01.840 --> 00:05:05.120]  是一個很親密的關係
[00:05:05.120 --> 00:05:09.760]  這個婚姻原來是天父上帝所設立的
[00:05:09.760 --> 00:05:12.080]  但是當神做了人
[00:05:12.080 --> 00:05:14.080]  有男有女之後
[00:05:14.080 --> 00:05:16.080]  接着還沒完
[00:05:16.080 --> 00:05:18.320]  如果你看第一章二十七節的話
[00:05:18.320 --> 00:05:21.200]  神就按照自己的形象做人
[00:05:21.200 --> 00:05:24.240]  但是按照自己的形象是做男做女
[00:05:24.240 --> 00:05:25.760]  接着上帝說什麼
[00:05:25.760 --> 00:05:28.640]  上帝就賜福給他們
[00:05:28.640 --> 00:05:29.680]  怎麼賜福
[00:05:29.680 --> 00:05:32.000]  要生養衆多一片滿前地
[00:05:32.000 --> 00:05:32.800]  完沒
[00:05:32.800 --> 00:05:36.640]  還要管理海中的魚 空中的鳥
[00:05:36.640 --> 00:05:39.280]  要管治大地的權柄
[00:05:39.280 --> 00:05:41.280]  就交給人
[00:05:41.280 --> 00:05:44.480]  所以當我去想想神創造這個世界的時候
[00:05:44.480 --> 00:05:46.080]  第一 創造完這個世界之後
[00:05:46.080 --> 00:05:48.720]  第一他設立的制度就是婚姻的制度
[00:05:48.720 --> 00:05:50.400]  第二他要祝福的是什麼
[00:05:50.400 --> 00:05:51.520]  就是亞當和夏娃
[00:05:51.520 --> 00:05:52.640]  怎麼祝福他們
[00:05:52.640 --> 00:05:55.520]  第一
[00:05:55.520 --> 00:05:59.040]  全地都是你去管理的
[00:05:59.040 --> 00:06:01.040]  換句說法來說
[00:06:01.040 --> 00:06:07.040]  亞當和夏娃是唯一一對夫婦擁有全世界的
[00:06:07.040 --> 00:06:08.240]  是不是擁有全世界
[00:06:08.240 --> 00:06:10.000]  神就交給他們去管理
[00:06:10.000 --> 00:06:13.840]  而且這是一個很尊貴的責任
[00:06:13.840 --> 00:06:16.640]  去成爲世界的主人
[00:06:16.640 --> 00:06:17.200]  對不對
[00:06:17.200 --> 00:06:18.720]  神交給他們管
[00:06:18.720 --> 00:06:20.800]  所有的事交給他們治理
[00:06:20.800 --> 00:06:22.720]  不單如此 如果大家記得的話
[00:06:22.720 --> 00:06:24.720]  在伊甸園裏面
[00:06:24.720 --> 00:06:26.720]  有一棵什麼樹
[00:06:26.720 --> 00:06:27.840]  不止一棵
[00:06:27.840 --> 00:06:29.840]  其中一棵叫生命樹
[00:06:29.840 --> 00:06:30.960]  大家都知道的
[00:06:30.960 --> 00:06:34.320]  生命樹的果子可以說是長生不死
[00:06:34.320 --> 00:06:35.840]  大家記得我想說的什麼嗎
[00:06:35.840 --> 00:06:37.360]  我是說祝福的
[00:06:37.360 --> 00:06:38.960]  如果說人的看法
[00:06:38.960 --> 00:06:41.600]  特別是中國人對福的看法
[00:06:41.600 --> 00:06:42.800]  福祿壽
[00:06:42.800 --> 00:06:44.720]  亞當和夏娃有了
[00:06:44.720 --> 00:06:45.760]  是不是
[00:06:45.760 --> 00:06:47.760]  全世界都追求她了
[00:06:47.760 --> 00:06:51.680]  而且是一個管理世界的責任
[00:06:51.680 --> 00:06:53.280]  是一個很高的榮譽
[00:06:53.280 --> 00:06:57.120]  加上神其實沒叫他們不能喫生命樹的果子
[00:06:57.120 --> 00:06:58.400]  絕對可以喫的
[00:06:58.400 --> 00:06:59.680]  是不是
[00:06:59.680 --> 00:07:01.520]  有了
[00:07:01.520 --> 00:07:02.880]  福祿壽存
[00:07:02.880 --> 00:07:05.600]  兩個人有的
[00:07:05.600 --> 00:07:06.560]  很不幸的是什麼呢
[00:07:06.560 --> 00:07:08.080]  大家知道那個故事了
[00:07:08.080 --> 00:07:08.880]  很不幸的是
[00:07:08.880 --> 00:07:12.400]  人刻意選擇不聽上帝的說話
[00:07:12.400 --> 00:07:13.600]  所以呢
[00:07:13.600 --> 00:07:16.320]  神已經賜了給人的福
[00:07:16.320 --> 00:07:18.640]  從中國人的觀點
[00:07:18.640 --> 00:07:20.560]  聖經裏面也有這樣的反映
[00:07:20.560 --> 00:07:22.800]  人已經享有過中國祝福
[00:07:22.800 --> 00:07:26.800]  因爲人刻意不聽上帝的說話的緣故
[00:07:26.800 --> 00:07:28.320]  就在那個時間開始
[00:07:28.320 --> 00:07:30.640]  在喫禁果的那個時間開始
[00:07:30.640 --> 00:07:32.080]  就完全失落了
[00:07:32.080 --> 00:07:33.920]  當人離開了上帝的時候
[00:07:33.920 --> 00:07:35.760]  這些福就沒了
[00:07:35.760 --> 00:07:40.320]  除非人能夠重新跟這個愛的源頭接鋪上去
[00:07:40.320 --> 00:07:43.360]  否則無論人多努力也好
[00:07:43.360 --> 00:07:46.800]  他都不能夠得到那種祝福
[00:07:46.800 --> 00:07:48.560]  這個問題就是
[00:07:48.560 --> 00:07:50.640]  當我們講到今天要面對
[00:07:50.640 --> 00:07:52.160]  我們要有福
[00:07:52.160 --> 00:07:53.840]  那我們有沒有得到福
[00:07:53.840 --> 00:07:55.760]  如果我們自己都不活在福中的時候
[00:07:55.760 --> 00:07:59.280]  你怎麼能夠將你的福傳給下一代呢
[00:07:59.280 --> 00:08:03.360]  所以今天跟大家分享的一個很實際的問題就是
[00:08:03.360 --> 00:08:07.600]  如果我們要下一代蒙福
[00:08:07.600 --> 00:08:11.120]  首先我們自己是否能夠活在上帝的福中
[00:08:11.120 --> 00:08:14.720]  我們是否能夠跟這個愛的源頭再重新接鋪上去
[00:08:14.720 --> 00:08:18.800]  亞當·夏娃除了有福祿壽之外
[00:08:18.800 --> 00:08:20.800]  她還有兩樣東西是很寶貴的
[00:08:20.800 --> 00:08:24.880]  和今天我剛纔講過的哈佛研究員很有關係
[00:08:24.880 --> 00:08:26.080]  她有上帝的愛
[00:08:26.080 --> 00:08:26.880]  上帝愛她
[00:08:26.880 --> 00:08:28.720]  祝福她們
[00:08:28.720 --> 00:08:30.720]  而且有婚姻的關係
[00:08:30.720 --> 00:08:32.640]  很親密的關係
[00:08:32.640 --> 00:08:35.200]  但是都因爲她們不聽神的話的緣故
[00:08:35.200 --> 00:08:37.440]  這些全部都沒有了
[00:08:37.440 --> 00:08:38.560]  所以讓我再講
[00:08:38.560 --> 00:08:41.200]  除非我們能夠再跟上帝接鋪上去
[00:08:41.200 --> 00:08:42.400]  如果你沒信耶穌的話
[00:08:42.400 --> 00:08:44.320]  我覺得這是很重要的信息
[00:08:44.320 --> 00:08:46.320]  你要掌握到這個信息
[00:08:46.320 --> 00:08:48.960]  除非你能夠跟這個愛的源頭接鋪上去
[00:08:48.960 --> 00:08:50.240]  你能夠在整個愛中
[00:08:50.240 --> 00:08:52.080]  整個祝福裏面的時候
[00:08:52.080 --> 00:08:56.080]  你就能夠成爲一個有福的人
[00:08:56.080 --> 00:08:59.200]  你一個有福的人才有福可以傳給你的下一代
[00:08:59.200 --> 00:09:01.600]  你自己都享受到這麼多福氣的時候
[00:09:01.600 --> 00:09:08.000]  你怎麼能夠將這些福傳給我們的下一代呢
[00:09:08.000 --> 00:09:10.480]  問題就是
[00:09:10.480 --> 00:09:12.160]  今天很多人
[00:09:12.160 --> 00:09:14.160]  就爲了要享福
[00:09:14.160 --> 00:09:16.560]  做了很多努力
[00:09:16.560 --> 00:09:18.640]  但是如果
[00:09:18.640 --> 00:09:23.760]  我們只是追求人一般所追求的福、祿、壽
[00:09:23.760 --> 00:09:27.840]  是不足以讓我們享受到最大的祝福的
[00:09:27.840 --> 00:09:28.800]  原因是什麼呢
[00:09:28.800 --> 00:09:30.320]  其實這是很明顯的例子
[00:09:30.320 --> 00:09:32.880]  你到處全世界周圍去看
[00:09:32.880 --> 00:09:36.560]  你發現很多人都有錢
[00:09:36.560 --> 00:09:39.840]  Silicon Valley Bay Area很多有錢人
[00:09:39.840 --> 00:09:42.720]  有錢 有成就
[00:09:42.720 --> 00:09:45.600]  現在醫藥越來越發達
[00:09:45.600 --> 00:09:48.240]  人的壽命越來越長
[00:09:48.240 --> 00:09:49.920]  但是我們發現很多有錢的人
[00:09:49.920 --> 00:09:53.360]  甚至是名利相收又可以健康的
[00:09:53.360 --> 00:09:57.200]  但是我們發現這些人不一定是開心的
[00:09:57.200 --> 00:09:59.280]  而且時不時你都會聽到
[00:09:59.280 --> 00:10:01.680]  這些所謂名利相收的人
[00:10:01.680 --> 00:10:03.920]  又有錢又有功名又有利祿
[00:10:03.920 --> 00:10:06.000]  但是經過一段時間之後會發現
[00:10:06.000 --> 00:10:08.640]  原來這些福祿壽帶給他們的是什麼呢
[00:10:08.640 --> 00:10:10.560]  是對人生一個更深的體會
[00:10:10.560 --> 00:10:12.800]  就是人生當中那種無奈
[00:10:12.800 --> 00:10:13.600]  有錢又怎麼樣呢
[00:10:13.600 --> 00:10:14.720]  有功名又怎麼樣呢
[00:10:14.720 --> 00:10:16.080]  有壽命又怎麼樣呢
[00:10:16.080 --> 00:10:21.280]  無愛缺乏了一個真摯的友誼和關係的時候
[00:10:21.280 --> 00:10:24.000]  就算有世人所想要的一切都好
[00:10:24.000 --> 00:10:27.760]  他仍然活在很多的無奈和痛苦當中
[00:10:27.760 --> 00:10:29.920]  所以這個就是今天很多人的問題
[00:10:29.920 --> 00:10:31.920]  如果我們就好像其他人一樣
[00:10:31.920 --> 00:10:37.040]  仍然是追求有錢有功名有長壽
[00:10:37.040 --> 00:10:39.200]  而不會追求上帝的愛
[00:10:39.200 --> 00:10:41.440]  而不會追求一個緊密的
[00:10:41.440 --> 00:10:44.000]  屬於人與神的關係的時候
[00:10:44.000 --> 00:10:48.480]  無論你有多有錢無論你有多有成就
[00:10:48.480 --> 00:10:50.800]  你都不會開心和快樂
[00:10:50.800 --> 00:10:55.760]  甚至有些人會走上一個抑鬱和自殺的途徑
[00:10:55.760 --> 00:10:58.000]  保羅呢
[00:10:58.000 --> 00:11:00.320]  保羅呢是我們很熟悉的人
[00:11:00.320 --> 00:11:01.760]  保羅寫了一本書叫《菲拉比書》
[00:11:01.760 --> 00:11:04.320]  大家知道是一本講喜樂的書信
[00:11:04.320 --> 00:11:05.760]  裏面雖然他在坐牢
[00:11:05.760 --> 00:11:07.440]  但是充滿了喜樂
[00:11:07.440 --> 00:11:09.120]  保羅在《菲拉比書》
[00:11:09.120 --> 00:11:12.720]  第三章第七節第八節大家很熟悉
[00:11:12.720 --> 00:11:14.000]  他和我們講一句話
[00:11:14.000 --> 00:11:15.520]  這是他人生的體會
[00:11:15.520 --> 00:11:18.560]  他是現而以前對我有益的
[00:11:18.560 --> 00:11:20.480]  現在因爲基督的緣故
[00:11:20.480 --> 00:11:21.760]  我都當作有損的了
[00:11:21.760 --> 00:11:22.720]  不但這樣
[00:11:22.720 --> 00:11:25.520]  我把萬事都當作有損的
[00:11:25.520 --> 00:11:30.400]  因爲我以認識我主耶穌基督爲至寶
[00:11:30.400 --> 00:11:33.360]  保羅在認識耶穌之前
[00:11:33.360 --> 00:11:35.440]  他和我們當兔蛋一樣
[00:11:35.440 --> 00:11:37.200]  他是一個很有學識的人
[00:11:37.200 --> 00:11:38.320]  很有智慧的人
[00:11:38.320 --> 00:11:40.000]  很有理想的人
[00:11:40.000 --> 00:11:44.800]  他爲了他一生能夠追求上帝的喜悅
[00:11:44.800 --> 00:11:46.400]  做了很多努力
[00:11:46.400 --> 00:11:47.920]  他還拜了一個好師傅
[00:11:47.920 --> 00:11:50.400]  他師傅是當時最出名的拉比
[00:11:50.400 --> 00:11:51.760]  叫做加瑪列
[00:11:51.760 --> 00:11:55.360]  他以爲已經能夠掌握到走上幸福之途
[00:11:55.360 --> 00:11:56.880]  應該是怎樣
[00:11:56.880 --> 00:11:59.520]  但後來到他認識耶穌之後
[00:11:59.520 --> 00:12:01.120]  到他和耶穌相遇之後
[00:12:01.120 --> 00:12:03.200]  他才發覺原來耶穌基督
[00:12:03.200 --> 00:12:06.240]  是唯一的道路、真理和生命
[00:12:06.240 --> 00:12:07.520]  不借助耶穌的話
[00:12:07.520 --> 00:12:09.680]  他所做的一切努力都是徒然
[00:12:09.680 --> 00:12:11.680]  所以呢
[00:12:11.680 --> 00:12:13.200]  因爲他警覺到原來
[00:12:13.200 --> 00:12:15.280]  只有相信耶穌、跟隨耶穌
[00:12:15.280 --> 00:12:17.600]  才能享有一個蒙福的人生
[00:12:17.600 --> 00:12:21.120]  所以他說我以前覺得對我有益、有好處的
[00:12:21.120 --> 00:12:24.640]  現在對我來說已經覺得好像廢物一樣
[00:12:24.640 --> 00:12:30.720]  而我是以得着耶穌基督爲自保
[00:12:30.720 --> 00:12:34.320]  聖經我們看過了
[00:12:34.320 --> 00:12:38.240]  當你讀到保羅所講這句話的時候
[00:12:38.240 --> 00:12:40.640]  我想問一下我們當中的基督徒
[00:12:40.640 --> 00:12:42.800]  我們有沒有同樣的體會
[00:12:42.800 --> 00:12:44.000]  你是不是真的覺得
[00:12:44.000 --> 00:12:47.360]  得着耶穌基督爲自保呢
[00:12:47.360 --> 00:12:48.560]  你是不是真的覺得
[00:12:48.560 --> 00:12:55.680]  信耶穌才能夠帶給你一個最大的祝福呢
[00:12:55.680 --> 00:12:58.960]  我記得我曾經
[00:12:58.960 --> 00:13:02.160]  比較年輕的時候
[00:13:02.160 --> 00:13:04.480]  問過我自己的問題
[00:13:04.480 --> 00:13:08.720]  如果我不相信耶穌基督
[00:13:08.720 --> 00:13:11.280]  如果我不是一個腳腳徒
[00:13:11.280 --> 00:13:13.440]  不知道我會變成什麼樣的人呢
[00:13:13.440 --> 00:13:15.440]  大家有沒有想過這個問題
[00:13:15.440 --> 00:13:17.040]  我以前曾經想過這個問題
[00:13:17.040 --> 00:13:19.280]  如果我不是腳腳徒、不信主的
[00:13:19.280 --> 00:13:21.040]  我會是一個怎樣的人呢
[00:13:21.040 --> 00:13:22.960]  現在我就知道牧師了
[00:13:22.960 --> 00:13:25.760]  大家認識我了
[00:13:25.760 --> 00:13:27.520]  我在想的時候
[00:13:27.520 --> 00:13:29.280]  如果我不信耶穌、我不是腳腳徒的話
[00:13:29.280 --> 00:13:33.440]  我相信我都不會是一個大奸大惡的人
[00:13:33.440 --> 00:13:36.160]  爲什麼呢?因爲我自小就怕事
[00:13:36.160 --> 00:13:39.200]  我又怕事、我又怕人
[00:13:39.200 --> 00:13:41.360]  我不喜歡搞事
[00:13:41.360 --> 00:13:43.120]  我又很緊張
[00:13:43.120 --> 00:13:44.400]  別人怎麼看我
[00:13:44.400 --> 00:13:45.920]  我父母怎麼看我
[00:13:45.920 --> 00:13:46.880]  我老師怎麼看我
[00:13:46.880 --> 00:13:49.040]  我同學怎麼看我
[00:13:49.040 --> 00:13:51.760]  所以如果按照推想的話
[00:13:51.760 --> 00:13:53.440]  我相信如果我不信耶穌
[00:13:53.440 --> 00:13:55.360]  繼續這樣去的話
[00:13:55.360 --> 00:13:57.120]  我會是一個按照人
[00:13:57.120 --> 00:14:00.240]  怎麼期待我去過的生活而去過的生活
[00:14:00.240 --> 00:14:01.600]  我是什麼樣的人呢
[00:14:01.600 --> 00:14:04.160]  我相信我會是一個奉公守法
[00:14:04.160 --> 00:14:07.360]  平平穩穩過一生的人
[00:14:07.360 --> 00:14:08.800]  我不會做壞人的
[00:14:08.800 --> 00:14:09.680]  不會打家劫舍
[00:14:09.680 --> 00:14:11.040]  不會做那些事
[00:14:11.040 --> 00:14:13.040]  人對我好我對人好
[00:14:13.040 --> 00:14:15.040]  就是這樣
[00:14:15.040 --> 00:14:17.280]  我相信我們很多人都會是這樣
[00:14:17.280 --> 00:14:17.920]  I don't know
[00:14:17.920 --> 00:14:19.920]  But at least myself
[00:14:19.920 --> 00:14:22.560]  我自己是這樣
[00:14:22.560 --> 00:14:25.600]  我相信如果我不相信耶穌基督
[00:14:25.600 --> 00:14:26.480]  我不是腳腳徒
[00:14:26.480 --> 00:14:27.920]  我今天不能站在大家面前
[00:14:27.920 --> 00:14:31.840]  說到成爲今天你們叫的那位趙牧師
[00:14:31.840 --> 00:14:35.440]  可以和大家說很多信仰裏面的經歷
[00:14:35.440 --> 00:14:36.800]  見證
[00:14:36.800 --> 00:14:38.160]  神的祝福
[00:14:38.160 --> 00:14:41.440]  神的恩典
[00:14:41.440 --> 00:14:43.360]  我相信我會真的
[00:14:43.360 --> 00:14:45.200]  不像今天大家所見到
[00:14:45.200 --> 00:14:50.960]  所想象你對我認識的一個這樣的人
[00:14:50.960 --> 00:14:52.640]  今天我站在大家面前
[00:14:52.640 --> 00:14:53.440]  我可以和大家說
[00:14:53.440 --> 00:14:55.600]  我覺得我是一個很蒙福的人
[00:14:55.600 --> 00:14:56.160]  爲什麼呢
[00:14:56.160 --> 00:15:00.320]  因爲不單單我有妻子愛護我
[00:15:00.320 --> 00:15:01.920]  媳婦也很尊重我
[00:15:01.920 --> 00:15:04.720]  有兒子有孫子
[00:15:04.720 --> 00:15:06.720]  我覺得我是一個很蒙福的人
[00:15:06.720 --> 00:15:08.080]  如果你們有機會
[00:15:08.080 --> 00:15:09.120]  我不會給你們看
[00:15:09.120 --> 00:15:10.720]  不過看都沒所謂
[00:15:10.720 --> 00:15:11.840]  你查一下我的銀行戶口
[00:15:11.840 --> 00:15:13.040]  我沒什麼積蓄
[00:15:13.040 --> 00:15:14.480]  我不是很多錢
[00:15:14.480 --> 00:15:16.080]  除了這間房子外
[00:15:16.080 --> 00:15:18.400]  我什麼都沒有
[00:15:18.400 --> 00:15:19.280]  對我來說
[00:15:19.280 --> 00:15:20.800]  大家要認識我是趙牧師
[00:15:20.800 --> 00:15:23.680]  不過外面很多人都不知道我是誰
[00:15:23.680 --> 00:15:25.040]  大家明白我說什麼嗎
[00:15:25.040 --> 00:15:28.080]  上個星期我剛纔和一個教會的同事分享
[00:15:28.080 --> 00:15:29.760]  因爲要做宣傳
[00:15:29.760 --> 00:15:33.200]  我說你們不要以爲每個人都認識回點教會
[00:15:33.200 --> 00:15:34.560]  這些是虛僞
[00:15:34.560 --> 00:15:35.440]  不是的
[00:15:35.440 --> 00:15:37.600]  很多人是不知道回點教會的存在
[00:15:37.600 --> 00:15:38.960]  特別是那些說普通話
[00:15:38.960 --> 00:15:40.000]  說國語的
[00:15:40.000 --> 00:15:41.600]  都不知道回點教會是什麼
[00:15:41.600 --> 00:15:42.640]  他們聽過回點教會
[00:15:42.640 --> 00:15:44.880]  不過不是這間
[00:15:44.880 --> 00:15:46.800]  很多其他叫回點教會的
[00:15:46.800 --> 00:15:48.480]  你不要以爲每個人都認識我們
[00:15:48.480 --> 00:15:50.320]  你做宣傳的時候
[00:15:50.320 --> 00:15:54.960]  你一定要寫出教會的清清楚楚
[00:15:54.960 --> 00:15:56.800]  很多人
[00:15:56.800 --> 00:15:59.360]  都不知道自己是誰
[00:15:59.360 --> 00:16:01.040]  但我今天跟大家分享
[00:16:01.040 --> 00:16:03.840]  我今天站在大家面前的時候
[00:16:03.840 --> 00:16:06.800]  我覺得我是一個很蒙福的人
[00:16:06.800 --> 00:16:09.120]  如果你問我以後要做些什麼
[00:16:09.120 --> 00:16:10.800]  明年我就step down
[00:16:10.800 --> 00:16:12.720]  不做主任牧師了
[00:16:12.720 --> 00:16:15.280]  我覺得神給我的感動就是
