
[00:00:00.000 --> 00:00:02.560]  我們繼續跟大家來到思想
[00:03:59.260 --> 00:04:00.820]  你就這麼失望
[00:04:00.820 --> 00:04:05.180]  現在,這麼多年之後
[00:04:05.180 --> 00:04:06.940]  我相信你見到她的時候
[00:04:06.940 --> 00:04:08.540]  都不敢說她是醜的
[00:04:08.540 --> 00:04:13.540]  因為神能夠改變一個人
[00:04:14.420 --> 00:04:16.340]  因為愛帶來盼望
[00:04:16.340 --> 00:04:23.260]  如果一個人對人失去愛的時候
[00:04:23.260 --> 00:04:25.300]  都會失去盼望
[00:04:25.300 --> 00:04:28.740]  而且對一個人會絕望
[00:04:28.740 --> 00:04:31.260]  他就不會有忍耐
[00:04:31.260 --> 00:04:35.060]  因為我們對他沒有了愛
[00:04:35.060 --> 00:04:36.780]  所以愛是很重要的
[00:04:36.780 --> 00:04:38.580]  跟人建立關係的時候
[00:04:38.580 --> 00:04:41.900]  愛是重要的
[00:04:43.340 --> 00:04:44.660]  所以我們時時講到
[00:04:44.660 --> 00:04:45.780]  "日久生情"
[00:04:45.780 --> 00:04:48.340]  兩個人男女之間他們結婚
[00:04:48.340 --> 00:04:49.860]  因為日久生情
[00:04:49.860 --> 00:04:53.740]  但不要忘記日久又會失情的
[00:04:53.740 --> 00:04:57.700]  久了又不見了那些感情
[00:04:57.700 --> 00:05:03.140]  人會日久失情到一個地步
[00:05:03.140 --> 00:05:04.300]  就是見到這個人
[00:05:04.300 --> 00:05:05.780]  本來都挺好看的
[00:05:05.780 --> 00:05:07.020]  因為他好看
[00:05:07.020 --> 00:05:07.780]  長得好看
[00:05:07.780 --> 00:05:08.700]  她就喜歡他
[00:05:08.700 --> 00:05:09.700]  就跟他結婚
[00:05:09.700 --> 00:05:11.860]  但日久失情
[00:05:11.980 --> 00:05:13.420]  這個人的樣子沒有變
[00:05:13.420 --> 00:05:15.460]  但是因為失去感情
[00:05:15.460 --> 00:05:19.540]  所以這個人覺得他面目可憎
[00:05:19.540 --> 00:05:23.180]  你看到有些夫婦
[00:05:23.180 --> 00:05:25.100]  沒多久就離婚
[00:05:25.100 --> 00:05:27.140]  他的樣子沒有變
[00:05:27.140 --> 00:05:31.740]  為什麼覺得他面目可憎呢?
[00:05:31.740 --> 00:05:33.620]  就是因為沒有了感情
[00:05:33.620 --> 00:05:35.740]  對他已經失望了
[00:05:35.740 --> 00:05:38.180]  所以沒有盼望了
[00:05:38.860 --> 00:05:43.260]  所以我們從經文那裡看兩方面
[00:05:43.260 --> 00:05:48.180]  就是愛能夠產生對人一種盼望
[00:05:48.180 --> 00:05:51.980]  或者盼望又能夠對人產生那種愛
[00:05:51.980 --> 00:05:55.140]  而愛所產生的盼望
[00:05:55.140 --> 00:05:57.300]  好像錨一樣的堅固
[00:05:57.300 --> 00:05:58.740]  聖經告訴他
[00:05:58.740 --> 00:05:59.860]  有盼望
[00:05:59.860 --> 00:06:04.540]  盼望可以堅固好像一艘船
[00:06:04.540 --> 00:06:05.260]  拋錨
[00:06:06.260 --> 00:06:09.220]  以致任何的風浪不能衝擊這艘船
[00:06:09.220 --> 00:06:11.340]  叫它離開港口
[00:06:11.340 --> 00:06:16.460]  以致沒有任何的潮水的湧流
[00:06:16.460 --> 00:06:18.780]  能夠將這艘船衝走
[00:06:18.780 --> 00:06:21.700]  因為錨是堅固的
[00:06:21.700 --> 00:06:25.220]  讓這艘船不會被衝走
[00:06:25.220 --> 00:06:28.300]  愛心所產生的盼望
[00:06:28.300 --> 00:06:31.580]  與錨一樣是那麼堅固的
[00:06:31.580 --> 00:06:33.140]  我們需要這種盼望
[00:06:33.140 --> 00:06:35.620]  在這末世的時代
[00:06:36.140 --> 00:06:37.340]  只要我們有愛心
[00:06:37.340 --> 00:06:39.900]  愛心能夠帶來盼望
[00:06:39.900 --> 00:06:42.540]  好像錨一樣的堅固
[00:06:42.540 --> 00:06:46.420]  所以這個就是基督徒和非基督徒
[00:06:46.420 --> 00:06:49.540]  那個盼望不同的地方
[00:06:49.540 --> 00:06:52.460]  很多時候我們今天講到盼望
[00:06:52.460 --> 00:06:55.260]  是沒有什麼根據的
[00:06:55.260 --> 00:06:57.620]  只是好像英文所講的
[00:06:57.620 --> 00:06:59.860]  一種wishful thinking
[00:06:59.860 --> 00:07:03.700]  一種痴心的妄想
[00:07:04.540 --> 00:07:08.820]  一種沒有根據的如意算盤
[00:07:08.820 --> 00:07:12.780]  很多人的盼望只是一種痴心的妄想
[00:07:12.780 --> 00:07:14.940]  特別我們看今天
[00:07:14.940 --> 00:07:19.540]  一些沒有盼望的所謂新紀元運動
[00:07:19.540 --> 00:07:23.820]  他們要帶來給人的盼望
[00:07:23.820 --> 00:07:26.140]  那盼望是怎麼來的呢
[00:07:26.140 --> 00:07:28.140]  他說你相信自己
[00:07:28.140 --> 00:07:31.660]  你相信自己行就是行
[00:07:33.860 --> 00:07:36.780]  所以他教人可以操練這種自信
[00:07:36.780 --> 00:07:40.700]  就好像印度的術士
[00:07:40.700 --> 00:07:44.860]  在燒著的燒到紅的炭火上
[00:07:44.860 --> 00:07:46.980]  走過去
[00:07:46.980 --> 00:07:48.860]  不會燒傷你的腳
[00:07:48.860 --> 00:07:52.580]  你不用怕
[00:07:52.580 --> 00:07:57.820]  你看著這些燒著燒到紅色的炭
[00:07:57.820 --> 00:07:58.780]  不用怕
[00:07:58.780 --> 00:08:02.260]  你相信你能夠走過去
[00:08:02.380 --> 00:08:03.940]  不會燒傷你的腳
[00:08:03.940 --> 00:08:04.740]  那你就走吧
[00:08:04.740 --> 00:08:10.540]  很多人就照他們所講的
[00:08:10.540 --> 00:08:11.420]  照樣走
[00:08:11.420 --> 00:08:13.980]  你的腳照樣燒傷了
[00:08:13.980 --> 00:08:18.900]  他教你有自信
[00:08:18.900 --> 00:08:20.420]  你不懂游泳嗎?
[00:08:20.420 --> 00:08:20.940]  不要緊
[00:08:20.940 --> 00:08:21.900]  你跳下去
[00:08:21.900 --> 00:08:24.140]  你從河的這邊游過去
[00:08:24.140 --> 00:08:25.380]  那就行了
[00:08:25.380 --> 00:08:29.940]  真的有人聽他們這樣的勸告
[00:08:29.940 --> 00:08:30.980]  是淹死了
[00:08:32.580 --> 00:08:35.220]  他跳下去不懂游泳就淹死了
[00:08:35.220 --> 00:08:38.860]  而且他們教導人要發達是很容易的
[00:08:38.860 --> 00:08:41.140]  你相信你明年能夠賺到十億
[00:08:41.140 --> 00:08:44.020]  堅信相信
[00:08:44.020 --> 00:08:46.020]  那你明年就賺到十億
[00:08:46.020 --> 00:08:46.900]  一盤墨
[00:08:46.900 --> 00:08:49.540]  你盤墨明年有十億
[00:08:49.540 --> 00:08:51.020]  那你就賺到十億了
[00:08:51.020 --> 00:08:53.300]  那我的問題為什麼不二十億呢?
[00:08:53.300 --> 00:08:54.420]  為什麼不三十億呢?
[00:08:54.420 --> 00:09:00.460]  結果很多人都失敗
[00:09:02.020 --> 00:09:04.700]  甚至乎今天相信神的人
[00:09:04.700 --> 00:09:08.740]  我們的盼望都可以是沒有根基的
[00:09:08.740 --> 00:09:11.460]  是一種痴心妄想
[00:09:11.460 --> 00:09:17.180]  今天很多西方的教會
[00:09:17.180 --> 00:09:22.740]  相信一種華人教會也有的
[00:09:22.740 --> 00:09:27.260]  但是香港就比較少一點
[00:09:27.260 --> 00:09:28.620]  他們相信什麼呢?
[00:09:28.620 --> 00:09:30.740]  相信一種財富與健康
[00:09:31.540 --> 00:09:33.380]  就是說如果你相信耶穌
[00:09:33.380 --> 00:09:35.020]  你就應該有財富的
[00:09:35.020 --> 00:09:37.100]  神一定會讓你發達的
[00:09:37.100 --> 00:09:39.100]  你就不會貧窮的
[00:09:39.100 --> 00:09:42.060]  如果你相信耶穌
[00:09:42.060 --> 00:09:43.140]  你就會有健康
[00:09:43.140 --> 00:09:45.100]  聖經裡面說
[00:09:45.100 --> 00:09:48.700]  耶穌總是醫治那些年輕的人
[00:09:48.700 --> 00:09:50.540]  因為祂不想他們早死
[00:09:50.540 --> 00:09:56.180]  所以就稱為一種財富與健康運動
[00:09:56.180 --> 00:09:57.620]  只要你
[00:09:57.620 --> 00:10:01.380]  真的相信神
[00:10:01.860 --> 00:10:02.860]  有盼望
[00:10:02.860 --> 00:10:05.460]  你一定是有財富
[00:10:05.460 --> 00:10:07.060]  一定會有健康的
[00:10:07.060 --> 00:10:12.460]  如果你真的相信神
[00:10:12.460 --> 00:10:14.820]  有個牧師他說
[00:10:14.820 --> 00:10:19.300]  你看到台下很多信徒戴眼鏡的話
[00:10:19.300 --> 00:10:21.420]  你下個星期不應該戴眼鏡回來
[00:10:21.420 --> 00:10:24.060]  只要你相信神
[00:10:24.060 --> 00:10:25.860]  能夠醫治你的近視
[00:10:25.860 --> 00:10:27.940]  那你就好了
[00:10:30.980 --> 00:10:32.580]  所以下個星期回來
[00:10:32.580 --> 00:10:34.540]  每個戴眼鏡的信徒
[00:10:34.540 --> 00:10:35.740]  都要把眼鏡收起來
[00:10:35.740 --> 00:10:37.740]  這樣才能進去禮拜堂
[00:10:37.740 --> 00:10:40.780]  有一種是這樣的教導
[00:10:40.780 --> 00:10:45.340]  他將他們的信心盼望
[00:10:45.340 --> 00:10:51.140]  建立在一些沒有根基的痴心妄想上面
[00:10:51.140 --> 00:10:54.940]  聖經說我們求就必得著
[00:10:54.940 --> 00:10:57.540]  我們有信心有盼望
[00:10:58.020 --> 00:11:04.060]  這種信心和盼望是建立在神和神的應許上面
[00:11:04.060 --> 00:11:09.460]  神沒允許說你信了耶穌之後就不用戴眼鏡
[00:11:09.460 --> 00:11:13.700]  神沒允許你相信祂
[00:11:13.700 --> 00:11:15.140]  你就一定會發達
[00:11:15.140 --> 00:11:17.220]  可能發達
[00:11:17.220 --> 00:11:18.940]  不一定會發達
[00:11:18.940 --> 00:11:22.380]  神沒說你相信祂
[00:11:22.380 --> 00:11:25.540]  你就一定一世都有健康
[00:11:25.540 --> 00:11:27.020]  不用死嗎
[00:11:28.340 --> 00:11:30.020]  沒這樣的應許
[00:11:30.020 --> 00:11:33.940]  所以我們基督徒有盼望
[00:11:33.940 --> 00:11:41.580]  那是建立在神和神給我們的應許上面
[00:11:41.580 --> 00:11:47.660]  要不然就是一種痴心妄想
[00:11:47.660 --> 00:11:49.940]  我們自己的一種妄想
[00:11:49.940 --> 00:11:54.740]  我們的禱告是沒有根基的
[00:11:58.340 --> 00:12:03.420]  《舊約》這個盼望這個字
[00:12:03.420 --> 00:12:07.660]  有個繩子的意思
[00:12:07.660 --> 00:12:10.100]  一條繩的意思在這裡
[00:12:10.100 --> 00:12:13.580]  我相信這個來自拉合的故事
[00:12:13.580 --> 00:12:18.260]  妓女拉合救了兩個探子
[00:12:18.260 --> 00:12:23.460]  耶律哥探這個城的兩個探子
[00:12:26.940 --> 00:12:28.620]  祂要求這兩個探子
[00:12:28.620 --> 00:12:30.340]  我保護你們
[00:12:30.340 --> 00:12:33.620]  不用被耶律哥的人殺了你
[00:12:33.620 --> 00:12:35.620]  但你要答應我
[00:12:35.620 --> 00:12:38.420]  將來你們來攻打耶律哥
[00:12:38.420 --> 00:12:40.620]  得到耶律哥的時候
[00:12:40.620 --> 00:12:42.420]  你要救我和我一家
[00:12:42.420 --> 00:12:47.620]  那怎麼能夠知道我有這樣的盼望
[00:12:47.620 --> 00:12:50.100]  你會救我一家呢
[00:12:50.100 --> 00:12:57.500]  就是你將一條豬紅線跡驗的繩
[00:12:57.500 --> 00:12:59.500]  你放在槍門那裡
[00:12:59.500 --> 00:13:01.700]  當我們來攻打耶律哥城
[00:13:01.700 --> 00:13:05.180]  見到這家人的槍門那裡
[00:13:05.180 --> 00:13:08.500]  有這條豬紅線的繩的時候
[00:13:08.500 --> 00:13:10.300]  我們就會救你
[00:13:10.300 --> 00:13:11.700]  就不會消滅你
[00:13:11.700 --> 00:13:16.380]  所以這條豬紅線的繩
[00:13:16.380 --> 00:13:20.700]  就代表盼望
[00:13:20.700 --> 00:13:23.100]  當我們見到這條紅線的時候
[00:13:23.100 --> 00:13:24.100]  就代表盼望
[00:13:24.100 --> 00:13:25.500]  這個城會被消滅
[00:13:25.500 --> 00:13:28.700]  但是神會保守拯救他們
[00:13:28.700 --> 00:13:33.700]  他們盼望的根基在哪裡呢?
[00:13:33.700 --> 00:13:37.100]  就是這條繩
[00:13:37.100 --> 00:13:42.700]  所以在舊約裡面我們看到
[00:13:42.700 --> 00:13:45.900]  很多的見證人
[00:13:45.900 --> 00:13:48.300]  他們對神有盼望
[00:13:48.300 --> 00:13:51.500]  那是因為有神的應許
[00:13:51.500 --> 00:13:53.300]  好像約瑟一樣
[00:13:53.300 --> 00:13:56.500]  神應許他
[00:13:56.500 --> 00:14:02.900]  將來你一家人會是最大的
[00:14:02.900 --> 00:14:06.900]  個個都要俯伏在你面前拜你
[00:14:06.900 --> 00:14:08.300]  所以他發兩個夢
[00:14:08.300 --> 00:14:10.700]  他的哥哥都很恨他
[00:14:10.700 --> 00:14:12.500]  這個發夢的人
[00:14:12.500 --> 00:14:17.300]  因為他的夢告訴他
[00:14:17.300 --> 00:14:18.700]  十二堆皇帝
[00:14:18.700 --> 00:14:22.500]  十二個兄弟
[00:14:22.500 --> 00:14:23.900]  十二個和群
[00:14:23.900 --> 00:14:26.300]  他的和群是站在那裡的
[00:14:26.300 --> 00:14:30.500]  其他的和群全部都俯伏在那裡
[00:14:30.500 --> 00:14:33.500]  代表其他的兄弟都要拜他
[00:14:33.500 --> 00:14:37.100]  又再發一個夢
[00:14:37.100 --> 00:14:41.500]  星星月亮代表他爸爸媽媽
[00:14:41.500 --> 00:14:49.300]  他十一粒星都向他跪拜
[00:14:49.300 --> 00:14:51.700]  他的哥哥
[00:14:51.700 --> 00:14:55.900]  甚至他的爸爸聽到這樣的夢
[00:14:55.900 --> 00:14:58.700]  都覺得這個人為什麼會這樣呢?
[00:14:58.700 --> 00:15:00.100]  發這樣的夢
[00:15:00.100 --> 00:15:03.300]  但他知道這是神給他的夢
[00:15:03.300 --> 00:15:04.700]  好像那條繩一樣
[00:15:04.700 --> 00:15:06.700]  像拉合那條繩一樣
[00:15:06.700 --> 00:15:08.900]  珠虹線的繩一樣
[00:15:08.900 --> 00:15:14.500]  當他在將來埃及極大的困難裡面
[00:15:14.500 --> 00:15:16.700]  他記得這兩個夢的時候
[00:15:16.700 --> 00:15:19.500]  他不會憎恨出賣他的哥哥
[00:15:19.500 --> 00:15:23.700]  他不會憎恨神
[00:15:23.700 --> 00:15:26.700]  為什麼給他一個這麼困難的環境裡面
[00:15:26.700 --> 00:15:28.700]  當他在困難的環境裡面的時候
[00:15:28.700 --> 00:15:35.100]  他深深的相信神必定恩待他
[00:15:35.100 --> 00:15:36.300]  他有盼望
[00:15:36.300 --> 00:15:38.500]  他的盼望建立在神
[00:15:38.500 --> 00:15:43.500]  給他兩個夢的應許上
[00:15:43.500 --> 00:15:46.100]  所以被哥哥出賣
[00:15:46.100 --> 00:15:48.500]  人家會很憎恨他哥哥
[00:15:48.500 --> 00:15:50.900]  會覺得自己一生都沒有盼望
[00:15:50.900 --> 00:15:54.700]  但他不是
[00:15:54.700 --> 00:15:56.700]  他記得那兩個夢
[00:15:56.700 --> 00:15:59.100]  只有神有一日不單止拯救他
[00:15:59.100 --> 00:16:01.900]  而且會抬舉他
[00:16:01.900 --> 00:16:07.900]  神真的有一日給他做了埃及的宰相
[00:16:07.900 --> 00:16:09.500]  他的哥哥都要來到他
[00:16:09.500 --> 00:16:11.300]  要俯伏在他面前
[00:16:11.300 --> 00:16:15.900]  要求他給他糧食
[00:16:15.900 --> 00:16:19.100]  當神真的有應許的時候
[00:16:19.100 --> 00:16:21.300]  我們的神是信實的
[00:16:21.300 --> 00:16:23.900]  他不會叫我們失望
[00:16:23.900 --> 00:16:25.900]  所以我們基督徒在這個末世的時候
[00:16:25.900 --> 00:16:30.100]  我們的愛有盼望
[00:16:30.100 --> 00:16:34.300]  因為我們的盼望是建立在神和他的應許上面
[00:16:34.300 --> 00:16:37.500]  因為神是不能夠說謊的
[00:16:37.500 --> 00:16:43.100]  只要我們清楚神給我們的應許
[00:16:43.100 --> 00:16:47.500]  我們所盼望的、期盼的
[00:16:47.500 --> 00:16:49.700]  必定會得到成就
[00:16:49.700 --> 00:16:52.300]  提督書第一章第一第二節說
[00:16:52.300 --> 00:16:57.300]  神的僕人耶穌基督的仕途保隆
[00:16:57.300 --> 00:17:00.100]  憑著神選民的信心
[00:17:00.100 --> 00:17:02.300]  和敬虔真理的知識
[00:17:02.300 --> 00:17:06.100]  盼望難無方言的神
[00:17:06.100 --> 00:17:08.700]  在古代所應許的永生
[00:17:08.700 --> 00:17:09.900]  到了時候
[00:17:09.900 --> 00:17:12.700]  借著傳揚的功夫
[00:17:12.700 --> 00:17:16.500]  能夠傳開去
[00:17:16.500 --> 00:17:18.700]  我們特別留意這裡保羅說到
[00:17:18.700 --> 00:17:25.300]  盼望難無方言的神
[00:17:25.300 --> 00:17:27.300]  我們的盼望建立在那位
[00:17:27.300 --> 00:17:32.900]  無方言、不會說謊的神的身上
[00:17:32.900 --> 00:17:37.700]  只要我們清楚神給我們的應許
[00:17:37.700 --> 00:17:40.500]  神說:凡相信祂的人得永生
[00:17:40.500 --> 00:17:43.900]  我們相信我們有永生
[00:17:43.900 --> 00:17:52.100]  因為神不會說謊
[00:17:52.100 --> 00:17:55.500]  舊約的《文素記》二十三章
[00:17:55.500 --> 00:17:59.100]  說道:神非人必不自說方
[00:17:59.100 --> 00:18:02.900]  也非人子必不自後悔
[00:18:02.900 --> 00:18:05.700]  他說話豈不照著行
[00:18:05.700 --> 00:18:08.700]  他發言豈不成就
[00:18:08.700 --> 00:18:10.900]  這是我們的神
[00:18:10.900 --> 00:18:12.500]  所以今天我們有盼望
[00:18:12.500 --> 00:18:18.500]  是因為我們的神有應許
[00:18:18.500 --> 00:18:22.500]  我們的盼望是有根基的
[00:18:22.500 --> 00:18:25.900]  所以初期教會
[00:18:25.900 --> 00:18:28.100]  在極大的逼迫裡面
[00:18:28.100 --> 00:18:32.300]  他們有盼望
[00:18:32.300 --> 00:18:38.500]  初期教會的信徒需要盼望
[00:18:38.500 --> 00:18:40.900]  因為他們被逼迫
[00:18:40.900 --> 00:18:44.700]  在極大的困苦裡面
[00:18:44.700 --> 00:18:48.500]  他們信仰的記號不是十字架
[00:18:48.500 --> 00:18:56.100]  他們信仰的記號是船的錨
[00:18:56.100 --> 00:18:59.900]  是主後四百年
[00:18:59.900 --> 00:19:02.500]  君士坦丁的媽媽
[00:19:02.500 --> 00:19:03.900]  這個君王的媽媽
[00:19:03.900 --> 00:19:06.300]  她說她找到一個真實的十字架
[00:19:06.300 --> 00:19:07.900]  耶穌的十字架
[00:19:07.900 --> 00:19:10.900]  才慢慢地這個十字架成為
[00:19:10.900 --> 00:19:15.500]  基督教信仰的記號
[00:19:15.500 --> 00:19:19.500]  但起初這三四百年
[00:19:19.500 --> 00:19:24.300]  真正基督教信仰的記號
[00:19:24.300 --> 00:19:27.100]  是一個錨
[00:19:27.100 --> 00:19:29.500]  船的錨
[00:19:29.500 --> 00:19:32.500]  因為在希伯來書那裡
[00:19:32.500 --> 00:19:33.500]  第六章說
[00:19:33.500 --> 00:19:36.300]  我們有借指望
[00:19:36.300 --> 00:19:37.500]  基督徒在困難裡面
[00:19:37.500 --> 00:19:39.700]  他們需要盼望
[00:19:39.700 --> 00:19:40.900]  盼望是哪裡來的呢?
[00:19:40.900 --> 00:19:44.300]  我們借指望如同靈魂的錨
[00:19:44.300 --> 00:19:47.900]  又堅固又牢靠
[00:19:47.900 --> 00:19:51.500]  就在耶穌基督和祂的救恩上面
[00:19:51.500 --> 00:19:53.500]  耶穌基督和祂的十字架
[00:19:53.500 --> 00:19:57.300]  帶來給我們真正的指望
[00:19:57.300 --> 00:20:00.300]  這個指望好像靈魂的錨一樣
[00:20:00.300 --> 00:20:02.900]  又堅固又牢靠
[00:20:02.900 --> 00:20:03.900]  所以耶穌來
[00:20:03.900 --> 00:20:05.500]  我們真正有盼望
[00:20:05.500 --> 00:20:06.700]  有耶穌
[00:20:06.700 --> 00:20:08.700]  我們才有盼望
[00:20:08.700 --> 00:20:10.300]  沒有神、沒有耶穌
[00:20:10.300 --> 00:20:15.100]  我們不會有真正的盼望
[00:20:15.100 --> 00:20:19.300]  所以今天很多的所謂哲學家
[00:20:19.300 --> 00:20:22.500]  他們都希望從他們學書那裡
[00:20:22.500 --> 00:20:25.500]  從人的學書那裡找到盼望
[00:20:25.500 --> 00:20:26.900]  但是找不找到呢?
[00:20:26.900 --> 00:20:32.700]  找不到盼望
[00:20:32.700 --> 00:20:36.100]  有一個無神的實傳主義
[00:20:36.100 --> 00:20:40.700]  就是他們研究人生的大師
[00:20:40.700 --> 00:20:45.500]  叫做沙特·約翰·波薩
[00:20:45.500 --> 00:20:51.700]  這個無神論的實傳主義的大師
[00:20:51.700 --> 00:20:53.700]  他離開世界之前
[00:20:53.700 --> 00:20:56.900]  他很努力地去抗拒絕望
[00:20:56.900 --> 00:21:01.300]  因為他希望他的信仰帶來給他有盼望
[00:21:01.300 --> 00:21:05.500]  所以他極力地抗拒絕望
[00:21:05.500 --> 00:21:07.900]  希望他離開世界的時候
[00:21:07.900 --> 00:21:10.900]  是帶著盼望離開世界
[00:21:10.900 --> 00:21:15.100]  但是最終他找不到盼望
[00:21:15.100 --> 00:21:16.300]  所以臨終的時候
[00:21:16.300 --> 00:21:19.700]  他只能夠很失望地說一句話
[00:21:19.700 --> 00:21:23.900]  但是盼望是需要根基的
[00:21:23.900 --> 00:21:25.900]  盼望需要根基
[00:21:25.900 --> 00:21:28.700]  盼望沒有根基的時候
[00:21:28.700 --> 00:21:36.100]  就是我們所說的一種痴心的妄想
[00:21:36.100 --> 00:21:40.300]  只是一種願望的想法
[00:21:40.300 --> 00:21:41.900]  痴心的妄想
[00:21:41.900 --> 00:21:44.700]  沒有根據的如意宣判
[00:21:44.700 --> 00:21:50.300]  今天很多人的盼望就是這種痴心的妄想
[00:21:50.300 --> 00:21:55.100]  但是我們有耶穌基督的人
[00:21:55.100 --> 00:21:56.500]  我們有真正的盼望
[00:21:56.500 --> 00:21:58.300]  因為我們的盼望是
[00:21:58.300 --> 00:22:00.500]  好像靈魂的矛一樣
[00:22:00.500 --> 00:22:05.500]  又堅固又牢靠的
