
[00:00:00.000 --> 00:00:08.040]  我們心裏繼續帶著一種敬畏和歡呼的聲音
[00:02:49.000 --> 00:02:58.000]  所以我們信基督教都用了一個人為的方法來信基督教
[00:02:58.000 --> 00:03:04.000]  曾經有一位弟兄他見證他信主的時候
[00:03:04.000 --> 00:03:06.000]  他就想到一件事很重要
[00:03:06.000 --> 00:03:09.000]  為什麼他會信基督教呢?
[00:03:09.000 --> 00:03:16.000]  因為他想到大部份的宗教是教我們要天從人願的
[00:03:16.000 --> 00:03:22.000]  我求祂,祂答我,答我,而且是答得對的話
[00:03:22.000 --> 00:03:25.000]  我給祂一百分
[00:03:25.000 --> 00:03:29.000]  給祂一百分的時候,我就覺得祂靈
[00:03:29.000 --> 00:03:32.000]  所以我就信,所以我就跟
[00:03:32.000 --> 00:03:37.000]  這些宗教是一些天從人願的宗教
[00:03:37.000 --> 00:03:41.000]  他覺得他不應該信一些這樣的宗教
[00:03:41.000 --> 00:03:48.000]  但是他說他信基督教是因為他知道是人從天願
[00:03:48.000 --> 00:03:52.000]  不是以人為中心的信仰
[00:03:52.000 --> 00:03:54.000]  所以我們今天敬拜的時候
[00:03:54.000 --> 00:03:56.000]  我們有學習敬拜的時候
[00:03:56.000 --> 00:04:01.000]  我們就真的要想究竟我是怎樣信基督教
[00:04:01.000 --> 00:04:06.000]  我究竟是怎樣信耶穌
[00:04:06.000 --> 00:04:10.000]  大家可能沒有參加過一種活動
[00:04:10.000 --> 00:04:12.000]  特別是在香港的時候
[00:04:12.000 --> 00:04:17.000]  聽說在年初一至年初三的時間
[00:04:17.000 --> 00:04:22.000]  很多人會去廟宇
[00:04:22.000 --> 00:04:28.000]  不知道什麼時候開始發明了這種活動
[00:04:28.000 --> 00:04:30.000]  不知道有沒有聽過
[00:04:30.000 --> 00:04:32.000]  叫做觀音借符
[00:04:32.000 --> 00:04:34.000]  有沒有人聽過?
[00:04:34.000 --> 00:04:37.000]  有沒有人去過?
[00:04:37.000 --> 00:04:41.000]  你去過不是一定說你參加過,你去觀摩一下
[00:04:41.000 --> 00:04:46.000]  所以不怕認,你去見過都不怕認
[00:04:46.000 --> 00:04:48.000]  我知道你沒有參加過
[00:04:48.000 --> 00:04:55.000]  這種觀音借符有點像我們教會的應獻一樣
[00:04:55.000 --> 00:04:58.000]  不過應獻就是我們獻給神
[00:04:58.000 --> 00:05:00.000]  觀音借符的應獻就是
[00:05:00.000 --> 00:05:04.000]  我認多少,那個觀音應該獻給我
[00:05:04.000 --> 00:05:07.000]  這個叫做觀音借符
[00:05:07.000 --> 00:05:10.000]  你夠信心的話,你寫一億
[00:05:10.000 --> 00:05:13.000]  你信心再大一點的,你寫三億
[00:05:13.000 --> 00:05:16.000]  我們做基督徒都沒有他這麼大的信心
[00:05:16.000 --> 00:05:18.000]  去應獻一億
[00:05:18.000 --> 00:05:20.000]  很不簡單
[00:05:20.000 --> 00:05:24.000]  不要說一億,一萬一千都不容易
[00:05:24.000 --> 00:05:27.000]  但是他這個應獻是觀音獻給你
[00:05:27.000 --> 00:05:31.000]  所以你多少都可以寫
[00:05:31.000 --> 00:05:39.000]  這些是天從人願的宗教
[00:05:39.000 --> 00:05:44.000]  今天我們讀的這一篇詩篇,九十五篇
[00:05:44.000 --> 00:05:48.000]  其實由九十三到一百篇的詩篇
[00:05:48.000 --> 00:05:54.000]  是有一個連貫的主題叫做君王之歌
[00:05:54.000 --> 00:06:03.000]  君王之歌很可能是猶太人秘魯去到巴比倫
[00:06:03.000 --> 00:06:07.000]  後來再回到耶路撒冷的時候
[00:06:07.000 --> 00:06:09.000]  重建聖殿
[00:06:09.000 --> 00:06:11.000]  在獻殿禮的時候
[00:06:11.000 --> 00:06:15.000]  就有這幾首詩篇
[00:06:15.000 --> 00:06:24.000]  可能應該是有歌譜唱出來去敬拜宣告去慶祝
[00:06:24.000 --> 00:06:29.000]  聖經這裡形容他們要歡呼要歌唱
[00:06:29.000 --> 00:06:33.000]  用詩歌向神歡呼
[00:06:33.000 --> 00:06:40.000]  這樣來慶祝聖殿的重建
[00:06:40.000 --> 00:06:43.000]  所以今天我們從這裡來看
[00:06:43.000 --> 00:06:47.000]  偉大神的王權
[00:06:47.000 --> 00:06:50.000]  尤其是神的權柄
[00:06:50.000 --> 00:06:54.000]  他怎樣去管轄宇宙管轄天下
[00:06:54.000 --> 00:06:59.000]  在這裡我們要說的是神的超越性
[00:06:59.000 --> 00:07:05.000]  因為整個宇宙萬有天下都是他創造的
[00:07:05.000 --> 00:07:07.000]  都在他的手裡
[00:07:07.000 --> 00:07:11.000]  都是他掌王權
[00:07:11.000 --> 00:07:14.000]  這首君王之歌
[00:07:14.000 --> 00:07:18.000]  是告訴我們我們所信的這一位神
[00:07:18.000 --> 00:07:22.000]  是大得無比我們無法想像的一位神
[00:07:22.000 --> 00:07:28.000]  他的超越性是遠遠超過我們能夠想像
[00:07:28.000 --> 00:07:32.000]  一開始第一節
[00:07:32.000 --> 00:07:35.000]  然後再次在第六節
[00:07:35.000 --> 00:07:37.000]  這裡說來啊
[00:07:37.000 --> 00:07:42.000]  所以我今天特地在我們呼召的經文裡
[00:07:42.000 --> 00:07:45.000]  放了這篇詩篇
[00:07:45.000 --> 00:07:48.000]  不是因為有呼召的經文
[00:07:48.000 --> 00:07:52.000]  所以我剛好又說這篇詩篇
[00:07:52.000 --> 00:07:55.000]  因為我要說這篇詩篇
[00:07:55.000 --> 00:08:00.000]  我很覺得呼召是一個神的邀請
[00:08:00.000 --> 00:08:04.000]  透過這篇詩篇的作者
[00:08:04.000 --> 00:08:07.000]  這位詩人神邀請我們
[00:08:07.000 --> 00:08:11.000]  來啊我們一起來向耶和華歌唱
[00:08:11.000 --> 00:08:14.000]  向拯救我們的盤石歡呼
[00:08:14.000 --> 00:08:18.000]  我們要感謝他用詩歌向他歡呼
[00:08:18.000 --> 00:08:20.000]  第一節說來啊
[00:08:20.000 --> 00:08:22.000]  第六節再說來啊
[00:08:22.000 --> 00:08:26.000]  我們是要屈身敬拜
[00:08:26.000 --> 00:08:31.000]  在做我們的耶和華的面前跪下
[00:08:31.000 --> 00:08:34.000]  這裡我想大家看到的是
[00:08:34.000 --> 00:08:36.000]  在我們敬拜的時候
[00:08:36.000 --> 00:08:39.000]  有時候是要大聲的歡呼歌唱
[00:08:39.000 --> 00:08:42.000]  很多音樂好像詩篇150篇
[00:08:42.000 --> 00:08:45.000]  用各種樂器來慶祝
[00:08:45.000 --> 00:08:47.000]  來歡呼歌唱
[00:08:47.000 --> 00:08:49.000]  大大聲的
[00:08:49.000 --> 00:08:51.000]  這是第一節
[00:08:51.000 --> 00:08:54.000]  第二節特別這樣說
[00:08:54.000 --> 00:08:58.000]  但是第六節就完全不同
[00:08:58.000 --> 00:09:00.000]  我們是屈身敬拜
[00:09:00.000 --> 00:09:02.000]  我們是跪下敬拜
[00:09:02.000 --> 00:09:05.000]  在我們敬拜這位超越的神的時候
[00:09:05.000 --> 00:09:08.000]  有時候我們要大聲歡呼
[00:09:08.000 --> 00:09:11.000]  有時候我們是要安靜
[00:09:11.000 --> 00:09:13.000]  屈身
[00:09:13.000 --> 00:09:14.000]  默想
[00:09:14.000 --> 00:09:17.000]  在寧靜裡面敬拜
[00:09:17.000 --> 00:09:19.000]  所以在我們敬拜的時候
[00:09:19.000 --> 00:09:21.000]  大家知道進來的時候
[00:09:21.000 --> 00:09:25.000]  有少許琴聲的音樂伴著
[00:09:25.000 --> 00:09:29.000]  讓我們可以容易一點安靜
[00:09:29.000 --> 00:09:31.000]  安靜之前
[00:09:31.000 --> 00:09:35.000]  我們其實在前幾個月的時候
[00:09:35.000 --> 00:09:39.000]  在我們粵語事工的開會的時候
[00:09:39.000 --> 00:09:40.000]  我們都說
[00:09:40.000 --> 00:09:44.000]  弟兄姊妹初初進來可以隨便聊天
[00:09:44.000 --> 00:09:45.000]  問候
[00:09:45.000 --> 00:09:46.000]  很開心
[00:09:46.000 --> 00:09:52.000]  然後大約到了開始崇拜之前的五分鐘
[00:09:52.000 --> 00:09:55.000]  就開始安靜一下
[00:09:55.000 --> 00:09:58.000]  詩琴有少許音樂
[00:09:59.000 --> 00:10:03.000]  到我們真的開始敬拜的時候
[00:10:03.000 --> 00:10:05.000]  我們有時候的詩歌
[00:10:05.000 --> 00:10:08.000]  是很輝煌的
[00:10:08.000 --> 00:10:10.000]  是很慶祝的
[00:10:10.000 --> 00:10:11.000]  大聲的
[00:10:11.000 --> 00:10:13.000]  打鑼打鼓的
[00:10:13.000 --> 00:10:16.000]  現在有時候打木箱的
[00:10:16.000 --> 00:10:19.000]  總之是一種慶祝的聲音
[00:10:19.000 --> 00:10:21.000]  但是我們的詩歌有時候
[00:10:21.000 --> 00:10:24.000]  又會很安靜
[00:10:24.000 --> 00:10:29.000]  在淺靜的裡面敬拜等候神
[00:10:29.000 --> 00:10:31.000]  這個就是我們神的奇妙
[00:10:31.000 --> 00:10:34.000]  有時候我們看到祂的超越性的時候
[00:10:34.000 --> 00:10:37.000]  我們就歡呼大聲地歌唱
[00:10:37.000 --> 00:10:41.000]  但是有時候我們又慶祝另外一方面
[00:10:41.000 --> 00:10:45.000]  祂的內在性
[00:10:45.000 --> 00:10:47.000]  我們一會兒再說多一點內在性
[00:10:47.000 --> 00:10:51.000]  但是我先是和大家多一點去體會
[00:10:51.000 --> 00:10:53.000]  神那種超越
[00:10:53.000 --> 00:10:56.000]  祂創造宇宙萬有的時候
[00:10:56.000 --> 00:10:58.000]  那種的輝煌
[00:10:58.000 --> 00:11:00.000]  那種的尊榮
[00:11:00.000 --> 00:11:04.000]  很奇妙的一首詩篇
[00:11:04.000 --> 00:11:06.000]  所以由一節到第七節
[00:11:06.000 --> 00:11:08.000]  一路都是這樣說
[00:11:08.000 --> 00:11:12.000]  我們這一種看到神的超越性的敬拜
[00:11:12.000 --> 00:11:15.000]  因為祂是創造宇宙萬物的
[00:11:15.000 --> 00:11:19.000]  因為祂是超乎萬神之上的一位神
[00:11:19.000 --> 00:11:22.000]  當然這裡不是真的說有一萬位的神
[00:11:22.000 --> 00:11:27.000]  而是在當時的文化裡面有人是拜其他的神
[00:11:27.000 --> 00:11:32.000]  這裡是說祂是唯一值得我們敬拜的神
[00:11:32.000 --> 00:11:34.000]  但是到了第七節
[00:11:34.000 --> 00:11:37.000]  尤其是七節的下半節到第十一節
[00:11:37.000 --> 00:11:41.000]  那裡就突然間你覺得有一種轉向
[00:11:41.000 --> 00:11:45.000]  轉去告訴我們神對我們的期望
[00:11:45.000 --> 00:11:47.000]  甚至神對我們的警告
[00:11:47.000 --> 00:11:51.000]  叫我們警惕不要好像以前的猶太人那樣
[00:11:51.000 --> 00:11:55.000]  他們明知這一位神是大能的神
[00:11:55.000 --> 00:11:59.000]  在他們面前行過很多的神跡騎士
[00:11:59.000 --> 00:12:01.000]  但是他們竟然可以漠視
[00:12:01.000 --> 00:12:03.000]  竟然可以忘記
[00:12:03.000 --> 00:12:07.000]  然後他們又背叛神離開神
[00:12:07.000 --> 00:12:12.000]  所以面對一位這麼超越的神
[00:12:12.000 --> 00:12:15.000]  他們都可以這樣做
[00:12:15.000 --> 00:12:17.000]  所以這一首詩篇一方面
[00:12:17.000 --> 00:12:21.000]  告訴我們我們要以不同的形式來敬拜
[00:12:21.000 --> 00:12:24.000]  所以就算我們領師的弟兄姊妹
[00:12:24.000 --> 00:12:28.000]  有時候他們都會用很輝煌的詩歌來開始
[00:12:28.000 --> 00:12:34.000]  然後轉入一種比較寧靜的敬拜的模式
[00:12:34.000 --> 00:12:36.000]  但是有時候可以反過來
[00:12:36.000 --> 00:12:40.000]  請大家用一種比較寧靜一點
[00:12:40.000 --> 00:12:44.000]  深思一點的方式來開始敬拜
[00:12:44.000 --> 00:12:47.000]  然後一直推到高潮
[00:12:47.000 --> 00:12:52.000]  我們一起大聲歡呼敬拜神
[00:12:52.000 --> 00:12:54.000]  我們的祈禱也是一樣
[00:12:54.000 --> 00:12:56.000]  我們教睦帶領我們祈禱
[00:12:56.000 --> 00:13:00.000]  我們主席帶領我們奉獻的祈禱
[00:13:00.000 --> 00:13:04.000]  一樣是有時候一開始就很輝煌
[00:13:04.000 --> 00:13:06.000]  然後進入寧靜
[00:13:06.000 --> 00:13:08.000]  有時候先從寧靜開始
[00:13:08.000 --> 00:13:15.000]  然後進入那種輝煌敬拜尊榮的神
[00:13:15.000 --> 00:13:19.000]  我們敬拜就是這樣敬拜
[00:13:19.000 --> 00:13:23.000]  我們敬拜是可以有一個這麼闊度的
[00:13:23.000 --> 00:13:26.000]  這樣不同方式的敬拜
[00:13:26.000 --> 00:13:30.000]  所以如果覺得來崇拜的時候
[00:13:30.000 --> 00:13:33.000]  好像不是很投入
[00:13:33.000 --> 00:13:40.000]  為什麼好像有些經常這麼靜態呢?
[00:13:40.000 --> 00:13:45.000]  我們就學習在靜態裡面去敬拜神
[00:13:45.000 --> 00:13:50.000]  尤其是因為我們敬拜一位這麼輝煌的神
[00:13:50.000 --> 00:13:54.000]  我們都要安靜在神的面前
[00:13:54.000 --> 00:13:57.000]  以一種的靜態來反思
[00:13:57.000 --> 00:14:01.000]  深思究竟我們信了一位這麼輝煌
[00:14:01.000 --> 00:14:05.000]  這麼尊榮這麼偉大的神的時候
[00:14:05.000 --> 00:14:08.000]  我們有沒有聽祂的話
[00:14:08.000 --> 00:14:10.000]  我們有沒有記得
[00:14:10.000 --> 00:14:14.000]  祂在我們的生命裡面所做過的奇事
[00:14:14.000 --> 00:14:16.000]  我們有沒有記得
[00:14:16.000 --> 00:14:20.000]  祂在這個宇宙裡面做過的奇事
[00:14:20.000 --> 00:14:27.000]  將這兩方面放在一首詩篇裡面
[00:14:27.000 --> 00:14:31.000]  更加幫助我們看到這一首詩篇
[00:14:31.000 --> 00:14:36.000]  那種讚美頌揚神的時候
[00:14:36.000 --> 00:14:40.000]  那種的深度、闊度
[00:14:40.000 --> 00:14:43.000]  我們這樣敬拜
[00:14:43.000 --> 00:14:46.000]  說回創造的權柄的時候
[00:14:46.000 --> 00:14:50.000]  神是怎樣創造宇宙萬物
[00:14:50.000 --> 00:14:53.000]  雖然我們好像形容要六天這麼長
[00:14:53.000 --> 00:14:57.000]  但是神真的做得很辛苦
[00:14:57.000 --> 00:14:59.000]  做足六天就好像我們一樣
[00:14:59.000 --> 00:15:01.000]  有時候我們做足七天
[00:15:01.000 --> 00:15:05.000]  神說要有光就有光
[00:15:05.000 --> 00:15:09.000]  神以祂的說話來創造
[00:15:09.000 --> 00:15:11.000]  其實神可以不用說出聲
[00:15:11.000 --> 00:15:14.000]  祂的說話未必一定是說出聲的
[00:15:14.000 --> 00:15:16.000]  就好像我們現在心唱心和
[00:15:16.000 --> 00:15:19.000]  你不唱出聲你也可以唱歌
[00:15:19.000 --> 00:15:22.000]  所以神的說話究竟有沒有說出聲
[00:15:22.000 --> 00:15:24.000]  說到的當然沒有
[00:15:24.000 --> 00:15:26.000]  但是那裡不難明白
[00:15:26.000 --> 00:15:28.000]  我們現在開始明白原來
[00:15:28.000 --> 00:15:31.000]  說話是很有能力的
[00:15:31.000 --> 00:15:34.000]  大家聽過現在有這些智能家居
[00:15:34.000 --> 00:15:37.000]  你要開電視不用去按
[00:15:37.000 --> 00:15:40.000]  以前開電視要走近電視那裡按
[00:15:40.000 --> 00:15:42.000]  後來我跟別人說
[00:15:42.000 --> 00:15:45.000]  到我自己成家立室之後
[00:15:45.000 --> 00:15:47.000]  我要買一個電視
[00:15:47.000 --> 00:15:50.000]  我就要買一個不用走近去按的電視
[00:15:50.000 --> 00:15:53.000]  即是有遙控
[00:15:53.000 --> 00:15:57.000]  可能我以後再買電視的時候
[00:15:57.000 --> 00:16:00.000]  我就要買一個不用按任何東西
[00:16:00.000 --> 00:16:03.000]  都可以開著電視的電視
[00:16:03.000 --> 00:16:05.000]  可能你們家裡已經有了
[00:16:05.000 --> 00:16:07.000]  這些智能電視
[00:16:07.000 --> 00:16:09.000]  不過我不知道用什麼畫
[00:16:09.000 --> 00:16:11.000]  我未試過
[00:16:11.000 --> 00:16:12.000]  廣東話可以嗎
[00:16:12.000 --> 00:16:14.000]  還是潮州話可以嗎
[00:16:14.000 --> 00:16:17.000]  開電視就會開電視
[00:16:17.000 --> 00:16:20.000]  開燈的
[00:16:20.000 --> 00:16:22.000]  原來是可以的
[00:16:22.000 --> 00:16:24.000]  用說話已經是
[00:16:24.000 --> 00:16:26.000]  現在我們都經歷到這種能力
[00:16:26.000 --> 00:16:29.000]  何方神創造的時候
[00:16:29.000 --> 00:16:33.000]  他以他的說話來創造宇宙萬物
[00:16:33.000 --> 00:16:35.000]  那種威嚴
[00:16:35.000 --> 00:16:37.000]  那種權柄
[00:16:37.000 --> 00:16:39.000]  那種能力
[00:16:39.000 --> 00:16:44.000]  我們開始更加容易想像得到
[00:16:44.000 --> 00:16:46.000]  在很多詩篇裡面
[00:16:46.000 --> 00:16:48.000]  其實提過很多
[00:16:48.000 --> 00:16:56.000]  我們怎樣去體會神創造的偉大奇妙
[00:16:56.000 --> 00:17:01.000]  這篇詩篇沒有很詳細去形容神的創造
[00:17:01.000 --> 00:17:03.000]  但是有其他的詩篇都有說
[00:17:03.000 --> 00:17:06.000]  太陽、月亮
[00:17:06.000 --> 00:17:12.000]  來讚美神
[00:17:12.000 --> 00:17:15.000]  但是我們都可以用另外一種方法
[00:17:15.000 --> 00:17:22.000]  來體會神創造宇宙萬物那種輝煌和奇妙
[00:17:22.000 --> 00:17:25.000]  有時候我們讀聖經就這樣讀慣了
[00:17:25.000 --> 00:17:28.000]  很容易讀著讀著
[00:17:28.000 --> 00:17:30.000]  好像很習慣
[00:17:30.000 --> 00:17:32.000]  但是今天想和大家看看
[00:17:32.000 --> 00:17:36.000]  宇宙萬物這位創造者
[00:17:36.000 --> 00:17:40.000]  他的超越的權能
[00:17:40.000 --> 00:17:42.000]  如果大家可以想想
[00:17:42.000 --> 00:17:47.000]  大約四十年前有星空奇遇
[00:17:47.000 --> 00:17:50.000]  有沒有人看過星空奇遇?
[00:17:50.000 --> 00:17:52.000]  有看過的吧?
[00:17:52.000 --> 00:17:55.000]  大家四十多年前已經看過了
[00:17:55.000 --> 00:17:57.000]  年輕一點的可能不懂
[00:17:57.000 --> 00:18:06.000]  到年輕一點的就懂得星球大戰
[00:18:06.000 --> 00:18:09.000]  但是在這些所有的背後
[00:18:09.000 --> 00:18:12.000]  講到宇宙究竟有多大有多大
[00:18:12.000 --> 00:18:14.000]  有多奇妙
[00:18:14.000 --> 00:18:17.000]  當然他們還有想像力
[00:18:17.000 --> 00:18:19.000]  這裡有什麼人種
[00:18:19.000 --> 00:18:22.000]  那裡有什麼怪獸
[00:18:22.000 --> 00:18:24.000]  但是我們都嘗試一下
[00:18:24.000 --> 00:18:28.000]  在這種星空奇遇裡面
[00:18:28.000 --> 00:18:31.000]  來想像這個世界
[00:18:31.000 --> 00:18:35.000]  接著我講這個宇宙
[00:18:35.000 --> 00:18:39.000]  去年在聖誕的福音聚會裡
[00:18:39.000 --> 00:18:41.000]  我有用過
[00:18:41.000 --> 00:18:44.000]  但是那次因為不是很多弟兄姊妹在
[00:18:44.000 --> 00:18:47.000]  我就抄襲自己講過的東西
[00:18:47.000 --> 00:18:51.000]  今天在這裡再給大家體會
[00:18:51.000 --> 00:18:56.000]  宇宙的奇妙和神的創造奇功
[00:18:56.000 --> 00:19:02.000]  我們知道我們身處的星系和太陽系
[00:19:02.000 --> 00:19:04.000]  是多麼的大
[00:19:04.000 --> 00:19:08.000]  原來在太陽系銀河系裡面
[00:19:08.000 --> 00:19:13.000]  是起碼有一千億個的行星
[00:19:13.000 --> 00:19:17.000]  和一千億個的星
[00:19:17.000 --> 00:19:18.000]  星是什麼
[00:19:18.000 --> 00:19:20.000]  星就是自己會發光的那些叫星
[00:19:20.000 --> 00:19:23.000]  行星是不會發光的
[00:19:23.000 --> 00:19:26.000]  但是我們這個銀河系裡面
[00:19:26.000 --> 00:19:33.000]  有一千億個行星和起碼一千億顆的星
[00:19:33.000 --> 00:19:37.000]  怎樣可以擺這麼多東西在裡面
[00:19:37.000 --> 00:19:39.000]  一定要很大很大
[00:19:39.000 --> 00:19:40.000]  這個銀河系
[00:19:40.000 --> 00:19:43.000]  大到我們根本無法想像
[00:19:43.000 --> 00:19:45.000]  但是原來聽聞學家說
[00:19:45.000 --> 00:19:48.000]  在這個宇宙裡面
[00:19:48.000 --> 00:19:54.000]  是有一千億個好像我們銀河系這樣的星系
[00:19:54.000 --> 00:20:01.000]  你想像一下在整個宇宙裡面有多少顆星
[00:20:01.000 --> 00:20:05.000]  一千億乘一千億
[00:20:05.000 --> 00:20:07.000]  是多到我們無法想像
[00:20:07.000 --> 00:20:09.000]  一千億乘一千億是多少
[00:20:09.000 --> 00:20:10.000]  其實我也不太知道
[00:20:10.000 --> 00:20:12.000]  不過那些科學家就說
[00:20:12.000 --> 00:20:16.000]  在一之後擺二十二個零
[00:20:16.000 --> 00:20:19.000]  這麼大
[00:20:19.000 --> 00:20:21.000]  這麼多的星
[00:20:21.000 --> 00:20:24.000]  而在這麼多的星裡面
[00:20:24.000 --> 00:20:30.000]  有一千億個這樣的星系
[00:20:30.000 --> 00:20:37.000]  我們要怎樣才可以明白到這個宇宙有多大呢
[00:20:37.000 --> 00:20:42.000]  所以就真的要和大家去參加一下
[00:20:42.000 --> 00:20:46.000]  這個星際的旅行
[00:20:46.000 --> 00:20:48.000]  就好像星空奇遇
[00:20:48.000 --> 00:20:50.000]  這些星球大戰
[00:20:50.000 --> 00:20:55.000]  去進到這個宇宙裡面去旅行
[00:20:55.000 --> 00:20:59.000]  然後我們就體會到宇宙有多大
[00:20:59.000 --> 00:21:02.000]  神的創造奇功有多奇妙
[00:21:02.000 --> 00:21:06.000]  祂的權柄有多難以想像
[00:21:06.000 --> 00:21:09.000]  然後回到好像這篇詩篇一樣
[00:21:09.000 --> 00:21:11.000]  看到神的奇妙的時候
[00:21:11.000 --> 00:21:18.000]  回到去反思自己究竟我們怎樣回應這位奇妙的神
[00:21:18.000 --> 00:21:21.000]  其中一樣東西看到這麼大的宇宙的時候
[00:21:21.000 --> 00:21:25.000]  就是看到我們真的好像一顆塵那麼小
[00:21:25.000 --> 00:21:28.000]  一顆塵那麼小
[00:21:28.000 --> 00:21:29.000]  為什麼這麼說呢
[00:21:29.000 --> 00:21:33.000]  因為當我小時候晚上睡在床上睡不著
[00:21:33.000 --> 00:21:35.000]  周圍黑漆漆
[00:21:35.000 --> 00:21:37.000]  我就又在想像
[00:21:37.000 --> 00:21:42.000]  周圍黑漆漆就好像宇宙縮小了
[00:21:42.000 --> 00:21:45.000]  在我這間黑漆漆的房間裡面
[00:21:45.000 --> 00:21:47.000]  縮小了不知道多少千億倍
[00:21:47.000 --> 00:21:50.000]  才來到我這間房間那麼小
[00:21:50.000 --> 00:21:54.000]  如果整個宇宙是我這間睡房
[00:21:54.000 --> 00:21:58.000]  這樣的大小的時候
[00:21:58.000 --> 00:22:02.000]  這個地球就好像等於一顆塵那麼小
[00:22:02.000 --> 00:22:04.000]  在整個宇宙裡面
[00:22:04.000 --> 00:22:09.000]  我們幾十億的人口在這顆塵裡面
[00:22:09.000 --> 00:22:14.000]  有沒有想像過一顆塵可以有幾十億的人口在裡面
[00:22:14.000 --> 00:22:17.000]  你想想人是小成怎樣
[00:22:17.000 --> 00:22:21.000]  但是神就是這樣創造這麼奇妙的宇宙
[00:22:21.000 --> 00:22:25.000]  然後他創造我們這些尊貴的人的生命
[00:22:25.000 --> 00:22:32.000]  在這顆塵裡面有幾十顆我們這些人
[00:22:32.000 --> 00:22:34.000]  如果我們要再嘗試一下
[00:22:34.000 --> 00:22:36.000]  在這個星空奇遇裡面
[00:22:36.000 --> 00:22:41.000]  我們試一下想像我們坐一架太空船
[00:22:41.000 --> 00:22:43.000]  開始飛
[00:22:43.000 --> 00:22:45.000]  我們飛的速度不用很快
[00:22:45.000 --> 00:22:50.000]  大約每秒鐘飛三十萬公里就可以了
[00:22:50.000 --> 00:22:52.000]  讀科學的就會知道
[00:22:52.000 --> 00:22:55.000]  這個速度就是光的速度
[00:22:55.000 --> 00:22:59.000]  光速就是每秒鐘三十萬里
[00:22:59.000 --> 00:23:02.000]  我們坐著這架太空船
[00:23:02.000 --> 00:23:07.000]  一秒鐘裡面可以環繞地球七次
[00:23:07.000 --> 00:23:09.000]  可能和大家有很多時候
[00:23:09.000 --> 00:23:12.000]  你開車的速度差不多
[00:23:12.000 --> 00:23:16.000]  你一上到高速公路的時候
[00:23:16.000 --> 00:23:20.000]  一踏油門一百已經很快了
[00:23:20.000 --> 00:23:23.000]  但是光速就在一百的後面
[00:23:23.000 --> 00:23:26.000]  再加多七個零這麼快
[00:23:26.000 --> 00:23:28.000]  我們沒辦法想像有多快
[00:23:28.000 --> 00:23:31.000]  以這樣的速度
[00:23:31.000 --> 00:23:35.000]  十秒鐘就已經去到月球了
[00:23:35.000 --> 00:23:38.000]  十分鐘去到哪裡呢
[00:23:38.000 --> 00:23:39.000]  去到太陽
[00:23:39.000 --> 00:23:43.000]  太陽離開我們只不過是一億五千萬里
[00:23:43.000 --> 00:23:46.000]  也不是很遠
[00:23:46.000 --> 00:23:49.000]  你從這個宇宙來計算
