
[00:00:00.000 --> 00:00:01.480]  好,平安
[00:04:56.700 --> 00:04:58.700]  這線因為說謊之人的假冒
[00:04:58.700 --> 00:05:03.700]  這等人的良心如同被熱鐵落慣了一般
[00:05:03.700 --> 00:05:05.700]  他們禁止嫁娶又禁戒食物
[00:05:05.700 --> 00:05:09.700]  就是神所造 叫那信而明白真道的人
[00:05:09.700 --> 00:05:13.700]  敢借著領受的 凡神所造的 物都是好的
[00:05:13.700 --> 00:05:16.700]  若能借著領受 就沒有一樣可棄的
[00:05:16.700 --> 00:05:20.700]  都因神的道和人的祈求成為聖潔了
[00:05:20.700 --> 00:05:23.700]  這段經文當中其實大概推測到就是
[00:05:23.700 --> 00:05:29.700]  當時提摩太所服侍的教會有幾樣不同的狀況
[00:05:29.700 --> 00:05:33.700]  有人離開 有人帶來了一些錯誤的教導
[00:05:33.700 --> 00:05:36.700]  甚至逼同時在教會當中有人去做
[00:05:36.700 --> 00:05:39.700]  大家留意的是這些問題
[00:05:39.700 --> 00:05:44.700]  比較大機會有可能發生的就是在教會裏面
[00:05:44.700 --> 00:05:48.700]  因為這樣 所以可以說成為了提摩太的一個
[00:05:48.700 --> 00:05:51.700]  比較大的掙扎 或者是比較大的一個問題
[00:05:51.700 --> 00:05:53.700]  因為我想很多時候都是這樣的
[00:05:53.700 --> 00:05:55.700]  其實如果外面發生什麼問題
[00:05:55.700 --> 00:05:59.700]  對於我們來說 我們可能都未必覺得很心悶
[00:05:59.700 --> 00:06:00.700]  或者很痛心等等
[00:06:00.700 --> 00:06:03.700]  但是偏偏如果發生了在我們身邊
[00:06:03.700 --> 00:06:05.700]  發生了在我們最親近的地方
[00:06:05.700 --> 00:06:07.700]  或者發生在教會裏面
[00:06:07.700 --> 00:06:11.700]  很多時候就會是一個很大的影響
[00:06:11.700 --> 00:06:13.700]  很令我們覺得很多問題
[00:06:13.700 --> 00:06:16.700]  我想如果發生在我們自己的家裏
[00:06:16.700 --> 00:06:18.700]  我想那個掙扎程度就會更加大很多
[00:06:18.700 --> 00:06:20.700]  所以我想我們都可以見到的
[00:06:20.700 --> 00:06:23.700]  就是之後保羅在後面也有解釋
[00:06:23.700 --> 00:06:27.700]  其實問題不大 怎樣去理解就是後面所解釋的
[00:06:27.700 --> 00:06:32.700]  不過有件事要想的就是問題的確在前面解決了
[00:06:32.700 --> 00:06:36.700]  但長遠來說 如果每一次有問題都要保羅來解決
[00:06:36.700 --> 00:06:38.700]  或者去解釋 或者幫忙去解決
[00:06:38.700 --> 00:06:40.700]  我想不是一件好事
[00:06:40.700 --> 00:06:43.700]  如果我們所有事情都要找最大的去解釋
[00:06:43.700 --> 00:06:45.700]  那最大的一定會很忙
[00:06:45.700 --> 00:06:48.700]  所以其中一樣東西我們見到的就是
[00:06:48.700 --> 00:06:50.700]  接下來我們今天進入今天的經文
[00:06:50.700 --> 00:06:52.700]  保羅是在教導提摩太
[00:06:52.700 --> 00:06:56.700]  怎樣去預備自己去面對這些狀況
[00:06:56.700 --> 00:06:58.700]  從而達到一個目的
[00:06:58.700 --> 00:07:00.700]  就是十六節後半節所說的
[00:07:00.700 --> 00:07:04.700]  因為這樣又能夠自己又能夠挺你的人
[00:07:04.700 --> 00:07:05.700]  簡單來說就是說
[00:07:05.700 --> 00:07:07.700]  當他這樣去預備自己的時候
[00:07:07.700 --> 00:07:10.700]  他就可以祝福到 去影響到他身邊的人
[00:07:10.700 --> 00:07:13.700]  我想這件事其實不只是提摩太需要思考
[00:07:13.700 --> 00:07:16.700]  同樣我們今天也都可以借鑒今天這個經文
[00:07:16.700 --> 00:07:19.700]  我們去想 其實我們都可以去思考這件事
[00:07:19.700 --> 00:07:22.700]  特別我們今天說到就是財疏學錢這件事
[00:07:22.700 --> 00:07:25.700]  就是財能疏離或者實踐我們所學的東西
[00:07:25.700 --> 00:07:28.700]  我們都是希望能夠去祝福人
[00:07:28.700 --> 00:07:30.700]  所以我們需要思考的就是
[00:07:30.700 --> 00:07:34.700]  究竟我們怎樣可以這樣做呢
[00:07:34.700 --> 00:07:36.700]  我想可能都有人問的就是
[00:07:36.700 --> 00:07:38.700]  提摩太 剛才都有提到
[00:07:38.700 --> 00:07:40.700]  他是一個教牧 他是一個牧者
[00:07:40.700 --> 00:07:42.700]  我們不是個個都是牧者
[00:07:42.700 --> 00:07:44.700]  我們不是個個都是牧師傳道的時候
[00:07:44.700 --> 00:07:45.700]  那對不對我們呢
[00:07:45.700 --> 00:07:49.700]  其實我想重點在於不是我們是不是在做牧者教牧等等
[00:07:49.700 --> 00:07:53.700]  但重點在於我們在保羅所分享的教導裡面
[00:07:53.700 --> 00:07:55.700]  怎樣可以得到一些適合自己
[00:07:55.700 --> 00:07:58.700]  就是預備自己的一些原則
[00:07:58.700 --> 00:08:00.700]  那這個是我們從這些經文當中
[00:08:00.700 --> 00:08:02.700]  我們嘗試去得著的東西
[00:08:02.700 --> 00:08:07.700]  那我們進入去這個經文的時候
[00:08:07.700 --> 00:08:11.700]  其實在保羅和提摩太預備自己的這段經文
[00:08:11.700 --> 00:08:12.700]  我想大家才知道的東西
[00:08:12.700 --> 00:08:14.700]  其實就是基本上可以
[00:08:14.700 --> 00:08:18.700]  這六到十六節的經文就分為兩大段
[00:08:18.700 --> 00:08:19.700]  就好像經文slide剛才一樣
[00:08:19.700 --> 00:08:20.700]  分成兩個部分
[00:08:20.700 --> 00:08:22.700]  六至十一節是一個部分
[00:08:22.700 --> 00:08:24.700]  十二至十六節是一個部分
[00:08:24.700 --> 00:08:26.700]  所以我們會逐一去思考一下
[00:08:26.700 --> 00:08:28.700]  思想一下究竟每一段的重點是甚麼
[00:08:28.700 --> 00:08:31.700]  然後我們再看看究竟我們得到甚麼原則
[00:08:31.700 --> 00:08:35.700]  我被她嚇到 不要緊
[00:08:35.700 --> 00:08:37.700]  最重要是那些東西沒有壞就行了
[00:08:37.700 --> 00:08:38.700]  OK 謝謝
[00:08:38.700 --> 00:08:41.700]  OK
[00:08:41.700 --> 00:08:47.700]  好 那我們就進入到這個第六節那裡
[00:08:47.700 --> 00:08:48.700]  那就提到了
[00:08:48.700 --> 00:08:53.700]  她說你若將這些事提醒弟兄們便是基督耶穌的好執事
[00:08:53.700 --> 00:08:59.700]  在真道的華語和理所向來所服從的善道上得了教育
[00:08:59.700 --> 00:09:02.700]  首先保羅說到就是將這些東西
[00:09:02.700 --> 00:09:05.700]  我想當然當中可能包括上文當中
[00:09:05.700 --> 00:09:08.700]  我們所提到的這些提醒
[00:09:08.700 --> 00:09:11.700]  甚至是之前那幾章的提醒
[00:09:11.700 --> 00:09:14.700]  都可以分享給其他人
[00:09:14.700 --> 00:09:19.700]  就說是一個基督耶穌的好執事
[00:09:19.700 --> 00:09:24.700]  或者這個執事在原文當中所說是一個好的服事者
[00:09:24.700 --> 00:09:26.700]  那這樣做法
[00:09:26.700 --> 00:09:31.700]  她也說是令自己在真道上得了教育
[00:09:31.700 --> 00:09:35.700]  或者用其他的翻譯本就說得到栽培
[00:09:35.700 --> 00:09:36.700]  那去理解這節經文
[00:09:36.700 --> 00:09:39.700]  我就想起以前我有個老師曾經跟我分享
[00:09:39.700 --> 00:09:44.700]  當如果說要去幫一個學生去熟悉他所讀的東西
[00:09:44.700 --> 00:09:47.700]  一個很有效的方法就是
[00:09:47.700 --> 00:09:52.700]  叫那個學生去教他所學的東西
[00:09:52.700 --> 00:09:55.700]  因為在那個時候
[00:09:55.700 --> 00:10:00.700]  那個學生就會重新再想過究竟他學過些什麼
[00:10:00.700 --> 00:10:01.700]  然後去分享給其他人
[00:10:01.700 --> 00:10:03.700]  當我們去分享的時候
[00:10:03.700 --> 00:10:04.700]  其實這樣同一時間
[00:10:04.700 --> 00:10:10.700]  亦都會給人家有個機會去檢查我們究竟學了些什麼
[00:10:10.700 --> 00:10:12.700]  特別那個時候如果有錯的話
[00:10:12.700 --> 00:10:15.700]  雖然感覺好像很壞了很尷尬
[00:10:15.700 --> 00:10:18.700]  但因為這樣反而令我們記得我們犯過的錯誤
[00:10:18.700 --> 00:10:23.700]  從而我們更加容易避免我們所犯的錯誤
[00:10:23.700 --> 00:10:24.700]  所以整合這兩方面
[00:10:24.700 --> 00:10:26.700]  我想當分享我們所學會的東西
[00:10:26.700 --> 00:10:30.700]  是幫助到我們更加熟悉我們所學的東西
[00:10:30.700 --> 00:10:33.700]  同樣這樣去提醒提摩太的時候
[00:10:33.700 --> 00:10:36.700]  就是希望她這樣亦都得到她自己更加成長
[00:10:36.700 --> 00:10:41.700]  但是問題為什麼要這樣去提醒提摩太呢
[00:10:41.700 --> 00:10:43.700]  這個容許我之後再解釋
[00:10:43.700 --> 00:10:44.700]  我們接著下去先
[00:10:44.700 --> 00:10:46.700]  接著去到第七節
[00:10:46.700 --> 00:10:49.700]  在第七節當中就說到
[00:10:49.700 --> 00:10:54.700]  只是要棄絕那世俗的言語和老虎荒謬的話
[00:10:54.700 --> 00:10:57.700]  再勁拳上操練自己
[00:10:57.700 --> 00:11:02.700]  在這裡剛才就說到一些話要在真道上
[00:11:02.700 --> 00:11:08.700]  但突然間這段就說要棄絕世俗的言語和老虎荒謬的話
[00:11:08.700 --> 00:11:10.700]  那究竟會是什麼意思
[00:11:10.700 --> 00:11:13.700]  或者對於提摩太來說有什麼意義呢
[00:11:13.700 --> 00:11:15.700]  我想我們可以看的就是
[00:11:15.700 --> 00:11:20.700]  首先我們可以理解就是後面所說的勁拳上操練自己
[00:11:20.700 --> 00:11:22.700]  什麼叫勁拳
[00:11:22.700 --> 00:11:27.700]  勁拳就是說我們的全人生命專注於上帝那裡
[00:11:27.700 --> 00:11:32.700]  我們怎樣用我們的生命去專注去行上帝的教導
[00:11:32.700 --> 00:11:34.700]  這個是勁拳
[00:11:34.700 --> 00:11:37.700]  而當我們因為要這樣去做
[00:11:37.700 --> 00:11:39.700]  因為要專心於上帝當中
[00:11:39.700 --> 00:11:42.700]  因此我們就可以理解的一件事就是說
[00:11:42.700 --> 00:11:45.700]  當我們這個世界有很多的聲音
[00:11:45.700 --> 00:11:46.700]  我們要懂得去分辨
[00:11:46.700 --> 00:11:48.700]  我們要懂得去選擇
[00:11:48.700 --> 00:11:52.700]  我們要懂得去看究竟哪一個是上帝的聲音
[00:11:52.700 --> 00:11:54.700]  因為我想在我們的生命當中經常都是這樣的
[00:11:54.700 --> 00:11:55.700]  就是有很多面對不同的選擇
[00:11:55.700 --> 00:11:58.700]  可能上帝的教導和別人所說的事情的時候
[00:11:58.700 --> 00:11:59.700]  我們又怎樣去選擇呢
[00:11:59.700 --> 00:12:01.700]  這裡就在說為什麼我們要捨棄
[00:12:01.700 --> 00:12:02.700]  為什麼我們要棄絕
[00:12:02.700 --> 00:12:04.700]  就是因為當我們有這些選擇的時候
[00:12:04.700 --> 00:12:07.700]  我們要懂得去選擇上帝的話
[00:12:07.700 --> 00:12:09.700]  那個就叫做勁拳
[00:12:09.700 --> 00:12:11.700]  而勁拳這件事
[00:12:11.700 --> 00:12:14.700]  它也說到是一個要操練自己
[00:12:14.700 --> 00:12:16.700]  在第八節也提到
[00:12:16.700 --> 00:12:18.700]  操練身體益處還小
[00:12:18.700 --> 00:12:20.700]  唯獨勁拳凡事都有益處
[00:12:20.700 --> 00:12:24.700]  因有今生和來生的應許
[00:12:24.700 --> 00:12:27.700]  接著第九節也說
[00:12:27.700 --> 00:12:28.700]  者是可信的
[00:12:28.700 --> 00:12:30.700]  是十分可佩服的
[00:12:30.700 --> 00:12:32.700]  回應回第八節的經文
[00:12:32.700 --> 00:12:33.700]  簡單來說
[00:12:33.700 --> 00:12:34.700]  操練對我來說
[00:12:34.700 --> 00:12:38.700]  是一樣很經常會發生的
[00:12:38.700 --> 00:12:40.700]  因為我自己譬如說練習
[00:12:40.700 --> 00:12:42.700]  彈音樂我喜歡彈音樂
[00:12:42.700 --> 00:12:44.700]  打籃球也是要練習
[00:12:44.700 --> 00:12:45.700]  那究竟操練
[00:12:45.700 --> 00:12:46.700]  為什麼我們要操練
[00:12:46.700 --> 00:12:47.700]  有什麼意義呢
[00:12:47.700 --> 00:12:49.700]  對我來說有三方面可以想的
[00:12:49.700 --> 00:12:50.700]  第一
[00:12:50.700 --> 00:12:52.700]  當我們說要操練的時候
[00:12:52.700 --> 00:12:55.700]  其實是說我們要持之以恆地去做
[00:12:55.700 --> 00:12:56.700]  不停地去做
[00:12:56.700 --> 00:12:57.700]  重複地去做
[00:12:57.700 --> 00:13:00.700]  直到成為我們的習慣
[00:13:00.700 --> 00:13:02.700]  我想很多方面都是這樣去練的
[00:13:02.700 --> 00:13:03.700]  唱歌玩樂器
[00:13:03.700 --> 00:13:05.700]  要不停地練習
[00:13:05.700 --> 00:13:06.700]  那我們才可以習慣
[00:13:06.700 --> 00:13:07.700]  一來就可以彈
[00:13:07.700 --> 00:13:08.700]  一來就可以唱
[00:13:08.700 --> 00:13:09.700]  打球要打得好
[00:13:09.700 --> 00:13:10.700]  要練
[00:13:10.700 --> 00:13:11.700]  打機要打得好
[00:13:11.700 --> 00:13:13.700]  都要練
[00:13:13.700 --> 00:13:14.700]  勁拳
[00:13:14.700 --> 00:13:15.700]  都要練習
[00:13:15.700 --> 00:13:16.700]  無論祈禱
[00:13:16.700 --> 00:13:17.700]  讀經復試
[00:13:17.700 --> 00:13:18.700]  做見證
[00:13:18.700 --> 00:13:20.700]  我們都要持之以恆地去做
[00:13:20.700 --> 00:13:22.700]  不停地去做
[00:13:22.700 --> 00:13:24.700]  重複地去做
[00:13:24.700 --> 00:13:25.700]  第二方面
[00:13:25.700 --> 00:13:26.700]  就是剛才所說的
[00:13:26.700 --> 00:13:28.700]  要懂得去選擇
[00:13:28.700 --> 00:13:29.700]  選擇是說
[00:13:29.700 --> 00:13:31.700]  我們懂得選擇對的方向
[00:13:31.700 --> 00:13:33.700]  對的方法
[00:13:33.700 --> 00:13:35.700]  因為如果我們沒有用好的方法
[00:13:35.700 --> 00:13:37.700]  或者方向錯誤的話
[00:13:37.700 --> 00:13:39.700]  那我們練多少也沒有用
[00:13:39.700 --> 00:13:40.700]  同時
[00:13:40.700 --> 00:13:42.700]  另一方面也說到
[00:13:42.700 --> 00:13:43.700]  我們因為時間有限
[00:13:43.700 --> 00:13:45.700]  所以要懂得去選擇
[00:13:45.700 --> 00:13:46.700]  去學會
[00:13:46.700 --> 00:13:49.700]  怎樣去花時間在對的地方
[00:13:49.700 --> 00:13:50.700]  譬如
[00:13:50.700 --> 00:13:52.700]  如果好像是兩年前
[00:13:52.700 --> 00:13:53.700]  三年前我要行倪行者
[00:13:53.700 --> 00:13:55.700]  我就要懂得花出時間
[00:13:55.700 --> 00:13:56.700]  去練那個倪行者
[00:13:56.700 --> 00:13:57.700]  我的麗家
[00:13:57.700 --> 00:13:59.700]  本身可能可以一天放假
[00:13:59.700 --> 00:14:00.700]  我就要懂得用
[00:14:00.700 --> 00:14:02.700]  一整天的時間去行山
[00:14:02.700 --> 00:14:04.700]  為了那一天可以做到
[00:14:04.700 --> 00:14:07.700]  即是為了可以去行倪行者
[00:14:07.700 --> 00:14:08.700]  第三
[00:14:08.700 --> 00:14:10.700]  除了剛才所說的
[00:14:10.700 --> 00:14:12.700]  持之以恆地去做
[00:14:12.700 --> 00:14:13.700]  懂得選擇之外
[00:14:13.700 --> 00:14:14.700]  操練
[00:14:14.700 --> 00:14:15.700]  就是因為
[00:14:15.700 --> 00:14:16.700]  剛才也有提及的
[00:14:16.700 --> 00:14:20.700]  就是要達成目標
[00:14:20.700 --> 00:14:21.700]  練習唱歌
[00:14:21.700 --> 00:14:23.700]  為了我們可以唱到
[00:14:23.700 --> 00:14:24.700]  練習樂器
[00:14:24.700 --> 00:14:26.700]  為了我們可以有一天彈到
[00:14:26.700 --> 00:14:27.700]  練習打球
[00:14:27.700 --> 00:14:28.700]  練打球
[00:14:28.700 --> 00:14:29.700]  就是為了可以打到好球
[00:14:29.700 --> 00:14:30.700]  練倪行者
[00:14:30.700 --> 00:14:31.700]  就是為了倪行者
[00:14:31.700 --> 00:14:33.700]  那一天可以成功走完
[00:14:33.700 --> 00:14:35.700]  全段的路程
[00:14:35.700 --> 00:14:38.700]  操練競拳呢
[00:14:38.700 --> 00:14:40.700]  為了什麼
[00:14:40.700 --> 00:14:41.700]  我想就是為了我們
[00:14:41.700 --> 00:14:42.700]  可以擁有一個
[00:14:42.700 --> 00:14:44.700]  可以影響人的生命
[00:14:44.700 --> 00:14:45.700]  可以祝福人的生命
[00:14:45.700 --> 00:14:48.700]  可以榮神益人的生命
[00:14:48.700 --> 00:14:49.700]  由此可見
[00:14:49.700 --> 00:14:51.700]  我們所謂的競拳生命
[00:14:51.700 --> 00:14:52.700]  主要不是說
[00:14:52.700 --> 00:14:56.700]  我們在教會做多少事情
[00:14:56.700 --> 00:14:58.700]  不是說在教會裡面不重要
[00:14:58.700 --> 00:15:00.700]  但是我們在裡面是在操練
[00:15:00.700 --> 00:15:03.700]  為了我們能夠在這個世界當中
[00:15:03.700 --> 00:15:05.700]  祝福更多的人
[00:15:05.700 --> 00:15:10.700]  這個就是在說操練
[00:15:10.700 --> 00:15:11.700]  這個也是保羅所提到的
[00:15:11.700 --> 00:15:12.700]  努力的方向
[00:15:12.700 --> 00:15:14.700]  所以第十節就提到了
[00:15:14.700 --> 00:15:15.700]  我們努苦努力
[00:15:15.700 --> 00:15:16.700]  正是為此
[00:15:16.700 --> 00:15:18.700]  因我們的指望
[00:15:18.700 --> 00:15:20.700]  在乎永生的神
[00:15:20.700 --> 00:15:21.700]  他是萬人的救主
[00:15:21.700 --> 00:15:23.700]  更是信徒的救主
[00:15:23.700 --> 00:15:24.700]  然後在第十一節
[00:15:24.700 --> 00:15:26.700]  就好像回應回到
[00:15:26.700 --> 00:15:27.700]  第六節那樣
[00:15:27.700 --> 00:15:29.700]  這些事你要吩咐人
[00:15:29.700 --> 00:15:30.700]  也要教導人
[00:15:30.700 --> 00:15:32.700]  我想有時候可以回應
[00:15:32.700 --> 00:15:33.700]  或者是說
[00:15:33.700 --> 00:15:37.700]  是教第七節到第十節的教導
[00:15:37.700 --> 00:15:38.700]  但簡單來說
[00:15:38.700 --> 00:15:39.700]  我就可以見到
[00:15:39.700 --> 00:15:41.700]  他仍然是要分享
[00:15:41.700 --> 00:15:42.700]  那解釋一下剛才的分享
[00:15:42.700 --> 00:15:43.700]  為什麼
[00:15:43.700 --> 00:15:45.700]  因為分享我們要更加熟悉的時候
[00:15:45.700 --> 00:15:46.700]  一樣操練競拳
[00:15:46.700 --> 00:15:47.700]  不斷地去分享的時候
[00:15:47.700 --> 00:15:49.700]  就是為了我們可以更加熟悉
[00:15:49.700 --> 00:15:51.700]  怎樣有一個競拳的生命
[00:15:51.700 --> 00:15:53.700]  而這件事亦都是發生
[00:15:53.700 --> 00:15:54.700]  我們可以發生在
[00:15:54.700 --> 00:15:56.700]  我們教會的活動當中
[00:15:56.700 --> 00:15:57.700]  可能如果我們敬拜的時候
[00:15:57.700 --> 00:15:58.700]  可能很多時候是單方
[00:15:58.700 --> 00:15:59.700]  好像現在那樣
[00:15:59.700 --> 00:16:00.700]  我向大家的時候
[00:16:00.700 --> 00:16:01.700]  可能很少能夠分享
[00:16:01.700 --> 00:16:04.700]  或者可以想的就是小組
[00:16:04.700 --> 00:16:05.700]  或者可以想的是茶經
[00:16:05.700 --> 00:16:07.700]  今晚好像有茶經是吧
[00:16:07.700 --> 00:16:09.700]  對了 歡迎大家參加
[00:16:09.700 --> 00:16:10.700]  先在這裡賣廣告
[00:16:10.700 --> 00:16:11.700]  就是這些分享的時候
[00:16:11.700 --> 00:16:13.700]  大家可以去分享之餘
[00:16:13.700 --> 00:16:15.700]  亦都幫助自己熟悉
[00:16:15.700 --> 00:16:17.700]  怎樣去競拳
[00:16:17.700 --> 00:16:19.700]  或者練習競拳
[00:16:19.700 --> 00:16:21.700]  操練這個競拳的生命
