
[00:00:00.000 --> 00:00:03.680]  我稍後會播放一段片段給大家看
[00:06:11.600 --> 00:06:13.000]  但女士們打結又可以
[00:06:13.000 --> 00:06:14.120]  即是打個結
[00:06:14.120 --> 00:06:15.440]  即是綁個結
[00:06:15.440 --> 00:06:17.440]  所以很多很多仔細
[00:06:17.440 --> 00:06:20.200]  甚至最出名有39條的條例
[00:06:20.200 --> 00:06:22.960]  說安息日可以做甚麼
[00:06:22.960 --> 00:06:25.120]  行路又不可以多過多少步
[00:06:25.120 --> 00:06:26.320]  這些就是法利塞人
[00:06:26.320 --> 00:06:28.080]  將一個信仰
[00:06:28.080 --> 00:06:30.080]  由摩西的時候的精髓
[00:06:30.080 --> 00:06:32.880]  變成一個律法條文
[00:06:32.880 --> 00:06:35.360]  將人緊緊的綁死
[00:06:35.360 --> 00:06:38.520]  所以當尼哥底姆
[00:06:38.520 --> 00:06:40.440]  聽到耶穌的生命
[00:06:40.440 --> 00:06:42.280]  看到耶穌的作為的時候
[00:06:42.280 --> 00:06:46.160]  他裏面有一股渴慕和興趣
[00:06:46.160 --> 00:06:47.320]  他急不得待
[00:06:47.320 --> 00:06:50.640]  我們不知為何他夜裏來找耶穌
[00:06:50.640 --> 00:06:52.480]  可能需要長時間
[00:06:52.480 --> 00:06:54.080]  可能又怕人誤會
[00:06:54.080 --> 00:06:55.240]  無論怎樣都好
[00:06:55.240 --> 00:06:57.040]  還要他來找耶穌
[00:06:57.040 --> 00:06:59.400]  問生命一個重要的問題
[00:06:59.400 --> 00:07:00.640]  到底耶穌你是怎樣
[00:07:00.640 --> 00:07:02.120]  所以他第一個問題就是
[00:07:02.120 --> 00:07:03.840]  耶穌說我知道
[00:07:03.840 --> 00:07:07.120]  你所做的如果不是從神來做不到
[00:07:07.120 --> 00:07:08.480]  為甚麼呢
[00:07:08.480 --> 00:07:10.520]  因為在第二章你發覺
[00:07:10.520 --> 00:07:12.080]  耶穌可以隨便走
[00:07:12.080 --> 00:07:13.760]  如果再看其他福音書
[00:07:13.760 --> 00:07:15.760]  耶穌有醫治人
[00:07:15.760 --> 00:07:20.080]  甚至可以在當中使死人復生
[00:07:20.080 --> 00:07:22.440]  我不知道他問尼哥底姆
[00:07:22.440 --> 00:07:24.560]  是這些事發生之前還是之後
[00:07:24.560 --> 00:07:25.640]  但無論如何
[00:07:25.640 --> 00:07:28.320]  如果按約翰福音
[00:07:28.320 --> 00:07:31.440]  肯定是隨便走之後才尼哥底姆
[00:07:31.440 --> 00:07:34.640]  這件神蹟對於一個
[00:07:34.640 --> 00:07:36.160]  法利塞人猶太教來說
[00:07:36.160 --> 00:07:37.640]  他們昔日的時候
[00:07:37.640 --> 00:07:40.280]  由摩西的時代到大衛時代
[00:07:40.280 --> 00:07:42.920]  其實有很多神蹟奇事
[00:07:42.920 --> 00:07:45.120]  但後來國家被滅
[00:07:45.120 --> 00:07:46.840]  甚麼都好像沒有了
[00:07:46.840 --> 00:07:50.120]  所以它只是成為一個宗教
[00:07:50.120 --> 00:07:52.120]  而不是一個信仰的特質
[00:07:52.120 --> 00:07:54.080]  在這裡我講一點點
[00:07:54.080 --> 00:07:55.080]  如果大家有人問你
[00:07:55.080 --> 00:07:56.400]  你信甚麼的
[00:07:56.400 --> 00:07:58.200]  如果以下的情況就是
[00:07:58.200 --> 00:07:59.960]  我信基督教
[00:07:59.960 --> 00:08:01.240]  那我告訴你
[00:08:01.240 --> 00:08:03.000]  你有些似法利塞人
[00:08:03.000 --> 00:08:04.720]  如果講錯得罪了一下
[00:08:04.720 --> 00:08:06.080]  如果有人問你信甚麼
[00:08:06.080 --> 00:08:07.320]  我信耶穌基督
[00:08:07.320 --> 00:08:08.120]  OK
[00:08:08.120 --> 00:08:11.320]  我們的信仰核心就是基督信仰
[00:08:11.320 --> 00:08:11.920]  好
[00:08:11.920 --> 00:08:13.360]  希望大家將來
[00:08:13.360 --> 00:08:15.360]  能夠轉化一下
[00:08:15.360 --> 00:08:17.280]  今天第一個更新就是
[00:08:17.280 --> 00:08:18.680]  在聖靈裏面
[00:08:18.680 --> 00:08:19.840]  重視聖靈的更新
[00:08:19.840 --> 00:08:21.040]  這個可以幫助
[00:08:21.040 --> 00:08:21.440]  好
[00:08:21.440 --> 00:08:24.880]  去到當尼哥底姆這樣問的時候
[00:08:24.880 --> 00:08:26.320]  耶穌怎樣回答
[00:08:26.320 --> 00:08:27.920]  耶穌回答他就是
[00:08:27.920 --> 00:08:29.080]  一個問題
[00:08:29.080 --> 00:08:30.560]  如果人
[00:08:30.560 --> 00:08:32.280]  不去重生
[00:08:32.280 --> 00:08:34.000]  就不能夠見神的國
[00:08:34.000 --> 00:08:35.880]  接著尼哥再問的時候
[00:08:35.880 --> 00:08:36.920]  耶穌又回答
[00:08:36.920 --> 00:08:39.160]  人若不從水裏和聖靈生的
[00:08:39.160 --> 00:08:40.720]  就不能見神的國
[00:08:40.720 --> 00:08:43.320]  其實都是很重的意思就是
[00:08:43.320 --> 00:08:44.600]  你一定要甚麼
[00:08:44.600 --> 00:08:47.600]  重生
[00:08:47.600 --> 00:08:49.520]  重生是基督信仰裏面
[00:08:49.520 --> 00:08:50.720]  當查若科的時候
[00:08:50.720 --> 00:08:51.920]  你會看到很重要
[00:08:51.920 --> 00:08:53.280]  我想問一下大家
[00:08:53.280 --> 00:08:56.000]  甚麼叫做重生
[00:08:56.000 --> 00:08:58.320]  你給十秒好了
[00:08:58.320 --> 00:09:02.040]  對你來說甚麼叫做重生
[00:09:02.040 --> 00:09:03.640]  重生中國得幾好呀
[00:09:03.640 --> 00:09:05.960]  重生做人是不是
[00:09:05.960 --> 00:09:08.520]  無論你過去怎樣壞都好
[00:09:08.520 --> 00:09:09.640]  因為耶穌的緣故
[00:09:09.640 --> 00:09:11.120]  重生做人
[00:09:11.120 --> 00:09:12.880]  這個真是很簡單的重生
[00:09:12.880 --> 00:09:14.560]  不過在信仰裏面
[00:09:14.560 --> 00:09:16.760]  重生可以是從上頭生
[00:09:16.760 --> 00:09:18.760]  所以就不是尼哥底姆所講
[00:09:18.760 --> 00:09:21.080]  回到母腹那裏
[00:09:21.080 --> 00:09:23.480]  簡單些用下面一幅圖
[00:09:23.480 --> 00:09:26.720]  我就將他重生的意念擺出來
[00:09:26.720 --> 00:09:29.120]  重生或者重生的人生
[00:09:29.120 --> 00:09:32.720]  就好像大家相熟的一些圖
[00:09:32.720 --> 00:09:34.400]  這個圓圓是代表我們的生命
[00:09:34.400 --> 00:09:36.640]  耶穌基督在我們的中心裏面
[00:09:36.640 --> 00:09:38.320]  掌王權居首位
[00:09:38.320 --> 00:09:39.320]  所以你的事業
[00:09:39.320 --> 00:09:39.960]  你的娛樂
[00:09:39.960 --> 00:09:40.680]  你的靈修
[00:09:40.680 --> 00:09:41.400]  你的婚姻
[00:09:41.400 --> 00:09:42.600]  你的時間的管理
[00:09:42.600 --> 00:09:44.760]  都要給誰呀
[00:09:44.760 --> 00:09:46.280]  給耶穌來帶領
[00:09:46.280 --> 00:09:47.560]  每做這件事的時候
[00:09:47.560 --> 00:09:48.720]  問一問耶穌
[00:09:48.720 --> 00:09:50.760]  你的生命的次序
[00:09:50.760 --> 00:09:52.520]  會有一跌跌墜
[00:09:52.520 --> 00:09:54.120]  當然耶穌會在你的生命
[00:09:54.120 --> 00:09:55.760]  但沒得掌王權的時候
[00:09:55.760 --> 00:09:56.880]  可能很凌亂
[00:09:56.880 --> 00:09:58.400]  不過回來就是
[00:09:58.400 --> 00:10:01.640]  耶穌要尼哥底姆重生
[00:10:01.640 --> 00:10:05.000]  讓他知道真正的信仰
[00:10:05.000 --> 00:10:09.040]  不是法利賽式的律法
[00:10:09.040 --> 00:10:14.120]  而是要明白上帝的公義、權能、慈悲、憐憫
[00:10:14.120 --> 00:10:17.720]  以致從上面透過生命流露出去
[00:10:17.720 --> 00:10:21.320]  耶穌又強調下一張泡泡讓我們看得到
[00:10:21.320 --> 00:10:22.320]  當耶穌問
[00:10:22.320 --> 00:10:23.280]  我實際告訴你
[00:10:23.280 --> 00:10:25.440]  人若不從水和聖靈生
[00:10:25.440 --> 00:10:26.920]  就不能進神的國
[00:10:26.920 --> 00:10:27.800]  當年經文的時候
[00:10:27.800 --> 00:10:30.560]  到今時今日的解釋都比較掙扎
[00:10:30.560 --> 00:10:34.560]  因為聖經講了有水和聖靈
[00:10:34.560 --> 00:10:37.000]  水代表可能是一些潔淨
[00:10:37.000 --> 00:10:39.240]  特別是在羅馬書有提到
[00:10:39.240 --> 00:10:43.760]  耶穌當時約翰的浸禮都是一個潔淨
[00:10:43.760 --> 00:10:45.560]  聖靈是從上帝來
[00:10:45.560 --> 00:10:47.680]  不過有一些解經
[00:10:47.680 --> 00:10:49.640]  我都喜歡這個解經
[00:10:49.640 --> 00:10:51.600]  它就說
[00:10:51.600 --> 00:10:52.680]  我實際告訴你
[00:10:52.680 --> 00:10:54.160]  人若不是從水
[00:10:54.160 --> 00:10:55.560]  它就不是用和字
[00:10:55.560 --> 00:10:56.880]  因為和字是積
[00:10:56.880 --> 00:10:59.640]  所以下面就是
[00:10:59.640 --> 00:11:03.080]  亦說人若不是從水
[00:11:03.080 --> 00:11:04.640]  積聖靈生的
[00:11:04.640 --> 00:11:07.600]  就不能進神的國
[00:11:07.600 --> 00:11:09.360]  明不明白分別在哪裏
[00:11:09.360 --> 00:11:11.320]  無論前者後者都好
[00:11:11.320 --> 00:11:12.800]  我相信有一個重點
[00:11:12.800 --> 00:11:15.120]  其中一個重點一定離不開這裏
[00:11:15.120 --> 00:11:18.640]  就是我們的生命的更新
[00:11:18.640 --> 00:11:20.920]  轉化是需要甚麼
[00:11:20.920 --> 00:11:22.080]  聖靈
[00:11:22.080 --> 00:11:23.240]  OK
[00:11:23.240 --> 00:11:25.920]  當然再加上兩個的重點
[00:11:25.920 --> 00:11:27.320]  就是水的意思
[00:11:27.320 --> 00:11:28.640]  就是當我們去更新
[00:11:28.640 --> 00:11:29.640]  除了靠聖靈之外
[00:11:29.640 --> 00:11:30.760]  有一樣東西就是
[00:11:30.760 --> 00:11:32.680]  水是當時很重要
[00:11:32.680 --> 00:11:33.560]  在約翰的時候
[00:11:33.560 --> 00:11:35.080]  要悔改
[00:11:35.080 --> 00:11:36.320]  弟兄姊妹們
[00:11:36.320 --> 00:11:37.720]  我們不要單靠聖靈
[00:11:37.720 --> 00:11:40.120]  就沒有一個生命的悔改
[00:11:40.120 --> 00:11:42.360]  否則我們的更新
[00:11:42.360 --> 00:11:44.240]  只是有些興奮
[00:11:44.240 --> 00:11:45.360]  沒有一個實在
[00:11:45.360 --> 00:11:45.840]  好了
[00:11:45.840 --> 00:11:47.400]  當耶穌這樣說的時候
[00:11:47.400 --> 00:11:51.440]  我就透過這個故事提醒我們
[00:11:51.440 --> 00:11:52.800]  更新是要認真
[00:11:52.800 --> 00:11:54.760]  所以這個尼哥底姆
[00:11:54.760 --> 00:11:56.200]  是這麼熟悉的時候
[00:11:56.200 --> 00:11:58.440]  對他們猶太教覺得不滿足
[00:11:58.440 --> 00:12:00.640]  他就渴望來找耶穌
[00:12:00.640 --> 00:12:03.240]  找這個答案
[00:12:03.240 --> 00:12:05.080]  最後我想問一下大家
[00:12:05.080 --> 00:12:06.200]  問一下大家
[00:12:06.200 --> 00:12:09.160]  你猜尼哥底姆這個對話之後
[00:12:09.160 --> 00:12:13.000]  他的生命有沒有更新到呢
[00:12:13.000 --> 00:12:15.600]  即是說他有沒有請聖靈去帶領
[00:12:15.600 --> 00:12:19.640]  或者他明白更多基督的信仰
[00:12:19.640 --> 00:12:20.840]  你猜有沒有
[00:12:20.840 --> 00:12:22.720]  答案是有
[00:12:22.720 --> 00:12:24.280]  如果大家有機會
[00:12:24.280 --> 00:12:27.080]  看看《約翰福音》十九章三十九節
[00:12:27.080 --> 00:12:29.920]  當耶穌死的時候
[00:12:29.920 --> 00:12:31.840]  尼哥底姆和約瑟
[00:12:31.840 --> 00:12:33.320]  向羅馬官問他
[00:12:33.320 --> 00:12:35.440]  拿耶穌的身體
[00:12:35.440 --> 00:12:38.840]  然後他花了不知多少錢
[00:12:38.840 --> 00:12:42.600]  用了一百斤的末藥
[00:12:42.600 --> 00:12:46.200]  和一些沉香去抹耶穌的身體
[00:12:46.200 --> 00:12:47.520]  這個代表甚麼呢
[00:12:47.520 --> 00:12:49.160]  他整個生命有個轉化
[00:12:49.160 --> 00:12:50.760]  就是當耶穌死的時候
[00:12:50.760 --> 00:12:52.120]  聖經只記載
[00:12:52.120 --> 00:12:55.440]  唯一的在當中
[00:12:55.440 --> 00:12:56.880]  有猶太信仰的
[00:12:56.880 --> 00:12:58.080]  就是法尼塞人
[00:12:58.080 --> 00:12:59.360]  就是尼哥底姆
[00:12:59.360 --> 00:13:00.000]  他去左邊
[00:13:00.000 --> 00:13:02.800]  我相信這個故事提醒我們
[00:13:02.800 --> 00:13:04.800]  這個更新是要認真
[00:13:04.800 --> 00:13:06.600]  這個故事亦都提醒我們
[00:13:06.600 --> 00:13:07.840]  在更新裏面
[00:13:07.840 --> 00:13:10.080]  聖靈有很大的主導的位置
[00:13:10.080 --> 00:13:12.480]  而且有生命的信仰活出來
[00:13:12.480 --> 00:13:15.120]  這個尼哥底姆這個故事提醒我們
[00:13:15.120 --> 00:13:17.360]  亦都配合我們今年
[00:13:17.360 --> 00:13:18.920]  或者在我們核心價值
[00:13:18.920 --> 00:13:20.760]  或者筲箕灣的核心價值
[00:13:20.760 --> 00:13:24.920]  就是一個重視聖靈更新的教會
[00:13:24.920 --> 00:13:26.960]  說到這裏我想問大家
[00:13:26.960 --> 00:13:29.800]  你覺得你重不重視呢
[00:13:29.800 --> 00:13:30.800]  不是因為透過講道
[00:13:30.800 --> 00:13:32.480]  講道再重新去演繹
[00:13:32.480 --> 00:13:34.320]  因為這個是我們的核心價值
[00:13:34.320 --> 00:13:35.760]  除了新朋友之外
[00:13:35.760 --> 00:13:37.480]  每一個回來筲箕的時候
[00:13:37.480 --> 00:13:38.720]  有一段時間
[00:13:38.720 --> 00:13:40.400]  無論是一年兩年三年
[00:13:40.400 --> 00:13:42.680]  我相信這件事在你裏面
[00:13:42.680 --> 00:13:44.000]  或多或少有的
[00:13:44.000 --> 00:13:46.800]  因為這個是我們的核心價值
[00:13:46.800 --> 00:13:48.120]  OK
[00:13:48.120 --> 00:13:49.360]  哎呀 我沒有
[00:13:49.360 --> 00:13:51.080]  喂 求主幫了我們
[00:13:51.080 --> 00:13:52.440]  既然找到是有
[00:13:52.440 --> 00:13:53.480]  為甚麼我們沒有呢
[00:13:53.480 --> 00:13:54.800]  可能我們模糊了
[00:13:54.800 --> 00:13:56.040]  我們重新來過
[00:13:56.040 --> 00:13:57.600]  好 第二個
[00:13:57.600 --> 00:13:58.880]  我想和大家看的就是
[00:13:58.880 --> 00:13:59.840]  我們的核心價值
[00:13:59.840 --> 00:14:01.560]  就是重視聖靈更新的時候
[00:14:01.560 --> 00:14:02.880]  有甚麼要留意呢
[00:14:02.880 --> 00:14:05.960]  靈命是需要聖靈不斷的更新
[00:14:05.960 --> 00:14:07.400]  這裏講的是靈命
[00:14:07.400 --> 00:14:09.440]  人有兩個命
[00:14:09.440 --> 00:14:11.400]  一個就是我們的生命
[00:14:11.400 --> 00:14:13.600]  對於信耶穌和不信耶穌的人
[00:14:13.600 --> 00:14:15.920]  都有這條命
[00:14:15.920 --> 00:14:17.640]  是每日的生活
[00:14:17.640 --> 00:14:20.000]  但是信耶穌的人多了一條命
[00:14:20.000 --> 00:14:20.800]  叫做甚麼呢
[00:14:20.800 --> 00:14:21.960]  靈命
[00:14:21.960 --> 00:14:24.520]  因為剛才如果大家敬拜的時候
[00:14:24.520 --> 00:14:26.640]  我們大令敬拜金
[00:14:26.640 --> 00:14:27.480]  一開始的時候
[00:14:27.480 --> 00:14:29.280]  我們用了很多大愛的默想
[00:14:29.280 --> 00:14:31.680]  關於上帝的創造
[00:14:31.680 --> 00:14:33.520]  其中上帝做人的時候
[00:14:33.520 --> 00:14:36.040]  和所有的動物植物不同
[00:14:36.040 --> 00:14:37.480]  祂給了口氣
[00:14:37.480 --> 00:14:40.640]  吹了口氣到人的身上的時候
[00:14:40.640 --> 00:14:43.160]  這個人成為有靈的活人
[00:14:43.160 --> 00:14:45.280]  所以這個叫做靈命
[00:14:45.280 --> 00:14:46.680]  當沒有耶穌的時候
[00:14:46.680 --> 00:14:49.040]  人的靈命是死的
[00:14:49.040 --> 00:14:50.600]  如果你未信耶穌
[00:14:50.600 --> 00:14:52.040]  恐怕我冒犯了你
[00:14:52.040 --> 00:14:54.200]  你的靈命是死的
[00:14:54.200 --> 00:14:56.480]  所以你接通不到上帝的甚麼
[00:14:56.480 --> 00:14:59.160]  因為那口氣是上帝給我們的
[00:14:59.160 --> 00:15:00.920]  所以我們信耶穌的時候
[00:15:00.920 --> 00:15:02.320]  一個豐盛的生命
[00:15:02.320 --> 00:15:03.680]  最簡單的意思
[00:15:03.680 --> 00:15:06.320]  就是我們和上帝有一個接通
[00:15:06.320 --> 00:15:07.360]  所以有機會
[00:15:07.360 --> 00:15:08.320]  你未信耶穌的時候
[00:15:08.320 --> 00:15:10.520]  今天都可以考慮這個機會
[00:15:10.520 --> 00:15:12.120]  你要接回這個靈命
[00:15:12.120 --> 00:15:12.720]  OK
[00:15:12.720 --> 00:15:18.600]  所以靈命是需要聖靈不斷更新
[00:15:18.600 --> 00:15:20.600]  靈命就好像我們
[00:15:20.600 --> 00:15:21.840]  在用那部吸塵機
[00:15:21.840 --> 00:15:23.040]  每天都在動
[00:15:23.040 --> 00:15:24.240]  大家用個吸塵機
[00:15:24.240 --> 00:15:26.200]  有沒有試過你的吸塵機裏面
[00:15:26.200 --> 00:15:27.600]  拼命吸吸吸吸
[00:15:27.600 --> 00:15:29.440]  買一部新的吸塵機回來
[00:15:29.440 --> 00:15:30.880]  當然有個袋在裏面
[00:15:30.880 --> 00:15:32.320]  無論它是環保袋也好
[00:15:32.320 --> 00:15:33.520]  一次過扔也好
[00:15:33.520 --> 00:15:34.880]  你吸它三年
[00:15:34.880 --> 00:15:36.280]  每天都吸這樣才算
[00:15:36.280 --> 00:15:37.800]  有很多層這樣算
[00:15:37.800 --> 00:15:38.960]  不是真的甚麼
[00:15:38.960 --> 00:15:40.320]  那你吸了三年之後
[00:15:40.320 --> 00:15:43.720]  我想問這部吸塵機這樣推推推的時候
[00:15:43.720 --> 00:15:46.160]  還吸不吸得到
[00:15:46.160 --> 00:15:48.120]  就算吸得到它都很沒力
[00:15:48.120 --> 00:15:49.080]  新版的時候
[00:15:49.080 --> 00:15:49.880]  啜一聲
[00:15:49.880 --> 00:15:51.520]  連手筋都縮過去
[00:15:51.520 --> 00:15:52.480]  現在呢
[00:15:52.480 --> 00:15:53.280]  啜啜啜
[00:15:53.280 --> 00:15:54.680]  手筋都吹都吹不到
[00:15:54.680 --> 00:15:55.840]  為甚麼
[00:15:55.840 --> 00:15:56.680]  因為悶了
[00:15:56.680 --> 00:15:57.600]  我們需要甚麼
[00:15:57.600 --> 00:15:58.440]  更新
[00:15:58.440 --> 00:16:00.280]  所以靈命就好像這部吸塵機
