
[00:00:00.000 --> 00:00:04.060]  如果今天大家有留意周刊
[00:04:48.020 --> 00:04:51.700]  兼有兩種很獨特的性情在祂裏面
[00:04:51.700 --> 00:04:53.160]  所以對於信徒
[00:04:53.160 --> 00:04:55.660]  我們在這個啟示的過程裏面
[00:04:55.660 --> 00:04:58.880]  我們介乎這兩座山之間的時空
[00:04:58.880 --> 00:05:01.560]  我們可以向前望
[00:05:01.560 --> 00:05:03.480]  又可以向後來想
[00:05:03.480 --> 00:05:05.380]  所以我覺得是非常榮幸的
[00:05:05.380 --> 00:05:09.860]  因為我們可以比昔日的先知更加清楚
[00:05:09.860 --> 00:05:11.860]  神的計劃
[00:05:11.860 --> 00:05:13.860]  將來耶穌會再來
[00:05:13.860 --> 00:05:19.700]  往前看我們見到耶穌曾經為我們降臨世界
[00:05:19.700 --> 00:05:21.300]  這個就是我們今天
[00:05:21.300 --> 00:05:25.740]  亦都希望嘗試和大家去多些思想後面那座山
[00:05:25.740 --> 00:05:28.280]  就是我們比較少去看的
[00:05:28.280 --> 00:05:30.100]  就是耶穌的再來
[00:05:30.100 --> 00:05:31.820]  今天的經文就記載在
[00:05:31.820 --> 00:05:37.140]  《路加福音》21章25至36節
[00:05:37.140 --> 00:05:42.360]  我和大家一起讀今天的經文
[00:05:42.360 --> 00:05:44.940]  大家可以有聖經見開聖經
[00:05:44.940 --> 00:05:46.020]  沒有聖經就看
[00:05:46.020 --> 00:05:48.340]  我們一起讀出來
[00:05:48.340 --> 00:05:52.120]  我們或者用啟認的方式
[00:05:52.120 --> 00:05:53.260]  我先讀
[00:05:53.260 --> 00:05:56.340]  日月升神要顯出如兆
[00:05:56.340 --> 00:05:59.620]  地上的邦國也有困苦
[00:05:59.620 --> 00:06:03.980]  因海中波浪的響聲而惶惶不安
[00:06:07.140 --> 00:06:19.260]  那時他們要看見人子帶著能力和大榮耀駕雲來臨
[00:06:19.260 --> 00:06:30.420]  耶穌對他們說了一個比喻說
[00:06:30.420 --> 00:06:34.300]  你們看見無花果樹和各樣的樹
[00:06:34.300 --> 00:06:43.900]  同樣當你們看見這些事發生
[00:06:43.900 --> 00:06:46.380]  就知道神的國近了
[00:06:46.380 --> 00:06:55.300]  天地都要廢去
[00:06:55.300 --> 00:06:57.780]  我的話卻絕不廢去
[00:06:57.780 --> 00:07:04.740]  我讀給大家聽
[00:07:04.740 --> 00:07:11.860]  你們要謹慎免得被貪食醉酒和今生的憂慮壓住你們的心
[00:07:11.860 --> 00:07:14.660]  那日子就忽然臨到你們
[00:07:14.660 --> 00:07:16.660]  如同網羅一樣
[00:07:16.660 --> 00:07:21.020]  因為那日子要臨到所有居住在地面上的人
[00:07:21.020 --> 00:07:23.700]  你們要時時警醒
[00:07:23.700 --> 00:07:24.940]  常常祈求
[00:07:24.940 --> 00:07:28.060]  使你們能逃避這一切要來的事
[00:07:28.060 --> 00:07:30.980]  得以站立在人子面前
[00:07:30.980 --> 00:07:35.060]  我們同心的有望主我們再一次禱告
[00:07:35.060 --> 00:07:38.420]  主多謝你揭開你自己話語的奧秘
[00:07:38.420 --> 00:07:41.980]  讓我們看見你在來的時候的一幕
[00:07:41.980 --> 00:07:43.980]  主幫助我們
[00:07:43.980 --> 00:07:45.980]  對我們說話
[00:07:45.980 --> 00:07:47.980]  聖靈求你幫助我們
[00:07:47.980 --> 00:07:49.980]  使我們開我們的心竅
[00:07:49.980 --> 00:07:52.620]  讓我們知道你將要來的日子
[00:07:52.620 --> 00:07:56.140]  並且我們應當如何去預備迎見你
[00:07:56.140 --> 00:07:57.140]  主幫助我們
[00:07:57.140 --> 00:07:59.140]  祈禱奉基督耶穌的聖名
[00:07:59.140 --> 00:08:00.780]  阿們
[00:08:00.780 --> 00:08:05.100]  這段經文和《馬太福音》二十四章
[00:08:05.100 --> 00:08:09.780]  《鑒欖山》的講論是同一段的講論
[00:08:09.780 --> 00:08:12.460]  如果大家有時間真的兩段一起看
[00:08:12.460 --> 00:08:17.380]  你可以更清楚和有彼此參照的作用
[00:08:17.380 --> 00:08:19.220]  耶穌說完這句話
[00:08:19.220 --> 00:08:23.940]  之後幾天祂就上十字架受死受難
[00:08:23.940 --> 00:08:27.540]  祂說到要拆毀的聖殿
[00:08:27.540 --> 00:08:29.860]  剛才大家可能前面沒有讀到
[00:08:29.860 --> 00:08:32.060]  不過其實在經文的前面
[00:08:32.060 --> 00:08:35.900]  祂提到這個聖殿要拆毀
[00:08:35.900 --> 00:08:39.580]  祂所說的除了在眼前這個聖殿要被拆毀之外
[00:08:39.580 --> 00:08:43.940]  耶穌也將這個殿來預表自己的身體
[00:08:43.940 --> 00:08:47.780]  祂說拆毀之後三天祂要重新建造
[00:08:47.780 --> 00:08:50.620]  也就是預言祂死而復活
[00:08:50.620 --> 00:08:54.500]  三天之後復活的這件事
[00:08:54.500 --> 00:08:57.900]  當時有些人正在談論這個聖殿很美
[00:08:57.900 --> 00:08:59.380]  金碧輝煌
[00:08:59.380 --> 00:09:00.500]  很華美
[00:09:00.500 --> 00:09:06.220]  聖經說有人談論聖殿是用美石和貢物所裝飾的
[00:09:06.220 --> 00:09:11.540]  這個殿其實是羅馬當時行省的分封王
[00:09:11.540 --> 00:09:14.220]  所謂大希律所建立的
[00:09:14.220 --> 00:09:18.540]  大希律大家可能比較熟悉的就是曾經
[00:09:18.540 --> 00:09:23.220]  耶穌出生的時間
[00:09:23.220 --> 00:09:25.540]  將伯尼行的嬰孩
[00:09:25.540 --> 00:09:29.580]  所有兩歲之下的嬰孩全部殺光
[00:09:29.580 --> 00:09:35.020]  那個所謂血腥臭名遠播的君王
[00:09:35.020 --> 00:09:41.660]  但是同時間其實他也是一個非常有名的建築師
[00:09:41.660 --> 00:09:46.700]  就是他建築的構想是可以很容易上天開
[00:09:46.700 --> 00:09:48.740]  我都曾經和一些弟兄姊妹分享過
[00:09:48.740 --> 00:09:54.980]  我去年去到死海附近馬薩大的一座城堡
[00:09:54.980 --> 00:09:59.980]  正正就是他命令來建造的一座城堡
[00:09:59.980 --> 00:10:05.700]  他那個可以在一個所謂山羊都很難立足的地方
[00:10:05.700 --> 00:10:10.060]  興建一個很宏偉的城堡在那個地方
[00:10:10.060 --> 00:10:14.300]  那個城堡雖然在旱地來建造
[00:10:14.300 --> 00:10:17.220]  在礦野、死海、很乾燥的地方
[00:10:17.220 --> 00:10:21.660]  但是他足夠自給自足的水源
[00:10:21.660 --> 00:10:24.580]  他將整座山成為他的集水區
[00:10:24.580 --> 00:10:30.900]  和用一些很深的儲水的地坑來將那裡的水儲起
[00:10:30.900 --> 00:10:35.060]  他也建造了很多倉庫
[00:10:35.060 --> 00:10:40.540]  所以這個地方被人圍城圍很久都沒事的
[00:10:40.540 --> 00:10:44.980]  水多到可以興建一些羅馬浴池
[00:10:44.980 --> 00:10:46.100]  有蒸氣的
[00:10:46.100 --> 00:10:50.500]  我當時看到他真的在牆上有蒸氣的管道
[00:10:50.500 --> 00:10:57.020]  所以你看到大希律其實是一個非常聰明的建築師
[00:10:57.020 --> 00:11:00.580]  他所建造的這座聖殿是美輪美奐
[00:11:00.580 --> 00:11:04.620]  所以那時候的猶太人都很讚嘆、很欣賞
[00:11:04.620 --> 00:11:09.420]  即使他知道這是外族的人和他們興建的地方
[00:11:09.420 --> 00:11:12.140]  其實這正是一種懷柔的政策
[00:11:12.140 --> 00:11:16.700]  就好像英國昔日統治香港的時代
[00:11:16.700 --> 00:11:19.300]  也懂得用這種方法
[00:11:19.300 --> 00:11:23.500]  甚至清朝他將漢人滿稱一個外族人
[00:11:23.500 --> 00:11:26.380]  如何能夠控制漢人呢?
[00:11:26.380 --> 00:11:28.220]  他用科舉制度
[00:11:28.220 --> 00:11:30.820]  所以人們就不再反清復明
[00:11:30.820 --> 00:11:32.620]  其實道理是一樣
[00:11:32.620 --> 00:11:39.620]  他們建立這個聖殿使整個猶太人的信仰有核心、有中心
[00:11:39.620 --> 00:11:43.660]  他就不會再關心或者推翻那個政權
[00:11:43.660 --> 00:11:52.420]  大希律將當時的所羅巴百領袖的第二個聖殿拆毀
[00:11:52.420 --> 00:11:54.380]  在原址重建
[00:11:54.380 --> 00:11:57.420]  那個工程是由主前十九年
[00:11:57.420 --> 00:12:01.540]  一直興建到耶穌傳道的時候
[00:12:01.540 --> 00:12:03.980]  曾經在《約翰福音》二章提過
[00:12:03.980 --> 00:12:05.820]  已經有四十六年的時間
[00:12:05.820 --> 00:12:08.380]  嘩!四十六年
[00:12:08.380 --> 00:12:11.700]  今日港鐵的工程遙遙無期
[00:12:11.700 --> 00:12:13.140]  我們又懂得取笑他
[00:12:13.140 --> 00:12:16.860]  但是昔日當然那個建造不同
[00:12:16.860 --> 00:12:18.620]  但是我們見到
[00:12:18.620 --> 00:12:24.260]  他竟然都用了四十六年的時間去建造這麼宏偉的工程
[00:12:24.260 --> 00:12:27.060]  我們見到他是匠心獨運
[00:12:27.060 --> 00:12:29.620]  所以當時的人很欣賞
[00:12:29.620 --> 00:12:33.460]  譬如今日我們請人來參觀我們的禮拜堂
[00:12:33.460 --> 00:12:36.260]  我們假如有錢我們重新裝修過
[00:12:36.260 --> 00:12:37.060]  很漂亮
[00:12:37.060 --> 00:12:39.180]  嘩!那些牆大理石的
[00:12:39.180 --> 00:12:41.220]  那些地板也是大理石的
[00:12:41.220 --> 00:12:44.020]  接著我們請人進來看的時候
[00:12:44.020 --> 00:12:45.700]  接著他跟我們說
[00:12:45.700 --> 00:12:47.300]  嘩!這裡很漂亮
[00:12:47.300 --> 00:12:49.700]  不過有一天要化為烏有
[00:12:49.700 --> 00:12:51.540]  嘩!你真是問他
[00:12:51.540 --> 00:12:53.740]  你是裸景還是贈慶啊
[00:12:53.740 --> 00:12:56.820]  但是耶穌正正就是講同一番的說話
[00:12:56.820 --> 00:13:01.620]  他告訴當時那些在讚嘆這個地方很漂亮的人
[00:13:01.620 --> 00:13:02.500]  他告訴你
[00:13:02.500 --> 00:13:05.180]  這個地方有一天會化為烏有
[00:13:05.180 --> 00:13:10.060]  將來這裡沒有一塊石頭會在另外一塊石頭的上面
[00:13:10.060 --> 00:13:12.620]  全部都會被拆毀
[00:13:12.620 --> 00:13:15.500]  這種就是另類的衝擊療法
[00:13:15.500 --> 00:13:17.820]  不知道大家有沒有聽過
[00:13:17.820 --> 00:13:22.340]  有時候心理醫生會用這種衝擊療法
[00:13:22.340 --> 00:13:25.780]  我小時候我哥哥就去過一些叫波波齋的地方上課
[00:13:25.780 --> 00:13:27.980]  他小時候比較頑皮
[00:13:27.980 --> 00:13:30.380]  大哥就乖了
[00:13:30.380 --> 00:13:34.140]  於是那些老師就會用一支棍子
[00:13:34.140 --> 00:13:37.060]  如果他不聽書就會打他
[00:13:37.060 --> 00:13:39.700]  打完他就會覺得他醒了
[00:13:39.700 --> 00:13:40.900]  就會鈍了
[00:13:40.900 --> 00:13:42.260]  所以他就會聰明了
[00:13:42.260 --> 00:13:44.100]  那時候是一種這樣的
[00:13:44.100 --> 00:13:46.060]  他真的上過這些課
[00:13:46.060 --> 00:13:48.260]  幸好我就不用上
[00:13:48.260 --> 00:13:53.300]  要不然我相信我今天都不知道可不可以站在這裡
[00:13:53.300 --> 00:13:54.740]  但是我就告訴大家
[00:13:54.740 --> 00:13:59.300]  原來這是一種衝擊的療法
[00:13:59.300 --> 00:14:03.980]  其實今天很多人生活很平淡
[00:14:03.980 --> 00:14:07.580]  你會發覺有時候他喜歡去看一些叫做經歷片
[00:14:07.580 --> 00:14:09.540]  又或者是災難片
[00:14:09.540 --> 00:14:11.180]  在幾年前
[00:14:11.180 --> 00:14:14.140]  經常傳說2012世界末日
[00:14:14.140 --> 00:14:16.740]  就有很多套明日之後
[00:14:16.740 --> 00:14:18.500]  2012這些片
[00:14:18.500 --> 00:14:21.460]  他告訴你一個很繁榮的城市
[00:14:21.460 --> 00:14:22.980]  突然一下子
[00:14:22.980 --> 00:14:24.900]  天崩地塌
[00:14:24.900 --> 00:14:26.020]  海嘯
[00:14:26.020 --> 00:14:28.180]  所有的災難接踵
[00:14:28.180 --> 00:14:30.140]  在同一時間湧來
[00:14:30.140 --> 00:14:33.540]  接著到處的人驚呼狂叫
[00:14:33.540 --> 00:14:37.540]  當時好在你一家就坐上一架小型飛機
[00:14:37.540 --> 00:14:38.580]  飛了在上空
[00:14:38.580 --> 00:14:43.620]  於是所有的問題都等於沒有發生一樣
[00:14:43.620 --> 00:14:45.620]  當你的心境平靜下來的時候
[00:14:45.620 --> 00:14:49.060]  你就會很珍惜眼前人
[00:14:49.060 --> 00:14:50.700]  你就會很珍惜一切
[00:14:50.700 --> 00:14:52.580]  雖然我們是看電影的時間
[00:14:52.580 --> 00:14:56.620]  但我們的心境都好像災難片的主角一樣
[00:14:56.620 --> 00:15:01.700]  其實這些電影最好就是和你的女朋友或者男朋友去看
[00:15:01.700 --> 00:15:03.500]  他看完的時候
[00:15:03.500 --> 00:15:06.380]  他就會覺得
[00:15:06.380 --> 00:15:08.740]  人生苦短
[00:15:08.740 --> 00:15:12.860]  不如我都嫁給你吧
[00:15:12.860 --> 00:15:16.220]  可能他覺得我們都經歷了很多災難
[00:15:16.220 --> 00:15:17.900]  不如我們都算了
[00:15:17.900 --> 00:15:19.140]  就結婚吧
[00:15:19.140 --> 00:15:23.620]  所以有些人就說不如去看災難片
[00:15:23.620 --> 00:15:26.420]  所以我想說的就是
[00:15:26.420 --> 00:15:28.660]  透過這番預言
[00:15:28.660 --> 00:15:31.780]  耶穌是被當時的人去反省
[00:15:31.780 --> 00:15:35.900]  反省到他們眼前所見的美麗的電影
[00:15:35.900 --> 00:15:37.740]  那些建築物那麼漂亮
[00:15:37.740 --> 00:15:39.220]  令人自滿
[00:15:39.220 --> 00:15:41.700]  充滿自信自豪
[00:15:41.700 --> 00:15:44.700]  彷彿覺得這就是世界的中心
[00:15:44.700 --> 00:15:47.220]  整個信仰的核心都在這裡
[00:15:47.220 --> 00:15:52.220]  但耶穌卻是看到這一切繁榮的背後
[00:15:52.220 --> 00:15:53.460]  有一天
[00:15:53.460 --> 00:15:55.500]  祂最終都會消失
[00:15:55.500 --> 00:15:58.100]  今天美輪美奐的聖殿
[00:15:58.100 --> 00:16:02.420]  將來一塊石頭不會在另外一塊石頭上面
[00:16:02.420 --> 00:16:06.220]  耶穌的門徒當他們聽見了耶穌這番說話
[00:16:06.220 --> 00:16:07.900]  他們受到這個衝擊之後
[00:16:07.900 --> 00:16:10.940]  他們產生了兩個很重要的問題
[00:16:10.940 --> 00:16:12.220]  他們問耶穌
[00:16:12.220 --> 00:16:13.580]  老師啊
[00:16:13.580 --> 00:16:16.020]  在什麼時候有這些事呢?
[00:16:16.020 --> 00:16:18.380]  這些事將來臨到的時候
[00:16:18.380 --> 00:16:21.380]  又有什麼預兆呢?
[00:16:21.380 --> 00:16:26.340]  他們的心裡面不單止是聽見了聖殿被毀的這件事
[00:16:26.340 --> 00:16:28.140]  他們甚至想到
[00:16:28.140 --> 00:16:31.060]  這個會不會就是世代的終結
[00:16:31.060 --> 00:16:33.940]  會不會就是世界的末日
[00:16:33.940 --> 00:16:37.580]  當然可能他們心裡面未必是這樣想
[00:16:37.580 --> 00:16:41.180]  他們可能也都好像當時的猶太人一樣
[00:16:41.180 --> 00:16:42.500]  他認為
[00:16:42.500 --> 00:16:44.500]  當這個聖殿被毀的時間
[00:16:44.500 --> 00:16:46.380]  這個世代的終結
[00:16:46.380 --> 00:16:51.820]  會不會耶穌就來建立一個新的國度呢?
[00:16:51.820 --> 00:16:54.500]  在這個時間我們見到門徒問的時間
[00:16:54.500 --> 00:16:56.380]  其實他是將所有的事
[00:16:56.380 --> 00:16:58.180]  混在一起
[00:16:58.180 --> 00:17:00.020]  他們認為聖殿被毀
[00:17:00.020 --> 00:17:02.180]  等於主的再回來
[00:17:02.180 --> 00:17:04.220]  和世代的終結
[00:17:04.220 --> 00:17:06.180]  所以當他這樣問的時間
[00:17:06.180 --> 00:17:07.740]  就正如我們剛才所說
[00:17:07.740 --> 00:17:10.940]  他將那個國度混合在一起
[00:17:10.940 --> 00:17:12.100]  將兩座山
[00:17:12.100 --> 00:17:15.180]  就像剛才說的體做一座山一樣
[00:17:15.180 --> 00:17:21.140]  我們今天知道這兩個時間是分開和有延續性的
[00:17:21.140 --> 00:17:24.780]  原來後來我們見到歷史的發生
[00:17:24.780 --> 00:17:27.220]  確真真是這樣發生的
[00:17:27.220 --> 00:17:28.780]  在主後七十年
[00:17:28.780 --> 00:17:31.140]  聖殿就被羅馬人毀滅
[00:17:31.140 --> 00:17:32.820]  的確是一塊石頭
[00:17:32.820 --> 00:17:34.940]  沒有在另外一塊石頭上面
[00:17:34.940 --> 00:17:36.420]  大家知道為什麼嗎?
[00:17:36.420 --> 00:17:39.780]  因為當時他們聖殿的牆壁或者很多器物
[00:17:39.780 --> 00:17:41.820]  是用晶金去製造
[00:17:41.820 --> 00:17:45.060]  於是他們羅馬人放火燒的時間
[00:17:45.060 --> 00:17:48.300]  那些金就流入了石縫裡面
[00:17:48.300 --> 00:17:50.860]  羅馬的士兵
[00:17:50.860 --> 00:17:53.060]  於是就掘開那些石頭
[00:17:53.060 --> 00:17:56.420]  所以最終要拿那些金出來
[00:17:56.420 --> 00:18:02.980]  所以最終一塊石頭沒有在另外一塊石頭上面
[00:18:02.980 --> 00:18:06.300]  其實聖經我們見到
[00:18:06.300 --> 00:18:07.860]  好像有一種含糊性
[00:18:07.860 --> 00:18:10.140]  在這裡也成為了我們
[00:18:10.140 --> 00:18:12.140]  釋經上的困難,因為兩件事
[00:18:12.140 --> 00:18:14.740]  我們不知道哪件是指到哪一件
[00:18:14.740 --> 00:18:17.660]  但是耶穌去回答的時間
[00:18:17.660 --> 00:18:18.860]  我們也會問一個問題
[00:18:18.860 --> 00:18:21.380]  耶穌知不知道呢?
[00:18:21.380 --> 00:18:22.500]  有些人就認為
[00:18:22.500 --> 00:18:26.180]  耶穌在祂有限的肉身的關係
[00:18:26.180 --> 00:18:29.460]  祂有一個暫時性的未必知道
[00:18:29.460 --> 00:18:30.540]  正如耶穌說
[00:18:30.540 --> 00:18:32.180]  祂在來的子
[00:18:32.180 --> 00:18:33.380]  連子都不知道
[00:18:33.380 --> 00:18:34.220]  只有父知道
[00:18:34.220 --> 00:18:36.980]  所以可能祂是有一種
[00:18:36.980 --> 00:18:39.660]  同樣祂不是很清楚的情況
[00:18:39.660 --> 00:18:41.300]  但是
[00:18:41.300 --> 00:18:42.220]  有些人就說
[00:18:42.220 --> 00:18:43.620]  是耶穌故意的
[00:18:43.620 --> 00:18:45.900]  來將這個保留起來
[00:18:45.900 --> 00:18:49.580]  將那個事的含糊性說出來
[00:18:49.580 --> 00:18:50.540]  為什麼呢?
[00:18:50.540 --> 00:18:53.500]  這個正正是神的一個智慧的表達
[00:18:53.500 --> 00:18:54.460]  為什麼呢?
[00:18:54.460 --> 00:18:57.140]  你說含糊也是智慧?
[00:18:57.140 --> 00:18:58.900]  原來
[00:18:58.900 --> 00:19:01.140]  當我們不清楚
[00:19:01.140 --> 00:19:03.700]  究竟耶穌回來的時候的預兆
[00:19:03.700 --> 00:19:06.420]  是指到近期還是將來
[00:19:06.420 --> 00:19:08.620]  更遠的事發生的時間
[00:19:08.620 --> 00:19:11.380]  我們就不能夠隨便的去猜測
[00:19:11.380 --> 00:19:13.300]  究竟祂何時再回來
[00:19:13.300 --> 00:19:15.620]  也都確保每一代的信徒
[00:19:15.620 --> 00:19:20.220]  都會有機會成為主在來的那個世代
[00:19:20.220 --> 00:19:22.980]  於是人就會警醒的等候
[00:19:22.980 --> 00:19:24.420]  救主的再來
[00:19:24.420 --> 00:19:28.340]  這個含糊性也都同樣帶出兩個向度
[00:19:28.340 --> 00:19:30.460]  第一個就是近期的應驗
[00:19:30.460 --> 00:19:34.780]  和將來最終全盤的應驗
[00:19:34.780 --> 00:19:36.660]  兩者之間不是分割的
[00:19:36.660 --> 00:19:38.260]  而是有關係的
[00:19:38.260 --> 00:19:44.220]  所以在啟示所說的近期的應驗的事
[00:19:44.220 --> 00:19:47.140]  就正正是一種好像初熟的果子
[00:19:47.140 --> 00:19:49.020]  什麼是初熟的果子呢?
[00:19:49.020 --> 00:19:52.540]  就說這個果子我一摘出來吃到是甜的時候
[00:19:52.540 --> 00:19:55.500]  我知道我將來修成的時候那個果子
[00:19:55.500 --> 00:19:57.180]  也都會是甜的
[00:19:57.180 --> 00:19:58.460]  這個是酸的
[00:19:58.460 --> 00:20:00.140]  將來就會是酸
[00:20:00.140 --> 00:20:01.820]  所以同樣
[00:20:01.820 --> 00:20:04.660]  我們這個前事的影移
[00:20:04.660 --> 00:20:11.100]  就是我們將未來發生的事 耶穌讓我們看到祂的影移的發生
[00:20:11.100 --> 00:20:14.140]  我們就明白將來主在來的時間
[00:20:14.140 --> 00:20:16.460]  那個實體會是怎樣
[00:20:16.460 --> 00:20:18.540]  或者我會說得比較抽象一點
[00:20:18.540 --> 00:20:20.540]  但我希望大家明白就是說
[00:20:20.540 --> 00:20:22.820]  其實這裡就正正是那個
[00:20:22.820 --> 00:20:26.340]  為什麼在我們去解釋聖經的時候
[00:20:26.340 --> 00:20:28.500]  會有那種困難
[00:20:28.500 --> 00:20:30.940]  究竟主在來之前有什麼預兆呢?
