
[00:00:00.000 --> 00:00:02.000]  我們很歡喜快樂
[00:04:48.000 --> 00:04:53.000]  如果神一開始就要上海商業銀行來貸款給我們
[00:04:53.000 --> 00:04:56.000]  那為什麼中間還要讓Bank of the West
[00:04:56.000 --> 00:04:58.000]  西方銀行插上一腳呢
[00:04:58.000 --> 00:05:00.000]  幹嘛呢
[00:05:00.000 --> 00:05:03.000]  原來要不是我們把銀行
[00:05:03.000 --> 00:05:07.000]  從BOA美國銀行轉到BOW的話
[00:05:07.000 --> 00:05:11.000]  我們恐怕也不會那麼快主動把債務還清
[00:05:11.000 --> 00:05:16.000]  那就會影響到上海商業銀行貸款給我們的可能性
[00:05:16.000 --> 00:05:19.000]  第二我們的Preso
[00:05:19.000 --> 00:05:24.000]  整個地根建築物Preso的報告結果是非常的好
[00:05:24.000 --> 00:05:27.000]  我們貸款的比例是58%
[00:05:27.000 --> 00:05:31.000]  這對銀行來講也是另外一個加分的因素
[00:05:31.000 --> 00:05:35.000]  現在主管一看到這個情況說沒有問題
[00:05:35.000 --> 00:05:38.000]  再加上上海商業銀行不是美國銀行
[00:05:38.000 --> 00:05:41.000]  也不是under FDIC
[00:05:41.000 --> 00:05:43.000]  他們不需要一定要
[00:05:43.000 --> 00:05:48.000]  借給我們這個叫做construction loan的方式借錢給我們
[00:05:48.000 --> 00:05:51.000]  不需要一定要按照工程貸款的方式
[00:05:51.000 --> 00:05:56.000]  他們可以直接用line of credit的方式貸款給我們
[00:05:56.000 --> 00:05:58.000]  不是用construction loan
[00:05:58.000 --> 00:06:01.000]  是用line of credit
[00:06:01.000 --> 00:06:06.000]  所以根本不需要我們有任何停車合約的要求存在
[00:06:06.000 --> 00:06:10.000]  事實上這位主管還很替我們著急
[00:06:10.000 --> 00:06:13.000]  他說你們教會已經準備好開工很久
[00:06:13.000 --> 00:06:15.000]  已經耽擱兩個多月
[00:06:15.000 --> 00:06:17.000]  所有的包商都準備好
[00:06:17.000 --> 00:06:20.000]  工人都預備好來工作
[00:06:20.000 --> 00:06:22.000]  如果再耽擱下去
[00:06:22.000 --> 00:06:26.000]  你們會損失很多工人甚至很多的subcontract
[00:06:26.000 --> 00:06:28.000]  下層的包商都會失去
[00:06:28.000 --> 00:06:32.000]  他說你們要趕快開工才行否則損失慘重
[00:06:32.000 --> 00:06:38.000]  所以他還主動叫舊金山的分行幫我們加班
[00:06:38.000 --> 00:06:41.000]  加緊預備文件
[00:06:41.000 --> 00:06:43.000]  結果就是在那個long weekend
[00:06:43.000 --> 00:06:44.000]  memorial weekend
[00:06:44.000 --> 00:06:46.000]  大家都不上班的時候
[00:06:46.000 --> 00:06:50.000]  銀行加班幫我們來準備所有的文件
[00:06:53.000 --> 00:06:58.000]  我還記得5月27號
[00:06:58.000 --> 00:07:02.000]  5月24號我還在分享有點憂慮
[00:07:02.000 --> 00:07:06.000]  5月27號我就在波士頓林良特會
[00:07:06.000 --> 00:07:08.000]  帶領林良特會
[00:07:08.000 --> 00:07:12.000]  剛好正在準備講到正在敬拜的時候
[00:07:12.000 --> 00:07:14.000]  忽然收到Sam Low
[00:07:14.000 --> 00:07:18.000]  我們的建團委主席緊急電話
[00:07:18.000 --> 00:07:20.000]  平常我都不會接電話
[00:07:20.000 --> 00:07:25.000]  Sam Low我知道一定大肆趕快出去
[00:07:25.000 --> 00:07:27.000]  Sam就告訴我說
[00:07:27.000 --> 00:07:30.000]  有另外一家銀行願意來貸款給我們
[00:07:30.000 --> 00:07:33.000]  可能需要召開一個緊急會議
[00:07:33.000 --> 00:07:36.000]  所以我立刻就同意要召開
[00:07:36.000 --> 00:07:39.000]  所以5月29號一回來
[00:07:39.000 --> 00:07:41.000]  我們就召開了緊急會議
[00:07:41.000 --> 00:07:44.000]  教務團理事會建團委全部召集來
[00:07:44.000 --> 00:07:46.000]  我們一同看了這個貸款的方式
[00:07:46.000 --> 00:07:49.000]  貸款的條件利率都非常好
[00:07:49.000 --> 00:07:52.000]  所以5月29號我們就一致決定
[00:07:52.000 --> 00:07:54.000]  要換銀行
[00:07:54.000 --> 00:07:59.000]  要接受上海商業銀行的貸款提案
[00:07:59.000 --> 00:08:01.000]  一旦決定
[00:08:01.000 --> 00:08:03.000]  事情就發生的飛快
[00:08:03.000 --> 00:08:04.000]  我告訴你
[00:08:04.000 --> 00:08:09.000]  5月29號我們決定要換到上海商業銀行
[00:08:09.000 --> 00:08:11.000]  6月2號我們就拿到這個銀行
[00:08:11.000 --> 00:08:13.000]  給我們正式的term sheet
[00:08:13.000 --> 00:08:16.000]  6月6號long document就簽好
[00:08:16.000 --> 00:08:19.000]  6月7號送到title company
[00:08:19.000 --> 00:08:21.000]  6月8號close escrow
[00:08:21.000 --> 00:08:24.000]  6月9號推土機就進來了
[00:08:24.000 --> 00:08:33.000]  這幾天無數的文件在傳遞當中
[00:08:33.000 --> 00:08:36.000]  理事同工也簽了無數的名
[00:08:36.000 --> 00:08:39.000]  他們說簽到手軟
[00:08:39.000 --> 00:08:45.000]  從5月29號我們看見決定要換銀行開始
[00:08:45.000 --> 00:08:48.000]  一直到明天正式開工
[00:08:48.000 --> 00:08:52.000]  整整才兩個禮拜
[00:08:52.000 --> 00:08:53.000]  從來沒聽過那麼快過
[00:08:53.000 --> 00:08:56.000]  連你自己家申請貸款都沒那麼快
[00:08:56.000 --> 00:08:58.000]  我告訴你
[00:08:58.000 --> 00:09:01.000]  當神工作的時候
[00:09:01.000 --> 00:09:04.000]  速度快到無法想像
[00:09:04.000 --> 00:09:05.000]  你們
[00:09:05.000 --> 00:09:08.000]  不但速度快到無法想像
[00:09:08.000 --> 00:09:11.000]  而且一切都到位
[00:09:11.000 --> 00:09:13.000]  準備好了
[00:09:13.000 --> 00:09:16.000]  當初我們為我們Chicana Glory建電計畫
[00:09:16.000 --> 00:09:20.000]  籌款第一階段的目標是八百萬
[00:09:20.000 --> 00:09:22.000]  當初定這個目標的時候
[00:09:22.000 --> 00:09:24.000]  我們其實還提心吊膽
[00:09:24.000 --> 00:09:27.000]  因為以前我們每一次為建堂籌款
[00:09:27.000 --> 00:09:30.000]  每一次都籌不到一百萬
[00:09:30.000 --> 00:09:32.000]  這一次在這麼短的時間
[00:09:32.000 --> 00:09:34.000]  要籌八百萬
[00:09:34.000 --> 00:09:36.000]  可能嗎
[00:09:36.000 --> 00:09:37.000]  但感謝神再生
[00:09:37.000 --> 00:09:39.000]  真的沒有難成的事情
[00:09:39.000 --> 00:09:41.000]  我們不但籌到八百萬
[00:09:41.000 --> 00:09:44.000]  你知道什麼時候籌到的嗎
[00:09:44.000 --> 00:09:48.000]  就上個禮拜天
[00:09:48.000 --> 00:09:52.000]  Hallelujah
[00:09:52.000 --> 00:09:54.000]  我們看當我們上個禮拜天在宣告說
[00:09:54.000 --> 00:09:57.000]  可以準備開工的時候
[00:09:57.000 --> 00:09:58.000]  我們看見神的時候
[00:09:58.000 --> 00:10:00.000]  真的是剛剛好預備好
[00:10:00.000 --> 00:10:02.000]  奉獻達到了八百萬
[00:10:02.000 --> 00:10:04.000]  銀行的貸款也準備好了
[00:10:04.000 --> 00:10:08.000]  市政府給我們的建築指導也在手中了
[00:10:08.000 --> 00:10:11.000]  是不是可以開工的時候到了
[00:10:11.000 --> 00:10:15.000]  我們的神就是準時的神
[00:10:15.000 --> 00:10:18.000]  Hallelujah
[00:10:18.000 --> 00:10:20.000]  第一個我們看見當神工作的時候
[00:10:20.000 --> 00:10:23.000]  速度快到無法想像
[00:10:23.000 --> 00:10:26.000]  第二當神工作的時候
[00:10:26.000 --> 00:10:29.000]  我們要憑信心來跟隨
[00:10:29.000 --> 00:10:33.000]  跟誰說我們要憑信心來跟隨
[00:10:33.000 --> 00:10:38.000]  你知道打開紅海是神奇妙的作為
[00:10:38.000 --> 00:10:41.000]  但憑信心往前走
[00:10:41.000 --> 00:10:44.000]  那是神百姓的責任
[00:10:44.000 --> 00:10:49.000]  同樣打開約旦河是神奇妙的作為
[00:10:49.000 --> 00:10:53.000]  但在迦南帝一場又一場的征戰
[00:10:53.000 --> 00:10:56.000]  那是神百姓的責任
[00:10:56.000 --> 00:10:59.000]  今天當我們看見神就在我們眼前
[00:10:59.000 --> 00:11:02.000]  在不可能的環境當中
[00:11:02.000 --> 00:11:04.000]  為我們開路的時候
[00:11:04.000 --> 00:11:05.000]  一方面我們感謝神
[00:11:05.000 --> 00:11:07.000]  這真是神奇妙的作為
[00:11:07.000 --> 00:11:10.000]  但另一方面也是輪到我們
[00:11:10.000 --> 00:11:13.000]  真的要像當年以色列百姓一樣
[00:11:13.000 --> 00:11:17.000]  憑信心來一步一步來跟隨神
[00:11:17.000 --> 00:11:18.000]  Amen
[00:11:18.000 --> 00:11:20.000]  因為那擺在前面的道路
[00:11:20.000 --> 00:11:25.000]  的確是一條向來沒有走過的道路
[00:11:25.000 --> 00:11:28.000]  我們不能再依靠過去的經驗
[00:11:28.000 --> 00:11:31.000]  我們必須要重新回到神的面前
[00:11:31.000 --> 00:11:33.000]  緊緊抓住神的應許
[00:11:33.000 --> 00:11:35.000]  憑信心來跟隨的
[00:11:35.000 --> 00:11:36.000]  Amen
[00:11:36.000 --> 00:11:38.000]  你要知道上海商業銀行
[00:11:38.000 --> 00:11:40.000]  借給我們的貸款
[00:11:40.000 --> 00:11:42.000]  實際上是包括兩部分
[00:11:42.000 --> 00:11:46.000]  第一部分是五百萬的line of credit
[00:11:46.000 --> 00:11:48.000]  是我們可以要用多少
[00:11:48.000 --> 00:11:50.000]  就可以提多少
[00:11:50.000 --> 00:11:52.000]  另外一個是一千萬
[00:11:52.000 --> 00:11:54.000]  是mortgage loan
[00:11:54.000 --> 00:11:56.000]  是一個房屋的貸款
[00:11:56.000 --> 00:11:58.000]  但由於金額很龐大
[00:11:58.000 --> 00:12:00.000]  他們要分兩次來給我們
[00:12:00.000 --> 00:12:02.000]  第一個五百萬
[00:12:02.000 --> 00:12:06.000]  line of credit已經在前幾天close escrow
[00:12:06.000 --> 00:12:09.000]  所以馬上可以使用的這五百萬
[00:12:09.000 --> 00:12:10.000]  另外一千萬
[00:12:10.000 --> 00:12:14.000]  是要等到他們香港總部六月底的會議
[00:12:14.000 --> 00:12:17.000]  能夠在那個時候做最後的通過
[00:12:17.000 --> 00:12:19.000]  一旦通過之後
[00:12:19.000 --> 00:12:23.000]  他們會把兩個部分再結合成一個貸款
[00:12:23.000 --> 00:12:24.000]  通通給我們
[00:12:24.000 --> 00:12:27.000]  當然聽到這裡就很擔心了我知道
[00:12:27.000 --> 00:12:30.000]  那萬一呢
[00:12:30.000 --> 00:12:32.000]  萬一那一千萬房屋貸款
[00:12:32.000 --> 00:12:35.000]  後來沒有通過怎麼辦呢
[00:12:35.000 --> 00:12:38.000]  當然首先銀行一再的保證
[00:12:38.000 --> 00:12:40.000]  對我們說絕對沒問題
[00:12:40.000 --> 00:12:42.000]  這只是程序作業的問題
[00:12:42.000 --> 00:12:46.000]  基本上內部的作業都已經處理好
[00:12:46.000 --> 00:12:48.000]  只是這些金額的龐大
[00:12:48.000 --> 00:12:52.000]  需要總部的會議通過
[00:12:52.000 --> 00:12:53.000]  但第二點
[00:12:53.000 --> 00:12:58.000]  我感覺到最近神正在扭轉我的心
[00:12:58.000 --> 00:13:03.000]  你知道經過這個整個轉了一圈周折之後
[00:13:03.000 --> 00:13:04.000]  在我的心中
[00:13:04.000 --> 00:13:07.000]  真的是我在神面前有一個吶喊
[00:13:07.000 --> 00:13:10.000]  我不想再依靠銀行了
[00:13:10.000 --> 00:13:13.000]  我不想再依靠銀行
[00:13:13.000 --> 00:13:15.000]  過去這麼多年
[00:13:15.000 --> 00:13:17.000]  我們就是一直依靠銀行
[00:13:17.000 --> 00:13:19.000]  說明一直被銀行捆綁
[00:13:19.000 --> 00:13:24.000]  你知道為什麼我們遲遲不能開工
[00:13:24.000 --> 00:13:26.000]  其實我們看見市政府
[00:13:26.000 --> 00:13:28.000]  給我們的建築指導都已經好了
[00:13:28.000 --> 00:13:29.000]  市政府已經批准
[00:13:29.000 --> 00:13:32.000]  市政府說可以開工
[00:13:32.000 --> 00:13:34.000]  我們八百萬已經籌到
[00:13:34.000 --> 00:13:37.000]  那為什麼還不可以開工
[00:13:37.000 --> 00:13:40.000]  就是因為銀行說不可以開工
[00:13:40.000 --> 00:13:42.000]  你就不可以開工
[00:13:42.000 --> 00:13:47.000]  本來我們停車的合約跟鄰居簽好
[00:13:47.000 --> 00:13:49.000]  市政府都接受了
[00:13:49.000 --> 00:13:51.000]  沒問題都批准
[00:13:51.000 --> 00:13:56.000]  但銀行就偏偏一定要加上ex-table這項
[00:13:56.000 --> 00:13:59.000]  意思就是說萬一有一天
[00:13:59.000 --> 00:14:03.000]  我們教會付不出銀行貸款的payment
[00:14:03.000 --> 00:14:07.000]  那麼銀行要法拍我們教會的話
[00:14:07.000 --> 00:14:11.000]  銀行要求所有租給我們停車的單位
[00:14:11.000 --> 00:14:16.000]  要保證把停車位繼續租給下一個買主
[00:14:16.000 --> 00:14:19.000]  我們的鄰居都不肯簽這條
[00:14:19.000 --> 00:14:20.000]  租約都可以
[00:14:20.000 --> 00:14:23.000]  但這一條就不肯簽
[00:14:23.000 --> 00:14:24.000]  當然換了我們
[00:14:24.000 --> 00:14:26.000]  恐怕我們也不肯簽別人這樣的租約
[00:14:26.000 --> 00:14:29.000]  那銀行堅持不肯退讓
[00:14:29.000 --> 00:14:33.000]  那我們真的卡死在其中動彈不得
[00:14:33.000 --> 00:14:35.000]  我就想到以後
[00:14:35.000 --> 00:14:40.000]  如果我們在工程上有任何的改變的更改的話
[00:14:40.000 --> 00:14:42.000]  如果你了解我們教會
[00:14:42.000 --> 00:14:46.000]  你就知道我們教會永遠改來改去
[00:14:46.000 --> 00:14:50.000]  我想如果將來我們想工程有任何的更改的話
[00:14:50.000 --> 00:14:54.000]  這個銀行也照樣的管制我們
[00:14:54.000 --> 00:14:56.000]  我們真的很難走下去
[00:14:56.000 --> 00:15:01.000]  我在林裡面有一種被壓制的感覺
[00:15:01.000 --> 00:15:05.000]  而這一次當神為我們開了一條新的道路
[00:15:05.000 --> 00:15:08.000]  神借了上海商業銀行給我們的貸款
[00:15:08.000 --> 00:15:10.000]  不是construction loan
[00:15:10.000 --> 00:15:12.000]  不是一個建築工程的貸款
[00:15:12.000 --> 00:15:16.000]  我們不需要再被這些法規所限制
[00:15:16.000 --> 00:15:19.000]  銀行給我們line of credit跟mortgage loan
[00:15:19.000 --> 00:15:20.000]  換句話說
[00:15:20.000 --> 00:15:24.000]  我們是可以自己決定什麼時候開工的
[00:15:24.000 --> 00:15:26.000]  我們是可以自己決定
[00:15:26.000 --> 00:15:29.000]  怎麼來使用這些金錢的
[00:15:29.000 --> 00:15:32.000]  當然一方面請你放心
[00:15:32.000 --> 00:15:36.000]  我們一定會請外面的獨立的監管工程公司
[00:15:36.000 --> 00:15:40.000]  來監管我們一切的工程要按進度來進行
[00:15:40.000 --> 00:15:44.000]  也會按進度來付錢給這些工程公司
[00:15:44.000 --> 00:15:47.000]  以前這是貸款銀行所需要安排的事情
[00:15:47.000 --> 00:15:50.000]  現在需要我們自己來安排
[00:15:50.000 --> 00:15:52.000]  但是有一件事情我一定要說
[00:15:52.000 --> 00:15:54.000]  很不一樣
[00:15:54.000 --> 00:15:56.000]  那就是以前是銀行做主
[00:15:56.000 --> 00:15:59.000]  現在我們自己做主
[00:15:59.000 --> 00:16:03.000]  Hallelujah
[00:16:03.000 --> 00:16:08.000]  所以你問說萬一那一千萬不通過呢
[00:16:08.000 --> 00:16:14.000]  我的回答就是So what
[00:16:14.000 --> 00:16:18.000]  Amen
[00:16:18.000 --> 00:16:21.000]  我們就憑信心往前走吧
[00:16:21.000 --> 00:16:23.000]  我就不相信這麼大一間教會
[00:16:23.000 --> 00:16:27.000]  到最後連一千萬都奉獻不出來
[00:16:27.000 --> 00:16:29.000]  Amen
[00:16:29.000 --> 00:16:32.000]  Come on
[00:16:32.000 --> 00:16:37.000]  為什麼只為這一千萬被銀行卡死在這裡呢
[00:16:37.000 --> 00:16:40.000]  神真的開了一條路給我們
[00:16:40.000 --> 00:16:43.000]  我們真的要憑信心勇敢前行
[00:16:43.000 --> 00:16:44.000]  事實上讓我告訴你
[00:16:44.000 --> 00:16:46.000]  就算那一千萬通過了
[00:16:46.000 --> 00:16:49.000]  我的心也不想再依靠銀行了
[00:16:49.000 --> 00:16:53.000]  那一千萬就只是讓我們心安放在那裡吧
[00:16:53.000 --> 00:16:55.000]  但我相信神的心意
[00:16:55.000 --> 00:17:00.000]  是讓我們整個教會再一次憑著信心勇敢前行
[00:17:00.000 --> 00:17:03.000]  想想看如果我們在未來一年裡面
[00:17:03.000 --> 00:17:05.000]  能夠再次擺上我們自己
[00:17:05.000 --> 00:17:08.000]  奉獻的Shekinah Glory建電工程上
[00:17:08.000 --> 00:17:10.000]  我們越多奉獻越少貸款
[00:17:10.000 --> 00:17:14.000]  很可能到最後我們都不需要見那一千萬了
[00:17:14.000 --> 00:17:16.000]  Amen
[00:17:16.000 --> 00:17:18.000]  你有信心嗎
[00:17:18.000 --> 00:17:21.000]  Hallelujah
[00:17:21.000 --> 00:17:24.000]  我知道建堂委員會他們已經為
[00:17:24.000 --> 00:17:27.000]  Shekinah Glory這個籌款第二階段
[00:17:27.000 --> 00:17:29.000]  就是從開工一直到完工
[00:17:29.000 --> 00:17:33.000]  第二階段訂那個籌款目標是七百萬
[00:17:33.000 --> 00:17:35.000]  但我心都覺得還是太少
[00:17:35.000 --> 00:17:37.000]  七百萬
[00:17:37.000 --> 00:17:39.000]  我告訴你當我們憑信心
[00:17:39.000 --> 00:17:41.000]  同心合一前行的時候
[00:17:41.000 --> 00:17:44.000]  我告訴你一千萬都不是問題了
[00:17:44.000 --> 00:17:46.000]  Amen
[00:17:46.000 --> 00:17:48.000]  弟兄姊妹當我們想到
[00:17:48.000 --> 00:17:51.000]  弟兄姊妹這兩天我真的想到
[00:17:51.000 --> 00:17:55.000]  我們真的有這麼偉大奇妙的真神
[00:17:55.000 --> 00:17:59.000]  祂真的為我們行偉大奇妙的事情
[00:17:59.000 --> 00:18:03.000]  想到將來Shekinah Glory
[00:18:03.000 --> 00:18:06.000]  那個建電計畫完成
[00:18:06.000 --> 00:18:09.000]  那個榮耀的光景
[00:18:09.000 --> 00:18:13.000]  想到神給生命和應許
[00:18:13.000 --> 00:18:15.000]  留到萬國萬民
[00:18:15.000 --> 00:18:20.000]  是越留越長越留越廣越留越深
[00:18:20.000 --> 00:18:24.000]  當你看見在這個神榮耀的計畫裡面
[00:18:24.000 --> 00:18:27.000]  神容許我們有份
[00:18:27.000 --> 00:18:28.000]  Come on
[00:18:28.000 --> 00:18:31.000]  你想到今天我們有份在這樣一個事情上
[00:18:31.000 --> 00:18:34.000]  那是何等榮幸的事情
[00:18:34.000 --> 00:18:37.000]  就讓我們齊心努力吧
[00:18:37.000 --> 00:18:40.000]  讓我們為神完成這樣一個計畫
[00:18:40.000 --> 00:18:41.000]  Amen
[00:18:41.000 --> 00:18:44.000]  讓神讓我們做到最大的榮耀
[00:18:44.000 --> 00:18:50.000]  Hallelujah
[00:18:50.000 --> 00:18:53.000]  第三當神工作的時候
[00:18:53.000 --> 00:18:57.000]  要帶來整個屬靈空氣的改變
[00:18:57.000 --> 00:19:03.000]  跟你們說要帶來整個屬靈空氣的改變
[00:19:03.000 --> 00:19:06.000]  當Shekinah Glory建電計畫開工的時候
[00:19:06.000 --> 00:19:08.000]  我深深地相信在靈裡面
[00:19:08.000 --> 00:19:13.000]  我相信它不但是一個教會事工的突破而已
[00:19:13.000 --> 00:19:15.000]  我深深地相信
[00:19:15.000 --> 00:19:19.000]  這代表一個屬靈空氣的轉變
[00:19:19.000 --> 00:19:24.000]  過去我們好像一直在仇敵的壓制當中
[00:19:24.000 --> 00:19:26.000]  好像在一個受壓制的環境裡面
[00:19:26.000 --> 00:19:29.000]  我們渴望衝破這個黑暗
[00:19:29.000 --> 00:19:32.000]  可是看不見神的突破
[00:19:32.000 --> 00:19:35.000]  但感謝神當神開始工作的時候
[00:19:35.000 --> 00:19:39.000]  事實上神是帶來整個屬靈空氣的改變
[00:19:39.000 --> 00:19:44.000]  就好像鎖鏈被斷開一樣
[00:19:44.000 --> 00:19:45.000]  鎖鏈被斷開
[00:19:45.000 --> 00:19:48.000]  從一個地方開始被斷開
[00:19:48.000 --> 00:19:50.000]  然後接連下去
[00:19:50.000 --> 00:19:54.000]  一個一個鎖鏈都要被斷開
[00:19:54.000 --> 00:19:55.000]  所以你千萬不要以為
[00:19:55.000 --> 00:19:58.000]  很好教會終於可以開工了
[00:19:58.000 --> 00:19:59.000]  很好
[00:19:59.000 --> 00:20:02.000]  但與我什麼關係呢
[00:20:02.000 --> 00:20:03.000]  我告訴你
[00:20:03.000 --> 00:20:05.000]  與你大有關係
[00:20:05.000 --> 00:20:06.000]  跟你們說
[00:20:06.000 --> 00:20:09.000]  與你大有關係
[00:20:09.000 --> 00:20:12.000]  因為這個鎖鏈的斷開
[00:20:12.000 --> 00:20:14.000]  從一個開始
[00:20:14.000 --> 00:20:15.000]  然後接連下來
[00:20:15.000 --> 00:20:18.000]  一個一個鎖鏈都要被斷開
[00:20:18.000 --> 00:20:21.000]  是整個屬靈空氣的改變
[00:20:21.000 --> 00:20:25.000]  當我們看見開工這件事情
[00:20:25.000 --> 00:20:29.000]  好像神打開了一個黑暗的詮釋
[00:20:29.000 --> 00:20:30.000]  我們就看見
[00:20:30.000 --> 00:20:34.000]  神的靈要運行在我們每一個生活的層面裡面
[00:20:34.000 --> 00:20:36.000]  要為我們每一個弟兄姊妹
