
[00:00:00.000 --> 00:00:03.400]  到出埃及的第13章會講兩節
[00:03:56.800 --> 00:03:59.600]  為甚麼要爭那個地方就有背景
[00:03:59.600 --> 00:04:03.240]  所以在四百年後約失這個宰相
[00:04:03.240 --> 00:04:04.920]  當祂做了宰相之後
[00:04:04.920 --> 00:04:06.960]  祂跟祂的子子孫孫說
[00:04:06.960 --> 00:04:09.520]  祂說上帝必定看顧你們
[00:04:09.520 --> 00:04:11.800]  領你們回去那個地方
[00:04:11.800 --> 00:04:15.160]  所以你要帶我的骨頭回去
[00:04:15.160 --> 00:04:17.280]  帶我的鞋骨回去應許地
[00:04:17.280 --> 00:04:20.960]  所以你看見阿巴拉罕祂的子子孫孫
[00:04:20.960 --> 00:04:23.080]  都要騙著這個應許
[00:04:23.080 --> 00:04:25.320]  都在抓這個應許
[00:04:25.320 --> 00:04:27.560]  因為祂知道他們所信的神
[00:04:27.560 --> 00:04:29.040]  是信實的神
[00:04:29.040 --> 00:04:31.160]  是守約的神
[00:04:31.160 --> 00:04:33.840]  我們知不知道我們的神是守約
[00:04:33.840 --> 00:04:34.920]  不知
[00:04:34.920 --> 00:04:38.040]  我們知不知道我們的神是私恩典
[00:04:38.040 --> 00:04:39.400]  不知
[00:04:39.400 --> 00:04:42.440]  神在聖經裏面有很多應許
[00:04:42.440 --> 00:04:45.720]  有沒有那些應許神給了你的呢
[00:04:45.720 --> 00:04:49.960]  你捉不捉實神給你的應許呢
[00:04:49.960 --> 00:04:56.080]  這個應許在你生命產生了甚麼果效
[00:04:56.080 --> 00:04:59.480]  這個應許持續了多久
[00:04:59.480 --> 00:05:05.160]  你有沒有捉實緊握神給你的應許呢
[00:05:05.160 --> 00:05:08.640]  這二百萬人怎樣去走呢
[00:05:08.640 --> 00:05:09.880]  再看一句
[00:05:09.880 --> 00:05:12.440]  人生需要繞道
[00:05:12.440 --> 00:05:15.080]  但要看見神的心意
[00:05:15.080 --> 00:05:16.480]  為甚麼這樣說呢
[00:05:16.480 --> 00:05:18.880]  因為你知道這班以色列民
[00:05:18.880 --> 00:05:20.880]  他們由哪裏開始起行呢
[00:05:20.880 --> 00:05:24.040]  他們由蘭塞開始起行
[00:05:24.040 --> 00:05:27.800]  接著走到一個地方叫做梭角
[00:05:27.800 --> 00:05:29.480]  接著以唐
[00:05:29.480 --> 00:05:32.000]  去到這個地方一直向下走
[00:05:32.000 --> 00:05:33.200]  大家亦都知道
[00:05:33.200 --> 00:05:37.000]  他們過紅海應該不是在這幾個地方
[00:05:37.000 --> 00:05:38.280]  過紅海在哪裏呢
[00:05:38.280 --> 00:05:40.080]  讓我們繼續讀一段經文
[00:05:40.080 --> 00:05:42.520]  你就可能知道他們過紅海在哪裏
[00:05:42.520 --> 00:05:43.240]  我們一起讀
[00:05:43.240 --> 00:05:44.960]  預備起
[00:05:44.960 --> 00:05:47.560]  耶和華吩咐摩西
[00:05:47.560 --> 00:05:50.440]  你吩咐以色列人轉回
[00:05:50.440 --> 00:05:53.400]  要在比哈希祿前面
[00:05:53.400 --> 00:05:56.040]  密奪的海的中間
[00:05:56.040 --> 00:05:59.000]  巴歷洗芬的前面安逸
[00:05:59.000 --> 00:06:01.200]  以色列人這樣做
[00:06:01.200 --> 00:06:02.840]  法路必說
[00:06:02.840 --> 00:06:05.520]  他們在此地迷了路
[00:06:05.520 --> 00:06:08.600]  抗野把他們困住了
[00:06:08.600 --> 00:06:11.760]  我要任憑法路的心剛硬
[00:06:11.760 --> 00:06:14.120]  他要追趕他們
[00:06:14.120 --> 00:06:18.800]  我必在法路和他全軍身上得榮耀
[00:06:18.800 --> 00:06:22.440]  埃及人就知道我是耶和華
[00:06:22.440 --> 00:06:26.600]  於是以色列人照樣做了
[00:06:26.600 --> 00:06:29.800]  二百萬的以色列民
[00:06:29.800 --> 00:06:33.560]  原來他們真的這樣走
[00:06:33.560 --> 00:06:35.680]  剛才我都說給了三個圈
[00:06:35.680 --> 00:06:39.360]  原來他們再走就去到比哈希祿
[00:06:39.360 --> 00:06:40.920]  去到密奪
[00:06:40.920 --> 00:06:42.920]  巴歷洗芬就在對面
[00:06:42.920 --> 00:06:44.840]  所以其實他們一路走
[00:06:44.840 --> 00:06:46.480]  繞了一個圈
[00:06:46.480 --> 00:06:49.480]  是否繞了少少路
[00:06:49.480 --> 00:06:53.960]  再看看如果要真的這樣走去加南地
[00:06:53.960 --> 00:06:56.040]  即是上面地中海
[00:06:56.040 --> 00:06:58.720]  不是
[00:06:58.720 --> 00:07:00.880]  死海那邊走的時候
[00:07:00.880 --> 00:07:04.240]  其實最快的路應該怎樣走
[00:07:04.240 --> 00:07:06.400]  應該剛才由塞蘭
[00:07:06.400 --> 00:07:09.720]  跟著地中海的海岸線
[00:07:09.720 --> 00:07:11.600]  走上去加南地
[00:07:11.600 --> 00:07:14.280]  就是最近的一塊地
[00:07:14.280 --> 00:07:15.800]  最近去到加南
[00:07:15.800 --> 00:07:17.600]  但是
[00:07:17.600 --> 00:07:20.640]  上帝要他這樣繞了一個圈
[00:07:20.640 --> 00:07:26.240]  這個繞圈令到一些情況出現了
[00:07:26.240 --> 00:07:29.840]  神不讓他們走快路
[00:07:29.840 --> 00:07:33.360]  你喜不喜歡走捷徑
[00:07:33.360 --> 00:07:35.720]  我很喜歡快的
[00:07:35.720 --> 00:07:37.840]  所以我不會學駕車
[00:07:37.840 --> 00:07:39.800]  因為我一駕車應該會撞車
[00:07:39.800 --> 00:07:42.520]  因為我很喜歡爬頭
[00:07:42.520 --> 00:07:44.600]  所以我喜歡走捷徑
[00:07:44.600 --> 00:07:47.640]  但是神不讓人走捷徑
[00:07:47.640 --> 00:07:50.520]  他要以色列民繞路
[00:07:50.520 --> 00:07:52.280]  為甚麼繞路呢
[00:07:52.280 --> 00:07:55.360]  有時候原來
[00:07:55.360 --> 00:07:58.320]  神確為人想
[00:07:58.320 --> 00:08:01.720]  但是人不太理解
[00:08:01.720 --> 00:08:05.480]  因為剛才我們讀到十三章十七節的時候
[00:08:05.480 --> 00:08:10.880]  知道如果他們跟著在蘭塞這樣走的時候
[00:08:10.880 --> 00:08:13.760]  會經過菲律師人的地
[00:08:13.760 --> 00:08:15.720]  菲律師人的地裏面
[00:08:15.720 --> 00:08:19.880]  有很多埃及的堡壘建了在這裏
[00:08:19.880 --> 00:08:22.480]  如果埃及追兵來的時候
[00:08:22.480 --> 00:08:23.520]  追不追得到
[00:08:23.520 --> 00:08:24.440]  追得到
[00:08:24.440 --> 00:08:28.840]  他們可能已經殺到以色列民遍甲不留
[00:08:28.840 --> 00:08:32.520]  所以要繞一繞下去
[00:08:32.520 --> 00:08:37.040]  更加神也預計了以色列民是怎樣
[00:08:37.040 --> 00:08:39.240]  所以在菲律師人之地的時候
[00:08:39.240 --> 00:08:44.120]  他也說恐怕百姓遇見戰爭就後悔
[00:08:44.120 --> 00:08:46.280]  轉回埃及
[00:08:46.280 --> 00:08:49.040]  神其實很明白我們
[00:08:49.040 --> 00:08:51.080]  神很知道我們是怎樣
[00:08:51.080 --> 00:08:55.080]  神已經預測了我們心靈裏面的軟弱
[00:08:55.080 --> 00:08:57.880]  肉體的軟弱
[00:08:57.880 --> 00:08:59.360]  神很清楚
[00:08:59.360 --> 00:09:01.240]  所以神為人預備
[00:09:01.240 --> 00:09:05.680]  但是人未必明白
[00:09:05.680 --> 00:09:07.760]  更加在這個情況裏面
[00:09:07.760 --> 00:09:12.160]  其實不單止地上發生以色列民不明白
[00:09:12.160 --> 00:09:15.360]  其實天上都是靈力的增戰
[00:09:15.360 --> 00:09:16.760]  法老和神
[00:09:16.760 --> 00:09:20.480]  如果法老是代表仇敵魔鬼的時候
[00:09:20.480 --> 00:09:24.040]  仇敵也在跟神爭戰
[00:09:24.040 --> 00:09:25.440]  剛才大家讀的時候
[00:09:25.440 --> 00:09:27.920]  神說他要得榮耀
[00:09:27.920 --> 00:09:32.280]  他要從埃及和法老的身上得榮耀
[00:09:32.280 --> 00:09:35.320]  其實法老或者埃及或者仇敵
[00:09:35.320 --> 00:09:39.680]  很清楚自己的結局是怎樣的
[00:09:39.680 --> 00:09:41.920]  因為剛剛的十災
[00:09:41.920 --> 00:09:43.920]  法老也傷心的
[00:09:43.920 --> 00:09:47.640]  法老也經歷了他敵五個神
[00:09:47.640 --> 00:09:50.200]  但是此刻他記不記得呢
[00:09:50.200 --> 00:09:51.800]  他知不知道呢
[00:09:51.800 --> 00:09:54.960]  其實他不認識這位的神
[00:09:54.960 --> 00:09:57.360]  但是我們認識這位的神
[00:09:57.360 --> 00:10:00.080]  我們的神是德性的神
[00:10:00.080 --> 00:10:03.600]  是德性有餘的神
[00:10:03.600 --> 00:10:07.800]  此刻法老來追趕以色列民
[00:10:07.800 --> 00:10:10.840]  所以阻礙以色列民的原因
[00:10:10.840 --> 00:10:14.080]  可能他們真的未完全認識神
[00:10:14.080 --> 00:10:23.000]  未完全知道他的神有多厲害多厲害多獨立
[00:10:23.000 --> 00:10:28.120]  但是神仍然去愛仍然去守若
[00:10:28.120 --> 00:10:31.200]  人有時候很愚昧
[00:10:31.200 --> 00:10:32.760]  以為自己可以
[00:10:32.760 --> 00:10:34.360]  以為自己厲害
[00:10:34.360 --> 00:10:38.880]  未必信服神的安排
[00:10:38.880 --> 00:10:41.480]  人生雖有繞道
[00:10:41.480 --> 00:10:45.160]  但要看見神的心意
[00:10:45.160 --> 00:10:46.920]  當我們在困難的時候
[00:10:46.920 --> 00:10:48.640]  無助的時候
[00:10:48.640 --> 00:10:51.640]  相信大家都會有個法寶的
[00:10:51.640 --> 00:10:52.560]  是什麼呢
[00:10:52.560 --> 00:10:54.040]  祈禱
[00:10:54.040 --> 00:10:55.000]  祈求
[00:10:55.000 --> 00:10:56.400]  求神指導
[00:10:56.400 --> 00:10:58.840]  求神來開路給我們
[00:10:58.840 --> 00:11:01.160]  但是如果你像以色列民那樣
[00:11:01.160 --> 00:11:04.600]  祈求的時候可能又不設預期
[00:11:04.600 --> 00:11:06.160]  兜兜轉轉
[00:11:06.160 --> 00:11:07.920]  原地踏步
[00:11:07.920 --> 00:11:10.200]  兜來兜去
[00:11:10.200 --> 00:11:12.720]  好像困難越來越多
[00:11:12.720 --> 00:11:16.080]  前景又未明朗
[00:11:16.080 --> 00:11:17.360]  你會不會問
[00:11:17.360 --> 00:11:18.240]  神啊
[00:11:18.240 --> 00:11:20.160]  你有沒有搞錯
[00:11:20.160 --> 00:11:23.760]  你搞錯了些什麼
[00:11:23.760 --> 00:11:25.840]  會不會我們耳朵有些東西阻礙了
[00:11:25.840 --> 00:11:27.400]  聽不清楚
[00:11:27.400 --> 00:11:27.880]  神啊
[00:11:27.880 --> 00:11:30.200]  為什麼你要我受苦
[00:11:30.200 --> 00:11:34.040]  要我受困呢
[00:11:34.040 --> 00:11:35.880]  我們很多時候都不懂得弄
[00:11:35.880 --> 00:11:37.280]  但是這段經文告訴我們
[00:11:37.280 --> 00:11:39.000]  其實有另一個角度
[00:11:39.000 --> 00:11:41.120]  原來繞道
[00:11:41.120 --> 00:11:41.960]  兜一兜
[00:11:41.960 --> 00:11:44.360]  對我們有益
[00:11:44.360 --> 00:11:47.760]  不知道你人生試過繞道沒有
[00:11:47.760 --> 00:11:51.960]  你會不會很後知後覺才知道
[00:11:51.960 --> 00:11:53.720]  原來神叫我繞道
[00:11:53.720 --> 00:11:55.400]  是對我有益
[00:11:55.400 --> 00:11:59.000]  是有美意在中間的呢
[00:11:59.000 --> 00:12:02.360]  我今天說幾個例子都是我的見證
[00:12:02.360 --> 00:12:05.080]  讓大家都認識一下我
[00:12:05.080 --> 00:12:07.240]  我其實都有繞道的時間
[00:12:07.240 --> 00:12:09.920]  你聽聽這個繞道繞了多久
[00:12:09.920 --> 00:12:11.680]  我小學是信耶穌的
[00:12:11.680 --> 00:12:14.320]  所以到中學階段都覺得
[00:12:14.320 --> 00:12:16.400]  耶穌又讓我去一間好的中學
[00:12:16.400 --> 00:12:17.040]  不錯
[00:12:17.040 --> 00:12:20.040]  主因典讓我夠用
[00:12:20.040 --> 00:12:22.960]  中四中五我讀了理科
[00:12:22.960 --> 00:12:25.520]  都考到OK的成績
[00:12:25.520 --> 00:12:28.440]  應該可以報讀中六中七
[00:12:28.440 --> 00:12:30.040]  讀理科
[00:12:30.040 --> 00:12:31.880]  接著我勾頭
[00:12:31.880 --> 00:12:33.760]  如果我真的讀理科
[00:12:33.760 --> 00:12:36.560]  我應該搞不定
[00:12:36.560 --> 00:12:38.080]  但我又很想讀書
[00:12:38.080 --> 00:12:39.840]  怎麼辦呢
[00:12:39.840 --> 00:12:42.040]  似乎又有些東西漏開了
[00:12:42.040 --> 00:12:44.720]  讓我讀商科
[00:12:44.720 --> 00:12:46.360]  是不是很有趣
[00:12:46.360 --> 00:12:47.680]  可能都不明白
[00:12:47.680 --> 00:12:50.640]  但你知道由理科甚麼都不知道
[00:12:50.640 --> 00:12:51.800]  讀到商科
[00:12:51.800 --> 00:12:52.240]  不是
[00:12:52.240 --> 00:12:53.920]  讀商科甚麼都不知道
[00:12:53.920 --> 00:12:56.280]  那兩年辛苦嗎
[00:12:56.280 --> 00:12:57.520]  都不容易
[00:12:57.520 --> 00:12:58.520]  是不是
[00:12:58.520 --> 00:13:02.320]  商科裏面有一科叫會計
[00:13:02.320 --> 00:13:04.480]  原來這科都挺有趣
[00:13:04.480 --> 00:13:05.880]  我都不知道
[00:13:05.880 --> 00:13:06.920]  總之就讀
[00:13:06.920 --> 00:13:08.800]  這科讀得都不錯
[00:13:08.800 --> 00:13:12.120]  原來A級課程的涵蓋
[00:13:12.120 --> 00:13:15.920]  這科可以考公開的試
[00:13:15.920 --> 00:13:17.680]  那個叫LCC
[00:13:17.680 --> 00:13:19.640]  中級和高級
[00:13:19.640 --> 00:13:23.040]  LCC是給做會計的人
[00:13:23.040 --> 00:13:24.920]  那個年代
[00:13:24.920 --> 00:13:28.360]  是要必讀的
[00:13:28.360 --> 00:13:29.680]  我讀完A級
[00:13:29.680 --> 00:13:31.000]  考完A級
[00:13:31.000 --> 00:13:32.840]  就可以靠著這些
[00:13:32.840 --> 00:13:35.640]  去找暑期供
[00:13:35.640 --> 00:13:38.320]  我找了一份三個月的暑期供
[00:13:38.320 --> 00:13:39.680]  三個月的暑期供
[00:13:39.680 --> 00:13:41.160]  朝九晚六
[00:13:41.160 --> 00:13:43.920]  星期六不用上班
[00:13:43.920 --> 00:13:47.840]  接著還儲到錢去了旅行
[00:13:47.840 --> 00:13:49.640]  我接著在想
[00:13:49.640 --> 00:13:52.280]  原來這個繞道兩年
[00:13:52.280 --> 00:13:54.320]  你讀得很辛苦
[00:13:54.320 --> 00:13:55.960]  不知道為甚麼
[00:13:55.960 --> 00:13:58.240]  但原來對我有沒有益
[00:13:58.240 --> 00:13:59.840]  有益
[00:13:59.840 --> 00:14:02.760]  我不知道你的人生繞道
[00:14:02.760 --> 00:14:04.360]  繞了多少次
[00:14:04.360 --> 00:14:06.160]  今早我也繞道
[00:14:06.160 --> 00:14:08.680]  今早我回來是黃雨
[00:14:08.680 --> 00:14:10.760]  我在
[00:14:10.760 --> 00:14:13.440]  我打算在中央圖書館下車
[00:14:13.440 --> 00:14:15.560]  但下得太大
[00:14:15.560 --> 00:14:16.800]  下一個站下車
[00:14:16.800 --> 00:14:19.360]  即是在燈飾舖前面下車
[00:14:19.360 --> 00:14:21.960]  下車之後更大
[00:14:21.960 --> 00:14:25.880]  原來我走麥當勞那邊回來
[00:14:25.880 --> 00:14:27.840]  又是水浸
[00:14:27.840 --> 00:14:31.120]  走這邊都是水浸
[00:14:31.120 --> 00:14:33.520]  我繞來繞去
[00:14:33.520 --> 00:14:37.160]  都回不了辦公室
[00:14:37.160 --> 00:14:41.800]  原來人生的繞道可以是很小
[00:14:41.800 --> 00:14:45.200]  可以是很大
[00:14:45.200 --> 00:14:48.960]  但人生的繞道對我們有沒有益處呢
[00:14:48.960 --> 00:14:50.320]  你醒不醒覺
[00:14:50.320 --> 00:14:54.360]  這是神對你的心意
[00:14:54.360 --> 00:14:56.640]  以色列文明不明白呢
[00:14:56.640 --> 00:14:58.480]  可能未必很明白
[00:14:58.480 --> 00:15:01.240]  所以他去到紅海邊的時候
[00:15:01.240 --> 00:15:03.600]  他說了這番話
[00:15:03.600 --> 00:15:05.000]  法老迫近
[00:15:05.000 --> 00:15:06.960]  以色列人舉目看
[00:15:06.960 --> 00:15:08.480]  埃及人追來了
[00:15:08.480 --> 00:15:10.600]  就非常害怕
[00:15:10.600 --> 00:15:12.120]  以色列人向耶穌說
[00:15:12.120 --> 00:15:14.720]  哀求他們對摩西說
[00:15:14.720 --> 00:15:16.800]  難道埃及沒有墳地
[00:15:16.800 --> 00:15:19.560]  你要把我們帶來死在曠野嗎
[00:15:19.560 --> 00:15:21.320]  你為什麼這樣待我們
[00:15:21.320 --> 00:15:23.920]  將我們從埃及領出來呢
[00:15:23.920 --> 00:15:26.600]  我們在埃及豈沒有對你說過
[00:15:26.600 --> 00:15:28.080]  不要搞擾我們
[00:15:28.080 --> 00:15:30.480]  讓我們服侍埃及人嗎
[00:15:30.480 --> 00:15:37.240]  因為服侍埃及人總比死在曠野好
[00:15:37.240 --> 00:15:41.680]  原來在埃及比較好
[00:15:41.680 --> 00:15:44.680]  以色列人發覺困難在前面
[00:15:44.680 --> 00:15:47.680]  他們的感受是什麼呢
[00:15:47.680 --> 00:15:49.800]  但他們也有看的
[00:15:49.800 --> 00:15:53.520]  他們看到的東西有點不同
[00:15:53.520 --> 00:15:56.720]  和你看到的東西也可能有不同
[00:15:56.720 --> 00:15:57.680]  看到
[00:15:57.680 --> 00:16:02.080]  但是他們只是懼怕
[00:16:02.080 --> 00:16:04.600]  懼怕是否正常
[00:16:04.600 --> 00:16:06.040]  你有沒有害怕
[00:16:06.040 --> 00:16:07.720]  你害怕什麼
[00:16:07.720 --> 00:16:09.000]  不要說老鼠蟑螂
[00:16:09.000 --> 00:16:11.880]  這些我不害怕
[00:16:11.880 --> 00:16:13.720]  但是真的害怕
[00:16:13.720 --> 00:16:16.480]  前無去路後有追兵
[00:16:16.480 --> 00:16:18.720]  追兵有多少
[00:16:18.720 --> 00:16:20.080]  有些經文告訴我們
[00:16:20.080 --> 00:16:23.480]  他們有六百輛特選戰車
[00:16:23.480 --> 00:16:27.720]  一切埃及人的馬匹戰車
[00:16:27.720 --> 00:16:29.080]  厲不厲害
[00:16:29.080 --> 00:16:31.040]  龐不龐大
[00:16:31.040 --> 00:16:33.080]  你去到一個紅海邊的位置
[00:16:33.080 --> 00:16:37.560]  其實你無路可走
[00:16:37.560 --> 00:16:39.840]  然而弟兄姊妹
[00:16:39.840 --> 00:16:43.680]  當有懼怕來的時候
[00:16:43.680 --> 00:16:47.880]  不要將懼怕掩蓋我們的眼睛
[00:16:47.880 --> 00:16:50.560]  什麼都看不到
[00:16:50.560 --> 00:16:53.080]  以色列人也很厲害的
[00:16:53.080 --> 00:16:55.000]  他是不是什麼都看不到
[00:16:55.000 --> 00:16:58.160]  不 他有哀求
[00:16:58.160 --> 00:17:00.200]  這是什麼哀求
[00:17:00.200 --> 00:17:03.040]  是不是真的禱告祈求
[00:17:03.040 --> 00:17:06.360]  等候神開路
[00:17:06.360 --> 00:17:09.360]  不是的
[00:17:09.360 --> 00:17:10.880]  他有哀求
[00:17:10.880 --> 00:17:14.760]  但是這個哀求是埋怨
[00:17:14.760 --> 00:17:19.160]  這個哀求不是埋怨摩世
[00:17:19.160 --> 00:17:23.560]  是埋怨神
[00:17:23.560 --> 00:17:26.440]  我們在埃及沒跟你說過嗎
[00:17:26.440 --> 00:17:29.160]  不要騷擾我們
[00:17:29.160 --> 00:17:34.080]  因為服侍埃及人比死在曠野好
[00:17:34.080 --> 00:17:38.120]  原來埃及人喜歡做奴隸
[00:17:38.120 --> 00:17:39.640]  受欺壓
[00:17:39.640 --> 00:17:41.360]  無自由
[00:17:41.360 --> 00:17:43.080]  任人無
[00:17:43.080 --> 00:17:48.200]  俗話說 犯賤
[00:17:48.200 --> 00:17:54.320]  我們的生命有沒有時候都像以色列人
[00:17:54.320 --> 00:17:55.560]  像他什麼呢
[00:17:55.560 --> 00:17:59.800]  可能我們都有被奴役的心
[00:17:59.800 --> 00:18:02.080]  有被狹隘的
[00:18:02.080 --> 00:18:06.240]  有些壞習慣在狹隘我們
[00:18:06.240 --> 00:18:11.120]  有些東西纏繞著我們
[00:18:11.120 --> 00:18:14.320]  我們有時候真的是這樣
[00:18:14.320 --> 00:18:15.440]  但是摩世呢
[00:18:15.440 --> 00:18:17.440]  摩世去了哪裡
[00:18:17.440 --> 00:18:19.920]  摩世真的是摩世
[00:18:19.920 --> 00:18:24.240]  唯獨他的眼睛是閃閃閃閃的
[00:18:24.240 --> 00:18:28.760]  因為他知道有一樣東西
[00:18:28.760 --> 00:18:31.560]  他知道心雖然懼怕
[00:18:31.560 --> 00:18:34.040]  但是要學習跟從神
[00:18:34.040 --> 00:18:35.640]  不是看環境
[00:18:35.640 --> 00:18:37.640]  不是看四周
[00:18:37.640 --> 00:18:39.960]  看耶和華怎樣施行拯救
[00:18:39.960 --> 00:18:42.000]  讓我們再讀這一段經文
[00:18:42.000 --> 00:18:43.840]  預備起
[00:18:43.840 --> 00:18:45.880]  摩世對百姓說
[00:18:45.880 --> 00:18:48.240]  不要怕 要暫穩
[00:18:48.240 --> 00:18:55.040]  看耶和華今天看你們所要施行的拯救
[00:18:55.040 --> 00:18:57.480]  所看見的埃及人
[00:18:57.480 --> 00:19:00.440]  必永遠不再看見了
[00:19:00.440 --> 00:19:03.160]  耶和華必為你們增戰
[00:19:03.160 --> 00:19:06.560]  你們要安靜
[00:19:06.560 --> 00:19:08.160]  不要怕
[00:19:08.160 --> 00:19:09.880]  要暫穩
