
[00:00:00.000 --> 00:00:10.000]  此錄音或錄影的版權,是屬基督教宣道會北角堂所有。
[00:05:57.000 --> 00:05:59.000]  這裡也同樣提到屋,
[00:05:59.000 --> 00:06:01.000]  提到道路。
[00:06:01.000 --> 00:06:02.000]  第一、第二節,
[00:06:02.000 --> 00:06:05.000]  還有是對應第六、第七節,
[00:06:05.000 --> 00:06:07.000]  有說到智慧如梅如環,
[00:06:07.000 --> 00:06:10.000]  有說到行走。
[00:06:10.000 --> 00:06:11.000]  另外,
[00:06:11.000 --> 00:06:14.000]  在第三和第五節是關於說話的,
[00:06:14.000 --> 00:06:16.000]  我打了藍色給你看,
[00:06:16.000 --> 00:06:17.000]  口出狂言,
[00:06:17.000 --> 00:06:19.000]  口吐謊言,
[00:06:19.000 --> 00:06:20.000]  是相對的。
[00:06:20.000 --> 00:06:22.000]  中間夾著一節,
[00:06:22.000 --> 00:06:25.000]  我請大家讀第四節,
[00:06:25.000 --> 00:06:26.000]  預備起!
[00:06:26.000 --> 00:06:28.000]  沒有擔憂,
[00:06:28.000 --> 00:06:30.000]  衝動放射,
[00:06:30.000 --> 00:06:32.000]  出賣好成,
[00:06:32.000 --> 00:06:34.000]  強行努力。
[00:06:34.000 --> 00:06:39.000]  跟前三節和後三節的意境都很不同。
[00:06:39.000 --> 00:06:43.000]  智慧如梅如環和牛有什麼關係呢?
[00:06:43.000 --> 00:06:45.000]  這一節其實放在這裡,
[00:06:45.000 --> 00:06:48.000]  有它特別的意思。
[00:06:48.000 --> 00:06:51.000]  編者將這一節的真言放在這一處,
[00:06:51.000 --> 00:06:53.000]  讓你有一個提示,
[00:06:53.000 --> 00:06:56.000]  怎樣去看前面和後面幾節的經文。
[00:06:56.000 --> 00:06:59.000]  先解釋一下這節的經文。
[00:06:59.000 --> 00:07:01.000]  那裡說草頭乾淨,
[00:07:01.000 --> 00:07:03.000]  草頭就是馬草,
[00:07:03.000 --> 00:07:05.000]  或者是一個木製或石製,
[00:07:05.000 --> 00:07:07.000]  擺放飼料的草箱,
[00:07:07.000 --> 00:07:12.000]  給牛、羊、馬、驢這些比較大的農場,
[00:07:12.000 --> 00:07:15.000]  動物去吃乾草的地方。
[00:07:15.000 --> 00:07:18.000]  草頭會擺在馬房,
[00:07:18.000 --> 00:07:21.000]  放在牛棚,放在洞穴這些地點。
[00:07:21.000 --> 00:07:24.000]  我不知道你有沒有去過一些農場參觀,
[00:07:24.000 --> 00:07:26.000]  記得小朋友還小的時候,
[00:07:26.000 --> 00:07:28.000]  帶他去一個農場去餵羊,
[00:07:28.000 --> 00:07:31.000]  一下車就知道那裡是農場,
[00:07:31.000 --> 00:07:33.000]  因為已經一股味道了,
[00:07:33.000 --> 00:07:35.000]  一路走都是泥,
[00:07:35.000 --> 00:07:37.000]  有很多的乾草,
[00:07:37.000 --> 00:07:40.000]  不是我們平常走的路。
[00:07:40.000 --> 00:07:42.000]  走到欄杆,
[00:07:42.000 --> 00:07:44.000]  羊看到你拿著一些飼料,
[00:07:44.000 --> 00:07:46.000]  馬上衝過來,逼來逼去,
[00:07:46.000 --> 00:07:48.000]  大隻就把小隻的推開,
[00:07:48.000 --> 00:07:50.000]  小隻的就用頭頂大隻,
[00:07:50.000 --> 00:07:53.000]  要爭吃,很混亂的場景,
[00:07:53.000 --> 00:07:56.000]  味道各方面,很吵,
[00:07:56.000 --> 00:07:59.000]  這個就是農場。
[00:07:59.000 --> 00:08:02.000]  沒有加牛,草頭乾淨,
[00:08:02.000 --> 00:08:05.000]  很寧靜的畫面。
[00:08:05.000 --> 00:08:07.000]  這個是表面,
[00:08:07.000 --> 00:08:11.000]  對於當時農業社會沒有牛耕田,
[00:08:11.000 --> 00:08:13.000]  當然乾淨了,
[00:08:13.000 --> 00:08:16.000]  沒有動物在,吃完又去。
[00:08:16.000 --> 00:08:18.000]  但是沒有牛,
[00:08:18.000 --> 00:08:20.000]  你的出產就下降了,
[00:08:20.000 --> 00:08:23.000]  你耕田的力量就少了,
[00:08:23.000 --> 00:08:27.000]  有牛就代表你有機會可以豐收,
[00:08:27.000 --> 00:08:30.000]  不過有牛同時代表會亂糟糟,
[00:08:30.000 --> 00:08:33.000]  會有味道,會骯髒邋遢,
[00:08:33.000 --> 00:08:36.000]  有時候要管理牛隻。
[00:08:36.000 --> 00:08:39.000]  當時的人一看這句斟言就明白,
[00:08:39.000 --> 00:08:42.000]  因為是他們生活的經驗。
[00:08:42.000 --> 00:08:45.000]  到底這是怎樣的生活智慧呢?
[00:08:45.000 --> 00:08:47.000]  對於我們來說,
[00:08:47.000 --> 00:08:50.000]  我們可能香港人,
[00:08:50.000 --> 00:08:52.000]  居住環境都很擠迫,
[00:08:52.000 --> 00:08:55.000]  我們很期待有個人的空間,
[00:08:55.000 --> 00:08:57.000]  有時候上到巴士,
[00:08:57.000 --> 00:08:59.000]  你希望找到相連的位置,
[00:08:59.000 --> 00:09:01.000]  旁邊是沒有人的,
[00:09:01.000 --> 00:09:03.000]  第三堂就比較擠迫。
[00:09:03.000 --> 00:09:06.000]  你很希望有多點個人空間,
[00:09:06.000 --> 00:09:07.000]  去到一個餐廳,
[00:09:07.000 --> 00:09:10.000]  如果你兩個包場就好了,
[00:09:10.000 --> 00:09:12.000]  最寧靜最平和,
[00:09:12.000 --> 00:09:15.000]  沒有人的地方很舒服。
[00:09:15.000 --> 00:09:17.000]  但想想有些場景,
[00:09:17.000 --> 00:09:19.000]  在COVID最嚴峻的時候,
[00:09:19.000 --> 00:09:21.000]  什麼人都不可以回教會,
[00:09:21.000 --> 00:09:23.000]  只有牧師站在台上講到錄影,
[00:09:23.000 --> 00:09:25.000]  台下什麼人都沒有,
[00:09:25.000 --> 00:09:28.000]  那時候真是最寧靜最平和的,
[00:09:28.000 --> 00:09:31.000]  但是不是最好呢?
[00:09:31.000 --> 00:09:35.000]  單憑乾淨一個表面不能判斷,
[00:09:35.000 --> 00:09:37.000]  斟言提示我們,
[00:09:37.000 --> 00:09:39.000]  從表面進到深處,
[00:09:39.000 --> 00:09:42.000]  要尋問事物的真相。
[00:09:42.000 --> 00:09:44.000]  這個也是十四章的選段裏面,
[00:09:44.000 --> 00:09:46.000]  重複了三次,
[00:09:46.000 --> 00:09:51.000]  重複了三次「辨明」、「Decern」的原因。
[00:09:51.000 --> 00:09:52.000]  第一節,
[00:09:52.000 --> 00:09:55.000]  兩個婦人在他們自己家裏面,
[00:09:55.000 --> 00:09:58.000]  你要辨明呀!
[00:09:58.000 --> 00:10:01.000]  兩個人都在行走做事,
[00:10:01.000 --> 00:10:04.000]  你要辨明他們在做的事。
[00:10:04.000 --> 00:10:05.000]  第三節,
[00:10:05.000 --> 00:10:06.000]  兩個人都在講說話,
[00:10:06.000 --> 00:10:10.000]  你要辨明誰是真誰是假,
[00:10:10.000 --> 00:10:12.000]  你不可以單憑事物的外表,
[00:10:12.000 --> 00:10:15.000]  你還要看進去事情的本身。
[00:10:15.000 --> 00:10:16.000]  容易嗎?
[00:10:16.000 --> 00:10:17.000]  不容易呀!
[00:10:17.000 --> 00:10:18.000]  很麻煩呀!
[00:10:18.000 --> 00:10:20.000]  亂糟糟的呀!
[00:10:20.000 --> 00:10:23.000]  你需要這樣去辨明,
[00:10:23.000 --> 00:10:26.000]  最終你能夠找到你需要的知識,
[00:10:26.000 --> 00:10:28.000]  得著智慧。
[00:10:28.000 --> 00:10:31.000]  所羅門他都希望得著智慧,
[00:10:31.000 --> 00:10:36.000]  他祈求求神賜他至理神指紋的能力,
[00:10:36.000 --> 00:10:39.000]  可以辨明是非。
[00:10:39.000 --> 00:10:42.000]  辨明的不單止哪些是好和壞,
[00:10:42.000 --> 00:10:45.000]  而是特別要分辨那些
[00:10:45.000 --> 00:10:47.000]  真是對的事,
[00:10:47.000 --> 00:10:49.000]  和看起來是很對的事。
[00:10:49.000 --> 00:10:50.000]  我再說一次,
[00:10:50.000 --> 00:10:52.000]  真是對的事,
[00:10:52.000 --> 00:10:54.000]  和看起來是很對的事。
[00:10:54.000 --> 00:10:56.000]  聽起來很像,
[00:10:56.000 --> 00:10:58.000]  實際是不同。
[00:10:58.000 --> 00:11:00.000]  智慧就是在此。
[00:11:00.000 --> 00:11:02.000]  你需要去辨明,
[00:11:02.000 --> 00:11:03.000]  看清楚。
[00:11:03.000 --> 00:11:04.000]  於是,
[00:11:04.000 --> 00:11:05.000]  簡單來說,
[00:11:05.000 --> 00:11:07.000]  辨明是什麼意思?
[00:11:07.000 --> 00:11:08.000]  就是看清楚,
[00:11:08.000 --> 00:11:09.000]  聽清楚,
[00:11:09.000 --> 00:11:10.000]  想清楚,
[00:11:10.000 --> 00:11:12.000]  分辨清楚。
[00:11:12.000 --> 00:11:14.000]  這就是辨明。
[00:11:14.000 --> 00:11:15.000]  所以第五節,
[00:11:15.000 --> 00:11:18.000]  由農場一轉轉去法庭的畫面,
[00:11:18.000 --> 00:11:20.000]  說證人。
[00:11:20.000 --> 00:11:21.000]  說什麼?
[00:11:21.000 --> 00:11:24.000]  你不可以只看證人的樣子,
[00:11:24.000 --> 00:11:26.000]  你要聽他說的話,
[00:11:26.000 --> 00:11:29.000]  一個官不可以隨便斷案,
[00:11:29.000 --> 00:11:31.000]  聽完證人作供,
[00:11:31.000 --> 00:11:33.000]  才作決定。
[00:11:33.000 --> 00:11:35.000]  證人作供,
[00:11:35.000 --> 00:11:37.000]  有很多不同的狀況。
[00:11:37.000 --> 00:11:38.000]  有些,
[00:11:38.000 --> 00:11:40.000]  轉來轉去都沒有說到重點。
[00:11:40.000 --> 00:11:42.000]  有些就誇大,
[00:11:42.000 --> 00:11:44.000]  有些就什麼都不說。
[00:11:44.000 --> 00:11:45.000]  但是,
[00:11:45.000 --> 00:11:47.000]  你什麼都要聽,
[00:11:47.000 --> 00:11:49.000]  兩邊都要聽。
[00:11:49.000 --> 00:11:50.000]  那個官煩不煩?
[00:11:50.000 --> 00:11:52.000]  都煩的。
[00:11:52.000 --> 00:11:54.000]  是不是一開始就能分辨真假?
[00:11:54.000 --> 00:11:56.000]  不一定的。
[00:11:56.000 --> 00:11:58.000]  你越聽越沉默,
[00:11:58.000 --> 00:12:00.000]  你才能分辨得到。
[00:12:00.000 --> 00:12:01.000]  但是不聽,
[00:12:01.000 --> 00:12:04.000]  就分不清楚實情是什麼。
[00:12:04.000 --> 00:12:06.000]  所以尋求智慧,
[00:12:06.000 --> 00:12:09.000]  不要以為自己什麼都看得透,
[00:12:09.000 --> 00:12:11.000]  什麼都知道。
[00:12:11.000 --> 00:12:12.000]  第六節說,
[00:12:12.000 --> 00:12:15.000]  傲慢人尋求智慧卻一無所得。
[00:12:15.000 --> 00:12:17.000]  為什麼什麼都沒有?
[00:12:17.000 --> 00:12:20.000]  因為他的牛棚沒有牛。
[00:12:20.000 --> 00:12:22.000]  草頭很乾淨。
[00:12:22.000 --> 00:12:24.000]  不願意走入混沌,
[00:12:24.000 --> 00:12:26.000]  不願意經歷混亂,
[00:12:26.000 --> 00:12:28.000]  不願意麻煩,
[00:12:28.000 --> 00:12:30.000]  什麼都得不到。
[00:12:30.000 --> 00:12:32.000]  而聰明的人呢?
[00:12:32.000 --> 00:12:33.000]  聰明的人,
[00:12:33.000 --> 00:12:35.000]  在原文的譯出來就是
[00:12:35.000 --> 00:12:36.000]  「便明的人」。
[00:12:36.000 --> 00:12:38.000]  不是說他智慧高,
[00:12:38.000 --> 00:12:41.000]  是說他願意去分辨,
[00:12:41.000 --> 00:12:44.000]  願意去看清楚,
[00:12:44.000 --> 00:12:45.000]  不是從表面,
[00:12:45.000 --> 00:12:47.000]  而是花功夫,
[00:12:47.000 --> 00:12:50.000]  他就能夠得到生活所需要的知識,
[00:12:50.000 --> 00:12:53.000]  然後有智慧,
[00:12:53.000 --> 00:12:55.000]  作出判斷。
[00:12:55.000 --> 00:12:56.000]  有人繼續問,
[00:12:56.000 --> 00:12:59.000]  知識和智慧很相似,
[00:12:59.000 --> 00:13:01.000]  那是怎麼分呢?
[00:13:01.000 --> 00:13:03.000]  「真言提及知識」,
[00:13:03.000 --> 00:13:06.000]  知識是一個範圍的資料資訊,
[00:13:06.000 --> 00:13:08.000]  這些可以從經驗,
[00:13:08.000 --> 00:13:09.000]  或者上學,
[00:13:09.000 --> 00:13:10.000]  可以學到的。
[00:13:10.000 --> 00:13:12.000]  例如學校的學科,
[00:13:12.000 --> 00:13:14.000]  工作上的技能,
[00:13:14.000 --> 00:13:16.000]  或者在家庭生活裏面,
[00:13:16.000 --> 00:13:18.000]  不同做事的方式,
[00:13:18.000 --> 00:13:19.000]  譬如怎樣煮食,
[00:13:19.000 --> 00:13:20.000]  怎樣清潔,
[00:13:20.000 --> 00:13:22.000]  這些是知識。
[00:13:22.000 --> 00:13:24.000]  智慧呢?
[00:13:24.000 --> 00:13:27.000]  智慧就是你用你得到的知識,
[00:13:27.000 --> 00:13:28.000]  或者經驗,
[00:13:28.000 --> 00:13:31.000]  去作出合而的決定。
[00:13:31.000 --> 00:13:34.000]  這就是智慧。
[00:13:34.000 --> 00:13:36.000]  「真言」指出一個真相,
[00:13:36.000 --> 00:13:38.000]  的確你沒有知識,
[00:13:38.000 --> 00:13:41.000]  你沒有在經驗當中學習,
[00:13:41.000 --> 00:13:44.000]  你不會有智慧。
[00:13:44.000 --> 00:13:45.000]  我再提醒,
[00:13:45.000 --> 00:13:47.000]  這不是說你讀書多少,
[00:13:47.000 --> 00:13:49.000]  知識是資料,
[00:13:49.000 --> 00:13:50.000]  你可以從經驗,
[00:13:50.000 --> 00:13:52.000]  或者學習得到的。
[00:13:52.000 --> 00:13:53.000]  「真言」也同時說,
[00:13:53.000 --> 00:13:55.000]  有很多人得到很多資料,
[00:13:55.000 --> 00:13:56.000]  很多知識,
[00:13:56.000 --> 00:13:58.000]  他是可以沒有智慧,
[00:13:58.000 --> 00:14:00.000]  因為他沒有用他的知識,
[00:14:00.000 --> 00:14:03.000]  作合而的決定和判斷,
[00:14:03.000 --> 00:14:05.000]  仍然是如還人。
[00:14:05.000 --> 00:14:06.000]  如果是這樣的話,
[00:14:06.000 --> 00:14:07.000]  見到這些人,
[00:14:07.000 --> 00:14:08.000]  你要走遠一點,
[00:14:08.000 --> 00:14:10.000]  不要跟他學習,
[00:14:10.000 --> 00:14:11.000]  不要跟隨,
[00:14:11.000 --> 00:14:16.000]  你不能從他的嘴裏得知識。
[00:14:16.000 --> 00:14:17.000]  所以弟兄姊妹,
[00:14:17.000 --> 00:14:19.000]  我們要作智慧的人,
[00:14:19.000 --> 00:14:21.000]  要操練怎樣去分辨,
[00:14:21.000 --> 00:14:23.000]  有一次說過,
[00:14:23.000 --> 00:14:25.000]  我們不時會收到一些短訊電話,
[00:14:25.000 --> 00:14:26.000]  不是你的朋友,
[00:14:26.000 --> 00:14:27.000]  不是你認識的人傳給你的,
[00:14:27.000 --> 00:14:28.000]  告訴你,
[00:14:28.000 --> 00:14:29.000]  要做些什麼,
[00:14:29.000 --> 00:14:30.000]  要怎樣。
[00:14:30.000 --> 00:14:31.000]  認識的長者,
[00:14:31.000 --> 00:14:33.000]  他一收到這些短訊,
[00:14:33.000 --> 00:14:36.000]  他都覺得很像,
[00:14:36.000 --> 00:14:37.000]  不過他會做一件事,
[00:14:37.000 --> 00:14:39.000]  他就立即按電話問兒子,
[00:14:39.000 --> 00:14:40.000]  「喂,兒子,
[00:14:40.000 --> 00:14:42.000]  我收到一個這樣的公司,
[00:14:42.000 --> 00:14:44.000]  就說我有個包裹未拿,
[00:14:44.000 --> 00:14:46.000]  這些短訊是怎樣的?」
[00:14:46.000 --> 00:14:48.000]  兒子說:「假的!」
[00:14:48.000 --> 00:14:51.000]  下次又收到第二個短訊,
[00:14:51.000 --> 00:14:52.000]  又打電話問兒子,
[00:14:52.000 --> 00:14:53.000]  「喂,兒子,
[00:14:53.000 --> 00:14:54.000]  我收到這個短訊,
[00:14:54.000 --> 00:14:55.000]  在這裏這樣說,
[00:14:55.000 --> 00:14:56.000]  是不是真的?」
[00:14:56.000 --> 00:14:58.000]  兒子說:「假的!」
[00:14:58.000 --> 00:15:00.000]  兒子都覺得他煩,
[00:15:00.000 --> 00:15:02.000]  長者實際上都感受到,
[00:15:02.000 --> 00:15:03.000]  兒子覺得他煩,
[00:15:03.000 --> 00:15:06.000]  不過他不怕兒子覺得他煩,
[00:15:06.000 --> 00:15:09.000]  他繼續每次收到不同類型的短訊,
[00:15:09.000 --> 00:15:11.000]  都問一問兒子,
[00:15:11.000 --> 00:15:15.000]  漸漸他從兒子跟他說的分別出來,
[00:15:15.000 --> 00:15:18.000]  看得明白有些短訊是甚麼來的,
[00:15:18.000 --> 00:15:20.000]  有一次吃飯的時候,
[00:15:20.000 --> 00:15:24.000]  兒子跟他說:「最近有些新型的詐騙短訊,
[00:15:24.000 --> 00:15:27.000]  說甚麼八達通甚麼甚麼的。」
[00:15:27.000 --> 00:15:31.000]  長者就跟他說:「我知道了,
[00:15:31.000 --> 00:15:34.000]  現在見到這些不明來歷的WhatsApp短訊,
[00:15:34.000 --> 00:15:36.000]  有條連結的似層層的,
[00:15:36.000 --> 00:15:38.000]  我都不會按下去的,
[00:15:38.000 --> 00:15:39.000]  先看清楚,
[00:15:39.000 --> 00:15:40.000]  如果真的不懂,
[00:15:40.000 --> 00:15:43.000]  我就問你。」
[00:15:43.000 --> 00:15:47.000]  操練是可以得智慧,
[00:15:47.000 --> 00:15:48.000]  頂著曾年提,
[00:15:48.000 --> 00:15:51.000]  我們在世生活有很多類似的東西,
[00:15:51.000 --> 00:15:53.000]  是生活一些事情,
[00:15:53.000 --> 00:15:54.000]  一些人,
[00:15:54.000 --> 00:15:56.000]  你面對你要給反應,
[00:15:56.000 --> 00:15:57.000]  你要抉擇,
[00:15:57.000 --> 00:16:00.000]  你要看你是否跟是否做,
[00:16:00.000 --> 00:16:04.000]  從表面很難看得出不同的,
[00:16:04.000 --> 00:16:07.000]  但是我們可以學習去分辨,
[00:16:07.000 --> 00:16:09.000]  有些時候一些講法,
[00:16:09.000 --> 00:16:12.000]  一些做法看起來好像對,
[00:16:12.000 --> 00:16:14.000]  看起來好像很真,
[00:16:14.000 --> 00:16:17.000]  其實內裡可以是欺騙你偏離神的正道,
[00:16:17.000 --> 00:16:21.000]  有些道理好像全世界都覺得是對的,
[00:16:21.000 --> 00:16:24.000]  但是你要學習分辨,
[00:16:24.000 --> 00:16:26.000]  撒旦不易認的,
[00:16:26.000 --> 00:16:27.000]  新約都提我們,
[00:16:27.000 --> 00:16:31.000]  撒旦可以裝作光明的天使,
[00:16:31.000 --> 00:16:34.000]  所以我們要操練辨明,
[00:16:34.000 --> 00:16:36.000]  作個有智慧的人,
[00:16:36.000 --> 00:16:40.000]  這是第一組教我們看東西的方式,
[00:16:40.000 --> 00:16:44.000]  第二組斟言八至十四節,
[00:16:44.000 --> 00:16:48.000]  是這樣排列的,
[00:16:48.000 --> 00:16:51.000]  在這組經文裡面同樣有屋這個字,
[00:16:51.000 --> 00:16:52.000]  家,
[00:16:52.000 --> 00:16:54.000]  也有道路這個字詞,
[00:16:54.000 --> 00:16:59.000]  和上一組要形容的東西都有些類似,
[00:16:59.000 --> 00:17:01.000]  十一、十二節,
[00:17:01.000 --> 00:17:03.000]  我請大家讀,
[00:17:03.000 --> 00:17:19.000]  邪惡,
[00:17:19.000 --> 00:17:21.000]  屋和帳篷的比較,
[00:17:21.000 --> 00:17:25.000]  這裡不再是兩間屋的比較了,
[00:17:25.000 --> 00:17:27.000]  我不知道你有沒有去過露營,
[00:17:27.000 --> 00:17:29.000]  露營第一天都很好玩的,
[00:17:29.000 --> 00:17:31.000]  第二天就要算骨痛了,
[00:17:31.000 --> 00:17:34.000]  屋裡面睡覺是舒服很多的,
[00:17:34.000 --> 00:17:36.000]  有屋不睡帳篷,
[00:17:36.000 --> 00:17:40.000]  這裡說如果那間屋住的是邪惡者,
[00:17:40.000 --> 00:17:42.000]  你不要去,
[00:17:42.000 --> 00:17:44.000]  不要跟他們一起,
[00:17:44.000 --> 00:17:49.000]  看清楚他們這樣繼續走下去有什麼結局,
[00:17:49.000 --> 00:17:52.000]  這一組的經文提醒我們的,
[00:17:52.000 --> 00:17:55.000]  不再只是看在我們眼前的事情,
[00:17:55.000 --> 00:17:57.000]  我們要分辨那些表面,
[00:17:57.000 --> 00:17:59.000]  這一次是要看我們面對的事情,
[00:17:59.000 --> 00:18:03.000]  我們要看清楚他們的盡頭是什麼,
[00:18:03.000 --> 00:18:07.000]  如果這個事情的盡頭是一條死路,
[00:18:07.000 --> 00:18:09.000]  你當然不要走上去,
