
[00:00:00.000 --> 00:00:03.000]  平安,我們師兄一齊祈禱
[00:06:32.000 --> 00:06:37.000]  然後到阿哈的爸爸叫做暗利
[00:06:37.000 --> 00:06:40.000]  暗利當時又是打倒了另外一個將軍
[00:06:40.000 --> 00:06:42.000]  就成為了皇帝
[00:06:42.000 --> 00:06:46.000]  暗利是一個武功厲害的人
[00:06:46.000 --> 00:06:48.000]  很厲害的 他打得
[00:06:48.000 --> 00:06:52.000]  結果他做了皇帝之後
[00:06:52.000 --> 00:06:55.000]  就平定了很多附近的國家
[00:06:55.000 --> 00:06:59.000]  那個時候以色列的國力是很威風的
[00:06:59.000 --> 00:07:01.000]  很厲害的
[00:07:01.000 --> 00:07:05.000]  後來他就買了薩馬尼亞
[00:07:05.000 --> 00:07:11.000]  用了薩馬尼亞來建立做以色列國的首都
[00:07:11.000 --> 00:07:13.000]  他六年之後才死的
[00:07:13.000 --> 00:07:17.000]  就給了阿哈繼位了
[00:07:17.000 --> 00:07:19.000]  但是一個強國
[00:07:19.000 --> 00:07:22.000]  剛剛皇帝死了輪到阿哈
[00:07:22.000 --> 00:07:24.000]  都仍然是強的
[00:07:24.000 --> 00:07:26.000]  國力仍然是興隆的
[00:07:26.000 --> 00:07:28.000]  所以我們在今天的經文
[00:07:28.000 --> 00:07:30.000]  第十八章的第十節
[00:07:30.000 --> 00:07:33.000]  我們聽到俄巴仔說什麼呢
[00:07:33.000 --> 00:07:35.000]  他說 無論哪一幫哪一個
[00:07:35.000 --> 00:07:37.000]  我主都派人去找你
[00:07:37.000 --> 00:07:39.000]  若他們說不在這裏
[00:07:39.000 --> 00:07:42.000]  他就叫那幫那國的人要起誓
[00:07:42.000 --> 00:07:46.000]  他們真的找不到你了
[00:07:46.000 --> 00:07:49.000]  大家讀這段經文的時候
[00:07:49.000 --> 00:07:52.000]  會不會覺得有些霸氣
[00:07:52.000 --> 00:07:54.000]  當然是指阿哈
[00:07:54.000 --> 00:07:56.000]  我主派人去
[00:07:56.000 --> 00:07:58.000]  很霸氣的
[00:07:58.000 --> 00:08:02.000]  阿哈就要去找伊利亞
[00:08:02.000 --> 00:08:04.000]  他自己國內可能已經找不到
[00:08:04.000 --> 00:08:06.000]  可能走了去附近
[00:08:06.000 --> 00:08:08.000]  就派人去其他國家
[00:08:08.000 --> 00:08:11.000]  然後問過皇帝
[00:08:11.000 --> 00:08:12.000]  你有沒有收藏了阿哈
[00:08:12.000 --> 00:08:13.000]  沒有
[00:08:13.000 --> 00:08:14.000]  收藏了伊利亞
[00:08:14.000 --> 00:08:15.000]  沒有
[00:08:15.000 --> 00:08:17.000]  你有沒有找過
[00:08:17.000 --> 00:08:18.000]  找過了
[00:08:18.000 --> 00:08:19.000]  真的找不到
[00:08:19.000 --> 00:08:20.000]  找不到
[00:08:20.000 --> 00:08:23.000]  真的覺得很霸道
[00:08:23.000 --> 00:08:25.000]  為什麼這麼霸道
[00:08:25.000 --> 00:08:27.000]  不是阿哈本人有什麼豐富
[00:08:27.000 --> 00:08:29.000]  就是他老豆姓
[00:08:29.000 --> 00:08:30.000]  是暗利
[00:08:30.000 --> 00:08:32.000]  很厲害
[00:08:32.000 --> 00:08:35.000]  今天的經文故事很簡單
[00:08:35.000 --> 00:08:38.000]  是說伊利亞就要出現了
[00:08:38.000 --> 00:08:41.000]  但是他就遇到了
[00:08:41.000 --> 00:08:44.000]  先遇到的是他阿哈國人
[00:08:44.000 --> 00:08:46.000]  俄巴仔
[00:08:46.000 --> 00:08:48.000]  而這段經文
[00:08:48.000 --> 00:08:51.000]  第三次形容俄巴仔
[00:08:51.000 --> 00:08:54.000]  就是非常敬畏堯華
[00:08:54.000 --> 00:08:56.000]  而在第十一節的經文
[00:08:56.000 --> 00:08:58.000]  他也說到他
[00:08:58.000 --> 00:09:01.000]  是自由敬畏堯華
[00:09:01.000 --> 00:09:03.000]  所以今天講題
[00:09:03.000 --> 00:09:05.000]  就叫敬畏上主
[00:09:05.000 --> 00:09:08.000]  當我想到敬畏上主的時候
[00:09:08.000 --> 00:09:10.000]  就想到聖經中
[00:09:10.000 --> 00:09:14.000]  有很多敬畏上主的人
[00:09:14.000 --> 00:09:17.000]  他們都有一些不同的表現
[00:09:17.000 --> 00:09:21.000]  譬如說聖經中的
[00:09:21.000 --> 00:09:23.000]  以諾
[00:09:23.000 --> 00:09:25.000]  以諾很早就出現了
[00:09:25.000 --> 00:09:27.000]  他當然是敬畏堯華
[00:09:27.000 --> 00:09:31.000]  所以他就是與上帝同行
[00:09:31.000 --> 00:09:33.000]  這就是他的表現
[00:09:33.000 --> 00:09:35.000]  現在到羅亞
[00:09:35.000 --> 00:09:39.000]  羅亞最出名的就是
[00:09:39.000 --> 00:09:42.000]  羅亞洪水的故事
[00:09:42.000 --> 00:09:45.000]  羅亞敬畏上主有什麼表現呢
[00:09:45.000 --> 00:09:49.000]  從創世紀第六章到第九章半的時候
[00:09:49.000 --> 00:09:51.000]  差不多四章聖經
[00:09:51.000 --> 00:09:53.000]  我發覺羅亞不說話
[00:09:53.000 --> 00:09:55.000]  沒有說話
[00:09:55.000 --> 00:09:57.000]  但是凡是上帝說的話
[00:09:57.000 --> 00:09:59.000]  他就照做
[00:09:59.000 --> 00:10:03.000]  羅亞專是聽了上帝吩咐
[00:10:03.000 --> 00:10:05.000]  照做來表現
[00:10:05.000 --> 00:10:07.000]  他是敬畏上帝
[00:10:07.000 --> 00:10:10.000]  但羅亞不是啞的
[00:10:10.000 --> 00:10:12.000]  在第九章後面
[00:10:12.000 --> 00:10:14.000]  我就看到他在說話
[00:10:14.000 --> 00:10:16.000]  有助加南
[00:10:16.000 --> 00:10:18.000]  他的孫子
[00:10:18.000 --> 00:10:20.000]  然後在彼得厚孫也說到
[00:10:20.000 --> 00:10:24.000]  羅亞是全二道的羅亞
[00:10:24.000 --> 00:10:27.000]  只是他很少說話
[00:10:27.000 --> 00:10:29.000]  凡是上帝跟他說的話
[00:10:29.000 --> 00:10:31.000]  他就照做
[00:10:31.000 --> 00:10:33.000]  阿伯拉罕也是
[00:10:33.000 --> 00:10:35.000]  很聽上帝的話
[00:10:35.000 --> 00:10:37.000]  上帝說話他就照做
[00:10:37.000 --> 00:10:38.000]  上帝叫他移民
[00:10:38.000 --> 00:10:39.000]  他就移民
[00:10:39.000 --> 00:10:43.000]  叫他要將自己的獨生子獻上
[00:10:43.000 --> 00:10:45.000]  奉獻給上帝
[00:10:45.000 --> 00:10:47.000]  他異話不說
[00:10:47.000 --> 00:10:49.000]  我發覺聖經記載
[00:10:49.000 --> 00:10:51.000]  他真的異話不說
[00:10:51.000 --> 00:10:53.000]  第二天一早
[00:10:53.000 --> 00:10:55.000]  不用告訴太太
[00:10:55.000 --> 00:10:57.000]  馬上帶著兒子
[00:10:57.000 --> 00:10:59.000]  跟父母走了出去
[00:10:59.000 --> 00:11:03.000]  要走三天才到摩利亞山
[00:11:03.000 --> 00:11:05.000]  將兒子獻給上帝
[00:11:05.000 --> 00:11:07.000]  最後一位
[00:11:07.000 --> 00:11:09.000]  我想到是約伯
[00:11:09.000 --> 00:11:11.000]  聖經說
[00:11:11.000 --> 00:11:14.000]  這人完全
[00:11:14.000 --> 00:11:17.000]  他怎樣完全
[00:11:17.000 --> 00:11:20.000]  下面那三個形容他是完全的
[00:11:20.000 --> 00:11:22.000]  正直
[00:11:22.000 --> 00:11:24.000]  敬畏上帝
[00:11:24.000 --> 00:11:26.000]  遠離惡事
[00:11:26.000 --> 00:11:30.000]  他在耶和亞
[00:11:30.000 --> 00:11:32.000]  在上帝眼中
[00:11:32.000 --> 00:11:34.000]  是一位完全的人
[00:11:34.000 --> 00:11:36.000]  但我們看看
[00:11:36.000 --> 00:11:38.000]  俄巴底
[00:11:38.000 --> 00:11:40.000]  他又非常敬畏上帝
[00:11:40.000 --> 00:11:43.000]  他是藉著什麼來表現呢
[00:11:43.000 --> 00:11:45.000]  他就是藉著
[00:11:45.000 --> 00:11:47.000]  主動去幫助
[00:11:47.000 --> 00:11:50.000]  救了上帝的先知
[00:11:50.000 --> 00:11:53.000]  來表現他是一位
[00:11:53.000 --> 00:11:55.000]  敬畏上主的人
[00:11:55.000 --> 00:11:57.000]  他救的先知
[00:11:57.000 --> 00:11:59.000]  不是一位兩位
[00:11:59.000 --> 00:12:01.000]  不是五位六位
[00:12:01.000 --> 00:12:04.000]  而是一百位
[00:12:04.000 --> 00:12:06.000]  一百位
[00:12:06.000 --> 00:12:08.000]  他不單止救了他們的命
[00:12:08.000 --> 00:12:11.000]  還把他們藏在山洞裡
[00:12:11.000 --> 00:12:14.000]  去供養他們
[00:12:14.000 --> 00:12:17.000]  供養
[00:12:17.000 --> 00:12:19.000]  一個人兩個人
[00:12:19.000 --> 00:12:21.000]  供養一百人
[00:12:21.000 --> 00:12:23.000]  每天都要
[00:12:23.000 --> 00:12:25.000]  吃餅喝水
[00:12:25.000 --> 00:12:28.000]  他真的非常敬畏上帝
[00:12:28.000 --> 00:12:31.000]  我們來到詳細思想
[00:12:31.000 --> 00:12:33.000]  今天的經文
[00:12:33.000 --> 00:12:35.000]  上個禮拜
[00:12:35.000 --> 00:12:38.000]  我們說了以利亞
[00:12:38.000 --> 00:12:41.000]  是一位撒辣法的寡婦生活
[00:12:41.000 --> 00:12:44.000]  今天的經文開始
[00:12:44.000 --> 00:12:47.000]  到了第三年
[00:12:47.000 --> 00:12:50.000]  什麼時候開始計算第三年
[00:12:50.000 --> 00:12:53.000]  我相信由他第一次見
[00:12:53.000 --> 00:12:55.000]  告訴他
[00:12:55.000 --> 00:12:57.000]  除非他祈禱
[00:12:57.000 --> 00:12:59.000]  否則天不會下雨
[00:12:59.000 --> 00:13:01.000]  由那時候開始計算
[00:13:01.000 --> 00:13:04.000]  上主對以利亞說話
[00:13:04.000 --> 00:13:06.000]  叫他
[00:13:06.000 --> 00:13:10.000]  你要去讓阿哈看見你
[00:13:10.000 --> 00:13:13.000]  大家覺不覺得這句話
[00:13:13.000 --> 00:13:15.000]  有點特別的地方
[00:13:15.000 --> 00:13:17.000]  為什麼不說
[00:13:17.000 --> 00:13:19.000]  你今天去見阿哈
[00:13:19.000 --> 00:13:23.000]  為什麼要讓阿哈看見你呢
[00:13:23.000 --> 00:13:27.000]  阿哈看見他
[00:13:27.000 --> 00:13:29.000]  他都會見到阿哈
[00:13:29.000 --> 00:13:31.000]  如果他主動去見阿哈
[00:13:31.000 --> 00:13:35.000]  為什麼經文不說你今天去見阿哈
[00:13:35.000 --> 00:13:39.000]  而要說讓阿哈看見你呢
[00:13:39.000 --> 00:13:42.000]  不只是在第一節出現
[00:13:42.000 --> 00:13:44.000]  第十五節都是這樣說的
[00:13:44.000 --> 00:13:46.000]  出現這個說法
[00:13:46.000 --> 00:13:48.000]  要讓阿哈看見你
[00:13:48.000 --> 00:13:50.000]  是說了兩次
[00:13:50.000 --> 00:13:52.000]  讓阿哈看見你
[00:13:52.000 --> 00:13:54.000]  然後呢
[00:13:54.000 --> 00:13:57.000]  在第十八章七節
[00:13:57.000 --> 00:14:03.000]  也說漢娜以利亞遇見了鵝巴底
[00:14:03.000 --> 00:14:05.000]  這節是倒轉來的
[00:14:05.000 --> 00:14:07.000]  不是被鵝巴底遇見
[00:14:07.000 --> 00:14:09.000]  是他遇見了鵝巴底
[00:14:09.000 --> 00:14:11.000]  然後第八節又說
[00:14:11.000 --> 00:14:13.000]  漢娜以利亞在這裏
[00:14:13.000 --> 00:14:15.000]  十一節又說一次
[00:14:15.000 --> 00:14:17.000]  最後在十四節都再說一次
[00:14:17.000 --> 00:14:21.000]  漢娜以利亞在這裏
[00:14:21.000 --> 00:14:24.000]  作者在這麼短的經文裏面
[00:14:24.000 --> 00:14:26.000]  重複這麼多次
[00:14:26.000 --> 00:14:29.000]  漢娜以利亞在這裏
[00:14:29.000 --> 00:14:32.000]  很明顯是要讀者留意
[00:14:32.000 --> 00:14:34.000]  來看見以利亞
[00:14:34.000 --> 00:14:38.000]  這也是上帝的心意
[00:14:38.000 --> 00:14:43.000]  要阿哈看見以利亞
[00:14:43.000 --> 00:14:45.000]  不是叫以利亞去漢娜哈
[00:14:45.000 --> 00:14:47.000]  要阿哈看見以利亞
[00:14:47.000 --> 00:14:52.000]  我想由於中文
[00:14:52.000 --> 00:14:58.000]  以利亞是將希伯來的音翻譯出來
[00:14:58.000 --> 00:15:00.000]  其實我們不容易理解
[00:15:00.000 --> 00:15:05.000]  上帝要阿哈看見以利亞的用心
[00:15:05.000 --> 00:15:10.000]  以利亞的名字其實是有很特別的意思
[00:15:10.000 --> 00:15:12.000]  我不知道大家知不知道
[00:15:12.000 --> 00:15:15.000]  現在的以色列總理叫什麼名字
[00:15:15.000 --> 00:15:17.000]  有沒有人知道
[00:15:17.000 --> 00:15:22.000]  沒人知道嗎
[00:15:22.000 --> 00:15:26.000]  他叫勒坦雅胡
[00:15:26.000 --> 00:15:31.000]  勒坦雅胡
[00:15:31.000 --> 00:15:33.000]  四個音節的勒坦雅胡
[00:15:33.000 --> 00:15:35.000]  四個音節
[00:15:35.000 --> 00:15:37.000]  有沒有意思的
[00:15:37.000 --> 00:15:38.000]  有的
[00:15:38.000 --> 00:15:40.000]  希伯來文裏面有意思的
[00:15:40.000 --> 00:15:49.000]  勒坦雅胡兩個音加起來就是勒坦雅胡
[00:15:49.000 --> 00:15:53.000]  勒坦雅胡
[00:15:53.000 --> 00:15:55.000]  是四個音節的
[00:15:55.000 --> 00:16:00.000]  以利亞的名字希伯來文也應該是四個音節的
[00:16:00.000 --> 00:16:04.000]  勒坦雅胡
[00:16:04.000 --> 00:16:09.000]  我不知道為什麼中文的音譯
[00:16:09.000 --> 00:16:11.000]  三個音節變成了以利亞
[00:16:11.000 --> 00:16:13.000]  英文也變成了以利亞
[00:16:13.000 --> 00:16:15.000]  可能跟拉丁文有關
[00:16:15.000 --> 00:16:19.000]  因為他們最早耶穌時代
[00:16:19.000 --> 00:16:24.000]  拉丁文是羅馬帝國的國語
[00:16:24.000 --> 00:16:26.000]  他們不是說希臘話的
[00:16:26.000 --> 00:16:28.000]  羅馬帝國不是說希臘話的
[00:16:28.000 --> 00:16:30.000]  希臘帝國說希臘話
[00:16:30.000 --> 00:16:32.000]  羅馬帝國是說拉丁文
[00:16:32.000 --> 00:16:37.000]  不知道是不是因為他們首先把舊約翻成拉丁文
[00:16:37.000 --> 00:16:39.000]  結果很多人的名字
[00:16:39.000 --> 00:16:43.000]  有個胡在後面也斬了
[00:16:43.000 --> 00:16:45.000]  少了一個音節
[00:16:45.000 --> 00:16:48.000]  但是如果我們看希伯來文有四個音節的時候
[00:16:48.000 --> 00:16:50.000]  我們就了解
[00:16:50.000 --> 00:16:52.000]  勒坦雅胡的名字就是
[00:16:52.000 --> 00:16:59.000]  他耶和華是我的神
[00:16:59.000 --> 00:17:01.000]  我們就開始明白
[00:17:01.000 --> 00:17:06.000]  為什麼要讓阿哈看到以利亞的原因
[00:17:06.000 --> 00:17:08.000]  就是上帝的心意
[00:17:08.000 --> 00:17:14.000]  其實是要讓阿哈看到耶和華才是神
[00:17:14.000 --> 00:17:19.000]  要讓阿哈看到耶和華他才是神
[00:17:19.000 --> 00:17:22.000]  這一段的經文十五節
[00:17:22.000 --> 00:17:24.000]  還有下一段經文下個星期講
[00:17:24.000 --> 00:17:27.000]  其實可以說
[00:17:27.000 --> 00:17:31.000]  要為下一段的經文來做一個鋪排
[00:17:31.000 --> 00:17:33.000]  先讓大家留意到
[00:17:33.000 --> 00:17:39.000]  上帝的心意是要讓阿哈看到耶和華才是神
[00:17:39.000 --> 00:17:41.000]  上個星期在張傳裡提到
[00:17:41.000 --> 00:17:44.000]  有人說阿哈是好壞的皇帝
[00:17:44.000 --> 00:17:47.000]  是壞人中的罪魁
[00:17:47.000 --> 00:17:49.000]  其實我不太贊成這個評論
[00:17:49.000 --> 00:17:52.000]  這個評論下得太早了
[00:17:52.000 --> 00:17:56.000]  因為他只是看到阿哈那些壞事
[00:17:56.000 --> 00:17:58.000]  是他的前期而已
[00:17:58.000 --> 00:18:01.000]  不是蓋棺論定
[00:18:01.000 --> 00:18:03.000]  你到21章的時候
[00:18:03.000 --> 00:18:07.000]  你再看看阿哈在上帝面前做了什麼
[00:18:07.000 --> 00:18:12.000]  撕裂衣服、禁食、貼身穿著麻布
[00:18:12.000 --> 00:18:18.000]  在上帝面前謙卑下來
[00:18:18.000 --> 00:18:22.000]  那個時候他真的看到耶和華是神
[00:18:22.000 --> 00:18:24.000]  耶和華上帝的心意
[00:18:24.000 --> 00:18:27.000]  就是要讓阿哈看到耶和華是神
[00:18:27.000 --> 00:18:30.000]  所以不是要以利亞去見阿哈
[00:18:30.000 --> 00:18:35.000]  而是要讓阿哈看見以利亞
[00:18:35.000 --> 00:18:37.000]  並且看見耶和華是神
[00:18:37.000 --> 00:18:41.000]  當以利亞離開撒勒伯
[00:18:41.000 --> 00:18:43.000]  去到撒瑪利亞的時候
[00:18:43.000 --> 00:18:47.000]  阿哈就跟他的僕人俄巴底
[00:18:47.000 --> 00:18:54.000]  分頭去找一些草來餵牠們生粥
[00:18:54.000 --> 00:18:57.000]  俄巴底我們剛才已經說過了
[00:18:57.000 --> 00:19:00.000]  他是一位敬畏上帝的人
[00:19:00.000 --> 00:19:04.000]  俄巴底的名字其實也有意思
[00:19:04.000 --> 00:19:09.000]  俄巴底的名字就是我的僕人
[00:19:09.000 --> 00:19:11.000]  不知道是不是阿哈跟他起的
[00:19:11.000 --> 00:19:15.000]  他可能跟阿哈從小一起玩到大
[00:19:15.000 --> 00:19:19.000]  就被阿哈的父親暗罵
[00:19:19.000 --> 00:19:21.000]  這個做你的僕人
[00:19:21.000 --> 00:19:23.000]  於是乎阿哈就說
[00:19:23.000 --> 00:19:27.000]  你的名字就叫我的僕人了俄巴底
[00:19:27.000 --> 00:19:30.000]  我的僕人
[00:19:30.000 --> 00:19:35.000]  他也得到阿哈的重用
[00:19:35.000 --> 00:19:38.000]  成為了阿哈的管家
[00:19:38.000 --> 00:19:45.000]  以至於他可以去餵一百個先知
[00:19:45.000 --> 00:19:47.000]  都搞得定
[00:19:47.000 --> 00:19:49.000]  他是皇帝的管家
[00:19:49.000 --> 00:19:53.000]  拿一百人的餅和水
[00:19:53.000 --> 00:19:55.000]  每天供應一百人
[00:19:55.000 --> 00:19:59.000]  不然管家真的做不到
[00:19:59.000 --> 00:20:02.000]  那時候是旱災期間
[00:20:02.000 --> 00:20:04.000]  糧食很矜貴
[00:20:04.000 --> 00:20:06.000]  水也很矜貴
[00:20:06.000 --> 00:20:08.000]  少了一百人
[00:20:08.000 --> 00:20:10.000]  每天拿了一百人的食物和水
[00:20:10.000 --> 00:20:13.000]  真的很不簡單
[00:20:13.000 --> 00:20:16.000]  作為阿哈的管家
[00:20:16.000 --> 00:20:21.000]  我相信呢俄巴底都是很有智慧的一個人
[00:20:21.000 --> 00:20:26.000]  並且他也都可以
[00:20:26.000 --> 00:20:27.000]  跟那幫手下
[00:20:27.000 --> 00:20:31.000]  他的手下都一定是有好的關係
[00:20:31.000 --> 00:20:34.000]  以至他的手下都不去
[00:20:34.000 --> 00:20:35.000]  捉背脊
