
[00:00:00.000 --> 00:00:02.000]  不知道你每個禮拜來到教會
[00:03:25.000 --> 00:03:28.000]  我們效法主的榜樣
[00:03:28.000 --> 00:03:31.000]  你們馬可福音第十章第四十五節
[00:03:31.000 --> 00:03:32.000]  主很清楚講到
[00:03:32.000 --> 00:03:33.000]  他給我們的榜樣
[00:03:33.000 --> 00:03:36.000]  因為人子來並不是要受人的服侍
[00:03:36.000 --> 00:03:38.000]  乃是要服侍人
[00:03:38.000 --> 00:03:41.000]  並且捨命做多人的主教
[00:03:41.000 --> 00:03:42.000]  主很清楚講到
[00:03:42.000 --> 00:03:44.000]  他在這個世界上
[00:03:44.000 --> 00:03:49.000]  他是一個以僕人的心態來服侍
[00:03:49.000 --> 00:03:51.000]  他不是要受人服侍
[00:03:51.000 --> 00:03:54.000]  乃是要服侍人
[00:03:54.000 --> 00:03:56.000]  當然也許你說這是主的榜
[00:03:56.000 --> 00:03:57.000]  這是主自己的使命
[00:03:57.000 --> 00:04:00.000]  跟我們有什麼關係呢
[00:04:00.000 --> 00:04:04.000]  但不要忘記今天我們是主的身體
[00:04:04.000 --> 00:04:06.000]  若是今天頭的使命
[00:04:06.000 --> 00:04:07.000]  是要去服侍人
[00:04:07.000 --> 00:04:09.000]  不是受人服侍
[00:04:09.000 --> 00:04:11.000]  那我請問你今天做身體的
[00:04:11.000 --> 00:04:13.000]  我們有其他的使命嗎
[00:04:13.000 --> 00:04:14.000]  不會的
[00:04:14.000 --> 00:04:17.000]  我們的使命就是頭的使命
[00:04:17.000 --> 00:04:19.000]  我們就是要去服侍人
[00:04:19.000 --> 00:04:23.000]  不是要受人的服侍
[00:04:23.000 --> 00:04:26.000]  你說我們怎麼樣能夠做主的僕人呢
[00:04:26.000 --> 00:04:27.000]  很簡單
[00:04:27.000 --> 00:04:29.000]  主其實講到一個原則
[00:04:29.000 --> 00:04:31.000]  就是要走第二禮路的原則
[00:04:31.000 --> 00:04:33.000]  馬太福音第五章四十一節
[00:04:33.000 --> 00:04:34.000]  怎麼說呢
[00:04:34.000 --> 00:04:35.000]  有人強逼你走一禮路
[00:04:35.000 --> 00:04:37.000]  你就同他走二禮路
[00:04:37.000 --> 00:04:39.000]  意思是什麼呢
[00:04:39.000 --> 00:04:40.000]  走第一禮路的時候是責任
[00:04:40.000 --> 00:04:41.000]  你必須做
[00:04:41.000 --> 00:04:43.000]  不能不做
[00:04:43.000 --> 00:04:46.000]  可是當你開始走第二禮路的時候
[00:04:46.000 --> 00:04:47.000]  是你心甘情願
[00:04:47.000 --> 00:04:50.000]  你樂意從心裡而做
[00:04:50.000 --> 00:04:53.000]  這就是做主僕人的意思
[00:04:53.000 --> 00:04:55.000]  不要因為責任而服侍
[00:04:55.000 --> 00:04:59.000]  不要因為責任而做一件事情
[00:04:59.000 --> 00:05:01.000]  而是要學習從心裡做
[00:05:01.000 --> 00:05:05.000]  是向為主而做
[00:05:05.000 --> 00:05:06.000]  你知道一件事情
[00:05:06.000 --> 00:05:08.000]  如果你只是為了責任而做
[00:05:08.000 --> 00:05:12.000]  跟是從心裡做是十萬八千年的事情
[00:05:12.000 --> 00:05:14.000]  我還記得上次有機會回台灣的時候
[00:05:14.000 --> 00:05:16.000]  我就發現在台灣每一個店裡
[00:05:16.000 --> 00:05:17.000]  大家你一走進店
[00:05:17.000 --> 00:05:19.000]  他們就會說歡迎光臨
[00:05:19.000 --> 00:05:22.000]  各種不同的方式講歡迎光臨
[00:05:22.000 --> 00:05:24.000]  當然有些店員頭都不抬起來
[00:05:24.000 --> 00:05:26.000]  看到叮咚歡迎光臨
[00:05:26.000 --> 00:05:27.000]  看都不看你
[00:05:27.000 --> 00:05:28.000]  一面口頭禪
[00:05:28.000 --> 00:05:31.000]  甚至有一個店放錄音帶在那裡
[00:05:31.000 --> 00:05:32.000]  一直歡迎光臨
[00:05:32.000 --> 00:05:33.000]  歡迎光臨
[00:05:33.000 --> 00:05:36.000]  吵到你的頭都發瘋了
[00:05:36.000 --> 00:05:38.000]  我們看見責任
[00:05:38.000 --> 00:05:41.000]  你寧願他不說還好
[00:05:41.000 --> 00:05:43.000]  但是另外一次
[00:05:43.000 --> 00:05:44.000]  我們在台灣的時候
[00:05:44.000 --> 00:05:46.000]  跟師母逛街逛得很累了
[00:05:46.000 --> 00:05:49.000]  想找個地方坐下休息一下
[00:05:49.000 --> 00:05:51.000]  就想到去Starbucks
[00:05:51.000 --> 00:05:53.000]  因為去Starbucks沒人趕你
[00:05:53.000 --> 00:05:55.000]  我們到Starbucks的時候
[00:05:55.000 --> 00:05:57.000]  一進去那個小姐就問
[00:05:57.000 --> 00:05:58.000]  內用還是外賣
[00:05:58.000 --> 00:05:59.000]  我說還是這種話
[00:05:59.000 --> 00:06:02.000]  什麼內用外賣沒聽過
[00:06:02.000 --> 00:06:05.000]  我說內用
[00:06:05.000 --> 00:06:07.000]  她說你上樓看看有沒有位子吧
[00:06:07.000 --> 00:06:09.000]  我就上到二樓一看
[00:06:09.000 --> 00:06:10.000]  一個位子都沒有
[00:06:10.000 --> 00:06:11.000]  再上三樓一看
[00:06:11.000 --> 00:06:12.000]  一個位子都沒有
[00:06:12.000 --> 00:06:14.000]  都是學生在那裡站滿了
[00:06:14.000 --> 00:06:17.000]  沒有人要走的意思在裡面
[00:06:17.000 --> 00:06:19.000]  所以我們走下來就跟那個小姐說
[00:06:19.000 --> 00:06:20.000]  對不起
[00:06:20.000 --> 00:06:21.000]  一個位子都沒有
[00:06:21.000 --> 00:06:22.000]  她說無可奈何
[00:06:22.000 --> 00:06:24.000]  沒辦法沒位子
[00:06:24.000 --> 00:06:26.000]  那我們兩個站在那裡就很累
[00:06:26.000 --> 00:06:27.000]  也不知道該怎麼辦
[00:06:27.000 --> 00:06:29.000]  就是我們兩個對看了
[00:06:29.000 --> 00:06:31.000]  好像不知道如何是好
[00:06:31.000 --> 00:06:32.000]  沒想到那個小姐
[00:06:32.000 --> 00:06:35.000]  看到我們好像兩位老人家
[00:06:35.000 --> 00:06:38.000]  滿可憐的樣子
[00:06:38.000 --> 00:06:39.000]  她說這樣吧
[00:06:39.000 --> 00:06:43.000]  在我們烤箱旁邊有兩張椅子
[00:06:43.000 --> 00:06:46.000]  您不嫌棄就坐在那裡吧
[00:06:46.000 --> 00:06:51.000]  這句話比所有的歡迎光臨更寶貴
[00:06:51.000 --> 00:06:53.000]  我們那兩個突然間感覺到
[00:06:53.000 --> 00:06:55.000]  真的無比的受到接待
[00:06:55.000 --> 00:06:57.000]  我們就坐在那烤箱旁邊
[00:06:57.000 --> 00:06:58.000]  因為我們就是需要休息
[00:06:58.000 --> 00:07:00.000]  最需要休息的時候坐下來
[00:07:00.000 --> 00:07:02.000]  一坐下來心裡何等的喜樂
[00:07:02.000 --> 00:07:04.000]  我就想到這個小姐其實
[00:07:04.000 --> 00:07:06.000]  她不需要做這件事情
[00:07:06.000 --> 00:07:07.000]  她也少不了我們這一攤
[00:07:07.000 --> 00:07:09.000]  是兩杯這個drink
[00:07:09.000 --> 00:07:11.000]  有什麼了不起
[00:07:11.000 --> 00:07:14.000]  但她卻選擇去如此做
[00:07:14.000 --> 00:07:16.000]  我就很受感動
[00:07:16.000 --> 00:07:17.000]  很受感動
[00:07:17.000 --> 00:07:18.000]  同樣我就想到
[00:07:18.000 --> 00:07:19.000]  其實竹竹說的話很重要
[00:07:19.000 --> 00:07:20.000]  不是因為責任
[00:07:20.000 --> 00:07:21.000]  你在教會裡面
[00:07:21.000 --> 00:07:23.000]  千萬不要因為責任做一些事情
[00:07:23.000 --> 00:07:27.000]  你因為責任做你就很忍受福事
[00:07:27.000 --> 00:07:29.000]  你要為主而做
[00:07:29.000 --> 00:07:32.000]  從心裡甘心情願為主而做
[00:07:32.000 --> 00:07:35.000]  你就能夠享受福事
[00:07:35.000 --> 00:07:36.000]  Amen
[00:07:36.000 --> 00:07:37.000]  你跟你旁邊說
[00:07:37.000 --> 00:07:42.000]  不要忍受要享受福事跟他說
[00:07:42.000 --> 00:07:44.000]  所以第一個要效法基督做主
[00:07:44.000 --> 00:07:46.000]  第二個核心價值
[00:07:46.000 --> 00:07:48.000]  熱愛耶穌關愛世人
[00:07:48.000 --> 00:07:49.000]  跟我一同來說來
[00:07:49.000 --> 00:07:52.000]  熱愛耶穌關愛世人
[00:07:52.000 --> 00:07:53.000]  一個人如果要成功
[00:07:53.000 --> 00:07:55.000]  一定要有熱情
[00:07:55.000 --> 00:07:57.000]  一定要有passion
[00:07:57.000 --> 00:07:58.000]  對一個基督徒來講
[00:07:58.000 --> 00:08:00.000]  沒有一件事情
[00:08:00.000 --> 00:08:03.000]  是比熱愛耶穌更重要
[00:08:03.000 --> 00:08:05.000]  這是為什麼主耶穌
[00:08:05.000 --> 00:08:08.000]  你還記得當他死裡復活之後
[00:08:08.000 --> 00:08:10.000]  他對彼得問彼得一個問題
[00:08:10.000 --> 00:08:14.000]  說彼得你愛我比這些更深嗎
[00:08:14.000 --> 00:08:17.000]  而且耶穌不只問一次
[00:08:17.000 --> 00:08:18.000]  彼得說了一次
[00:08:18.000 --> 00:08:20.000]  我愛你耶穌聽了還不夠
[00:08:20.000 --> 00:08:21.000]  還要再問你愛我嗎
[00:08:21.000 --> 00:08:22.000]  兩次還不夠
[00:08:22.000 --> 00:08:25.000]  第三次你愛我比這更深嗎
[00:08:25.000 --> 00:08:29.000]  哇耶穌為什麼三番兩次這樣問呢
[00:08:29.000 --> 00:08:34.000]  為什麼耶穌這麼關心我們愛不愛他
[00:08:34.000 --> 00:08:36.000]  我告訴你因為耶穌很清楚知道
[00:08:36.000 --> 00:08:39.000]  如果我們不夠愛主的話
[00:08:39.000 --> 00:08:43.000]  我們很難跑完這人生的道路
[00:08:43.000 --> 00:08:45.000]  因為彼得後來
[00:08:45.000 --> 00:08:48.000]  你知道後來就為主殉道而死
[00:08:48.000 --> 00:08:50.000]  如果彼得不夠愛主
[00:08:50.000 --> 00:08:54.000]  我們走不完的走不下去的
[00:08:54.000 --> 00:08:55.000]  多少時候我們看見
[00:08:55.000 --> 00:08:57.000]  在我們人生的關口上
[00:08:57.000 --> 00:08:59.000]  多少時候看見基督徒
[00:08:59.000 --> 00:09:02.000]  為什麼灰心失望冷淡
[00:09:02.000 --> 00:09:04.000]  甚至離開神
[00:09:04.000 --> 00:09:07.000]  最根本的原因是因為我們不夠愛主
[00:09:07.000 --> 00:09:09.000]  不夠愛主
[00:09:09.000 --> 00:09:10.000]  今天當你來跟隨神的時候
[00:09:10.000 --> 00:09:12.000]  最重要一件事情
[00:09:12.000 --> 00:09:14.000]  你一定要來愛慕耶穌了
[00:09:14.000 --> 00:09:16.000]  在這個世界上再沒有一件事
[00:09:16.000 --> 00:09:19.000]  比耶穌更值得我們追求的
[00:09:19.000 --> 00:09:21.000]  世界和世界上都要過去的
[00:09:21.000 --> 00:09:23.000]  無論你覺得多寶貴的東西
[00:09:23.000 --> 00:09:25.000]  有一天這些都會叫你失望的
[00:09:25.000 --> 00:09:28.000]  唯有耶穌能夠在你生命當中
[00:09:28.000 --> 00:09:31.000]  帶給你真實的滿足
[00:09:31.000 --> 00:09:33.000]  這世界上沒有任何的事物人
[00:09:33.000 --> 00:09:35.000]  能夠代替耶穌
[00:09:35.000 --> 00:09:37.000]  能夠成為你心裡的滿足
[00:09:37.000 --> 00:09:39.000]  只有祂值得你追求
[00:09:39.000 --> 00:09:42.000]  值得你來跟隨
[00:09:42.000 --> 00:09:45.000]  你說要怎麼來愛慕耶穌呢
[00:09:45.000 --> 00:09:47.000]  最簡單最基本的一件事
[00:09:47.000 --> 00:09:50.000]  就是學習來敬拜祂吧
[00:09:50.000 --> 00:09:53.000]  常常來到主面前對祂訴說
[00:09:53.000 --> 00:09:55.000]  你何等的愛慕祂
[00:09:55.000 --> 00:09:58.000]  當你越訴說你怎麼樣愛慕祂
[00:09:58.000 --> 00:09:59.000]  你越來敬拜祂
[00:09:59.000 --> 00:10:00.000]  我告訴你
[00:10:00.000 --> 00:10:01.000]  愛主的心就自然而然
[00:10:01.000 --> 00:10:04.000]  從你生命當中能夠成長
[00:10:04.000 --> 00:10:06.000]  這為什麼在我們教會當中
[00:10:06.000 --> 00:10:08.000]  我們這麼注重敬拜
[00:10:08.000 --> 00:10:12.000]  而且我鼓勵你全心全意來敬拜神
[00:10:12.000 --> 00:10:14.000]  因為只有在敬拜當中
[00:10:14.000 --> 00:10:18.000]  你看見愛主的心就能夠增加
[00:10:18.000 --> 00:10:21.000]  但是另一方面熱愛耶穌
[00:10:21.000 --> 00:10:25.000]  並不只是停留在愛的層面而已
[00:10:25.000 --> 00:10:26.000]  有時候我聽到有些人說
[00:10:26.000 --> 00:10:28.000]  我犧牲只有一件事
[00:10:28.000 --> 00:10:29.000]  one thing
[00:10:29.000 --> 00:10:30.000]  現在很流行講這件事情
[00:10:30.000 --> 00:10:32.000]  one thing
[00:10:32.000 --> 00:10:33.000]  什麼叫做one thing
[00:10:33.000 --> 00:10:35.000]  就是熱愛耶穌
[00:10:35.000 --> 00:10:37.000]  聽起來很屬靈
[00:10:37.000 --> 00:10:39.000]  但我卻要提醒你
[00:10:39.000 --> 00:10:40.000]  當你講一生只有一件事
[00:10:40.000 --> 00:10:42.000]  是熱愛耶穌的時候
[00:10:42.000 --> 00:10:45.000]  你可能不是真的在愛耶穌
[00:10:45.000 --> 00:10:46.000]  你可能只是愛那個
[00:10:46.000 --> 00:10:50.000]  愛耶穌的感覺而已
[00:10:50.000 --> 00:10:52.000]  因為如果你真的愛耶穌
[00:10:52.000 --> 00:10:56.000]  你就會愛耶穌所愛
[00:10:56.000 --> 00:10:59.000]  我在說如果你真的愛耶穌
[00:10:59.000 --> 00:11:02.000]  你會愛耶穌所愛
[00:11:02.000 --> 00:11:05.000]  約翰福音21章第17節
[00:11:05.000 --> 00:11:09.000]  我們看見當主耶穌問彼得
[00:11:09.000 --> 00:11:10.000]  你愛我嗎
[00:11:10.000 --> 00:11:12.000]  第三次
[00:11:12.000 --> 00:11:13.000]  你愛我們彼得
[00:11:13.000 --> 00:11:14.000]  因為耶穌第三次對他說
[00:11:14.000 --> 00:11:16.000]  你愛我們就憂愁
[00:11:16.000 --> 00:11:17.000]  主啊你是無所不知
[00:11:17.000 --> 00:11:18.000]  你知道我愛你
[00:11:18.000 --> 00:11:20.000]  耶穌說什麼
[00:11:20.000 --> 00:11:23.000]  你餵養我的羊
[00:11:23.000 --> 00:11:25.000]  每一次彼得說我愛你的時候
[00:11:25.000 --> 00:11:26.000]  耶穌對他說
[00:11:26.000 --> 00:11:28.000]  你餵養我的羊
[00:11:28.000 --> 00:11:30.000]  你真的愛耶穌嗎
[00:11:30.000 --> 00:11:31.000]  你愛耶穌
[00:11:31.000 --> 00:11:34.000]  你就愛耶穌的羊
[00:11:34.000 --> 00:11:35.000]  你愛耶穌嗎
[00:11:35.000 --> 00:11:38.000]  你就愛耶穌所愛的
[00:11:38.000 --> 00:11:40.000]  因為當我們愛慕耶穌
[00:11:40.000 --> 00:11:41.000]  跟隨耶穌的時候
[00:11:41.000 --> 00:11:43.000]  我們不能只顧我們自己的滿足
[00:11:43.000 --> 00:11:45.000]  我們不只是來只顧
[00:11:45.000 --> 00:11:47.000]  我們自己的需求
[00:11:47.000 --> 00:11:50.000]  我們就要顧念神的家
[00:11:50.000 --> 00:11:52.000]  顧念神的羊群
[00:11:52.000 --> 00:11:53.000]  很多時候我在教會裡面
[00:11:53.000 --> 00:11:54.000]  聽到有些人
[00:11:54.000 --> 00:11:55.000]  常常我們覺得這麼大的教會
[00:11:55.000 --> 00:11:57.000]  很容易分門別類
[00:11:57.000 --> 00:11:59.000]  我們常說那是單身的是與我無關
[00:11:59.000 --> 00:12:01.000]  那是家庭的是與我無關
[00:12:01.000 --> 00:12:03.000]  那是兒童那是英文部
[00:12:03.000 --> 00:12:05.000]  可是我們常常覺得
[00:12:05.000 --> 00:12:08.000]  我們自己的需要跟滿足
[00:12:08.000 --> 00:12:09.000]  但事實上今天
[00:12:09.000 --> 00:12:10.000]  我們如果真的愛耶穌
[00:12:10.000 --> 00:12:13.000]  我們必定愛耶穌的教會
[00:12:13.000 --> 00:12:15.000]  我們必定愛耶穌的羊群
[00:12:15.000 --> 00:12:17.000]  我們必定愛整個教會
[00:12:17.000 --> 00:12:20.000]  整體的需要
[00:12:20.000 --> 00:12:22.000]  事實上保羅也提到one thing
[00:12:22.000 --> 00:12:25.000]  事實上聖經講真正的one thing
[00:12:25.000 --> 00:12:28.000]  是在保羅講菲利比書第三章裡面講
[00:12:28.000 --> 00:12:31.000]  我只有一件事是忘記背後
[00:12:31.000 --> 00:12:32.000]  努力面前
[00:12:32.000 --> 00:12:34.000]  向著標竿直跑
[00:12:34.000 --> 00:12:36.000]  為了要得到神在耶穌基督裡面
[00:12:36.000 --> 00:12:39.000]  召我來得的獎賞
[00:12:39.000 --> 00:12:41.000]  真正的one thing
[00:12:41.000 --> 00:12:46.000]  是要奔向標竿得到獎賞
[00:12:46.000 --> 00:12:48.000]  第三個核心價值
[00:12:48.000 --> 00:12:50.000]  成全聖徒團隊侍奉
[00:12:50.000 --> 00:12:51.000]  各位同學來說
[00:12:51.000 --> 00:12:54.000]  成全聖徒團隊侍奉
[00:12:54.000 --> 00:12:56.000]  今天當我們在神的國度裡面
[00:12:56.000 --> 00:12:57.000]  侍奉的時候
[00:12:57.000 --> 00:13:01.000]  我們一定要有神國的一種胸襟
[00:13:01.000 --> 00:13:02.000]  無論你多能幹
[00:13:02.000 --> 00:13:05.000]  我們絕對不可能單打獨鬥的
[00:13:05.000 --> 00:13:06.000]  所以我常常對你們說
[00:13:06.000 --> 00:13:08.000]  離了主我什麼都不能做
[00:13:08.000 --> 00:13:10.000]  離了你們我也什麼都不能做
[00:13:10.000 --> 00:13:12.000]  這是真的
[00:13:12.000 --> 00:13:13.000]  今天在教會裡面
[00:13:13.000 --> 00:13:15.000]  我們就是一個團隊
[00:13:15.000 --> 00:13:16.000]  什麼是團隊呢
[00:13:16.000 --> 00:13:17.000]  最簡單的定義
[00:13:17.000 --> 00:13:20.000]  就是一起成功一起失敗
[00:13:20.000 --> 00:13:22.000]  這就是團隊
[00:13:22.000 --> 00:13:24.000]  重要的不是成功跟失敗
[00:13:24.000 --> 00:13:26.000]  重要的是一起
[00:13:26.000 --> 00:13:29.000]  跟你朋友說重要的是一起
[00:13:29.000 --> 00:13:32.000]  那你說我們怎麼建立這個團隊呢
[00:13:32.000 --> 00:13:34.000]  最基本的兩件事情很重要
[00:13:34.000 --> 00:13:37.000]  就是第一個透過禱告
[00:13:37.000 --> 00:13:39.000]  第二個透過溝通
[00:13:39.000 --> 00:13:42.000]  禱告能夠讓我們心謙卑下來
[00:13:42.000 --> 00:13:46.000]  讓我們不再堅持自己的意見
[00:13:46.000 --> 00:13:49.000]  禱告能夠使我們尋求神的心意
[00:13:49.000 --> 00:13:52.000]  讓神的心意在我們的心中來生根
[00:13:52.000 --> 00:13:54.000]  也能夠在神的心意上
[00:13:54.000 --> 00:13:57.000]  我們與別人一同來達成共識
[00:13:57.000 --> 00:13:59.000]  其實溝通也很重要
[00:13:59.000 --> 00:14:02.000]  溝通能夠讓我們了解別人的立場
[00:14:02.000 --> 00:14:04.000]  別人的想法
[00:14:04.000 --> 00:14:05.000]  其實很多時候
[00:14:05.000 --> 00:14:06.000]  我發現在教會裡面
[00:14:06.000 --> 00:14:07.000]  大家都很有熱心
[00:14:07.000 --> 00:14:10.000]  大家都很樂意來服侍神
[00:14:10.000 --> 00:14:13.000]  可是卻發現因為缺乏溝通的緣故
[00:14:13.000 --> 00:14:17.000]  造成很多不必要的誤會跟傷害
[00:14:17.000 --> 00:14:19.000]  那真是何等可惜的事情
[00:14:19.000 --> 00:14:20.000]  弟兄姊妹
[00:14:20.000 --> 00:14:22.000]  既然是團隊侍奉
[00:14:22.000 --> 00:14:25.000]  就不是只有一個人的意見
[00:14:25.000 --> 00:14:28.000]  就不是只有一個人的想法
[00:14:28.000 --> 00:14:32.000]  我們一定要謙卑下來學習聆聽的功課
[00:14:32.000 --> 00:14:34.000]  不但聆聽神的聲音
[00:14:34.000 --> 00:14:38.000]  也要學習聆聽人的聲音
[00:14:38.000 --> 00:14:40.000]  我們需要存著寬容的心
[00:14:40.000 --> 00:14:44.000]  因為有時候就算你的意見是對的
[00:14:44.000 --> 00:14:48.000]  但意見的成熟也是要花時間的
[00:14:48.000 --> 00:14:49.000]  我再一次說
[00:14:49.000 --> 00:14:51.000]  就算你的意見是對的
[00:14:51.000 --> 00:14:54.000]  意見也需要成熟
[00:14:54.000 --> 00:14:57.000]  這個成熟要花時間
[00:14:57.000 --> 00:14:58.000]  最重要的
[00:14:58.000 --> 00:15:01.000]  每一次當你遇到衝突困難的時候
[00:15:01.000 --> 00:15:03.000]  一定要回到神的面前
[00:15:03.000 --> 00:15:07.000]  仰望聖靈的智慧跟引導
[00:15:07.000 --> 00:15:09.000]  直到我們在基督裡面
[00:15:09.000 --> 00:15:12.000]  有同樣的心思跟意念為止
[00:15:12.000 --> 00:15:13.000]  Amen
[00:15:13.000 --> 00:15:15.000]  只有在這個過程當中
[00:15:15.000 --> 00:15:17.000]  我們生命才得以成長
[00:15:17.000 --> 00:15:23.000]  我們才能夠找到我們生命侍奉的位置
[00:15:23.000 --> 00:15:25.000]  第四個核心價值
[00:15:25.000 --> 00:15:28.000]  互相尊重保守合一
[00:15:28.000 --> 00:15:31.000]  互相尊重保守合一
[00:15:31.000 --> 00:15:33.000]  在教會成長的過程當中
[00:15:33.000 --> 00:15:37.000]  我們一定會遇到許多不同的想法跟做法
[00:15:37.000 --> 00:15:40.000]  我們一定會不斷的面對
[00:15:40.000 --> 00:15:45.000]  教會所謂一體性跟多元性的挑戰
[00:15:45.000 --> 00:15:47.000]  一體性跟多元性
[00:15:47.000 --> 00:15:50.000]  面對教會的多元性的挑戰
[00:15:50.000 --> 00:15:52.000]  我們一定要學習互相的尊重
[00:15:52.000 --> 00:15:57.000]  要尊重神在每一個人不同身上的帶領
[00:15:57.000 --> 00:16:01.000]  也要尊重神在教會整體上的帶領
[00:16:01.000 --> 00:16:05.000]  我們需要求神給我們一個寬廣的心
[00:16:05.000 --> 00:16:08.000]  真的要明白神不是只有一種做法
[00:16:08.000 --> 00:16:09.000]  Amen
[00:16:09.000 --> 00:16:10.000]  真的
[00:16:10.000 --> 00:16:12.000]  當你越侍奉就知道
[00:16:12.000 --> 00:16:14.000]  神不是只有一種做法
[00:16:14.000 --> 00:16:17.000]  神不是只有一種帶領方式
[00:16:17.000 --> 00:16:21.000]  神有許許多多不同的帶領方式
[00:16:21.000 --> 00:16:22.000]  Amen
