
[00:00:00.000 --> 00:00:03.440]  多謝小詩 多謝敬拜隊號碼 給他們掌聲
[00:02:09.680 --> 00:02:13.280]  教會是講了很多年的品格 特別小朋友
[00:02:13.280 --> 00:02:16.320]  教他們定義 教他們應該怎麼走
[00:02:16.320 --> 00:02:19.920]  所以他們有卡 寫明五個我要
[00:02:19.920 --> 00:02:22.240]  我要怎樣 我要怎樣 我要怎樣
[00:02:22.240 --> 00:02:24.880]  但是 話說回來
[00:02:24.880 --> 00:02:27.120]  在小組裏面看到很多生命
[00:02:27.120 --> 00:02:31.360]  真是不是靠講定義是可以改變的
[00:02:31.360 --> 00:02:34.880]  很多時候我們都是要肉搏戰的
[00:02:34.880 --> 00:02:38.000]  即是要彼此相交的裏面
[00:02:38.000 --> 00:02:40.000]  碰一下碰一下 撞一下撞一下
[00:02:40.000 --> 00:02:42.000]  才能夠去處理
[00:02:42.000 --> 00:02:46.480]  所以除了我們真是靠聖靈來更加親近主
[00:02:46.480 --> 00:02:48.800]  我們能夠更加像我們的神之外
[00:02:48.800 --> 00:02:52.000]  某程度上我們在那個所謂嘴唇的果子
[00:02:52.000 --> 00:02:55.120]  即是外顯出來 是要被人家看到
[00:02:55.120 --> 00:02:58.560]  我們發覺都頗需要很實際的操練的
[00:02:58.560 --> 00:03:00.560]  特別在小組的生活裏面
[00:03:00.560 --> 00:03:03.520]  所以教會就有這個品格型
[00:03:03.520 --> 00:03:05.520]  我們有生命成長型
[00:03:05.520 --> 00:03:06.880]  其實現在我們跟公眾傾一下
[00:03:06.880 --> 00:03:10.800]  其實我們明年可能要搞一個叫做性格重塑型
[00:03:10.800 --> 00:03:12.800]  是不是 因為說來說去
[00:03:12.800 --> 00:03:14.800]  其實你不是不知道什麼叫溫柔的
[00:03:14.800 --> 00:03:16.800]  你又不是不知道什麼叫忍耐的
[00:03:16.800 --> 00:03:20.080]  definition知 但硬是那個格不行
[00:03:20.080 --> 00:03:22.080]  即是一旦相處的時候
[00:03:22.080 --> 00:03:24.080]  那個老我又會出來了
[00:03:24.080 --> 00:03:26.080]  當然在分享區裏面
[00:03:26.080 --> 00:03:28.080]  我們都聽到很多關於傳福音的東西
[00:03:28.080 --> 00:03:30.080]  傳福音在癡迷來講
[00:03:30.080 --> 00:03:32.080]  就不是一個新的課題
[00:03:32.080 --> 00:03:34.080]  差不多你是癡迷的弟兄姊妹
[00:03:34.080 --> 00:03:37.280]  你進來就知道要傳福音的
[00:03:37.280 --> 00:03:39.280]  我們這些小孩子個個推著車
[00:03:39.280 --> 00:03:41.280]  派單張我們都過了
[00:03:41.280 --> 00:03:43.280]  問題是究竟我們今天
[00:03:43.280 --> 00:03:45.280]  再去講
[00:03:45.280 --> 00:03:47.280]  在一個比較大時代
[00:03:47.280 --> 00:03:49.280]  或者應該這樣講在一個特別的時代
[00:03:49.280 --> 00:03:53.280]  我們怎樣能夠真是可以在這個地上去榮耀著呢
[00:03:53.280 --> 00:03:55.280]  有時候特別在過往的
[00:03:55.280 --> 00:03:57.280]  七月中之後呢
[00:03:57.280 --> 00:03:59.280]  其實那個感覺幾灰的
[00:03:59.280 --> 00:04:01.280]  我們跟工會那個氣氛呢
[00:04:01.280 --> 00:04:03.280]  都是突然間好沉啊
[00:04:03.280 --> 00:04:05.280]  因為好像捱了 忍住去ok
[00:04:05.280 --> 00:04:07.280]  跟著呢又是這樣的
[00:04:07.280 --> 00:04:09.280]  我心裏面突然間有個想法
[00:04:09.280 --> 00:04:11.280]  就是我們是不是會長期是這樣的
[00:04:11.280 --> 00:04:13.280]  即是長期是突然間
[00:04:13.280 --> 00:04:15.280]  煞停
[00:04:15.280 --> 00:04:17.280]  全部就要停了
[00:04:17.280 --> 00:04:19.280]  就要躲回家裏
[00:04:19.280 --> 00:04:21.280]  都幾灰的
[00:04:21.280 --> 00:04:23.280]  我2020年已經買了兩本耳機
[00:04:23.280 --> 00:04:25.280]  已經買到花了
[00:04:25.280 --> 00:04:27.280]  兩本都是用不到
[00:04:27.280 --> 00:04:29.280]  因為到頭來課程又全改了
[00:04:29.280 --> 00:04:31.280]  完全都改變了
[00:04:31.280 --> 00:04:33.280]  所以弟兄姊妹我都remind你一下
[00:04:33.280 --> 00:04:35.280]  我們跟著會推出的課程
[00:04:35.280 --> 00:04:37.280]  我們決定不改期的
[00:04:37.280 --> 00:04:39.280]  即是說實體講到就講
[00:04:39.280 --> 00:04:41.280]  突然間不可以實體的時候
[00:04:41.280 --> 00:04:43.280]  我們就會網上教學
[00:04:43.280 --> 00:04:45.280]  所以弟兄姊妹你可以安排你的時間
[00:04:45.280 --> 00:04:47.280]  不用擔心 你落死的那個日子
[00:04:47.280 --> 00:04:49.280]  怎樣都是那個日子
[00:04:49.280 --> 00:04:51.280]  今天很想用但以你
[00:04:51.280 --> 00:04:53.280]  來成為我們一個參考
[00:04:53.280 --> 00:04:55.280]  因為呢
[00:04:55.280 --> 00:04:57.280]  不知為何在禱告裏經常會想起他
[00:04:57.280 --> 00:04:59.280]  因為如果做媽媽的
[00:04:59.280 --> 00:05:01.280]  其實真的很想自己有個兒子
[00:05:01.280 --> 00:05:03.280]  或者有個女兒
[00:05:03.280 --> 00:05:05.280]  就好像但以你一樣
[00:05:05.280 --> 00:05:07.280]  為何這樣說呢
[00:05:07.280 --> 00:05:09.280]  我說但以你是一個生於天
[00:05:09.280 --> 00:05:11.280]  活在地的人
[00:05:11.280 --> 00:05:13.280]  有沒有人是聽話地
[00:05:13.280 --> 00:05:15.280]  回去看過但以你的故事
[00:05:15.280 --> 00:05:17.280]  我希望你有
[00:05:17.280 --> 00:05:19.280]  因為我這裏不是講聖經故事
[00:05:19.280 --> 00:05:21.280]  我不會講詳細的故事
[00:05:21.280 --> 00:05:23.280]  但在但以你的身上
[00:05:23.280 --> 00:05:25.280]  他的一生是令我們非常讚嘆的
[00:05:25.280 --> 00:05:27.280]  為何這樣說呢
[00:05:27.280 --> 00:05:29.280]  但以你其實是一個甚麼人呢
[00:05:29.280 --> 00:05:31.280]  其實他是在少年期的時候
[00:05:31.280 --> 00:05:33.280]  就已經被擄到巴比倫
[00:05:33.280 --> 00:05:35.280]  意思是說
[00:05:35.280 --> 00:05:37.280]  可能其實是小時候
[00:05:37.280 --> 00:05:39.280]  坐在我們當中
[00:05:39.280 --> 00:05:41.280]  一些少年牧區的人
[00:05:41.280 --> 00:05:43.280]  即是一個少年人的時間
[00:05:43.280 --> 00:05:45.280]  他就離開了他的故鄉
[00:05:45.280 --> 00:05:47.280]  被擄到一個
[00:05:47.280 --> 00:05:49.280]  完全不認識的地方
[00:05:49.280 --> 00:05:51.280]  在一個異國的文化裏
[00:05:51.280 --> 00:05:53.280]  來生活
[00:05:53.280 --> 00:05:55.280]  那你想一下
[00:05:55.280 --> 00:05:57.280]  這麼小的一個
[00:05:57.280 --> 00:05:59.280]  可能是中學生
[00:05:59.280 --> 00:06:01.280]  或者再大的
[00:06:01.280 --> 00:06:03.280]  可能是大專中六那種
[00:06:03.280 --> 00:06:05.280]  那你就
[00:06:05.280 --> 00:06:07.280]  離開了你的故鄉
[00:06:07.280 --> 00:06:09.280]  在以色列地
[00:06:09.280 --> 00:06:11.280]  全部都是自己人
[00:06:11.280 --> 00:06:13.280]  所以他們吃東西
[00:06:13.280 --> 00:06:15.280]  他們的衣著
[00:06:15.280 --> 00:06:17.280]  他們星期六
[00:06:17.280 --> 00:06:19.280]  他們的安息日去敬拜主
[00:06:19.280 --> 00:06:21.280]  個個都是一樣的
[00:06:21.280 --> 00:06:23.280]  所以是很自然的事
[00:06:23.280 --> 00:06:25.280]  沒有甚麼難度
[00:06:25.280 --> 00:06:27.280]  因為個個都是安息日的
[00:06:27.280 --> 00:06:29.280]  就好像我們信義代一樣
[00:06:29.280 --> 00:06:31.280]  自小都是這樣生活的
[00:06:31.280 --> 00:06:33.280]  他不知道原來
[00:06:33.280 --> 00:06:35.280]  他是可以不回教會
[00:06:35.280 --> 00:06:37.280]  他不知道原來他可以星期日去玩
[00:06:37.280 --> 00:06:39.280]  或者星期日睡晚一點
[00:06:39.280 --> 00:06:41.280]  但是你想一下
[00:06:41.280 --> 00:06:43.280]  如果一個這樣的所謂的二代
[00:06:43.280 --> 00:06:45.280]  突然間完全去了一個
[00:06:45.280 --> 00:06:47.280]  完全不同的環境
[00:06:47.280 --> 00:06:49.280]  裏面去生活
[00:06:49.280 --> 00:06:51.280]  究竟他那個所謂的信仰的特質
[00:06:51.280 --> 00:06:53.280]  是可以去堅持多久呢
[00:06:53.280 --> 00:06:55.280]  但是你之所以出名
[00:06:55.280 --> 00:06:57.280]  第一件事一定是
[00:06:57.280 --> 00:06:59.280]  關於他少年期
[00:06:59.280 --> 00:07:01.280]  一去到巴比倫的時候就遇到
[00:07:01.280 --> 00:07:03.280]  吃東西的問題
[00:07:03.280 --> 00:07:05.280]  因為猶太人吃東西
[00:07:05.280 --> 00:07:07.280]  有很多很多的規矩
[00:07:07.280 --> 00:07:09.280]  所以他不能夠
[00:07:09.280 --> 00:07:11.280]  跟那些外邦人一樣
[00:07:11.280 --> 00:07:13.280]  吃同樣的東西
[00:07:13.280 --> 00:07:15.280]  如果
[00:07:15.280 --> 00:07:17.280]  他很堅持他自己是猶太人
[00:07:17.280 --> 00:07:19.280]  正如我們的小孩
[00:07:19.280 --> 00:07:21.280]  突然間出去讀書
[00:07:21.280 --> 00:07:23.280]  去了外國生活
[00:07:23.280 --> 00:07:25.280]  再沒有媽媽管
[00:07:25.280 --> 00:07:27.280]  是不是真的要十二點前
[00:07:27.280 --> 00:07:29.280]  灰姑娘回家呢
[00:07:29.280 --> 00:07:31.280]  他喜歡什麼時候回來就什麼時候回來
[00:07:31.280 --> 00:07:33.280]  沒有人再可以理他
[00:07:33.280 --> 00:07:35.280]  他的言行
[00:07:35.280 --> 00:07:37.280]  他的生活
[00:07:37.280 --> 00:07:39.280]  其實去了外國讀書的時候
[00:07:39.280 --> 00:07:41.280]  爸爸媽媽已經完全猜不到
[00:07:41.280 --> 00:07:43.280]  在這個時間裏面
[00:07:43.280 --> 00:07:45.280]  達爾利最出名的故事
[00:07:45.280 --> 00:07:47.280]  他竟然夠膽拒絕
[00:07:47.280 --> 00:07:49.280]  王給他的膳食
[00:07:49.280 --> 00:07:51.280]  反而他要求
[00:07:51.280 --> 00:07:53.280]  素菜和清水
[00:07:53.280 --> 00:07:55.280]  因為他也是避免
[00:07:55.280 --> 00:07:57.280]  犯了他們自己
[00:07:57.280 --> 00:07:59.280]  從小到大
[00:07:59.280 --> 00:08:01.280]  守的規矩
[00:08:01.280 --> 00:08:03.280]  他要堅持他自己是猶太人
[00:08:03.280 --> 00:08:05.280]  這個身份
[00:08:05.280 --> 00:08:07.280]  所以他就不吃
[00:08:07.280 --> 00:08:09.280]  王上所有的美食
[00:08:09.280 --> 00:08:11.280]  也不去喝他們的酒
[00:08:11.280 --> 00:08:13.280]  所以很多家長就說
[00:08:13.280 --> 00:08:15.280]  如果我兒子離開了
[00:08:15.280 --> 00:08:17.280]  他也能夠堅持自己的信仰
[00:08:17.280 --> 00:08:19.280]  我們就真是Hallelujah
[00:08:19.280 --> 00:08:21.280]  達爾利另外一個
[00:08:21.280 --> 00:08:23.280]  很記得的故事是什麼
[00:08:23.280 --> 00:08:25.280]  就是獅子坑
[00:08:25.280 --> 00:08:27.280]  所以小朋友很喜歡
[00:08:27.280 --> 00:08:29.280]  為什麼他可以掉下去
[00:08:29.280 --> 00:08:31.280]  被人扔了下去
[00:08:31.280 --> 00:08:33.280]  竟然獅子
[00:08:33.280 --> 00:08:35.280]  不會吃他
[00:08:35.280 --> 00:08:37.280]  最精彩的故事
[00:08:37.280 --> 00:08:39.280]  如果看《聖經》
[00:08:39.280 --> 00:08:41.280]  你的老師小朋友有告訴你
[00:08:41.280 --> 00:08:43.280]  達爾利在裏面
[00:08:43.280 --> 00:08:45.280]  沒有人吃
[00:08:45.280 --> 00:08:47.280]  沒有獅子吃
[00:08:47.280 --> 00:08:49.280]  但是當達爾利走了
[00:08:49.280 --> 00:08:51.280]  其他的冰冰
[00:08:51.280 --> 00:08:53.280]  被皇帝扔了下去
[00:08:53.280 --> 00:08:55.280]  獅子就跑上來
[00:08:55.280 --> 00:08:57.280]  吃了他
[00:08:57.280 --> 00:08:59.280]  小朋友聽到就覺得很精彩
[00:08:59.280 --> 00:09:01.280]  很棒
[00:09:01.280 --> 00:09:03.280]  為什麼會有這麼大的神蹟
[00:09:03.280 --> 00:09:05.280]  在一個少年時代
[00:09:05.280 --> 00:09:07.280]  已經離開家鄉
[00:09:07.280 --> 00:09:09.280]  離開信仰群體的人
[00:09:09.280 --> 00:09:11.280]  還可以堅持到這樣
[00:09:11.280 --> 00:09:13.280]  我相信我們每一個做父母
[00:09:13.280 --> 00:09:15.280]  是很想的
[00:09:15.280 --> 00:09:17.280]  從達爾利的身上去看
[00:09:17.280 --> 00:09:19.280]  他為什麼可以在這麼困難的環境
[00:09:19.280 --> 00:09:21.280]  沒有同伴
[00:09:21.280 --> 00:09:23.280]  沒有生活文化
[00:09:23.280 --> 00:09:25.280]  他都能夠結出這麼好的果子
[00:09:25.280 --> 00:09:27.280]  他結出的果子很簡單
[00:09:27.280 --> 00:09:29.280]  就是人看到他
[00:09:29.280 --> 00:09:31.280]  就知道他所信的耶和華是一個真神
[00:09:31.280 --> 00:09:33.280]  在整個的達爾利書裏
[00:09:33.280 --> 00:09:35.280]  你看到他所有的事蹟
[00:09:35.280 --> 00:09:37.280]  表達出來的
[00:09:37.280 --> 00:09:39.280]  是令到當時他服侍的皇帝
[00:09:39.280 --> 00:09:41.280]  都是去
[00:09:41.280 --> 00:09:43.280]  稱頌耶和華
[00:09:43.280 --> 00:09:45.280]  是一位真神
[00:09:45.280 --> 00:09:47.280]  所以當中一定有值得我們學的功課
[00:09:47.280 --> 00:09:49.280]  我們的生活
[00:09:49.280 --> 00:09:51.280]  在一個困境裏
[00:09:51.280 --> 00:09:53.280]  能不能夠去堅持到
[00:09:53.280 --> 00:09:55.280]  讓人看到
[00:09:55.280 --> 00:09:57.280]  我們和別人不同
[00:09:57.280 --> 00:09:59.280]  我想今時今日
[00:09:59.280 --> 00:10:01.280]  在地球上的信徒
[00:10:01.280 --> 00:10:03.280]  都會面對這個挑戰
[00:10:03.280 --> 00:10:05.280]  因為前面其實太多東西
[00:10:05.280 --> 00:10:07.280]  我們不是很肯定的
[00:10:07.280 --> 00:10:09.280]  第一樣
[00:10:09.280 --> 00:10:11.280]  我們想分享的是
[00:10:11.280 --> 00:10:13.280]  在達爾利的身上
[00:10:13.280 --> 00:10:15.280]  我們看到什麼叫做分別為勝的生活
[00:10:15.280 --> 00:10:17.280]  剛才已經說過
[00:10:17.280 --> 00:10:19.280]  猶太人
[00:10:19.280 --> 00:10:21.280]  自小就有很多規矩
[00:10:21.280 --> 00:10:23.280]  肉不可以帶血
[00:10:23.280 --> 00:10:25.280]  喝奶不可以
[00:10:25.280 --> 00:10:27.280]  混合其他東西一起吃
[00:10:27.280 --> 00:10:29.280]  他們所有的東西
[00:10:29.280 --> 00:10:31.280]  都是有嚴格的規定
[00:10:31.280 --> 00:10:33.280]  哪些可以吃 哪些不可以吃
[00:10:33.280 --> 00:10:35.280]  而吃東西
[00:10:35.280 --> 00:10:37.280]  我覺得都是最影響人的
[00:10:37.280 --> 00:10:39.280]  有沒有人遇過素食的朋友
[00:10:39.280 --> 00:10:41.280]  他不一定是為了宗教
[00:10:41.280 --> 00:10:43.280]  現在香港是很流行素食
[00:10:43.280 --> 00:10:45.280]  就算煮飯
[00:10:45.280 --> 00:10:47.280]  那個節目
[00:10:47.280 --> 00:10:49.280]  都總是有一個
[00:10:49.280 --> 00:10:51.280]  煮素的素菜
[00:10:51.280 --> 00:10:53.280]  不過我都覺得奇怪
[00:10:53.280 --> 00:10:55.280]  因為他們都是素的牛肉
[00:10:55.280 --> 00:10:57.280]  素的豬肉
[00:10:57.280 --> 00:10:59.280]  有一次最好笑
[00:10:59.280 --> 00:11:01.280]  這個是豬肉還是牛肉
[00:11:01.280 --> 00:11:03.280]  其實我心想
[00:11:03.280 --> 00:11:05.280]  豬肉和牛肉的分別是什麼
[00:11:05.280 --> 00:11:07.280]  他們都不是肉
[00:11:07.280 --> 00:11:09.280]  他們都是素的
[00:11:09.280 --> 00:11:11.280]  這些煮飯的感覺很奇怪
[00:11:11.280 --> 00:11:13.280]  但是
[00:11:13.280 --> 00:11:15.280]  他第一個的表現
[00:11:15.280 --> 00:11:17.280]  就是告訴我們
[00:11:17.280 --> 00:11:19.280]  原來他很清晰
[00:11:19.280 --> 00:11:21.280]  自己是神子民的身份
[00:11:21.280 --> 00:11:23.280]  當然你會問
[00:11:23.280 --> 00:11:25.280]  你這樣在吃東西上
[00:11:25.280 --> 00:11:27.280]  跟足猶太人
[00:11:27.280 --> 00:11:29.280]  是不是合理
[00:11:29.280 --> 00:11:31.280]  外面人一定會挑戰的
[00:11:31.280 --> 00:11:33.280]  你基督徒
[00:11:33.280 --> 00:11:35.280]  為什麼一定要有禮拜天回教會
[00:11:35.280 --> 00:11:37.280]  一定要實不奉獻
[00:11:37.280 --> 00:11:39.280]  媽媽
[00:11:39.280 --> 00:11:41.280]  最忌諱就是看到我們有奉獻
[00:11:41.280 --> 00:11:43.280]  所以小時候
[00:11:43.280 --> 00:11:45.280]  最秘密要收起來的是什麼
[00:11:45.280 --> 00:11:47.280]  奉獻修具
[00:11:47.280 --> 00:11:49.280]  如果奉獻修具被我媽媽看到
[00:11:49.280 --> 00:11:51.280]  一定會打鬧抽筋
[00:11:51.280 --> 00:11:53.280]  竟然拿幾塊錢去奉獻
[00:11:53.280 --> 00:11:55.280]  很多我們覺得在教會裡
[00:11:55.280 --> 00:11:57.280]  自小聽的
[00:11:57.280 --> 00:11:59.280]  要堅持的
[00:11:59.280 --> 00:12:01.280]  特別現在的年輕一代
[00:12:01.280 --> 00:12:03.280]  你說拍拖
[00:12:03.280 --> 00:12:05.280]  不和男朋友和女朋友
[00:12:05.280 --> 00:12:07.280]  去旅行
[00:12:07.280 --> 00:12:09.280]  不可以同一間房
[00:12:09.280 --> 00:12:11.280]  在他們來說簡直是不可能的事
[00:12:11.280 --> 00:12:13.280]  是不是真的不可能
[00:12:13.280 --> 00:12:15.280]  因為我們有時候看到家長
[00:12:15.280 --> 00:12:17.280]  他們都妥協的
[00:12:17.280 --> 00:12:19.280]  省點錢
[00:12:19.280 --> 00:12:21.280]  算了
[00:12:21.280 --> 00:12:23.280]  他們不搞事就行了
[00:12:23.280 --> 00:12:25.280]  但是是不是真的可以
[00:12:25.280 --> 00:12:27.280]  不吃黃的東西
[00:12:27.280 --> 00:12:29.280]  是不是很蠢
[00:12:29.280 --> 00:12:31.280]  黃底吃的東西是最好的
[00:12:31.280 --> 00:12:33.280]  對你的健康最好
[00:12:33.280 --> 00:12:35.280]  對你的營養最好
[00:12:35.280 --> 00:12:37.280]  你吃青菜
[00:12:37.280 --> 00:12:39.280]  吃清水
[00:12:39.280 --> 00:12:41.280]  你行不行
[00:12:41.280 --> 00:12:43.280]  某程度來說
[00:12:43.280 --> 00:12:45.280]  我們現在要過一個像基督徒的生活
[00:12:45.280 --> 00:12:47.280]  其實和大義利的時代
[00:12:47.280 --> 00:12:49.280]  面對的困難是一樣
[00:12:49.280 --> 00:12:51.280]  因為別人不會欣賞
[00:12:51.280 --> 00:12:53.280]  你是一個猶太人
[00:12:53.280 --> 00:12:55.280]  你很堅持自己
[00:12:55.280 --> 00:12:57.280]  他們不會欣賞你是一個基督徒
[00:12:57.280 --> 00:12:59.280]  你真的很堅持
[00:12:59.280 --> 00:13:03.280]  絕對沒有這些仰慕的眼神
[00:13:03.280 --> 00:13:05.280]  通常會覺得你們古怪
[00:13:05.280 --> 00:13:07.280]  為什麼你們會這樣
[00:13:07.280 --> 00:13:09.280]  但是大義利
[00:13:09.280 --> 00:13:11.280]  雖然是一個少年人
[00:13:11.280 --> 00:13:13.280]  但是他們仍然能夠堅持
[00:13:13.280 --> 00:13:15.280]  別人一眼看過去
[00:13:15.280 --> 00:13:17.280]  就知道這幾個年輕人不同
[00:13:17.280 --> 00:13:19.280]  他還有三個朋友
[00:13:19.280 --> 00:13:21.280]  起碼進入皇宮受訓的時候
[00:13:21.280 --> 00:13:23.280]  別人一眼看過去
[00:13:23.280 --> 00:13:25.280]  這四個不吃的
[00:13:25.280 --> 00:13:27.280]  這四個
[00:13:27.280 --> 00:13:29.280]  給他們菜和清水就行了
[00:13:29.280 --> 00:13:31.280]  你想想
[00:13:31.280 --> 00:13:33.280]  他們不用傳福音
[00:13:33.280 --> 00:13:35.280]  不用做什麼特別的事
[00:13:35.280 --> 00:13:37.280]  只是每一次開飯
[00:13:37.280 --> 00:13:39.280]  別人就看到
[00:13:39.280 --> 00:13:41.280]  這四個
[00:13:41.280 --> 00:13:43.280]  是一個很虔誠的猶太人
[00:13:43.280 --> 00:13:45.280]  是否因為
[00:13:45.280 --> 00:13:47.280]  只做這件事就足夠呢
[00:13:47.280 --> 00:13:49.280]  在我們的年代
[00:13:49.280 --> 00:13:51.280]  基督徒都頗為明顯
[00:13:51.280 --> 00:13:53.280]  第一明顯是什麼呢
[00:13:53.280 --> 00:13:55.280]  馬鈴薯
[00:13:55.280 --> 00:13:57.280]  又不會電化
[00:13:57.280 --> 00:13:59.280]  又不會染髮
[00:13:59.280 --> 00:14:01.280]  又不會戴耳環
[00:14:01.280 --> 00:14:03.280]  更加不會化妝
[00:14:03.280 --> 00:14:05.280]  而穿衣服的
[00:14:05.280 --> 00:14:07.280]  是余姑娘的派系
[00:14:07.280 --> 00:14:09.280]  黑白灰
[00:14:09.280 --> 00:14:11.280]  基督徒是很容易認的
[00:14:11.280 --> 00:14:13.280]  星期日還拿著電話簿那麼大
[00:14:13.280 --> 00:14:15.280]  那班一定是基督徒
[00:14:15.280 --> 00:14:17.280]  一般就覺得基督徒是
[00:14:17.280 --> 00:14:19.280]  蠢一點的
[00:14:19.280 --> 00:14:21.280]  鈍一點的
[00:14:21.280 --> 00:14:23.280]  我的氣不是很順
[00:14:23.280 --> 00:14:25.280]  為什麼經常說基督徒蠢一點
[00:14:25.280 --> 00:14:27.280]  好人不等於蠢
[00:14:27.280 --> 00:14:29.280]  但你看聖經
[00:14:29.280 --> 00:14:31.280]  但爾利他們不是蠢的
[00:14:31.280 --> 00:14:33.280]  聖經怎麼形容但爾利
[00:14:33.280 --> 00:14:35.280]  他們是什麼
[00:14:35.280 --> 00:14:37.280]  沒有殘疾
[00:14:37.280 --> 00:14:39.280]  相貌俊美
[00:14:39.280 --> 00:14:41.280]  通達各樣的學問
[00:14:41.280 --> 00:14:43.280]  知識聰明俱備
[00:14:43.280 --> 00:14:45.280]  而且是足夠有能力
[00:14:45.280 --> 00:14:47.280]  在皇宮裡服侍
[00:14:47.280 --> 00:14:49.280]  要有
[00:14:49.280 --> 00:14:51.280]  所有條件才會被選
[00:14:51.280 --> 00:14:53.280]  所以
[00:14:53.280 --> 00:14:55.280]  這四個不是
[00:14:55.280 --> 00:14:57.280]  古怪的猶太人
[00:14:57.280 --> 00:14:59.280]  這四個是很頂尖的猶太人
[00:14:59.280 --> 00:15:01.280]  今天
[00:15:01.280 --> 00:15:03.280]  我們的弟兄姊妹
[00:15:03.280 --> 00:15:05.280]  無論在各行各業裡
[00:15:05.280 --> 00:15:07.280]  在不同的環境裡
[00:15:07.280 --> 00:15:09.280]  要知道我們要去榮耀神的時候
[00:15:09.280 --> 00:15:11.280]  我們不可能只是說
[00:15:11.280 --> 00:15:13.280]  是基督徒
[00:15:13.280 --> 00:15:15.280]  乖乖的
[00:15:15.280 --> 00:15:17.280]  鈍鈍的
[00:15:17.280 --> 00:15:19.280]  蠢蠢的就等於是一個好的見證
[00:15:19.280 --> 00:15:21.280]  其實不足夠
[00:15:21.280 --> 00:15:23.280]  如果我們能夠在自己的位份裡
[00:15:23.280 --> 00:15:25.280]  我們都應該努力
[00:15:25.280 --> 00:15:27.280]  讓我們能夠
[00:15:27.280 --> 00:15:29.280]  榮耀神
[00:15:29.280 --> 00:15:31.280]  而最重要
[00:15:31.280 --> 00:15:33.280]  但爾利是立志
[00:15:33.280 --> 00:15:35.280]  將自己
[00:15:35.280 --> 00:15:37.280]  和別人分出來
[00:15:37.280 --> 00:15:39.280]  沒有人要求
[00:15:39.280 --> 00:15:41.280]  他這樣做
[00:15:41.280 --> 00:15:43.280]  是他自己決定
[00:15:43.280 --> 00:15:45.280]  這是值得我們欣賞
[00:15:45.280 --> 00:15:47.280]  意思是什麼
[00:15:47.280 --> 00:15:49.280]  今天我們在香港這個社會裡生活
[00:15:49.280 --> 00:15:51.280]  我們越來越分不清
[00:15:51.280 --> 00:15:53.280]  大家的
[00:15:53.280 --> 00:15:55.280]  衣著外表
