
[00:00:00.000 --> 00:00:02.000]  鄧小姐:鄧靜慧 平安
[00:05:10.000 --> 00:05:14.000]  只是望人來給錢施捨那種光景
[00:05:14.000 --> 00:05:17.000]  而這一刻他已經充滿著喜樂
[00:05:17.000 --> 00:05:19.000]  懂得感恩、懂得讚美
[00:05:19.000 --> 00:05:22.000]  而且還充滿盼望
[00:05:22.000 --> 00:05:26.000]  那為什麼他有這個改變呢?
[00:05:26.000 --> 00:05:29.000]  那個轉捩點在哪裡呢?
[00:05:29.000 --> 00:05:33.000]  我想跟大家看這幾節的經文特別
[00:05:33.000 --> 00:05:35.000]  一節那裡說
[00:05:35.000 --> 00:05:38.000]  在下午三點祈禱的時辰
[00:05:38.000 --> 00:05:41.000]  彼得和約翰去聖殿那裡
[00:05:41.000 --> 00:05:45.000]  為什麼在三點的時候去呢?
[00:05:45.000 --> 00:05:51.000]  原來其實猶太人他們有一個禱告的習慣
[00:05:51.000 --> 00:05:54.000]  他們每天有三次定時的祈禱
[00:05:54.000 --> 00:05:59.000]  分別是在第三時、第六時和第九時
[00:05:59.000 --> 00:06:03.000]  就是說早上的九點、中午的十二點
[00:06:03.000 --> 00:06:05.000]  以及下午的三點鐘
[00:06:05.000 --> 00:06:08.000]  這個時段都是他們的禱告
[00:06:08.000 --> 00:06:12.000]  但是人來人往 津津出出這個殿
[00:06:12.000 --> 00:06:18.000]  但是有沒有人真的看到這個渠子的需要呢?
[00:06:18.000 --> 00:06:25.000]  看是看見 但是卻是沒有任何的表示
[00:06:25.000 --> 00:06:29.000]  這個人仍然是被拒於聖殿的門外
[00:06:29.000 --> 00:06:32.000]  但是到第四節那裡說
[00:06:32.000 --> 00:06:36.000]  彼得和約翰就定睛看著這個人
[00:06:36.000 --> 00:06:39.000]  彼得就說 你看我們
[00:06:39.000 --> 00:06:41.000]  就是說突然間有個人跟你說
[00:06:41.000 --> 00:06:43.000]  Becky 你看著我
[00:06:43.000 --> 00:06:48.000]  就很專注地看著他 好像能夠穿透他的內心一樣
[00:06:48.000 --> 00:06:53.000]  彼得和約翰 我想這個看見很特別
[00:06:53.000 --> 00:06:57.000]  他們不單止看到這個人肉身的需要
[00:06:57.000 --> 00:07:02.000]  更重要的是看到他屬靈的需要
[00:07:02.000 --> 00:07:06.000]  彼得知道他不單止需要站起來行走
[00:07:06.000 --> 00:07:12.000]  彼得知道唯有靠耶穌才能夠醫好他身體的病
[00:07:12.000 --> 00:07:15.000]  還有是整個人的病
[00:07:15.000 --> 00:07:18.000]  所以彼得在這裡憑信心奉主的名
[00:07:18.000 --> 00:07:21.000]  來醫治這個跛的人
[00:07:21.000 --> 00:07:23.000]  他不單止只是用說話
[00:07:23.000 --> 00:07:28.000]  並且他也有行動來扶持他
[00:07:28.000 --> 00:07:32.000]  因著這兩個門徒的看見
[00:07:32.000 --> 00:07:36.000]  而且付諸行動來向這個渠子
[00:07:36.000 --> 00:07:39.000]  我們今天用的術語就是「傳福音」
[00:07:39.000 --> 00:07:43.000]  他讓這個渠子能夠聽到耶穌基督的名
[00:07:43.000 --> 00:07:47.000]  這個渠子因而能夠和主相遇
[00:07:47.000 --> 00:07:50.000]  他經歷生命的轉化
[00:07:50.000 --> 00:07:55.000]  弟兄姊妹 我們又能否看到身邊的人的需要呢
[00:07:55.000 --> 00:08:01.000]  可能我們看到他需要物資上的供應和幫助
[00:08:01.000 --> 00:08:05.000]  但是我們有沒有看到人心層的需要呢
[00:08:05.000 --> 00:08:10.000]  我們有時對人的幫助都不能夠只是從表面
[00:08:10.000 --> 00:08:14.000]  停留在說話 我為你祈禱 可以了 你回去吧
[00:08:14.000 --> 00:08:18.000]  聖經說他還餓著 你叫他平平安安的去
[00:08:18.000 --> 00:08:22.000]  其實都不是我們真正的正確來表達愛
[00:08:22.000 --> 00:08:25.000]  其實有時除了物質表面上的需要之外
[00:08:25.000 --> 00:08:30.000]  我們人很多時都需要心靈上的關顧
[00:08:30.000 --> 00:08:35.000]  我最近跟弟弟在電話的談話裏面
[00:08:35.000 --> 00:08:38.000]  我都和我弟弟說 金和銀我都沒有
[00:08:38.000 --> 00:08:41.000]  可能我給得多一點點
[00:08:41.000 --> 00:08:46.000]  但是我覺得除了我對你無條件的支持之外
[00:08:46.000 --> 00:08:50.000]  我能夠給你最好的 我相信是主耶穌
[00:08:50.000 --> 00:08:52.000]  所以我都和他分享
[00:08:52.000 --> 00:08:55.000]  我過去這麼多年來 我怎樣來到經歷神
[00:08:55.000 --> 00:08:58.000]  我都鼓勵他 我說你相信耶穌
[00:08:58.000 --> 00:09:02.000]  我很感恩在2月9日那天凌晨
[00:09:02.000 --> 00:09:05.000]  香港的時間凌晨4點多
[00:09:05.000 --> 00:09:08.000]  我帶了我弟弟去決志信主
[00:09:08.000 --> 00:09:12.000]  他信了主之後 我覺得他整個生命真的改變了
[00:09:12.000 --> 00:09:14.000]  整個人都不同了
[00:09:14.000 --> 00:09:18.000]  我今天能夠和他講到心事
[00:09:18.000 --> 00:09:21.000]  一起彼此鼓勵 一起祈禱
[00:09:21.000 --> 00:09:24.000]  並且我看到他都懂得在神面前謙卑
[00:09:24.000 --> 00:09:28.000]  不單止他自己都承認 我們人其實都很軟弱 很不足
[00:09:28.000 --> 00:09:32.000]  他現在都學會 將他前面的路都交給神
[00:09:32.000 --> 00:09:35.000]  讓神又要帶領他
[00:09:35.000 --> 00:09:41.000]  在這裏 我們看到這個轉捩點
[00:09:41.000 --> 00:09:45.000]  在這個渠子 他的生命真是與主相遇
[00:09:45.000 --> 00:09:47.000]  他真是經歷神
[00:09:47.000 --> 00:09:50.000]  但是這個經歷是需要有人告訴他
[00:09:50.000 --> 00:09:53.000]  甚至乎在他的生活裏面去扶持他
[00:09:53.000 --> 00:09:56.000]  以致他後來真是能夠很深切地
[00:09:56.000 --> 00:09:59.000]  去經歷到這個上帝
[00:09:59.000 --> 00:10:04.000]  這個故事 這個渠子的得救見證
[00:10:04.000 --> 00:10:06.000]  其實很簡單 是不是
[00:10:06.000 --> 00:10:08.000]  現在我已經講完了
[00:10:08.000 --> 00:10:10.000]  但是問題就是他這個改變
[00:10:10.000 --> 00:10:14.000]  他這個經歷 對我們今天有什麼反思呢
[00:10:14.000 --> 00:10:16.000]  我就發現在這段經歷
[00:10:16.000 --> 00:10:20.000]  這段經文裏面 有幾個漢見是很特別的
[00:10:20.000 --> 00:10:22.000]  所以我都想用這三個漢見
[00:10:22.000 --> 00:10:25.000]  來給大家有些反思
[00:10:25.000 --> 00:10:29.000]  第一就是 我或者我們這個群體
[00:10:29.000 --> 00:10:31.000]  有沒有看見呢
[00:10:31.000 --> 00:10:35.000]  看見什麼呢 你自己填充下去
[00:10:35.000 --> 00:10:37.000]  第四節上面那一節
[00:10:37.000 --> 00:10:41.000]  他説 彼得和約翰定征漢爵他
[00:10:41.000 --> 00:10:44.000]  原來這個渠子一路天天被人擺在這裏
[00:10:44.000 --> 00:10:47.000]  可能很多人走過 或者都叫見到的
[00:10:47.000 --> 00:10:50.000]  見到有個人 然後就走了去了
[00:10:50.000 --> 00:10:54.000]  但是彼得他真是定征來看
[00:10:54.000 --> 00:10:57.000]  他真是用心來去看
[00:10:57.000 --> 00:11:00.000]  他看到他的困難 看到他的需要
[00:11:00.000 --> 00:11:03.000]  看到他的心靈 深層的需要
[00:11:03.000 --> 00:11:06.000]  很多時候我們看到一個人有困難
[00:11:06.000 --> 00:11:09.000]  我們都會盡力去幫助他
[00:11:09.000 --> 00:11:12.000]  解決他一些表面的困難
[00:11:12.000 --> 00:11:14.000]  但這個相對是很容易
[00:11:14.000 --> 00:11:17.000]  但是其實一個人更加需要的
[00:11:17.000 --> 00:11:20.000]  是那個內心 深層的需要
[00:11:20.000 --> 00:11:23.000]  是關懷 是尊重 是支持
[00:11:23.000 --> 00:11:26.000]  我們要來到去關心一個人
[00:11:26.000 --> 00:11:29.000]  是需要用心 用時間去接觸
[00:11:29.000 --> 00:11:33.000]  去同行 甚至是長時間的同行
[00:11:33.000 --> 00:11:36.000]  去關心 不單只是在言語上
[00:11:36.000 --> 00:11:39.000]  在祈禱上 也都包括
[00:11:39.000 --> 00:11:41.000]  有時候我們在物質上
[00:11:41.000 --> 00:11:44.000]  在深層心靈的關顧上
[00:11:44.000 --> 00:11:47.000]  早個星期我跟我們一位姊妹
[00:11:47.000 --> 00:11:50.000]  去探望她一個舊同事
[00:11:50.000 --> 00:11:53.000]  這個舊同事是南亞裔的人士
[00:11:53.000 --> 00:11:56.000]  我去到的時候 我觀察他們的互動
[00:11:56.000 --> 00:11:59.000]  我覺得很感恩 為我們的姊妹很感恩
[00:11:59.000 --> 00:12:01.000]  因為在過去的日子
[00:12:01.000 --> 00:12:04.000]  她跟這個家庭建立了非常好的關係
[00:12:04.000 --> 00:12:07.000]  因為她過去這麼多年
[00:12:07.000 --> 00:12:10.000]  她很用心來關心這個家庭
[00:12:10.000 --> 00:12:13.000]  她連這個家庭 這對夫婦的父母
[00:12:13.000 --> 00:12:16.000]  他們的高堂 他們都認識
[00:12:16.000 --> 00:12:19.000]  也都去關心 以致這個家庭
[00:12:19.000 --> 00:12:22.000]  那次我是第一次認識她
[00:12:22.000 --> 00:12:25.000]  但她已經對我 因為這個姊妹的緣故
[00:12:25.000 --> 00:12:28.000]  她已經對我都很熱情 好好
[00:12:28.000 --> 00:12:31.000]  所以我相信在過去的日子
[00:12:31.000 --> 00:12:35.000]  姊妹是用了心 放上時間
[00:12:35.000 --> 00:12:37.000]  是持續的來跟她同行
[00:12:37.000 --> 00:12:40.000]  以致今天這個南亞裔的家庭
[00:12:40.000 --> 00:12:43.000]  跟我們文化信仰都很不同的時候
[00:12:43.000 --> 00:12:46.000]  她都仍然這麼信任這位姊妹
[00:12:46.000 --> 00:12:48.000]  甚至我們走的時候 她已經說
[00:12:48.000 --> 00:12:51.000]  不要走啊 你跟我們一起吃飯再走
[00:12:51.000 --> 00:12:54.000]  她留我們在這裏一起吃飯
[00:12:54.000 --> 00:12:56.000]  我相信有這樣的基礎
[00:12:56.000 --> 00:12:58.000]  往後我們繼續來關心
[00:12:58.000 --> 00:13:01.000]  甚至有機會來跟她傳福音
[00:13:01.000 --> 00:13:03.000]  都是指日可待的事
[00:13:03.000 --> 00:13:06.000]  但是姊妹我們都可以問一下自己
[00:13:06.000 --> 00:13:09.000]  如果我們在教會這個場景裏面
[00:13:09.000 --> 00:13:12.000]  你看我們這裏其實算起來
[00:13:12.000 --> 00:13:15.000]  我們應該最多45至50個弟兄姊妹
[00:13:15.000 --> 00:13:17.000]  有些是網上的
[00:13:17.000 --> 00:13:19.000]  那你計算一下我們教會裏面
[00:13:19.000 --> 00:13:21.000]  你認識多少個弟兄姊妹呢
[00:13:21.000 --> 00:13:23.000]  認識不只是這個名字
[00:13:23.000 --> 00:13:26.000]  有些可能你連個名字都不認識 是吧
[00:13:26.000 --> 00:13:29.000]  或者有幾個你是真的知道
[00:13:29.000 --> 00:13:32.000]  她的需要是些什麼呢
[00:13:32.000 --> 00:13:34.000]  你有沒有嘗試去關心她
[00:13:34.000 --> 00:13:37.000]  可能她都有些掙扎
[00:13:37.000 --> 00:13:39.000]  有些不開心
[00:13:39.000 --> 00:13:43.000]  有些東西需要你去關心一下她
[00:13:43.000 --> 00:13:47.000]  聖經都教我們
[00:13:47.000 --> 00:13:51.000]  它說我們去講愛
[00:13:51.000 --> 00:13:54.000]  我們愛人不要停留在言語和舌頭上
[00:13:54.000 --> 00:13:57.000]  總要在行動和真誠上表現出來
[00:13:57.000 --> 00:14:00.000]  如果在這裏你都找不到一個
[00:14:00.000 --> 00:14:02.000]  你可以傾心吐意的人的話
[00:14:02.000 --> 00:14:04.000]  我鼓勵大家今天開始
[00:14:04.000 --> 00:14:08.000]  你求神都給你可以踏出一步
[00:14:08.000 --> 00:14:12.000]  求神都給你願意開放自己多一點
[00:14:12.000 --> 00:14:14.000]  我們大家都這樣做的時候
[00:14:14.000 --> 00:14:16.000]  我相信我們這個群體
[00:14:16.000 --> 00:14:19.000]  大家之間的關係就更加靠近
[00:14:19.000 --> 00:14:22.000]  更加能夠去同行一下
[00:14:22.000 --> 00:14:25.000]  在教會的層面上
[00:14:25.000 --> 00:14:28.000]  我們都經常講我們要關心論舍
[00:14:28.000 --> 00:14:32.000]  但我們是不是只有金錢的奉獻呢
[00:14:32.000 --> 00:14:34.000]  奉獻金錢都很重要的
[00:14:34.000 --> 00:14:37.000]  因為沒有錢我們有些事情都做不到
[00:14:37.000 --> 00:14:41.000]  但是頂姐妹我們來參與
[00:14:41.000 --> 00:14:45.000]  都不能夠只說我奉獻你去做
[00:14:45.000 --> 00:14:48.000]  其實我們都真的需要一起下手下腳去做
[00:14:48.000 --> 00:14:51.000]  教會很多時候我們要防備一個現象
[00:14:51.000 --> 00:14:53.000]  就是奉獻容易
[00:14:53.000 --> 00:14:57.000]  但是一起去建立是沒有人參與
[00:14:57.000 --> 00:15:01.000]  其實就沒得參與沒得建立
[00:15:01.000 --> 00:15:06.000]  不過我很感恩最近我們這個婦女班
[00:15:06.000 --> 00:15:10.000]  幾個姊妹很高分用
[00:15:10.000 --> 00:15:13.000]  一早就已經說報名我來參與幫忙
[00:15:13.000 --> 00:15:15.000]  我見到他們在當中
[00:15:15.000 --> 00:15:19.000]  無論戴唱歌佩祥戴我們唱歌非常之好
[00:15:19.000 --> 00:15:23.000]  之後跟每一位婦女來聊天
[00:15:23.000 --> 00:15:25.000]  一起去做手工關心他們
[00:15:25.000 --> 00:15:27.000]  我覺得很為他們感恩
[00:15:27.000 --> 00:15:30.000]  我希望我們整個群體我們都是這樣
[00:15:30.000 --> 00:15:32.000]  不單止用金錢來奉獻
[00:15:32.000 --> 00:15:37.000]  而且一起下手下腳去建立這個教會
[00:15:37.000 --> 00:15:39.000]  第二個看見就是
[00:15:39.000 --> 00:15:43.000]  我們有沒有邀請人來看見呢
[00:15:43.000 --> 00:15:47.000]  第四節和第五節那裡彼得說
[00:15:47.000 --> 00:15:49.000]  你看我們
[00:15:49.000 --> 00:15:51.000]  他請那個人看著他們
[00:15:51.000 --> 00:15:55.000]  然後他就說我奉耶穌的名字
[00:15:55.000 --> 00:15:58.000]  他來邀請這個人
[00:15:58.000 --> 00:16:02.000]  來看他們接著去奉耶穌的名字
[00:16:02.000 --> 00:16:07.000]  來施行的神蹟
[00:16:07.000 --> 00:16:09.000]  很多時候我們要幫助一個人
[00:16:09.000 --> 00:16:12.000]  物質上我們未必能幫得完
[00:16:12.000 --> 00:16:15.000]  我們也有些東西真的不是我們可以幫到
[00:16:15.000 --> 00:16:17.000]  但我們有沒有邀請他們
[00:16:17.000 --> 00:16:21.000]  可以來認識我們所信的那個神呢
[00:16:21.000 --> 00:16:25.000]  我都遇到在傳恩堂我們都遇到
[00:16:25.000 --> 00:16:26.000]  之前有一個家庭
[00:16:26.000 --> 00:16:30.000]  其實他的困難是多到我真的幫不了
[00:16:30.000 --> 00:16:34.000]  因為牽涉到身體很多的病各樣的東西
[00:16:34.000 --> 00:16:37.000]  但我們在物質上我們可以幫助到的
[00:16:37.000 --> 00:16:39.000]  我們去支持他
[00:16:39.000 --> 00:16:42.000]  但很多時候有些東西我真的幫不了
[00:16:42.000 --> 00:16:44.000]  我就和他來分享
[00:16:44.000 --> 00:16:46.000]  我們在這個罪惡的世界
[00:16:46.000 --> 00:16:48.000]  這些都是我們每個人經歷的
[00:16:48.000 --> 00:16:51.000]  但是耶穌知道我們有困難
[00:16:51.000 --> 00:16:53.000]  我們可以將我們這個困難
[00:16:53.000 --> 00:16:55.000]  帶到回耶穌的面前
[00:16:55.000 --> 00:16:58.000]  我邀請他讓我為他祈禱
[00:16:58.000 --> 00:17:01.000]  久而久之他也感受到我們對他的關心
[00:17:01.000 --> 00:17:03.000]  甚至乎當他有困難的時候
[00:17:03.000 --> 00:17:06.000]  他就懂得去找我們去為他祈禱
[00:17:06.000 --> 00:17:09.000]  真的主動請我們去為他祈禱
[00:17:09.000 --> 00:17:11.000]  我相信這一點一滴
[00:17:11.000 --> 00:17:15.000]  其實我們都是讓人來看我所信的那個神
[00:17:15.000 --> 00:17:18.000]  不是看我有些東西我做不了
[00:17:18.000 --> 00:17:22.000]  但是我讓你看的是我所信的這個神
[00:17:22.000 --> 00:17:25.000]  讓我們也有把握機會
[00:17:25.000 --> 00:17:28.000]  去和別人分享你所信的神
[00:17:28.000 --> 00:17:31.000]  第三點就是
[00:17:31.000 --> 00:17:35.000]  別人有沒有從我們的生命中看見
[00:17:35.000 --> 00:17:37.000]  看見些什麼呢
[00:17:37.000 --> 00:17:40.000]  這個渠子就說那些群眾
[00:17:40.000 --> 00:17:43.000]  看到他一邊走一邊讚美神
[00:17:43.000 --> 00:17:45.000]  他們一認出他就是平時
[00:17:45.000 --> 00:17:48.000]  坐在聖殿尾門口吃飯的那個
[00:17:48.000 --> 00:17:51.000]  他們就因為他的生命的改變
[00:17:51.000 --> 00:17:54.000]  他們就很稀奇、很驚訝
[00:17:54.000 --> 00:17:56.000]  很厲害、很特別
[00:17:56.000 --> 00:17:58.000]  這個跛的人
[00:17:58.000 --> 00:18:00.000]  他經歷神的醫治之後
[00:18:00.000 --> 00:18:03.000]  他的生命有了180度的轉變
[00:18:03.000 --> 00:18:05.000]  從以前一個絕望
[00:18:05.000 --> 00:18:07.000]  只能夠等著別人來可憐他的人
[00:18:07.000 --> 00:18:10.000]  變成一個充滿感恩讚美的人
[00:18:10.000 --> 00:18:15.000]  使其他人看到他的生命都驚訝、讚歎
[00:18:15.000 --> 00:18:17.000]  我們信主之後
[00:18:17.000 --> 00:18:20.000]  我們的生命有沒有被耶穌轉化呢
[00:18:20.000 --> 00:18:21.000]  我們信主之後
[00:18:21.000 --> 00:18:25.000]  我們的生命是由誰來拿起的呢
[00:18:25.000 --> 00:18:28.000]  原來1999年的時候有一齣電影
[00:18:28.000 --> 00:18:31.000]  福音電影叫做《生命拿起人》
[00:18:31.000 --> 00:18:33.000]  它的英文譯名就是
[00:18:33.000 --> 00:18:35.000]  The Boss Up There
[00:18:35.000 --> 00:18:37.000]  那個Boss在上高
[00:18:37.000 --> 00:18:39.000]  我們信主之前
[00:18:39.000 --> 00:18:41.000]  自己喜歡怎麼做就怎麼做
[00:18:41.000 --> 00:18:43.000]  我行我素喜歡怎麼做就怎麼做
[00:18:43.000 --> 00:18:45.000]  但我們信耶穌之後
[00:18:45.000 --> 00:18:50.000]  原來我們生命的主權已經移交了
[00:18:50.000 --> 00:18:51.000]  回歸了
[00:18:51.000 --> 00:18:53.000]  回歸回到我們的上帝
[00:18:53.000 --> 00:18:56.000]  由祂來做Boss帶領我們的人生
[00:18:56.000 --> 00:18:59.000]  曾經我也聽過有人說過一句話
[00:18:59.000 --> 00:19:01.000]  我不知道是誰說的
[00:19:01.000 --> 00:19:04.000]  他說:沒有一件事情是大到上帝無法管的
[00:19:04.000 --> 00:19:08.000]  也沒有一件事情是小到上帝不願意管你的
[00:19:09.000 --> 00:19:15.000]  請問姐妹你願不願意讓你的生命讓上帝在當中去參與呢
[00:19:15.000 --> 00:19:19.000]  不是說我吃碗飯吃不吃飯都要問上帝
[00:19:19.000 --> 00:19:20.000]  不是這樣的意思
[00:19:20.000 --> 00:19:22.000]  不過其實是說
[00:19:22.000 --> 00:19:23.000]  我們的心態
[00:19:23.000 --> 00:19:25.000]  我們生活上是否願意
[00:19:25.000 --> 00:19:28.000]  很多時候上帝好像跟我們黏在一起
[00:19:28.000 --> 00:19:30.000]  祂常常跟我們一起
[00:19:30.000 --> 00:19:32.000]  你有什麼你都想到上帝
[00:19:32.000 --> 00:19:33.000]  以祂為首
[00:19:33.000 --> 00:19:35.000]  跟祂親密的去同行
[00:19:37.000 --> 00:19:41.000]  又說回我12月去探望弟弟一家的時候
[00:19:41.000 --> 00:19:43.000]  其實當時我是很想去探望他
[00:19:43.000 --> 00:19:45.000]  不過我心裏面我都記掛著一件事
[00:19:45.000 --> 00:19:47.000]  因為那時候說起那個婦女班
[00:19:47.000 --> 00:19:50.000]  我就想到婦女班在讚美操之後
[00:19:50.000 --> 00:19:52.000]  就是時候舉行的了
[00:19:52.000 --> 00:19:54.000]  我說如果婦女班真的舉行
