
[00:00:00.000 --> 00:00:03.340]  這系列我們說什麼呢?我們這系列說盼望
[00:04:43.380 --> 00:04:45.380]  回到他們自己的地方
[00:04:45.380 --> 00:04:47.880]  重建他們的城,重建他們的聖殿
[00:04:47.880 --> 00:04:49.380]  大概是這樣
[00:04:49.380 --> 00:04:53.380]  今天我選的經文是《二賽亞書》六十章一至九
[00:04:53.380 --> 00:04:56.380]  即是代表在第三《二賽亞》的時候
[00:04:56.380 --> 00:04:58.380]  其實當時的時代剛剛講了
[00:04:58.380 --> 00:05:00.380]  在馬代波斯的統治下
[00:05:00.380 --> 00:05:05.380]  以色列人已經可以回到耶路撒冷
[00:05:05.380 --> 00:05:06.880]  重建自己的聖殿
[00:05:06.880 --> 00:05:10.880]  而根據第三《二賽亞》剛剛那裡
[00:05:10.880 --> 00:05:13.380]  五十六章到六十六章那一段
[00:05:13.380 --> 00:05:16.380]  其實它在講的大概你估計它的時期
[00:05:16.380 --> 00:05:18.380]  第二聖殿究竟起了什麼呢?
[00:05:18.380 --> 00:05:19.880]  有人說起了
[00:05:19.880 --> 00:05:21.880]  有人說就準備起
[00:05:21.880 --> 00:05:23.380]  即即將要起
[00:05:23.380 --> 00:05:24.880]  大概是這個時段
[00:05:24.880 --> 00:05:30.880]  而你也可以基於第三《二賽亞》那幾段
[00:05:30.880 --> 00:05:32.880]  那幾章的內容
[00:05:32.880 --> 00:05:37.380]  其實你看到第三《二賽亞》有一個重點
[00:05:37.380 --> 00:05:41.880]  就是它對公平和公義不斷不斷地重複
[00:05:41.880 --> 00:05:44.380]  如果你有參加我們今年的讀經的話
[00:05:44.380 --> 00:05:47.880]  你應該好像剛剛在今個星期讀到六十
[00:05:47.880 --> 00:05:51.880]  其實前面已經在講不少關於公平和公義的一些事情
[00:05:51.880 --> 00:05:53.380]  那麼,識經了
[00:05:53.380 --> 00:05:55.380]  我們來看看今天的經文
[00:05:55.380 --> 00:05:58.380]  其實第三《二賽亞》一開始的時候
[00:05:58.380 --> 00:06:01.380]  用了兩個命令去作開始
[00:06:01.380 --> 00:06:03.380]  就分別地跟它說
[00:06:03.380 --> 00:06:05.880]  你要興起,你要發光
[00:06:05.880 --> 00:06:10.380]  那麼究竟這個興起和發光究竟是跟誰說的呢?
[00:06:10.380 --> 00:06:13.880]  如果你看回二賽書前一點點的經文
[00:06:13.880 --> 00:06:17.380]  其實你會見到這個「你」是在講石庵
[00:06:17.380 --> 00:06:18.880]  我們很多時候就這樣看
[00:06:18.880 --> 00:06:20.380]  興起發光好像就是對著我
[00:06:20.380 --> 00:06:23.880]  或者是對著一些可能當時的以色列人
[00:06:23.880 --> 00:06:27.380]  不過它這裡其實在講「你」是在講石庵
[00:06:27.380 --> 00:06:28.880]  也就是耶魯撒冷
[00:06:28.880 --> 00:06:32.380]  因為其實在早一點點,五十一章
[00:06:32.380 --> 00:06:33.880]  第二二賽亞時期
[00:06:33.880 --> 00:06:39.380]  曾經都用過要興起,要發光這件事
[00:06:39.380 --> 00:06:41.380]  去呼籲石庵去做
[00:06:41.380 --> 00:06:43.380]  但是我們剛剛講
[00:06:43.380 --> 00:06:46.380]  其實當我們為什麼二賽書之前有解釋過
[00:06:46.380 --> 00:06:48.380]  為什麼會第一、第二、第三二賽亞
[00:06:48.380 --> 00:06:51.380]  其實它們是不同的人來的嘛
[00:06:51.380 --> 00:06:53.380]  不過,它們是因為
[00:06:53.380 --> 00:06:58.380]  同樣地承接了對上一個二賽亞的神學觀念
[00:06:58.380 --> 00:07:02.880]  所以,他們是有同樣的神學觀
[00:07:02.880 --> 00:07:06.380]  以致他們接續地寫這個二賽亞書
[00:07:06.380 --> 00:07:09.380]  所以剛剛講的五十一、五十二
[00:07:09.380 --> 00:07:11.380]  其實明明是第二二賽亞的
[00:07:11.380 --> 00:07:13.380]  但是我們講第三二賽亞
[00:07:13.380 --> 00:07:17.880]  同樣用同一個興起、發光這件事的時候
[00:07:17.880 --> 00:07:19.380]  同樣是一個命令的時候
[00:07:19.380 --> 00:07:25.380]  我們可以推斷它是跟從之前第二二賽亞的時候的說法
[00:07:25.380 --> 00:07:31.380]  所以我們看到這個興起、發光第六十章這裡講的
[00:07:31.380 --> 00:07:33.380]  其實對象就是石庵
[00:07:33.380 --> 00:07:35.380]  如果再簡單一點
[00:07:35.380 --> 00:07:37.380]  或者你看新日本的話
[00:07:37.380 --> 00:07:42.380]  其實新日本的翻譯字頭在前面是加了
[00:07:42.380 --> 00:07:45.380]  簡直是講石庵,你要起來和發光
[00:07:45.380 --> 00:07:48.380]  所以我們看到其實今天整段
[00:07:48.380 --> 00:07:50.380]  剛剛讀了九節的經文
[00:07:50.380 --> 00:07:52.380]  全部都是對著石庵講的
[00:07:52.380 --> 00:07:57.880]  經文一開始講的那兩個命令就是石庵要興起和石庵要發光
[00:07:57.880 --> 00:08:00.880]  如果我們繼續看下去之後的經文
[00:08:00.880 --> 00:08:05.380]  我們看到的是石庵其實不是真的自己懂得發光
[00:08:05.380 --> 00:08:08.880]  講的是真正它的光的源頭
[00:08:08.880 --> 00:08:11.380]  是因為堯和華的榮耀
[00:08:11.380 --> 00:08:14.380]  是因為堯和華的榮耀已經來到
[00:08:14.380 --> 00:08:16.880]  已經升起要照耀石庵
[00:08:16.880 --> 00:08:18.380]  所以它才會發光
[00:08:18.380 --> 00:08:23.880]  就是說石庵只不過是在反照上帝榮耀的一個渠道
[00:08:23.880 --> 00:08:25.880]  而不是石庵自己懂得發光
[00:08:25.880 --> 00:08:29.380]  那為什麼石庵要發光呢?
[00:08:29.380 --> 00:08:31.380]  第二節有說
[00:08:31.380 --> 00:08:36.880]  因為當時的大地和萬民已經被黑暗地遮蔽了
[00:08:36.880 --> 00:08:42.380]  這裡講的黑暗其實是在講這個世界有很多不法的事已經不斷地增多
[00:08:42.380 --> 00:08:45.880]  人會犯罪,會離棄上帝這個情況
[00:08:45.880 --> 00:08:50.380]  由第一二賽亞的時候,就是由大國滅亡的那個時代
[00:08:50.380 --> 00:08:54.380]  第八章二二節那裡已經開始
[00:08:54.380 --> 00:08:57.380]  一直到第三二賽亞這個時期
[00:08:57.380 --> 00:09:02.380]  就是說由南國上傳到已經滅亡再回歸的時候
[00:09:02.380 --> 00:09:05.380]  這些邪惡的事一直都在發生
[00:09:05.380 --> 00:09:08.380]  所以二賽亞就要呼籲石庵要發光
[00:09:08.380 --> 00:09:12.380]  要在這個黑暗的世代發光,要成為黑暗中的光
[00:09:12.380 --> 00:09:18.380]  那究竟這裡講這麼久,究竟這個光代表什麼呢?
[00:09:18.380 --> 00:09:22.380]  在第五十八章八至十節
[00:09:22.380 --> 00:09:26.880]  這裡講:這樣你的光就必突然發出像黎明的柱光
[00:09:26.880 --> 00:09:28.880]  你的傷口就必快快復原
[00:09:28.880 --> 00:09:31.880]  你的功誼必行在你前面
[00:09:31.880 --> 00:09:34.880]  耶和華的榮耀要鑿你的後臀
[00:09:34.880 --> 00:09:37.380]  你的心若顧念飢餓的人
[00:09:37.380 --> 00:09:39.880]  使困苦的人得道爆竹
[00:09:39.880 --> 00:09:42.880]  你的光就必在黑暗中升起來
[00:09:42.880 --> 00:09:47.380]  你的幽暗必辨如正午
[00:09:47.380 --> 00:09:51.880]  在講的其實就是我剛剛講第三二賽亞很著緊的那件事
[00:09:51.880 --> 00:09:54.880]  就是他很著重一幫以色列民
[00:09:54.880 --> 00:09:58.880]  要活上帝的那份公義和公平出來
[00:09:58.880 --> 00:10:02.380]  這裡有個解釋,因為你見到他在講他發光就發出
[00:10:02.380 --> 00:10:05.380]  但是就要你的公義必行在你前面
[00:10:05.380 --> 00:10:07.880]  他提到公義,他提到
[00:10:07.880 --> 00:10:10.880]  當他的光在黑暗中升起來的時候
[00:10:10.880 --> 00:10:12.880]  幽暗就變回正午
[00:10:12.880 --> 00:10:17.880]  同樣是用光去比喻這件事
[00:10:17.880 --> 00:10:20.880]  所以這裡整段的意思就是說
[00:10:20.880 --> 00:10:22.880]  在不法的事眾多的時候
[00:10:22.880 --> 00:10:25.880]  在一個黑暗、邪惡的環境裡面
[00:10:25.880 --> 00:10:33.880]  錫安要走回上帝所盼望的那份公平和公義出來
[00:10:33.880 --> 00:10:38.880]  經文繼續說當錫安發光之後有什麼特別呢?
[00:10:38.880 --> 00:10:43.880]  就是說這個世界同樣處於黑暗裡面的
[00:10:43.880 --> 00:10:48.880]  萬國和眾君王都會因為這樣而被吸引過來
[00:10:48.880 --> 00:10:50.880]  要聚集到錫安
[00:10:50.880 --> 00:10:55.880]  為了要學習錫安與其他地方的語別不同
[00:10:55.880 --> 00:11:00.880]  他要學習的就是上帝所喜悅的公平和公義
[00:11:00.880 --> 00:11:07.880]  也就是上帝賜給以色列人的摩西律法裡面的那些教導
[00:11:07.880 --> 00:11:10.880]  而除了說萬國的君王要來了
[00:11:10.880 --> 00:11:15.880]  經文還說連錫安的眾子和眾女都要從遠方而來
[00:11:15.880 --> 00:11:20.880]  指的是我們剛剛說以色列國已經亡國了
[00:11:20.880 --> 00:11:23.880]  說的是一班因為亡國而四散的以色列人
[00:11:23.880 --> 00:11:26.880]  都會因為這樣而重新回到錫安裡面
[00:11:26.880 --> 00:11:28.880]  回到耶路撒冷裡面
[00:11:28.880 --> 00:11:31.880]  他們同樣要離開世界的黑暗
[00:11:31.880 --> 00:11:34.880]  從而向光明走過去
[00:11:34.880 --> 00:11:36.880]  那到時候會有什麼呢?
[00:11:36.880 --> 00:11:38.880]  到時候這裡說
[00:11:38.880 --> 00:11:41.880]  當錫安看到這些事情發生
[00:11:41.880 --> 00:11:44.880]  這些上帝這麼神奇的事情發生的時候
[00:11:44.880 --> 00:11:49.880]  錫安裡面的人就可以重拾入亡國的聖殿庇位
[00:11:49.880 --> 00:11:52.880]  這一切一切的事情的那份憂傷
[00:11:52.880 --> 00:11:55.880]  重新心再一次轉變過來
[00:11:55.880 --> 00:11:58.880]  重新可以充滿喜樂
[00:11:58.880 --> 00:12:01.880]  重新在心裡面再一次被激動過來
[00:12:01.880 --> 00:12:03.880]  而同時這裡又說
[00:12:03.880 --> 00:12:07.880]  以色列人當時因為要重建聖殿
[00:12:07.880 --> 00:12:09.880]  其實需要物資的嘛
[00:12:09.880 --> 00:12:11.880]  也都需要在聖殿裡面
[00:12:11.880 --> 00:12:14.880]  敬拜而和華的一些以色列人
[00:12:14.880 --> 00:12:17.880]  以及那些要憲制的新竹
[00:12:17.880 --> 00:12:19.880]  都會因為這樣
[00:12:19.880 --> 00:12:21.880]  因為他們會發光的緣故
[00:12:21.880 --> 00:12:25.880]  會在不同的地方回來,或者運來
[00:12:25.880 --> 00:12:27.880]  而這一切的事情
[00:12:27.880 --> 00:12:30.880]  不是以色列人去求別人,所以有人運來
[00:12:30.880 --> 00:12:32.880]  而是那些列國
[00:12:32.880 --> 00:12:34.880]  因為上帝光的緣故
[00:12:34.880 --> 00:12:36.880]  因為被吸引的緣故
[00:12:36.880 --> 00:12:38.880]  主動地奉上
[00:12:38.880 --> 00:12:41.880]  第五節、七節大致就是說這些事情
[00:12:41.880 --> 00:12:43.880]  那麼第八節、九節說什麼呢?
[00:12:43.880 --> 00:12:45.880]  就是在說
[00:12:45.880 --> 00:12:49.880]  第三、二、三節用了兩個修辭手法
[00:12:49.880 --> 00:12:51.880]  在說用雲彩和甲子
[00:12:51.880 --> 00:12:53.880]  去比喻那些人會再一次回到錫安
[00:12:53.880 --> 00:12:55.880]  說的是
[00:12:55.880 --> 00:12:58.880]  不同的外邦人都會來到錫安這個地方
[00:12:58.880 --> 00:13:00.880]  意思指的是
[00:13:00.880 --> 00:13:02.880]  錫安將會再一次興旺過來
[00:13:02.880 --> 00:13:04.880]  而分散的
[00:13:04.880 --> 00:13:06.880]  在不同地方的種子
[00:13:06.880 --> 00:13:08.880]  連他們的金銀都要帶回來
[00:13:08.880 --> 00:13:10.880]  意思說的是
[00:13:10.880 --> 00:13:12.880]  這幫被分散的以色列人
[00:13:12.880 --> 00:13:14.880]  他們再一次
[00:13:14.880 --> 00:13:16.880]  會連金達人一樣回來
[00:13:16.880 --> 00:13:20.880]  他們在選擇的是再一次回到自己家鄉定居
[00:13:20.880 --> 00:13:22.880]  到最後
[00:13:22.880 --> 00:13:24.880]  在說這一切的事情會發生
[00:13:24.880 --> 00:13:26.880]  因為第一樣東西
[00:13:26.880 --> 00:13:28.880]  就是因為耶和華的命
[00:13:28.880 --> 00:13:30.880]  因為耶和華一定要
[00:13:30.880 --> 00:13:32.880]  錫安去發光
[00:13:32.880 --> 00:13:34.880]  就是這個原因
[00:13:34.880 --> 00:13:36.880]  整段經文講完了
[00:13:36.880 --> 00:13:38.880]  我用了不知道多久
[00:13:38.880 --> 00:13:40.880]  十分鐘都在嘗試解釋
[00:13:40.880 --> 00:13:42.880]  因為其實都挺難明白的
[00:13:42.880 --> 00:13:44.880]  經文解釋完了
[00:13:44.880 --> 00:13:46.880]  其實我們看到什麼呢
[00:13:46.880 --> 00:13:49.880]  就是上帝藉著第三義賽亞的口
[00:13:49.880 --> 00:13:51.880]  將近一幅
[00:13:51.880 --> 00:13:53.880]  美麗新錫安
[00:13:53.880 --> 00:13:55.880]  美麗新聖殿的圖畫
[00:13:55.880 --> 00:13:58.880]  去給當時的一幫以色列人
[00:13:58.880 --> 00:14:01.880]  我想其實對當時的那幫以色列人
[00:14:01.880 --> 00:14:03.880]  即將要回歸
[00:14:03.880 --> 00:14:05.880]  我剛剛說的
[00:14:05.880 --> 00:14:07.880]  他們的時期可能是準備要重建的
[00:14:07.880 --> 00:14:09.880]  他們這一幫以色列人來說
[00:14:09.880 --> 00:14:12.880]  可能在解決他們心裡的很多不同的擔憂
[00:14:12.880 --> 00:14:14.880]  因為我們剛剛說的
[00:14:14.880 --> 00:14:16.880]  雖然亞大波斯
[00:14:16.880 --> 00:14:19.880]  准許以色列人回到他們的地方
[00:14:19.880 --> 00:14:21.880]  然後殺難重建
[00:14:21.880 --> 00:14:23.880]  縱然
[00:14:23.880 --> 00:14:24.880]  我們如果看歷史
[00:14:24.880 --> 00:14:25.880]  有些什麼召書
[00:14:25.880 --> 00:14:26.880]  有很多那些東西在這裡
[00:14:26.880 --> 00:14:27.880]  但是
[00:14:27.880 --> 00:14:29.880]  我不知道大家有沒有
[00:14:29.880 --> 00:14:31.880]  面對一些實際情況的時候
[00:14:31.880 --> 00:14:33.880]  其實就算你多信耶穌
[00:14:33.880 --> 00:14:34.880]  你都不會因為這樣
[00:14:34.880 --> 00:14:36.880]  我祈禱就什麼都不管的
[00:14:36.880 --> 00:14:38.880]  人都是實際的
[00:14:38.880 --> 00:14:41.880]  我們總會有很多實際的情況
[00:14:41.880 --> 00:14:43.880]  我們會去想去考慮
[00:14:43.880 --> 00:14:45.880]  可能以色列人他們想的是
[00:14:45.880 --> 00:14:48.880]  要重建究竟有沒有足夠的人力物力
[00:14:48.880 --> 00:14:51.880]  就算耶路撒冷的聖殿建好了
[00:14:51.880 --> 00:14:54.880]  究竟建完物資夠了
[00:14:54.880 --> 00:14:57.880]  就算馬大波斯的人又什麼什麼都幫了
[00:14:57.880 --> 00:14:59.880]  那究竟可不可以好像以前一樣
[00:14:59.880 --> 00:15:01.880]  再這麼輝煌呢
[00:15:01.880 --> 00:15:04.880]  會不會可以好像以前那個聖殿那樣
[00:15:04.880 --> 00:15:06.880]  很充滿榮耀
[00:15:06.880 --> 00:15:07.880]  很多人會回來
[00:15:07.880 --> 00:15:10.880]  很多人會去這裡去敬拜耶和華呢
[00:15:10.880 --> 00:15:13.880]  他們有很多事情會在想
[00:15:13.880 --> 00:15:15.880]  或者這段經文
[00:15:15.880 --> 00:15:18.880]  其實耶和華是否就是為了要解決
[00:15:18.880 --> 00:15:21.880]  他們心裡面的這一份不安
[00:15:21.880 --> 00:15:24.880]  從而將這一個這麼漂亮的圖畫
[00:15:24.880 --> 00:15:26.880]  這一份盼望
[00:15:26.880 --> 00:15:30.880]  這個耶路撒冷將來的願景
[00:15:30.880 --> 00:15:32.880]  放在他們裡面呢
[00:15:32.880 --> 00:15:33.880]  不知道
[00:15:33.880 --> 00:15:35.880]  因為其實我們沒有人
[00:15:35.880 --> 00:15:36.880]  其實很正確的知道
[00:15:36.880 --> 00:15:39.880]  究竟這個石安耀興起發光的這一段
[00:15:39.880 --> 00:15:42.880]  究竟在哪一個時間
[00:15:42.880 --> 00:15:46.880]  是第三二刷牙從那個口裡出來
[00:15:46.880 --> 00:15:48.880]  我們根本就不知道
[00:15:48.880 --> 00:15:49.880]  不過無論如何
[00:15:49.880 --> 00:15:53.880]  我們看到的就是耶和華神的確在啟示
[00:15:53.880 --> 00:15:56.880]  祂要石安再一次被興起
[00:15:56.880 --> 00:15:59.880]  再一次要反映上帝的同在
[00:15:59.880 --> 00:16:02.880]  那份榮光出來
[00:16:02.880 --> 00:16:03.880]  說了這麼久
[00:16:03.880 --> 00:16:04.880]  那可能你會想
[00:16:04.880 --> 00:16:06.880]  那究竟今天的經文
[00:16:06.880 --> 00:16:09.880]  跟這個系列講的盼望有什麼關係呢
[00:16:09.880 --> 00:16:11.880]  除了耶和華神將那份盼望
[00:16:11.880 --> 00:16:14.880]  扔給那幫以色列人之外
[00:16:14.880 --> 00:16:16.880]  我不知道大家有沒有很多時候會想
[00:16:16.880 --> 00:16:18.880]  就是當我們講盼望的時候
[00:16:18.880 --> 00:16:20.880]  特別在教會的群體裡面
[00:16:20.880 --> 00:16:22.880]  我們通常都想得很長遠
[00:16:22.880 --> 00:16:24.880]  我們一想就想到
[00:16:24.880 --> 00:16:26.880]  終末的那個盼望
[00:16:26.880 --> 00:16:28.880]  就是說當
[00:16:28.880 --> 00:16:30.880]  未來的日子
[00:16:30.880 --> 00:16:31.880]  世界末日
[00:16:31.880 --> 00:16:32.880]  耶穌再來了
[00:16:32.880 --> 00:16:35.880]  我們信徒就會再一次被復活
[00:16:35.880 --> 00:16:36.880]  被審判
[00:16:36.880 --> 00:16:38.880]  我們理應會得著那份永生的盼望
[00:16:38.880 --> 00:16:41.880]  我們很多時候會想得很遠
[00:16:41.880 --> 00:16:43.880]  但是我個人比較短視
[00:16:43.880 --> 00:16:47.880]  所以我想說的不是那種盼望
[00:16:47.880 --> 00:16:51.880]  而是當我們今天仍然活在這個世界上面的時候
[00:16:51.880 --> 00:16:53.880]  我們這一幫信徒
[00:16:53.880 --> 00:16:54.880]  特別是我們經常都說
[00:16:54.880 --> 00:16:56.880]  這個世代越來越黑暗了
[00:16:56.880 --> 00:16:58.880]  作為信徒
[00:16:58.880 --> 00:16:59.880]  作為教會
[00:16:59.880 --> 00:17:01.880]  究竟我們是不是
[00:17:01.880 --> 00:17:04.880]  好像上星期阿松提到的
[00:17:04.880 --> 00:17:06.880]  我們認識耶穌
[00:17:06.880 --> 00:17:07.880]  知道祂的掌權
[00:17:07.880 --> 00:17:10.880]  那我們繼續保持盼望
[00:17:10.880 --> 00:17:13.880]  是不是就這樣就行呢?
[00:17:13.880 --> 00:17:16.880]  下一步是什麼呢?
[00:17:16.880 --> 00:17:18.880]  我這個星期在Facebook或者IG
[00:17:18.880 --> 00:17:20.880]  問過大家一條問題
[00:17:20.880 --> 00:17:21.880]  就是說一個人
[00:17:21.880 --> 00:17:25.880]  一個理想教會的一些條件
[00:17:25.880 --> 00:17:27.880]  回答的不是很多
[00:17:27.880 --> 00:17:28.880]  不過不要緊
[00:17:28.880 --> 00:17:30.880]  我都習慣了
[00:17:30.880 --> 00:17:33.880]  但是我想其實大家心裡面都會有
[00:17:33.880 --> 00:17:35.880]  可能你會想教會應該是怎樣呢?
[00:17:35.880 --> 00:17:37.880]  是一個充滿愛的地方
[00:17:37.880 --> 00:17:40.880]  可能你會覺得教會是一個
[00:17:40.880 --> 00:17:43.880]  萬民需要禱告的殿
[00:17:43.880 --> 00:17:47.880]  是一個醫治很多受傷靈魂的一個地方
[00:17:47.880 --> 00:17:51.880]  或者是要行公義好憐憫的一個群體
[00:17:51.880 --> 00:17:53.880]  或者再美一點
[00:17:53.880 --> 00:17:55.880]  你是真心為一個實體的教會去想的
[00:17:55.880 --> 00:17:56.880]  可能你會想
[00:17:56.880 --> 00:17:57.880]  教會應該很興旺
[00:17:57.880 --> 00:18:00.880]  有很多人是爭著進教會的
[00:18:00.880 --> 00:18:03.880]  又或者再抽象一點就是
[00:18:03.880 --> 00:18:06.880]  有上帝同在
[00:18:06.880 --> 00:18:08.880]  可能這些都是我們的一些
[00:18:08.880 --> 00:18:12.880]  一個理想教會所擁有的一些條件
[00:18:12.880 --> 00:18:15.880]  這些條件其實反映著什麼呢?
[00:18:15.880 --> 00:18:19.880]  反映著我們對教會的一些憧憬
[00:18:19.880 --> 00:18:21.880]  而這些憧憬當中
[00:18:21.880 --> 00:18:23.880]  可能有一部分
[00:18:23.880 --> 00:18:26.880]  是教會已經在做
[00:18:26.880 --> 00:18:28.880]  但是更可能有一部分
[00:18:28.880 --> 00:18:31.880]  是教會暫時未做到
[00:18:31.880 --> 00:18:35.880]  以致我們可能弟兄姊妹心裡有很多不同的感受
[00:18:35.880 --> 00:18:37.880]  覺得教會應該可以做得更好
[00:18:37.880 --> 00:18:41.880]  覺得教會可以做得更多
[00:18:41.880 --> 00:18:46.880]  不過無論你腦裡的理想教會的條件
