
[00:00:00.000 --> 00:00:04.000]  大家好,請我們一同有個禱告
[00:01:58.000 --> 00:02:00.000]  有沒有可能呢?
[00:02:00.000 --> 00:02:02.000]  他用了一個例子
[00:02:02.000 --> 00:02:05.000]  有一個很優秀的教授
[00:02:05.000 --> 00:02:07.000]  有一個人走來跟他聊天
[00:02:07.000 --> 00:02:10.000]  某某是上你那堂課的
[00:02:10.000 --> 00:02:12.000]  這個教授就跟他說
[00:02:12.000 --> 00:02:14.000]  是,這個人上了我的課
[00:02:14.000 --> 00:02:16.000]  不過他不是我的學生
[00:02:16.000 --> 00:02:20.000]  又不是學生,究竟在說什麼呢?
[00:02:20.000 --> 00:02:23.000]  有沒有可能呢?我想問有沒有可能呢?
[00:02:23.000 --> 00:02:25.000]  真的有可能,理論上
[00:02:25.000 --> 00:02:28.000]  他上課,但是他沒有學東西
[00:02:28.000 --> 00:02:31.000]  他只是聽,沒有真正想
[00:02:31.000 --> 00:02:34.000]  其實真的有這樣的現象
[00:02:34.000 --> 00:02:36.000]  但是這個現象一點都不正常
[00:02:36.000 --> 00:02:40.000]  應該就是說,一個學生去上課
[00:02:40.000 --> 00:02:43.000]  當然是聽,當然是學東西,才是真正的學生
[00:02:43.000 --> 00:02:45.000]  這個問題出在哪裡呢?
[00:02:45.000 --> 00:02:48.000]  就是說,我們很多時候有了一個身份
[00:02:48.000 --> 00:02:52.000]  不過我們未必做出那個身份應該要做的東西出來
[00:02:52.000 --> 00:02:54.000]  所以William Beckley就很憂慮地
[00:02:54.000 --> 00:02:57.000]  又再問了一個問題
[00:02:57.000 --> 00:02:59.000]  他說在教會裡面
[00:02:59.000 --> 00:03:02.000]  可能有一個很重要的,很嚴重的問題就是說
[00:03:02.000 --> 00:03:06.000]  有很多人是說願意跟隨耶穌基督
[00:03:06.000 --> 00:03:09.000]  但是很遠的跟隨
[00:03:09.000 --> 00:03:11.000]  但是很多這些人
[00:03:11.000 --> 00:03:14.000]  他們真正願意行上真信徒
[00:03:14.000 --> 00:03:18.000]  一個門徒的樣式有多少呢?
[00:03:18.000 --> 00:03:22.000]  我想這個問題給大家去思考
[00:03:22.000 --> 00:03:25.000]  其實我們現實知道
[00:03:25.000 --> 00:03:27.000]  一個信徒應該是一個門徒
[00:03:27.000 --> 00:03:30.000]  學校神的話語去做神喜悅的事情
[00:03:30.000 --> 00:03:32.000]  但是在現實生活裡面
[00:03:32.000 --> 00:03:35.000]  我們往往我們的思想,言行
[00:03:35.000 --> 00:03:38.000]  我們的價值,又未必是這樣
[00:03:38.000 --> 00:03:40.000]  未必真的做到門徒的樣子
[00:03:40.000 --> 00:03:42.000]  跟著主的方式去行
[00:03:42.000 --> 00:03:46.000]  當然我們知道一個人的成長是需要一個里程的
[00:03:46.000 --> 00:03:49.000]  但是無可否認我們那個毀身的態度
[00:03:49.000 --> 00:03:52.000]  和那個馴服在神的裡面
[00:03:52.000 --> 00:03:54.000]  是一個很重要的態度
[00:03:54.000 --> 00:03:56.000]  一個很關鍵的
[00:03:56.000 --> 00:03:58.000]  所以譬如我舉個例子
[00:03:58.000 --> 00:04:02.000]  在我們知道聖經裡面一些話語的真理的時候
[00:04:02.000 --> 00:04:05.000]  但是往往在我們的生活上
[00:04:05.000 --> 00:04:07.000]  我們見到這樣的處境
[00:04:07.000 --> 00:04:11.000]  會不會真的跟著聖經很堅決地走出來呢?
[00:04:11.000 --> 00:04:18.000]  我們的價值觀會不會好像世界的世人一樣呢?
[00:04:18.000 --> 00:04:21.000]  我們的道德觀念呢?
[00:04:21.000 --> 00:04:23.000]  我們怎樣去看呢?
[00:04:23.000 --> 00:04:28.000]  一個信徒會不會真的把持神給我們的話語去行呢?
[00:04:28.000 --> 00:04:30.000]  這個值得我們很大的思考
[00:04:30.000 --> 00:04:32.000]  其實關鍵在哪裡呢?
[00:04:32.000 --> 00:04:34.000]  關鍵就是在我們的生命
[00:04:34.000 --> 00:04:37.000]  你以什麼為我們的根基呢?
[00:04:37.000 --> 00:04:39.000]  我們以什麼為我們生命的根基呢?
[00:04:39.000 --> 00:04:41.000]  這個是重要的
[00:04:41.000 --> 00:04:44.000]  如果我們以耶穌基督為我們生命的根基
[00:04:44.000 --> 00:04:46.000]  我們就會真的去走出來
[00:04:46.000 --> 00:04:48.000]  你知道根基是很重要的
[00:04:48.000 --> 00:04:50.000]  因為根基如果歪了
[00:04:50.000 --> 00:04:52.000]  整個家庭都會斜的
[00:04:52.000 --> 00:04:54.000]  如果不穩固就成為一個危樓
[00:04:54.000 --> 00:04:57.000]  大家都知道這個嚴重性
[00:04:57.000 --> 00:04:59.000]  那我們的生命又怎樣呢?
[00:04:59.000 --> 00:05:01.000]  是不是一個很強的
[00:05:01.000 --> 00:05:03.000]  有耶穌基督成為我們的根基呢?
[00:05:03.000 --> 00:05:06.000]  所以我們盼望一起學這段經文
[00:05:06.000 --> 00:05:09.000]  在馬太福音第七章二十四節至二十九節
[00:05:09.000 --> 00:05:11.000]  我們怎樣去學習
[00:05:11.000 --> 00:05:15.000]  將我們的生命建造在主耶穌基督成為我們的根基
[00:05:15.000 --> 00:05:17.000]  成為一個真正蒙福的人
[00:05:17.000 --> 00:05:21.000]  我們這段經文其實在登山補訓裏面
[00:05:21.000 --> 00:05:23.000]  最後一段話來的
[00:05:23.000 --> 00:05:25.000]  是很重要的
[00:05:25.000 --> 00:05:27.000]  我們知道在登山補訓
[00:05:27.000 --> 00:05:30.000]  主耶穌是勸勉聽的人
[00:05:30.000 --> 00:05:33.000]  他們要進到神的國裏面
[00:05:33.000 --> 00:05:35.000]  追求神的義
[00:05:35.000 --> 00:05:36.000]  有好的品格
[00:05:36.000 --> 00:05:38.000]  去到最後的階段
[00:05:38.000 --> 00:05:41.000]  就給當時的聽眾很多的選擇
[00:05:41.000 --> 00:05:43.000]  要他們決定
[00:05:43.000 --> 00:05:46.000]  首先祂說你要進這個閘門
[00:05:46.000 --> 00:05:49.000]  即是透過耶穌基督去到主的國度
[00:05:49.000 --> 00:05:50.000]  神的國度裏面
[00:05:50.000 --> 00:05:52.000]  你們要走一條小路
[00:05:52.000 --> 00:05:54.000]  即是神有規限
[00:05:54.000 --> 00:05:56.000]  我們要跟著祂說
[00:05:56.000 --> 00:05:58.000]  要走一條這樣的小路
[00:05:58.000 --> 00:06:00.000]  千萬不要走一個寬門和一個大路
[00:06:00.000 --> 00:06:03.000]  這個是去到滅亡那裏的
[00:06:03.000 --> 00:06:04.000]  這個不要去
[00:06:04.000 --> 00:06:06.000]  接著就提醒我們
[00:06:06.000 --> 00:06:08.000]  你要防備一些假教師
[00:06:08.000 --> 00:06:10.000]  不要好像他們的生命沒有果效
[00:06:10.000 --> 00:06:12.000]  我們的生命要跟主結連
[00:06:12.000 --> 00:06:14.000]  以至我們有一個結出果子
[00:06:14.000 --> 00:06:15.000]  有一個品行
[00:06:15.000 --> 00:06:18.000]  一個有使命的這樣的人生
[00:06:18.000 --> 00:06:20.000]  來到最後這裏
[00:06:20.000 --> 00:06:23.000]  耶穌基督就勸勉我們
[00:06:23.000 --> 00:06:25.000]  我們要在我們的生命裏面
[00:06:25.000 --> 00:06:27.000]  讓耶穌基督成為我們生命的根基
[00:06:27.000 --> 00:06:29.000]  這個是很重要的
[00:06:29.000 --> 00:06:31.000]  或者我們首先看看
[00:06:31.000 --> 00:06:34.000]  這段經文有兩種的根基
[00:06:34.000 --> 00:06:36.000]  耶穌基督給我們看了有兩種
[00:06:36.000 --> 00:06:38.000]  亦都是兩種的生命
[00:06:38.000 --> 00:06:41.000]  我們一起讀二十四節至二十七節
[00:06:41.000 --> 00:06:43.000]  我們再重複讀這一段
[00:06:43.000 --> 00:06:45.000]  二十四節至二十七節
[00:06:45.000 --> 00:06:48.000]  所以凡聽了我這些話
[00:06:48.000 --> 00:06:49.000]  有去做的
[00:06:49.000 --> 00:06:53.000]  好比一個聰明人把房子蓋在盤石上
[00:06:53.000 --> 00:06:56.000]  風吹雨打水沖
[00:06:56.000 --> 00:06:58.000]  撞擊那房子
[00:06:58.000 --> 00:07:00.000]  房子總不倒塌
[00:07:00.000 --> 00:07:02.000]  因為根基立在盤石上
[00:07:02.000 --> 00:07:05.000]  凡聽了我這些話而不去做的
[00:07:05.000 --> 00:07:07.000]  好比一個無知的人
[00:07:07.000 --> 00:07:10.000]  把房子蓋在沙土上
[00:07:10.000 --> 00:07:12.000]  風吹雨打水沖
[00:07:12.000 --> 00:07:13.000]  撞擊那房子
[00:07:13.000 --> 00:07:15.000]  房子就倒塌了
[00:07:15.000 --> 00:07:18.000]  並且倒塌得很厲害
[00:07:18.000 --> 00:07:21.000]  在這裏耶穌基督就說到
[00:07:21.000 --> 00:07:25.000]  有兩個人去建造房屋
[00:07:25.000 --> 00:07:27.000]  他們同樣建造了房屋
[00:07:27.000 --> 00:07:33.000]  也同樣遇到一些風暴
[00:07:33.000 --> 00:07:35.000]  但是他們有很大的分別
[00:07:35.000 --> 00:07:40.000]  第一個人在房屋蓋在盤石上
[00:07:40.000 --> 00:07:46.000]  第二個人在沙土上建造根基
[00:07:46.000 --> 00:07:50.000]  或者我們首先看看房屋在盤石上
[00:07:50.000 --> 00:07:54.000]  這裡說凡聽到我這些話有去做的
[00:07:54.000 --> 00:07:58.000]  這些話應該是在說登山寶訓裏面的教訓
[00:07:58.000 --> 00:08:00.000]  簡單來說
[00:08:00.000 --> 00:08:04.000]  登山寶訓或者我嘗試做一個濃縮的撮繞
[00:08:04.000 --> 00:08:07.000]  主要意思是叫人跟隨耶穌
[00:08:07.000 --> 00:08:09.000]  去進入神的國度裏面
[00:08:09.000 --> 00:08:10.000]  簡單來說就是這樣
[00:08:10.000 --> 00:08:13.000]  所以在五章一開始就說
[00:08:13.000 --> 00:08:15.000]  在八福裏面提到
[00:08:15.000 --> 00:08:17.000]  在靈裏面貧窮的人有福了
[00:08:17.000 --> 00:08:18.000]  因為天國是他們的
[00:08:18.000 --> 00:08:21.000]  即是當一個人願意謙卑自己
[00:08:21.000 --> 00:08:22.000]  認識神的國度
[00:08:22.000 --> 00:08:23.000]  認識神的事情
[00:08:23.000 --> 00:08:25.000]  神就會讓他認識
[00:08:25.000 --> 00:08:27.000]  以致他能夠透過相信耶穌基督
[00:08:27.000 --> 00:08:29.000]  能夠進入神的國度裏面
[00:08:29.000 --> 00:08:31.000]  去到享受這個福樂
[00:08:31.000 --> 00:08:36.000]  所以一個人就是去跟隨耶穌基督
[00:08:36.000 --> 00:08:37.000]  改變他的生命
[00:08:37.000 --> 00:08:39.000]  當一個人願意這樣做的時候
[00:08:39.000 --> 00:08:41.000]  他就會改變
[00:08:41.000 --> 00:08:43.000]  他依靠的對象
[00:08:43.000 --> 00:08:45.000]  從自己身上到了神的身上
[00:08:45.000 --> 00:08:49.000]  他主權由自己那裏去到神那裏
[00:08:49.000 --> 00:08:51.000]  還有他的價值觀都要扭轉
[00:08:51.000 --> 00:08:53.000]  耶穌基督說
[00:08:53.000 --> 00:08:55.000]  不要積贊財寶在地上
[00:08:55.000 --> 00:08:56.000]  積贊財寶在天上
[00:08:56.000 --> 00:08:58.000]  價值觀改變
[00:08:58.000 --> 00:09:00.000]  以至整個人的行事為人都要改變
[00:09:00.000 --> 00:09:03.000]  他有一個公義的行為要行出來
[00:09:03.000 --> 00:09:05.000]  所以耶穌基督教導他們
[00:09:05.000 --> 00:09:07.000]  行一個公義的行為
[00:09:07.000 --> 00:09:08.000]  並且要愛
[00:09:08.000 --> 00:09:09.000]  愛到什麼
[00:09:09.000 --> 00:09:10.000]  你要人怎樣待你
[00:09:10.000 --> 00:09:11.000]  你要怎樣待人
[00:09:11.000 --> 00:09:12.000]  我們上次說過
[00:09:12.000 --> 00:09:15.000]  其實這句話和愛人如己
[00:09:15.000 --> 00:09:18.000]  是差不多這樣互融可以通融的意思
[00:09:18.000 --> 00:09:19.000]  去到一個愛
[00:09:19.000 --> 00:09:20.000]  一個極致
[00:09:20.000 --> 00:09:22.000]  但是耶穌基督有教導
[00:09:22.000 --> 00:09:24.000]  這個美好的人生不是靠自己的
[00:09:24.000 --> 00:09:26.000]  一定是靠神和我們的關係
[00:09:26.000 --> 00:09:29.000]  並且是神的生命在我們裏面
[00:09:29.000 --> 00:09:30.000]  透過禱告
[00:09:30.000 --> 00:09:32.000]  所以很寶貴一段說話
[00:09:32.000 --> 00:09:34.000]  禱告必蒙應允這一段的應許
[00:09:34.000 --> 00:09:36.000]  所以我們有著這些的祝福
[00:09:36.000 --> 00:09:39.000]  以至我們行這個公義的行為
[00:09:39.000 --> 00:09:40.000]  換句說話來說
[00:09:40.000 --> 00:09:43.000]  當一個人這樣聽了去行
[00:09:43.000 --> 00:09:45.000]  就是他相信耶穌基督
[00:09:45.000 --> 00:09:47.000]  也都以耶穌基督的教訓
[00:09:47.000 --> 00:09:51.000]  成為他生命的行事為人的準則
[00:09:51.000 --> 00:09:55.000]  這個就是一個聽了又去做的
[00:09:55.000 --> 00:10:00.000]  他說這個人就是一個很好的人
[00:10:00.000 --> 00:10:01.000]  在教會裏面
[00:10:01.000 --> 00:10:04.000]  有一位弟兄另外都很鼓勵
[00:10:04.000 --> 00:10:06.000]  這個弟兄在未信主的時候
[00:10:06.000 --> 00:10:09.000]  他經歷過一場很大的病患
[00:10:09.000 --> 00:10:12.000]  病患都很難去
[00:10:12.000 --> 00:10:15.000]  免疫系統的一些失調的問題
[00:10:15.000 --> 00:10:16.000]  在他病患當中
[00:10:16.000 --> 00:10:19.000]  他要做一個很大的手術
[00:10:19.000 --> 00:10:22.000]  這個弟兄當時就很害怕
[00:10:22.000 --> 00:10:24.000]  整晚想很多事情
[00:10:24.000 --> 00:10:27.000]  結果那一晚都沒有怎樣睡覺
[00:10:27.000 --> 00:10:28.000]  那天他做的手術
[00:10:28.000 --> 00:10:30.000]  做了很長八個小時
[00:10:30.000 --> 00:10:32.000]  完了這個手術之後
[00:10:32.000 --> 00:10:33.000]  還要慢慢吃一些藥
[00:10:33.000 --> 00:10:36.000]  慢慢身體慢慢的調教
[00:10:36.000 --> 00:10:40.000]  結果用兩年的時間才慢慢的康復
[00:10:40.000 --> 00:10:45.000]  這個弟兄經歷過這個病患的經歷的時候
[00:10:45.000 --> 00:10:47.000]  這些痛苦的經歷
[00:10:47.000 --> 00:10:49.000]  他有很深的印象
[00:10:49.000 --> 00:10:54.000]  並且他知道靠著自己的力量是很有限的
[00:10:54.000 --> 00:10:56.000]  這個弟兄後來就去到窩福
[00:10:56.000 --> 00:10:58.000]  當然來我們教會
[00:10:58.000 --> 00:11:00.000]  他就是這樣一個人來的
[00:11:00.000 --> 00:11:03.000]  一個人來就喜歡聽神的道理
[00:11:03.000 --> 00:11:04.000]  就聽到牧師的講道
[00:11:04.000 --> 00:11:05.000]  傳統人的講道
[00:11:05.000 --> 00:11:08.000]  每次聽到都很受感動
[00:11:08.000 --> 00:11:12.000]  後來他一個舊同學就來到香港
[00:11:12.000 --> 00:11:14.000]  很多年沒有見了
[00:11:14.000 --> 00:11:17.000]  就跟他見面問問他的情況
[00:11:17.000 --> 00:11:20.000]  這個朋友是一個基督徒
[00:11:20.000 --> 00:11:21.000]  他就跟他說
[00:11:21.000 --> 00:11:22.000]  真是不好意思
[00:11:22.000 --> 00:11:23.000]  我認識你20年
[00:11:23.000 --> 00:11:25.000]  從來沒有跟你傳過福音
[00:11:25.000 --> 00:11:27.000]  我現在要跟你傳福音
[00:11:27.000 --> 00:11:30.000]  就將兩本書送給他
[00:11:30.000 --> 00:11:31.000]  一本就是聖經
[00:11:31.000 --> 00:11:35.000]  一本就是華里克
[00:11:35.000 --> 00:11:38.000]  就是Warren的《彪光人生》
[00:11:38.000 --> 00:11:41.000]  這個弟兄一直看覺得很有道理
[00:11:41.000 --> 00:11:43.000]  看了大概幾天
[00:11:43.000 --> 00:11:45.000]  大概一個星期左右
[00:11:45.000 --> 00:11:48.000]  他已經心裏面很想信耶穌
[00:11:48.000 --> 00:11:49.000]  決志信主
[00:11:49.000 --> 00:11:51.000]  看了這本書就信了主
[00:11:51.000 --> 00:11:53.000]  很有心追求
[00:11:53.000 --> 00:11:56.000]  接著在教會裏面去參加水禮
[00:11:56.000 --> 00:11:58.000]  這個弟兄的生命有很大的改變
[00:11:58.000 --> 00:11:59.000]  他信了主之後
[00:11:59.000 --> 00:12:00.000]  他很覺得認定
[00:12:00.000 --> 00:12:03.000]  他要去跟隨神的方法去生活
[00:12:03.000 --> 00:12:06.000]  他將他自己的自我慢慢放下
[00:12:06.000 --> 00:12:08.000]  人的脾氣慢慢減少了
[00:12:08.000 --> 00:12:11.000]  對他太太更加多的體貼
[00:12:11.000 --> 00:12:13.000]  又想到他兩個女兒覺得
[00:12:13.000 --> 00:12:15.000]  自己做爸爸都不是很完美
[00:12:15.000 --> 00:12:17.000]  但是看到神的眷顧
[00:12:17.000 --> 00:12:18.000]  很感恩
[00:12:18.000 --> 00:12:19.000]  跟他們的關係
[00:12:19.000 --> 00:12:21.000]  神又保守他們
[00:12:21.000 --> 00:12:23.000]  雖然自己不是很好
[00:12:23.000 --> 00:12:27.000]  但是看到神都幫助他們兩個女兒成長
[00:12:27.000 --> 00:12:30.000]  一家人就這樣慢慢和諧的生活
[00:12:30.000 --> 00:12:32.000]  慢慢建立起來
[00:12:32.000 --> 00:12:34.000]  這個弟兄又很火熱
[00:12:34.000 --> 00:12:38.000]  剛剛初信主很喜歡學習聖經
[00:12:38.000 --> 00:12:41.000]  他有時會跑步或做其他事情
[00:12:41.000 --> 00:12:45.000]  很喜歡錄製一些講道的訊息
[00:12:45.000 --> 00:12:46.000]  一直聽
[00:12:46.000 --> 00:12:47.000]  很有心
[00:12:47.000 --> 00:12:49.000]  並且在他公司裏面
[00:12:49.000 --> 00:12:55.000]  邀請一些微信主的同事
[00:12:55.000 --> 00:12:56.000]  一起去查經
[00:12:56.000 --> 00:12:59.000]  剛剛信了主沒多久就去查福音聖言經
[00:12:59.000 --> 00:13:03.000]  這個弟兄真的很有心
[00:13:03.000 --> 00:13:06.000]  這個弟兄成為了我們其中一個團契
[00:13:06.000 --> 00:13:08.000]  很多弟兄姐妹鼓勵
[00:13:08.000 --> 00:13:09.000]  很多弟兄姐妹說
[00:13:09.000 --> 00:13:11.000]  我們都信了很久
[00:13:11.000 --> 00:13:12.000]  告訴你
[00:13:12.000 --> 00:13:13.000]  激勵我們
[00:13:13.000 --> 00:13:15.000]  這個弟兄真的很好
[00:13:15.000 --> 00:13:16.000]  聖經裏面說
[00:13:16.000 --> 00:13:17.000]  如果我們一個人
[00:13:17.000 --> 00:13:20.000]  以基督為我們生命的根基
[00:13:20.000 --> 00:13:22.000]  是很不同的
[00:13:22.000 --> 00:13:23.000]  聖經裏面
[00:13:23.000 --> 00:13:24.000]  耶穌基督形容怎樣說
[00:13:24.000 --> 00:13:26.000]  如果這樣做的時候
[00:13:26.000 --> 00:13:29.000]  他就好比一個聰明的人
[00:13:29.000 --> 00:13:32.000]  把房屋蓋在盆石上
[00:13:32.000 --> 00:13:37.000]  聖經裏面說這是一個聰明人建立一個盆石
[00:13:37.000 --> 00:13:40.000]  其實主耶穌用這個做屋的比喻
[00:13:40.000 --> 00:13:42.000]  其實是說到我們每個人
[00:13:42.000 --> 00:13:45.000]  其實我們都在建立我們的生命
[00:13:45.000 --> 00:13:47.000]  就看你怎樣去建立
[00:13:47.000 --> 00:13:49.000]  這裏就說到建立在一個蓋
[00:13:49.000 --> 00:13:51.000]  在一個盆石上
[00:13:51.000 --> 00:13:53.000]  盆石如果我們看上文下理
[00:13:53.000 --> 00:13:55.000]  應該就說到耶穌基督自己本身
[00:13:55.000 --> 00:13:57.000]  和他所教導的說話
[00:13:57.000 --> 00:13:59.000]  如果一個人願意這樣
[00:13:59.000 --> 00:14:01.000]  是願意去進行
[00:14:01.000 --> 00:14:03.000]  去相信耶穌基督
[00:14:03.000 --> 00:14:05.000]  並且去實行他的說話的時候
[00:14:05.000 --> 00:14:08.000]  生命以他為準則的時候
[00:14:08.000 --> 00:14:11.000]  這個人就是一個聰明的人
[00:14:11.000 --> 00:14:13.000]  這個人有什麼聰明呢
[00:14:13.000 --> 00:14:14.000]  或者我們看看
[00:14:14.000 --> 00:14:15.000]  聰明是什麼意思呢
[00:14:15.000 --> 00:14:16.000]  就是謹慎
[00:14:16.000 --> 00:14:19.000]  他不只是說很會思考
[00:14:19.000 --> 00:14:20.000]  在道德上
[00:14:20.000 --> 00:14:22.000]  他是一個很有智慧的
[00:14:22.000 --> 00:14:25.000]  知道怎樣是對的事
[00:14:25.000 --> 00:14:26.000]  什麼是對做
[00:14:26.000 --> 00:14:27.000]  什麼是不對做
[00:14:27.000 --> 00:14:29.000]  他有一個智慧的辨識的能力
[00:14:29.000 --> 00:14:32.000]  這個建房屋的人
[00:14:32.000 --> 00:14:34.000]  怎樣聰明呢
[00:14:34.000 --> 00:14:36.000]  我們最少看到兩方面的聰明
[00:14:36.000 --> 00:14:37.000]  第一
[00:14:37.000 --> 00:14:39.000]  他不會偷工減料
[00:14:39.000 --> 00:14:41.000]  他建造根基的房屋
[00:14:41.000 --> 00:14:43.000]  就蓋在盆石上
[00:14:43.000 --> 00:14:47.000]  通常我們看一些地的結構
[00:14:47.000 --> 00:14:50.000]  或者是巴勒斯坦當地一般的地
[00:14:50.000 --> 00:14:54.000]  如果你看地區裏面的地層
[00:14:54.000 --> 00:14:56.000]  就發覺有好幾層
[00:14:56.000 --> 00:14:58.000]  大多數是這樣
[00:14:58.000 --> 00:15:00.000]  最頭一層就是泥土
[00:15:00.000 --> 00:15:02.000]  如果挖開它
[00:15:02.000 --> 00:15:04.000]  下一層就是碎石
[00:15:04.000 --> 00:15:06.000]  如果再挖深一點
[00:15:06.000 --> 00:15:10.000]  可能就去到最底的根基
[00:15:10.000 --> 00:15:12.000]  那個大盆石非常堅固
[00:15:12.000 --> 00:15:14.000]  去到那個地方
[00:15:14.000 --> 00:15:16.000]  就是一個很堅固的位置
[00:15:16.000 --> 00:15:17.000]  通常在巴勒斯坦
[00:15:17.000 --> 00:15:19.000]  如果要找一個這樣的根基
[00:15:19.000 --> 00:15:21.000]  那麼穩固的盆石
[00:15:21.000 --> 00:15:24.000]  大概有時會挖到十呎那麼深
[00:15:24.000 --> 00:15:25.000]  所以如果一個人
[00:15:25.000 --> 00:15:27.000]  這個聰明的人
[00:15:27.000 --> 00:15:29.000]  可以花那麼多的心機
[00:15:29.000 --> 00:15:31.000]  去做一間這樣的房屋
[00:15:31.000 --> 00:15:33.000]  你覺得他聰不聰明呢
[00:15:33.000 --> 00:15:35.000]  聰明就是他知道這間房屋
[00:15:35.000 --> 00:15:37.000]  我不是隨便做的
[00:15:37.000 --> 00:15:39.000]  這個是內容的
[00:15:39.000 --> 00:15:41.000]  我們要堅固是長久的
[00:15:41.000 --> 00:15:43.000]  就等於我們買一些物件
[00:15:43.000 --> 00:15:45.000]  買鞋買雨傘什麼都好
[00:15:45.000 --> 00:15:49.000]  我們希望買一些雨傘
[00:15:49.000 --> 00:15:51.000]  或者現在的雨傘
[00:15:51.000 --> 00:15:53.000]  不知道為什麼很快就爛了
[00:15:53.000 --> 00:15:55.000]  不要用這個例子
[00:15:55.000 --> 00:15:57.000]  以前的雨傘
[00:15:57.000 --> 00:15:59.000]  買一隻比較貴價的鞋
[00:15:59.000 --> 00:16:01.000]  用料是好一點
[00:16:01.000 --> 00:16:03.000]  你會這樣保證一點
[00:16:03.000 --> 00:16:05.000]  這個聰明的人
[00:16:05.000 --> 00:16:07.000]  就是一個這樣的根基
[00:16:07.000 --> 00:16:09.000]  第二個東西他聰明
[00:16:09.000 --> 00:16:11.000]  就是這個人有一個遠見
[00:16:11.000 --> 00:16:13.000]  他看到將來會有一些
[00:16:13.000 --> 00:16:15.000]  不好的天氣會來到
[00:16:15.000 --> 00:16:17.000]  他要預備
[00:16:17.000 --> 00:16:19.000]  這樣建一間房屋
[00:16:19.000 --> 00:16:21.000]  就是一個聰明的人
[00:16:21.000 --> 00:16:23.000]  這個聰明的人就是
[00:16:23.000 --> 00:16:25.000]  預備將來
[00:16:25.000 --> 00:16:27.000]  這裡說到
[00:16:27.000 --> 00:16:29.000]  這裡有幾個形容詞
[00:16:29.000 --> 00:16:31.000]  和收板是用了
[00:16:31.000 --> 00:16:33.000]  風吹雨打水沖
[00:16:33.000 --> 00:16:35.000]  原文不是這樣的
[00:16:35.000 --> 00:16:37.000]  次序不過這個也不要緊
[00:16:37.000 --> 00:16:39.000]  不過我覺得這個次序也是有意思的
[00:16:39.000 --> 00:16:41.000]  原文是雨打
[00:16:41.000 --> 00:16:43.000]  很多雨下來
[00:16:43.000 --> 00:16:45.000]  然後就是
[00:16:45.000 --> 00:16:47.000]  水沖
[00:16:47.000 --> 00:16:49.000]  然後就風吹
[00:16:49.000 --> 00:16:51.000]  我們就想到巴勒斯坦的地方
[00:16:51.000 --> 00:16:53.000]  冬天是雨季
[00:16:53.000 --> 00:16:55.000]  雨季來得很急
[00:16:55.000 --> 00:16:57.000]  當有雨的時候
[00:16:57.000 --> 00:16:59.000]  很容易那些低窪地帶
[00:16:59.000 --> 00:17:01.000]  就會沿著
[00:17:01.000 --> 00:17:03.000]  由上面那些流水
[00:17:03.000 --> 00:17:05.000]  一直雨水沖下去
[00:17:05.000 --> 00:17:07.000]  連水帶那些沙石
[00:17:07.000 --> 00:17:09.000]  一直沖來沖去
[00:17:09.000 --> 00:17:11.000]  特別如果我們說那些
[00:17:11.000 --> 00:17:13.000]  低窪的谷
[00:17:13.000 --> 00:17:15.000]  就成為了如果雨季成為了溪水
[00:17:15.000 --> 00:17:17.000]  你想想那些河水
[00:17:17.000 --> 00:17:19.000]  還更加像洪流一樣
[00:17:19.000 --> 00:17:21.000]  所以有雨落
