
[00:00:00.000 --> 00:00:03.000]  各位兄弟姐妹,聖誕節快樂!
[00:02:16.000 --> 00:02:21.000]  更加我們打開你自己的話語的時候,讓你的話語成為我們的亮光
[00:02:21.000 --> 00:02:29.000]  讓我們再一次在這個話語裏,我們重新思想聖誕節給我們生命裏的經歷和突破
[00:02:29.000 --> 00:02:34.000]  讓我們能夠在這個話語裏,我們見到神你自己的恩典
[00:02:34.000 --> 00:02:38.000]  聽我們的禱告,奉耶穌你的聖名,阿們
[00:02:38.000 --> 00:02:47.000]  丙姊妹,當你說聖誕節,接著說什麼話?只有幾個人說
[00:02:47.000 --> 00:02:54.000]  聖誕節什麼話?聖誕節快樂,為什麼聖誕節會快樂呢?
[00:02:54.000 --> 00:02:58.000]  為什麼你心裏覺得聖誕節就是快樂?
[00:02:58.000 --> 00:03:01.000]  是不是你一路回教會,聖誕節快樂,祝你聖誕快樂
[00:03:01.000 --> 00:03:05.000]  成為你自己的生命裏面或者口頭禪呢?
[00:03:05.000 --> 00:03:09.000]  當然剛才讀的經文路加福音第二章裏面就告訴我們
[00:03:09.000 --> 00:03:15.000]  聖誕節能夠快樂是因為裏面有一個很重大的大喜的信息
[00:03:15.000 --> 00:03:18.000]  今天很想藉著路加福音第二章的經文裏面
[00:03:18.000 --> 00:03:24.000]  我們思考這個大喜的信息,很想說是一個充滿著愛的信息
[00:03:24.000 --> 00:03:29.000]  嘗試藉著這段經文裏面,我們有三個層面裏面去看一下
[00:03:29.000 --> 00:03:34.000]  第一,就是神對世人愛的流露
[00:03:34.000 --> 00:03:38.000]  第二,就是耶穌基督對世人愛的一個實踐
[00:03:38.000 --> 00:03:44.000]  第三,就嘗試看看這個牧羊人對神愛的回應
[00:03:44.000 --> 00:03:48.000]  讓我們先看第一樣東西,在這個普世歡行的日子裏面
[00:03:48.000 --> 00:03:53.000]  讓我們見到第一樣東西,是神對世人愛的流露
[00:03:53.000 --> 00:03:56.000]  第二章,第十一節裏面說
[00:03:56.000 --> 00:04:05.000]  因今天在大衛的城裏,為你們生了救主,就是主基督
[00:04:05.000 --> 00:04:09.000]  當今天一開始崇拜聚會的時候
[00:04:09.000 --> 00:04:13.000]  陳凱牧師說,預備一首很靜的音樂
[00:04:13.000 --> 00:04:18.000]  帶我們去經歷,帶我們進入到這個聖誕崇拜裏面
[00:04:18.000 --> 00:04:23.000]  是因為道成了肉身住在我們中間的那個
[00:04:23.000 --> 00:04:28.000]  不是誰,而是耶穌基督,而是神的獨生子
[00:04:28.000 --> 00:04:33.000]  從來沒有人見過神,但是神就直接獨生耶穌基督
[00:04:33.000 --> 00:04:38.000]  獨生子耶穌基督,讓我們能夠很清楚很具體的認識
[00:04:38.000 --> 00:04:42.000]  這個神是一個什麼樣的神
[00:04:42.000 --> 00:04:46.000]  路加福音約翰福音第三章十六字,一段很熟悉的經文
[00:04:46.000 --> 00:04:50.000]  一開始幾個字就說,神愛世人
[00:04:50.000 --> 00:04:54.000]  甚至將他的獨生子賜給我們
[00:04:54.000 --> 00:04:59.000]  請知道今天,聖誕節能夠令我們歡喜快樂
[00:04:59.000 --> 00:05:04.000]  是因為神將他的獨生子賜給你和我
[00:05:04.000 --> 00:05:08.000]  在人生絕望的裏邊,在人生痛苦的裏邊
[00:05:08.000 --> 00:05:11.000]  在人生面對危機的裏邊
[00:05:11.000 --> 00:05:14.000]  神就將他的獨生子賜給我們
[00:05:14.000 --> 00:05:20.000]  讓我們能夠生命裏邊有真正的平安和喜樂
[00:05:20.000 --> 00:05:23.000]  瑞昂福音三章第十七節跟著說
[00:05:23.000 --> 00:05:26.000]  耶穌來的目的不是要定世人的罪
[00:05:26.000 --> 00:05:31.000]  而是要叫信祂的人能夠得救
[00:05:31.000 --> 00:05:33.000]  我相信歷世歷代裏邊
[00:05:33.000 --> 00:05:37.000]  很多的以色列人都在等這個尼塞亞的來臨
[00:05:37.000 --> 00:05:40.000]  再看回路加福音的經文的時候
[00:05:40.000 --> 00:05:43.000]  有一個人,這個人是一個屬靈的長者
[00:05:43.000 --> 00:05:48.000]  他敬虔,他公義,他等候尼塞亞的來臨
[00:05:48.000 --> 00:05:50.000]  這個人就是西面
[00:05:50.000 --> 00:05:53.000]  他在神的面前有一個很簡單的禱告
[00:05:53.000 --> 00:05:59.000]  他說:「神啊,會不會我離世之前能夠有機會見到這個尼塞亞呢?」
[00:05:59.000 --> 00:06:03.000]  他在等候,等候尼塞亞的來臨
[00:06:03.000 --> 00:06:07.000]  結果神憐憫他,神恩待他
[00:06:07.000 --> 00:06:12.000]  讓他在臨死之前能夠親眼見到救主的來臨
[00:06:12.000 --> 00:06:15.000]  在路加福音第二章三十和三十一節裏邊
[00:06:15.000 --> 00:06:17.000]  這個西面他就說:
[00:06:17.000 --> 00:06:26.000]  「因為我的眼睛已經看見祢的救恩,就是祢在萬民面前所預備的」
[00:06:26.000 --> 00:06:34.000]  神的憐憫,神的恩典就是這樣淋到西面的生命當中
[00:06:34.000 --> 00:06:37.000]  頂姐妹今天是我們紀念聖誕節
[00:06:37.000 --> 00:06:39.000]  是我們能夠歡喜快樂
[00:06:39.000 --> 00:06:42.000]  我不知道你心裏有沒有一個期盼
[00:06:42.000 --> 00:06:46.000]  能夠與榮耀的主相遇呢?
[00:06:46.000 --> 00:06:50.000]  這個是不是你心裏的渴求呢?
[00:06:50.000 --> 00:06:54.000]  神的愛,神對世人愛的流露
[00:06:54.000 --> 00:06:56.000]  在路加福音第二章裏邊
[00:06:56.000 --> 00:06:58.000]  另一個讓我們見到的
[00:06:58.000 --> 00:07:02.000]  是天使向牧羊人顯現
[00:07:02.000 --> 00:07:04.000]  第八第九節裏邊說:
[00:07:04.000 --> 00:07:09.000]  「在伯尼恆的野地裏有牧羊人夜間按著庚廁看守羊群
[00:07:09.000 --> 00:07:12.000]  有主的使者站在他們旁邊
[00:07:12.000 --> 00:07:14.000]  主的榮光四面照著他們
[00:07:14.000 --> 00:07:18.000]  牧羊人就甚懼怕」
[00:07:18.000 --> 00:07:20.000]  尼塞亞的降生
[00:07:20.000 --> 00:07:22.000]  這個大喜的訊息
[00:07:22.000 --> 00:07:25.000]  一個基督降生的日子裏邊
[00:07:25.000 --> 00:07:28.000]  為什麼不是向那些祭司呢?
[00:07:28.000 --> 00:07:30.000]  為什麼不是向當時的文士
[00:07:30.000 --> 00:07:34.000]  法利塞人,宗教的領袖來表明呢?
[00:07:34.000 --> 00:07:38.000]  向這些牧羊人來表達呢?
[00:07:38.000 --> 00:07:40.000]  牧羊人在當時的社會
[00:07:40.000 --> 00:07:44.000]  可以說是一班不受歡迎的草根階層
[00:07:44.000 --> 00:07:47.000]  在牧羊人裏邊有很多害群之馬
[00:07:47.000 --> 00:07:50.000]  有些是騙子,有些是小偷
[00:07:50.000 --> 00:07:53.000]  甚至有些走入羊圈裏邊偷人家羊的人
[00:07:53.000 --> 00:07:55.000]  所以當時這班牧羊人
[00:07:55.000 --> 00:07:58.000]  在社會裏邊他們是被忽略
[00:07:58.000 --> 00:08:00.000]  甚至有很多人覺得
[00:08:00.000 --> 00:08:04.000]  這班牧羊人是一班不聖潔的人
[00:08:04.000 --> 00:08:06.000]  牧羊人在當時的社會
[00:08:06.000 --> 00:08:08.000]  在這個邊緣的人士
[00:08:08.000 --> 00:08:12.000]  是被忽略,被輕視,被遺忘
[00:08:12.000 --> 00:08:17.000]  但是神的恩典就淋到他們的身上
[00:08:17.000 --> 00:08:21.000]  頂智夢,我不知道昨晚你有沒有參加教會的報道會
[00:08:21.000 --> 00:08:23.000]  有沒有人參加昨晚的報道會?
[00:08:23.000 --> 00:08:24.000]  舉手吧
[00:08:24.000 --> 00:08:26.000]  都有一些參加
[00:08:26.000 --> 00:08:28.000]  昨晚參加報道會裏邊
[00:08:28.000 --> 00:08:31.000]  台灣伊甸蠻人喜樂報道團裏邊
[00:08:31.000 --> 00:08:33.000]  其中有不同的成員
[00:08:33.000 --> 00:08:35.000]  分享他生命裏邊的見證
[00:08:35.000 --> 00:08:37.000]  我聽到一個弟兄
[00:08:37.000 --> 00:08:40.000]  他分享他肉身裏邊的眼睛
[00:08:40.000 --> 00:08:41.000]  瞎了
[00:08:41.000 --> 00:08:46.000]  他被忽略,被遺忘,被人誤閱納
[00:08:46.000 --> 00:08:49.000]  當他去麵包店工作的時候
[00:08:49.000 --> 00:08:52.000]  被老闆給錢他叫他走
[00:08:52.000 --> 00:08:55.000]  在他生命裏邊他沒有了人生的盼望
[00:08:55.000 --> 00:08:57.000]  沒有了人生裏邊的動力
[00:08:57.000 --> 00:09:01.000]  但是他經歷到神的愛淋到他的身上
[00:09:01.000 --> 00:09:06.000]  他生命裏邊,他心靈裏邊的眼睛打開了
[00:09:06.000 --> 00:09:09.000]  他的人生就不再一樣
[00:09:09.000 --> 00:09:13.000]  今天他參加這個伊甸蠻人的喜樂報道團
[00:09:13.000 --> 00:09:15.000]  去到世界各地裏邊
[00:09:15.000 --> 00:09:19.000]  和人來分享述說神自己奇妙的愛
[00:09:19.000 --> 00:09:22.000]  在他生命裏邊的經歷
[00:09:22.000 --> 00:09:26.000]  他再不看見自己肉身裏邊的限制
[00:09:26.000 --> 00:09:31.000]  是他經歷到神的愛淋到他的身上
[00:09:31.000 --> 00:09:33.000]  一個歡喜快樂的日子
[00:09:33.000 --> 00:09:36.000]  是讓他能夠常常見到神的愛
[00:09:36.000 --> 00:09:39.000]  充滿我們每一個神所喜悅的人
[00:09:39.000 --> 00:09:42.000]  我不知道今天在你的生命裏邊
[00:09:42.000 --> 00:09:44.000]  有沒有經歷到神的愛
[00:09:44.000 --> 00:09:47.000]  在你的生命裏邊的流露
[00:09:49.000 --> 00:09:53.000]  當我眉望在堅朕的服侍裏邊
[00:09:53.000 --> 00:09:57.000]  我覺得神的愛給我很多體會和經歷
[00:09:57.000 --> 00:10:01.000]  其中一個令我分享的,想和大家說的
[00:10:01.000 --> 00:10:05.000]  是我每一次在堅朕裏邊講完道的時候
[00:10:05.000 --> 00:10:07.000]  當我站在一樓的門口
[00:10:07.000 --> 00:10:10.000]  去道別去寬送頂姐妹離開的時候
[00:10:10.000 --> 00:10:12.000]  祝福他們的時候
[00:10:12.000 --> 00:10:15.000]  在過去總是有一位
[00:10:15.000 --> 00:10:20.000]  讓我覺得她是我屬靈的長者走過來握我手
[00:10:20.000 --> 00:10:25.000]  多謝我,多謝我今天分享的訊息
[00:10:25.000 --> 00:10:28.000]  我都不知道我那天的訊息究竟講得好還是不好
[00:10:28.000 --> 00:10:30.000]  但是這位屬靈的長者
[00:10:30.000 --> 00:10:32.000]  他總是來到我面前握手的
[00:10:32.000 --> 00:10:36.000]  來告訴我多謝我今天分享的訊息
[00:10:36.000 --> 00:10:40.000]  沒錯,這位長者今天已經不在我們的中間
[00:10:40.000 --> 00:10:42.000]  這位就是孔慶兆弟兄
[00:10:42.000 --> 00:10:45.000]  我生命裏面很覺得這位屬靈的長者
[00:10:45.000 --> 00:10:47.000]  在我堅朕的服侍裏邊
[00:10:47.000 --> 00:10:51.000]  給我很多體驗到原來愛是需要被建立
[00:10:51.000 --> 00:10:56.000]  在愛裏邊我能夠經歷到神在我們的中間
[00:10:56.000 --> 00:10:59.000]  今天受朕的每一位頂姐妹
[00:10:59.000 --> 00:11:02.000]  她很想告訴她的親戚朋友
[00:11:02.000 --> 00:11:05.000]  神何等的愛他們
[00:11:05.000 --> 00:11:09.000]  今天她很想在眾親友的面前公開的表達
[00:11:09.000 --> 00:11:12.000]  神就是這麼愛他們
[00:11:12.000 --> 00:11:15.000]  今天有49位的頂姐妹受朕轉會
[00:11:15.000 --> 00:11:18.000]  其實只有兩位出來分享了見證
[00:11:18.000 --> 00:11:21.000]  我相信他們每一個人的生命裏邊
[00:11:21.000 --> 00:11:24.000]  都有一個很大的神的恩典
[00:11:24.000 --> 00:11:27.000]  愛的流露在他們的生命裏邊
[00:11:27.000 --> 00:11:29.000]  一個的故事
[00:11:29.000 --> 00:11:31.000]  在座裏邊有沒有一些親戚朋友
[00:11:31.000 --> 00:11:34.000]  你是被邀請出席今天的崇拜的有沒有
[00:11:34.000 --> 00:11:36.000]  你舉舉手好不好
[00:11:36.000 --> 00:11:40.000]  歡迎你
[00:11:40.000 --> 00:11:43.000]  多謝請放下
[00:11:43.000 --> 00:11:45.000]  我相信今天他們邀請你
[00:11:45.000 --> 00:11:47.000]  他很想告訴你
[00:11:47.000 --> 00:11:50.000]  神何等的愛他們
[00:11:50.000 --> 00:11:56.000]  他又很想你有一天都能夠經歷到神的愛
[00:11:56.000 --> 00:12:00.000]  聖誕節裏邊是一個愛的喜樂的日子
[00:12:00.000 --> 00:12:02.000]  不單止耶穌基督
[00:12:02.000 --> 00:12:05.000]  不單止神差遣他的獨生子降生
[00:12:05.000 --> 00:12:10.000]  第二更加是耶穌對人愛的一個實踐
[00:12:10.000 --> 00:12:14.000]  在盧家福音第二章第十二節裏邊說
[00:12:14.000 --> 00:12:17.000]  你們要看見一個鷹鞋
[00:12:17.000 --> 00:12:20.000]  包著布臥在馬槽裏
[00:12:20.000 --> 00:12:25.000]  那就是記號了
[00:12:25.000 --> 00:12:27.000]  天使告訴牧羊人
[00:12:27.000 --> 00:12:31.000]  救主的記號是什麼呢
[00:12:31.000 --> 00:12:36.000]  是一個鷹鞋包著布臥在馬槽裏邊
[00:12:36.000 --> 00:12:38.000]  基督的降生
[00:12:38.000 --> 00:12:43.000]  導誠了肉身住在這個充滿著罪惡的世界裏邊
[00:12:43.000 --> 00:12:45.000]  耶穌給我們見到的
[00:12:45.000 --> 00:12:47.000]  是他一個什麼的表達呢
[00:12:47.000 --> 00:12:50.000]  是一個鷹鞋
[00:12:50.000 --> 00:12:53.000]  一個創造宇宙萬物的主宰
[00:12:53.000 --> 00:12:56.000]  今日竟然成為一個受造之物
[00:12:56.000 --> 00:13:00.000]  我相信何等大的謙卑
[00:13:00.000 --> 00:13:03.000]  一個布包著
[00:13:03.000 --> 00:13:07.000]  原本高高坐在榮耀的寶座上
[00:13:07.000 --> 00:13:09.000]  但是今日的降生
[00:13:09.000 --> 00:13:13.000]  只是用一個很粗糙的布包著
[00:13:13.000 --> 00:13:16.000]  我相信是何等大的犧牲
[00:13:16.000 --> 00:13:18.000]  不單止一個鷹鞋
[00:13:18.000 --> 00:13:21.000]  不單止用布包著
[00:13:21.000 --> 00:13:24.000]  更加是臥在馬槽裏邊
[00:13:24.000 --> 00:13:27.000]  原本他在天上邊
[00:13:27.000 --> 00:13:30.000]  如果你看見啟示錄的經文
[00:13:30.000 --> 00:13:33.000]  是榮耀的寶座
[00:13:33.000 --> 00:13:36.000]  在聖殿裏邊的圍繞
[00:13:36.000 --> 00:13:39.000]  受很多天使的敬拜和讚美
[00:13:39.000 --> 00:13:44.000]  但是今日他竟然降卑在這個冷冰冰的馬槽裏邊
[00:13:44.000 --> 00:13:47.000]  只是接受少數的牧羊人
[00:13:47.000 --> 00:13:50.000]  這些卑微的牧羊人來敬拜
[00:13:50.000 --> 00:13:53.000]  我相信基督的降生
[00:13:53.000 --> 00:13:56.000]  是何等的信服
[00:13:56.000 --> 00:13:58.000]  無怪馬太福音第八章
[00:13:58.000 --> 00:13:59.000]  耶穌說
[00:13:59.000 --> 00:14:02.000]  狐狸有洞天空的飛鳥有窩
[00:14:02.000 --> 00:14:07.000]  人子卻沒有枕頭的地方
[00:14:07.000 --> 00:14:08.000]  頂子妹今日
[00:14:08.000 --> 00:14:11.000]  耶穌為了愛你和我的緣故
[00:14:11.000 --> 00:14:16.000]  甘願降卑信服神的旨意
[00:14:16.000 --> 00:14:19.000]  今日我們作為神的兒女
[00:14:19.000 --> 00:14:21.000]  我們有沒有這樣降卑
[00:14:21.000 --> 00:14:23.000]  信服在神的面前
[00:14:23.000 --> 00:14:24.000]  耶穌的降卑
[00:14:24.000 --> 00:14:29.000]  我相信是一個愛的流露和表達
[00:14:29.000 --> 00:14:31.000]  有一個人
[00:14:31.000 --> 00:14:34.000]  這個人被稱為非洲之父
[00:14:34.000 --> 00:14:36.000]  這個非洲之父的人
[00:14:36.000 --> 00:14:38.000]  叫做小懷哲
[00:14:38.000 --> 00:14:40.000]  我相信在二十世紀裏邊
[00:14:40.000 --> 00:14:42.000]  他一個很出名的
[00:14:42.000 --> 00:14:43.000]  被稱為聖人
[00:14:43.000 --> 00:14:44.000]  他二十歲的時候
[00:14:44.000 --> 00:14:47.000]  他已經考到哲學的博士
[00:14:47.000 --> 00:14:49.000]  跟著他考了神學的博士
[00:14:49.000 --> 00:14:50.000]  醫學的博士
[00:14:50.000 --> 00:14:52.000]  音樂的博士
[00:14:52.000 --> 00:14:54.000]  當他三十歲的時候
[00:14:54.000 --> 00:14:57.000]  他很清楚神的呼召
[00:14:57.000 --> 00:14:59.000]  要他離開自己的家園
[00:14:59.000 --> 00:15:01.000]  去到非洲這個地方
[00:15:01.000 --> 00:15:03.000]  來傳揚神的福音
[00:15:03.000 --> 00:15:06.000]  所以他被稱為非洲之父
[00:15:06.000 --> 00:15:10.000]  他拿了諾貝爾的和平獎
[00:15:10.000 --> 00:15:13.000]  當他要起行的時候
[00:15:13.000 --> 00:15:16.000]  很多的親戚朋友勸他
[00:15:16.000 --> 00:15:18.000]  你不如做神學院的院長就可以了
[00:15:18.000 --> 00:15:20.000]  訓練更多的工人
[00:15:20.000 --> 00:15:21.000]  去到不同的地方就可以了
[00:15:21.000 --> 00:15:23.000]  不如你做大學的校長
[00:15:23.000 --> 00:15:26.000]  不如你繼續做你的演奏家
[00:15:26.000 --> 00:15:29.000]  但是他仍然心裏邊
[00:15:29.000 --> 00:15:33.000]  信服上帝給他的召命
[00:15:33.000 --> 00:15:35.000]  他三十八歲的時候
[00:15:35.000 --> 00:15:38.000]  他和他太太一起起行前往非洲
[00:15:38.000 --> 00:15:41.000]  經歷了五十年在非洲裏邊
[00:15:41.000 --> 00:15:45.000]  去見證去傳揚神的福音
[00:15:45.000 --> 00:15:47.000]  在時代雜誌裏邊
[00:15:47.000 --> 00:15:48.000]  有一句的表達
[00:15:48.000 --> 00:15:50.000]  我嘗試讀給大家聽
[00:15:50.000 --> 00:15:56.000]  他説史懷哲放棄了教授和風琴演奏家的生涯
[00:15:56.000 --> 00:16:01.000]  而往北非師醫傳教的史懷哲博士
[00:16:01.000 --> 00:16:05.000]  只是每個星期日才是傳教士
[00:16:05.000 --> 00:16:10.000]  平時則為建築師、木匠、法官和公頭
[00:16:10.000 --> 00:16:14.000]  他進到這個非洲陸地裏邊
[00:16:14.000 --> 00:16:16.000]  他不是高高在上
[00:16:16.000 --> 00:16:18.000]  他是進入到人群裏邊
[00:16:18.000 --> 00:16:21.000]  和他們一起工作和生活
[00:16:21.000 --> 00:16:23.000]  去到星期六去到星期日的時候
[00:16:23.000 --> 00:16:26.000]  他就拿著華語神的道在當中
[00:16:26.000 --> 00:16:29.000]  來傳講神的福音
[00:16:29.000 --> 00:16:32.000]  史懷哲可以說是一個身體力行
[00:16:32.000 --> 00:16:37.000]  活出謙卑的典範
[00:16:37.000 --> 00:16:38.000]  請姐妹今天
[00:16:38.000 --> 00:16:41.000]  當我們經歷到神的愛的時候
[00:16:41.000 --> 00:16:46.000]  我們有沒有將這個愛去實踐出來
[00:16:46.000 --> 00:16:48.000]  我們有沒有好像耶穌一樣
[00:16:48.000 --> 00:16:52.000]  道成肉身住在人的中間
[00:16:52.000 --> 00:17:00.000]  去分享去見證神自己給我們的照明
[00:17:00.000 --> 00:17:04.000]  在時代論壇裏邊
[00:17:04.000 --> 00:17:06.000]  剛剛這一期裏邊
[00:17:06.000 --> 00:17:08.000]  就提醒我們宗教會
[00:17:08.000 --> 00:17:12.000]  今天當我們教會的頂姐妹很開心快樂
[00:17:12.000 --> 00:17:15.000]  在教會裏邊很多聚會的時候
[00:17:15.000 --> 00:17:17.000]  我們不要忽略
[00:17:17.000 --> 00:17:20.000]  在香港裏邊很多的貧窮人
[00:17:20.000 --> 00:17:23.000]  他們需要被愛被關懷
[00:17:23.000 --> 00:17:28.000]  他們都很需要神的救恩臨到他們的身上
[00:17:28.000 --> 00:17:31.000]  今天我們有沒有道成肉身
[00:17:31.000 --> 00:17:34.000]  進入到這些有需要的人裏邊
[00:17:34.000 --> 00:17:36.000]  和他們一起經歷
[00:17:36.000 --> 00:17:40.000]  和他們一起分享這個愛的筵席呢
[00:17:40.000 --> 00:17:44.000]  聖誕節是一個歡喜快樂的日子
[00:17:44.000 --> 00:17:46.000]  是一個愛的日子
[00:17:46.000 --> 00:17:50.000]  讓我們不單止經歷到上帝給我們愛的流露
[00:17:50.000 --> 00:17:53.000]  讓我們更加清楚耶穌基督愛的實踐
[00:17:53.000 --> 00:17:55.000]  更加第三樣東西
[00:17:55.000 --> 00:17:58.000]  聖誕節讓我們見到這班牧羊人
[00:17:58.000 --> 00:18:02.000]  他們嘗試用愛作出回應
[00:18:02.000 --> 00:18:07.000]  他們樂意和人分享從神而來的福音
[00:18:07.000 --> 00:18:12.000]  所以第十二章第十七第十八節裏邊怎樣說呢
[00:18:12.000 --> 00:18:18.000]  既然漢見就把天使論者孩子的話傳開了
[00:18:18.000 --> 00:18:24.000]  凡聽見的就察意牧羊人對他們所說的話
[00:18:24.000 --> 00:18:29.000]  路加芬第二章十五至十七節裏邊
[00:18:29.000 --> 00:18:33.000]  當牧羊人聽到天使給他們的呼聲
[00:18:33.000 --> 00:18:35.000]  聽到天使給他們的訊息的時候
[00:18:35.000 --> 00:18:38.000]  他們怎樣去回應呢
[00:18:38.000 --> 00:18:44.000]  牧羊人就成為第一批去見到去聽到
[00:18:44.000 --> 00:18:50.000]  見證耶穌基督道成肉身的一個活的見證人
[00:18:50.000 --> 00:18:55.000]  這班牧羊人去到敬拜耶穌之後
[00:18:55.000 --> 00:18:59.000]  他們就將福音傳開
[00:18:59.000 --> 00:19:03.000]  為什麼他們願意將福音傳開呢
[00:19:03.000 --> 00:19:10.000]  我相信牧羊人是心裏感受得到天使所歌唱的
[00:19:10.000 --> 00:19:12.000]  他們領受這個訊息
[00:19:12.000 --> 00:19:16.000]  他能夠有機會見到這個獨生子的降生
[00:19:16.000 --> 00:19:19.000]  是神的愛感動他
[00:19:19.000 --> 00:19:21.000]  是神的愛激勵他
[00:19:21.000 --> 00:19:26.000]  而他願意聖經裏面說他們就回去
[00:19:26.000 --> 00:19:28.000]  他們回去去哪裏呢
[00:19:28.000 --> 00:19:30.000]  我相信去到他們居住的地方
[00:19:30.000 --> 00:19:32.000]  去到他們生活的地方
[00:19:32.000 --> 00:19:34.000]  去到他們的社區
[00:19:34.000 --> 00:19:40.000]  將這個好的訊息能夠跟人分享
[00:19:40.000 --> 00:19:42.000]  請節目今日
[00:19:42.000 --> 00:19:44.000]  科技的發達
[00:19:44.000 --> 00:19:47.000]  給我們很多資訊的流通
[00:19:47.000 --> 00:19:49.000]  用來打起你的手提電話
[00:19:49.000 --> 00:19:51.000]  你將好的訊息
[00:19:51.000 --> 00:19:53.000]  那個菜好味道
[00:19:53.000 --> 00:19:55.000]  你馬上拍張相
[00:19:55.000 --> 00:19:56.000]  apps email給大家
[00:19:56.000 --> 00:19:58.000]  個個馬上收到
[00:19:58.000 --> 00:20:00.000]  你未吃完那餐飯
[00:20:00.000 --> 00:20:04.000]  很多人給你例例例
[00:20:04.000 --> 00:20:07.000]  是因為你很想跟人分享
[00:20:07.000 --> 00:20:11.000]  你心裏面覺得好的事物
[00:20:11.000 --> 00:20:12.000]  請節目今日
[00:20:12.000 --> 00:20:16.000]  你有沒有把握聖誕節一個開心快樂的日子
[00:20:16.000 --> 00:20:18.000]  跟人分享你生命裏面
[00:20:18.000 --> 00:20:21.000]  覺得最寶貴的最喜樂的
[00:20:21.000 --> 00:20:27.000]  是基督今日成為你生命裏面的主呢
[00:20:27.000 --> 00:20:31.000]  天浸裏面有一對年青的夫婦
[00:20:31.000 --> 00:20:33.000]  當他們結了婚的時候
[00:20:33.000 --> 00:20:36.000]  他們兩夫婦就立定心志
[00:20:36.000 --> 00:20:39.000]  每年就把握聖誕節這個機會
[00:20:39.000 --> 00:20:41.000]  去為他們雙方的家庭
[00:20:41.000 --> 00:20:42.000]  雙方的父母
[00:20:42.000 --> 00:20:45.000]  凝聚一個歡喜快樂的日子
[00:20:45.000 --> 00:20:47.000]  他們兩個年青人
[00:20:47.000 --> 00:20:49.000]  想盡很多的方法
[00:20:49.000 --> 00:20:52.000]  每一次聖誕節的家庭聚會的時候
[00:20:52.000 --> 00:20:53.000]  又扮這個話劇
[00:20:53.000 --> 00:20:55.000]  又做這個歌舞
[00:20:55.000 --> 00:20:57.000]  又唱這些詩歌
[00:20:57.000 --> 00:21:00.000]  今日他們已經是兩個孩子的父母
[00:21:00.000 --> 00:21:05.000]  但是他們每年仍然在凝聚他們雙方的家庭
[00:21:05.000 --> 00:21:09.000]  今日其中一個的媽媽已經信了耶穌
[00:21:09.000 --> 00:21:11.000]  他們最近又跟我們分享
[00:21:11.000 --> 00:21:15.000]  接下來聖誕節他們可以做些什麼呢
[00:21:15.000 --> 00:21:19.000]  我相信把握聖誕節的機會
[00:21:19.000 --> 00:21:21.000]  我們回到去
[00:21:21.000 --> 00:21:22.000]  回到我們的家庭裏面
[00:21:22.000 --> 00:21:24.000]  回到我們的工作崗位
[00:21:24.000 --> 00:21:26.000]  回到我們的社區裏面
[00:21:26.000 --> 00:21:28.000]  我們能夠跟人分享
[00:21:28.000 --> 00:21:32.000]  這個聖誕節的大喜樂
[00:21:32.000 --> 00:21:37.000]  羅馬書第十章十四十五節裏面說
[00:21:37.000 --> 00:21:41.000]  沒有傳道的怎能聽見呢
