
[00:00:00.000 --> 00:00:02.660]  剛才選的詩歌 每一次的詩歌
[00:08:42.700 --> 00:08:44.500]  那我們是不是顏
[00:08:44.500 --> 00:08:45.900]  我們是不是光呢
[00:08:45.900 --> 00:08:47.500]  這就是宣教
[00:08:47.500 --> 00:08:50.700]  這就是榮耀神的一個出發點
[00:08:50.700 --> 00:08:51.900]  如果你不是
[00:08:51.900 --> 00:08:53.100]  你就不能榮耀神
[00:08:53.100 --> 00:08:54.500]  如果你不是
[00:08:54.500 --> 00:08:55.900]  你再怎麼做
[00:08:55.900 --> 00:08:57.500]  也都是一時的
[00:08:57.500 --> 00:08:58.300]  裝的
[00:08:58.300 --> 00:08:59.900]  裝得很像
[00:08:59.900 --> 00:09:01.100]  但是沒有用
[00:09:01.100 --> 00:09:02.500]  那第三點呢
[00:09:02.500 --> 00:09:04.700]  我們榮耀神
[00:09:04.700 --> 00:09:05.900]  去哪裡榮耀神
[00:09:05.900 --> 00:09:07.700]  我們在自己的地方
[00:09:07.700 --> 00:09:09.700]  在教會裡面榮耀榮耀
[00:09:09.700 --> 00:09:10.900]  還不夠
[00:09:11.100 --> 00:09:12.700]  我們要到世上去
[00:09:12.700 --> 00:09:15.900]  那就是深入社會人群的當中
[00:09:15.900 --> 00:09:17.900]  這就是我們宣教的工廠
[00:09:17.900 --> 00:09:20.900]  昨天晚上陳牧師跟Pastor Joe
[00:09:20.900 --> 00:09:23.100]  講到教會的使命
[00:09:23.100 --> 00:09:24.500]  教會的意向
[00:09:24.500 --> 00:09:26.700]  教會的核心價值
[00:09:26.700 --> 00:09:28.500]  那裡面特別
[00:09:28.500 --> 00:09:29.900]  他講到意向的部分
[00:09:29.900 --> 00:09:31.100]  我的印象很深
[00:09:31.100 --> 00:09:33.100]  雖然我的理解
[00:09:33.100 --> 00:09:34.900]  跟他可能有一點出入
[00:09:34.900 --> 00:09:36.900]  但是他講到其實
[00:09:36.900 --> 00:09:38.300]  就是認識教會
[00:09:38.300 --> 00:09:39.700]  我們獨特的處境
[00:09:39.700 --> 00:09:40.900]  跟我們的對象
[00:09:41.100 --> 00:09:42.500]  那從這裡來
[00:09:42.500 --> 00:09:44.700]  落實我們的意向要做什麼
[00:09:44.700 --> 00:09:46.300]  那我覺得很appreciate
[00:09:46.300 --> 00:09:48.100]  因為很多的時候
[00:09:48.100 --> 00:09:50.100]  我們想了很多
[00:09:50.100 --> 00:09:50.700]  做夢
[00:09:50.700 --> 00:09:51.900]  但是沒有認清楚
[00:09:51.900 --> 00:09:52.700]  我們的對象
[00:09:52.700 --> 00:09:54.300]  跟我們獨特的環境
[00:09:54.300 --> 00:09:56.100]  那結果我們實際
[00:09:56.100 --> 00:09:58.100]  落實的時候就不夠了
[00:09:58.100 --> 00:09:59.900]  所以我們要認識
[00:09:59.900 --> 00:10:02.100]  我們成為基督徒
[00:10:02.100 --> 00:10:03.700]  我們被招聚
[00:10:03.700 --> 00:10:05.500]  在團契裡面
[00:10:05.500 --> 00:10:07.300]  在教會裡面受培養
[00:10:07.300 --> 00:10:08.100]  受鍛鍊
[00:10:08.100 --> 00:10:09.300]  成為主的門徒
[00:10:09.300 --> 00:10:10.500]  但是
[00:10:11.500 --> 00:10:12.300]  可能
[00:10:12.300 --> 00:10:13.900]  不是故意的
[00:10:13.900 --> 00:10:16.300]  我們很自然的傾向
[00:10:16.300 --> 00:10:18.100]  我們就愛上教會了
[00:10:18.100 --> 00:10:20.300]  我們就成為教會的一團
[00:10:20.300 --> 00:10:22.500]  然後我們就把自己
[00:10:22.500 --> 00:10:24.100]  於是隔絕了
[00:10:24.100 --> 00:10:27.100]  我想在做
[00:10:27.100 --> 00:10:28.900]  如果做基督徒
[00:10:28.900 --> 00:10:30.500]  時日久了以後
[00:10:30.500 --> 00:10:31.500]  你可能會發現
[00:10:31.500 --> 00:10:33.700]  你的朋友都是基督徒了
[00:10:33.700 --> 00:10:35.300]  往好的地方講
[00:10:35.300 --> 00:10:36.300]  你的朋友不幸的
[00:10:36.300 --> 00:10:37.900]  都被你改變成信徒了
[00:10:37.900 --> 00:10:39.100]  那那些不幸的
[00:10:39.100 --> 00:10:39.700]  你也就不會
[00:10:39.700 --> 00:10:41.100]  沒有跟他來了一起了
[00:10:41.100 --> 00:10:42.500]  結果我們教會
[00:10:42.500 --> 00:10:44.500]  整天就是自得其樂
[00:10:44.500 --> 00:10:48.100]  但是需要的人
[00:10:48.100 --> 00:10:50.900]  我們都不聞不問
[00:10:50.900 --> 00:10:52.700]  我們接觸不到了
[00:10:52.700 --> 00:10:54.700]  我們就失去了主耶穌
[00:10:54.700 --> 00:10:55.700]  把我們擺在地上
[00:10:55.700 --> 00:10:57.300]  成為光合延的作用
[00:10:57.300 --> 00:10:59.100]  所以第三點是世上
[00:10:59.100 --> 00:11:02.100]  我們怎麼能夠入世
[00:11:02.100 --> 00:11:04.500]  我們怎麼能夠學習一個
[00:11:04.500 --> 00:11:05.500]  Holistic
[00:11:05.500 --> 00:11:06.900]  的一個榮耀神的
[00:11:06.900 --> 00:11:08.300]  一個生命的行為
[00:11:08.300 --> 00:11:09.500]  是與人
[00:11:09.700 --> 00:11:10.700]  能夠相處
[00:11:10.700 --> 00:11:11.700]  結合的
[00:11:11.700 --> 00:11:13.700]  那第四呢
[00:11:13.700 --> 00:11:15.100]  當然就是我們熟悉的
[00:11:15.100 --> 00:11:16.500]  延和光
[00:11:16.500 --> 00:11:17.900]  那麼延和光
[00:11:17.900 --> 00:11:19.100]  它的作用是什麼
[00:11:19.100 --> 00:11:21.300]  我們怎麼樣成為延和光
[00:11:21.300 --> 00:11:23.700]  我們有光在裡面
[00:11:23.700 --> 00:11:25.100]  我不是光
[00:11:25.100 --> 00:11:25.900]  就好像
[00:11:25.900 --> 00:11:27.100]  施許約翰說的
[00:11:27.100 --> 00:11:28.500]  我不是基督
[00:11:28.500 --> 00:11:30.500]  耶穌基督
[00:11:30.500 --> 00:11:31.700]  他是真光
[00:11:31.700 --> 00:11:33.500]  那光是真光
[00:11:33.500 --> 00:11:35.700]  照亮一切生在世上的
[00:11:35.700 --> 00:11:37.900]  那我怎麼會是光呢
[00:11:38.700 --> 00:11:41.500]  你們跟我可能有一個不同
[00:11:41.500 --> 00:11:43.500]  我不是光
[00:11:43.500 --> 00:11:44.900]  但是我會反光
[00:11:44.900 --> 00:11:46.900]  所以很多照相的時候
[00:11:46.900 --> 00:11:48.500]  我不太願意坐在第一排
[00:11:48.500 --> 00:11:49.900]  因為坐在第一排反光
[00:11:49.900 --> 00:11:51.300]  就不太好
[00:11:51.300 --> 00:11:53.900]  這個點我可能比你強一點
[00:11:53.900 --> 00:11:55.900]  我還可以反光
[00:11:55.900 --> 00:11:57.700]  但是我們不是光
[00:11:57.700 --> 00:11:59.700]  但是當我們有主的時候
[00:11:59.700 --> 00:12:01.500]  我裡面就有光
[00:12:01.500 --> 00:12:03.300]  所以我們的光
[00:12:03.300 --> 00:12:05.500]  是把主照出來
[00:12:05.500 --> 00:12:07.500]  把主照出來
[00:12:07.500 --> 00:12:09.300]  把我們的光照在人前
[00:12:09.300 --> 00:12:10.300]  所以第四點
[00:12:10.300 --> 00:12:11.300]  我們就講到
[00:12:11.300 --> 00:12:12.500]  我們榮耀主
[00:12:12.500 --> 00:12:14.500]  那其實透過我們
[00:12:14.500 --> 00:12:17.500]  落實宣教的使命
[00:12:17.500 --> 00:12:18.700]  來榮耀主
[00:12:18.700 --> 00:12:19.700]  那就是
[00:12:19.700 --> 00:12:21.100]  延和光
[00:12:21.100 --> 00:12:22.900]  發揮了它的功效
[00:12:22.900 --> 00:12:24.700]  那是在哪些方面的功效
[00:12:24.700 --> 00:12:26.900]  其實我現在就可以不要講了
[00:12:26.900 --> 00:12:27.700]  我已經講完了
[00:12:27.700 --> 00:12:29.900]  當然我再簡單再
[00:12:29.900 --> 00:12:30.700]  恢復
[00:12:30.700 --> 00:12:31.300]  四點
[00:12:31.300 --> 00:12:32.300]  大家記得吧
[00:12:32.300 --> 00:12:33.500]  第一
[00:12:33.500 --> 00:12:34.700]  你們
[00:12:34.700 --> 00:12:35.500]  第二
[00:12:35.500 --> 00:12:36.300]  是
[00:12:36.300 --> 00:12:37.100]  第三
[00:12:37.300 --> 00:12:38.100]  世上的
[00:12:38.100 --> 00:12:38.900]  第四
[00:12:38.900 --> 00:12:39.900]  延和光
[00:12:39.900 --> 00:12:40.300]  好
[00:12:40.300 --> 00:12:40.900]  Finish
[00:12:40.900 --> 00:12:42.900]  剛才
[00:12:42.900 --> 00:12:43.900]  開始的時候
[00:12:43.900 --> 00:12:45.900]  唐靖雄跟我講
[00:12:45.900 --> 00:12:47.900]  這個雖然時間表示到
[00:12:47.900 --> 00:12:48.900]  10點25
[00:12:48.900 --> 00:12:50.300]  你能不能10點20結束
[00:12:50.300 --> 00:12:51.700]  我現在9點半就結束了
[00:12:51.700 --> 00:12:54.500]  你看我回改得很快吧
[00:12:54.500 --> 00:12:56.900]  前幾天都話太多了
[00:12:56.900 --> 00:12:59.700]  不過你們說那這樣的話
[00:12:59.700 --> 00:13:01.700]  我要扣你的愛心風險
[00:13:01.700 --> 00:13:05.300]  不過愛心就愛心了
[00:13:06.500 --> 00:13:07.500]  開玩笑的開玩笑
[00:13:07.500 --> 00:13:08.300]  我們回過來
[00:13:08.300 --> 00:13:09.100]  回來
[00:13:09.100 --> 00:13:12.100]  這個聖經的背景我們都曉得
[00:13:12.100 --> 00:13:14.300]  是耶穌在登山保訓的時候
[00:13:14.300 --> 00:13:15.100]  所講的
[00:13:15.100 --> 00:13:16.500]  那麼登山保訓
[00:13:16.500 --> 00:13:19.500]  的背景是前面第四章後面
[00:13:19.500 --> 00:13:20.900]  因為耶穌在
[00:13:20.900 --> 00:13:21.900]  迦勒利各地
[00:13:21.900 --> 00:13:22.500]  他在那裡
[00:13:22.500 --> 00:13:23.900]  醫病
[00:13:23.900 --> 00:13:25.300]  傳道趕鬼
[00:13:25.300 --> 00:13:26.700]  的吸引了群眾
[00:13:26.700 --> 00:13:28.100]  那吸引了群眾以後
[00:13:28.100 --> 00:13:30.500]  他就帶著門徒跟這些
[00:13:30.500 --> 00:13:31.700]  渴慕的眾人
[00:13:31.700 --> 00:13:34.100]  耶穌就到了山上對他們
[00:13:34.100 --> 00:13:36.300]  來講到天國的倫理
[00:13:36.500 --> 00:13:38.300]  所以馬太福音第五六第七
[00:13:38.300 --> 00:13:40.700]  這幾章就叫做天國的倫理
[00:13:40.700 --> 00:13:42.100]  叫做登山保訓
[00:13:42.100 --> 00:13:43.100]  我們都知道
[00:13:43.100 --> 00:13:45.500]  那馬太福音第五章一開頭
[00:13:45.500 --> 00:13:46.500]  耶穌就講到
[00:13:46.500 --> 00:13:48.300]  怎麼樣的人是有福的人
[00:13:48.300 --> 00:13:48.900]  對不對
[00:13:48.900 --> 00:13:50.500]  耶穌所講到的
[00:13:50.500 --> 00:13:51.500]  怎麼樣人是有福的
[00:13:51.500 --> 00:13:53.700]  是很顛覆我們的思想的
[00:13:53.700 --> 00:13:56.100]  叫我們很驚訝
[00:13:56.100 --> 00:13:58.100]  現在很多的形容都很奇怪
[00:13:58.100 --> 00:13:59.500]  什麼叫做跌破眼鏡
[00:13:59.500 --> 00:14:02.500]  不戴眼鏡的人就不會跌破了
[00:14:02.500 --> 00:14:04.900]  耶穌他講的觀念
[00:14:04.900 --> 00:14:06.100]  他說古人對你說什麼
[00:14:06.100 --> 00:14:07.100]  但是我對你說什麼
[00:14:07.100 --> 00:14:08.300]  然後他就說
[00:14:08.300 --> 00:14:10.900]  什麼樣的人是真正有福的
[00:14:10.900 --> 00:14:11.900]  比方說
[00:14:11.900 --> 00:14:14.300]  我們覺得槍桿裡面出正拳
[00:14:14.300 --> 00:14:15.700]  誰兇
[00:14:15.700 --> 00:14:16.900]  誰有力量
[00:14:16.900 --> 00:14:17.900]  誰就得
[00:14:17.900 --> 00:14:19.500]  結果耶穌說不是的
[00:14:19.500 --> 00:14:21.900]  什麼人能夠得地圖呢
[00:14:21.900 --> 00:14:24.100]  溫柔的人有福了
[00:14:24.100 --> 00:14:25.500]  因為他們必得地圖
[00:14:25.500 --> 00:14:28.300]  那這很符合我們中國人老子之道
[00:14:28.300 --> 00:14:29.900]  因為老子講到
[00:14:29.900 --> 00:14:32.300]  老是借鋼牆
[00:14:32.300 --> 00:14:34.300]  這是我初中的國文書裡面
[00:14:34.300 --> 00:14:35.300]  記得的印象
[00:14:35.700 --> 00:14:38.500]  所以你真正鋼硬的反而你會折斷
[00:14:38.500 --> 00:14:40.100]  但是以柔克剛
[00:14:40.100 --> 00:14:42.300]  這有點像我們中國人的老子傻
[00:14:42.300 --> 00:14:44.500]  那耶穌說其實是
[00:14:44.500 --> 00:14:46.700]  清心的人有福了
[00:14:46.700 --> 00:14:48.300]  因為他們必得見神
[00:14:48.300 --> 00:14:50.300]  饑渴慕慾的人也有福了
[00:14:50.300 --> 00:14:51.900]  因為他們必得做飽足
[00:14:51.900 --> 00:14:53.500]  這點我非常懂
[00:14:53.500 --> 00:14:55.700]  因為我常常都很餓
[00:14:55.700 --> 00:14:57.100]  所以常常很飽足
[00:14:57.100 --> 00:15:01.300]  小時候我常常記得我的母親就講
[00:15:01.300 --> 00:15:04.700]  好味不中八郎飲
