
[00:00:00.000 --> 00:00:02.460]  領受神的話語之先
[00:02:20.100 --> 00:02:23.100]  提醒他不要去青衣城
[00:02:23.100 --> 00:02:26.100]  但是原來又不是真的
[00:02:26.100 --> 00:02:30.100]  香港還沒有沙士正式的出現
[00:02:30.100 --> 00:02:32.100]  當然我們都知道
[00:02:32.100 --> 00:02:37.100]  無緣無故高穎文又弄了一個警報出來
[00:02:37.100 --> 00:02:38.100]  紅色警報
[00:02:38.100 --> 00:02:41.100]  但是後來終於林鄭月娥就馬上
[00:02:41.100 --> 00:02:43.100]  趁梁振英不在的時候
[00:02:43.100 --> 00:02:44.100]  就下了一個命令
[00:02:44.100 --> 00:02:47.100]  香港真的要有一個紅色警報了
[00:02:47.100 --> 00:02:49.100]  我們會收到一些信息
[00:02:49.100 --> 00:02:52.100]  有時候我們不明真偽
[00:02:52.100 --> 00:02:53.100]  我們出於愛心
[00:02:53.100 --> 00:02:55.100]  我們就會傳了出去
[00:02:55.100 --> 00:02:58.100]  可能是傳了一個假的信息出去
[00:02:58.100 --> 00:03:01.100]  所以其實這個世界裡面有很多東西
[00:03:01.100 --> 00:03:03.100]  無論是信息或者人
[00:03:03.100 --> 00:03:05.100]  都是真假難辨
[00:03:05.100 --> 00:03:07.100]  有時候會魚目混珠
[00:03:07.100 --> 00:03:10.100]  有些人甚至可能刻意地將一些不好的東西
[00:03:10.100 --> 00:03:13.100]  混入一些正確的事上面
[00:03:13.100 --> 00:03:15.100]  來混淆視聽
[00:03:15.100 --> 00:03:17.100]  但是原來這個事情
[00:03:17.100 --> 00:03:21.100]  在聖經早就已經告訴我們了
[00:03:21.100 --> 00:03:25.100]  耶穌基督提醒我們魔鬼會做一些工作
[00:03:25.100 --> 00:03:26.100]  就是魚目混珠
[00:03:26.100 --> 00:03:29.100]  耶穌曾經說過天國的比喻
[00:03:29.100 --> 00:03:31.100]  在天國的比喻裡面
[00:03:31.100 --> 00:03:35.100]  有一個比喻就是墨田裡面的敗子
[00:03:35.100 --> 00:03:37.100]  我們先讀這個比喻
[00:03:37.100 --> 00:03:40.100]  在《馬太福音》第十三章的二十四到三十節
[00:03:40.100 --> 00:03:41.100]  我們一起讀出
[00:03:41.100 --> 00:03:44.100]  《馬太福音》第十三章的二十四到三十節
[00:03:44.100 --> 00:03:45.100]  我們一起讀出
[00:03:51.100 --> 00:03:55.100]  在種在田裡及至人睡覺的時候
[00:03:55.100 --> 00:04:00.100]  有仇敵來將敗子散在墨子裡就走了
[00:04:00.100 --> 00:04:03.100]  到長苗吐睡的時候
[00:04:03.100 --> 00:04:05.100]  敗子也顯出來
[00:04:05.100 --> 00:04:12.100]  主啊!你不是殺好種在田裡嗎?
[00:04:12.100 --> 00:04:15.100]  從那裡來的敗子呢?
[00:04:15.100 --> 00:04:18.100]  主人說:這是仇敵做的
[00:04:18.100 --> 00:04:22.100]  僕人說:你要我們去哭出來嗎?
[00:04:22.100 --> 00:04:27.100]  主人說:不必,我怕哭出來
[00:04:27.100 --> 00:04:29.100]  敗子也不出來
[00:04:29.100 --> 00:04:33.100]  容者兩樣一起長,等著收割
[00:04:33.100 --> 00:04:35.100]  當收割的時候
[00:04:35.100 --> 00:04:37.100]  我要對收割的人說
[00:04:37.100 --> 00:04:40.100]  先將敗子哭出來
[00:04:40.100 --> 00:04:43.100]  菌成菌,留著消
[00:04:43.100 --> 00:04:46.100]  唯有物子要收在倉裡
[00:04:46.100 --> 00:04:49.100]  我們要了解一下這個比喻的背景
[00:04:49.100 --> 00:04:51.100]  什麼叫做敗子呢?
[00:04:51.100 --> 00:04:55.100]  敗子可以稱為有毒的麥
[00:04:55.100 --> 00:04:57.100]  他們那時候是一個農作業的社會
[00:04:57.100 --> 00:04:59.100]  他們會種這些麥
[00:04:59.100 --> 00:05:02.100]  但是他說到當主人來帶去殺好種
[00:05:02.100 --> 00:05:04.100]  但是在夜間的時候
[00:05:04.100 --> 00:05:06.100]  敵對的勢力
[00:05:06.100 --> 00:05:09.100]  就會來帶去敲他們不知不覺之間
[00:05:09.100 --> 00:05:13.100]  就來帶去殺這些有毒的種子
[00:05:13.100 --> 00:05:15.100]  就是這些敗子
[00:05:15.100 --> 00:05:18.100]  但是因為混淆在當中
[00:05:18.100 --> 00:05:20.100]  他們沒有留意到
[00:05:20.100 --> 00:05:22.100]  後來慢慢慢慢成長的時候
[00:05:22.100 --> 00:05:23.100]  在成長的過程裡面
[00:05:23.100 --> 00:05:24.100]  去到某個程度發覺
[00:05:24.100 --> 00:05:26.100]  咦,真的有問題了
[00:05:26.100 --> 00:05:27.100]  於是僕人就說
[00:05:27.100 --> 00:05:30.100]  咦,我們這個田裡面有這些壞的麥子
[00:05:30.100 --> 00:05:33.100]  我們需要來帶去拔走它
[00:05:33.100 --> 00:05:35.100]  這些麥子是好的
[00:05:35.100 --> 00:05:37.100]  還有壞的蠶雜
[00:05:37.100 --> 00:05:39.100]  敗子是什麼呢?
[00:05:39.100 --> 00:05:43.100]  它的外在和麥子是很相似的
[00:05:43.100 --> 00:05:45.100]  只是瘦一點而已
[00:05:45.100 --> 00:05:47.100]  顏色也類似
[00:05:47.100 --> 00:05:50.100]  但是當它們完全成長的時候
[00:05:50.100 --> 00:05:52.100]  敗子就會高一點
[00:05:52.100 --> 00:05:54.100]  高大概一隻手掌左右
[00:05:54.100 --> 00:05:56.100]  主人就說
[00:05:56.100 --> 00:05:57.100]  現在這個時候
[00:05:57.100 --> 00:05:58.100]  不可以把它拔走
[00:05:58.100 --> 00:06:00.100]  因為它們的根
[00:06:00.100 --> 00:06:02.100]  糾纏在一起
[00:06:02.100 --> 00:06:03.100]  如果要拔的時候
[00:06:03.100 --> 00:06:06.100]  連那些好的麥子都會拔走
[00:06:06.100 --> 00:06:09.100]  等它們一直到成長到成熟的時候
[00:06:09.100 --> 00:06:12.100]  因為敗子會比真正的麥子高一點
[00:06:12.100 --> 00:06:14.100]  於是就要拔走
[00:06:14.100 --> 00:06:15.100]  拔就是為什麼呢?
[00:06:15.100 --> 00:06:18.100]  就是把它拔走然後截斷
[00:06:18.100 --> 00:06:19.100]  就把它咬斷
[00:06:19.100 --> 00:06:21.100]  這些敗子就可以清除了
[00:06:21.100 --> 00:06:23.100]  而這些菊
[00:06:23.100 --> 00:06:25.100]  這些敗子
[00:06:25.100 --> 00:06:28.100]  就會丟到火裡面去焚燒
[00:06:28.100 --> 00:06:31.100]  這些敗子其實很有問題
[00:06:31.100 --> 00:06:33.100]  雖然樣子像麥子
[00:06:33.100 --> 00:06:35.100]  但是絕對不可以食用
[00:06:35.100 --> 00:06:37.100]  因為吃了的時候
[00:06:37.100 --> 00:06:38.100]  會令人不舒服
[00:06:38.100 --> 00:06:40.100]  甚至產生幻覺
[00:06:40.100 --> 00:06:42.100]  如果再吃得多的時候
[00:06:42.100 --> 00:06:43.100]  嚴重的時候
[00:06:43.100 --> 00:06:44.100]  會肚瀉
[00:06:44.100 --> 00:06:47.100]  甚至有生命危險
[00:06:47.100 --> 00:06:48.100]  不過
[00:06:48.100 --> 00:06:50.100]  是不會讓人吃得到的
[00:06:50.100 --> 00:06:53.100]  因為它的味道是很苦的
[00:06:53.100 --> 00:06:54.100]  很難入口的
[00:06:54.100 --> 00:06:57.100]  一放進口就馬上分辨出來了
[00:06:57.100 --> 00:07:00.100]  為什麼往往會在最後的時候
[00:07:00.100 --> 00:07:03.100]  會說到用火去焚燒呢?
[00:07:03.100 --> 00:07:06.100]  我們也要了解巴勒斯坦這個地方
[00:07:06.100 --> 00:07:08.100]  原來他們是沒有什麼樹木的
[00:07:08.100 --> 00:07:10.100]  他們不會有森林
[00:07:10.100 --> 00:07:12.100]  所以不會有很多木材
[00:07:12.100 --> 00:07:15.100]  給他們用來做焚燒的材料
[00:07:15.100 --> 00:07:17.100]  我們如果做農作物的時候
[00:07:17.100 --> 00:07:19.100]  無論是種菊蜜
[00:07:19.100 --> 00:07:22.100]  如果篩了那些蜜子出來
[00:07:22.100 --> 00:07:23.100]  就是那些米
[00:07:23.100 --> 00:07:25.100]  剩下的那些禾桿
[00:07:25.100 --> 00:07:26.100]  就是禾楷
[00:07:26.100 --> 00:07:27.100]  就已經沒用了
[00:07:27.100 --> 00:07:29.100]  曬乾了用來做什麼呢?
[00:07:29.100 --> 00:07:32.100]  就是做燃燒的材料
[00:07:32.100 --> 00:07:34.100]  這些沒用的敗子
[00:07:34.100 --> 00:07:36.100]  就更加成為燃燒的材料
[00:07:36.100 --> 00:07:39.100]  所以往往聖經裡面
[00:07:39.100 --> 00:07:42.100]  就用了焚燒這件事
[00:07:42.100 --> 00:07:44.100]  作為一個什麼呢?
[00:07:44.100 --> 00:07:46.100]  就是一個審判的記號
[00:07:46.100 --> 00:07:47.100]  好了
[00:07:47.100 --> 00:07:50.100]  你記住耶穌基督說了比喻之後
[00:07:50.100 --> 00:07:53.100]  他一定會有解釋的
[00:07:53.100 --> 00:07:56.100]  接著耶穌說完這個比喻之後
[00:07:56.100 --> 00:07:58.100]  門徒就不是很明白
[00:07:58.100 --> 00:07:59.100]  就問
[00:07:59.100 --> 00:08:01.100]  那究竟是什麼意思呢?
[00:08:01.100 --> 00:08:03.100]  那耶穌就去解答
[00:08:03.100 --> 00:08:07.100]  馬達福音第十三章的三十六到四十二節
[00:08:07.100 --> 00:08:09.100]  三十六到四十二節
[00:08:09.100 --> 00:08:10.100]  好了,我很感恩被剛召
[00:08:10.100 --> 00:08:12.100]  我們一起來讀這段經文
[00:08:12.100 --> 00:08:14.100]  三十六到四十二節
[00:08:14.100 --> 00:08:15.100]  我們一起來讀出
[00:08:15.100 --> 00:08:18.100]  當下耶穌離開眾人
[00:08:18.100 --> 00:08:22.100]  盡料防止他的同徒進前來說
[00:08:22.100 --> 00:08:27.100]  請把田間敗子的比喻講給我們聽
[00:08:27.100 --> 00:08:28.100]  他回答說
[00:08:28.100 --> 00:08:31.100]  那殺好種的人是人子
[00:08:31.100 --> 00:08:33.100]  田地就是世界
[00:08:33.100 --> 00:08:36.100]  好種就是天國之子
[00:08:36.100 --> 00:08:39.100]  敗子就是那惡者之子
[00:08:39.100 --> 00:08:42.100]  殺敗子的仇敵就是魔鬼
[00:08:42.100 --> 00:08:46.100]  收割的時候就是世界的末了
[00:08:46.100 --> 00:08:48.100]  收割的人就是天使
[00:08:48.100 --> 00:08:52.100]  將敗子耗出來用火焚燒
[00:08:52.100 --> 00:08:56.100]  世界的末了也要如此
[00:08:56.100 --> 00:09:00.100]  耶穌基督親自去解釋這個比喻
[00:09:00.100 --> 00:09:02.100]  如果你留意這個比喻裏面
[00:09:02.100 --> 00:09:03.100]  他很清楚地說
[00:09:03.100 --> 00:09:06.100]  殺敗子的就是魔鬼
[00:09:06.100 --> 00:09:08.100]  就是魔鬼的作為
[00:09:08.100 --> 00:09:11.100]  今年我講道的主題就是
[00:09:11.100 --> 00:09:14.100]  我們要認識魔鬼他自己的作為和策略
[00:09:14.100 --> 00:09:17.100]  以致我們能夠懂得如何防範
[00:09:17.100 --> 00:09:19.100]  所以我們要很小心
[00:09:19.100 --> 00:09:21.100]  這個比喻給我們有什麼啟迪呢?
[00:09:21.100 --> 00:09:23.100]  至少有幾方面我們要去留意
[00:09:23.100 --> 00:09:24.100]  第一就是
[00:09:24.100 --> 00:09:28.100]  撒旦暗中做破壞神的工作
[00:09:28.100 --> 00:09:31.100]  這個是撒旦恆常會做的事
[00:09:31.100 --> 00:09:34.100]  撒旦往往就是和神彌帶去作對
[00:09:34.100 --> 00:09:37.100]  他要破壞神的作為
[00:09:37.100 --> 00:09:40.100]  他一定是要利用人去做事的
[00:09:40.100 --> 00:09:41.100]  記住
[00:09:41.100 --> 00:09:45.100]  神的工作、神的使命都要由人去完成
[00:09:45.100 --> 00:09:48.100]  人和神來合作去建立神的家
[00:09:48.100 --> 00:09:51.100]  但是撒旦要破壞神去工作的時候
[00:09:51.100 --> 00:09:58.100]  撒旦也是會用人去完成他的黑暗使命
[00:09:58.100 --> 00:09:59.100]  但是記住
[00:09:59.100 --> 00:10:05.100]  撒旦往往不是明刀明槍地去明羅開道地
[00:10:05.100 --> 00:10:07.100]  讓人知道他的作為
[00:10:07.100 --> 00:10:09.100]  撒旦往往就是做暗中的工作
[00:10:09.100 --> 00:10:11.100]  是暗中破壞的工作
[00:10:11.100 --> 00:10:15.100]  讓人在不知不覺中中了他的圈套
[00:10:15.100 --> 00:10:17.100]  正如這些敗子
[00:10:17.100 --> 00:10:20.100]  他的種子埋在地上的時候
[00:10:20.100 --> 00:10:21.100]  你是不察覺的
[00:10:21.100 --> 00:10:23.100]  甚至是經過一段時間
[00:10:23.100 --> 00:10:25.100]  慢慢長出來的時候
[00:10:25.100 --> 00:10:26.100]  才分辨到
[00:10:26.100 --> 00:10:29.100]  但是那時候要彌帶去清除的時候
[00:10:29.100 --> 00:10:31.100]  絕不容易
[00:10:31.100 --> 00:10:34.100]  所以聖經不斷提醒我們要警醒
[00:10:34.100 --> 00:10:35.100]  我們要警醒自己
[00:10:35.100 --> 00:10:37.100]  我們要好好的分辨
[00:10:37.100 --> 00:10:40.100]  因為撒旦往往就會在不知不覺當中
[00:10:40.100 --> 00:10:44.100]  在暗中做破壞神的事工
[00:10:44.100 --> 00:10:47.100]  所以我們要彌帶去提醒自己
[00:10:47.100 --> 00:10:49.100]  第二方面就是提醒我們
[00:10:49.100 --> 00:10:52.100]  這個世界雖然是黑暗
[00:10:52.100 --> 00:10:55.100]  但是仍然由神彌帶去掌權
[00:10:55.100 --> 00:10:59.100]  很多時候我們以為撒旦就是掌管世界的王
[00:10:59.100 --> 00:11:00.100]  由他去掌管
[00:11:00.100 --> 00:11:01.100]  這是錯誤的
[00:11:01.100 --> 00:11:03.100]  是以弗所書曾經提到
[00:11:03.100 --> 00:11:06.100]  是掌管幽暗世界的王
[00:11:06.100 --> 00:11:09.100]  我們一起來讀讀以弗所書第六章第十二節
[00:11:09.100 --> 00:11:11.100]  以弗所書第六章第十二節
[00:11:11.100 --> 00:11:12.100]  我們一起來讀出
[00:11:12.100 --> 00:11:16.100]  因我們並不是與屬血氣的爭戰
[00:11:16.100 --> 00:11:21.100]  乃是與那些執政的、掌權的、管轄者幽暗世界的
[00:11:21.100 --> 00:11:25.100]  以及天空屬靈氣的惡魔爭戰
[00:11:25.100 --> 00:11:29.100]  魔鬼是管轄幽暗世界
[00:11:29.100 --> 00:11:31.100]  天空靈氣的惡魔爭戰
[00:11:31.100 --> 00:11:35.100]  這個我會在第四堂講道開始講
[00:11:35.100 --> 00:11:36.100]  我講完這堂道之後
[00:11:36.100 --> 00:11:38.100]  就會用兩堂的時間
[00:11:38.100 --> 00:11:41.100]  和大家一起來看耶穌禁食四十天之後
[00:11:41.100 --> 00:11:43.100]  魔鬼怎樣來引誘他
[00:11:43.100 --> 00:11:46.100]  而耶穌怎樣去回應魔鬼的引誘
[00:11:46.100 --> 00:11:48.100]  接著我們就會看以弗所書裡面
[00:11:48.100 --> 00:11:50.100]  講到屬靈氣的爭戰
[00:11:50.100 --> 00:11:53.100]  我們怎樣來對有好的裝備去回應
[00:11:53.100 --> 00:11:55.100]  我們管轄幽暗世界
[00:11:55.100 --> 00:11:57.100]  魔鬼是有靈界的力量
[00:11:57.100 --> 00:11:59.100]  我不知道大家是否知道近期
[00:11:59.100 --> 00:12:01.100]  特別是學生和青少年人
[00:12:01.100 --> 00:12:04.100]  很喜歡玩一個靈界的遊戲
[00:12:04.100 --> 00:12:06.100]  就叫做Charlie Charlie
[00:12:06.100 --> 00:12:07.100]  有沒有人知道?
[00:12:07.100 --> 00:12:09.100]  上兩個星期
[00:12:09.100 --> 00:12:10.100]  在我們粉嶺
[00:12:10.100 --> 00:12:12.100]  我們已經在幫一間學校
[00:12:12.100 --> 00:12:14.100]  有些學生都玩這些
[00:12:14.100 --> 00:12:16.100]  覺得自己很不濟
[00:12:16.100 --> 00:12:18.100]  於是就有恩典
[00:12:18.100 --> 00:12:19.100]  有基督徒的同學
[00:12:19.100 --> 00:12:21.100]  帶了他回來我們的教會裡面
[00:12:21.100 --> 00:12:23.100]  叫我們為他祈禱
[00:12:23.100 --> 00:12:27.100]  其實這個只不過是西方的筆仙
[00:12:27.100 --> 00:12:28.100]  玩法其實很簡單
[00:12:28.100 --> 00:12:29.100]  真的很簡單
[00:12:29.100 --> 00:12:31.100]  越簡單的人就容易玩
[00:12:31.100 --> 00:12:32.100]  就是放兩支筆在這裡
[00:12:32.100 --> 00:12:33.100]  一個十字形
[00:12:33.100 --> 00:12:36.100]  在一張紙上面四角寫著Yes和No
[00:12:36.100 --> 00:12:37.100]  你就問問題
[00:12:37.100 --> 00:12:40.100]  筆會自己動
[00:12:40.100 --> 00:12:42.100]  請了Charlie Charlie上來的時候
[00:12:42.100 --> 00:12:45.100]  但最大問題就是有人會拍了這些
[00:12:45.100 --> 00:12:47.100]  放上YouTube
[00:12:47.100 --> 00:12:49.100]  更加引起一些人很有興趣
[00:12:49.100 --> 00:12:52.100]  有這麼容易玩的時候就要玩
[00:12:52.100 --> 00:12:54.100]  但最後你要問他
[00:12:54.100 --> 00:12:56.100]  我可不可以走了現在
[00:12:56.100 --> 00:12:57.100]  如果對方說不能走
[00:12:57.100 --> 00:12:58.100]  你要繼續玩下去
[00:12:58.100 --> 00:13:01.100]  但這些真的可能動得到
[00:13:01.100 --> 00:13:05.100]  這些就是很吸引到一些青少年
[00:13:05.100 --> 00:13:08.100]  我們絕對相信有魔鬼的作為
[00:13:08.100 --> 00:13:10.100]  這是一個靈界裡面的力量
[00:13:10.100 --> 00:13:11.100]  甚至有些很虛假的
[00:13:11.100 --> 00:13:13.100]  不知道大家知不知道
[00:13:13.100 --> 00:13:15.100]  剛剛發生一件事
[00:13:15.100 --> 00:13:18.100]  香港有一個盲眼的足球員
[00:13:18.100 --> 00:13:19.100]  他是基督徒
[00:13:19.100 --> 00:13:21.100]  心肝蠻人院的
[00:13:21.100 --> 00:13:24.100]  在去年的12月17日
[00:13:24.100 --> 00:13:26.100]  他也為香港寫下了歷史的一頁
[00:13:26.100 --> 00:13:30.100]  因為他為香港在國際賽裡面射入第一球
[00:13:30.100 --> 00:13:32.100]  但是臨完場三分鐘
[00:13:32.100 --> 00:13:34.100]  他跟馬來西亞的一個球員撞到
[00:13:34.100 --> 00:13:36.100]  他不是很舒服
[00:13:36.100 --> 00:13:37.100]  他想進醫院
[00:13:37.100 --> 00:13:39.100]  但是那個教練就說不行
[00:13:39.100 --> 00:13:41.100]  一定要有賽後檢討
[00:13:41.100 --> 00:13:42.100]  弄了很久
[00:13:42.100 --> 00:13:43.100]  他終於說不行了
[00:13:43.100 --> 00:13:44.100]  真的不行
[00:13:44.100 --> 00:13:45.100]  遲了一個半小時
[00:13:45.100 --> 00:13:47.100]  然後才找聖約翰救傷隊來看
[00:13:47.100 --> 00:13:49.100]  後來就送去QE
[00:13:49.100 --> 00:13:51.100]  但後來就死了
[00:13:51.100 --> 00:13:54.100]  醫生就說因為他的腦撞傷的時候有血
[00:13:54.100 --> 00:13:56.100]  但是盲人體育會裡面
[00:13:56.100 --> 00:13:58.100]  沒有處理這件事
[00:13:58.100 --> 00:14:00.100]  不肯把錄影帶交出來
[00:14:00.100 --> 00:14:02.100]  竟然後來說要去慰問他
[00:14:02.100 --> 00:14:04.100]  就帶了一個靈媒上去
[00:14:04.100 --> 00:14:07.100]  也是心肝蠻人院的以前一個學員
[00:14:07.100 --> 00:14:10.100]  這個盲的人說見到那個死者
[00:14:10.100 --> 00:14:11.100]  我真的不明白
[00:14:11.100 --> 00:14:12.100]  他盲的怎麼會見到那個死者
[00:14:12.100 --> 00:14:14.100]  這個是一個很大的矛盾
[00:14:14.100 --> 00:14:16.100]  就說他要拿一件球衣
[00:14:16.100 --> 00:14:18.100]  要家裡燒給他
[00:14:18.100 --> 00:14:22.100]  上到家裡就說我見到那個死者在這裡
[00:14:22.100 --> 00:14:23.100]  他妹妹很害怕
[00:14:23.100 --> 00:14:24.100]  要躲進房間說不行了
[00:14:24.100 --> 00:14:25.100]  我和你聊天
[00:14:25.100 --> 00:14:27.100]  然後上了身之後
[00:14:27.100 --> 00:14:28.100]  他就說
[00:14:28.100 --> 00:14:30.100]  其實我不是打球撞死的
[00:14:30.100 --> 00:14:35.100]  我是被護士的失職弄死了我的
[00:14:35.100 --> 00:14:37.100]  其實是在推卸責任
[00:14:37.100 --> 00:14:39.100]  但是令我不是很開心
[00:14:39.100 --> 00:14:41.100]  我在網上有評論的
[00:14:41.100 --> 00:14:42.100]  為什麼呢
[00:14:42.100 --> 00:14:44.100]  我剛剛聽到兩個禮拜前的禮拜二
[00:14:44.100 --> 00:14:47.100]  商台的節目主持人訪問
[00:14:47.100 --> 00:14:49.100]  因為他是基督徒
[00:14:49.100 --> 00:14:52.100]  後來他家人就問
[00:14:52.100 --> 00:14:54.100]  兒子你回哪間教會
[00:14:54.100 --> 00:14:56.100]  那個靈媒說不出
[00:14:56.100 --> 00:14:59.100]  然後商台的主持人就訪問
[00:14:59.100 --> 00:15:01.100]  那間教會的傳道人
[00:15:01.100 --> 00:15:02.100]  他就問
[00:15:02.100 --> 00:15:04.100]  這個是你的回憶
[00:15:04.100 --> 00:15:07.100]  你怎麼看被請上來這件事
[00:15:07.100 --> 00:15:09.100]  但是這個傳道人竟然說
[00:15:09.100 --> 00:15:12.100]  我會尊重別人的信仰
[00:15:12.100 --> 00:15:14.100]  所以我不在這方面有什麼評論
[00:15:14.100 --> 00:15:16.100]  我覺得很失職
[00:15:16.100 --> 00:15:18.100]  我不認識他
[00:15:18.100 --> 00:15:20.100]  其實我會這麼說
[00:15:20.100 --> 00:15:22.100]  我個人的看法是什麼呢
[00:15:22.100 --> 00:15:24.100]  一個信了主的人去死了
[00:15:24.100 --> 00:15:25.100]  他會立刻去到神的裡面
[00:15:25.100 --> 00:15:28.100]  他不會被這些異教
[00:15:28.100 --> 00:15:30.100]  招呼出來
[00:15:30.100 --> 00:15:31.100]  我個人來說
[00:15:31.100 --> 00:15:33.100]  我覺得這個是錯的
[00:15:33.100 --> 00:15:34.100]  那你一定不用怕
[00:15:34.100 --> 00:15:36.100]  你說你是個人的
[00:15:36.100 --> 00:15:37.100]  節目永遠都是這樣
[00:15:37.100 --> 00:15:39.100]  這是個人意見節目
[00:15:39.100 --> 00:15:40.100]  那你就不用怕
[00:15:40.100 --> 00:15:41.100]  但是你可以為真理發聲
[00:15:41.100 --> 00:15:42.100]  但是為什麼你不去發聲呢
[00:15:42.100 --> 00:15:43.100]  真是不好意思
[00:15:43.100 --> 00:15:44.100]  我真的說他
[00:15:44.100 --> 00:15:46.100]  我想不到我放上去的時候
[00:15:46.100 --> 00:15:48.100]  後來我收到不同的訊息
[00:15:48.100 --> 00:15:50.100]  很大的感慨
[00:15:50.100 --> 00:15:53.100]  一個就是這間教會之前的傳道人
[00:15:53.100 --> 00:15:54.100]  他說很可惜
[00:15:54.100 --> 00:15:57.100]  教會在這件事上沒有做任何的援手
[00:15:57.100 --> 00:16:00.100]  沒有來關心這個家庭
[00:16:00.100 --> 00:16:03.100]  也沒有來為他跟進身後事
[00:16:03.100 --> 00:16:05.100]  現在有一個小組
[00:16:05.100 --> 00:16:07.100]  為他出頭
[00:16:07.100 --> 00:16:08.100]  在法律上要來追究
[00:16:08.100 --> 00:16:10.100]  但是都沒有施予援手
[00:16:10.100 --> 00:16:12.100]  接著我也收到
[00:16:12.100 --> 00:16:14.100]  另外深江萬人院的一個老師
[00:16:14.100 --> 00:16:15.100]  來寄信給我
[00:16:15.100 --> 00:16:17.100]  他說牧師當年
[00:16:17.100 --> 00:16:19.100]  你來我們教深江萬人院講道
[00:16:19.100 --> 00:16:20.100]  我去深江萬人院講道的
[00:16:20.100 --> 00:16:22.100]  那就不用用powerpoint的
[00:16:22.100 --> 00:16:23.100]  他們是看不到的
[00:16:23.100 --> 00:16:28.100]  這個所謂的靈媒是當時的學生
[00:16:28.100 --> 00:16:30.100]  他說他會見到鬼的
[00:16:30.100 --> 00:16:32.100]  我們很想找你跟他祈禱
[00:16:32.100 --> 00:16:33.100]  不過他的家人
[00:16:33.100 --> 00:16:35.100]  他的媽媽阻止
