
[00:00:00.000 --> 00:00:04.000]  我今天要講的題目是一個被聖靈充滿的妻子
[00:04:01.000 --> 00:04:03.000]  原生家庭原生家庭
[00:04:03.000 --> 00:04:04.000]  他們很清楚的知道
[00:04:04.000 --> 00:04:06.000]  我們的原生家庭
[00:04:06.000 --> 00:04:07.000]  影響我們的個性
[00:04:07.000 --> 00:04:09.000]  影響我們人與人相處
[00:04:09.000 --> 00:04:12.000]  影響我們對很多事情的看法
[00:04:12.000 --> 00:04:15.000]  影響我們能不能接受別人的愛
[00:04:15.000 --> 00:04:16.000]  影響我們能不能
[00:04:16.000 --> 00:04:18.000]  把我們的愛付給別人
[00:04:18.000 --> 00:04:21.000]  這是從心理學上的研究
[00:04:21.000 --> 00:04:24.000]  他們的study我們可以看到的
[00:04:24.000 --> 00:04:25.000]  但是在這裡
[00:04:25.000 --> 00:04:28.000]  使人藉著保羅讓我們看見
[00:04:28.000 --> 00:04:29.000]  夫妻之間的關係
[00:04:29.000 --> 00:04:31.000]  在家庭裡面是最重要的
[00:04:31.000 --> 00:04:33.000]  我們現在在上一個組織學
[00:04:33.000 --> 00:04:34.000]  這裡面就告訴我們
[00:04:34.000 --> 00:04:36.000]  怎麼樣教導小孩子
[00:04:36.000 --> 00:04:37.000]  在道德上面
[00:04:37.000 --> 00:04:40.000]  成為一個道德上面有責任的人
[00:04:40.000 --> 00:04:42.000]  然後他在這裡就告訴我們
[00:04:42.000 --> 00:04:45.000]  兒女不是家庭的中心
[00:04:45.000 --> 00:04:48.000]  夫妻才是家庭的中心
[00:04:48.000 --> 00:04:51.000]  如果我們看見這個重要性的話
[00:04:51.000 --> 00:04:54.000]  我們就真的是確定了
[00:04:54.000 --> 00:04:57.000]  我們怎麼樣去管教我們的子女
[00:04:57.000 --> 00:04:58.000]  我們怎麼樣
[00:04:58.000 --> 00:04:59.000]  用什麼樣的心態
[00:04:59.000 --> 00:05:02.000]  來管教我們的子女
[00:05:02.000 --> 00:05:04.000]  我自己做傳道人
[00:05:04.000 --> 00:05:06.000]  那麼我也從很多報章雜誌上面
[00:05:06.000 --> 00:05:08.000]  或者是從微信上面
[00:05:08.000 --> 00:05:10.000]  這些moments上面
[00:05:10.000 --> 00:05:11.000]  年輕人我告訴你
[00:05:11.000 --> 00:05:13.000]  我還是看moments
[00:05:13.000 --> 00:05:16.000]  不過我就是不回答就是了
[00:05:16.000 --> 00:05:17.000]  那麼我看了一些報導
[00:05:17.000 --> 00:05:19.000]  你知道我發現
[00:05:19.000 --> 00:05:20.000]  常常很多時候
[00:05:20.000 --> 00:05:21.000]  做父母的抱怨
[00:05:21.000 --> 00:05:23.000]  我們的子女不聽話
[00:05:23.000 --> 00:05:24.000]  那麼小的時候
[00:05:24.000 --> 00:05:25.000]  我們常常講說小孩子的時候
[00:05:25.000 --> 00:05:31.000]  從零歲一直到十二歲以前
[00:05:31.000 --> 00:05:33.000]  就像天使一樣
[00:05:33.000 --> 00:05:34.000]  你講什麼他都聽你的
[00:05:34.000 --> 00:05:35.000]  你叫他
[00:05:35.000 --> 00:05:37.000]  當然現在可能十二歲又降低了
[00:05:37.000 --> 00:05:38.000]  那麼早一點了
[00:05:38.000 --> 00:05:41.000]  但是最起碼我們有一段時間
[00:05:41.000 --> 00:05:42.000]  我們常常講說
[00:05:42.000 --> 00:05:43.000]  兒女很聽話
[00:05:43.000 --> 00:05:45.000]  就好像天使一樣
[00:05:45.000 --> 00:05:47.000]  但是忽然到了一個年齡
[00:05:47.000 --> 00:05:50.000]  他就是完全以他自己為中心
[00:05:50.000 --> 00:05:52.000]  然後我們常常有很多的父母也抱怨
[00:05:52.000 --> 00:05:55.000]  說我們的子女長大了之後
[00:05:55.000 --> 00:05:56.000]  根本不管我們
[00:05:56.000 --> 00:05:58.000]  弟兄姐妹你想想看
[00:05:58.000 --> 00:06:00.000]  那麼你是不是以子女為中心
[00:06:00.000 --> 00:06:05.000]  作為你管教的基礎
[00:06:05.000 --> 00:06:08.000]  你知道現在不但是家庭
[00:06:08.000 --> 00:06:09.000]  以子女為中心
[00:06:09.000 --> 00:06:12.000]  而且社會上也以他們為中心
[00:06:12.000 --> 00:06:13.000]  所以養成了許許多多的
[00:06:13.000 --> 00:06:17.000]  所謂的小霸王
[00:06:17.000 --> 00:06:18.000]  父母親束手無策
[00:06:18.000 --> 00:06:20.000]  不知道該怎麼去養他們
[00:06:20.000 --> 00:06:25.000]  不知道該怎麼去教導他們
[00:06:25.000 --> 00:06:27.000]  那麼我們現在在上這個課
[00:06:27.000 --> 00:06:31.000]  就是告訴我們其實
[00:06:31.000 --> 00:06:34.000]  兒女不是家庭的中心
[00:06:34.000 --> 00:06:37.000]  父母親之間的關係
[00:06:37.000 --> 00:06:39.000]  才是家庭的中心
[00:06:39.000 --> 00:06:41.000]  說一句很簡單的話
[00:06:41.000 --> 00:06:43.000]  弟兄姐妹我真的是告訴你
[00:06:43.000 --> 00:06:46.000]  我們現在太溺愛我們的小孩子
[00:06:46.000 --> 00:06:48.000]  太寵他們了
[00:06:48.000 --> 00:06:49.000]  這是第一個原則
[00:06:49.000 --> 00:06:52.000]  我們從聖經的安排上我們看見
[00:06:52.000 --> 00:06:53.000]  第二個原則我們所看到的
[00:06:53.000 --> 00:06:56.000]  就是講到婚姻觀
[00:06:56.000 --> 00:06:57.000]  講基督徒的婚姻觀
[00:06:57.000 --> 00:06:59.000]  或者是說從聖經上面講的婚姻觀
[00:06:59.000 --> 00:07:02.000]  是很獨特的
[00:07:02.000 --> 00:07:03.000]  除了聖經以外
[00:07:03.000 --> 00:07:05.000]  說實在話沒有其他的經典
[00:07:05.000 --> 00:07:08.000]  或是傳統這麼說的
[00:07:08.000 --> 00:07:10.000]  比方講說咱們中國人講
[00:07:10.000 --> 00:07:13.000]  男大當婚女大當嫁
[00:07:13.000 --> 00:07:14.000]  然後你結了婚之後
[00:07:14.000 --> 00:07:15.000]  如果沒有生子的話
[00:07:15.000 --> 00:07:17.000]  你就是三不孝中的
[00:07:17.000 --> 00:07:19.000]  最大的一個不孝
[00:07:19.000 --> 00:07:21.000]  這是咱們中國人的傳統
[00:07:21.000 --> 00:07:22.000]  但是從來沒有人告訴我們說
[00:07:22.000 --> 00:07:24.000]  為什麼要結婚
[00:07:24.000 --> 00:07:25.000]  我的意思是說
[00:07:25.000 --> 00:07:26.000]  因為從哪裡來的
[00:07:26.000 --> 00:07:29.000]  它的源頭是什麼
[00:07:29.000 --> 00:07:32.000]  那麼婚姻在現在這個世代
[00:07:32.000 --> 00:07:33.000]  婚姻成了什麼呢
[00:07:33.000 --> 00:07:36.000]  可以辯論的題目
[00:07:36.000 --> 00:07:38.000]  可以改變的
[00:07:38.000 --> 00:07:40.000]  那麼我們剛才講到
[00:07:40.000 --> 00:07:41.000]  華人的婚姻觀
[00:07:41.000 --> 00:07:43.000]  但是一般來講
[00:07:43.000 --> 00:07:44.000]  我們從社會上
[00:07:44.000 --> 00:07:46.000]  我們從或者是說科學的角度
[00:07:46.000 --> 00:07:48.000]  甚至是從科學的角度
[00:07:48.000 --> 00:07:51.000]  當我們講到婚姻的起源的時候
[00:07:51.000 --> 00:07:52.000]  婚姻的起源是從哪裡來
[00:07:52.000 --> 00:07:55.000]  是從進化而來的
[00:07:55.000 --> 00:07:56.000]  那麼這就講到說
[00:07:56.000 --> 00:07:59.000]  早期的沒有婚姻制度的
[00:07:59.000 --> 00:08:00.000]  有許許多多的人
[00:08:00.000 --> 00:08:03.000]  所以我們人在發展的過程當中
[00:08:03.000 --> 00:08:05.000]  我們身上還是有動物的那種
[00:08:05.000 --> 00:08:07.000]  那種動物的性
[00:08:07.000 --> 00:08:09.000]  所以我們人與人之間
[00:08:09.000 --> 00:08:12.000]  就可以雜交亂交
[00:08:12.000 --> 00:08:14.000]  後來人慢慢的經過try and error
[00:08:14.000 --> 00:08:16.000]  慢慢慢慢的進步到
[00:08:16.000 --> 00:08:18.000]  意識到說這樣子不行的了
[00:08:18.000 --> 00:08:21.000]  會把我們人弄壞了
[00:08:21.000 --> 00:08:23.000]  所以經過了不斷的這些嘗試
[00:08:23.000 --> 00:08:24.000]  或者是錯誤
[00:08:24.000 --> 00:08:25.000]  終於發展
[00:08:25.000 --> 00:08:27.000]  有一天發展出一套
[00:08:27.000 --> 00:08:29.000]  所謂的一夫一妻
[00:08:29.000 --> 00:08:32.000]  一男一女的婚姻
[00:08:32.000 --> 00:08:33.000]  不過現在因為所謂的
[00:08:33.000 --> 00:08:35.000]  社會上有許許多多的
[00:08:35.000 --> 00:08:37.000]  所謂婦女運動
[00:08:37.000 --> 00:08:39.000]  那麼原來從
[00:08:39.000 --> 00:08:41.000]  一直在叫男女平等的
[00:08:41.000 --> 00:08:43.000]  現在成了沒有性別上的分別
[00:08:43.000 --> 00:08:45.000]  所以在這方面
[00:08:45.000 --> 00:08:47.000]  有的liberal的school
[00:08:47.000 --> 00:08:49.000]  有的liberal的大學
[00:08:49.000 --> 00:08:54.000]  你知道他們已經發現
[00:08:54.000 --> 00:08:59.000]  廁所是男的女的一起都用的
[00:08:59.000 --> 00:09:02.000]  我自己在想也許下一步就是
[00:09:02.000 --> 00:09:06.000]  浴室也可以男的女的一起用
[00:09:06.000 --> 00:09:09.000]  再下一步我覺得就是paperless
[00:09:09.000 --> 00:09:12.000]  我們現在是科技時代
[00:09:12.000 --> 00:09:14.000]  所以我們什麼東西都是paperless
[00:09:14.000 --> 00:09:16.000]  都是不要紙的對不對
[00:09:16.000 --> 00:09:17.000]  那麼真的是將來有一天
[00:09:17.000 --> 00:09:19.000]  我自己是覺得說我不是先知
[00:09:19.000 --> 00:09:21.000]  但是我自己從身心上面看
[00:09:21.000 --> 00:09:22.000]  我從這個世界上看
[00:09:22.000 --> 00:09:23.000]  總有一天
[00:09:23.000 --> 00:09:28.000]  這個婚姻制度會被廢除掉
[00:09:28.000 --> 00:09:30.000]  這是我們現在所看到的
[00:09:30.000 --> 00:09:32.000]  所以社會上可以辯論
[00:09:32.000 --> 00:09:33.000]  大家可以討論
[00:09:33.000 --> 00:09:34.000]  你有你的婚姻觀
[00:09:34.000 --> 00:09:36.000]  我有我的婚姻感
[00:09:36.000 --> 00:09:37.000]  但是弟兄姊妹
[00:09:37.000 --> 00:09:38.000]  我們真的是
[00:09:38.000 --> 00:09:39.000]  我自己真的是
[00:09:39.000 --> 00:09:40.000]  在想這件事情的時候
[00:09:40.000 --> 00:09:42.000]  有一次看一篇文章
[00:09:42.000 --> 00:09:43.000]  他就講到
[00:09:43.000 --> 00:09:45.000]  他說很多時候這個世代的人
[00:09:45.000 --> 00:09:48.000]  不給我們後代的子孫一個機會
[00:09:48.000 --> 00:09:49.000]  他說
[00:09:49.000 --> 00:09:53.000]  We don't give them a second chance
[00:09:53.000 --> 00:09:56.000]  我們是在毀壞他們
[00:09:56.000 --> 00:09:58.000]  真的是很sad
[00:09:58.000 --> 00:10:01.000]  人真的是很自私
[00:10:01.000 --> 00:10:03.000]  我記得約在兩千年前
[00:10:03.000 --> 00:10:04.000]  這是我從身心上面看到
[00:10:04.000 --> 00:10:06.000]  所以我記得
[00:10:06.000 --> 00:10:07.000]  不是說因為我記得
[00:10:07.000 --> 00:10:09.000]  兩千年前的事情
[00:10:09.000 --> 00:10:12.000]  那麼人們想要把耶穌除掉
[00:10:12.000 --> 00:10:14.000]  所以當他們在比拉多面前
[00:10:14.000 --> 00:10:16.000]  他們堅持要把耶穌弄掉
[00:10:16.000 --> 00:10:17.000]  堅持要把祂除掉
[00:10:17.000 --> 00:10:19.000]  把祂從他們眼睛
[00:10:19.000 --> 00:10:20.000]  從他們的腦筋
[00:10:20.000 --> 00:10:24.000]  從他們的環境當中把祂除掉
[00:10:24.000 --> 00:10:25.000]  那麼要做什麼呢
[00:10:25.000 --> 00:10:29.000]  他們要釋放一個囚犯巴拉巴
[00:10:29.000 --> 00:10:31.000]  比拉多因為他的太太告訴他
[00:10:31.000 --> 00:10:32.000]  他說這個人是個藝人
[00:10:32.000 --> 00:10:34.000]  他說你不要involve
[00:10:34.000 --> 00:10:35.000]  在這些事情上面
[00:10:35.000 --> 00:10:38.000]  所以比拉多想要把耶穌放掉
[00:10:38.000 --> 00:10:40.000]  不將他釘十字架
[00:10:40.000 --> 00:10:43.000]  但是比拉多因為
[00:10:43.000 --> 00:10:45.000]  他在人面前講了半天
[00:10:45.000 --> 00:10:47.000]  他發現講也沒有用
[00:10:47.000 --> 00:10:48.000]  反正要生亂的
[00:10:48.000 --> 00:10:51.000]  所以就拿水在眾人面前洗手
[00:10:51.000 --> 00:10:52.000]  他說什麼呢
[00:10:52.000 --> 00:10:55.000]  他說留這個藝人的血歸罪
[00:10:55.000 --> 00:10:56.000]  不歸在我
[00:10:56.000 --> 00:10:57.000]  他說你們承擔吧
[00:10:57.000 --> 00:10:59.000]  那下面這一句話
[00:10:59.000 --> 00:11:01.000]  你知道下面這一節經節
[00:11:01.000 --> 00:11:06.000]  真的是非常非常擊打我
[00:11:06.000 --> 00:11:09.000]  他說眾人都異口同聲地回答
[00:11:09.000 --> 00:11:13.000]  說他的血歸到我們
[00:11:13.000 --> 00:11:17.000]  和我們的子孫身上
[00:11:17.000 --> 00:11:19.000]  聽見沒有
[00:11:19.000 --> 00:11:23.000]  那些人不給他們的子孫一個機會
[00:11:23.000 --> 00:11:26.000]  這種事情現在也在重演
[00:11:26.000 --> 00:11:28.000]  其實我們真的是看
[00:11:28.000 --> 00:11:31.000]  人們也是在想要把耶穌除掉
[00:11:31.000 --> 00:11:32.000]  要脫離神
[00:11:32.000 --> 00:11:36.000]  從神那裡來的束縛
[00:11:36.000 --> 00:11:40.000]  這是我們看到的
[00:11:40.000 --> 00:11:42.000]  當今世界上的光景
[00:11:42.000 --> 00:11:44.000]  那麼我們現在回到創世紀
[00:11:44.000 --> 00:11:47.000]  第二章十八節到二十五節
[00:11:47.000 --> 00:11:49.000]  我們來看一看聖經上
[00:11:49.000 --> 00:11:51.000]  或者是說基督徒的婚姻觀
[00:11:51.000 --> 00:11:54.000]  創世紀第二章十八節到二十五節
[00:11:54.000 --> 00:11:55.000]  在那裡十八節
[00:11:55.000 --> 00:11:57.000]  他告訴我們是耶和華神說
[00:11:57.000 --> 00:11:59.000]  那人獨居不好
[00:11:59.000 --> 00:12:01.000]  我要為他造一個配偶幫助他
[00:12:01.000 --> 00:12:02.000]  各位姐妹
[00:12:02.000 --> 00:12:04.000]  在這裡他並不是講說
[00:12:04.000 --> 00:12:05.000]  神造了亞當之後
[00:12:05.000 --> 00:12:07.000]  中間有一些空虛
[00:12:07.000 --> 00:12:08.000]  所以他需要有一個女人
[00:12:08.000 --> 00:12:09.000]  來安慰安慰他
[00:12:09.000 --> 00:12:11.000]  或者是來滿足他的心
[00:12:11.000 --> 00:12:13.000]  或者是滿足他的需要
[00:12:13.000 --> 00:12:14.000]  各位姐妹不是的
[00:12:14.000 --> 00:12:16.000]  在這個地方我們繼續看下去
[00:12:16.000 --> 00:12:19.000]  他說耶和華神用圖所造的
[00:12:19.000 --> 00:12:21.000]  各樣的走獸和空中各樣的飛鳥
[00:12:21.000 --> 00:12:22.000]  都帶到那人面前
[00:12:22.000 --> 00:12:23.000]  叫他看什麼
[00:12:23.000 --> 00:12:25.000]  那人怎麼叫他們
[00:12:25.000 --> 00:12:26.000]  各樣的活物
[00:12:26.000 --> 00:12:27.000]  那就是他們的名字
[00:12:27.000 --> 00:12:30.000]  那人便給一切牲畜和空中的飛鳥
[00:12:30.000 --> 00:12:32.000]  野地的走獸都起了名
[00:12:32.000 --> 00:12:35.000]  只是那人沒有遇見配偶幫助他
[00:12:35.000 --> 00:12:36.000]  在這個地方告訴我們
[00:12:36.000 --> 00:12:38.000]  只是那個時候
[00:12:38.000 --> 00:12:39.000]  他看過了所有的生物
[00:12:39.000 --> 00:12:40.000]  所有的生命
[00:12:40.000 --> 00:12:42.000]  那麼不同的生命
[00:12:42.000 --> 00:12:43.000]  他最後發現
[00:12:43.000 --> 00:12:46.000]  沒有一個生命是跟他匹配的
[00:12:46.000 --> 00:12:48.000]  沒有一個生命是跟他一樣的
[00:12:48.000 --> 00:12:50.000]  所以耶和華就使他沉睡
[00:12:50.000 --> 00:12:51.000]  他就睡了
[00:12:51.000 --> 00:12:53.000]  於是取下他的一條肋骨
[00:12:53.000 --> 00:12:54.000]  又把肉合起來
[00:12:54.000 --> 00:12:55.000]  耶和華神就用那人身上
[00:12:55.000 --> 00:12:58.000]  所取的肋骨造成一個女人
[00:12:58.000 --> 00:12:59.000]  領他到那人跟前
[00:12:59.000 --> 00:13:00.000]  看到沒有
[00:13:00.000 --> 00:13:01.000]  他造成了一個女人
[00:13:01.000 --> 00:13:03.000]  是從他身上取了一個肋骨
[00:13:03.000 --> 00:13:06.000]  因為我們講說
[00:13:06.000 --> 00:13:09.000]  那個叫什麼
[00:13:09.000 --> 00:13:10.000]  對不起
[00:13:10.000 --> 00:13:14.000]  我現在很多名詞都忘記了
[00:13:14.000 --> 00:13:17.000]  就是我們前一陣子最流行的
[00:13:17.000 --> 00:13:19.000]  就是叫什麼人
[00:13:19.000 --> 00:13:22.000]  科隆人
[00:13:22.000 --> 00:13:26.000]  你看神早就做了
[00:13:26.000 --> 00:13:28.000]  我們現在是拿一個細胞
[00:13:28.000 --> 00:13:29.000]  然後把它發展出來
[00:13:29.000 --> 00:13:31.000]  或者是拿一個什麼東西把它發展出來
[00:13:31.000 --> 00:13:33.000]  神在那個時候就取得了一個肋骨
[00:13:33.000 --> 00:13:35.000]  然後就造了一個人
[00:13:35.000 --> 00:13:36.000]  沒有什麼了不起
[00:13:36.000 --> 00:13:39.000]  但是重要的是什麼
[00:13:39.000 --> 00:13:41.000]  他造了另外一個女人
[00:13:41.000 --> 00:13:43.000]  然後領到他的跟前
[00:13:43.000 --> 00:13:44.000]  他帶到他的跟前
[00:13:44.000 --> 00:13:46.000]  那人說這就是我骨中的骨
[00:13:46.000 --> 00:13:47.000]  肉中的肉
[00:13:47.000 --> 00:13:48.000]  可以稱他為女人
[00:13:48.000 --> 00:13:50.000]  因為他是從男人身上取出來的
[00:13:50.000 --> 00:13:52.000]  因此人要離開父母
[00:13:52.000 --> 00:13:53.000]  與妻子聯合
[00:13:53.000 --> 00:13:55.000]  二人成為一體
[00:13:55.000 --> 00:13:57.000]  當時夫妻二人赤身露體
[00:13:57.000 --> 00:13:58.000]  並不羞恥
[00:13:58.000 --> 00:13:59.000]  在這裡
[00:13:59.000 --> 00:14:01.000]  他讓我們看見神設計了婚姻
[00:14:01.000 --> 00:14:03.000]  他也讓我們看見男人
[00:14:03.000 --> 00:14:06.000]  這個丈夫與妻子之間的親密的關係
[00:14:06.000 --> 00:14:07.000]  沒有其他的人
[00:14:07.000 --> 00:14:11.000]  沒有其他東西可以夾在裡面
[00:14:11.000 --> 00:14:14.000]  所以聖經上真的是讓我們看見
[00:14:14.000 --> 00:14:16.000]  聖經上讓我們看見婚姻的純潔
[00:14:16.000 --> 00:14:18.000]  婚姻的聖潔
[00:14:18.000 --> 00:14:20.000]  所以保羅在哥林多後書的時候
[00:14:20.000 --> 00:14:22.000]  他也告訴哥林多教會的人
[00:14:22.000 --> 00:14:24.000]  他說我把你們獻給基督像
[00:14:24.000 --> 00:14:29.000]  像一個純潔的僧侶獻給神一樣
[00:14:29.000 --> 00:14:32.000]  這就是他在他眼裡面所看的婚姻
[00:14:32.000 --> 00:14:34.000]  這就是基督徒的婚姻觀
[00:14:34.000 --> 00:14:36.000]  那麼
[00:14:36.000 --> 00:14:46.000]  從神造亞夏娃的方法
[00:14:46.000 --> 00:14:48.000]  再加上新約的啟示
[00:14:48.000 --> 00:14:50.000]  特別是在哥林多前書第十一章
[00:14:50.000 --> 00:14:52.000]  第八節到十二節裡面
[00:14:52.000 --> 00:14:55.000]  男女之間的的確確是有別的
[00:14:55.000 --> 00:14:57.000]  是不一樣的
[00:14:57.000 --> 00:14:59.000]  但是當我們講到說
[00:14:59.000 --> 00:15:02.000]  非物質的我們人的本質的時候
[00:15:02.000 --> 00:15:06.000]  我們在神的面前是完全一樣
[00:15:06.000 --> 00:15:08.000]  沒有一個人跟另外一個人
[00:15:08.000 --> 00:15:09.000]  是有分別的
[00:15:09.000 --> 00:15:11.000]  因為我們神造我們的時候
[00:15:11.000 --> 00:15:14.000]  是照著他自己的形象和樣式造
[00:15:14.000 --> 00:15:16.000]  所以在創世紀第一章二十六節
[00:15:16.000 --> 00:15:20.000]  神說我們要照著我們的形象和樣式
[00:15:20.000 --> 00:15:23.000]  照男照女
[00:15:23.000 --> 00:15:25.000]  不論是男的或者是女的
[00:15:25.000 --> 00:15:28.000]  在神面前完全是一樣的
