
[00:00:00.000 --> 00:00:03.240]  畀得前書第五章第一到第四節
[00:02:40.040 --> 00:02:43.040]  有稱為仕徒就是耶穌的門徒
[00:02:43.040 --> 00:02:45.640]  他們會去建立一間教會
[00:02:45.640 --> 00:02:48.840]  他有一段時間就會離開了
[00:02:48.840 --> 00:02:50.440]  當他離開的時候
[00:02:50.440 --> 00:02:56.240]  他就會找一些人來帶他繼續管理牧羊教會
[00:02:56.240 --> 00:02:58.240]  當他們去了其他地方的時候
[00:02:58.240 --> 00:02:59.840]  他就會去建立一班人
[00:02:59.840 --> 00:03:03.840]  這班人可能就稱為監督或者長老
[00:03:03.840 --> 00:03:04.840]  很簡單舉一個例子
[00:03:04.840 --> 00:03:08.240]  我們看看《仕徒行傳》第十四章的23節
[00:03:08.240 --> 00:03:10.440]  我們一起來帶他去讀出
[00:03:10.440 --> 00:03:14.040]  「二人在各教會中選立了長老
[00:03:14.040 --> 00:03:15.840]  有禁食禱告
[00:03:15.840 --> 00:03:19.440]  就把他們交託所信的主」
[00:03:19.440 --> 00:03:22.840]  當那班仕徒要離開那個地方的時候
[00:03:22.840 --> 00:03:26.440]  他就在教會裡面建立了一些長老
[00:03:26.440 --> 00:03:29.240]  這些長老就是去建立教會
[00:03:29.240 --> 00:03:30.840]  去幫助他們
[00:03:30.840 --> 00:03:34.040]  也都為他們禁食禱告
[00:03:34.040 --> 00:03:38.040]  所以長老是教會裡面一個職份
[00:03:38.040 --> 00:03:40.640]  即是今天教會裡面的傳導人
[00:03:40.640 --> 00:03:43.040]  或者教會的領導
[00:03:43.040 --> 00:03:44.240]  好了
[00:03:44.240 --> 00:03:47.440]  大家看看彼得怎樣來稱呼自己
[00:03:47.440 --> 00:03:49.640]  一開始的時候彼得稱自己
[00:03:49.640 --> 00:03:51.440]  就是耶穌基督的仕徒
[00:03:51.440 --> 00:03:53.240]  但是這一刻裡面
[00:03:53.240 --> 00:03:55.240]  他稱自己為長老
[00:03:55.240 --> 00:03:57.640]  我們再讀第五章的第一節
[00:03:57.640 --> 00:03:59.240]  第五章的第一節
[00:03:59.240 --> 00:04:03.840]  「我這作長老,作基督受父的見證
[00:04:03.840 --> 00:04:07.440]  同享後來所要顯現之榮耀的
[00:04:07.440 --> 00:04:11.440]  勸你們中間與我同作長老的人」
[00:04:11.440 --> 00:04:15.040]  如果彼得在這裡稱自己就是長老
[00:04:15.040 --> 00:04:16.240]  剛才我說
[00:04:16.240 --> 00:04:19.640]  彼得前書一開始第一章第一節的時候
[00:04:19.640 --> 00:04:21.240]  彼得怎樣稱自己呢?
[00:04:21.240 --> 00:04:24.040]  他說到我就是耶穌基督的仕徒
[00:04:24.040 --> 00:04:26.440]  那兩者有什麼分別呢?
[00:04:26.440 --> 00:04:30.240]  仕徒就是直接從耶穌裡面領受教導的
[00:04:30.240 --> 00:04:32.240]  直接是由耶穌所安納
[00:04:32.240 --> 00:04:35.240]  或者所呼召的十二個門徒
[00:04:35.240 --> 00:04:38.040]  但是現在彼得也稱自己為長老
[00:04:38.040 --> 00:04:40.440]  因為他也是帶領著教會
[00:04:40.440 --> 00:04:42.640]  是傳福音的見證者
[00:04:42.640 --> 00:04:45.440]  但是彼得特別地去宣告
[00:04:45.440 --> 00:04:48.840]  他說到我就是作基督受父的見證
[00:04:48.840 --> 00:04:51.840]  同享後來要顯現的榮耀
[00:04:51.840 --> 00:04:53.640]  這是一個事實
[00:04:53.640 --> 00:04:55.440]  大家熟悉聖經就知道
[00:04:55.440 --> 00:04:57.640]  當耶穌被捉拿的時候
[00:04:57.640 --> 00:04:59.440]  其他的門徒很害怕
[00:04:59.440 --> 00:05:01.440]  躲在房子裡面
[00:05:01.440 --> 00:05:03.040]  怕被人捉拿
[00:05:03.040 --> 00:05:06.440]  只有兩個門徒出現過
[00:05:06.440 --> 00:05:08.840]  在耶穌受審過的地方
[00:05:08.840 --> 00:05:10.440]  有一個就是隱藏了的
[00:05:10.440 --> 00:05:11.240]  那個是誰呢?
[00:05:11.240 --> 00:05:12.440]  就是約翰
[00:05:12.440 --> 00:05:14.840]  但是較為凸顯的就是彼得
[00:05:14.840 --> 00:05:17.240]  大家記得彼得是怎樣呢?
[00:05:17.240 --> 00:05:19.840]  去看耶穌的審判
[00:05:19.840 --> 00:05:22.240]  甚至因為後來懼怕的緣故
[00:05:22.240 --> 00:05:23.640]  三次不認主
[00:05:23.640 --> 00:05:25.440]  但是親眼見到耶穌
[00:05:25.440 --> 00:05:26.840]  被人來去凌辱
[00:05:26.840 --> 00:05:29.440]  親眼見到耶穌被人來去掌摑
[00:05:29.440 --> 00:05:31.040]  所以彼得說
[00:05:31.040 --> 00:05:34.440]  我是為基督受苦做見證
[00:05:34.440 --> 00:05:37.240]  他說這句話的時候是當之無愧
[00:05:37.240 --> 00:05:40.440]  因為親眼見到耶穌受苦的
[00:05:40.440 --> 00:05:43.440]  只有彼得和約翰
[00:05:43.440 --> 00:05:46.640]  但是他也很有信心地說
[00:05:46.640 --> 00:05:50.040]  同享後來要顯現的榮耀
[00:05:50.040 --> 00:05:51.440]  這個很重要
[00:05:51.440 --> 00:05:54.840]  他知道受苦只是一個短暫的過程
[00:05:54.840 --> 00:05:59.640]  但是將來是會得到這個榮耀的賞賜
[00:06:01.040 --> 00:06:03.840]  彼得見到主被捕
[00:06:03.840 --> 00:06:05.840]  被凌辱
[00:06:05.840 --> 00:06:07.440]  被鞭打
[00:06:07.440 --> 00:06:09.440]  被羞辱的時候
[00:06:09.440 --> 00:06:11.440]  他有一看在眼內
[00:06:11.440 --> 00:06:14.640]  所以他是一個真實的見證者
[00:06:14.640 --> 00:06:17.040]  但是他不是一個旁觀者
[00:06:17.040 --> 00:06:20.640]  他更加知道自己就是一個要參與在當中
[00:06:20.640 --> 00:06:21.840]  去服侍神的時候
[00:06:21.840 --> 00:06:24.040]  他就要面對這個痛苦
[00:06:24.040 --> 00:06:26.040]  因為耶穌也很清楚地說
[00:06:26.040 --> 00:06:27.840]  《馬達福音》第十章二十四節
[00:06:27.840 --> 00:06:29.240]  我們一起來讀出
[00:06:31.840 --> 00:06:34.240]  學生不能高過先生
[00:06:34.240 --> 00:06:36.640]  徒人不能高過主
[00:06:36.640 --> 00:06:39.440]  所以他知道他一定要去跟隨主
[00:06:39.440 --> 00:06:43.040]  在教會歷史裏面的傳說是甚麼呢
[00:06:43.040 --> 00:06:46.240]  是彼得也是被釘十字架而死
[00:06:46.240 --> 00:06:48.840]  但是彼得說
[00:06:48.840 --> 00:06:52.040]  我哪裏可以配得釘十字架
[00:06:52.040 --> 00:06:54.040]  我的主耶穌也是釘十字架
[00:06:54.040 --> 00:06:55.040]  我是一個學生
[00:06:55.040 --> 00:06:57.040]  我怎可以分享這種榮耀
[00:06:57.040 --> 00:06:58.840]  所以結果他是怎樣呢
[00:06:58.840 --> 00:07:01.040]  他是倒轉,他是要求
[00:07:01.040 --> 00:07:03.240]  你將我倒轉來帶我去釘
[00:07:03.240 --> 00:07:07.240]  因為我不配有這個釘十字架的榮耀
[00:07:07.240 --> 00:07:09.240]  所以我們看到彼得
[00:07:09.240 --> 00:07:12.040]  真是實際參與著這個受苦的行列
[00:07:12.040 --> 00:07:15.040]  後來當他來到傳福音的時候
[00:07:15.040 --> 00:07:17.040]  他被政府來到被捕
[00:07:17.040 --> 00:07:18.640]  要坐監
[00:07:18.640 --> 00:07:21.040]  他不單單的受苦
[00:07:21.040 --> 00:07:22.840]  但是他仍然有這個信心
[00:07:22.840 --> 00:07:23.840]  就是裏面那句
[00:07:23.840 --> 00:07:27.040]  同享後來所要顯現的榮耀
[00:07:27.040 --> 00:07:30.040]  他知道他為主所擺上的
[00:07:30.040 --> 00:07:32.040]  絕對不是白費
[00:07:32.040 --> 00:07:35.040]  但是雖然彼得有這麼深的經歷
[00:07:35.040 --> 00:07:39.040]  但是他絕對不是高高在上
[00:07:39.040 --> 00:07:42.040]  他和這班人來去認同
[00:07:42.040 --> 00:07:43.040]  我自己很深體會到
[00:07:43.040 --> 00:07:46.040]  侍奉一定要道成肉身
[00:07:46.040 --> 00:07:48.040]  一定要進到群眾當中
[00:07:48.040 --> 00:07:50.040]  所以彼得跟著他怎樣說呢
[00:07:50.040 --> 00:07:55.040]  勸你們中間與我同作長老的人
[00:07:55.040 --> 00:07:57.040]  這個就是彼得
[00:07:57.040 --> 00:07:59.040]  他侍奉一個很重要的心態
[00:07:59.040 --> 00:08:02.040]  彼得可以說是首席仕徒
[00:08:02.040 --> 00:08:04.040]  耶穌最愛的門徒
[00:08:04.040 --> 00:08:07.040]  他帶領著其他十一個門徒
[00:08:07.040 --> 00:08:11.040]  他亦親眼見過主的受死
[00:08:11.040 --> 00:08:14.040]  但是他並不是高傲
[00:08:14.040 --> 00:08:16.040]  他和這班服事者
[00:08:16.040 --> 00:08:18.040]  彼得是一起的
[00:08:18.040 --> 00:08:20.040]  平起平坐
[00:08:20.040 --> 00:08:21.040]  我和你們一起的
[00:08:21.040 --> 00:08:23.040]  彼得是和主
[00:08:23.040 --> 00:08:25.040]  彼得是去服事
[00:08:25.040 --> 00:08:27.040]  彼得是可以一起來作長老
[00:08:27.040 --> 00:08:28.040]  我自己很深體會
[00:08:28.040 --> 00:08:31.040]  這個是我們要帶領的方式
[00:08:31.040 --> 00:08:35.040]  我自己雖然有不少的侍奉經驗
[00:08:35.040 --> 00:08:38.040]  但是我都會尊重同工他們的意見
[00:08:38.040 --> 00:08:40.040]  就算一個新的神學生
[00:08:40.040 --> 00:08:42.040]  剛剛來到我們當中
[00:08:42.040 --> 00:08:44.040]  我們都可以參與我們的聚會
[00:08:44.040 --> 00:08:45.040]  參與我們的會議
[00:08:45.040 --> 00:08:47.040]  你都可以提意見
[00:08:47.040 --> 00:08:49.040]  我寫的東西都會給你們修改
[00:08:49.040 --> 00:08:51.040]  這個是很重要
[00:08:51.040 --> 00:08:53.040]  如果我們沒有了認同的時候
[00:08:53.040 --> 00:08:56.040]  我們是得不到那種影響力
[00:08:56.040 --> 00:08:58.040]  更加重要
[00:08:58.040 --> 00:09:00.040]  這個不只是由上而下的教導
[00:09:00.040 --> 00:09:03.040]  是一個生命上的演繹
[00:09:03.040 --> 00:09:05.040]  這個使命
[00:09:05.040 --> 00:09:07.040]  如果沒有了這種生命力的時候
[00:09:07.040 --> 00:09:10.040]  我們所講的只是空洞
[00:09:10.040 --> 00:09:12.040]  接著彼得就勸導他們
[00:09:12.040 --> 00:09:15.040]  這班帶領著教會的人
[00:09:15.040 --> 00:09:17.040]  應該怎樣來面對
[00:09:17.040 --> 00:09:19.040]  就是要「牧羊群羊」
[00:09:19.040 --> 00:09:21.040]  我們一起來再讀
[00:09:21.040 --> 00:09:23.040]  彼得前書第五章
[00:09:23.040 --> 00:09:25.040]  第二節的上半節
[00:09:25.040 --> 00:09:27.040]  第二節的上半節
[00:09:27.040 --> 00:09:29.040]  我們一起來讀出
[00:09:29.040 --> 00:09:33.040]  「牧羊牧羊在你們中間神的群羊
[00:09:33.040 --> 00:09:36.040]  按著神旨意照顧他們」
[00:09:36.040 --> 00:09:37.040]  好了夠了
[00:09:37.040 --> 00:09:38.040]  這裡很清楚講
[00:09:38.040 --> 00:09:40.040]  你要「牧羊」神的群羊
[00:09:40.040 --> 00:09:45.040]  聖經經常用「羊」來代表了
[00:09:45.040 --> 00:09:47.040]  祂的兒女和子民
[00:09:47.040 --> 00:09:49.040]  主耶穌自己都宣告
[00:09:49.040 --> 00:09:51.040]  「我就是好牧人」
[00:09:51.040 --> 00:09:54.040]  在《楊康第十章》第十一節裡面
[00:09:54.040 --> 00:09:55.040]  很清楚講
[00:09:55.040 --> 00:09:57.040]  「我是好牧人」
[00:09:57.040 --> 00:10:00.040]  「好牧人」是為「羊」來寫命
[00:10:00.040 --> 00:10:02.040]  這個是很清晰的
[00:10:02.040 --> 00:10:04.040]  當主耶穌基督復活之後
[00:10:04.040 --> 00:10:06.040]  祂去面對彼得
[00:10:06.040 --> 00:10:09.040]  然後將彼得來問祂
[00:10:09.040 --> 00:10:11.040]  「你愛不愛我?」
[00:10:11.040 --> 00:10:13.040]  祂三次問了彼得之後
[00:10:13.040 --> 00:10:16.040]  祂就將責任托付給彼得
[00:10:16.040 --> 00:10:18.040]  我們一起來讀《約翰福音》
[00:10:18.040 --> 00:10:21.040]  第二十一章的第十七節
[00:10:21.040 --> 00:10:22.040]  在我們的筆記裡面
[00:10:22.040 --> 00:10:24.040]  尼大奎有打出來
[00:10:24.040 --> 00:10:26.040]  第二十一章的第十七節
[00:10:26.040 --> 00:10:29.040]  「耶穌說:你餵養我的羊」
[00:10:29.040 --> 00:10:31.040]  所以今天作為一個牧者
[00:10:31.040 --> 00:10:33.040]  他就是有責任的
[00:10:33.040 --> 00:10:35.040]  尼大奎「牧羊」「群羊」
[00:10:35.040 --> 00:10:38.040]  有屬靈的那個「餵養」
[00:10:38.040 --> 00:10:40.040]  這個是很重要
[00:10:40.040 --> 00:10:42.040]  其實在這兩年裡面
[00:10:42.040 --> 00:10:44.040]  我每一個月都有一次
[00:10:44.040 --> 00:10:47.040]  在這麼多間堂會的童工訓練
[00:10:47.040 --> 00:10:50.040]  很希望訓練到一些童工
[00:10:50.040 --> 00:10:52.040]  成為很好的接班人
[00:10:52.040 --> 00:10:54.040]  我有一次我問他們
[00:10:54.040 --> 00:10:57.040]  今天我們教會作為一個傳道人
[00:10:57.040 --> 00:11:00.040]  究竟我們跟外面的人有什麼分別呢?
[00:11:00.040 --> 00:11:02.040]  好了,會友有問題
[00:11:02.040 --> 00:11:05.040]  我們去跟他聊天,安慰他
[00:11:05.040 --> 00:11:07.040]  或者我們出來跟他吃飯
[00:11:07.040 --> 00:11:09.040]  或者我們上家庭探訪一下他們
[00:11:09.040 --> 00:11:11.040]  甚至當我們遇到危機的時候
[00:11:11.040 --> 00:11:14.040]  說他有人尼大奎離開世界
[00:11:14.040 --> 00:11:16.040]  我們怎樣尼大奎幫他
[00:11:16.040 --> 00:11:19.040]  究竟我們跟那些社工
[00:11:19.040 --> 00:11:22.040]  或者一些專業的人有什麼分別呢?
[00:11:22.040 --> 00:11:25.040]  大家知道有些人是專門上門
[00:11:25.040 --> 00:11:27.040]  來探訪那些有需要的人
[00:11:27.040 --> 00:11:29.040]  甚至尼大奎拿飯給他們吃
[00:11:29.040 --> 00:11:31.040]  有些人有問題的時候
[00:11:31.040 --> 00:11:34.040]  可能會找出一些沒有信仰的輔導者
[00:11:34.040 --> 00:11:36.040]  他們都可能輔導得很好的
[00:11:36.040 --> 00:11:39.040]  我正在問我們做的事
[00:11:39.040 --> 00:11:42.040]  跟這些人有什麼分別?
[00:11:42.040 --> 00:11:45.040]  如果我說不出來就糟糕了
[00:11:45.040 --> 00:11:47.040]  最大的分別是什麼呢?
[00:11:47.040 --> 00:11:49.040]  我們不只是喝喝吃吃
[00:11:49.040 --> 00:11:51.040]  我們不只是聊聊天
[00:11:51.040 --> 00:11:53.040]  我們很希望每一次的見面
[00:11:53.040 --> 00:11:56.040]  都能夠跟他分享到信仰
[00:11:56.040 --> 00:11:59.040]  讓他對神有更多的體會和認識
[00:11:59.040 --> 00:12:01.040]  這個是很重要的
[00:12:01.040 --> 00:12:03.040]  很簡單舉一個例子
[00:12:03.040 --> 00:12:05.040]  我們大家都知道
[00:12:05.040 --> 00:12:06.040]  今年在六零年初的時候
[00:12:06.040 --> 00:12:08.040]  我們有一位會友離開世界
[00:12:08.040 --> 00:12:10.040]  他也很難受
[00:12:10.040 --> 00:12:12.040]  他很有生命力
[00:12:12.040 --> 00:12:14.040]  但是在癌病的折磨底下
[00:12:14.040 --> 00:12:16.040]  經過了很長時間
[00:12:16.040 --> 00:12:20.040]  他終於在今年的農曆年初六的時候離開了世界
[00:12:20.040 --> 00:12:22.040]  但是很感恩他的丈夫
[00:12:22.040 --> 00:12:24.040]  開始踏足教會
[00:12:24.040 --> 00:12:26.040]  我記得三個星期前
[00:12:26.040 --> 00:12:28.040]  我在星期六晚
[00:12:28.040 --> 00:12:31.040]  因為他丈夫就是禮拜一到禮拜五都在國內工作
[00:12:31.040 --> 00:12:33.040]  只有禮拜六回來
[00:12:33.040 --> 00:12:35.040]  禮拜日又回到國內
[00:12:35.040 --> 00:12:37.040]  我記得那個禮拜六晚
[00:12:37.040 --> 00:12:39.040]  我在粉嶺港元道之後
[00:12:39.040 --> 00:12:41.040]  去他家裡聊天
[00:12:41.040 --> 00:12:42.040]  去探望他
[00:12:42.040 --> 00:12:44.040]  我們聊了兩個多小時
[00:12:44.040 --> 00:12:47.040]  但是那兩個多小時都是信仰問題解答
[00:12:47.040 --> 00:12:49.040]  他都是問很多的問題
[00:12:49.040 --> 00:12:53.040]  我很欣賞他一個很真誠對信仰的體會者
[00:12:53.040 --> 00:12:55.040]  我覺得這個才是探訪
[00:12:55.040 --> 00:12:57.040]  我不是只是去風花雪月
[00:12:57.040 --> 00:12:59.040]  不只是關心一下他
[00:12:59.040 --> 00:13:01.040]  你太太離開了之後你心情怎樣
[00:13:01.040 --> 00:13:03.040]  兒子怎樣
[00:13:03.040 --> 00:13:04.040]  現在兒子不在家裡住了
[00:13:04.040 --> 00:13:05.040]  要交給親戚住
[00:13:05.040 --> 00:13:06.040]  當然這些我都有問
[00:13:06.040 --> 00:13:08.040]  但這只是佔很少的部分
[00:13:08.040 --> 00:13:12.040]  最重要就是幫助他對神有更多的認識
[00:13:12.040 --> 00:13:14.040]  所以今天記住
[00:13:14.040 --> 00:13:18.040]  教會不單單要好人
[00:13:18.040 --> 00:13:20.040]  其實今天很多都是好人
[00:13:20.040 --> 00:13:24.040]  教會更加需要好牧人
[00:13:24.040 --> 00:13:29.040]  是要懂得怎樣將弟兄姊妹帶到神的面前
[00:13:29.040 --> 00:13:32.040]  是要有屬靈裡面的那個餵養
[00:13:32.040 --> 00:13:35.040]  將他們的屬靈生命帶去提升
[00:13:35.040 --> 00:13:37.040]  是藉著他們的教導
[00:13:37.040 --> 00:13:40.040]  是藉著他們生命的影響
[00:13:40.040 --> 00:13:43.040]  去感染他們的羊群
[00:13:43.040 --> 00:13:47.040]  所以牧者有一個很重要的心理關口
[00:13:47.040 --> 00:13:50.040]  就是對羊的態度是怎樣
[00:13:50.040 --> 00:13:54.040]  他說到要牧養在你們中間
[00:13:54.040 --> 00:13:56.040]  神的群羊
[00:13:56.040 --> 00:13:58.040]  這一句話其實
[00:13:58.040 --> 00:14:02.040]  對我們牧者來說是很大的矛盾
[00:14:02.040 --> 00:14:04.040]  為什麼呢
[00:14:04.040 --> 00:14:08.040]  原來所有的羊不是屬於傳導人的
[00:14:08.040 --> 00:14:10.040]  是屬於神的
[00:14:10.040 --> 00:14:12.040]  是神託付給我們
[00:14:12.040 --> 00:14:14.040]  叫我們來這裡去照顧
[00:14:14.040 --> 00:14:18.040]  原來教會不是我們的產業
[00:14:18.040 --> 00:14:19.040]  所以要很清晰的去知道
[00:14:19.040 --> 00:14:22.040]  冥恩堂是我一手建立的
[00:14:22.040 --> 00:14:24.040]  但這個不是我的產業
[00:14:24.040 --> 00:14:27.040]  所以我可以拿得起放得下
[00:14:27.040 --> 00:14:31.040]  我見過很多時候一些教會的問題是怎樣呢
[00:14:31.040 --> 00:14:34.040]  就是那些開辦者就把教會當作是自己的產業
[00:14:34.040 --> 00:14:37.040]  永遠要自己在高位上面
[00:14:37.040 --> 00:14:40.040]  而不肯放下就很危險
[00:14:40.040 --> 00:14:43.040]  所以他說到要牧養神的群羊
[00:14:43.040 --> 00:14:47.040]  原來羊是神託付給我們
[00:14:47.040 --> 00:14:49.040]  但我們又要去愛牠
[00:14:49.040 --> 00:14:51.040]  雖然不是自己的產業
[00:14:51.040 --> 00:14:53.040]  但你仍然要去愛牠
[00:14:53.040 --> 00:14:54.040]  很重要
[00:14:54.040 --> 00:14:56.040]  聖經更加清楚指出
[00:14:56.040 --> 00:15:00.040]  牧羊人和故宮有很大的分別
[00:15:00.040 --> 00:15:03.040]  故宮是不會把羊放在心上
[00:15:03.040 --> 00:15:06.040]  我們一起來看《約翰福音》第十章
[00:15:06.040 --> 00:15:07.040]  十二十三兩節
[00:15:07.040 --> 00:15:08.040]  我們一起來讀出
[00:15:08.040 --> 00:15:29.040]  故宮就是請牠回來工作
[00:15:29.040 --> 00:15:31.040]  那些東西都不是自己的
[00:15:31.040 --> 00:15:32.040]  有狼來
[00:15:32.040 --> 00:15:33.040]  當然要保護自己
[00:15:33.040 --> 00:15:34.040]  於是就走
[00:15:34.040 --> 00:15:36.040]  把羊放下
[00:15:36.040 --> 00:15:39.040]  如果你看回香港教會歷史
[00:15:39.040 --> 00:15:43.040]  香港教會歷史裡面有幾個關口是很重要
[00:15:43.040 --> 00:15:46.040]  當中國大陸變色的時候
[00:15:46.040 --> 00:15:49.040]  在國內有很多人來了香港
[00:15:49.040 --> 00:15:52.040]  也有很多傳道人來了香港
[00:15:52.040 --> 00:15:54.040]  在六十年代七十年代裡面
[00:15:54.040 --> 00:15:57.040]  那些傳道人大部分都是國內過來的
[00:15:57.040 --> 00:16:01.040]  但當在香港草簽的時候
[00:16:01.040 --> 00:16:04.040]  戴卓爾夫人跪下那一刻
[00:16:04.040 --> 00:16:06.040]  其實都令到教會很大震動
[00:16:06.040 --> 00:16:09.040]  如果特別有其他教會經驗的人就會知道
[00:16:09.040 --> 00:16:10.040]  在那個年代裡面
[00:16:10.040 --> 00:16:12.040]  很多的牧者
[00:16:12.040 --> 00:16:14.040]  特別是在國內來的牧者
[00:16:14.040 --> 00:16:17.040]  他們移民去外地
[00:16:17.040 --> 00:16:21.040]  甚至他們會用宣教作為藉口
[00:16:21.040 --> 00:16:23.040]  就是要去
[00:16:23.040 --> 00:16:25.040]  美加有很多需要
[00:16:25.040 --> 00:16:27.040]  但其實很奇怪
[00:16:27.040 --> 00:16:29.040]  美加已經有很多教會
[00:16:29.040 --> 00:16:31.040]  他們一直都是去北美的
[00:16:31.040 --> 00:16:32.040]  他們不會去南美的
[00:16:32.040 --> 00:16:35.040]  我們持有一個南美的宣教社
[00:16:35.040 --> 00:16:37.040]  很少去南美
[00:16:37.040 --> 00:16:39.040]  所以在那段日子裡面
[00:16:39.040 --> 00:16:41.040]  走了很多的傳道人
[00:16:41.040 --> 00:16:43.040]  很真
[00:16:43.040 --> 00:16:45.040]  如果沒有這些人離開的時候
[00:16:45.040 --> 00:16:47.040]  很可能我們這些年齡的人
[00:16:47.040 --> 00:16:49.040]  很久都沒有機會
[00:16:49.040 --> 00:16:52.040]  可以去做帶領教會的侍奉
[00:16:52.040 --> 00:16:54.040]  當然人有自己神的帶領
[00:16:54.040 --> 00:16:56.040]  但我會很害怕一件事
[00:16:56.040 --> 00:16:58.040]  如果你是有這個目的
[00:16:58.040 --> 00:17:00.040]  而去那裡牧會的時候
[00:17:00.040 --> 00:17:02.040]  其實很危險
[00:17:02.040 --> 00:17:04.040]  你要清楚神的呼召
[00:17:04.040 --> 00:17:07.040]  為什麼我會問元老呢
[00:17:07.040 --> 00:17:10.040]  冥恩堂86年的時候開始
[00:17:10.040 --> 00:17:13.040]  我們是一間很弱的教會
[00:17:13.040 --> 00:17:15.040]  那時候大部分都是學生
[00:17:15.040 --> 00:17:18.040]  和一些婦女
[00:17:18.040 --> 00:17:20.040]  我們教會第一個移民的家庭
[00:17:20.040 --> 00:17:22.040]  當年我們在富士年代
[00:17:22.040 --> 00:17:24.040]  全教會為他歡送
[00:17:24.040 --> 00:17:26.040]  他移民去哪裡呢
[00:17:26.040 --> 00:17:28.040]  他移民去將軍澳
[00:17:28.040 --> 00:17:30.040]  因為他買了居屋
[00:17:30.040 --> 00:17:31.040]  你不要笑
[00:17:31.040 --> 00:17:33.040]  那時候對我們來說是大事
[00:17:33.040 --> 00:17:37.040]  因為我們是一個非常非常基層的教會
[00:17:37.040 --> 00:17:39.040]  是將軍澳要開荒的時候
[00:17:39.040 --> 00:17:42.040]  第一個的居屋在那裡買
[00:17:42.040 --> 00:17:44.040]  很可惜的就是
[00:17:44.040 --> 00:17:46.040]  去年他離開了世界
[00:17:46.040 --> 00:17:47.040]  他是很年輕
[00:17:47.040 --> 00:17:49.040]  他的女兒和我的兒子
