
[00:00:00.000 --> 00:00:05.000]  剛才崇拜主席梁棣興提過
[00:03:28.000 --> 00:03:31.000]  去到米顛是外邦人的地方
[00:03:31.000 --> 00:03:32.000]  他就在那結了婚
[00:03:32.000 --> 00:03:36.000]  就娶了外婦
[00:03:36.000 --> 00:03:38.000]  他有兩個女兒都嫁了給他
[00:03:38.000 --> 00:03:40.000]  那時是准娶兩個現在就不准了
[00:03:40.000 --> 00:03:43.000]  他為外婦牧羊
[00:03:43.000 --> 00:03:46.000]  牧羊就牧了四十年
[00:03:46.000 --> 00:03:49.000]  蘇武牧羊就十九年
[00:03:49.000 --> 00:03:51.000]  他就牧了四十年
[00:03:51.000 --> 00:03:55.000]  你想想四十年在這個渺無人煙的曠野
[00:03:55.000 --> 00:03:56.000]  現在八十歲
[00:03:56.000 --> 00:03:59.000]  已經到了歲歲老的年頭
[00:03:59.000 --> 00:04:01.000]  還有甚麼前途呢
[00:04:01.000 --> 00:04:03.000]  還有甚麼希望呢
[00:04:03.000 --> 00:04:06.000]  連那些羊都是外婦不是他的
[00:04:06.000 --> 00:04:08.000]  摩西有這樣的情況
[00:04:08.000 --> 00:04:11.000]  在這個慘淡的絕望的情況
[00:04:11.000 --> 00:04:14.000]  上帝竟然呼召摩西
[00:04:14.000 --> 00:04:18.000]  為他的生命帶來一個新的開始
[00:04:18.000 --> 00:04:20.000]  弟兄姊妹你覺不覺得
[00:04:20.000 --> 00:04:23.000]  你幾十年都好像浪費青春一樣
[00:04:23.000 --> 00:04:25.000]  好像沒甚麼世藝
[00:04:25.000 --> 00:04:26.000]  沒甚麼人生
[00:04:26.000 --> 00:04:28.000]  現在就住在一個家
[00:04:28.000 --> 00:04:33.000]  家又不是很大
[00:04:33.000 --> 00:04:35.000]  究竟有甚麼前途呢
[00:04:35.000 --> 00:04:36.000]  我今日要跟大家講
[00:04:36.000 --> 00:04:38.000]  上帝昔日怎樣呼召摩西
[00:04:38.000 --> 00:04:40.000]  今日他都呼召了你
[00:04:40.000 --> 00:04:42.000]  而且一定呼召你
[00:04:42.000 --> 00:04:44.000]  今日這篇道不是我說的
[00:04:44.000 --> 00:04:46.000]  我是引用聖經上帝的說話
[00:04:46.000 --> 00:04:49.000]  上帝今日對你說話
[00:04:49.000 --> 00:04:54.000]  看看你聽不聽到上帝的呼喚
[00:04:54.000 --> 00:04:56.000]  我們先講摩西
[00:04:56.000 --> 00:04:59.000]  這個呼召發生在很平凡的一日
[00:04:59.000 --> 00:05:01.000]  四十年了這個曠野
[00:05:01.000 --> 00:05:02.000]  平凡的草地
[00:05:02.000 --> 00:05:04.000]  每一寸的地方他都認識
[00:05:04.000 --> 00:05:05.000]  平凡的羊
[00:05:05.000 --> 00:05:07.000]  連那些荊棘都是平凡的
[00:05:07.000 --> 00:05:09.000]  但有一樣東西不平凡就是火
[00:05:09.000 --> 00:05:11.000]  火燒著荊棘
[00:05:11.000 --> 00:05:12.000]  但燒不毀
[00:05:12.000 --> 00:05:13.000]  這是一個神蹟
[00:05:13.000 --> 00:05:16.000]  這個神蹟就吸引摩西走近一點
[00:05:16.000 --> 00:05:18.000]  看看究竟發生甚麼事
[00:05:18.000 --> 00:05:23.000]  走近來就遇見一些更加重要的
[00:05:23.000 --> 00:05:25.000]  比神蹟更加重要的東西
[00:05:25.000 --> 00:05:27.000]  就是聽到上帝的說話
[00:05:27.000 --> 00:05:28.000]  與上帝相遇
[00:05:28.000 --> 00:05:30.000]  弟兄姊妹這一點呢
[00:05:30.000 --> 00:05:33.000]  都有一個功課值得我們學習
[00:05:33.000 --> 00:05:35.000]  就是在我們的生命裏面
[00:05:35.000 --> 00:05:37.000]  重要的不是那個火
[00:05:37.000 --> 00:05:39.000]  重要的不是奇蹟
[00:05:39.000 --> 00:05:41.000]  重要的是神的話語
[00:05:41.000 --> 00:05:45.000]  你要著緊神的話語
[00:05:45.000 --> 00:05:49.000]  這個才對你屬靈生命有幫助
[00:05:49.000 --> 00:05:52.000]  上帝對摩西說
[00:05:52.000 --> 00:05:58.000]  要把你腳上的鞋脫掉
[00:05:58.000 --> 00:06:02.000]  因為你所站的地方是聖地
[00:06:02.000 --> 00:06:05.000]  四十年都沒有說這是聖地
[00:06:05.000 --> 00:06:07.000]  摩西的羊經常去那裏
[00:06:07.000 --> 00:06:10.000]  但為甚麼今天會成為聖地呢
[00:06:10.000 --> 00:06:12.000]  因為有上帝在
[00:06:12.000 --> 00:06:14.000]  上帝在的地方就是聖地
[00:06:14.000 --> 00:06:16.000]  所以弟兄姊妹今天來到傳恩堂
[00:06:16.000 --> 00:06:22.000]  這個建築物是一間建築商建的
[00:06:22.000 --> 00:06:24.000]  不是有甚麼特別神聖
[00:06:24.000 --> 00:06:27.000]  但是有上帝在就是聖地
[00:06:27.000 --> 00:06:30.000]  上帝說你要把你的鞋脫掉
[00:06:30.000 --> 00:06:33.000]  中方人敬拜上帝的時候就脫掉鞋
[00:06:33.000 --> 00:06:37.000]  是代表在神面前的謙卑和馴服
[00:06:37.000 --> 00:06:39.000]  所以弟兄姊妹今天我們來到神的殿裏面
[00:06:39.000 --> 00:06:41.000]  去敬拜祂
[00:06:41.000 --> 00:06:43.000]  因為有神在這裏
[00:06:43.000 --> 00:06:46.000]  我們就傳一個謙卑馴服神
[00:06:46.000 --> 00:06:50.000]  好像摩西見到火燒荊棘
[00:06:50.000 --> 00:06:53.000]  而見到後面的聲音對祂說
[00:06:53.000 --> 00:06:55.000]  你要把你的鞋脫掉
[00:06:55.000 --> 00:06:59.000]  因為你所站的地方是聖地
[00:06:59.000 --> 00:07:01.000]  然後上帝對摩西說
[00:07:01.000 --> 00:07:04.000]  我是你父親的神
[00:07:04.000 --> 00:07:05.000]  阿伯拉罕的神
[00:07:05.000 --> 00:07:06.000]  以撒的神
[00:07:06.000 --> 00:07:07.000]  雅各的神
[00:07:07.000 --> 00:07:09.000]  為甚麼要這樣說呢
[00:07:09.000 --> 00:07:12.000]  你有沒有想到其實都挺有趣的
[00:07:12.000 --> 00:07:14.000]  這個其實很重要
[00:07:14.000 --> 00:07:17.000]  這個解經這句話
[00:07:17.000 --> 00:07:21.000]  其實是為以後整個出埃及的鋪排
[00:07:21.000 --> 00:07:23.000]  有很重要的暗示
[00:07:23.000 --> 00:07:28.000]  有一天摩西要回去埃及
[00:07:28.000 --> 00:07:30.000]  對那些以色列人說
[00:07:30.000 --> 00:07:32.000]  上帝差我來拯救你
[00:07:32.000 --> 00:07:34.000]  這個上帝不是一個新的上帝
[00:07:34.000 --> 00:07:36.000]  不是一個陌生的神
[00:07:36.000 --> 00:07:37.000]  你不認識的
[00:07:37.000 --> 00:07:39.000]  這個是你們祖宗一直都拜
[00:07:39.000 --> 00:07:41.000]  幾百年來你們都拜的
[00:07:41.000 --> 00:07:43.000]  你們父親的神
[00:07:43.000 --> 00:07:44.000]  阿伯拉罕
[00:07:44.000 --> 00:07:45.000]  以撒
[00:07:45.000 --> 00:07:46.000]  雅各的神
[00:07:46.000 --> 00:07:50.000]  是他們熟悉的神
[00:07:50.000 --> 00:07:53.000]  摩西不是給他們一些新的東西
[00:07:53.000 --> 00:07:58.000]  摩西是將以前他見拜的神更加清楚的
[00:07:58.000 --> 00:08:01.000]  顯示給他們知道
[00:08:01.000 --> 00:08:04.000]  上帝給摩西一個很大的使命
[00:08:04.000 --> 00:08:06.000]  是他自己想不到
[00:08:06.000 --> 00:08:08.000]  就是回去四十年前的埃及
[00:08:08.000 --> 00:08:10.000]  來拯救這班人
[00:08:10.000 --> 00:08:13.000]  但是剛才說過摩西經過歲月的消磨
[00:08:13.000 --> 00:08:15.000]  已經意志消沉
[00:08:15.000 --> 00:08:17.000]  四十年來對著羊
[00:08:17.000 --> 00:08:18.000]  羊又不會說話
[00:08:18.000 --> 00:08:21.000]  自己都好像呆呆的
[00:08:21.000 --> 00:08:24.000]  他就推遲了上帝
[00:08:24.000 --> 00:08:27.000]  請問你有沒有經歷過人生的打擊之後
[00:08:27.000 --> 00:08:30.000]  不敢再重新起步呢?
[00:08:30.000 --> 00:08:32.000]  摩西推遲上帝用四個理由
[00:08:32.000 --> 00:08:34.000]  我們看看哪四個理由
[00:08:34.000 --> 00:08:35.000]  第一
[00:08:35.000 --> 00:08:37.000]  他覺得自己不夠身份
[00:08:37.000 --> 00:08:38.000]  我是誰
[00:08:38.000 --> 00:08:40.000]  竟能到法老那裡
[00:08:40.000 --> 00:08:43.000]  將以色列人從埃及領出來呢?
[00:08:43.000 --> 00:08:45.000]  他以前在皇宮長大過四十年
[00:08:45.000 --> 00:08:47.000]  他現在竟然不敢回到皇宮那裡
[00:08:47.000 --> 00:08:48.000]  見法老
[00:08:48.000 --> 00:08:50.000]  覺得自己不夠身份
[00:08:50.000 --> 00:08:51.000]  第二
[00:08:51.000 --> 00:08:54.000]  他擔心以色列人懷疑這個神有沒有能力
[00:08:54.000 --> 00:08:55.000]  他說
[00:08:55.000 --> 00:08:57.000]  我到以色列人那裡去
[00:08:57.000 --> 00:08:59.000]  對他不說
[00:08:59.000 --> 00:09:00.000]  你們祖宗的神
[00:09:00.000 --> 00:09:02.000]  差遣我來到這裡
[00:09:02.000 --> 00:09:03.000]  他就問我
[00:09:03.000 --> 00:09:05.000]  這叫什麼名字
[00:09:05.000 --> 00:09:08.000]  名字是代表權柄和能力
[00:09:08.000 --> 00:09:11.000]  他擔心以色列人
[00:09:11.000 --> 00:09:15.000]  不覺得這個神有能力
[00:09:15.000 --> 00:09:16.000]  第三
[00:09:16.000 --> 00:09:20.000]  他擔心以色列人不相信耶和華
[00:09:20.000 --> 00:09:22.000]  差遣自己
[00:09:22.000 --> 00:09:23.000]  他說
[00:09:23.000 --> 00:09:24.000]  他們哪不信我
[00:09:24.000 --> 00:09:25.000]  也不聽我的話
[00:09:25.000 --> 00:09:26.000]  因為他們必說
[00:09:26.000 --> 00:09:28.000]  耶和華沒有向你顯現
[00:09:28.000 --> 00:09:29.000]  還有
[00:09:29.000 --> 00:09:31.000]  他認為自己不夠才能
[00:09:31.000 --> 00:09:32.000]  他說
[00:09:32.000 --> 00:09:33.000]  主啊
[00:09:33.000 --> 00:09:35.000]  我是個不會說話的人
[00:09:35.000 --> 00:09:36.000]  以前都不行了
[00:09:36.000 --> 00:09:37.000]  現在都不行了
[00:09:37.000 --> 00:09:40.000]  因為我本來是絕口笨舌的
[00:09:40.000 --> 00:09:42.000]  他以前是
[00:09:42.000 --> 00:09:45.000]  說話行事都有能力的
[00:09:45.000 --> 00:09:47.000]  為什麼現在變成絕口笨舌
[00:09:47.000 --> 00:09:49.000]  他對自己完全沒有信心
[00:09:49.000 --> 00:09:52.000]  所以我們經歷過打擊之後
[00:09:52.000 --> 00:09:53.000]  就害怕
[00:09:53.000 --> 00:09:56.000]  就不敢再來
[00:09:56.000 --> 00:10:01.000]  最後四個理由上
[00:10:01.000 --> 00:10:02.000]  他又回答第五個
[00:10:02.000 --> 00:10:04.000]  這不是理由
[00:10:04.000 --> 00:10:05.000]  他說
[00:10:05.000 --> 00:10:06.000]  主啊
[00:10:06.000 --> 00:10:08.000]  請你猜派你所願意猜派的人
[00:10:08.000 --> 00:10:09.000]  你喜歡找誰就找誰
[00:10:09.000 --> 00:10:11.000]  不要來找我
[00:10:11.000 --> 00:10:12.000]  摩西就是這樣
[00:10:12.000 --> 00:10:15.000]  上帝怎樣向摩西解釋呢
[00:10:15.000 --> 00:10:18.000]  可能上帝呼召你
[00:10:18.000 --> 00:10:20.000]  你也同樣猜他
[00:10:20.000 --> 00:10:22.000]  上帝呼召人
[00:10:22.000 --> 00:10:25.000]  第一個呼召就是你來信他
[00:10:25.000 --> 00:10:26.000]  第二個呼召呢
[00:10:26.000 --> 00:10:29.000]  你來信服他
[00:10:29.000 --> 00:10:30.000]  上帝呼召你來信他
[00:10:30.000 --> 00:10:31.000]  上帝不要搞我了
[00:10:31.000 --> 00:10:34.000]  我是拜皇帝先的
[00:10:34.000 --> 00:10:37.000]  或者我老公還沒信我怎麼信呢
[00:10:37.000 --> 00:10:38.000]  呼召你
[00:10:38.000 --> 00:10:39.000]  或者我是罪人
[00:10:39.000 --> 00:10:40.000]  我不行的
[00:10:40.000 --> 00:10:42.000]  我兒子已經信了我就夠了
[00:10:42.000 --> 00:10:43.000]  用很多理由
[00:10:43.000 --> 00:10:47.000]  第一上帝呼召你來相信他
[00:10:47.000 --> 00:10:48.000]  成為他的兒女
[00:10:48.000 --> 00:10:50.000]  第二他呼召你來侍奉他
[00:10:50.000 --> 00:10:52.000]  就好像摩西一樣
[00:10:52.000 --> 00:10:55.000]  我們看看上帝怎樣幫助摩西
[00:10:55.000 --> 00:10:57.000]  摩西說
[00:10:57.000 --> 00:10:59.000]  我是不夠身份的
[00:10:59.000 --> 00:11:01.000]  上帝說我必與你同在
[00:11:01.000 --> 00:11:05.000]  這是很大的安慰
[00:11:05.000 --> 00:11:07.000]  有神的同在
[00:11:07.000 --> 00:11:09.000]  就有身份
[00:11:09.000 --> 00:11:11.000]  你有沒有留意到耶穌復活之後
[00:11:11.000 --> 00:11:12.000]  升天之前
[00:11:12.000 --> 00:11:14.000]  給我們的大使命
[00:11:14.000 --> 00:11:15.000]  最後一句話
[00:11:15.000 --> 00:11:17.000]  我就常常與你們同在
[00:11:17.000 --> 00:11:19.000]  直到世界的末了
[00:11:19.000 --> 00:11:21.000]  這個也是耶穌給我們的應許
[00:11:21.000 --> 00:11:23.000]  他差遣我們去傳福音
[00:11:23.000 --> 00:11:24.000]  去侍奉他
[00:11:24.000 --> 00:11:26.000]  他就給我們這個應許
[00:11:26.000 --> 00:11:28.000]  我與你同在
[00:11:28.000 --> 00:11:29.000]  不是你自己出去
[00:11:29.000 --> 00:11:31.000]  是我和你一起去
[00:11:31.000 --> 00:11:34.000]  摩西就擔心
[00:11:34.000 --> 00:11:37.000]  以色列人懷疑這個神有沒有能力
[00:11:37.000 --> 00:11:39.000]  這是第二個擔心
[00:11:39.000 --> 00:11:40.000]  上帝對他說
[00:11:40.000 --> 00:11:42.000]  我是自有永有的
[00:11:42.000 --> 00:11:45.000]  這個自有永有是很厲害的
[00:11:45.000 --> 00:11:47.000]  什麼是自有永有呢
[00:11:47.000 --> 00:11:49.000]  第一就是自足
[00:11:49.000 --> 00:11:53.000]  他自己不需要依靠外面的支持
[00:11:53.000 --> 00:11:57.000]  第二他自己存在
[00:11:57.000 --> 00:11:59.000]  是永遠的存在
[00:11:59.000 --> 00:12:02.000]  第三他是時刻的臨在
[00:12:02.000 --> 00:12:03.000]  時刻的同在
[00:12:03.000 --> 00:12:05.000]  immediate presence
[00:12:05.000 --> 00:12:07.000]  就是在任何時間
[00:12:07.000 --> 00:12:09.000]  任何空間
[00:12:09.000 --> 00:12:12.000]  上帝都在那裡
[00:12:12.000 --> 00:12:15.000]  這個上帝就是自有永有
[00:12:15.000 --> 00:12:17.000]  這位自有永有的神
[00:12:17.000 --> 00:12:19.000]  主動地差遣摩西去拯救百姓
[00:12:19.000 --> 00:12:21.000]  這是大好的訊息
[00:12:21.000 --> 00:12:24.000]  一千幾百年之後
[00:12:24.000 --> 00:12:26.000]  耶穌基督降生
[00:12:26.000 --> 00:12:28.000]  耶穌基督就是上帝自己
[00:12:28.000 --> 00:12:31.000]  他更加清楚將這個自有永有的神
[00:12:31.000 --> 00:12:32.000]  顯明出來
[00:12:32.000 --> 00:12:34.000]  如果我們看希伯來書第一章
[00:12:34.000 --> 00:12:36.000]  一到三節就這樣說
[00:12:36.000 --> 00:12:39.000]  神在古時曾經多次多方
[00:12:39.000 --> 00:12:41.000]  直接先知對我們說話
[00:12:41.000 --> 00:12:43.000]  現在在末後的日子
[00:12:43.000 --> 00:12:46.000]  就透過他的遺旨向我們說話
[00:12:46.000 --> 00:12:47.000]  神已經立這個遺旨
[00:12:47.000 --> 00:12:51.000]  就是耶穌基督作萬有的承受者
[00:12:51.000 --> 00:12:54.000]  並且透過祂來創造這個宇宙
[00:12:54.000 --> 00:12:55.000]  宇宙都是祂創造
[00:12:55.000 --> 00:12:58.000]  耶穌基督是神榮耀所發的光輝
[00:12:58.000 --> 00:12:59.000]  是神本質的真相
[00:12:59.000 --> 00:13:01.000]  用自己大有能力的話
[00:13:01.000 --> 00:13:03.000]  掌管萬有
[00:13:03.000 --> 00:13:05.000]  祂作了潔淨罪惡的事
[00:13:05.000 --> 00:13:08.000]  就在在至高天至尊者的右邊
[00:13:08.000 --> 00:13:11.000]  這個就是自有永有的神
[00:13:11.000 --> 00:13:14.000]  在啟示錄第一章第八節
[00:13:14.000 --> 00:13:17.000]  使徒約翰在拔摩島見到的異象
[00:13:17.000 --> 00:13:18.000]  耶穌基督就說
[00:13:18.000 --> 00:13:21.000]  我是亞伯,我是奧梅格
[00:13:21.000 --> 00:13:24.000]  我是拉伐,我是奧梅爾
[00:13:24.000 --> 00:13:27.000]  我是今在,昔在,以後永在全能的神
[00:13:27.000 --> 00:13:30.000]  這個才是自有永有的神
[00:13:30.000 --> 00:13:34.000]  摩西擔心以色列人懷疑
[00:13:34.000 --> 00:13:37.000]  這個神有沒有能力
[00:13:37.000 --> 00:13:39.000]  上帝說我才是自有永有的神
[00:13:39.000 --> 00:13:42.000]  耶穌基督如果你看四福音書
[00:13:42.000 --> 00:13:43.000]  祂說過
[00:13:43.000 --> 00:13:46.000]  我未有阿伯拉罕而先有我
[00:13:46.000 --> 00:13:48.000]  我以父願為一
[00:13:48.000 --> 00:13:50.000]  我們今天所信的耶穌基督
[00:13:50.000 --> 00:13:52.000]  就是這麼厲害的
[00:13:52.000 --> 00:13:54.000]  獨一真神
[00:13:54.000 --> 00:13:59.000]  摩西第三個擔心
[00:13:59.000 --> 00:14:02.000]  就是以色列人可能不信
[00:14:02.000 --> 00:14:05.000]  摩西是神的差派
[00:14:05.000 --> 00:14:08.000]  上帝說我賜給你有
[00:14:08.000 --> 00:14:11.000]  施行神蹟的能力
[00:14:11.000 --> 00:14:13.000]  上帝對他說
[00:14:13.000 --> 00:14:17.000]  如果他們不信你
[00:14:17.000 --> 00:14:20.000]  他們不聽從第一個神蹟
[00:14:20.000 --> 00:14:22.000]  他們就會看到第二個神蹟
[00:14:22.000 --> 00:14:24.000]  如果兩個神蹟都不信
[00:14:24.000 --> 00:14:27.000]  你就在河裏拿些水來倒在地上
[00:14:27.000 --> 00:14:31.000]  河裏的水就在巷上變成血
[00:14:31.000 --> 00:14:33.000]  或者你問
[00:14:33.000 --> 00:14:36.000]  上帝在現今世代可不可以行神蹟呢
[00:14:36.000 --> 00:14:37.000]  當然可以
[00:14:37.000 --> 00:14:38.000]  上帝要行就行
[00:14:38.000 --> 00:14:42.000]  有需要的時候上帝都會行神蹟
[00:14:42.000 --> 00:14:44.000]  好像摩西有需要的時候
[00:14:44.000 --> 00:14:48.000]  上帝就將神蹟的能力賜給他
[00:14:48.000 --> 00:14:53.000]  還有摩西最後就說自己
[00:14:53.000 --> 00:14:54.000]  第四個理由
[00:14:54.000 --> 00:14:56.000]  我是不會說話的
[00:14:56.000 --> 00:14:57.000]  以前都不會
[00:14:57.000 --> 00:14:58.000]  現在又不會
[00:14:58.000 --> 00:15:00.000]  我是絕口不說
[00:15:00.000 --> 00:15:02.000]  四十年前摩西血氣方剛
[00:15:02.000 --> 00:15:05.000]  以為可以靠自己的能力去拯救以色列人
[00:15:05.000 --> 00:15:07.000]  現在他完全改變了
[00:15:07.000 --> 00:15:09.000]  對自己沒有自信心
[00:15:09.000 --> 00:15:13.000]  好像忘記了以前的學問和經歷
[00:15:13.000 --> 00:15:15.000]  是非常之卓越的
[00:15:15.000 --> 00:15:18.000]  有時候我們經歷過憂患打擊
[00:15:18.000 --> 00:15:19.000]  都會對自己絕望
[00:15:19.000 --> 00:15:21.000]  以為自己沒有用
[00:15:21.000 --> 00:15:22.000]  但是神不會放棄我們
[00:15:22.000 --> 00:15:24.000]  神沒有放棄摩西
[00:15:24.000 --> 00:15:25.000]  祂等了他四十年
[00:15:25.000 --> 00:15:28.000]  今天神都不會放棄你
[00:15:28.000 --> 00:15:30.000]  祂仍然呼召你
[00:15:30.000 --> 00:15:32.000]  如果你未信耶穌
[00:15:32.000 --> 00:15:33.000]  祂呼召你信耶穌
[00:15:33.000 --> 00:15:34.000]  如果你信了耶穌
[00:15:34.000 --> 00:15:36.000]  仍然覺得自己生命不燦爛
[00:15:36.000 --> 00:15:38.000]  沒有世藝的話
[00:15:38.000 --> 00:15:40.000]  神現在呼召你
[00:15:40.000 --> 00:15:41.000]  你來跟從祂
[00:15:41.000 --> 00:15:45.000]  祂就給你過豐盛的生命
[00:15:45.000 --> 00:15:48.000]  所以上帝對摩西說
[00:15:48.000 --> 00:15:49.000]  誰做人的口
[00:15:49.000 --> 00:15:52.000]  誰叫人嘔啞耳聾眼明眼闔
[00:15:52.000 --> 00:15:54.000]  不是我耶和華
[00:15:54.000 --> 00:15:55.000]  現在你去
[00:15:55.000 --> 00:15:56.000]  我賜你口才
[00:15:56.000 --> 00:15:58.000]  只教你所當選
[00:15:58.000 --> 00:16:01.000]  摩西最後沒理由都推搪主
[00:16:01.000 --> 00:16:03.000]  請你差遣其他
[00:16:03.000 --> 00:16:04.000]  誰喜歡誰
[00:16:04.000 --> 00:16:05.000]  總之不會喜歡我
[00:16:05.000 --> 00:16:08.000]  上帝就發怒
[00:16:08.000 --> 00:16:09.000]  但發怒的時候
[00:16:09.000 --> 00:16:11.000]  他仍然有慈愛有恩典
[00:16:11.000 --> 00:16:15.000]  他說你哥哥阿倫在這裡
[00:16:15.000 --> 00:16:16.000]  他有口才
[00:16:16.000 --> 00:16:18.000]  他現在出來迎接你
[00:16:18.000 --> 00:16:20.000]  他見到你心裡就快樂
[00:16:20.000 --> 00:16:22.000]  很難得有哥哥見到你心裡快樂
[00:16:22.000 --> 00:16:24.000]  你要對他說
[00:16:24.000 --> 00:16:26.000]  你將他話放在口裡
[00:16:26.000 --> 00:16:27.000]  我與你同在
[00:16:27.000 --> 00:16:29.000]  我又與他同在
[00:16:29.000 --> 00:16:31.000]  我必只教你們當行的事
[00:16:31.000 --> 00:16:33.000]  他要替你向人民說話
[00:16:33.000 --> 00:16:35.000]  你要作他的口
[00:16:35.000 --> 00:16:36.000]  他要作你的口
[00:16:36.000 --> 00:16:37.000]  你要作他的神
[00:16:37.000 --> 00:16:39.000]  在這段說話裡
[00:16:39.000 --> 00:16:42.000]  我們上帝真的很體貼
[00:16:42.000 --> 00:16:44.000]  很忍耐
[00:16:44.000 --> 00:16:45.000]  好了
[00:16:45.000 --> 00:16:48.000]  這就是今天講的那段經文
[00:16:48.000 --> 00:16:50.000]  有很多東西值得我們學習
[00:16:50.000 --> 00:16:53.000]  我們看看今天可以學到些什麼
[00:16:53.000 --> 00:16:54.000]  第一
[00:16:54.000 --> 00:16:56.000]  神為每一個跟隨他的人
[00:16:56.000 --> 00:16:58.000]  都預備了一個生命計劃
[00:16:58.000 --> 00:17:01.000]  這段經文告訴我們
[00:17:01.000 --> 00:17:08.000]  上帝是喜歡長線投資的
