
[00:00:00.000 --> 00:00:04.900]  請問今天是什麼日子?
[00:11:17.300 --> 00:11:20.100]  征服了當時候的世界
[00:11:20.100 --> 00:11:23.340]  建立了今天可以說是橫跨三洲的
[00:11:23.340 --> 00:11:27.860]  一個伊斯蘭教的一個帝國
[00:11:27.860 --> 00:11:31.580]  但是耶穌基督呢
[00:11:31.580 --> 00:11:36.220]  你知道現在全世界最多的
[00:11:36.220 --> 00:11:42.580]  以宗教來講最多的是基督教
[00:11:42.580 --> 00:11:44.620]  當然現在一般講基督教的時候
[00:11:44.620 --> 00:11:47.020]  把這個天主教、天主教、東正教
[00:11:47.020 --> 00:11:49.060]  還有基督教統統撐在一起
[00:11:49.060 --> 00:11:52.980]  反正就是說信耶穌基督的統統加在一起
[00:11:52.980 --> 00:11:57.220]  現在全世界大概有二十六、七億的人
[00:11:57.220 --> 00:12:01.580]  是所謂的基督徒
[00:12:01.580 --> 00:12:03.980]  其次呢
[00:12:03.980 --> 00:12:05.740]  伊斯蘭教
[00:12:05.740 --> 00:12:09.820]  伊斯蘭教大概有十七、十八億
[00:12:09.820 --> 00:12:11.540]  你慢慢會感覺到
[00:12:11.540 --> 00:12:12.940]  現在你到歐洲去
[00:12:12.940 --> 00:12:14.620]  你已經漸漸感覺到
[00:12:14.620 --> 00:12:16.700]  伊斯蘭教的勢力
[00:12:16.700 --> 00:12:20.220]  穆斯林在那邊越來越多、越來越多
[00:12:20.220 --> 00:12:22.060]  到有一天很可能
[00:12:22.060 --> 00:12:24.220]  歐洲變成是伊斯蘭教化
[00:12:24.220 --> 00:12:25.180]  爲什麼?
[00:12:25.180 --> 00:12:27.420]  因爲他們拼命地生
[00:12:27.420 --> 00:12:30.060]  歐洲人拼命不生
[00:12:30.060 --> 00:12:31.660]  所以到最後一個結果就是
[00:12:31.660 --> 00:12:32.980]  從生產率來講
[00:12:32.980 --> 00:12:37.140]  他們一定就是整個歐洲就變成是穆斯林化的
[00:12:37.140 --> 00:12:38.420]  親愛的丟子妹
[00:12:38.420 --> 00:12:40.580]  我在這邊要說什麼?
[00:12:40.580 --> 00:12:44.980]  默罕默德藉着武力
[00:12:44.980 --> 00:12:47.060]  來傳播他的信仰
[00:12:47.060 --> 00:12:49.140]  雖然得罩了這麼多的人
[00:12:49.140 --> 00:12:52.780]  十七、八億的人今天都信了
[00:12:52.780 --> 00:12:54.660]  但是親愛的丟子妹
[00:12:54.660 --> 00:12:57.140]  耶穌基督呢
[00:12:57.140 --> 00:13:00.500]  他沒有廢一兵一卒
[00:13:00.500 --> 00:13:04.940]  他靠什麼來征服這世界上二十七億的人?
[00:13:04.940 --> 00:13:08.940]  請告訴我
[00:13:08.940 --> 00:13:12.380]  耶穌是進入耶路撒冷之後
[00:13:12.380 --> 00:13:16.300]  接下去他就要準備要上十字架了
[00:13:16.300 --> 00:13:18.500]  所以耶穌基督藉着愛
[00:13:18.500 --> 00:13:20.260]  藉着釘十字架
[00:13:20.260 --> 00:13:22.020]  藉着犧牲他自己
[00:13:22.020 --> 00:13:24.260]  他是一個和平的君王
[00:13:24.260 --> 00:13:26.380]  他不是要來製造戰爭的
[00:13:26.380 --> 00:13:27.820]  他不是要來打仗的
[00:13:27.820 --> 00:13:31.020]  因爲他說我的國不屬這個世界
[00:13:31.020 --> 00:13:31.900]  親愛的丟子妹
[00:13:31.900 --> 00:13:34.780]  我講這個是因爲你要讓我們看見
[00:13:34.780 --> 00:13:36.340]  因爲今天整個世界
[00:13:36.340 --> 00:13:38.100]  包括今天美國的走向
[00:13:38.100 --> 00:13:40.660]  好像我們不知不覺的感覺
[00:13:40.660 --> 00:13:44.140]  誰的拳頭大
[00:13:44.140 --> 00:13:45.420]  誰就聲音大
[00:13:45.420 --> 00:13:46.580]  是不是?
[00:13:46.580 --> 00:13:49.340]  誰的兵力比較強
[00:13:49.340 --> 00:13:52.700]  我們就可以不怕人家來欺負我們
[00:13:52.700 --> 00:13:55.300]  所以現在全世界大家都在發展軍力
[00:13:55.300 --> 00:13:56.900]  爲什麼?
[00:13:56.900 --> 00:13:58.420]  日本也在發展它軍隊
[00:13:58.420 --> 00:14:00.980]  爲什麼?
[00:14:00.980 --> 00:14:02.500]  德國現在也在發展軍力
[00:14:02.500 --> 00:14:03.980]  爲什麼?
[00:14:03.980 --> 00:14:08.020]  因爲好像感覺這個世界一個走向就是
[00:14:08.020 --> 00:14:09.740]  如果我沒有軍力
[00:14:09.740 --> 00:14:10.980]  我沒有這個軍隊
[00:14:10.980 --> 00:14:12.980]  我的軍隊不夠強盛
[00:14:12.980 --> 00:14:17.860]  我總有一天會像烏克蘭一樣被人家欺負
[00:14:17.860 --> 00:14:21.220]  在這樣子一個強權文化之下
[00:14:21.220 --> 00:14:23.060]  丟子妹
[00:14:23.060 --> 00:14:27.860]  我擔心的是我們基督徒也會不知不覺的被影響
[00:14:27.860 --> 00:14:30.460]  瞭解我意思嗎?
[00:14:30.460 --> 00:14:33.340]  耶穌是一位
[00:14:33.340 --> 00:14:37.100]  謙卑的君王
[00:14:37.100 --> 00:14:40.620]  所以祂要祂的子民也要謙卑
[00:14:40.620 --> 00:14:46.740]  Amen?
[00:14:46.740 --> 00:14:55.220]  在聖經裏面講到謙卑
[00:14:55.220 --> 00:14:58.540]  很多時候我們來看看
[00:14:58.540 --> 00:15:03.540]  在所謂的八福天國的信章裏面
[00:15:03.540 --> 00:15:08.340]  耶穌講到虛心的人有福了
[00:15:08.340 --> 00:15:14.620]  什麼叫虛心的人?
[00:15:14.620 --> 00:15:17.820]  虛心的人,原文的意思就是
[00:15:17.820 --> 00:15:20.700]  淋漓貧窮的人
[00:15:20.700 --> 00:15:24.100]  他覺得他自己很貧窮
[00:15:24.100 --> 00:15:27.060]  他很需要
[00:15:27.060 --> 00:15:28.940]  他裏面好像覺得有一種飢渴
[00:15:28.940 --> 00:15:31.020]  我很缺乏,我需要
[00:15:31.020 --> 00:15:37.500]  這叫做虛心的人
[00:15:37.500 --> 00:15:40.420]  那麼馬太福音第五節又說
[00:15:40.420 --> 00:15:45.220]  溫柔的人怎麼樣?有福了
[00:15:45.220 --> 00:15:47.820]  什麼叫做溫柔啊?
[00:15:47.820 --> 00:15:51.780]  講話嗲裏嗲去的
[00:15:51.780 --> 00:15:54.100]  動作就是很撒嬌的
[00:15:54.100 --> 00:15:58.100]  這個叫做溫柔,是不是?
[00:15:58.100 --> 00:16:03.140]  丟什麼?
[00:16:03.140 --> 00:16:05.700]  彼得前書第三章第一到第五節
[00:16:05.700 --> 00:16:09.580]  我這次把這一節把它說過來
[00:16:09.580 --> 00:16:11.140]  他提到說
[00:16:11.140 --> 00:16:14.580]  你們做妻子的要順服自己的丈夫的時候
[00:16:14.580 --> 00:16:17.380]  他提到說不要以外面的這些編法
[00:16:17.380 --> 00:16:19.700]  這些美裝飾
[00:16:19.700 --> 00:16:25.300]  而要以內心裏面存着長久溫柔
[00:16:25.300 --> 00:16:30.820]  安靜的心爲裝飾
[00:16:30.820 --> 00:16:33.460]  所以當正經裏面在講到說
[00:16:33.460 --> 00:16:37.340]  要長久溫柔的心的時候
[00:16:37.340 --> 00:16:42.620]  這裏講的是做婦女的
[00:16:42.620 --> 00:16:49.300]  那請問做弟兄的需不需要溫柔?
[00:16:49.300 --> 00:16:54.100]  請問巴福是跟誰說的?
[00:16:54.100 --> 00:16:55.780]  跟姐妹說的
[00:16:55.780 --> 00:16:57.340]  虛心的人有福了
[00:16:57.340 --> 00:16:58.780]  溫柔的人有福了
[00:16:58.780 --> 00:17:00.900]  因爲姐妹你們溫柔你們就有福了
[00:17:00.900 --> 00:17:02.860]  是不是?請告訴我
[00:17:02.860 --> 00:17:07.380]  請問巴福耶穌對着誰講的?
[00:17:07.380 --> 00:17:09.340]  是對姐妹講的嗎?
[00:17:09.340 --> 00:17:15.340]  他對每一個弟兄姐妹都是對我們講的
[00:17:15.340 --> 00:17:16.260]  換句話說
[00:17:16.260 --> 00:17:21.860]  巴福裏面講到的就是一個得勝者的品格
[00:17:21.860 --> 00:17:23.700]  你如果要承受地土
[00:17:23.700 --> 00:17:26.860]  承受地土就是與主同坐王的掌權的意思
[00:17:26.860 --> 00:17:28.620]  如果你要做一個得勝者
[00:17:28.620 --> 00:17:30.820]  將來與主一同坐王
[00:17:30.820 --> 00:17:33.220]  他說條件是什麼?
[00:17:33.220 --> 00:17:39.380]  你要做一個溫柔的人
[00:17:39.380 --> 00:17:40.300]  那好了
[00:17:40.300 --> 00:17:45.380]  我們今天把謙卑跟溫柔做了一個解釋
[00:17:45.380 --> 00:17:46.780]  換句話說
[00:17:46.780 --> 00:17:52.500]  謙卑就是溫柔
[00:17:52.500 --> 00:17:56.180]  它們兩個是不分家的
[00:17:56.180 --> 00:17:58.500]  可能謙卑我們比較容易瞭解
[00:17:58.500 --> 00:18:00.300]  是不是?
[00:18:00.300 --> 00:18:01.740]  溫柔我們常常覺得
[00:18:01.740 --> 00:18:04.020]  溫柔那是女性的
[00:18:04.020 --> 00:18:06.620]  所以我記得多年前
[00:18:06.620 --> 00:18:09.900]  聽到北加州的江秀琴牧師
[00:18:09.900 --> 00:18:11.460]  她提到說
[00:18:11.460 --> 00:18:15.100]  她說在她剛去他們教會的時候
[00:18:15.100 --> 00:18:18.220]  她要所有的姐妹們
[00:18:18.220 --> 00:18:24.700]  都來上她教導的順福的這一堂課
[00:18:24.700 --> 00:18:32.340]  好像是大概是有六講還是七講課程
[00:18:32.340 --> 00:18:34.340]  但是所有的弟兄
[00:18:34.340 --> 00:18:36.860]  她要他們來上什麼課?
[00:18:36.860 --> 00:18:40.180]  謙卑
[00:18:40.180 --> 00:18:42.700]  那謙卑她講的那個課程
[00:18:42.700 --> 00:18:48.020]  比這個順福還要多
[00:18:48.020 --> 00:18:49.260]  這表示是
[00:18:49.260 --> 00:18:50.260]  當然
[00:18:50.260 --> 00:18:51.700]  她這樣的意思就表示說
[00:18:51.700 --> 00:18:54.620]  謙卑比順福還不容易
[00:18:54.620 --> 00:18:57.380]  是不是?
[00:18:57.380 --> 00:18:58.660]  丟子沒
[00:18:58.660 --> 00:19:00.860]  耶穌是一個謙卑的
[00:19:00.860 --> 00:19:03.380]  一個謙和的一個君王
[00:19:03.380 --> 00:19:05.540]  所以他要我們也以基督
[00:19:05.540 --> 00:19:09.980]  保羅說以基督耶穌的心爲心
[00:19:09.980 --> 00:19:11.540]  在菲律比書
[00:19:11.540 --> 00:19:15.300]  保羅告訴我們說要以基督耶穌的心爲心
[00:19:15.300 --> 00:19:18.580]  以基督他的榜樣爲我們的榜樣
[00:19:18.580 --> 00:19:20.620]  他是一個溫柔的
[00:19:20.620 --> 00:19:23.620]  他是一個謙卑的君王
[00:19:23.620 --> 00:19:27.900]  所以他也要我們做一個溫柔謙卑的人
[00:19:27.900 --> 00:19:35.460]  跟你旁邊說你要做一個溫柔謙卑的人
[00:19:35.460 --> 00:19:37.020]  平常沒有機會跟你先生講
[00:19:37.020 --> 00:19:44.980]  這時候趕快講
[00:19:44.980 --> 00:19:49.020]  有一個姐妹
[00:19:49.020 --> 00:19:51.460]  當她信耶穌之後呢
[00:19:51.460 --> 00:19:55.380]  她家裏的人就非常反對她
[00:19:55.380 --> 00:19:57.900]  特別她先生
[00:19:57.900 --> 00:20:02.460]  那麼後來牧師就問她了
[00:20:02.460 --> 00:20:05.340]  她說你先生反對你信耶穌
[00:20:05.340 --> 00:20:07.340]  你怎麼辦呢?
[00:20:07.340 --> 00:20:09.460]  這個姐妹回答她說
[00:20:09.460 --> 00:20:10.820]  他逼迫我
[00:20:10.820 --> 00:20:13.540]  我就把飯做得更好
[00:20:13.540 --> 00:20:14.940]  如果他發牢騷
[00:20:14.940 --> 00:20:17.900]  我就把地掃得更乾淨
[00:20:17.900 --> 00:20:19.540]  如果他說話魯莽
[00:20:19.540 --> 00:20:22.740]  我就更溫柔的回答他
[00:20:22.740 --> 00:20:25.220]  我要做一個賢妻良母
[00:20:25.220 --> 00:20:29.740]  讓他知道基督徒在各方面的表現
[00:20:29.740 --> 00:20:33.740]  阿們
[00:20:33.740 --> 00:20:38.140]  姐妹們說阿們
[00:20:38.140 --> 00:20:43.020]  弟兄們也說阿們
[00:20:43.020 --> 00:20:45.020]  換過來一樣
[00:20:45.020 --> 00:20:47.660]  先留準備
[00:20:47.660 --> 00:20:51.020]  聖經上讓我們看見一件事情
[00:20:51.020 --> 00:20:54.500]  我們不是以惡報惡
[00:20:54.500 --> 00:20:56.860]  我們不是以怒罵還怒罵
[00:20:56.860 --> 00:20:58.180]  是不是
[00:20:58.180 --> 00:21:02.300]  聖經上告訴我們說要以善勝惡
[00:21:02.300 --> 00:21:08.220]  有人打你的右臉怎麼樣
[00:21:08.220 --> 00:21:12.180]  打回去
[00:21:12.180 --> 00:21:15.220]  今天你在這世界上看到就是如此
[00:21:15.220 --> 00:21:17.340]  是不是
[00:21:17.340 --> 00:21:19.340]  你現在看到就是如此
[00:21:19.340 --> 00:21:23.220]  打的一個結果是什麼
[00:21:23.220 --> 00:21:25.460]  我今天才看
[00:21:25.460 --> 00:21:30.740]  現在這個
[00:21:30.740 --> 00:21:34.940]  美國的這個炸彈反正已經
[00:21:34.940 --> 00:21:38.380]  總是炸到一些不該炸的地方去了
[00:21:38.380 --> 00:21:41.460]  炸到別人的大學去了
[00:21:41.460 --> 00:21:45.980]  所以現在伊朗說你如果不道歉
[00:21:45.980 --> 00:21:52.700]  我就開始來炸你在中東地區的你們的大學分校
[00:21:52.700 --> 00:21:55.740]  這叫做以惡報惡
[00:21:55.740 --> 00:21:58.500]  是不是
[00:21:58.500 --> 00:22:01.340]  你會發現伊斯蘭教是如此的
[00:22:01.340 --> 00:22:03.420]  猶太教也是如此的
[00:22:03.420 --> 00:22:06.020]  就也就是這樣的觀念懂這意思嗎
[00:22:06.020 --> 00:22:11.620]  那請問耶穌的教導是什麼呢
[00:22:11.620 --> 00:22:14.940]  耶穌的教導不是這樣子的
[00:22:14.940 --> 00:22:18.700]  當然有人說這個關於這個戰爭我們到底應該怎麼樣子
[00:22:18.700 --> 00:22:21.740]  我不今天不談這個問題這個問題很大的一個問題
[00:22:21.740 --> 00:22:25.700]  如果你參加禱告會有一次藏雷牧師
[00:22:25.700 --> 00:22:28.180]  有特別在稍微講了一下
[00:22:28.180 --> 00:22:31.620]  那麼大家可以瞭解一下
[00:22:31.620 --> 00:22:33.780]  公義的戰爭
[00:22:33.780 --> 00:22:38.500]  很多時候打到最後已經沒有公義了
[00:22:38.500 --> 00:22:40.260]  這個公義不公義呢
[00:22:40.260 --> 00:22:44.060]  到最後只變成是利益不利益
