
[00:00:00.000 --> 00:00:02.880]  弟兄姊妹朋友們早安
[00:05:08.560 --> 00:05:09.960]  我念給各位聽
[00:05:09.960 --> 00:05:10.800]  過後的日子
[00:05:10.800 --> 00:05:14.920]  耶和華神殿的山並堅立超乎諸山
[00:05:14.920 --> 00:05:17.120]  高舉過於萬靈
[00:05:17.120 --> 00:05:19.320]  萬民都要留歸這山
[00:05:19.320 --> 00:05:22.520]  必有許多國的民前往說來吧
[00:05:22.520 --> 00:05:24.560]  我們要登耶和華的山
[00:05:24.560 --> 00:05:27.320]  登雅各神的殿
[00:05:27.320 --> 00:05:30.760]  主必將他的教導教訓我們
[00:05:30.760 --> 00:05:32.800]  我們也要行他的路
[00:05:32.800 --> 00:05:36.440]  因為殉悔必出於西安
[00:05:36.440 --> 00:05:41.360]  耶和華的權能必出於耶路撒冷
[00:05:41.360 --> 00:05:43.960]  他必在多國的民中施行審判
[00:05:43.960 --> 00:05:47.480]  為遠方強盛的國斷定是非
[00:05:47.480 --> 00:05:50.200]  他們要將刀打成鋰頭
[00:05:50.200 --> 00:05:52.800]  把槍打成鐮刀
[00:05:52.800 --> 00:05:55.320]  這國不舉刀攻擊那國
[00:05:55.320 --> 00:05:58.400]  他們也不再學習戰事
[00:05:58.400 --> 00:05:59.240]  照他講
[00:05:59.240 --> 00:06:02.920]  耶和華神是天國唯一的主宰
[00:06:02.920 --> 00:06:04.800]  他要掌權作王
[00:06:04.800 --> 00:06:07.640]  對於就約的猶太人來說
[00:06:07.640 --> 00:06:08.720]  亞伯拉罕神
[00:06:08.720 --> 00:06:09.600]  以撒的神
[00:06:09.600 --> 00:06:10.760]  雅各的神
[00:06:10.760 --> 00:06:12.440]  就是我的神
[00:06:12.440 --> 00:06:17.920]  他們相信神就在聖殿裡面掌權作王
[00:06:17.920 --> 00:06:20.520]  就如同神跟亞伯拉罕所說的
[00:06:20.520 --> 00:06:21.960]  所立的約
[00:06:21.960 --> 00:06:24.680]  你的子孫要墮入天上的星
[00:06:24.680 --> 00:06:26.120]  海邊的沙
[00:06:26.120 --> 00:06:28.880]  你的國要存到萬代
[00:06:28.880 --> 00:06:31.320]  所以他們把自己的國
[00:06:31.320 --> 00:06:35.800]  以色列國跟神的國混為一談
[00:06:35.800 --> 00:06:39.520]  如果說上帝是我的王
[00:06:39.520 --> 00:06:41.880]  或者是我家的父親
[00:06:41.880 --> 00:06:45.360]  那麼我的國不就是上帝的國嗎
[00:06:45.360 --> 00:06:46.760]  所以這就是天國
[00:06:46.760 --> 00:06:49.280]  對猶太人說確實是如此
[00:06:49.280 --> 00:06:52.560]  甚至於在以色亞書說
[00:06:52.560 --> 00:06:55.240]  豺狼必與綿羊同居
[00:06:55.240 --> 00:06:57.560]  豹子與山羊同臥
[00:06:57.560 --> 00:07:04.120]  哨狀獅子與牛犢並肥羊同群小孩子
[00:07:04.120 --> 00:07:06.360]  要來牽引他們
[00:07:06.360 --> 00:07:08.920]  哇 好和平啊
[00:07:08.920 --> 00:07:12.040]  好像回到伊甸園裡面去了
[00:07:12.040 --> 00:07:15.040]  天國是一個喜樂的世界
[00:07:15.040 --> 00:07:18.000]  是一個神掌權的世界
[00:07:18.000 --> 00:07:20.800]  我們現在活在這個世界
[00:07:20.800 --> 00:07:23.080]  絕對不可能是天國
[00:07:23.080 --> 00:07:25.240]  因為神的原意
[00:07:25.240 --> 00:07:27.360]  讓我們在伊甸園裡面
[00:07:27.360 --> 00:07:29.360]  所以我很喜歡我孫女的名字
[00:07:29.360 --> 00:07:30.960]  就叫Eden
[00:07:30.960 --> 00:07:32.040]  哈雷勒亞
[00:07:32.040 --> 00:07:33.600]  將來我們多麼希望
[00:07:33.600 --> 00:07:35.720]  能夠回到那個樂土
[00:07:35.720 --> 00:07:37.720]  回到那個樂園去
[00:07:37.720 --> 00:07:41.880]  那個小孩子可以跟毒蛇在一起玩
[00:07:41.880 --> 00:07:45.040]  獅子跟綿羊在一起躺臥
[00:07:45.040 --> 00:07:47.360]  就是這樣的和平
[00:07:47.360 --> 00:07:48.640]  哈雷勒亞
[00:07:48.640 --> 00:07:52.640]  猶太人多麼渴望這樣的事情發生
[00:07:52.640 --> 00:07:54.240]  尤其你去看約束亞紀
[00:07:54.240 --> 00:07:57.400]  看沙漠紀 看獵王紀
[00:07:57.400 --> 00:07:59.080]  看歷代誌
[00:07:59.080 --> 00:08:00.520]  一路在征戰
[00:08:00.520 --> 00:08:02.440]  當你看到大先知書
[00:08:02.440 --> 00:08:04.920]  以賽亞書 耶利米書的時候
[00:08:04.920 --> 00:08:06.200]  黛伊尼書的時候
[00:08:06.200 --> 00:08:09.880]  你發現猶太人心裡面好苦悶
[00:08:09.880 --> 00:08:12.200]  那你看到小先知書的時候
[00:08:12.200 --> 00:08:14.200]  尼加書 撒加利亞書
[00:08:14.200 --> 00:08:17.080]  看到馬拉基書等等的時候
[00:08:17.080 --> 00:08:20.480]  猶太人一度不停地呼求神
[00:08:20.480 --> 00:08:22.200]  求神來解救他們
[00:08:22.200 --> 00:08:24.040]  因為這個民族
[00:08:24.040 --> 00:08:26.080]  他們的國師上
[00:08:26.080 --> 00:08:29.600]  他們心中多麼渴望有一個天國
[00:08:29.600 --> 00:08:31.240]  有一個神掌權
[00:08:31.240 --> 00:08:35.160]  那個以色列的王再次來帶領他們
[00:08:35.160 --> 00:08:37.800]  甚至以賽亞書裡面講說
[00:08:37.800 --> 00:08:40.440]  一有一嬰孩為我們而生
[00:08:40.440 --> 00:08:42.240]  有一子賜給我們
[00:08:42.240 --> 00:08:45.400]  政權必擔在他的肩頭上
[00:08:45.400 --> 00:08:47.560]  他的名稱為奇貌側視
[00:08:47.560 --> 00:08:48.600]  全能的神
[00:08:48.600 --> 00:08:49.560]  永在的父
[00:08:49.560 --> 00:08:51.000]  和平的君
[00:08:51.000 --> 00:08:55.080]  他的政權與平安必加徵無窮
[00:08:55.080 --> 00:08:58.120]  他必坐在大位的寶座上治理他的國
[00:08:58.120 --> 00:09:01.560]  以公平公義審判國堅定穩固
[00:09:01.560 --> 00:09:03.320]  從今直到永遠
[00:09:03.320 --> 00:09:04.960]  以賽亞發出這個意願
[00:09:04.960 --> 00:09:07.920]  是在耶穌降生前七百多年
[00:09:07.920 --> 00:09:09.240]  他怎麼知道
[00:09:09.240 --> 00:09:12.240]  神已經把那個放在他心裡面
[00:09:12.240 --> 00:09:14.640]  所以讓以色列人有一個盼望
[00:09:14.640 --> 00:09:16.760]  知道那要將來的
[00:09:16.760 --> 00:09:17.960]  順便一提
[00:09:17.960 --> 00:09:19.920]  我們常常講基督
[00:09:19.920 --> 00:09:21.960]  我們常常講以賽亞
[00:09:21.960 --> 00:09:23.920]  我們常常講耶穌
[00:09:23.920 --> 00:09:25.760]  我們講伊瑪內利
[00:09:25.760 --> 00:09:28.920]  其實都有含義
[00:09:28.920 --> 00:09:32.200]  基督是希臘字
[00:09:32.200 --> 00:09:35.480]  以賽亞是希伯來字
[00:09:35.480 --> 00:09:38.440]  以賽亞就是希伯來的基督
[00:09:38.440 --> 00:09:41.480]  基督就是希臘的以賽亞
[00:09:41.480 --> 00:09:43.160]  所以這兩個字是一樣
[00:09:43.160 --> 00:09:44.040]  意思是說
[00:09:44.040 --> 00:09:45.440]  so God
[00:09:45.440 --> 00:09:47.200]  the anointing
[00:09:47.200 --> 00:09:48.720]  在舊約時代
[00:09:48.720 --> 00:09:51.360]  只有三種人可以受高
[00:09:51.360 --> 00:09:53.160]  第一種就是先知
[00:09:53.160 --> 00:09:54.920]  第二種就是君王
[00:09:54.920 --> 00:09:56.880]  第三種就是祭師
[00:09:56.880 --> 00:10:01.480]  只有這三種人能夠受神的高模
[00:10:01.480 --> 00:10:04.840]  所以當神要立大衛王
[00:10:04.840 --> 00:10:06.600]  為以色列人的王的時候
[00:10:06.600 --> 00:10:09.840]  他差派撒末爾先知到大衛家去
[00:10:09.840 --> 00:10:13.200]  為大衛高模立他為王
[00:10:13.200 --> 00:10:15.240]  而耶穌基督
[00:10:15.240 --> 00:10:18.240]  就正好三樣都在他身上
[00:10:18.240 --> 00:10:22.920]  因為所謂先知就是神的代言人
[00:10:22.920 --> 00:10:25.320]  講神要他說的話
[00:10:25.320 --> 00:10:27.520]  主耶穌是不是講神的話
[00:10:27.520 --> 00:10:29.080]  祂都是講神的話
[00:10:29.080 --> 00:10:30.600]  祂說天國盡了
[00:10:30.600 --> 00:10:33.520]  你們要悔改
[00:10:33.520 --> 00:10:36.040]  主耶穌基督祂又是君王
[00:10:36.040 --> 00:10:37.080]  記得嗎
[00:10:37.080 --> 00:10:39.360]  當祂中述節的時候
[00:10:39.360 --> 00:10:41.160]  Palm Sunday的時候
[00:10:41.160 --> 00:10:44.360]  祂進耶路撒冷聖城的時候
[00:10:44.360 --> 00:10:46.040]  祂騎的是小驢車
[00:10:46.040 --> 00:10:49.680]  但是許許多多的百姓夾道歡呼
[00:10:49.680 --> 00:10:53.160]  手拿中樹枝口唱和善納
[00:10:53.160 --> 00:10:56.320]  歡迎他以色列的王
[00:10:56.320 --> 00:10:58.640]  在猶太人的心目中間
[00:10:58.640 --> 00:11:04.440]  他們還是把天國跟以色列國混為一談
[00:11:04.440 --> 00:11:05.440]  就像我說的
[00:11:05.440 --> 00:11:07.600]  因為那神是亞伯拉的神
[00:11:07.600 --> 00:11:09.160]  以撒的神是雅各的神
[00:11:09.160 --> 00:11:10.600]  是我的神
[00:11:10.600 --> 00:11:13.280]  所以我的國以色列國就是天國
[00:11:13.280 --> 00:11:14.800]  就是神的國
[00:11:14.800 --> 00:11:16.720]  對他們來講是一體的
[00:11:16.720 --> 00:11:20.440]  而那個Palm Sunday耶穌進聖城的時候
[00:11:20.440 --> 00:11:23.880]  正好就是在羅馬人統治的時代
[00:11:23.880 --> 00:11:25.960]  猶太人心裏面好苦悶
[00:11:25.960 --> 00:11:27.160]  就想要復國
[00:11:27.160 --> 00:11:28.600]  就想要得到釋放
[00:11:28.600 --> 00:11:30.440]  得到拯救
[00:11:30.440 --> 00:11:34.160]  在此之前也正好發生馬加比中心
[00:11:34.160 --> 00:11:38.200]  馬加比帶了猶太人起來反抗羅馬人
[00:11:38.200 --> 00:11:41.720]  結果有短暫的殲滅了以色列國
[00:11:41.720 --> 00:11:43.560]  但是後來都被消滅了
[00:11:43.560 --> 00:11:46.080]  而馬加比中心復國
[00:11:46.080 --> 00:11:49.680]  他們的旗號就是中樹
[00:11:49.680 --> 00:11:51.400]  就是中樹枝
[00:11:51.400 --> 00:11:53.360]  他們有的時候沒有國旗沒有什麼
[00:11:53.360 --> 00:11:55.640]  就拿中樹枝當作國旗
[00:11:55.640 --> 00:11:58.880]  所以當老百姓拿中樹枝歡迎耶穌的時候
[00:11:58.880 --> 00:12:00.960]  他們口唱和善那
[00:12:00.960 --> 00:12:03.160]  和善那意思就是說平安
[00:12:03.160 --> 00:12:06.360]  就是說釋放得解救
[00:12:06.360 --> 00:12:07.600]  Hallelujah
[00:12:07.600 --> 00:12:09.000]  所以在他們心目中
[00:12:09.000 --> 00:12:11.600]  他們渴望神的國降臨
[00:12:11.600 --> 00:12:15.080]  而耶穌祂的名字就是
[00:12:15.080 --> 00:12:18.800]  把我的百姓從罪惡中拯救出來
[00:12:18.800 --> 00:12:20.480]  耶穌Again
[00:12:20.480 --> 00:12:22.480]  仍然是希臘文
[00:12:22.480 --> 00:12:24.360]  祂的希伯來文就是
[00:12:24.360 --> 00:12:27.000]  Yeshua
[00:12:27.000 --> 00:12:31.240]  所以同一個都是要拯救老百姓出來的
[00:12:31.240 --> 00:12:37.040]  而基督就是那壽高的君王祭司先知
[00:12:37.040 --> 00:12:38.320]  Christ
[00:12:38.320 --> 00:12:40.120]  讓我請問各位
[00:12:40.120 --> 00:12:43.200]  我們在座基督徒的請舉手
[00:12:43.200 --> 00:12:46.240]  所以有一半差不多是基督徒
[00:12:46.240 --> 00:12:49.440]  因為基督徒意思就是
[00:12:49.440 --> 00:12:51.160]  Christ anus
[00:12:51.160 --> 00:12:52.400]  就是小基督
[00:12:52.400 --> 00:12:55.680]  所以我們說基督徒應該有的就是說
[00:12:55.680 --> 00:12:58.280]  我們應該要有基督的柔美
[00:12:58.280 --> 00:13:00.000]  要有基督的形象
[00:13:00.000 --> 00:13:02.160]  所以你應該要純心怎麼樣
[00:13:02.160 --> 00:13:05.720]  你應該要走你那個純善的道路
[00:13:05.720 --> 00:13:06.720]  Hallelujah
[00:13:06.720 --> 00:13:09.360]  所以耶穌在新年裡面
[00:13:09.360 --> 00:13:12.560]  他也講了我們要怎麼樣
[00:13:12.560 --> 00:13:15.680]  為這個天國來做事情
[00:13:15.680 --> 00:13:17.240]  先前我們練的
[00:13:17.240 --> 00:13:20.160]  就是在《馬太福音》第十三章這邊
[00:13:20.160 --> 00:13:22.240]  這叫做登山寶訓
[00:13:22.240 --> 00:13:25.440]  他講了八個天國的比喻
[00:13:25.440 --> 00:13:28.320]  他講說天國好像撒種
[00:13:28.320 --> 00:13:29.200]  對不對
[00:13:29.200 --> 00:13:32.640]  天國撒種這個種子就是天國的道
[00:13:32.640 --> 00:13:35.080]  因為主耶穌基督他一生
[00:13:35.080 --> 00:13:37.240]  實際上是最後的三年半
[00:13:37.240 --> 00:13:40.640]  他都在講天國敬的宣揚天國的福音
[00:13:40.640 --> 00:13:43.440]  他講他父親要他說的話
[00:13:43.440 --> 00:13:46.640]  所以他說天國那個道
[00:13:46.640 --> 00:13:49.480]  就是神的話語是好的
[00:13:49.480 --> 00:13:51.000]  那個種子是好的
[00:13:51.000 --> 00:13:53.120]  他說這個種子撒在土裡面
[00:13:53.120 --> 00:13:55.640]  土就是我們的心田
[00:13:55.640 --> 00:13:57.000]  我們的人心
[00:13:57.000 --> 00:13:59.400]  所以他說有四種情況會發生
[00:13:59.400 --> 00:14:02.880]  第一種情況就是撒在路旁
[00:14:02.880 --> 00:14:05.400]  結果飛鳥一下來吃就把它吃掉了
[00:14:05.400 --> 00:14:06.920]  飛鳥就是撒旦魔鬼
[00:14:06.920 --> 00:14:08.520]  所以聽了天國的道
[00:14:08.520 --> 00:14:12.720]  但是撒在路旁撒旦魔鬼馬上就把它拿跑了
[00:14:12.720 --> 00:14:14.840]  好像撒旦魔鬼就說
[00:14:14.840 --> 00:14:19.320]  哎呀憑你這個樣子你也能夠上天堂嗎
[00:14:19.320 --> 00:14:21.280]  不用想了
[00:14:21.280 --> 00:14:22.280]  或者是說
[00:14:22.280 --> 00:14:24.320]  哎呀你事情這麼忙
[00:14:24.320 --> 00:14:27.160]  你還去教會幹什麼呢
[00:14:27.160 --> 00:14:30.480]  這是撒旦魔鬼就把心中那個種子拿走了
[00:14:30.480 --> 00:14:33.200]  他說另外一種就是撒在荊棘裡面
[00:14:33.200 --> 00:14:35.960]  撒在荊棘裡面也是撒在土裡面
[00:14:35.960 --> 00:14:37.120]  它長出來了
[00:14:37.120 --> 00:14:40.800]  但是長出來的荊棘把它遮到它就長不大了
[00:14:40.800 --> 00:14:42.720]  所以就像這個世界
[00:14:42.720 --> 00:14:46.040]  像榮華富貴或者是功名利祿
[00:14:46.040 --> 00:14:48.600]  就把我們與神的關係
[00:14:48.600 --> 00:14:50.920]  把我們與天國就隔絕了
[00:14:50.920 --> 00:14:52.360]  結果就死掉了
[00:14:52.360 --> 00:14:54.920]  或者是撒在前土裡面
[00:14:54.920 --> 00:14:56.760]  撒在前土裡面它很快就長起來
[00:14:56.760 --> 00:14:59.080]  但是太陽一曬它就死掉了
[00:14:59.080 --> 00:15:01.400]  因為沒有扎根扎得深
[00:15:01.400 --> 00:15:06.360]  我們信的多信一個神總比少信一個好
[00:15:06.360 --> 00:15:07.680]  就信吧
[00:15:07.680 --> 00:15:10.520]  某某人看他信得很高興我也信吧
[00:15:10.520 --> 00:15:12.240]  但是一碰到事情來
[00:15:12.240 --> 00:15:13.520]  一碰到迫害
[00:15:13.520 --> 00:15:15.120]  一碰到困苦荒涼的時候
[00:15:15.120 --> 00:15:16.960]  馬上就不信了
[00:15:16.960 --> 00:15:17.680]  這是撒在土裡面
[00:15:17.680 --> 00:15:20.680]  只有一種撒在好土裡面
[00:15:20.680 --> 00:15:22.720]  它就開始長了
[00:15:22.720 --> 00:15:26.200]  當然天國在我們心裡面長
[00:15:26.200 --> 00:15:28.400]  當然我們還要灌溉
[00:15:28.400 --> 00:15:29.720]  我們還要耕耘
[00:15:29.720 --> 00:15:31.640]  我們還要除蟲
[00:15:31.640 --> 00:15:33.200]  我們還要除草
[00:15:33.200 --> 00:15:35.000]  我們還要做許多的事情
[00:15:35.000 --> 00:15:37.040]  它才會越長越大
[00:15:37.040 --> 00:15:39.160]  所以它第二個比喻是講說
[00:15:39.160 --> 00:15:42.080]  但是晚上的時候仇敵來了
[00:15:42.080 --> 00:15:43.760]  它撒拜子
[00:15:43.760 --> 00:15:45.240]  所以這兩個比喻
[00:15:45.240 --> 00:15:48.200]  實際上我們可以把這個八個天國的比喻
[00:15:48.200 --> 00:15:49.520]  分成四類
[00:15:49.520 --> 00:15:52.360]  第一類就是撒種子
[00:15:52.360 --> 00:15:53.920]  撒的種子是好的
[00:15:53.920 --> 00:15:55.040]  是天國的道
[00:15:55.040 --> 00:15:57.440]  但是結果不知道
[00:15:57.440 --> 00:15:59.800]  撒旦魔鬼在深更半夜
[00:15:59.800 --> 00:16:01.080]  趁你不注意的時候
[00:16:01.080 --> 00:16:02.360]  撒拜子
[00:16:02.360 --> 00:16:04.040]  撒在你的田裡面
[00:16:04.040 --> 00:16:07.120]  所以你的心裡面會有異端邪說
[00:16:07.120 --> 00:16:10.480]  或者是會有人家給你講得亂七八糟的
[00:16:10.480 --> 00:16:12.160]  或者是有人說什麼
[00:16:12.160 --> 00:16:13.280]  哎呀
[00:16:13.280 --> 00:16:16.040]  條條大路通羅馬嘛
[00:16:16.040 --> 00:16:18.200]  你這個天國好像在山頂上面
[00:16:18.200 --> 00:16:19.640]  你從前面上後面上
[00:16:19.640 --> 00:16:20.720]  左邊上右邊上
[00:16:20.720 --> 00:16:22.480]  都可以到天國嘛
[00:16:22.480 --> 00:16:24.240]  何必一定要信基督呢
[00:16:24.240 --> 00:16:26.040]  信耶穌呢
[00:16:26.040 --> 00:16:28.560]  這就是拜子撒在裡面
[00:16:28.560 --> 00:16:29.960]  你信了
[00:16:29.960 --> 00:16:32.880]  撒旦魔鬼的謊言
[00:16:32.880 --> 00:16:33.800]  誘惑
[00:16:33.800 --> 00:16:35.080]  欺騙
[00:16:35.080 --> 00:16:37.880]  結果長起來這個僕人說
[00:16:37.880 --> 00:16:39.200]  哎呀主啊
[00:16:39.200 --> 00:16:41.600]  我們要不要把這個拜子入出來啊
[00:16:41.600 --> 00:16:42.920]  耶穌說不要
[00:16:42.920 --> 00:16:43.960]  為什麼
[00:16:43.960 --> 00:16:46.360]  因為你把它拔起來的時候
[00:16:46.360 --> 00:16:49.160]  恐怕會把好的拔掉
[00:16:49.160 --> 00:16:51.160]  所以他說不打緊
[00:16:51.160 --> 00:16:54.640]  麥子跟拜子分不清楚
[00:16:54.640 --> 00:16:57.040]  只有當他長大的時候呢
[00:16:57.040 --> 00:16:59.040]  麥子長麥穗
[00:16:59.040 --> 00:17:00.480]  拜子就不會了
[00:17:00.480 --> 00:17:03.080]  就是我們也是一樣
[00:17:03.080 --> 00:17:04.680]  我們如果是基督徒
[00:17:04.680 --> 00:17:06.400]  相信了耶穌
[00:17:06.400 --> 00:17:08.680]  但是當我們成熟了
[00:17:08.680 --> 00:17:10.440]  我們有沒有成聖
