
[00:00:00.000 --> 00:00:02.240]  各位姐妹,很快又一日了
[00:09:12.640 --> 00:09:13.640]  好了
[00:09:13.640 --> 00:09:14.640]  今天的金句
[00:09:14.640 --> 00:09:16.640]  我必似呼吸他
[00:09:16.640 --> 00:09:18.640]  也要使你
[00:09:18.640 --> 00:09:20.640]  從他得而至
[00:09:20.640 --> 00:09:21.640]  這個問題呢
[00:09:21.640 --> 00:09:23.640]  就是有時候
[00:09:23.640 --> 00:09:24.640]  上帝給了一個
[00:09:24.640 --> 00:09:26.640]  英許我們
[00:09:26.640 --> 00:09:27.640]  不過呢
[00:09:27.640 --> 00:09:29.640]  我們用神學的說法
[00:09:29.640 --> 00:09:30.640]  就是叫
[00:09:30.640 --> 00:09:32.640]  Already but not yet
[00:09:32.640 --> 00:09:34.640]  神已經答應了給
[00:09:34.640 --> 00:09:36.640]  不過還沒到
[00:09:36.640 --> 00:09:37.640]  我們這些人
[00:09:37.640 --> 00:09:38.640]  好像小朋友一樣
[00:09:38.640 --> 00:09:39.640]  要一個玩具
[00:09:39.640 --> 00:09:40.640]  一粒糖
[00:09:40.640 --> 00:09:41.640]  要一杯果汁
[00:09:41.640 --> 00:09:42.640]  差不多要
[00:09:42.640 --> 00:09:44.640]  馬上要
[00:09:44.640 --> 00:09:45.640]  馬上要
[00:09:45.640 --> 00:09:46.640]  如果沒有
[00:09:46.640 --> 00:09:47.640]  就自己想辦法了
[00:09:47.640 --> 00:09:48.640]  這裡就是
[00:09:48.640 --> 00:09:49.640]  神說
[00:09:49.640 --> 00:09:50.640]  我會給你的
[00:09:50.640 --> 00:09:51.640]  你放心
[00:09:51.640 --> 00:09:52.640]  我會給你的
[00:09:52.640 --> 00:09:53.640]  哎呀
[00:09:53.640 --> 00:09:54.640]  我等不及了
[00:09:54.640 --> 00:09:55.640]  於是
[00:09:55.640 --> 00:09:56.640]  撒拉就說
[00:09:56.640 --> 00:09:57.640]  唉
[00:09:57.640 --> 00:09:58.640]  哪裡可以
[00:09:58.640 --> 00:09:59.640]  九十了
[00:09:59.640 --> 00:10:00.640]  怎麼生你呢
[00:10:00.640 --> 00:10:01.640]  我九十
[00:10:01.640 --> 00:10:02.640]  怎麼生
[00:10:02.640 --> 00:10:03.640]  玩吧
[00:10:03.640 --> 00:10:04.640]  不行了
[00:10:04.640 --> 00:10:05.640]  於是
[00:10:05.640 --> 00:10:06.640]  行
[00:10:06.640 --> 00:10:07.640]  我有辦法
[00:10:07.640 --> 00:10:08.640]  給我一個
[00:10:08.640 --> 00:10:09.640]  下甲皮類給你
[00:10:09.640 --> 00:10:10.640]  他這些
[00:10:10.640 --> 00:10:11.640]  做慣事的人
[00:10:11.640 --> 00:10:12.640]  很好生養
[00:10:12.640 --> 00:10:13.640]  應該
[00:10:13.640 --> 00:10:14.640]  一碰就生了
[00:10:14.640 --> 00:10:15.640]  於是呢
[00:10:15.640 --> 00:10:16.640]  生了一個
[00:10:16.640 --> 00:10:17.640]  二神瑪利
[00:10:17.640 --> 00:10:18.640]  其實都是福
[00:10:18.640 --> 00:10:20.640]  但都是禍
[00:10:20.640 --> 00:10:21.640]  不過神是
[00:10:21.640 --> 00:10:22.640]  按著他的
[00:10:22.640 --> 00:10:23.640]  應許
[00:10:23.640 --> 00:10:24.640]  說了就真的
[00:10:24.640 --> 00:10:25.640]  從你而出
[00:10:25.640 --> 00:10:26.640]  我也祝福
[00:10:26.640 --> 00:10:27.640]  結果呢
[00:10:27.640 --> 00:10:28.640]  後來
[00:10:28.640 --> 00:10:30.640]  沒有處理得好
[00:10:30.640 --> 00:10:31.640]  撒拉做了
[00:10:31.640 --> 00:10:32.640]  第二件
[00:10:32.640 --> 00:10:33.640]  不好的事
[00:10:33.640 --> 00:10:34.640]  是什麼呢
[00:10:34.640 --> 00:10:35.640]  將
[00:10:35.640 --> 00:10:37.640]  下甲
[00:10:37.640 --> 00:10:38.640]  和他的兒子
[00:10:38.640 --> 00:10:39.640]  二神瑪利
[00:10:39.640 --> 00:10:40.640]  趕走
[00:10:40.640 --> 00:10:41.640]  任由他在外面
[00:10:41.640 --> 00:10:42.640]  抗野
[00:10:42.640 --> 00:10:43.640]  少少水
[00:10:43.640 --> 00:10:44.640]  可能餓死
[00:10:44.640 --> 00:10:45.640]  慌死
[00:10:45.640 --> 00:10:46.640]  任由他了
[00:10:46.640 --> 00:10:47.640]  不理
[00:10:47.640 --> 00:10:48.640]  阿伯拉罕
[00:10:48.640 --> 00:10:50.640]  不知是否想發財
[00:10:50.640 --> 00:10:51.640]  怕老婆
[00:10:51.640 --> 00:10:52.640]  他太太說
[00:10:52.640 --> 00:10:53.640]  這樣就好了
[00:10:53.640 --> 00:10:54.640]  他在你手中
[00:10:54.640 --> 00:10:55.640]  你說了算
[00:10:55.640 --> 00:10:56.640]  結果被趕出
[00:10:56.640 --> 00:10:57.640]  不過神
[00:10:57.640 --> 00:10:58.640]  憐憫
[00:10:58.640 --> 00:10:59.640]  救了下甲
[00:10:59.640 --> 00:11:00.640]  和二神瑪利
[00:11:00.640 --> 00:11:01.640]  終於
[00:11:01.640 --> 00:11:02.640]  剪成兩個
[00:11:02.640 --> 00:11:03.640]  猶太人
[00:11:03.640 --> 00:11:04.640]  以色列人
[00:11:04.640 --> 00:11:05.640]  和二神瑪利
[00:11:05.640 --> 00:11:06.640]  其實呢
[00:11:06.640 --> 00:11:07.640]  就是對神的說話
[00:11:07.640 --> 00:11:08.640]  不夠信任
[00:11:08.640 --> 00:11:09.640]  而
[00:11:09.640 --> 00:11:10.640]  縱效禍根
[00:11:10.640 --> 00:11:11.640]  請你記得
[00:11:11.640 --> 00:11:12.640]  神的應許是確實的
[00:11:12.640 --> 00:11:14.640]  我必賜福給他
[00:11:14.640 --> 00:11:15.640]  他也要使你
[00:11:15.640 --> 00:11:17.640]  從他底的兒子
[00:11:17.640 --> 00:11:18.640]  就是以撒
[00:11:18.640 --> 00:11:19.640]  所以想起以撒
[00:11:19.640 --> 00:11:23.640]  就是上帝應許是確實的
[00:11:23.640 --> 00:11:24.640]  實現的
[00:11:24.640 --> 00:11:25.640]  信得過的
[00:11:25.640 --> 00:11:26.640]  一齊禱告
[00:11:26.640 --> 00:11:28.640]  多謝主
[00:11:28.640 --> 00:11:29.640]  因為你是一位
[00:11:29.640 --> 00:11:31.640]  信實可靠的主
[00:11:31.640 --> 00:11:33.640]  人忠言失信
[00:11:33.640 --> 00:11:35.640]  但你仍是可信
[00:11:35.640 --> 00:11:38.640]  因為你不能背負自己
[00:11:38.640 --> 00:11:39.640]  你說過的話
[00:11:39.640 --> 00:11:40.640]  你就會認
[00:11:40.640 --> 00:11:41.640]  主很感謝你
[00:11:41.640 --> 00:11:44.640]  我們都是倚靠你的應許
[00:11:44.640 --> 00:11:46.640]  而過每日的生活
[00:11:46.640 --> 00:11:48.640]  幫助我對你更有信心
[00:11:48.640 --> 00:11:50.640]  我們並不會去指責
[00:11:50.640 --> 00:11:51.640]  撒拉亞伯拉罕
[00:11:51.640 --> 00:11:53.640]  而是他們當時
[00:11:53.640 --> 00:11:55.640]  有他們決定的原因
[00:11:55.640 --> 00:11:56.640]  不過今天回看
[00:11:56.640 --> 00:11:59.640]  是他們當時的信心未夠
[00:11:59.640 --> 00:12:01.640]  而釀成今天後裔
[00:12:01.640 --> 00:12:02.640]  很多的災禍
[00:12:02.640 --> 00:12:04.640]  求你憐憫我們
[00:12:04.640 --> 00:12:05.640]  讓我們信靠你
[00:12:05.640 --> 00:12:07.640]  緊緊的跟隨你
[00:12:07.640 --> 00:12:08.640]  抓住你的應許
[00:12:08.640 --> 00:12:09.640]  而生活
[00:12:09.640 --> 00:12:10.640]  順天祈禱
[00:12:10.640 --> 00:12:12.640]  奉耶穌基督的名
[00:12:12.640 --> 00:12:13.640]  阿們
