
[00:00:00.000 --> 00:00:05.000]  提交文件:財經事務及庫務局局長的發言 - 由梁國雄議員發言
[00:24:50.000 --> 00:24:53.000]  我們被剝奪了
[00:24:53.000 --> 00:24:55.000]  就算我沒錢請他們吃包心豬肚
[00:24:55.000 --> 00:24:59.000]  我也要請他們吃碗艇仔粥
[00:25:01.000 --> 00:25:02.000]  是不是?
[00:25:02.000 --> 00:25:08.000]  父母跟有錢的一起去福臨門
[00:25:08.000 --> 00:25:09.000]  開心
[00:25:09.000 --> 00:25:12.000]  跟沒錢的一起去大排檔
[00:25:12.000 --> 00:25:13.000]  都這麼開心
[00:25:13.000 --> 00:25:14.000]  是不是好呢?
[00:25:14.000 --> 00:25:18.000]  我們的上帝
[00:25:18.000 --> 00:25:21.000]  是一時同仁的上帝
[00:25:21.000 --> 00:25:25.000]  不是看哪個人有錢多一點
[00:25:25.000 --> 00:25:28.000]  就對他好一點的上帝
[00:25:29.000 --> 00:25:30.000]  誰可以奉獻呢?
[00:25:30.000 --> 00:25:31.000]  每一個人
[00:25:31.000 --> 00:25:34.000]  窮到好像窮寡婦的人
[00:25:34.000 --> 00:25:35.000]  都可以奉獻
[00:25:35.000 --> 00:25:38.000]  奉獻多少才對呢?
[00:25:38.000 --> 00:25:44.000]  很多時候人們都會說十分立一
[00:25:44.000 --> 00:25:49.000]  這是舊約一個很長久的傳統
[00:25:49.000 --> 00:25:51.000]  特別在《馬拉基書》裏面
[00:25:51.000 --> 00:25:54.000]  是說到我們要將當立的十分之一
[00:25:54.000 --> 00:25:56.000]  獻入上帝的倉庫裏面
[00:25:57.000 --> 00:26:03.000]  但在新約確實沒有將它重複或規定下來
[00:26:03.000 --> 00:26:05.000]  所以有些人說
[00:26:05.000 --> 00:26:07.000]  所以我們不需要立十分之一
[00:26:07.000 --> 00:26:09.000]  因為新約都沒有說
[00:26:09.000 --> 00:26:12.000]  但新約沒有說
[00:26:12.000 --> 00:26:14.000]  也沒有說不需要
[00:26:14.000 --> 00:26:18.000]  新約強調的是盡力是甘心
[00:26:18.000 --> 00:26:22.000]  這是新約不同的
[00:26:22.000 --> 00:26:25.000]  十分之一是什麼呢?
[00:26:27.000 --> 00:26:29.000]  十分之一其實是一個起點
[00:26:29.000 --> 00:26:32.000]  而不是一個終點
[00:26:32.000 --> 00:26:35.000]  我們給了十分之一
[00:26:35.000 --> 00:26:36.000]  完了
[00:26:36.000 --> 00:26:38.000]  不用再給了
[00:26:38.000 --> 00:26:40.000]  不是,它是一個起點
[00:26:40.000 --> 00:26:42.000]  不是一個終點
[00:26:42.000 --> 00:26:48.000]  我想我們這裏打高爾夫球的人應該不多
[00:26:48.000 --> 00:26:51.000]  因為我沒有見到人揹著棍子回來
[00:26:51.000 --> 00:26:52.000]  有沒有人打的?
[00:26:52.000 --> 00:26:54.000]  我就不懂得打
[00:26:56.000 --> 00:26:59.000]  但我們看電視有時見到很多人都知道
[00:26:59.000 --> 00:27:01.000]  有個看電視的人說
[00:27:01.000 --> 00:27:06.000]  他打出低於標準桿
[00:27:06.000 --> 00:27:08.000]  聽過這個名字嗎?
[00:27:08.000 --> 00:27:10.000]  或者叫高於標準桿
[00:27:10.000 --> 00:27:11.000]  其實是一樣的
[00:27:11.000 --> 00:27:15.000]  如果是十八個洞的比賽
[00:27:15.000 --> 00:27:17.000]  標準桿就是七十二桿
[00:27:17.000 --> 00:27:20.000]  即是如果你打到標準桿
[00:27:20.000 --> 00:27:22.000]  其實你沒有機會去打大賽
[00:27:22.000 --> 00:27:24.000]  是沒有機會
[00:27:26.000 --> 00:27:28.000]  因為是很標準的
[00:27:28.000 --> 00:27:31.000]  你是要打
[00:27:31.000 --> 00:27:32.000]  如果你打得高出標準桿
[00:27:32.000 --> 00:27:33.000]  如果你超過了標準桿
[00:27:33.000 --> 00:27:35.000]  如果打到七十三桿、七十四桿
[00:27:35.000 --> 00:27:36.000]  你沒有機會拿獎
[00:27:36.000 --> 00:27:38.000]  它是打低於標準桿
[00:27:38.000 --> 00:27:39.000]  兩桿、三桿、五桿
[00:27:39.000 --> 00:27:43.000]  即是我們還要超越過了這個
[00:27:43.000 --> 00:27:48.000]  十分之一其實是一個標準桿
[00:27:48.000 --> 00:27:51.000]  一個標準
[00:27:51.000 --> 00:27:52.000]  你可以向那裏走
[00:27:52.000 --> 00:27:55.000]  如果你學打高爾夫球的話
[00:27:56.000 --> 00:27:59.000]  你是差不多沒有機會打到標準桿
[00:27:59.000 --> 00:28:01.000]  絕大多數人是打不到標準桿的
[00:28:01.000 --> 00:28:05.000]  是打幾次都打不到的
[00:28:05.000 --> 00:28:06.000]  是很難的
[00:28:06.000 --> 00:28:08.000]  打到標準桿其實原來
[00:28:08.000 --> 00:28:09.000]  但你要學
[00:28:09.000 --> 00:28:11.000]  向著標準桿走
[00:28:11.000 --> 00:28:14.000]  亦都可以打到去標準桿
[00:28:14.000 --> 00:28:16.000]  十分之一
[00:28:16.000 --> 00:28:18.000]  我們可以看它是一個起點
[00:28:18.000 --> 00:28:20.000]  不是一個終點
[00:28:20.000 --> 00:28:22.000]  因為愛只有起點
[00:28:22.000 --> 00:28:24.000]  是沒有終點的
[00:28:27.000 --> 00:28:28.000]  只有虧欠
[00:28:28.000 --> 00:28:29.000]  沒有太多
[00:28:29.000 --> 00:28:32.000]  我們唱詩歌
[00:28:32.000 --> 00:28:34.000]  我們講話
[00:28:34.000 --> 00:28:36.000]  全所有奉獻
[00:28:36.000 --> 00:28:38.000]  每一次都講
[00:28:38.000 --> 00:28:40.000]  我們將身體現象當作活祭
[00:28:40.000 --> 00:28:43.000]  我們其實朝著這個來走
[00:28:43.000 --> 00:28:45.000]  是走不到盡頭的
[00:28:45.000 --> 00:28:47.000]  但我們會進步
[00:28:47.000 --> 00:28:52.000]  所以我不會在這裏
[00:28:54.000 --> 00:28:56.000]  畫一條線說我們要奉獻十分之一
[00:28:56.000 --> 00:28:59.000]  我們朝著這個走
[00:28:59.000 --> 00:29:01.000]  甚至可以超越它
[00:29:01.000 --> 00:29:03.000]  至於應該怎樣做
[00:29:03.000 --> 00:29:05.000]  每一個人
[00:29:05.000 --> 00:29:06.000]  按照自己的力量
[00:29:06.000 --> 00:29:08.000]  按照上帝之間
[00:29:08.000 --> 00:29:09.000]  你自己的領袖
[00:29:09.000 --> 00:29:11.000]  但向前
[00:29:11.000 --> 00:29:12.000]  再向前
[00:29:12.000 --> 00:29:16.000]  奉獻應該是公開
[00:29:16.000 --> 00:29:18.000]  還是應該是隱藏呢
[00:29:18.000 --> 00:29:22.000]  因為耶穌講過
[00:29:22.000 --> 00:29:24.000]  你行善不要讓人知道
[00:29:24.000 --> 00:29:29.000]  有些人說
[00:29:29.000 --> 00:29:30.000]  你怎知道我沒有奉獻
[00:29:30.000 --> 00:29:34.000]  事實上是真的
[00:29:34.000 --> 00:29:35.000]  真的不知道
[00:29:35.000 --> 00:29:36.000]  因為你都沒有說有沒有
[00:29:36.000 --> 00:29:38.000]  應該公開
[00:29:38.000 --> 00:29:39.000]  還是應該隱藏呢
[00:29:39.000 --> 00:29:43.000]  如果為了見證
[00:29:43.000 --> 00:29:45.000]  是應該公開
[00:29:45.000 --> 00:29:50.000]  如果為了炫耀
[00:29:50.000 --> 00:29:51.000]  就應該隱藏
[00:29:52.000 --> 00:29:53.000]  這就是奉獻
[00:29:53.000 --> 00:29:56.000]  我們堂會都會有
[00:29:56.000 --> 00:29:59.000]  印出我們的奉獻名單
[00:29:59.000 --> 00:30:01.000]  其實我是建議
[00:30:01.000 --> 00:30:03.000]  大家有奉獻
[00:30:03.000 --> 00:30:05.000]  寫上你的名
[00:30:05.000 --> 00:30:06.000]  不要怕多還是少
[00:30:06.000 --> 00:30:08.000]  有時我們
[00:30:08.000 --> 00:30:10.000]  我以前在機構工作
[00:30:10.000 --> 00:30:12.000]  多時都要籌款
[00:30:12.000 --> 00:30:15.000]  都會發覺有一個問題
[00:30:15.000 --> 00:30:17.000]  原來和有錢人籌錢
[00:30:17.000 --> 00:30:19.000]  是很難的
[00:30:20.000 --> 00:30:22.000]  因為捐得多他就不捨得
[00:30:22.000 --> 00:30:25.000]  捐得少他就不好意思
[00:30:25.000 --> 00:30:29.000]  於是他就索性不捐
[00:30:29.000 --> 00:30:32.000]  是不是
[00:30:32.000 --> 00:30:35.000]  真是有這樣的情況
[00:30:35.000 --> 00:30:37.000]  有時我們奉獻
[00:30:37.000 --> 00:30:38.000]  就遇到尷尬的情況
[00:30:38.000 --> 00:30:41.000]  我有十分之一捐不到
[00:30:41.000 --> 00:30:43.000]  對我來說實在是太難了
[00:30:43.000 --> 00:30:45.000]  因為我捐了很多錢
[00:30:45.000 --> 00:30:47.000]  捐了很多錢
[00:30:48.000 --> 00:30:50.000]  對我來說實在是太難了
[00:30:50.000 --> 00:30:52.000]  但是捐二十分之一
[00:30:52.000 --> 00:30:53.000]  三十分之一
[00:30:53.000 --> 00:30:55.000]  好像告訴別人
[00:30:55.000 --> 00:30:57.000]  我捐不足一樣
[00:30:57.000 --> 00:30:59.000]  於是我就不捐
[00:30:59.000 --> 00:31:01.000]  不需要介意
[00:31:01.000 --> 00:31:04.000]  告訴別人
[00:31:04.000 --> 00:31:06.000]  我就是捐這麼多
[00:31:06.000 --> 00:31:09.000]  記名
[00:31:09.000 --> 00:31:16.000]  有些時候
[00:31:16.000 --> 00:31:17.000]  我們會
[00:31:18.000 --> 00:31:19.000]  讓別人知道
[00:31:19.000 --> 00:31:20.000]  或者不需要讓別人知道
[00:31:20.000 --> 00:31:22.000]  我們就會不出名
[00:31:22.000 --> 00:31:26.000]  但是我們也要告訴別人
[00:31:26.000 --> 00:31:28.000]  在這個教會裏面
[00:31:28.000 --> 00:31:31.000]  我們有份投入
[00:31:31.000 --> 00:31:33.000]  有份參與
[00:31:33.000 --> 00:31:36.000]  這也是鼓勵了其他人
[00:31:36.000 --> 00:31:39.000]  讓他們知道
[00:31:39.000 --> 00:31:47.000]  我曾經和大家說過
[00:31:48.000 --> 00:31:49.000]  我一信主就奉獻自己
[00:31:49.000 --> 00:31:51.000]  在一個下令會裏
[00:31:51.000 --> 00:31:55.000]  奉獻
[00:31:55.000 --> 00:31:56.000]  信主同時奉獻
[00:31:56.000 --> 00:31:58.000]  其實當時也不太知道
[00:31:58.000 --> 00:31:59.000]  甚麼是奉獻
[00:31:59.000 --> 00:32:02.000]  當然在教會裏面
[00:32:02.000 --> 00:32:05.000]  青年團契就是如常聚會
[00:32:05.000 --> 00:32:08.000]  每個星期六都有青年團契聚會
[00:32:08.000 --> 00:32:10.000]  我們成長就是
[00:32:10.000 --> 00:32:12.000]  每個星期六都有團契聚會
[00:32:12.000 --> 00:32:14.000]  聚會的時候
[00:32:14.000 --> 00:32:15.000]  原因就是收奉獻
[00:32:15.000 --> 00:32:17.000]  就存一個袋
[00:32:19.000 --> 00:32:21.000]  我記得應該是1970、1971年左右
[00:32:21.000 --> 00:32:25.000]  有一晚
[00:32:25.000 --> 00:32:26.000]  就這樣結束了崇拜
[00:32:26.000 --> 00:32:28.000]  結束了團契
[00:32:28.000 --> 00:32:30.000]  如有一唱詩
[00:32:30.000 --> 00:32:31.000]  我們收奉獻
[00:32:31.000 --> 00:32:34.000]  於是有人就存一個袋
[00:32:34.000 --> 00:32:37.000]  很習慣式
[00:32:37.000 --> 00:32:39.000]  奉獻的就把手放在袋裏
[00:32:39.000 --> 00:32:43.000]  點了一個十一
[00:32:43.000 --> 00:32:44.000]  摸下去
[00:32:44.000 --> 00:32:47.000]  只有一個大餅
[00:32:49.000 --> 00:32:50.000]  一個大銀
[00:32:50.000 --> 00:32:53.000]  年紀大的都洗過
[00:32:53.000 --> 00:32:55.000]  舊式的那些一元
[00:32:55.000 --> 00:32:58.000]  我馬上全身顫抖
[00:32:58.000 --> 00:33:01.000]  因為我
[00:33:01.000 --> 00:33:03.000]  同時我意識到
[00:33:03.000 --> 00:33:05.000]  這一元就是我
[00:33:05.000 --> 00:33:07.000]  最後的一元
[00:33:07.000 --> 00:33:12.000]  我今晚的吃飯
[00:33:12.000 --> 00:33:14.000]  和明天改餐
[00:33:14.000 --> 00:33:15.000]  都靠它了
[00:33:17.000 --> 00:33:19.000]  我馬上很緊張
[00:33:19.000 --> 00:33:20.000]  到處去找
[00:33:20.000 --> 00:33:21.000]  希望找到一毫子
[00:33:21.000 --> 00:33:23.000]  那時候想不到
[00:33:23.000 --> 00:33:25.000]  可以把袋子傳到隔壁
[00:33:25.000 --> 00:33:26.000]  不會這樣想的
[00:33:26.000 --> 00:33:27.000]  很緊張
[00:33:27.000 --> 00:33:28.000]  不停地找
[00:33:28.000 --> 00:33:29.000]  那一元呢
[00:33:29.000 --> 00:33:30.000]  拿著那一元
[00:33:30.000 --> 00:33:32.000]  到處去找散紙
[00:33:32.000 --> 00:33:33.000]  找毫子
[00:33:33.000 --> 00:33:35.000]  找不到
[00:33:35.000 --> 00:33:36.000]  袋子一直傳過來
[00:33:36.000 --> 00:33:37.000]  我覺得很恐怖
[00:33:37.000 --> 00:33:41.000]  我就和上帝說
[00:33:41.000 --> 00:33:42.000]  我說上帝啊
[00:33:42.000 --> 00:33:44.000]  我已經奉獻了自己
[00:33:44.000 --> 00:33:46.000]  這一元可以留給我
[00:33:47.000 --> 00:33:48.000]  我可以留著
[00:33:48.000 --> 00:33:53.000]  我買了一本畫冊
[00:33:53.000 --> 00:33:54.000]  拍香港的
[00:33:54.000 --> 00:33:55.000]  其中有一幅相
[00:33:55.000 --> 00:33:57.000]  有一個牌子寫著
[00:33:57.000 --> 00:33:59.000]  那張相是1969年拍的
[00:33:59.000 --> 00:34:02.000]  那張牌子寫著什麼呢
[00:34:02.000 --> 00:34:06.000]  經濟客飯
[00:34:06.000 --> 00:34:08.000]  六號
[00:34:08.000 --> 00:34:12.000]  1969年經濟客飯
[00:34:12.000 --> 00:34:13.000]  吃一餐是六號
[00:34:13.000 --> 00:34:16.000]  我們吃一碗艇仔粥
[00:34:16.000 --> 00:34:17.000]  是兩號
[00:34:17.000 --> 00:34:21.000]  五號就可以吃一餐了
[00:34:21.000 --> 00:34:25.000]  那一元對少年人來說
[00:34:25.000 --> 00:34:26.000]  是很重要的一元
[00:34:26.000 --> 00:34:27.000]  你知道嗎?
[00:34:27.000 --> 00:34:28.000]  是很大的錢
[00:34:28.000 --> 00:34:31.000]  很緊張
[00:34:31.000 --> 00:34:33.000]  這一元留給我可以嗎?
[00:34:33.000 --> 00:34:35.000]  心裡面就有一個聲音出來了
[00:34:35.000 --> 00:34:40.000]  你連一元都不肯奉獻
[00:34:40.000 --> 00:34:43.000]  你說你要奉獻自己?
[00:34:45.000 --> 00:34:46.000]  呆呆的
[00:34:46.000 --> 00:34:48.000]  那袋子就繼續存
[00:34:48.000 --> 00:34:52.000]  我就再說
[00:34:52.000 --> 00:34:53.000]  那我沒得吃的嘛
[00:34:53.000 --> 00:34:55.000]  上帝
[00:34:55.000 --> 00:34:59.000]  那又有一個聲音一口走出來
[00:34:59.000 --> 00:35:01.000]  那你連一元都不肯奉獻
[00:35:01.000 --> 00:35:04.000]  那你說你要侍奉我?
[00:35:04.000 --> 00:35:07.000]  終於那袋子存到你了
[00:35:07.000 --> 00:35:09.000]  我和大家說
[00:35:09.000 --> 00:35:11.000]  真是割肉那麼痛啊
[00:35:11.000 --> 00:35:14.000]  絕無花假
[00:35:15.000 --> 00:35:16.000]  是割肉那麼痛啊
[00:35:16.000 --> 00:35:19.000]  將那一元扔了下去
[00:35:19.000 --> 00:35:24.000]  到今時今日我還記得那種感覺
[00:35:24.000 --> 00:35:28.000]  但我告訴大家
[00:35:28.000 --> 00:35:31.000]  我一生人從來沒這麼大手筆的奉獻
[00:35:31.000 --> 00:35:33.000]  是那一次
[00:35:33.000 --> 00:35:36.000]  就是那一次
[00:35:36.000 --> 00:35:38.000]  我就說
[00:35:38.000 --> 00:35:40.000]  我奉獻
[00:35:45.000 --> 00:35:46.000]  有時候奉獻真是痛的
[00:35:46.000 --> 00:35:50.000]  在這麼多的歷程裡面
[00:35:50.000 --> 00:35:52.000]  有機會可以說一下
[00:35:52.000 --> 00:35:56.000]  但我不相信我的經驗
[00:35:56.000 --> 00:35:58.000]  就讓我知道
[00:35:58.000 --> 00:36:00.000]  如果我不奉獻
[00:36:00.000 --> 00:36:02.000]  我可以儲得更多錢
[00:36:02.000 --> 00:36:04.000]  我會生活得更好
[00:36:04.000 --> 00:36:07.000]  我的信念、我的經驗都告訴我
[00:36:07.000 --> 00:36:09.000]  奉獻沒有降低我的生命
[00:36:09.000 --> 00:36:11.000]  沒有降低我的生命
[00:36:11.000 --> 00:36:13.000]  沒有降低我的生命
[00:36:14.000 --> 00:36:15.000]  沒有降低我的生活質素
[00:36:15.000 --> 00:36:20.000]  沒有
[00:36:20.000 --> 00:36:24.000]  我們有時候覺得
[00:36:24.000 --> 00:36:26.000]  我們奉獻就少了
[00:36:26.000 --> 00:36:28.000]  少了錢用
[00:36:28.000 --> 00:36:32.000]  我們會這樣想
[00:36:32.000 --> 00:36:37.000]  我們以為我們掌握到這些錢財
[00:36:37.000 --> 00:36:39.000]  我們可以掌握到我們的生活
[00:36:39.000 --> 00:36:42.000]  不是
[00:36:44.000 --> 00:36:45.000]  我們看一看
[00:36:45.000 --> 00:36:47.000]  身邊的環境
[00:36:47.000 --> 00:36:49.000]  有多少是你不掌握的
[00:36:49.000 --> 00:36:51.000]  相對給你的保守
[00:36:51.000 --> 00:36:53.000]  給你的供應、給你的幫助
[00:36:53.000 --> 00:36:55.000]  那些你都不計算
[00:36:55.000 --> 00:37:00.000]  昨天我的岳母出殯
[00:37:00.000 --> 00:37:08.000]  我們做完所有的事
[00:37:08.000 --> 00:37:10.000]  下午就去吃飯
[00:37:12.000 --> 00:37:14.000]  就泊了一個停車場
[00:37:14.000 --> 00:37:16.000]  我第一次泊車上去
[00:37:16.000 --> 00:37:19.000]  到我走的時候
[00:37:19.000 --> 00:37:21.000]  第一次走那條路下來
[00:37:21.000 --> 00:37:23.000]  我沒走過一條路
[00:37:23.000 --> 00:37:25.000]  停車場是這麼難走的
[00:37:25.000 --> 00:37:27.000]  轉一個彎
[00:37:27.000 --> 00:37:29.000]  我的車比較大
[00:37:29.000 --> 00:37:31.000]  根本轉不下去
[00:37:31.000 --> 00:37:33.000]  在那個彎的車路
[00:37:33.000 --> 00:37:35.000]  轉不下去
[00:37:35.000 --> 00:37:37.000]  後面有車跟著
[00:37:37.000 --> 00:37:40.000]  那個彎拐不到
[00:37:41.000 --> 00:37:43.000]  有個斜路要從後面上去
[00:37:43.000 --> 00:37:45.000]  很艱難
[00:37:45.000 --> 00:37:47.000]  我又轉了下去
[00:37:47.000 --> 00:37:49.000]  我也很有經驗的駕駛者
[00:37:49.000 --> 00:37:51.000]  我下車再看一看
[00:37:51.000 --> 00:37:53.000]  我真的冒冷汗
[00:37:53.000 --> 00:37:55.000]  一定是開花了
[00:37:55.000 --> 00:37:57.000]  一定是這樣
[00:37:57.000 --> 00:37:59.000]  一咬之後整個車門就不見了
[00:37:59.000 --> 00:38:02.000]  但是沒有人花了
[00:38:02.000 --> 00:38:04.000]  再移回去
[00:38:04.000 --> 00:38:06.000]  一點點
[00:38:06.000 --> 00:38:08.000]  閉上眼睛
[00:38:09.000 --> 00:38:11.000]  下車後我再看一看那輛車
[00:38:11.000 --> 00:38:13.000]  沒事
[00:38:13.000 --> 00:38:16.000]  沒事
[00:38:16.000 --> 00:38:19.000]  我以為那輛車一定要大修
[00:38:19.000 --> 00:38:21.000]  沒得搞了
[00:38:21.000 --> 00:38:23.000]  真的
[00:38:23.000 --> 00:38:26.000]  每邊可能是幾厘米的位置
[00:38:26.000 --> 00:38:28.000]  拆了過去
[00:38:28.000 --> 00:38:32.000]  真是感恩
[00:38:32.000 --> 00:38:35.000]  又省了一大筆
[00:38:35.000 --> 00:38:38.000]  當時的感受是這樣
[00:38:39.000 --> 00:38:40.000]  這是上帝的報仇
[00:38:40.000 --> 00:38:43.000]  生活當中也有很多這樣的經驗
[00:38:43.000 --> 00:38:47.000]  不繼續了嗎?
[00:38:47.000 --> 00:38:56.000]  上帝我們隨時的幫助
[00:38:56.000 --> 00:38:58.000]  是我們的供應者
[00:38:58.000 --> 00:39:07.000]  所以我期望我們
[00:39:09.000 --> 00:39:10.000]  學習奉獻
[00:39:10.000 --> 00:39:12.000]  用十分之一做起點
[00:39:12.000 --> 00:39:15.000]  做目標
[00:39:15.000 --> 00:39:17.000]  因為奉獻也是一個
[00:39:17.000 --> 00:39:19.000]  感恩的表達
[00:39:19.000 --> 00:39:27.000]  感謝他
[00:39:27.000 --> 00:39:29.000]  在生活當中給我們的保守
[00:39:29.000 --> 00:39:31.000]  給我們的公義
[00:39:31.000 --> 00:39:34.000]  奉獻從來都不是錢財的問題
[00:39:34.000 --> 00:39:36.000]  是我們靈性的問題
[00:39:36.000 --> 00:39:38.000]  生命的問題
[00:39:39.000 --> 00:39:40.320]  (字幕製作/時間軸:秋月AutumnMoon)
