
[00:00:00.000 --> 00:00:02.320]  大興致 無主內 平安
[00:02:35.960 --> 00:02:38.240]  我覺得都很不錯啦亞軍
[00:02:38.240 --> 00:02:40.240]  但是很多年後的人看回
[00:02:40.240 --> 00:02:42.960]  會講回他只是記得半軍那個
[00:02:42.960 --> 00:02:44.800]  他不會記得你亞軍那個
[00:02:44.800 --> 00:02:46.960]  就是如果你第三第四
[00:02:46.960 --> 00:02:48.240]  就更加不會記得
[00:02:48.240 --> 00:02:49.480]  所以這個世界是
[00:02:49.480 --> 00:02:51.280]  就是你要贏要贏到盡
[00:02:51.280 --> 00:02:52.960]  這個都是沒有辦法的
[00:02:52.960 --> 00:02:54.240]  就是這個世界是這樣
[00:02:54.240 --> 00:02:56.640]  因為我是一個不喜歡跟別人爭的人
[00:02:56.640 --> 00:02:58.000]  不到你不爭
[00:02:58.000 --> 00:02:59.640]  這個世界就是這樣
[00:02:59.640 --> 00:03:01.600]  你環住這個世界走
[00:03:01.600 --> 00:03:03.960]  就不到你不去競爭 是不是
[00:03:03.960 --> 00:03:05.400]  那良性競爭都是好的
[00:03:05.400 --> 00:03:07.600]  但是競爭很多時候就變成不是良性
[00:03:07.600 --> 00:03:08.880]  是一個惡性
[00:03:08.880 --> 00:03:10.240]  那不只是個人的
[00:03:10.240 --> 00:03:12.720]  今天的社會也是充滿競爭
[00:03:12.720 --> 00:03:17.480]  那些公司和公司之間是競爭的生意
[00:03:17.480 --> 00:03:19.480]  就是公司要開越大
[00:03:19.480 --> 00:03:23.440]  就不夠錢就去上市去集資
[00:03:23.440 --> 00:03:26.160]  去找一些市民去
[00:03:26.160 --> 00:03:29.200]  或者其他那些公司去給錢他
[00:03:29.200 --> 00:03:32.040]  就最好是上市
[00:03:32.040 --> 00:03:33.080]  不單止上市
[00:03:33.080 --> 00:03:34.800]  做一做上市最大的那個
[00:03:34.800 --> 00:03:36.560]  就是我們FT100
[00:03:36.560 --> 00:03:38.080]  就是金融時報100
[00:03:38.080 --> 00:03:40.080]  頭100的大公司
[00:03:40.080 --> 00:03:43.120]  我們真是我們想做到是這樣
[00:03:43.120 --> 00:03:45.720]  國家和國家的競爭
[00:03:45.720 --> 00:03:47.560]  那第二次世界大戰之後
[00:03:47.560 --> 00:03:50.240]  就有幾十年我們所謂冷戰
[00:03:50.240 --> 00:03:51.000]  Cold War
[00:03:51.000 --> 00:03:53.520]  現在似乎好像都忘記了這件事
[00:03:53.520 --> 00:03:56.960]  但是其實當年是美國和蘇聯
[00:03:56.960 --> 00:04:00.880]  那個核子武器的鬥爭
[00:04:00.880 --> 00:04:02.000]  那其實是什麼
[00:04:02.000 --> 00:04:04.360]  是人的驕傲
[00:04:04.360 --> 00:04:06.040]  是國家的驕傲
[00:04:06.040 --> 00:04:09.120]  核彈你是不需要做這麼多
[00:04:09.120 --> 00:04:10.360]  你要100枚
[00:04:10.360 --> 00:04:11.360]  我就要300
[00:04:11.360 --> 00:04:12.080]  你300
[00:04:12.080 --> 00:04:13.200]  我做到1000
[00:04:13.200 --> 00:04:17.480]  結果就是兩個國家那些核子的武器
[00:04:17.480 --> 00:04:19.200]  幾千個彈頭
[00:04:19.200 --> 00:04:22.520]  是足以毀滅全個世界幾千次
[00:04:22.520 --> 00:04:26.120]  根本這個是沒有意義的
[00:04:26.120 --> 00:04:28.440]  你最後被你贏了又怎樣
[00:04:28.440 --> 00:04:29.280]  誰贏
[00:04:29.280 --> 00:04:30.840]  最後個個都是輸
[00:04:30.840 --> 00:04:32.680]  這個世界就末日了
[00:04:32.680 --> 00:04:33.480]  是不是
[00:04:33.480 --> 00:04:35.400]  那麼就
[00:04:35.400 --> 00:04:37.200]  這個世界有很多競爭
[00:04:37.200 --> 00:04:41.200]  就是那些飛彈
[00:04:41.200 --> 00:04:45.240]  就是以前就說要很快
[00:04:45.240 --> 00:04:46.560]  高超
[00:04:46.560 --> 00:04:47.240]  我也不知道怎麼說
[00:04:47.240 --> 00:04:48.720]  超高音速
[00:04:48.720 --> 00:04:49.880]  真的很流口
[00:04:49.880 --> 00:04:51.480]  ultrasonic
[00:04:51.480 --> 00:04:53.640]  就是一個飛彈飛過來
[00:04:53.640 --> 00:04:56.480]  就在第二個地球另外一邊
[00:04:56.480 --> 00:04:58.120]  你可以十分鐘就炸到英國
[00:04:58.120 --> 00:04:59.360]  就是你沒得避開的
[00:04:59.360 --> 00:04:59.720]  知道嗎
[00:04:59.720 --> 00:05:01.280]  十分鐘有什麼做呢
[00:05:01.280 --> 00:05:03.920]  十分鐘沒有空去拿張紙出來寫遺書
[00:05:03.920 --> 00:05:04.440]  是不是
[00:05:04.440 --> 00:05:05.720]  就是你根本沒得避開
[00:05:05.720 --> 00:05:06.480]  現在說不行了
[00:05:06.480 --> 00:05:07.320]  五分鐘就行了
[00:05:07.320 --> 00:05:09.000]  現在那些叫hypersonic
[00:05:09.000 --> 00:05:09.480]  那些叫什麼
[00:05:09.480 --> 00:05:11.120]  超超高音速
[00:05:11.120 --> 00:05:12.280]  超兩次
[00:05:12.280 --> 00:05:13.560]  我遲些就超三次
[00:05:13.560 --> 00:05:17.400]  就是我們知道國家和國家是鬥這些東西
[00:05:17.400 --> 00:05:19.960]  尤其是一些比較上是
[00:05:19.960 --> 00:05:22.120]  注重權力的國家
[00:05:22.120 --> 00:05:23.280]  又少自卑
[00:05:23.280 --> 00:05:25.360]  他就真的在大家看什麼檢閱日
[00:05:25.360 --> 00:05:26.120]  軍隊檢閱日
[00:05:26.120 --> 00:05:27.560]  就拿著那些飛機大炮
[00:05:27.560 --> 00:05:29.640]  就是你那支30尺長
[00:05:29.640 --> 00:05:32.440]  我找支60尺長的那些彈頭
[00:05:32.440 --> 00:05:33.800]  就要show給你看
[00:05:33.800 --> 00:05:36.760]  最好就拿著國家領導人的照片放在前面
[00:05:36.760 --> 00:05:38.600]  就是告訴你我有多威風
[00:05:38.600 --> 00:05:41.400]  這個是人性的驕傲
[00:05:41.400 --> 00:05:41.800]  是不是
[00:05:41.800 --> 00:05:43.920]  就是你建房子
[00:05:43.920 --> 00:05:44.880]  你是100層
[00:05:44.880 --> 00:05:46.760]  我就建到200層
[00:05:46.760 --> 00:05:49.200]  你建一個塔是這麼高的
[00:05:49.200 --> 00:05:50.760]  我就加多一支旗在上面
[00:05:50.760 --> 00:05:52.080]  會高過你兩吋
[00:05:52.080 --> 00:05:52.880]  就是我要
[00:05:52.880 --> 00:05:53.680]  第一
[00:05:53.680 --> 00:05:55.560]  這個是人性
[00:05:55.560 --> 00:05:55.880]  是不是
[00:05:55.880 --> 00:05:58.800]  你的火車是400公里一小時
[00:05:58.800 --> 00:06:00.120]  我就建到600
[00:06:00.120 --> 00:06:02.160]  這是人性
[00:06:02.160 --> 00:06:03.320]  最近看新聞
[00:06:03.320 --> 00:06:05.560]  看到倫敦有一間酒店
[00:06:05.560 --> 00:06:06.680]  大家想不想住半島
[00:06:06.680 --> 00:06:08.000]  想住半島不用回香港
[00:06:08.000 --> 00:06:10.080]  倫敦開了一間半島酒店
[00:06:10.080 --> 00:06:12.880]  當然就在倫敦最貴的地方
[00:06:12.880 --> 00:06:14.000]  我就八八卦
[00:06:14.000 --> 00:06:15.040]  我試試訂房
[00:06:15.040 --> 00:06:15.840]  試一下
[00:06:15.840 --> 00:06:21.160]  他又沒有時鐘計算那些酒店
[00:06:21.160 --> 00:06:22.960]  就是他要住一晚
[00:06:22.960 --> 00:06:24.640]  一晚最便宜
[00:06:24.640 --> 00:06:26.440]  最便宜的
[00:06:26.440 --> 00:06:28.240]  不過一千鎊一晚
[00:06:28.240 --> 00:06:29.120]  而且就是很小
[00:06:29.120 --> 00:06:30.360]  好像劏房那麼小
[00:06:30.360 --> 00:06:32.520]  一千鎊一晚
[00:06:32.520 --> 00:06:35.960]  最漂亮的那些當然是十千八千
[00:06:35.960 --> 00:06:36.720]  激進豪華
[00:06:36.720 --> 00:06:39.960]  人們說英國是最豪華的酒店
[00:06:39.960 --> 00:06:41.560]  你五星我六星
[00:06:41.560 --> 00:06:42.480]  你六星我七星
[00:06:42.480 --> 00:06:43.240]  你七星我八星
[00:06:43.240 --> 00:06:46.160]  就是我要贏
[00:06:46.160 --> 00:06:49.200]  在太空的發展大家都知道
[00:06:49.200 --> 00:06:51.880]  就全世界最有錢的那個是
[00:06:51.880 --> 00:06:53.240]  現在就
[00:06:53.240 --> 00:06:54.160]  以前蓋茨
[00:06:54.160 --> 00:06:55.720]  比爾基斯那些落後
[00:06:55.720 --> 00:06:57.640]  現在是馬斯克
[00:06:57.640 --> 00:06:58.640]  就是伊朗馬斯克
[00:06:58.640 --> 00:07:01.080]  他那個SpaceX那個
[00:07:01.080 --> 00:07:02.320]  探討什麼呢
[00:07:02.320 --> 00:07:03.600]  探討太空
[00:07:03.600 --> 00:07:05.840]  探討太陽
[00:07:05.840 --> 00:07:08.960]  就是你說你國家太空總署做不到
[00:07:08.960 --> 00:07:12.440]  我私人集資我可以做到
[00:07:12.440 --> 00:07:13.800]  是厲害的
[00:07:13.800 --> 00:07:16.240]  但是做一些事是不是真的那麼有用呢
[00:07:16.240 --> 00:07:18.800]  有些國家說你去月球
[00:07:18.800 --> 00:07:19.640]  我就去月球
[00:07:19.640 --> 00:07:20.720]  不過我去另外一邊
[00:07:20.720 --> 00:07:21.880]  你看不到那一邊
[00:07:21.880 --> 00:07:22.760]  我威風一點
[00:07:22.760 --> 00:07:23.880]  我的太陽
[00:07:23.880 --> 00:07:24.760]  我又走去太陽
[00:07:24.760 --> 00:07:25.560]  我走到很近
[00:07:25.560 --> 00:07:27.840]  我的太空船都不會溶的
[00:07:27.840 --> 00:07:31.520]  我就不太明白你這麼近看太陽做什麼呢
[00:07:31.520 --> 00:07:32.640]  對我們地球
[00:07:32.640 --> 00:07:36.120]  對我們人類的科學發展
[00:07:36.120 --> 00:07:38.200]  生態有什麼幫助
[00:07:38.200 --> 00:07:39.560]  就是如果我們這麼多時間
[00:07:39.560 --> 00:07:41.560]  這麼多錢去做這些事
[00:07:41.560 --> 00:07:43.960]  為什麼不搞定地球呢
[00:07:43.960 --> 00:07:45.960]  現在都亂了
[00:07:45.960 --> 00:07:47.960]  現在那些天災人禍
[00:07:47.960 --> 00:07:49.880]  美國那些火災
[00:07:49.880 --> 00:07:52.760]  都是跟氣候轉變有關
[00:07:52.760 --> 00:07:55.920]  為什麼我們不去搞好這些事呢
[00:07:55.920 --> 00:07:57.440]  但是因為要威風
[00:07:57.440 --> 00:07:59.360]  你去月球我去火星
[00:07:59.360 --> 00:08:02.200]  你去火星我要去到天王星
[00:08:02.200 --> 00:08:05.160]  就是我們國家都是這樣
[00:08:05.160 --> 00:08:11.240]  所以就去到我們連小朋友學校那個操場
[00:08:11.240 --> 00:08:13.640]  都是這樣的心態今天
[00:08:13.640 --> 00:08:14.760]  競爭的心態
[00:08:14.760 --> 00:08:17.440]  第二今天當然是一個網絡世界
[00:08:17.440 --> 00:08:18.720]  這個真是近這20年
[00:08:18.720 --> 00:08:19.920]  尤其是近這10年
[00:08:19.920 --> 00:08:21.840]  真是這個網絡世界很厲害
[00:08:21.840 --> 00:08:24.120]  之前都說了
[00:08:24.120 --> 00:08:25.480]  大家如果不知道的
[00:08:25.480 --> 00:08:27.680]  就可以去買我一本書
[00:08:27.680 --> 00:08:30.880]  叫做《網上方程式》
[00:08:30.880 --> 00:08:35.560]  我見某大台那些很多直入式廣告都是這樣
[00:08:35.560 --> 00:08:37.560]  隨便放一樣東西在那裡
[00:08:37.560 --> 00:08:41.000]  所以我都是學一下這些東西
[00:08:41.000 --> 00:08:47.200]  那些人說網絡就是把人與人之間拉近
[00:08:47.200 --> 00:08:49.080]  這個我絕對不同意
[00:08:49.080 --> 00:08:52.560]  其實網絡只不過是將你自己
[00:08:52.560 --> 00:08:54.560]  你的自我拉近
[00:08:54.560 --> 00:08:56.840]  你的情慾你的驕傲
[00:08:56.840 --> 00:08:58.600]  你的自我你的自我中心
[00:08:58.600 --> 00:09:01.960]  自我圍中心你自我形象拉在一起
[00:09:01.960 --> 00:09:05.360]  你和人與人之間是沒有拉近過
[00:09:05.360 --> 00:09:09.360]  以前的小朋友玩遊戲在操場那裡是圍了一個圈的
[00:09:09.360 --> 00:09:11.920]  現在有沒有見過人圍一個圈在那裡玩
[00:09:11.920 --> 00:09:13.600]  我從來都沒有見過
[00:09:13.600 --> 00:09:17.440]  就是其實是人與人之間是疏遠了
[00:09:17.440 --> 00:09:19.440]  你看他們打機就知道了
[00:09:19.440 --> 00:09:23.000]  對著個機日打夜打
[00:09:23.000 --> 00:09:26.760]  在個房那裡不出來不睡覺不吃飯
[00:09:26.760 --> 00:09:27.920]  目的是什麼呢
[00:09:27.920 --> 00:09:29.600]  目的是要贏
[00:09:29.600 --> 00:09:30.720]  贏了又怎樣呢
[00:09:30.720 --> 00:09:31.400]  你問一下他
[00:09:31.400 --> 00:09:33.120]  他不知道贏了有什麼好處
[00:09:33.120 --> 00:09:36.160]  你是被你做到皇帝
[00:09:36.160 --> 00:09:39.040]  做到上將
[00:09:39.040 --> 00:09:41.840]  被你全世界被你打了回來
[00:09:41.840 --> 00:09:43.120]  又如何
[00:09:43.120 --> 00:09:45.440]  但這個只不過是自我膨脹
[00:09:45.440 --> 00:09:49.160]  自我安慰的一件事來的
[00:09:49.160 --> 00:09:52.160]  你是與人與人之間你是沒有了溝通
[00:09:52.160 --> 00:09:54.320]  你做了皇帝在個房裡面
[00:09:54.320 --> 00:09:56.160]  你是房裡面一個土皇帝
[00:09:56.160 --> 00:09:59.160]  你走出去連與人溝通的技巧都沒有了
[00:09:59.160 --> 00:10:00.440]  都不懂
[00:10:00.440 --> 00:10:01.160]  明白了嗎
[00:10:01.160 --> 00:10:03.680]  這個就是今天的世界
[00:10:03.680 --> 00:10:05.400]  今天這個世界就是這樣
[00:10:05.400 --> 00:10:06.840]  我們是不能輸的
[00:10:06.840 --> 00:10:08.320]  就是你打機你可以輸了
[00:10:08.320 --> 00:10:10.400]  你就輸掉它
[00:10:10.400 --> 00:10:11.280]  重啟遊戲
[00:10:11.280 --> 00:10:12.880]  從頭再玩過
[00:10:12.880 --> 00:10:15.080]  但是你外面的人生
[00:10:15.080 --> 00:10:16.880]  是不是可以讓你再take two
[00:10:16.880 --> 00:10:18.920]  是不是可以再去來過呢
[00:10:18.920 --> 00:10:21.360]  我知道時間是不會等你的
[00:10:21.360 --> 00:10:22.800]  是不是你沒有可能的
[00:10:22.800 --> 00:10:24.680]  但是那些小朋友那些年輕人
[00:10:24.680 --> 00:10:28.120]  就是被他們以為自己就可以控制到這個世界
[00:10:28.120 --> 00:10:29.000]  我喜歡怎樣
[00:10:29.000 --> 00:10:31.480]  但是外面的世界絕對不是這樣
[00:10:31.480 --> 00:10:34.080]  上帝造的世界一定不是這樣
[00:10:34.080 --> 00:10:36.560]  只是令到他們的自我膨脹
[00:10:36.560 --> 00:10:37.920]  自尊心
[00:10:37.920 --> 00:10:40.160]  這件事今天我們經常都說自尊心
[00:10:40.160 --> 00:10:42.240]  小朋友你不要傷害他的自尊心
[00:10:42.240 --> 00:10:43.440]  自尊心很重要
[00:10:43.440 --> 00:10:45.600]  我小時候從來沒有人聽過說
[00:10:45.600 --> 00:10:47.080]  會害怕我傷害自尊心
[00:10:47.080 --> 00:10:48.680]  我天天被人傷害自尊心
[00:10:48.680 --> 00:10:49.680]  我都沒得說的
[00:10:49.680 --> 00:10:50.880]  沒有這件事的
[00:10:50.880 --> 00:10:52.360]  現在我們太著重
[00:10:52.360 --> 00:10:54.840]  他自尊心太強的話你又不好
[00:10:54.840 --> 00:10:56.680]  自尊心太弱又不好
[00:10:56.680 --> 00:10:57.720]  自尊心不強的
[00:10:57.720 --> 00:11:01.400]  但是他自我膨脹辦到很強的又不好
[00:11:01.400 --> 00:11:03.680]  今天的世界就是這樣
[00:11:03.680 --> 00:11:05.640]  他們好勝 不輸得
[00:11:05.640 --> 00:11:08.240]  錯了是不會說sorry的 是不是
[00:11:08.240 --> 00:11:09.880]  要他說個sorry就難了
[00:11:09.880 --> 00:11:12.040]  你輸打就要贏要 是不是
[00:11:12.040 --> 00:11:13.560]  輸了要從頭再來過
[00:11:13.560 --> 00:11:16.080]  他們的世界就是這樣
[00:11:16.080 --> 00:11:19.360]  令到人的自尊心是變
[00:11:19.360 --> 00:11:21.520]  你自尊心太強 你會驕傲
[00:11:21.520 --> 00:11:23.200]  自尊心弱你會自卑
[00:11:23.200 --> 00:11:25.840]  自卑也會令到你驕傲
[00:11:25.840 --> 00:11:27.000]  因為你要保障自己
[00:11:27.000 --> 00:11:28.840]  你要保護自己
[00:11:28.840 --> 00:11:31.160]  令到我們驕傲不可一世
[00:11:31.160 --> 00:11:35.480]  令到我們去小看其他人
[00:11:35.480 --> 00:11:39.400]  中文有個成語就說人定勝天
[00:11:39.400 --> 00:11:42.480]  這句話我們知道是胡說八道的
[00:11:42.480 --> 00:11:48.160]  其實這句話本來就是鼓勵你的
[00:11:48.160 --> 00:11:51.200]  你命運是你自己掌管的
[00:11:51.200 --> 00:11:55.080]  你不要氣餒 你自己勤力點
[00:11:55.080 --> 00:11:56.480]  這句話本來是沒有問題的
[00:11:56.480 --> 00:12:03.480]  但變成這句話就造就很多放屁的懶人
[00:12:03.480 --> 00:12:05.760]  就說到天都贏我了
[00:12:05.760 --> 00:12:06.640]  我就不需要怎樣了
[00:12:06.640 --> 00:12:10.680]  也造就很多以為自己比天更厲害
[00:12:10.680 --> 00:12:11.480]  就驕傲
[00:12:11.480 --> 00:12:13.960]  以為自己可以掌握自己的命運
[00:12:13.960 --> 00:12:15.800]  以為自己可以比上帝更厲害
[00:12:15.800 --> 00:12:18.240]  是嗎 但我們知道有什麼可能
[00:12:18.240 --> 00:12:20.320]  是嗎 你連今晚會發生什麼事
[00:12:20.320 --> 00:12:21.400]  你都預測不到
[00:12:21.400 --> 00:12:22.560]  你連明天你睡醒
[00:12:22.560 --> 00:12:23.880]  教你的眼睛看不看得到東西
[00:12:23.880 --> 00:12:25.000]  你都不可以控制
[00:12:25.000 --> 00:12:26.720]  你怎麼可以比上帝更厲害呢
[00:12:26.720 --> 00:12:29.320]  你怎麼可以勝過上帝呢 是不是
[00:12:29.320 --> 00:12:31.600]  自高自大
[00:12:31.600 --> 00:12:33.320]  聖經有很多地方都有說
[00:12:33.320 --> 00:12:34.440]  其實驕傲這個字
[00:12:34.440 --> 00:12:37.080]  聖經在舊日新約都有不同的詞
[00:12:37.080 --> 00:12:38.760]  希臘文的詞就很好的
[00:12:38.760 --> 00:12:41.640]  就是它有很多不同的意思在裡面
[00:12:41.640 --> 00:12:43.440]  其中一個意思自高自大
[00:12:43.440 --> 00:12:45.320]  就是我們在哥倫多前書
[00:12:45.320 --> 00:12:46.640]  八族一節那裡說到
[00:12:46.640 --> 00:12:47.880]  它當時說的那些
[00:12:47.880 --> 00:12:49.880]  吃的那些偶像那些食物
[00:12:49.880 --> 00:12:52.200]  拜過偶像的食物
[00:12:52.200 --> 00:12:53.200]  OK
[00:12:53.200 --> 00:12:56.360]  今天不是談論這個問題
[00:12:56.360 --> 00:12:59.720]  只不過是談論它保羅的其中一句說話
[00:12:59.720 --> 00:13:02.680]  他說我們曉得我們都有知識
[00:13:02.680 --> 00:13:05.080]  但知識使人自高自大
[00:13:05.080 --> 00:13:07.440]  唯有愛心能造就人
[00:13:07.440 --> 00:13:09.560]  你今天你在網上那裡
[00:13:09.560 --> 00:13:12.680]  你隨時你有很多的知識
[00:13:12.680 --> 00:13:14.720]  是嗎 你知識爆棚
[00:13:14.720 --> 00:13:16.600]  不要說真是假的知識
[00:13:16.600 --> 00:13:19.960]  你是很多很多
[00:13:19.960 --> 00:13:22.080]  我小時候我經常都想擁有一套
[00:13:22.080 --> 00:13:25.520]  那些叫做百科傳書
[00:13:25.520 --> 00:13:31.800]  英國有一套被譽為是
[00:13:31.800 --> 00:13:33.440]  百科傳書百科傳書
[00:13:33.440 --> 00:13:35.320]  就是它有十幾本的
[00:13:35.320 --> 00:13:36.480]  當然很貴的
[00:13:36.480 --> 00:13:39.560]  就是皮包住面的
[00:13:39.560 --> 00:13:42.520]  每本都成幾百頁
[00:13:42.520 --> 00:13:44.640]  就算世界的知識在裡面
[00:13:44.640 --> 00:13:45.880]  當然不會買
[00:13:45.880 --> 00:13:47.960]  因為那時候也要幾萬元一套
[00:13:47.960 --> 00:13:50.520]  那時候要幾萬買一層樓
[00:13:50.520 --> 00:13:53.040]  所以是不會買的服務
[00:13:53.040 --> 00:13:55.160]  圖書館也可以看
[00:13:55.160 --> 00:13:57.400]  今天你隨時一個手機
[00:13:57.400 --> 00:14:00.960]  你的知識已經多過這套百科傳書
[00:14:00.960 --> 00:14:02.200]  知識是多的
[00:14:02.200 --> 00:14:03.520]  但是聖經提醒我們
[00:14:03.520 --> 00:14:05.640]  知識只會使我們自高自大
[00:14:05.640 --> 00:14:07.480]  以為我們已經是一個上帝
[00:14:07.480 --> 00:14:08.800]  以為我們什麼都知道
[00:14:08.800 --> 00:14:10.600]  不知道就再問AI就行了
[00:14:10.600 --> 00:14:12.800]  我們今天的情況就是這樣
[00:14:12.800 --> 00:14:15.400]  變成我們沒有了愛心
[00:14:15.400 --> 00:14:17.240]  波林多前書八章也說到
[00:14:17.240 --> 00:14:20.760]  唯有愛心才能夠造就人
[00:14:20.760 --> 00:14:23.160]  這個自高自大原文的希臘文
[00:14:23.160 --> 00:14:24.320]  這個字就是physio
[00:14:24.320 --> 00:14:26.720]  physio這個字是解作puff up
[00:14:26.720 --> 00:14:28.640]  就是膨脹
[00:14:28.640 --> 00:14:32.000]  就是知識使我們以為自以為是
[00:14:32.000 --> 00:14:34.120]  使我們自我膨脹
[00:14:34.120 --> 00:14:37.320]  就是我們好像吸了一口氣
[00:14:37.320 --> 00:14:39.520]  人像這樣大
[00:14:39.520 --> 00:14:41.280]  我們人類就很少是這樣的
[00:14:41.280 --> 00:14:43.120]  但是動物很多時候都是這樣的
[00:14:43.120 --> 00:14:45.360]  動物很多時候自我膨脹
[00:14:45.360 --> 00:14:46.280]  我養了一隻貓
[00:14:46.280 --> 00:14:49.240]  如果牠遇到受迫害或者怎麼樣
[00:14:49.240 --> 00:14:51.120]  牠的毛會鬆了
[00:14:51.120 --> 00:14:54.160]  會不會突然間大了這麼多
[00:14:54.160 --> 00:14:56.800]  因為牠以為自己好像老虎那麼厲害
[00:14:56.800 --> 00:14:59.640]  其實當然牠也是很蠢的
[00:14:59.640 --> 00:15:01.280]  但是我們人不是一樣
[00:15:01.280 --> 00:15:04.120]  我們以為我們比神更厲害
[00:15:04.120 --> 00:15:05.600]  魚也是
[00:15:05.600 --> 00:15:08.640]  最近我們想放一個新的魚進去
[00:15:08.640 --> 00:15:11.080]  那些魚就是鹹水魚
[00:15:11.080 --> 00:15:14.000]  我們那個海洋生物學家會告訴你
[00:15:14.000 --> 00:15:15.320]  如果我錯了的話
[00:15:15.320 --> 00:15:16.360]  今天牠在這裡
[00:15:16.360 --> 00:15:19.240]  那些鹹水魚就是很
[00:15:19.240 --> 00:15:20.240]  我們叫territorial
[00:15:20.240 --> 00:15:22.320]  就是很霸地頭的
[00:15:22.320 --> 00:15:24.040]  比那些黑社會更壞
[00:15:24.040 --> 00:15:25.680]  所以牠們已經霸了地頭
[00:15:25.680 --> 00:15:27.280]  你把新的人放進去
[00:15:27.280 --> 00:15:31.080]  就好像我一個不小心走進城寨
