
[00:00:00.000 --> 00:00:04.000]  感謝主啊!我們先來一起祈禱
[00:03:45.000 --> 00:03:49.000]  不單止在這個世上可以活得精彩
[00:03:49.000 --> 00:03:51.000]  活得出上主的形象
[00:03:51.000 --> 00:03:53.000]  不可以被罪惡捆綁
[00:03:53.000 --> 00:03:55.000]  做魔鬼的奴隸
[00:03:55.000 --> 00:03:58.000]  還可以有復活的盼望
[00:03:58.000 --> 00:04:01.000]  將來我們會有一個新的身體
[00:04:01.000 --> 00:04:04.000]  那個身體是不會漸漸變老的
[00:04:04.000 --> 00:04:08.000]  而是會和上主在另外一個新世界裏
[00:04:08.000 --> 00:04:11.000]  是永遠同住
[00:04:11.000 --> 00:04:14.000]  今天我也選了兩段經文
[00:04:14.000 --> 00:04:16.000]  我想鼓勵大家
[00:04:16.000 --> 00:04:18.000]  我們要活得有盼望
[00:04:18.000 --> 00:04:20.000]  可能會有些人認為
[00:04:20.000 --> 00:04:22.000]  哎呀 盼望不值錢
[00:04:22.000 --> 00:04:24.000]  痴之以鼻 沒用的
[00:04:24.000 --> 00:04:28.000]  但是其實很多有盼望的人
[00:04:28.000 --> 00:04:31.000]  正是由於有盼望
[00:04:31.000 --> 00:04:33.000]  而可以勝過逆境
[00:04:33.000 --> 00:04:35.000]  克服困難
[00:04:35.000 --> 00:04:36.000]  沒有被打倒
[00:04:36.000 --> 00:04:39.000]  而活出一個得勝的人生
[00:04:39.000 --> 00:04:44.000]  我們先來看貼撒羅尼加書的經文
[00:04:44.000 --> 00:04:46.000]  在看之前
[00:04:46.000 --> 00:04:48.000]  我先簡單介紹一下
[00:04:48.000 --> 00:04:51.000]  貼撒羅尼加城和那裏的教會
[00:04:51.000 --> 00:04:53.000]  我們上星期說過
[00:04:53.000 --> 00:04:58.000]  哥林多城是亞哥亞省的省府
[00:04:58.000 --> 00:05:00.000]  而貼撒羅尼加城
[00:05:00.000 --> 00:05:04.000]  是羅馬的另一個省叫馬其頓省的省府
[00:05:04.000 --> 00:05:07.000]  也是馬其頓省重要的海港
[00:05:07.000 --> 00:05:09.000]  我們看地圖
[00:05:09.000 --> 00:05:13.000]  有箭頭指著的是貼撒羅尼加
[00:05:13.000 --> 00:05:15.000]  就是馬其頓省
[00:05:15.000 --> 00:05:17.000]  直落下面就是亞哥亞省
[00:05:17.000 --> 00:05:19.000]  哥林多那裏
[00:05:19.000 --> 00:05:21.000]  就是今天的希臘的地方
[00:05:21.000 --> 00:05:28.000]  羅馬帝國最著名的建設就是道路
[00:05:28.000 --> 00:05:31.000]  為了方便行軍
[00:05:31.000 --> 00:05:34.000]  他們建設了很多道路
[00:05:34.000 --> 00:05:39.000]  在貼撒羅尼加城都有羅馬大道貫穿
[00:05:39.000 --> 00:05:42.000]  以至那個城是商業繁盛
[00:05:42.000 --> 00:05:47.000]  是當時政治和商業的活動中心
[00:05:47.000 --> 00:05:52.000]  還有一個外號叫做全馬其頓之舞
[00:05:52.000 --> 00:05:54.000]  在保羅時代
[00:05:54.000 --> 00:05:57.000]  當地的人口大約有二十萬人
[00:05:57.000 --> 00:06:00.000]  也有猶太人在那裏聚居
[00:06:00.000 --> 00:06:03.000]  根據《士徒行傳》十七章一至九節
[00:06:03.000 --> 00:06:06.000]  記錄了保羅、西拉、提摩泰
[00:06:06.000 --> 00:06:10.000]  他們大約在公元五十年的時間
[00:06:10.000 --> 00:06:14.000]  就是保羅第二次宣教旅程的時候
[00:06:14.000 --> 00:06:17.000]  去到貼撒羅尼加城建立教會
[00:06:17.000 --> 00:06:20.000]  但由於他們在那裏的時間
[00:06:20.000 --> 00:06:23.000]  他們停留的時間大約只有一個月左右
[00:06:23.000 --> 00:06:28.000]  教會對於一些教義不是很清楚
[00:06:28.000 --> 00:06:31.000]  保羅就寫了這封信給他們
[00:06:31.000 --> 00:06:35.000]  其中一個問題就是有關主在來
[00:06:35.000 --> 00:06:37.000]  死人復活的盼望
[00:06:37.000 --> 00:06:42.000]  我們今天就看保羅在這方面給我們的啟示
[00:06:42.000 --> 00:06:46.000]  在貼撒羅尼加四章前書
[00:06:46.000 --> 00:06:48.000]  前書四章十三節就說
[00:06:48.000 --> 00:06:50.000]  弟兄姊妹們關於已經死了的人
[00:06:50.000 --> 00:06:53.000]  我們希望你們知道一些事
[00:06:53.000 --> 00:06:54.000]  免得你們憂傷
[00:06:54.000 --> 00:06:57.000]  像那些沒有盼望的人
[00:06:57.000 --> 00:07:00.000]  從這句話我們可以看到
[00:07:00.000 --> 00:07:05.000]  貼撒羅尼加教會那裏
[00:07:05.000 --> 00:07:10.000]  有些信徒是已經死了
[00:07:10.000 --> 00:07:13.000]  保羅一定曾經向他們說過
[00:07:13.000 --> 00:07:16.000]  有關主要在來的事
[00:07:16.000 --> 00:07:21.000]  於是那些仍然活著的信徒
[00:07:21.000 --> 00:07:24.000]  就開始想到一個問題
[00:07:24.000 --> 00:07:30.000]  在主在來之前又死了的信徒
[00:07:30.000 --> 00:07:34.000]  他們的情況會是怎樣呢?
[00:07:34.000 --> 00:07:36.000]  事實上人類對死後的問題
[00:07:36.000 --> 00:07:39.000]  真的有很多不同的看法
[00:07:39.000 --> 00:07:41.000]  在古埃及的時候
[00:07:41.000 --> 00:07:43.000]  那些人就開始相信
[00:07:43.000 --> 00:07:46.000]  死了之後會去另外一個世界
[00:07:46.000 --> 00:07:48.000]  而不是一了百了的
[00:07:48.000 --> 00:07:52.000]  所以古埃及王一上任就要下命令
[00:07:52.000 --> 00:07:55.000]  去為自己建造一個金字塔
[00:07:55.000 --> 00:07:59.000]  以便他死了之後仍然可以幸福
[00:07:59.000 --> 00:08:02.000]  中國的秦始皇也是有那種想法
[00:08:02.000 --> 00:08:05.000]  所以他就建設了地下宮殿
[00:08:05.000 --> 00:08:09.000]  還要有大批的軍兵來保護他
[00:08:09.000 --> 00:08:11.000]  西安的兵馬俑
[00:08:11.000 --> 00:08:14.000]  已經成為世界知名的歷史遺跡
[00:08:14.000 --> 00:08:17.000]  只有在無神論登台之後
[00:08:17.000 --> 00:08:19.000]  才有很多現代人以為
[00:08:19.000 --> 00:08:22.000]  人死後是一了百了的
[00:08:22.000 --> 00:08:26.000]  但事實的真相是怎樣呢?
[00:08:26.000 --> 00:08:29.000]  現在其實沒有科學證據
[00:08:29.000 --> 00:08:31.000]  足以完全證實
[00:08:31.000 --> 00:08:33.000]  不過很奇怪的是
[00:08:33.000 --> 00:08:38.000]  有很多人有瀕臨死亡的經驗
[00:08:38.000 --> 00:08:41.000]  在醫學上來說他們已經死了
[00:08:41.000 --> 00:08:44.000]  不過他們後來又復活了
[00:08:44.000 --> 00:08:47.000]  這些人其實都有一個共同經歷
[00:08:47.000 --> 00:08:51.000]  就是自己的靈魂好像離開了身體
[00:08:51.000 --> 00:08:54.000]  然後有些飄到天花板上
[00:08:54.000 --> 00:08:56.000]  或者飄到半空中
[00:08:56.000 --> 00:09:02.000]  就看到急救人員拼命救自己的身體
[00:09:02.000 --> 00:09:05.000]  有些就知道自己去到天堂
[00:09:05.000 --> 00:09:07.000]  如果大家有興趣
[00:09:07.000 --> 00:09:09.000]  看這方面的見證的話
[00:09:09.000 --> 00:09:11.000]  可以去一個網頁
[00:09:11.000 --> 00:09:15.000]  叫做nderf.org
[00:09:15.000 --> 00:09:19.000]  這個是瀕死體驗研究基金會的網頁
[00:09:19.000 --> 00:09:22.000]  這個網頁已經譯成了
[00:09:22.000 --> 00:09:25.000]  差不多有三十種語言
[00:09:25.000 --> 00:09:26.000]  你去到那個網站
[00:09:26.000 --> 00:09:28.000]  你可以選擇自己的語言
[00:09:28.000 --> 00:09:29.000]  有簡體中文
[00:09:29.000 --> 00:09:31.000]  繁體中文都有的
[00:09:31.000 --> 00:09:35.000]  如果你想看這些見證
[00:09:35.000 --> 00:09:37.000]  可以去那裡參考
[00:09:37.000 --> 00:09:40.000]  我們當然相信人死後是有生命
[00:09:40.000 --> 00:09:42.000]  不只有生命
[00:09:42.000 --> 00:09:45.000]  並且是有兩種狀態的存在
[00:09:45.000 --> 00:09:48.000]  有一種就是和主耶穌在一起
[00:09:48.000 --> 00:09:52.000]  一個安詳快樂的地方
[00:09:52.000 --> 00:09:56.000]  另一種就是孤獨痛苦的存在
[00:09:56.000 --> 00:10:00.000]  我們這樣相信不是迷信
[00:10:00.000 --> 00:10:02.000]  迷信是指一些經不起
[00:10:02.000 --> 00:10:07.000]  科學和歷史的考驗的信念
[00:10:07.000 --> 00:10:11.000]  而去相信一些不合理的事
[00:10:11.000 --> 00:10:13.000]  不過我們的信仰
[00:10:13.000 --> 00:10:16.000]  就是有歷史作為根基的
[00:10:16.000 --> 00:10:20.000]  在貼薩羅尼加前書四章十四節
[00:10:20.000 --> 00:10:21.000]  就這樣說
[00:10:21.000 --> 00:10:24.000]  我們相信耶穌死而復活
[00:10:24.000 --> 00:10:28.000]  所以相信上帝也要把那些已經死了的信徒
[00:10:28.000 --> 00:10:30.000]  跟耶穌一起帶去
[00:10:30.000 --> 00:10:32.000]  我們信仰的根基
[00:10:32.000 --> 00:10:36.000]  就是主耶穌的死而復活
[00:10:36.000 --> 00:10:41.000]  這是基督教信仰一個最重要的根基
[00:10:41.000 --> 00:10:44.000]  如果耶穌沒有死而復活
[00:10:44.000 --> 00:10:46.000]  這樣聖經記載到
[00:10:46.000 --> 00:10:48.000]  有關祂所行的神蹟
[00:10:48.000 --> 00:10:50.000]  都可能是假的
[00:10:50.000 --> 00:10:52.000]  如果耶穌不能夠行蹟
[00:10:52.000 --> 00:10:54.000]  又沒有死而復活
[00:10:54.000 --> 00:10:57.000]  祂就不可能是上帝的兒子
[00:10:57.000 --> 00:11:01.000]  我們信基督教的人都是傻瓜
[00:11:01.000 --> 00:11:02.000]  我更傻了
[00:11:02.000 --> 00:11:06.000]  本來好好的有份會計教師的職業不做
[00:11:06.000 --> 00:11:07.000]  可以做律師又不做
[00:11:07.000 --> 00:11:08.000]  走來做牧師
[00:11:08.000 --> 00:11:11.000]  每個星期都說些騙人的話
[00:11:11.000 --> 00:11:14.000]  真的應該天誅地滅
[00:11:14.000 --> 00:11:16.000]  但是我們感謝上帝
[00:11:16.000 --> 00:11:19.000]  感謝上帝主耶穌的復活
[00:11:19.000 --> 00:11:22.000]  是經歷了歷史的考驗
[00:11:22.000 --> 00:11:24.000]  兩千多年以來
[00:11:24.000 --> 00:11:29.000]  很多人都想證明耶穌是沒有復活的
[00:11:29.000 --> 00:11:33.000]  不過都找不到足夠的證據
[00:11:33.000 --> 00:11:36.000]  反而是一些沒有偏見的人
[00:11:36.000 --> 00:11:41.000]  他們可以研究過耶穌復活的證據之後
[00:11:41.000 --> 00:11:46.000]  他們被那些證據逼到他們要信耶穌
[00:11:46.000 --> 00:11:48.000]  因此已經信主的人
[00:11:48.000 --> 00:11:50.000]  無論出於什麼原因
[00:11:50.000 --> 00:11:52.000]  使你懷疑自己的信仰
[00:11:52.000 --> 00:11:54.000]  如果你會懷疑
[00:11:54.000 --> 00:11:57.000]  或者曾經懷疑的話
[00:11:57.000 --> 00:12:01.000]  你一定要回到這塊信仰的基石
[00:12:01.000 --> 00:12:04.000]  就是主耶穌已經從死裡復活
[00:12:04.000 --> 00:12:07.000]  主耶穌已經從死裡復活
[00:12:07.000 --> 00:12:10.000]  由於主耶穌已經死而復活
[00:12:10.000 --> 00:12:14.000]  我們知道人死後仍然存在
[00:12:14.000 --> 00:12:17.000]  並且正如保羅在這裡所說
[00:12:17.000 --> 00:12:19.000]  已經死了的信徒
[00:12:19.000 --> 00:12:23.000]  是跟耶穌一起帶去
[00:12:23.000 --> 00:12:26.000]  那是不是跟了耶穌去就完了呢?
[00:12:26.000 --> 00:12:28.000]  不是的
[00:12:28.000 --> 00:12:30.000]  不是完結在那裡
[00:12:30.000 --> 00:12:34.000]  跟了耶穌去的只是我們的靈魂
[00:12:34.000 --> 00:12:36.000]  沒有身體的
[00:12:36.000 --> 00:12:39.000]  我們的靈魂才跟了耶穌去
[00:12:39.000 --> 00:12:42.000]  將來主耶穌還會再回來
[00:12:42.000 --> 00:12:44.000]  到那個時候
[00:12:44.000 --> 00:12:48.000]  靈魂已經跟了去主耶穌那裡
[00:12:48.000 --> 00:12:50.000]  人們是會先復活的
[00:12:50.000 --> 00:12:55.000]  正如今天經文十六節所說
[00:12:55.000 --> 00:12:59.000]  那些信基督而已經死了的人
[00:12:59.000 --> 00:13:02.000]  是要先復活
[00:13:02.000 --> 00:13:04.000]  先復活的意思是
[00:13:04.000 --> 00:13:07.000]  我們會有另外一個身體
[00:13:07.000 --> 00:13:09.000]  那個身體是不會漸漸變老
[00:13:09.000 --> 00:13:13.000]  也不會死的
[00:13:13.000 --> 00:13:16.000]  假如有些信徒在主耶穌再回來的時候
[00:13:16.000 --> 00:13:18.000]  他還沒有死
[00:13:18.000 --> 00:13:20.000]  那怎麼辦呢?
[00:13:20.000 --> 00:13:22.000]  就好像十七字所說
[00:13:22.000 --> 00:13:26.000]  他們的身體會被提到雲裡
[00:13:26.000 --> 00:13:30.000]  在空中與主相遇
[00:13:30.000 --> 00:13:33.000]  我相信他們提到雲裡的時候
[00:13:33.000 --> 00:13:36.000]  已經有一個新的身體
[00:13:36.000 --> 00:13:40.000]  他們的身體會轉換成新的身體
[00:13:40.000 --> 00:13:44.000]  由於我們信主的人有這種盼望
[00:13:44.000 --> 00:13:50.000]  我們就不必為那些已經信了主而死的人過度傷心
[00:13:50.000 --> 00:13:54.000]  因為我們知道跟他們的分別
[00:13:54.000 --> 00:13:57.000]  真的後會有期
[00:13:57.000 --> 00:13:59.000]  是暫別來的
[00:13:59.000 --> 00:14:01.000]  不是永別
[00:14:01.000 --> 00:14:03.000]  是暫別
[00:14:03.000 --> 00:14:07.000]  我們現在要看啟示錄二十一章的經文
[00:14:07.000 --> 00:14:10.000]  從司徒約翰所見到的異象
[00:14:10.000 --> 00:14:15.000]  去了解一下主耶穌再來的情況
[00:14:15.000 --> 00:14:20.000]  首先說說啟示錄是一本不容易明白的書
[00:14:20.000 --> 00:14:23.000]  因為這本書是用了二千年前
[00:14:23.000 --> 00:14:28.000]  猶太人的一種特殊的文學技巧寫成的
[00:14:28.000 --> 00:14:32.000]  又或者說上主是用一種特殊的啟示
[00:14:32.000 --> 00:14:38.000]  是讓司徒約翰看到一些像卡通影片的異象
[00:14:38.000 --> 00:14:42.000]  去表達一些屬靈的真理
[00:14:42.000 --> 00:14:46.000]  在二十一章一節說
[00:14:46.000 --> 00:14:50.000]  接著我看見一個新天新地
[00:14:50.000 --> 00:14:52.000]  那先前的天和地不見了
[00:14:52.000 --> 00:14:55.000]  海也消失了
[00:14:55.000 --> 00:15:01.000]  在這裡我們能不能按著字面的意義去了解呢?
[00:15:01.000 --> 00:15:05.000]  上帝是全能的
[00:15:05.000 --> 00:15:08.000]  如果他要創造一個新天新地
[00:15:08.000 --> 00:15:10.000]  當然是有可能的
[00:15:10.000 --> 00:15:14.000]  不過從這段經文來看
[00:15:14.000 --> 00:15:19.000]  約翰得到的啟示是一個屬靈的新天新地
[00:15:19.000 --> 00:15:22.000]  而不是一個有實質的新天地
[00:15:22.000 --> 00:15:27.000]  或者我們先從這段經文來指出幾度的描寫
[00:15:27.000 --> 00:15:32.000]  使我們知道這是一個屬靈世界的描寫
[00:15:32.000 --> 00:15:35.000]  而不是天堂的實景
[00:15:35.000 --> 00:15:37.000]  實景就是你拍照
[00:15:37.000 --> 00:15:39.000]  拍到什麼就是什麼
[00:15:39.000 --> 00:15:44.000]  但是這裡很可能是一個屬靈的天堂
[00:15:44.000 --> 00:15:47.000]  第二節說我有案見聖城
[00:15:47.000 --> 00:15:50.000]  就是新耶路撒冷從上帝那裡
[00:15:50.000 --> 00:15:52.000]  從天上降臨
[00:15:52.000 --> 00:15:57.000]  就像打扮好的新娘來迎接她的丈夫
[00:15:57.000 --> 00:15:59.000]  然後第三節說
[00:15:59.000 --> 00:16:01.000]  上帝的家在人間了
[00:16:01.000 --> 00:16:04.000]  他要和人住在一起
[00:16:04.000 --> 00:16:05.000]  我們要明白
[00:16:05.000 --> 00:16:09.000]  在舊約的耶路撒冷裡面是有聖殿的
[00:16:09.000 --> 00:16:16.000]  而聖殿就是代表上帝的家在人間的意思
[00:16:16.000 --> 00:16:19.000]  不過當約翰寫啟示錄的時候
[00:16:19.000 --> 00:16:25.000]  大概是公元九十年左右
[00:16:25.000 --> 00:16:27.000]  耶路撒冷和聖殿
[00:16:27.000 --> 00:16:33.000]  已經比羅馬的將軍提多攻陷和焚毀
[00:16:33.000 --> 00:16:34.000]  特別是聖殿
[00:16:34.000 --> 00:16:36.000]  耶路撒冷會在這裡
[00:16:36.000 --> 00:16:41.000]  不過已經是一個好像戰後的城市
[00:16:41.000 --> 00:16:46.000]  但是不要誤會新耶路撒冷是一個物質的城
[00:16:46.000 --> 00:16:48.000]  我們再看第九節
[00:16:48.000 --> 00:16:51.000]  有一位天使對約翰說
[00:16:51.000 --> 00:16:57.000]  你來,我要讓你看見新娘就是高揚的妻
[00:16:57.000 --> 00:17:03.000]  第十節一開始再提醒我們讀這本書的人
[00:17:03.000 --> 00:17:05.000]  聖靈支配著我
[00:17:05.000 --> 00:17:11.000]  提醒我們這裡是一個靈界的意象
[00:17:11.000 --> 00:17:14.000]  約翰究竟看到什麼呢?
[00:17:14.000 --> 00:17:22.000]  第十節繼續說讓我看見由上帝那裡
[00:17:22.000 --> 00:17:27.000]  從天上降下來的聖城耶路撒冷
[00:17:27.000 --> 00:17:31.000]  我們第九節第十節一起來看看
[00:17:31.000 --> 00:17:34.000]  第九節提到新娘就是高揚的妻
[00:17:34.000 --> 00:17:40.000]  第十節馬上看到的是天上降下來的聖城耶路撒冷
[00:17:44.000 --> 00:17:47.000]  我們可不可以得到一個結論呢?
[00:17:47.000 --> 00:17:53.000]  其實新娘就是等於高揚的妻
[00:17:53.000 --> 00:17:57.000]  也就是等於聖城耶路撒冷
[00:17:57.000 --> 00:18:02.000]  究竟新娘高揚的妻耶路撒冷代表什麼呢?
[00:18:02.000 --> 00:18:08.000]  如果我們記得剛才提到貼撒羅尼加前書第四章
[00:18:08.000 --> 00:18:12.000]  保羅告訴我們主耶穌再來的時候
[00:18:12.000 --> 00:18:18.000]  是帶著一批復活的信徒一起回來的話
[00:18:18.000 --> 00:18:22.000]  我相信貼撒羅尼加所說的新娘高揚的妻
[00:18:22.000 --> 00:18:24.000]  和新聖城耶路撒冷
[00:18:24.000 --> 00:18:31.000]  就是上帝的子民和所有復活了的信徒一起降下來
[00:18:31.000 --> 00:18:38.000]  所以在第十二節有提到門上寫著十二支派之族的名字
[00:18:38.000 --> 00:18:43.000]  然後在第十四節又說聖城建立在十二塊基石上
[00:18:43.000 --> 00:18:48.000]  而基石上寫著高揚的十二個使徒的名字
[00:18:48.000 --> 00:18:51.000]  以色列人也會復活得救的
[00:18:51.000 --> 00:18:54.000]  也會是將來復活得救的人一部分
[00:18:54.000 --> 00:18:58.000]  我們最近說過羅馬書九章至十一章
[00:18:58.000 --> 00:19:01.000]  特別討論猶太人得救的問題
[00:19:01.000 --> 00:19:04.000]  保羅在那裡有一個結論
[00:19:04.000 --> 00:19:10.000]  都那是全部的以色列人終必得救
[00:19:10.000 --> 00:19:19.000]  這些就是上主新耶路撒冷城所代表的教會
[00:19:19.000 --> 00:19:27.000]  如果有人說為什麼要用新娘和高揚的妻和聖城來代表教會呢?
[00:19:27.000 --> 00:19:31.000]  雖然新約聖經有很多不同的人寫
[00:19:31.000 --> 00:19:33.000]  約翰和保羅都是兩個人
[00:19:33.000 --> 00:19:37.000]  不過他們都是受同一位聖靈的感動
[00:19:37.000 --> 00:19:41.000]  在《耳筆所書》第五章二十一至三十三節那段經文
[00:19:41.000 --> 00:19:45.000]  保羅其實是討論夫妻關係的
[00:19:45.000 --> 00:19:50.000]  但是去到《耳筆所書》五章三十一至三十二節
[00:19:50.000 --> 00:19:55.000]  他又引用了創世的經文去解釋一件事
[00:19:55.000 --> 00:19:58.000]  我讀一讀這兩節經文
[00:19:58.000 --> 00:20:03.000]  聖經上說因此人要離開父母跟妻子結合
[00:20:03.000 --> 00:20:05.000]  兩個人成為一體
[00:20:05.000 --> 00:20:09.000]  這經文啟示了極大的奧秘
[00:20:09.000 --> 00:20:14.000]  我是指著基督和教會的關係說的
[00:20:14.000 --> 00:20:22.000]  就是說夫妻的關係是可以象徵基督和他的教會的關係
[00:20:22.000 --> 00:20:25.000]  事實上在《馬太福音》二十五章
[00:20:25.000 --> 00:20:29.000]  主耶穌也說了一個比喻 十個同類的比喻
[00:20:29.000 --> 00:20:31.000]  說到主耶穌再來的時候
[00:20:31.000 --> 00:20:36.000]  是好像新娘 新娘就是教會
[00:20:36.000 --> 00:20:41.000]  因此新娘和高揚的妻子代表教會
[00:20:41.000 --> 00:20:45.000]  不是來到啟示錄才用的
[00:20:45.000 --> 00:20:50.000]  在新約裡面其實是有先例用過的
[00:20:50.000 --> 00:20:55.000]  至於耶路撒冷或聖城或聖殿代表教會
[00:20:55.000 --> 00:20:58.000]  都同樣有先例
[00:20:58.000 --> 00:21:01.000]  在彼得前書二章五節就說
[00:21:01.000 --> 00:21:08.000]  你們也要將活的石頭用來建造屬靈的聖殿
[00:21:08.000 --> 00:21:12.000]  這裡用了石頭和聖殿的圖像
[00:21:12.000 --> 00:21:17.000]  保羅其實在二弗所書二章二十至二十一節都說
[00:21:17.000 --> 00:21:20.000]  跟猶太人一樣 你們也是建立在
[00:21:20.000 --> 00:21:23.000]  試圖和先知的基礎上
[00:21:23.000 --> 00:21:28.000]  而基督耶穌自己是這家的基石
[00:21:28.000 --> 00:21:32.000]  依靠它整座建築得以互相連結
[00:21:32.000 --> 00:21:38.000]  逐漸擴大成為聖殿獻給上主
[00:21:38.000 --> 00:21:42.000]  這裡就用了耶穌基督做聖殿的基石
[00:21:42.000 --> 00:21:45.000]  聖圖就好像聖殿的石頭
[00:21:45.000 --> 00:21:49.000]  一塊一塊接一塊成為聖殿一樣
[00:21:49.000 --> 00:21:53.000]  所以約翰看到的二章裡面的
[00:21:53.000 --> 00:21:57.000]  新娘、高揚的妻、聖城
[00:21:57.000 --> 00:21:59.000]  其實都是代表教會
[00:21:59.000 --> 00:22:06.000]  代表教會都是在新約裡面用過的圖像
[00:22:06.000 --> 00:22:12.000]  讓我總結一下
[00:22:12.000 --> 00:22:15.000]  今天我們讀了經文讓我們知道
[00:22:15.000 --> 00:22:18.000]  信徒在肉身死亡之後
[00:22:18.000 --> 00:22:21.000]  是會與主同在
[00:22:21.000 --> 00:22:24.000]  然後當主耶穌再回來的時候
[00:22:24.000 --> 00:22:28.000]  祂會帶同歷世歷代以來
[00:22:28.000 --> 00:22:31.000]  所有的信徒是一起再回來的
[00:22:31.000 --> 00:22:34.000]  其實那個就是上主的計劃
[00:22:34.000 --> 00:22:37.000]  上帝的家在人間了
[00:22:37.000 --> 00:22:39.000]  祂要和人住在一起
[00:22:39.000 --> 00:22:42.000]  而他們要作祂的子民
[00:22:42.000 --> 00:22:45.000]  上帝要親自與他們同在
[00:22:45.000 --> 00:22:48.000]  要作他們的上帝
[00:22:48.000 --> 00:22:51.000]  這個上帝的心意
