
[00:00:00.000 --> 00:00:03.480]  播出人生的標竿
[00:04:37.560 --> 00:04:40.200]  只要一碗飯
[00:04:40.200 --> 00:04:42.600]  一個地方躺睡覺就夠了
[00:04:42.600 --> 00:04:44.440]  你就求生存了
[00:04:44.440 --> 00:04:46.760]  但是在我們的生命中
[00:04:46.760 --> 00:04:49.080]  全由許許多多令我們
[00:04:49.080 --> 00:04:53.880]  真的是好興奮的事情發生不是嗎
[00:04:53.880 --> 00:04:55.520]  最興奮的就是
[00:04:55.520 --> 00:04:58.160]  我自己發現耶穌基督的時候
[00:04:58.160 --> 00:05:01.160]  當我五十多歲的時候我說神啊
[00:05:01.160 --> 00:05:05.480]  原來這是祢照我的目的
[00:05:05.480 --> 00:05:10.760]  神要摩西到埃及跟法老王說
[00:05:10.760 --> 00:05:11.760]  去
[00:05:11.760 --> 00:05:13.400]  讓我的百姓去
[00:05:13.400 --> 00:05:14.680]  幹什麼
[00:05:14.680 --> 00:05:15.920]  到曠野地來
[00:05:15.920 --> 00:05:18.240]  丹丹來敬拜我
[00:05:18.240 --> 00:05:22.200]  這是神救以色列人出來的目的
[00:05:22.200 --> 00:05:23.400]  Hallelujah
[00:05:23.400 --> 00:05:25.440]  讚美神
[00:05:25.440 --> 00:05:26.920]  所以我們人生再一次
[00:05:26.920 --> 00:05:28.480]  訂定我們的志向
[00:05:28.480 --> 00:05:31.720]  訂定我們的標竿
[00:05:31.720 --> 00:05:33.760]  那麼這個標竿呢
[00:05:33.760 --> 00:05:37.880]  就好像我們的期中考試一樣
[00:05:37.880 --> 00:05:41.400]  就好像我們在公司行號的
[00:05:41.400 --> 00:05:44.920]  年終打考機一樣
[00:05:44.920 --> 00:05:47.080]  有的時候老闆給你好的成績
[00:05:47.080 --> 00:05:49.200]  有的時候你考試考得好
[00:05:49.200 --> 00:05:53.240]  有的時候你會被當掉
[00:05:53.240 --> 00:05:58.800]  但是這是神對我們人生的一個考驗
[00:05:58.800 --> 00:06:00.120]  是的
[00:06:00.120 --> 00:06:01.960]  神之間亞伯拉罕
[00:06:01.960 --> 00:06:04.840]  祂有成功祂也有失敗
[00:06:04.840 --> 00:06:07.320]  神試驗以薩雅各
[00:06:07.320 --> 00:06:09.760]  神試驗許許多多的人
[00:06:09.760 --> 00:06:11.960]  神也試驗我們
[00:06:11.960 --> 00:06:13.040]  Hallelujah
[00:06:13.040 --> 00:06:16.600]  所以讓我們好像是一個
[00:06:16.600 --> 00:06:18.840]  受過磨練
[00:06:18.840 --> 00:06:21.400]  有過訓練的一匹帥馬
[00:06:21.400 --> 00:06:23.200]  一匹駿馬
[00:06:23.200 --> 00:06:25.800]  能夠奔天路
[00:06:25.800 --> 00:06:29.200]  而不是在溫室裡面的花朵
[00:06:29.200 --> 00:06:33.000]  受不了風霜雪雨
[00:06:33.000 --> 00:06:34.920]  這是我們的人生
[00:06:34.920 --> 00:06:36.920]  我很高興
[00:06:36.920 --> 00:06:38.760]  神讓我的一生
[00:06:38.760 --> 00:06:40.560]  講得不好聽
[00:06:40.560 --> 00:06:42.080]  坎坷
[00:06:42.080 --> 00:06:44.920]  起起伏伏的
[00:06:44.920 --> 00:06:47.840]  大部分的事情不很如意
[00:06:47.840 --> 00:06:51.000]  有些事情也很不錯
[00:06:51.000 --> 00:06:52.840]  但是我想
[00:06:52.840 --> 00:06:56.960]  我們人生就一定要有起起伏伏
[00:06:56.960 --> 00:07:00.360]  這個人生才能夠走得下去
[00:07:00.360 --> 00:07:02.840]  我喜歡舉的例子是說
[00:07:02.840 --> 00:07:06.320]  你爬山的人你就知道
[00:07:06.320 --> 00:07:10.600]  你如果一直不停地往上走
[00:07:10.600 --> 00:07:13.360]  你走不下去
[00:07:13.360 --> 00:07:16.960]  我們常常講你爬山往上走是怎麼樣
[00:07:16.960 --> 00:07:19.280]  步步高升嘛
[00:07:19.280 --> 00:07:23.240]  但是你不可能一直不停地往上走
[00:07:23.240 --> 00:07:26.840]  所以必定要up and down
[00:07:26.840 --> 00:07:30.400]  當你向下走的時候你就
[00:07:30.400 --> 00:07:32.360]  儲存你的能量
[00:07:32.360 --> 00:07:36.600]  再繼續走上下面的山頭
[00:07:36.600 --> 00:07:39.160]  這是我們的人生
[00:07:39.160 --> 00:07:40.320]  一月份的時候我說
[00:07:40.320 --> 00:07:44.480]  你究竟為什麼而活
[00:07:44.480 --> 00:07:45.640]  是的
[00:07:45.640 --> 00:07:48.360]  那保羅講他為什麼而活
[00:07:48.360 --> 00:07:50.240]  他說我是為了要追求神
[00:07:50.240 --> 00:07:52.560]  我是為了要得召耶穌基督
[00:07:52.560 --> 00:07:56.960]  我是要為了得召祂從上面召我來的獎賞
[00:07:56.960 --> 00:07:59.920]  我要努力面前忘記背後的
[00:07:59.920 --> 00:08:01.360]  Hallelujah
[00:08:01.360 --> 00:08:03.520]  這是我一月份我講的
[00:08:03.520 --> 00:08:05.320]  你為什麼而活
[00:08:05.320 --> 00:08:06.480]  二月份我講說
[00:08:06.480 --> 00:08:10.920]  我們的人生是為了要討神的喜悅
[00:08:10.920 --> 00:08:13.960]  我們要有一個敬拜的人生
[00:08:13.960 --> 00:08:16.160]  一個真實的敬拜
[00:08:16.160 --> 00:08:20.400]  用心靈和誠實來敬拜我們的神
[00:08:20.400 --> 00:08:22.000]  他說不要笑話這世界
[00:08:22.000 --> 00:08:24.880]  只要心一根心而變化
[00:08:24.880 --> 00:08:29.040]  叫你們察驗何謂神的善良純全
[00:08:29.040 --> 00:08:31.040]  可喜悅的旨意
[00:08:31.040 --> 00:08:32.160]  Hallelujah
[00:08:32.160 --> 00:08:34.680]  所以我們活在這個世界上面的時候
[00:08:34.680 --> 00:08:36.400]  我們一面走
[00:08:36.400 --> 00:08:37.960]  一面來學
[00:08:37.960 --> 00:08:40.520]  一面我們仰望我們的神
[00:08:40.520 --> 00:08:41.640]  跟隨著祂的帶領
[00:08:41.640 --> 00:08:42.960]  雖然有的時候走歪了
[00:08:42.960 --> 00:08:45.680]  雖然有的時候走累了
[00:08:45.680 --> 00:08:47.120]  我也喜歡說
[00:08:47.120 --> 00:08:49.760]  我們一個人走路
[00:08:49.760 --> 00:08:52.160]  可以走得快
[00:08:52.160 --> 00:08:52.960]  像我有的時候
[00:08:52.960 --> 00:08:56.840]  我跟我太太早上起來散步
[00:08:56.840 --> 00:08:58.200]  她也不喜歡跟我走
[00:08:58.200 --> 00:08:59.920]  我也不喜歡跟她走
[00:08:59.920 --> 00:09:01.080]  因為我走得快
[00:09:01.080 --> 00:09:03.200]  她走得慢
[00:09:03.200 --> 00:09:05.720]  但是非洲人說
[00:09:05.720 --> 00:09:07.560]  一群人走
[00:09:07.560 --> 00:09:09.360]  可以走得遠
[00:09:09.360 --> 00:09:10.320]  Hallelujah
[00:09:10.320 --> 00:09:11.840]  所以我們的人生
[00:09:11.840 --> 00:09:13.720]  我們為了討神喜悅
[00:09:13.720 --> 00:09:18.880]  一群人來真實的敬拜讚美祂的時候
[00:09:18.880 --> 00:09:20.240]  一個跌倒
[00:09:20.240 --> 00:09:22.360]  其他人扶持
[00:09:22.360 --> 00:09:23.600]  一個人走歪了
[00:09:23.600 --> 00:09:25.280]  其他人帶領
[00:09:25.280 --> 00:09:28.520]  大家都朝著這個目標走
[00:09:28.520 --> 00:09:30.840]  三月份我講說
[00:09:30.840 --> 00:09:34.960]  我們是為了神的家而活
[00:09:34.960 --> 00:09:35.880]  我們的生命
[00:09:35.880 --> 00:09:39.480]  我們的人生是一個相交的人生
[00:09:39.480 --> 00:09:44.960]  我們彼此要能夠糾纏在一起
[00:09:44.960 --> 00:09:47.040]  如果這樣子講
[00:09:47.040 --> 00:09:48.840]  因為我家後面
[00:09:48.840 --> 00:09:51.920]  有好高大的樹
[00:09:51.920 --> 00:09:54.200]  非常高大
[00:09:54.200 --> 00:09:57.000]  而且各位你注意到
[00:09:57.000 --> 00:10:00.000]  那些松樹
[00:10:00.000 --> 00:10:03.680]  它其實樹根很淺的
[00:10:03.680 --> 00:10:09.280]  但是因為它是成了稜
[00:10:09.280 --> 00:10:12.680]  所以它的樹根交叉的
[00:10:12.680 --> 00:10:14.280]  所以當一風吹的時候
[00:10:14.280 --> 00:10:16.800]  它大家一起搖
[00:10:16.800 --> 00:10:20.800]  然後下面的樹根糾結盤纏
[00:10:20.800 --> 00:10:21.960]  它不會倒
[00:10:21.960 --> 00:10:26.000]  不會被棉根拔起
[00:10:26.000 --> 00:10:28.720]  這就是我們的相交的人生
[00:10:28.720 --> 00:10:31.760]  我們互相鼓勵互相扶持
[00:10:31.760 --> 00:10:35.320]  我們要像一個家一樣
[00:10:35.320 --> 00:10:38.320]  要能夠真誠的相待
[00:10:38.320 --> 00:10:44.880]  要能夠再一次為神來打那勝仗
[00:10:44.880 --> 00:10:46.840]  今天我要講的是
[00:10:46.840 --> 00:10:50.680]  怎麼樣活出我們人生的標竿來
[00:10:50.680 --> 00:10:54.040]  因為這四篇二十七篇
[00:10:54.040 --> 00:10:57.320]  它說有一件事
[00:10:57.320 --> 00:10:59.680]  我曾尋求耶和華
[00:10:59.680 --> 00:11:01.960]  我仍要尋求
[00:11:01.960 --> 00:11:04.600]  就是一生一世住在耶和華的殿中
[00:11:04.600 --> 00:11:06.960]  瞻仰祂的柔美
[00:11:06.960 --> 00:11:10.080]  在祂的殿裡求問
[00:11:10.080 --> 00:11:11.840]  因為我遭遇患難
[00:11:11.840 --> 00:11:14.240]  祂必黯黯地保守我
[00:11:14.240 --> 00:11:18.440]  在祂亭子裡把我藏在祂葬墓的隱秘處
[00:11:18.440 --> 00:11:21.800]  將我高舉在磐石上
[00:11:21.800 --> 00:11:25.760]  現在我得以昂首高過四面的仇敵
[00:11:25.760 --> 00:11:29.240]  我要在祂的葬墓裡歡然獻祭
[00:11:29.240 --> 00:11:32.640]  我要唱詩歌送神
[00:11:32.640 --> 00:11:33.960]  Hallelujah
[00:11:33.960 --> 00:11:35.680]  是的
[00:11:35.680 --> 00:11:39.200]  當然這裡講到說我要在我的葬墓
[00:11:39.200 --> 00:11:41.320]  這個就是一個附題了
[00:11:41.320 --> 00:11:45.200]  就是大衛倒他的葬墓
[00:11:45.200 --> 00:11:47.600]  聖經上面說
[00:11:47.600 --> 00:11:55.280]  當亞當夏娃在伊甸園的時候
[00:11:55.280 --> 00:11:59.880]  有一天當亞當夏娃犯了罪的時候
[00:11:59.880 --> 00:12:02.320]  神來找他們
[00:12:02.320 --> 00:12:04.920]  在聖經上面它是這麼說
[00:12:04.920 --> 00:12:08.040]  神在園中行走
[00:12:08.040 --> 00:12:11.520]  神在園中行走祂不是偷偷摸摸的
[00:12:11.520 --> 00:12:18.160]  祂用那個字是說神在亞當夏娃
[00:12:18.160 --> 00:12:20.000]  祂在那邊呼叫
[00:12:20.000 --> 00:12:25.640]  因為神每天都要來跟亞當夏娃
[00:12:25.640 --> 00:12:29.640]  這叫做天人祭壇
[00:12:29.640 --> 00:12:31.440]  我們做家庭祭壇
[00:12:31.440 --> 00:12:33.360]  我們做磁場祭壇
[00:12:33.360 --> 00:12:35.280]  我們做聖水祭壇
[00:12:35.280 --> 00:12:37.520]  我們做禱告祭壇
[00:12:37.520 --> 00:12:41.200]  但是我最羨慕就是天人祭壇
[00:12:41.200 --> 00:12:43.240]  亞當夏娃就是有天人祭壇
[00:12:43.240 --> 00:12:45.680]  他們面對面跟著神
[00:12:45.680 --> 00:12:48.200]  但是當他們犯罪的時候
[00:12:48.200 --> 00:12:49.880]  他們離開了神
[00:12:49.880 --> 00:12:52.160]  大衛也是一樣
[00:12:52.160 --> 00:12:55.520]  這個天人的祭壇後來演變成
[00:12:55.520 --> 00:12:59.360]  亞伯拉罕的祭壇後來演變成
[00:12:59.360 --> 00:13:01.480]  摩西的檜木後來演變成
[00:13:01.480 --> 00:13:04.400]  大衛倒他的葬墓
[00:13:04.400 --> 00:13:08.760]  The Tabernacle of David has fallen
[00:13:08.760 --> 00:13:09.680]  倒他的葬墓
[00:13:09.680 --> 00:13:13.160]  為什麼大衛的葬墓倒塌了呢
[00:13:13.160 --> 00:13:14.720]  因為他遠離了神
[00:13:14.720 --> 00:13:16.960]  因為他犯了罪
[00:13:16.960 --> 00:13:19.960]  因為持不於我
[00:13:19.960 --> 00:13:22.800]  因為他沒有能夠持守
[00:13:22.800 --> 00:13:25.360]  雖然神也憐憫他
[00:13:25.360 --> 00:13:29.440]  但是神讓大衛的王朝
[00:13:29.440 --> 00:13:32.480]  到了他的兒子索羅門王
[00:13:32.480 --> 00:13:34.080]  後來就分裂
[00:13:34.080 --> 00:13:36.080]  後來就亡國了
[00:13:36.080 --> 00:13:39.600]  直到二次大戰後才又一次復國了
[00:13:39.600 --> 00:13:42.760]  所以大衛說我要
[00:13:42.760 --> 00:13:47.880]  你要把我藏在你的葬墓
[00:13:47.880 --> 00:13:50.680]  因為他的葬墓已經倒塌了
[00:13:50.680 --> 00:13:52.000]  哈雷勒亞
[00:13:52.000 --> 00:13:55.000]  然後隱藏在那裏
[00:13:55.000 --> 00:13:58.960]  我要在你的葬墓裏面獻祭
[00:13:58.960 --> 00:14:01.280]  我要在你的葬墓裏面
[00:14:01.280 --> 00:14:04.120]  唱詩歌頌葉和華
[00:14:04.120 --> 00:14:06.680]  哈雷勒亞 讚美神
[00:14:06.680 --> 00:14:11.000]  剛才我說我們人生有許多的階段
[00:14:11.000 --> 00:14:14.280]  年輕的時候你有你的人生的階段
[00:14:14.280 --> 00:14:15.360]  是不是
[00:14:15.360 --> 00:14:17.400]  剛才我說我從小就要做工程師
[00:14:17.400 --> 00:14:19.360]  我也做成了
[00:14:19.360 --> 00:14:21.120]  你年長大了以後呢
[00:14:21.120 --> 00:14:23.280]  你也有你的人生的階段
[00:14:23.280 --> 00:14:24.680]  不同的階段
[00:14:24.680 --> 00:14:26.560]  不同的目標
[00:14:26.560 --> 00:14:28.720]  當你年老的時候
[00:14:28.720 --> 00:14:30.600]  我剛才說我年小的時候
[00:14:30.600 --> 00:14:31.840]  年很小的時候
[00:14:31.840 --> 00:14:35.040]  我就一天到晚希望趕快長大
[00:14:35.040 --> 00:14:37.520]  現在我相信老人人跟我一樣
[00:14:37.520 --> 00:14:39.160]  希望趕快小一點
[00:14:39.160 --> 00:14:41.480]  不要那麼快長大
[00:14:41.480 --> 00:14:44.080]  各種不同的階段有不同的目標
[00:14:44.080 --> 00:14:46.400]  不同的想法
[00:14:46.400 --> 00:14:47.440]  但是你有沒有看過
[00:14:47.440 --> 00:14:50.560]  你的終極目標是什麼呢
[00:14:50.560 --> 00:14:51.680]  所謂終極目標
[00:14:51.680 --> 00:14:53.200]  這是神為你定的
[00:14:53.200 --> 00:14:55.520]  你的destiny
[00:14:55.520 --> 00:14:56.840]  你的目
[00:14:56.840 --> 00:14:57.800]  最後你走
[00:14:57.800 --> 00:15:00.520]  要你神要你走到那個終極的目標
[00:15:00.520 --> 00:15:03.400]  是什麼
[00:15:03.400 --> 00:15:04.720]  標竿人生上面講說
[00:15:04.720 --> 00:15:07.280]  其實只有一件事情
[00:15:07.280 --> 00:15:09.160]  應該是你終極的目標
[00:15:09.160 --> 00:15:12.280]  你一生所要追求的
[00:15:12.280 --> 00:15:16.040]  就是你所要知道的一件事情
[00:15:16.040 --> 00:15:16.880]  我這麼說好了
[00:15:16.880 --> 00:15:19.000]  就是要你得到救恩
[00:15:19.000 --> 00:15:20.320]  你要知道
[00:15:20.320 --> 00:15:23.280]  你終極的目標就是要得到救恩
[00:15:23.280 --> 00:15:26.200]  在約翰福音第九章二十五節
[00:15:26.200 --> 00:15:31.720]  他說有一個生來瞎眼的人
[00:15:31.720 --> 00:15:33.600]  有一天主耶穌基督來了
[00:15:33.600 --> 00:15:38.160]  動了慈心把他的眼睛醫好了
[00:15:38.160 --> 00:15:40.280]  結果他就好高興
[00:15:40.280 --> 00:15:42.520]  結果文師跟法利賽人
[00:15:42.520 --> 00:15:45.280]  這次就是宗教領袖
[00:15:45.280 --> 00:15:47.520]  就很不以為然
[00:15:47.520 --> 00:15:51.440]  因為你怎麼可能叫一個瞎眼人
[00:15:51.440 --> 00:15:52.800]  眼睛亮起來
[00:15:52.800 --> 00:15:55.320]  或者赦人的罪呢
[00:15:55.320 --> 00:15:57.800]  或者叫癱子起來行走
[00:15:57.800 --> 00:16:00.240]  甚至於叫死人復活呢
[00:16:00.240 --> 00:16:02.440]  你怎麼可能
[00:16:02.440 --> 00:16:04.960]  結果就盤問這個瞎子
[00:16:04.960 --> 00:16:07.240]  而且他們說
[00:16:07.240 --> 00:16:11.280]  耶穌做了這個事情是犯了罪
[00:16:11.280 --> 00:16:14.560]  因為那天是安息日
[00:16:14.560 --> 00:16:19.360]  supposedly 照他們的規矩
[00:16:19.360 --> 00:16:23.280]  安息日不可以做事情
[00:16:23.280 --> 00:16:25.640]  所以他們就把這個瞎子來盤問
[00:16:25.640 --> 00:16:28.760]  而且說耶穌犯了罪
[00:16:28.760 --> 00:16:31.000]  這瞎子說
[00:16:31.000 --> 00:16:35.640]  他是個罪人不是我不知道
[00:16:35.640 --> 00:16:38.560]  有一件事我知道
[00:16:38.560 --> 00:16:42.040]  從前我是眼瞎的
[00:16:42.040 --> 00:16:45.920]  如今能看見
[00:16:45.920 --> 00:16:48.360]  各位弟兄姊妹朋友們
[00:16:48.360 --> 00:16:53.360]  今天我們什麼都可以不知道
[00:16:53.360 --> 00:16:57.280]  但是有一件事情你真的要知道
[00:16:57.280 --> 00:16:58.640]  就是
[00:16:58.640 --> 00:17:01.840]  如果你還沒有認識耶穌基督
[00:17:01.840 --> 00:17:04.400]  你的心眼是瞎的
[00:17:04.400 --> 00:17:06.600]  你還沒有看到他
[00:17:06.600 --> 00:17:09.760]  就跟那瞎子一樣
[00:17:09.760 --> 00:17:10.760]  當我們生下來
[00:17:10.760 --> 00:17:13.400]  我們朝著死亡走的時候
[00:17:13.400 --> 00:17:15.080]  生他之後
[00:17:15.080 --> 00:17:18.600]  傷害世人甚至將他的獨生子賜給他們教育去信他的
[00:17:18.600 --> 00:17:21.760]  不致滅亡反得永生
[00:17:21.760 --> 00:17:23.680]  你願意信他嗎
[00:17:23.680 --> 00:17:25.840]  你願意接受他嗎
[00:17:25.840 --> 00:17:28.360]  這是誰要讓我們
[00:17:28.360 --> 00:17:30.360]  能夠再一次
[00:17:30.360 --> 00:17:34.600]  走向他為我們定的終極的道路
[00:17:34.600 --> 00:17:37.920]  他要我們知道有一件事
[00:17:37.920 --> 00:17:43.120]  這件事情是超過其他所有的事情的
[00:17:43.120 --> 00:17:46.160]  當我們走在死亡的路上的時候
[00:17:46.160 --> 00:17:48.320]  我不相信有任何人年紀越大
[00:17:48.320 --> 00:17:51.000]  他活得越快樂
[00:17:51.000 --> 00:17:52.400]  好像越健康
[00:17:52.400 --> 00:17:53.960]  越風采的
[00:17:53.960 --> 00:17:55.240]  越光榮的
[00:17:55.240 --> 00:17:55.800]  No
[00:17:55.800 --> 00:17:57.160]  越活越瘦
[00:17:57.160 --> 00:18:00.800]  越小越累
[00:18:00.800 --> 00:18:03.200]  那麼我們很努力的
[00:18:03.200 --> 00:18:05.280]  想要往這邊去
[00:18:05.280 --> 00:18:06.640]  能夠越活越快樂
[00:18:06.640 --> 00:18:07.640]  越活越健康
[00:18:07.640 --> 00:18:09.240]  越活越年輕
[00:18:09.240 --> 00:18:12.920]  但是當我們很努力的做的時候
[00:18:12.920 --> 00:18:15.760]  你保身養身
[00:18:15.760 --> 00:18:18.120]  你用最好的健康
[00:18:18.120 --> 00:18:20.200]  你用最棒的方式
[00:18:20.200 --> 00:18:21.680]  Boom 又回去了
[00:18:21.680 --> 00:18:22.960]  你再努力
[00:18:22.960 --> 00:18:23.840]  Boom 又回去了
[00:18:23.840 --> 00:18:25.000]  但是神說No
[00:18:25.000 --> 00:18:26.040]  You just turn it
[00:18:26.040 --> 00:18:28.160]  Go that way
[00:18:28.160 --> 00:18:29.120]  我有一段時間很想講
[00:18:29.120 --> 00:18:32.360]  所以我們以前出去爬山
[00:18:32.360 --> 00:18:34.640]  我喜歡走到最後面
[00:18:34.640 --> 00:18:36.280]  因為故後面
[00:18:36.280 --> 00:18:38.080]  緬甸人走慢嘛
[00:18:38.080 --> 00:18:40.640]  我都喜歡夾在最後面
[00:18:40.640 --> 00:18:42.520]  所以再後了
[00:18:42.520 --> 00:18:44.040]  但是有一天
[00:18:44.040 --> 00:18:45.320]  前面有人叫說
[00:18:45.320 --> 00:18:47.680]  哎 走錯路了
[00:18:47.680 --> 00:18:48.800]  掉頭
[00:18:48.800 --> 00:18:50.120]  我變到最前面
[00:18:50.120 --> 00:18:51.880]  感謝神
[00:18:51.880 --> 00:18:53.960]  我們的生命也要如此
[00:18:53.960 --> 00:18:55.000]  這件事情
[00:18:55.000 --> 00:18:57.400]  我們要去竭力的追求
[00:18:57.400 --> 00:19:00.000]  直到我們得到它
[00:19:00.000 --> 00:19:01.320]  Hallelujah
[00:19:01.320 --> 00:19:02.360]  七一恩典
