
[00:00:00.000 --> 00:00:04.000]  我記得七歲的時候已經和神立志
[00:02:20.500 --> 00:02:23.500]  不過斯文一點
[00:02:23.500 --> 00:02:24.500]  人生一日數
[00:02:24.500 --> 00:02:26.500]  其實可以告訴你
[00:02:26.500 --> 00:02:29.500]  我們的生命都頗短暫的
[00:02:29.500 --> 00:02:31.500]  生命太短
[00:02:31.500 --> 00:02:32.500]  所以經常聽人說
[00:02:32.500 --> 00:02:34.500]  Life is too short
[00:02:34.500 --> 00:02:35.500]  生命好太短
[00:02:35.500 --> 00:02:37.500]  但是對於某一些人
[00:02:37.500 --> 00:02:39.500]  他會覺得長得要命的
[00:02:39.500 --> 00:02:40.500]  哪些人呢
[00:02:40.500 --> 00:02:42.500]  可能你跟我都經歷過
[00:02:42.500 --> 00:02:44.500]  就是患難當中
[00:02:44.500 --> 00:02:47.500]  在很多憂愁裡面
[00:02:47.500 --> 00:02:49.500]  在一些期待裡面
[00:02:49.500 --> 00:02:52.500]  你往往都會覺得生命太長
[00:02:52.500 --> 00:02:56.500]  所以當一個人快樂的時候
[00:02:56.500 --> 00:02:58.500]  他就會覺得生命很短的
[00:02:58.500 --> 00:03:00.500]  因為快樂的定義是什麼呢
[00:03:00.500 --> 00:03:02.500]  快樂的定義就是快快樂
[00:03:02.500 --> 00:03:05.500]  就是騎騎騎就過了
[00:03:05.500 --> 00:03:07.500]  所以很難擁有
[00:03:07.500 --> 00:03:11.500]  一直很長很長的那種感受
[00:03:11.500 --> 00:03:14.500]  我今天跟大家看剛才的經文裡面
[00:03:14.500 --> 00:03:16.500]  可以看到有八樣東西
[00:03:16.500 --> 00:03:19.500]  第一樣東西就是講到
[00:03:19.500 --> 00:03:21.500]  在第三節那裡有講到
[00:03:21.500 --> 00:03:23.500]  他說我們的生命
[00:03:23.500 --> 00:03:26.500]  你似人歸於塵土
[00:03:26.500 --> 00:03:28.500]  你似人歸於塵土
[00:03:28.500 --> 00:03:30.500]  塵土是什麼呢
[00:03:30.500 --> 00:03:32.500]  就是黃土一堆
[00:03:32.500 --> 00:03:35.500]  黃土一堆就價值太少了
[00:03:35.500 --> 00:03:37.500]  土是值多少錢呢
[00:03:37.500 --> 00:03:39.500]  土真的不值多少錢
[00:03:39.500 --> 00:03:41.500]  但是人的生命呢
[00:03:41.500 --> 00:03:43.500]  到終點之後
[00:03:43.500 --> 00:03:45.500]  歸於塵歸於土
[00:03:45.500 --> 00:03:47.500]  然後就好像土一樣
[00:03:47.500 --> 00:03:49.500]  我們花很多的時間
[00:03:49.500 --> 00:03:52.500]  去建立很多的事業
[00:03:52.500 --> 00:03:54.500]  建立你所喜歡的東西
[00:03:54.500 --> 00:03:56.500]  建立你的理想
[00:03:56.500 --> 00:03:58.500]  可能很有價值的
[00:03:58.500 --> 00:04:00.500]  但是當我們離開這個世界上
[00:04:00.500 --> 00:04:02.500]  講起我這個人
[00:04:02.500 --> 00:04:05.500]  如果我們用物質觀去看他的話
[00:04:05.500 --> 00:04:07.500]  其實是很少錢的
[00:04:07.500 --> 00:04:09.500]  但是我們很多時候喜歡用物質觀去看人
[00:04:09.500 --> 00:04:11.500]  哇這個人很有錢
[00:04:11.500 --> 00:04:13.500]  哇這個人很有勢
[00:04:13.500 --> 00:04:15.500]  這個人有很多層樓
[00:04:15.500 --> 00:04:17.500]  這個人怎樣怎樣
[00:04:17.500 --> 00:04:19.500]  但是明知道那些東西
[00:04:19.500 --> 00:04:21.500]  也是帶不走的
[00:04:21.500 --> 00:04:23.500]  但是我們偏偏會追求那些
[00:04:23.500 --> 00:04:25.500]  價值少
[00:04:25.500 --> 00:04:27.500]  只有人出於土
[00:04:27.500 --> 00:04:29.500]  歸於土
[00:04:29.500 --> 00:04:31.500]  只有土才能夠承受我們這些生命
[00:04:31.500 --> 00:04:33.500]  所以每一個人
[00:04:33.500 --> 00:04:35.500]  入土為安之後
[00:04:35.500 --> 00:04:37.500]  終有一日都會化為泥土
[00:04:37.500 --> 00:04:39.500]  除了你口裡的金芽
[00:04:39.500 --> 00:04:43.500]  還是繼續長存下去
[00:04:43.500 --> 00:04:45.500]  否則我們人
[00:04:45.500 --> 00:04:47.500]  真的是很短暫的
[00:04:47.500 --> 00:04:49.500]  但是有一樣東西就是在一個叫做
[00:04:49.500 --> 00:04:51.500]  救恩的底下
[00:04:51.500 --> 00:04:53.500]  可以改變到這個事實
[00:04:53.500 --> 00:04:55.500]  就是說在短暫的裡面
[00:04:55.500 --> 00:04:57.500]  竟然可以有機會找到
[00:04:57.500 --> 00:04:59.500]  永恆的東西
[00:04:59.500 --> 00:05:01.500]  人也是懂得講永恆的東西
[00:05:01.500 --> 00:05:03.500]  人懂得表達
[00:05:03.500 --> 00:05:05.500]  懂得用永遠來表達
[00:05:05.500 --> 00:05:07.500]  所以你聽人說
[00:05:07.500 --> 00:05:09.500]  我永遠都愛你
[00:05:09.500 --> 00:05:11.500]  或者你聽人說
[00:05:11.500 --> 00:05:13.500]  我永遠都不想理你
[00:05:13.500 --> 00:05:15.500]  我永遠都不做這份工作
[00:05:15.500 --> 00:05:17.500]  有些人這樣說
[00:05:17.500 --> 00:05:19.500]  永遠
[00:05:19.500 --> 00:05:21.500]  永遠是代表什麼呢
[00:05:21.500 --> 00:05:23.500]  是代表我們有一種心態是
[00:05:23.500 --> 00:05:25.500]  恆久的
[00:05:25.500 --> 00:05:27.500]  但是我聽不到人可以追溯
[00:05:27.500 --> 00:05:29.500]  回以前以前以前
[00:05:29.500 --> 00:05:31.500]  是很有趣的
[00:05:31.500 --> 00:05:33.500]  追溯以前有一個
[00:05:33.500 --> 00:05:35.500]  終點的
[00:05:35.500 --> 00:05:37.500]  原來是無止境的
[00:05:37.500 --> 00:05:39.500]  所以請問你以前
[00:05:39.500 --> 00:05:41.500]  以前是幾前的
[00:05:41.500 --> 00:05:43.500]  當你一說以前的時候
[00:05:43.500 --> 00:05:45.500]  你好像沒辦法講到以前
[00:05:45.500 --> 00:05:47.500]  是一個無終止的感覺
[00:05:47.500 --> 00:05:49.500]  當然有一個暫停
[00:05:49.500 --> 00:05:51.500]  在這裡
[00:05:51.500 --> 00:05:53.500]  只是這個觀點你會看到
[00:05:53.500 --> 00:05:55.500]  人是一個被造的
[00:05:55.500 --> 00:05:57.500]  上帝是一個無始無終的上帝
[00:05:57.500 --> 00:05:59.500]  所以在他沒有開始
[00:05:59.500 --> 00:06:01.500]  在他沒有完結
[00:06:01.500 --> 00:06:03.500]  但是在我們
[00:06:03.500 --> 00:06:05.500]  是有始
[00:06:05.500 --> 00:06:07.500]  但是無終
[00:06:07.500 --> 00:06:09.500]  我們不是無始無終
[00:06:09.500 --> 00:06:11.500]  我們無始無終表面上是
[00:06:11.500 --> 00:06:13.500]  有始無終
[00:06:13.500 --> 00:06:15.500]  但是好像我們
[00:06:15.500 --> 00:06:17.500]  有始有終
[00:06:17.500 --> 00:06:19.500]  但是當我們離開這個世界的時候
[00:06:19.500 --> 00:06:21.500]  我們的靈魂會繼續上路
[00:06:21.500 --> 00:06:23.500]  而這個靈魂就會一直
[00:06:23.500 --> 00:06:25.500]  邁向永恆
[00:06:25.500 --> 00:06:27.500]  所以我們是有一點
[00:06:27.500 --> 00:06:29.500]  然後一直延續下去
[00:06:29.500 --> 00:06:31.500]  請問你我們怎樣在這個短短的生命
[00:06:31.500 --> 00:06:33.500]  給予泥土多一點的價值
[00:06:33.500 --> 00:06:37.500]  講起價值
[00:06:37.500 --> 00:06:39.500]  那些科學家會告訴你
[00:06:39.500 --> 00:06:41.500]  當我們人死了之後
[00:06:41.500 --> 00:06:43.500]  燒了之後
[00:06:43.500 --> 00:06:45.500]  我們人的脂肪
[00:06:45.500 --> 00:06:47.500]  可以製造
[00:06:47.500 --> 00:06:49.500]  差不多三塊肥皂
[00:06:49.500 --> 00:06:51.500]  我就大約六塊
[00:06:51.500 --> 00:06:57.500]  一般人有些鐵質
[00:06:57.500 --> 00:06:59.500]  可以做三支釘
[00:06:59.500 --> 00:07:01.500]  還有些硫磺
[00:07:01.500 --> 00:07:03.500]  可以做一盒火柴
[00:07:03.500 --> 00:07:05.500]  還有些石灰
[00:07:05.500 --> 00:07:07.500]  可以和你的狗
[00:07:07.500 --> 00:07:09.500]  殺狗殺大約三次
[00:07:09.500 --> 00:07:11.500]  差不多這樣
[00:07:11.500 --> 00:07:13.500]  請問你這樣值多少錢
[00:07:13.500 --> 00:07:15.500]  我們一百元也有找
[00:07:15.500 --> 00:07:17.500]  除了那些肥皂如果六塊可能沒得找
[00:07:17.500 --> 00:07:19.500]  原來人的價值
[00:07:19.500 --> 00:07:21.500]  如果用物質觀的話
[00:07:21.500 --> 00:07:23.500]  你會覺得人真的很便宜很便宜很便宜
[00:07:23.500 --> 00:07:25.500]  但是人既然在一個
[00:07:25.500 --> 00:07:27.500]  物質裡面
[00:07:27.500 --> 00:07:29.500]  就不斷在尋找
[00:07:29.500 --> 00:07:31.500]  貴重的東西
[00:07:31.500 --> 00:07:33.500]  令到自己的身價高一點
[00:07:33.500 --> 00:07:35.500]  但是其實
[00:07:35.500 --> 00:07:37.500]  到頭來
[00:07:37.500 --> 00:07:39.500]  當我們有一天
[00:07:39.500 --> 00:07:41.500]  倒塌的時候
[00:07:41.500 --> 00:07:43.500]  或者躺下的時候
[00:07:43.500 --> 00:07:45.500]  甚至斷氣的時候
[00:07:45.500 --> 00:07:47.500]  我們的價值就少了
[00:07:47.500 --> 00:07:49.500]  第二件事聖經那裡說
[00:07:49.500 --> 00:07:51.500]  在你看來
[00:07:51.500 --> 00:07:53.500]  千年與已過的昨日
[00:07:53.500 --> 00:07:55.500]  我們的生命是什麼呢
[00:07:55.500 --> 00:07:57.500]  如千年的一日
[00:07:57.500 --> 00:07:59.500]  連日少
[00:07:59.500 --> 00:08:01.500]  太少了
[00:08:01.500 --> 00:08:05.500]  有時我們看武俠片的時候
[00:08:05.500 --> 00:08:07.500]  我們聽到有人說
[00:08:07.500 --> 00:08:09.500]  你當然是厭命長
[00:08:09.500 --> 00:08:11.500]  但是我們
[00:08:11.500 --> 00:08:13.500]  都是厭命短
[00:08:13.500 --> 00:08:15.500]  特別想做很多的事
[00:08:15.500 --> 00:08:17.500]  有時看著鏡子
[00:08:17.500 --> 00:08:19.500]  為什麼白頭髮多了這麼多
[00:08:19.500 --> 00:08:21.500]  今早早上見到一個弟兄
[00:08:21.500 --> 00:08:23.500]  我說你曬黑了
[00:08:23.500 --> 00:08:25.500]  我今天是沒有化妝
[00:08:25.500 --> 00:08:27.500]  自然出現的 他是一個弟兄
[00:08:27.500 --> 00:08:29.500]  因為他旁邊的白頭髮都出來了
[00:08:29.500 --> 00:08:31.500]  不用遮的了
[00:08:31.500 --> 00:08:33.500]  遮不了的了
[00:08:33.500 --> 00:08:35.500]  人是歲數
[00:08:35.500 --> 00:08:37.500]  一路一路長的話
[00:08:37.500 --> 00:08:39.500]  我們都開始皺皮了
[00:08:39.500 --> 00:08:41.500]  以前
[00:08:41.500 --> 00:08:43.500]  我認識幾個藝人
[00:08:43.500 --> 00:08:45.500]  有幾個姊妹
[00:08:45.500 --> 00:08:47.500]  她們很有趣
[00:08:47.500 --> 00:08:49.500]  她們一笑的時候
[00:08:49.500 --> 00:08:51.500]  她就拿兩隻手指
[00:08:51.500 --> 00:08:53.500]  放在眼睛這裡
[00:08:53.500 --> 00:08:55.500]  她一笑就
[00:08:55.500 --> 00:08:57.500]  嘻嘻嘻嘻
[00:08:57.500 --> 00:08:59.500]  我說你在做什麼
[00:08:59.500 --> 00:09:01.500]  為什麼不開懷大笑
[00:09:01.500 --> 00:09:03.500]  她說不行 我們購買好吃的
[00:09:03.500 --> 00:09:05.500]  不可以有皺皮的
[00:09:05.500 --> 00:09:07.500]  所以她們一笑就這樣撐著
[00:09:07.500 --> 00:09:09.500]  人就很怕
[00:09:09.500 --> 00:09:11.500]  粗魯的
[00:09:11.500 --> 00:09:13.500]  所以賺那些女士的錢
[00:09:13.500 --> 00:09:15.500]  很容易賺的
[00:09:15.500 --> 00:09:17.500]  由美容 去皺紋
[00:09:17.500 --> 00:09:19.500]  各個方面
[00:09:19.500 --> 00:09:21.500]  用頭髮包著
[00:09:21.500 --> 00:09:23.500]  很多時候我們怕什麼呢
[00:09:23.500 --> 00:09:25.500]  怕老
[00:09:25.500 --> 00:09:27.500]  老不僅是歲數
[00:09:27.500 --> 00:09:29.500]  老是怕殘
[00:09:29.500 --> 00:09:31.500]  年紀
[00:09:31.500 --> 00:09:33.500]  少
[00:09:33.500 --> 00:09:35.500]  特別我們上年紀的時候
[00:09:35.500 --> 00:09:37.500]  通常會掛在嘴邊的是什麼呢
[00:09:37.500 --> 00:09:39.500]  想當年
[00:09:39.500 --> 00:09:41.500]  以前讀書怎麼樣
[00:09:41.500 --> 00:09:43.500]  我爺爺都經常說
[00:09:43.500 --> 00:09:45.500]  以前打日本車怎麼樣
[00:09:45.500 --> 00:09:47.500]  我聽得多 聽得悶
[00:09:47.500 --> 00:09:49.500]  我小時候
[00:09:49.500 --> 00:09:51.500]  還問過爺爺 爺爺請問你什麼時候死
[00:09:51.500 --> 00:09:53.500]  生氣到他死
[00:09:53.500 --> 00:09:55.500]  他還一直記得
[00:09:55.500 --> 00:09:57.500]  人家很怕這個死
[00:09:57.500 --> 00:09:59.500]  很怕死
[00:09:59.500 --> 00:10:01.500]  在你開來千年如一日
[00:10:01.500 --> 00:10:03.500]  有時你會發現
[00:10:03.500 --> 00:10:05.500]  你的子女
[00:10:05.500 --> 00:10:07.500]  或者你以前
[00:10:07.500 --> 00:10:09.500]  你弟弟妹妹
[00:10:09.500 --> 00:10:11.500]  看回他以前
[00:10:11.500 --> 00:10:13.500]  好像還有一樣
[00:10:13.500 --> 00:10:15.500]  但他可能已經嫁了人了
[00:10:15.500 --> 00:10:17.500]  可能連姨女也有了
[00:10:17.500 --> 00:10:19.500]  但當你回想以前
[00:10:19.500 --> 00:10:21.500]  做BB的時候
[00:10:21.500 --> 00:10:23.500]  時間過得很快
[00:10:23.500 --> 00:10:25.500]  真正留給自己的是多少呢
[00:10:25.500 --> 00:10:27.500]  很短
[00:10:27.500 --> 00:10:29.500]  正如阿國
[00:10:29.500 --> 00:10:31.500]  阿國要見法老王的時候
[00:10:31.500 --> 00:10:33.500]  法老王說請你自我介紹
[00:10:33.500 --> 00:10:35.500]  阿國也沒什麼好說
[00:10:35.500 --> 00:10:37.500]  他說我的年日
[00:10:37.500 --> 00:10:39.500]  又苦又短
[00:10:39.500 --> 00:10:41.500]  就是這麼多
[00:10:41.500 --> 00:10:43.500]  我的年日又苦又短
[00:10:43.500 --> 00:10:45.500]  自我介紹
[00:10:45.500 --> 00:10:47.500]  其實他年紀很大
[00:10:47.500 --> 00:10:49.500]  就是說什麼呢
[00:10:49.500 --> 00:10:51.500]  他的生命真是為自己存留
[00:10:51.500 --> 00:10:53.500]  給自己的時間真的很少
[00:10:53.500 --> 00:10:55.500]  但一直都捱得很辛苦
[00:10:55.500 --> 00:10:59.500]  所以我們的生命
[00:10:59.500 --> 00:11:01.500]  與永生來比較
[00:11:01.500 --> 00:11:03.500]  真的差太遠
[00:11:03.500 --> 00:11:05.500]  原來永生是這麼寶貴的東西
[00:11:05.500 --> 00:11:07.500]  我們可以在短暫的時間裏面
[00:11:07.500 --> 00:11:09.500]  找到永生的東西
[00:11:09.500 --> 00:11:11.500]  所以有人曾經這樣說
[00:11:11.500 --> 00:11:13.500]  與其徘徊於人生
[00:11:13.500 --> 00:11:15.500]  不如
[00:11:15.500 --> 00:11:17.500]  紮根於永恆
[00:11:17.500 --> 00:11:19.500]  在人生裏面
[00:11:19.500 --> 00:11:21.500]  不斷徘徊的時候
[00:11:21.500 --> 00:11:23.500]  不如紮根於永恆
[00:11:23.500 --> 00:11:25.500]  你說第三樣東西
[00:11:25.500 --> 00:11:27.500]  聖經又說
[00:11:27.500 --> 00:11:29.500]  人的生命很像什麼呢
[00:11:29.500 --> 00:11:31.500]  猶如夜間的一根
[00:11:31.500 --> 00:11:33.500]  在夜晚當一聲的時候
[00:11:33.500 --> 00:11:35.500]  就是告訴你
[00:11:35.500 --> 00:11:37.500]  白天又出來了
[00:11:37.500 --> 00:11:39.500]  暗息太少
[00:11:41.500 --> 00:11:43.500]  睡覺太少
[00:11:43.500 --> 00:11:45.500]  夜間的一根
[00:11:45.500 --> 00:11:47.500]  安息少
[00:11:47.500 --> 00:11:49.500]  我發覺我們香港人
[00:11:49.500 --> 00:11:51.500]  很多時候
[00:11:51.500 --> 00:11:53.500]  應該睡的時候不睡
[00:11:53.500 --> 00:11:55.500]  不應該睡的時候就睡
[00:11:55.500 --> 00:11:57.500]  到了晚上的時候
[00:11:57.500 --> 00:11:59.500]  明知道要睡一會
[00:11:59.500 --> 00:12:01.500]  當然是咪咪摸摸的
[00:12:01.500 --> 00:12:03.500]  有些人對著鏡子
[00:12:03.500 --> 00:12:05.500]  可以對幾個鐘頭
[00:12:05.500 --> 00:12:07.500]  看著他笑看著他嘲諷
[00:12:07.500 --> 00:12:09.500]  看著他哭什麼都有的
[00:12:09.500 --> 00:12:11.500]  有些人對著電腦有幾個鐘頭
[00:12:11.500 --> 00:12:13.500]  以前沒有
[00:12:13.500 --> 00:12:15.500]  手機可以觸摸
[00:12:15.500 --> 00:12:17.500]  現在人們不斷觸摸
[00:12:17.500 --> 00:12:19.500]  現在打招呼都欺負人
[00:12:19.500 --> 00:12:21.500]  見到人就不斷觸摸
[00:12:21.500 --> 00:12:23.500]  你想和他打招呼都不能打
[00:12:23.500 --> 00:12:25.500]  見到他都不斷觸摸
[00:12:25.500 --> 00:12:27.500]  好像很忙
[00:12:27.500 --> 00:12:29.500]  有些人不斷觸摸他
[00:12:29.500 --> 00:12:31.500]  原來他在打機
[00:12:31.500 --> 00:12:33.500]  好了
[00:12:33.500 --> 00:12:35.500]  到了白天的時候就開始睏了
[00:12:35.500 --> 00:12:37.500]  所以今天教會裏面
[00:12:37.500 --> 00:12:39.500]  都有不少這些教徒
[00:12:39.500 --> 00:12:41.500]  睡覺
[00:12:41.500 --> 00:12:45.500]  家裏那張床睡不到
[00:12:45.500 --> 00:12:47.500]  來到教會一開口
[00:12:47.500 --> 00:12:49.500]  突然早上他就睡了
[00:12:49.500 --> 00:12:51.500]  早上就睡著了
[00:12:51.500 --> 00:12:53.500]  講完最後那句話
[00:12:53.500 --> 00:12:55.500]  他就自己醒了
[00:12:55.500 --> 00:12:57.500]  訓練有素
[00:12:57.500 --> 00:12:59.500]  我記得去一間教會講道
[00:12:59.500 --> 00:13:01.500]  這是我一生裏
[00:13:01.500 --> 00:13:03.500]  講道講到一半就走人
[00:13:03.500 --> 00:13:05.500]  因為激氣就走了
[00:13:05.500 --> 00:13:07.500]  怎樣呢?當我一上台的時候
[00:13:07.500 --> 00:13:09.500]  我都未開聲
[00:13:09.500 --> 00:13:11.500]  我已經見到坐在最尾的那排有三個青年
[00:13:11.500 --> 00:13:13.500]  打斜棟
[00:13:13.500 --> 00:13:15.500]  就睡著了
[00:13:15.500 --> 00:13:17.500]  即是想不關我的事
[00:13:17.500 --> 00:13:19.500]  我都未講他在睡
[00:13:19.500 --> 00:13:21.500]  睡得很有姿勢
[00:13:21.500 --> 00:13:23.500]  好像毛賴伊那樣打斜
[00:13:23.500 --> 00:13:25.500]  然後我又發現原來教會很好招呼
[00:13:25.500 --> 00:13:27.500]  原來三個人都蓋了三張毯
[00:13:27.500 --> 00:13:31.500]  原來教會睡覺有毯服務
[00:13:31.500 --> 00:13:33.500]  後來見到教會
[00:13:33.500 --> 00:13:35.500]  我真的聽到
[00:13:35.500 --> 00:13:37.500]  沒什麼反應
[00:13:37.500 --> 00:13:39.500]  沒什麼好笑的
[00:13:39.500 --> 00:13:41.500]  接著我就說
[00:13:41.500 --> 00:13:43.500]  有些教會
[00:13:43.500 --> 00:13:45.500]  好像
[00:13:45.500 --> 00:13:47.500]  如果要比較
[00:13:47.500 --> 00:13:49.500]  西安的兵馬俑
[00:13:49.500 --> 00:13:51.500]  都不及得上他們
[00:13:51.500 --> 00:13:53.500]  兵馬俑是死的
[00:13:53.500 --> 00:13:55.500]  但你見到他們好像空城惡煞
[00:13:55.500 --> 00:13:59.500]  但我們有三個青年
[00:13:59.500 --> 00:14:01.500]  好像很多仇虎
[00:14:03.500 --> 00:14:05.500]  有一次我去那間教會
[00:14:05.500 --> 00:14:07.500]  一唱歌
[00:14:07.500 --> 00:14:09.500]  每個人都哭得一乾
[00:14:09.500 --> 00:14:11.500]  我說不好意思
[00:14:11.500 --> 00:14:13.500]  我今天好像來參加喪禮一樣
[00:14:13.500 --> 00:14:15.500]  怎麼會這樣
[00:14:15.500 --> 00:14:17.500]  就在教會裏面
[00:14:17.500 --> 00:14:19.500]  睡著了
[00:14:19.500 --> 00:14:21.500]  不能滿足的安息
[00:14:21.500 --> 00:14:23.500]  人的生命就是這樣
[00:14:23.500 --> 00:14:25.500]  搞得自己很忙
[00:14:25.500 --> 00:14:27.500]  第四
[00:14:27.500 --> 00:14:29.500]  聖經說
[00:14:29.500 --> 00:14:31.500]  你叫他們如水沖去
[00:14:33.500 --> 00:14:35.500]  就是什麼呢
[00:14:35.500 --> 00:14:37.500]  定就小
[00:14:37.500 --> 00:14:39.500]  我們每個人都有自己的豐功偉業
[00:14:39.500 --> 00:14:41.500]  大家建立了很多很多
[00:14:41.500 --> 00:14:43.500]  但大水一來就會沖走它
[00:14:43.500 --> 00:14:45.500]  大家看看最近美國的颱風
[00:14:45.500 --> 00:14:47.500]  多厲害
[00:14:47.500 --> 00:14:49.500]  很多人受影響
[00:14:49.500 --> 00:14:51.500]  經濟也受到很大的影響
[00:14:51.500 --> 00:14:53.500]  兩年前在日本也有
[00:14:53.500 --> 00:14:55.500]  在幾年前在印尼也有海嘯
[00:14:55.500 --> 00:14:57.500]  聽那些科學家報導
[00:14:57.500 --> 00:14:59.500]  不知2003年
[00:14:59.500 --> 00:15:01.500]  全世界都有
[00:15:01.500 --> 00:15:03.500]  一個很大超過10級的地震
[00:15:03.500 --> 00:15:09.500]  人人都會危及到
[00:15:09.500 --> 00:15:11.500]  沖過來的時候就代表什麼呢
[00:15:11.500 --> 00:15:13.500]  你所有一切的都被
[00:15:13.500 --> 00:15:15.500]  遮蓋
[00:15:15.500 --> 00:15:17.500]  但聖經裏面
[00:15:17.500 --> 00:15:19.500]  在哥倫多詞書
[00:15:19.500 --> 00:15:21.500]  十三章那裏說一件事
[00:15:21.500 --> 00:15:23.500]  愛是永不止息
[00:15:23.500 --> 00:15:25.500]  原來愛是永不止息
[00:15:25.500 --> 00:15:27.500]  那個止息
[00:15:27.500 --> 00:15:29.500]  他原文翻譯出來
[00:15:29.500 --> 00:15:31.500]  愛是永遠不會被沖走
[00:15:31.500 --> 00:15:33.500]  不會被淋的
[00:15:33.500 --> 00:15:35.500]  所以愛是永遠
[00:15:35.500 --> 00:15:37.500]  是站在那裏的
[00:15:37.500 --> 00:15:39.500]  堅定不移的
[00:15:39.500 --> 00:15:41.500]  原來神的愛
[00:15:41.500 --> 00:15:43.500]  是永恆的
[00:15:43.500 --> 00:15:45.500]  是不息的愛
[00:15:45.500 --> 00:15:47.500]  面對這個世界上一切的攻擊
[00:15:47.500 --> 00:15:49.500]  一切人所建立的東西
[00:15:49.500 --> 00:15:51.500]  那個對比性是什麼呢
[00:15:51.500 --> 00:15:53.500]  一個不淋一個就會淋
[00:15:53.500 --> 00:15:55.500]  人不能夠掌握所有的東西
[00:15:55.500 --> 00:15:57.500]  包括自己
[00:15:57.500 --> 00:15:59.500]  沒有一個人可以將自己抱起來
[00:15:59.500 --> 00:16:01.500]  因為人就需要
[00:16:01.500 --> 00:16:03.500]  其他的東西幫助自己
[00:16:03.500 --> 00:16:05.500]  所以當我們
[00:16:05.500 --> 00:16:07.500]  誇耀自己的時候
[00:16:07.500 --> 00:16:09.500]  當我們誇耀的時候
[00:16:09.500 --> 00:16:11.500]  就是代表什麼呢
[00:16:11.500 --> 00:16:13.500]  我們還沒看清楚自己
[00:16:13.500 --> 00:16:15.500]  以前看一個武俠片
[00:16:15.500 --> 00:16:17.500]  那個武俠片那個壞人
[00:16:17.500 --> 00:16:19.500]  就連那個全個
[00:16:19.500 --> 00:16:21.500]  都是金鐘罩的
