
[00:00:00.000 --> 00:00:03.200]  各位諾定咸教會弟兄姊妹你們好
[00:03:15.620 --> 00:03:17.140]  還有聖靈也有智慧
[00:03:17.140 --> 00:03:18.980]  哥羅多前書很清楚說
[00:03:18.980 --> 00:03:21.820]  聖靈是用祂的智慧來分配
[00:03:21.820 --> 00:03:24.380]  給不同的人有不同的恩賜
[00:03:24.380 --> 00:03:26.180]  所以你記住
[00:03:26.180 --> 00:03:29.480]  聖靈不是單單一種能源
[00:03:29.480 --> 00:03:33.620]  聖靈是有慧格、有感情、有智慧的
[00:03:33.620 --> 00:03:35.320]  《楊漢福音》很清楚說
[00:03:35.320 --> 00:03:37.220]  我們怎樣可以得救呢?
[00:03:37.220 --> 00:03:40.560]  《楊漢福音》第三章的第三和第五節
[00:03:40.560 --> 00:03:42.260]  有一個人叫彌哥底姆
[00:03:42.260 --> 00:03:44.620]  他就問耶穌我怎樣進入天國
[00:03:44.620 --> 00:03:46.220]  耶穌就跟他說
[00:03:46.220 --> 00:03:48.860]  「我實實在在地告訴你們
[00:03:48.860 --> 00:03:52.500]  人若不從生就不能進神的國」
[00:03:52.500 --> 00:03:53.360]  耶穌說
[00:03:53.360 --> 00:03:55.360]  「我實實在在地告訴你
[00:03:55.360 --> 00:03:57.860]  人若不從水和聖靈生的
[00:03:57.860 --> 00:04:00.240]  就不能進神的國」
[00:04:00.240 --> 00:04:03.100]  在這裡主耶穌首次介紹
[00:04:03.100 --> 00:04:05.980]  聖靈是甚麼一回事
[00:04:05.980 --> 00:04:08.140]  彌哥底姆就摸不著頭腦
[00:04:08.140 --> 00:04:09.400]  我年紀這麼大了
[00:04:09.400 --> 00:04:14.640]  還怎樣可以在母親的抱腹之中再生出來呢?
[00:04:14.640 --> 00:04:16.980]  耶穌就解釋我們有肉體的生命
[00:04:16.980 --> 00:04:19.480]  是由媽媽誕生我們的
[00:04:19.480 --> 00:04:21.660]  但我們有一個屬靈的生命
[00:04:21.660 --> 00:04:25.580]  這個生命就是由聖靈彌達人去啟定我們
[00:04:25.580 --> 00:04:31.220]  接著耶穌基督就用一個比喻彌達人去作出
[00:04:31.220 --> 00:04:35.380]  原來聖靈的原文希臘文裡面
[00:04:35.380 --> 00:04:39.500]  與「風」這個字基本上是一樣的
[00:04:39.500 --> 00:04:41.700]  「我說你們必須重生
[00:04:41.700 --> 00:04:43.700]  你不要以為稀奇
[00:04:43.700 --> 00:04:46.040]  風隨著意思吹
[00:04:46.040 --> 00:04:47.880]  你聽見風的響聲
[00:04:47.880 --> 00:04:51.240]  卻不曉得從哪裡來往哪裡去
[00:04:51.240 --> 00:04:54.380]  但從聖靈生的也是如此」
[00:04:54.380 --> 00:04:56.140]  是甚麼意思呢?
[00:04:56.140 --> 00:04:59.640]  今天我們當然知道何時風會來
[00:04:59.640 --> 00:05:04.260]  看天氣報告的天氣圖就知道了
[00:05:04.260 --> 00:05:06.380]  但不要忘記耶穌那個年代
[00:05:06.380 --> 00:05:09.700]  真的不知道那些風是怎麼來的
[00:05:09.700 --> 00:05:11.460]  但你會感受到的
[00:05:11.460 --> 00:05:13.160]  「涼風吹頌」
[00:05:13.160 --> 00:05:15.400]  甚至你會看到外在的表現
[00:05:15.400 --> 00:05:20.060]  你見到花園的樹葉不斷搖曳
[00:05:20.060 --> 00:05:22.340]  即是有風吹著它
[00:05:22.340 --> 00:05:24.340]  有時候我們的得救
[00:05:24.340 --> 00:05:27.760]  我們不是像「我何時彌達人出世」
[00:05:27.760 --> 00:05:29.620]  有時候我們都不太記得
[00:05:29.620 --> 00:05:32.500]  正如一些老人家在國內出世的時候
[00:05:32.500 --> 00:05:34.500]  他真的不知道自己何時出世
[00:05:34.500 --> 00:05:37.440]  兵荒馬亂還會記得哪一個日子嗎?
[00:05:37.440 --> 00:05:40.880]  你記不記得你是哪年哪月哪日決志信主呢?
[00:05:40.880 --> 00:05:41.500]  很真實
[00:05:41.500 --> 00:05:42.600]  我都不太記得
[00:05:42.600 --> 00:05:44.280]  但我記得我1968年
[00:05:44.280 --> 00:05:46.680]  在暑假的一個夏令會裡面
[00:05:46.680 --> 00:05:48.860]  我真正決志信耶穌
[00:05:48.860 --> 00:05:50.640]  但哪月哪日我真的不太記得
[00:05:50.640 --> 00:05:52.020]  但這不是最重要
[00:05:52.020 --> 00:05:53.820]  最重要的是我有生命
[00:05:53.820 --> 00:05:57.200]  我們會感受到聖靈的工作
[00:05:57.200 --> 00:06:00.900]  以及有生命的表現出來
[00:06:00.900 --> 00:06:07.740]  所以你記得原來聖靈在我們得救過程當中
[00:06:07.740 --> 00:06:10.780]  是扮演很重要的角色
[00:06:10.780 --> 00:06:13.500]  是聖靈驅使我們大大去認識神
[00:06:13.500 --> 00:06:19.260]  我們一起來看《羅馬書》第八章第一、第二兩節
[00:06:19.260 --> 00:06:21.880]  「如今那些在基督耶穌裡的
[00:06:21.880 --> 00:06:23.660]  就不定罪了
[00:06:23.660 --> 00:06:26.660]  因為似生命聖靈的律
[00:06:26.660 --> 00:06:29.660]  在基督耶穌裡釋放了我
[00:06:29.660 --> 00:06:33.300]  使我脫離罪和死的律」
[00:06:33.300 --> 00:06:37.660]  原來聖靈是驅使我們去認識到
[00:06:37.660 --> 00:06:40.440]  我們自己的真正本性
[00:06:40.440 --> 00:06:41.560]  很真
[00:06:41.560 --> 00:06:44.640]  每一個人都會覺得自己很好
[00:06:44.640 --> 00:06:47.460]  我們逃避去面對真正的我
[00:06:47.460 --> 00:06:50.500]  不要想著是你揀選這個信仰
[00:06:50.500 --> 00:06:52.020]  是你去信耶穌
[00:06:52.020 --> 00:06:54.940]  甚至有時候有些極驕傲地
[00:06:54.940 --> 00:06:56.540]  「神你不得已我祈禱
[00:06:56.540 --> 00:06:58.200]  我就放棄這個信仰」
[00:06:58.200 --> 00:07:00.040]  不是你去揀選神
[00:07:00.040 --> 00:07:01.400]  是神揀選我們
[00:07:01.400 --> 00:07:03.040]  是神來感動我們
[00:07:03.040 --> 00:07:05.400]  神藉著聖靈來感動我們
[00:07:05.400 --> 00:07:09.220]  《約翰福音》第十六章裡就介紹到聖靈
[00:07:09.220 --> 00:07:11.420]  很清楚主耶穌說
[00:07:11.420 --> 00:07:13.240]  「聖靈來到的時候
[00:07:13.240 --> 00:07:16.280]  就要叫世人為罪
[00:07:16.280 --> 00:07:18.520]  為義、為審判
[00:07:18.520 --> 00:07:22.520]  自己責備自己」
[00:07:22.520 --> 00:07:25.020]  聖靈剛照我們的心
[00:07:25.020 --> 00:07:27.900]  讓我們看到原來我們是犯罪的
[00:07:27.900 --> 00:07:30.960]  不在聖靈的提醒、剛照之下
[00:07:30.960 --> 00:07:32.880]  我們可能不覺得是甚麼回事
[00:07:32.880 --> 00:07:34.280]  每個人都是這樣做的
[00:07:34.280 --> 00:07:36.000]  有甚麼問題呢?
[00:07:36.000 --> 00:07:39.480]  說謊話、說髒話也無所謂
[00:07:39.480 --> 00:07:42.400]  但當聖靈在你心裡面的時候
[00:07:42.400 --> 00:07:45.380]  你發覺到這件事不是很妙的
[00:07:45.380 --> 00:07:47.660]  因為說髒話信耶穌的
[00:07:47.660 --> 00:07:51.640]  當我中二的時候開始頑皮了
[00:07:51.640 --> 00:07:53.500]  群組了一群不太好的同學
[00:07:53.500 --> 00:07:55.900]  有時候為了表達那種
[00:07:55.900 --> 00:08:00.440]  語言上的力量就加了些髒話
[00:08:00.440 --> 00:08:04.540]  但後來當我開始接觸基督教信仰的時候
[00:08:04.540 --> 00:08:05.460]  當我一說這些的時候
[00:08:05.460 --> 00:08:07.460]  我心裡面是很大的責備
[00:08:07.460 --> 00:08:10.100]  為罪、為義
[00:08:10.100 --> 00:08:11.640]  為甚麼要為義呢?
[00:08:11.640 --> 00:08:14.260]  原來有時候我們覺得自己做得很好
[00:08:14.260 --> 00:08:15.160]  不錯的
[00:08:15.160 --> 00:08:17.760]  我比誰誰好很多
[00:08:17.760 --> 00:08:19.940]  但在聖靈的剛照之下
[00:08:19.940 --> 00:08:22.640]  原來我們不是用別人來做比較
[00:08:22.640 --> 00:08:24.440]  而是用神的標準來做比較
[00:08:24.440 --> 00:08:27.300]  為審判、自己責備自己
[00:08:27.300 --> 00:08:28.860]  於是我們反省我們有罪
[00:08:28.860 --> 00:08:30.620]  於是我們歸向神
[00:08:30.620 --> 00:08:32.060]  很簡單舉一個例子
[00:08:32.060 --> 00:08:35.600]  當年有一個案件是很轟動的
[00:08:35.600 --> 00:08:37.320]  有一個人殺死了自己的女朋友
[00:08:37.320 --> 00:08:38.280]  還把她的衣服脫下來
[00:08:38.280 --> 00:08:40.520]  扔到女廁那裡
[00:08:40.520 --> 00:08:42.500]  還跟朋友說
[00:08:42.500 --> 00:08:44.440]  後來拘捕了她
[00:08:44.440 --> 00:08:46.440]  她一直都說自己是冤枉的
[00:08:46.440 --> 00:08:48.800]  她要上訴
[00:08:48.800 --> 00:08:51.840]  排期排了十年
[00:08:51.840 --> 00:08:54.580]  第十年她才來
[00:08:54.580 --> 00:08:57.180]  政府說開庭審訊
[00:08:57.180 --> 00:08:58.760]  誰知道她說不要了
[00:08:58.760 --> 00:09:00.560]  她現在放棄這個權利
[00:09:00.560 --> 00:09:02.460]  她忘記了原來自己申請了
[00:09:02.460 --> 00:09:03.860]  她放棄這個權利
[00:09:03.860 --> 00:09:04.820]  為甚麼?
[00:09:04.820 --> 00:09:07.120]  原來在監獄裡面
[00:09:07.120 --> 00:09:09.260]  有人跟她傳福音
[00:09:09.260 --> 00:09:11.300]  她信了耶穌
[00:09:11.300 --> 00:09:14.540]  她心裡面很大的反省
[00:09:14.540 --> 00:09:16.540]  她說如果再開庭的時候
[00:09:16.540 --> 00:09:19.440]  就會令死者的家人再一次
[00:09:19.440 --> 00:09:21.740]  撩翻這個舊的傷痕
[00:09:21.740 --> 00:09:23.980]  是令她難受的
[00:09:23.980 --> 00:09:25.380]  所以她承認
[00:09:25.380 --> 00:09:26.900]  我已經信得住了
[00:09:26.900 --> 00:09:28.780]  我放棄這個權利
[00:09:28.780 --> 00:09:31.820]  我真是一個殺人犯
[00:09:31.820 --> 00:09:34.700]  這個就是聖靈裡面的工作
[00:09:34.700 --> 00:09:36.640]  所以原來聖靈第一件工作
[00:09:36.640 --> 00:09:39.380]  就是驅使我們去認識自己
[00:09:39.380 --> 00:09:40.440]  認識神
[00:09:40.440 --> 00:09:44.300]  然後我們悔改歸向神
[00:09:44.300 --> 00:09:47.300]  好了
[00:09:47.300 --> 00:09:49.200]  重申請你記住
[00:09:49.200 --> 00:09:51.340]  是一次而已
[00:09:51.340 --> 00:09:54.160]  原來的意思是過去式
[00:09:54.160 --> 00:09:55.740]  在天理文裡面
[00:09:55.740 --> 00:09:57.660]  過去式是有分一次
[00:09:57.660 --> 00:09:59.560]  不可以再重複出現的
[00:09:59.560 --> 00:10:01.640]  又或者可以有重複出現
[00:10:01.640 --> 00:10:05.980]  譬如我現在喝一杯水
[00:10:05.980 --> 00:10:06.940]  喝完了
[00:10:06.940 --> 00:10:08.120]  過去了
[00:10:08.120 --> 00:10:09.360]  但可能十多分鐘之後
[00:10:09.360 --> 00:10:10.880]  我喉乾又會再喝
[00:10:10.880 --> 00:10:12.740]  即是可以重複出現的
[00:10:12.740 --> 00:10:14.040]  但你出生
[00:10:14.040 --> 00:10:17.500]  你媽媽的肚子懷腹裡面生出來一次而已
[00:10:17.500 --> 00:10:18.880]  不會再一次
[00:10:18.880 --> 00:10:20.880]  再放進媽媽的肚子裡面
[00:10:20.880 --> 00:10:23.560]  原來重生也是一次
[00:10:23.560 --> 00:10:27.080]  就是你悔改決自信主那一刻
[00:10:27.080 --> 00:10:29.000]  你就已經開始重生了
[00:10:29.000 --> 00:10:31.100]  但那時候你不知道的
[00:10:31.100 --> 00:10:33.300]  正如你問一個嬰兒
[00:10:33.300 --> 00:10:34.100]  嬰兒
[00:10:34.100 --> 00:10:36.740]  你知不知道你有生命的?
[00:10:36.740 --> 00:10:37.600]  如果嬰兒告訴你
[00:10:37.600 --> 00:10:38.540]  是呀,我知道
[00:10:38.540 --> 00:10:39.440]  你馬上捏死他
[00:10:39.440 --> 00:10:40.940]  那個是鬼怪嬰兒
[00:10:40.940 --> 00:10:42.680]  啊啊啊啊
[00:10:42.680 --> 00:10:45.160]  大家長大了就會知道有生命
[00:10:45.160 --> 00:10:46.180]  所以請你記住
[00:10:46.180 --> 00:10:47.880]  重生是一次
[00:10:47.880 --> 00:10:53.860]  但生命的成長卻是要一直去追求、學習
[00:10:53.860 --> 00:10:57.220]  即是嬰兒要吸收營養素
[00:10:57.220 --> 00:10:58.960]  他要做運動
[00:10:58.960 --> 00:11:00.860]  他的生命才會成長
[00:11:00.860 --> 00:11:03.960]  所以《羅馬書》第八章裡不單單告訴我們
[00:11:03.960 --> 00:11:07.400]  聖靈是叫我們生命得到成長
[00:11:07.400 --> 00:11:08.720]  更加很重要的
[00:11:08.720 --> 00:11:13.420]  就是叫我們的生命不斷地漫進
[00:11:13.420 --> 00:11:18.800]  我們一起看《羅馬書》第八章第五到第八節
[00:11:18.800 --> 00:11:21.360]  這裡很清楚地讓我們看到
[00:11:21.360 --> 00:11:23.500]  「因為隨從肉體的人
[00:11:23.500 --> 00:11:25.780]  體貼肉體的事
[00:11:25.780 --> 00:11:28.780]  隨從聖靈的人體貼聖靈的事
[00:11:28.780 --> 00:11:30.980]  體貼肉體的就是死
[00:11:30.980 --> 00:11:34.060]  體貼聖靈的乃是生命平安
[00:11:34.060 --> 00:11:37.020]  原來體貼肉體就是與神為仇
[00:11:37.020 --> 00:11:39.620]  因為不服神的律法
[00:11:39.620 --> 00:11:41.320]  也是不能服
[00:11:41.320 --> 00:11:46.340]  而且術肉體的人不能得神的喜悅」
[00:11:46.340 --> 00:11:49.380]  所以這裡很清楚讓我們看到
[00:11:49.380 --> 00:11:51.380]  原來當我們未信主之前
[00:11:51.380 --> 00:11:53.920]  我們喜歡怎樣做就怎樣做
[00:11:53.920 --> 00:11:56.260]  即是隨心所欲去做
[00:11:56.260 --> 00:11:57.440]  沒有所謂
[00:11:57.440 --> 00:12:00.060]  但有時我們是會犯錯的
[00:12:00.060 --> 00:12:02.460]  當你信了耶穌那一刻
[00:12:02.460 --> 00:12:04.660]  不要想著生命馬上有平安
[00:12:04.660 --> 00:12:06.920]  稍後會說是有真正的平安
[00:12:06.920 --> 00:12:08.240]  但有時也沒有平安的
[00:12:08.240 --> 00:12:09.340]  為甚麼?
[00:12:09.340 --> 00:12:13.820]  原來我們對罪的敏銳力是強很多的
[00:12:13.820 --> 00:12:15.820]  當你剛剛信主的時候
[00:12:15.820 --> 00:12:16.700]  你會很深感受
[00:12:16.700 --> 00:12:17.900]  當你想犯錯
[00:12:17.900 --> 00:12:20.200]  或者做一些你以前認為沒有問題的事
[00:12:20.200 --> 00:12:21.820]  但其實是不對的事
[00:12:21.820 --> 00:12:24.240]  聖靈會提醒你不要做
[00:12:24.240 --> 00:12:25.100]  但你做了
[00:12:25.100 --> 00:12:26.840]  聖靈會責備你
[00:12:26.840 --> 00:12:28.140]  所以我們慢慢慢慢
[00:12:28.140 --> 00:12:31.900]  如果我們能夠聽從聖靈的吩咐
[00:12:31.900 --> 00:12:34.240]  我們的生命就會成長
[00:12:34.240 --> 00:12:38.040]  我們的生命就會有從神而來的平安
[00:12:38.040 --> 00:12:40.600]  但如果我們犯了罪的時候
[00:12:40.600 --> 00:12:42.360]  就是令到神有失望
[00:12:42.360 --> 00:12:43.760]  就是與神為首
[00:12:43.760 --> 00:12:45.540]  這個是很重要的
[00:12:45.540 --> 00:12:48.420]  所以你留意到《羅馬書》第八章裏面
[00:12:48.420 --> 00:12:50.200]  都提到這件事
[00:12:50.200 --> 00:12:53.900]  剛剛上個多月你留意到
[00:12:53.900 --> 00:12:57.440]  在香港荃灣有一個髮型師
[00:12:57.440 --> 00:12:58.880]  他做甚麼呢?
[00:12:58.880 --> 00:13:00.560]  他跳樓自殺
[00:13:00.560 --> 00:13:02.260]  為甚麼他跳樓自殺呢?
[00:13:02.260 --> 00:13:04.120]  原來他前一兩天
[00:13:04.120 --> 00:13:05.840]  就非禮了一個女孩
[00:13:05.840 --> 00:13:07.360]  被人拘捕了
[00:13:07.360 --> 00:13:10.640]  他要上庭受審
[00:13:10.640 --> 00:13:12.300]  後來他心裏很不安
[00:13:12.300 --> 00:13:14.940]  於是就跳樓死了
[00:13:14.940 --> 00:13:18.260]  在他的背包裏面
[00:13:18.260 --> 00:13:21.160]  就找到那個起訴書
[00:13:21.160 --> 00:13:24.660]  還寫明哪一天他要上法庭受審
[00:13:24.660 --> 00:13:27.260]  大家知道香港是沒有死刑的
[00:13:27.260 --> 00:13:30.060]  非禮一定如果罪成
[00:13:30.060 --> 00:13:31.240]  是要受罰
[00:13:31.240 --> 00:13:32.280]  是要坐牢
[00:13:32.280 --> 00:13:33.900]  但都不會坐很久
[00:13:33.900 --> 00:13:36.240]  也都不會拘禁你很久
[00:13:36.240 --> 00:13:38.080]  排期排兩年、三年
[00:13:38.080 --> 00:13:39.120]  然後才審你
[00:13:39.120 --> 00:13:40.960]  這些案件很快就會審
[00:13:40.960 --> 00:13:43.560]  但他心裏沒有這種平安的時候
[00:13:43.560 --> 00:13:45.080]  於是他又怎樣呢?
[00:13:45.080 --> 00:13:47.660]  他就結束自己的生命
[00:13:47.660 --> 00:13:51.240]  所以當我們來到去倚靠神的時候
[00:13:51.240 --> 00:13:53.720]  我們就會有生命的平安
[00:13:53.720 --> 00:13:59.020]  我再看《羅馬書》第八章第十三節
[00:13:59.020 --> 00:14:03.720]  「你們若順從肉體活著必要死
[00:14:03.720 --> 00:14:08.740]  若靠著聖靈治死身體的惡行必要活著」
[00:14:08.740 --> 00:14:10.840]  所以當我們信了主的時候
[00:14:10.840 --> 00:14:13.900]  聖靈驅使我們認識自己
[00:14:13.900 --> 00:14:17.140]  我們信耶穌、悔改、得救
[00:14:17.140 --> 00:14:19.020]  但我們生命成長
[00:14:19.020 --> 00:14:22.340]  需要不斷依靠聖靈的提點
[00:14:22.340 --> 00:14:24.900]  大兄姐們 我想問問你
[00:14:24.900 --> 00:14:27.780]  當你只顧著上網看劇
[00:14:27.780 --> 00:14:30.960]  當你不斷上網看不同的資訊
[00:14:30.960 --> 00:14:33.780]  你有沒有感受到聖靈跟你說
[00:14:33.780 --> 00:14:36.020]  你有沒有好好地認同神的話語?
[00:14:36.020 --> 00:14:38.300]  有沒有好好地去親近我?
[00:14:38.300 --> 00:14:40.240]  你可以不理的
[00:14:40.240 --> 00:14:43.740]  但是如果我們能夠信服於聖靈的時候
[00:14:43.740 --> 00:14:47.020]  好了 每天我都會抽出大概
[00:14:47.020 --> 00:14:49.520]  二十五分鐘至半個小時來親近神
[00:14:49.520 --> 00:14:52.420]  你想想 二十五分鐘不是很多
[00:14:52.420 --> 00:14:53.960]  當你去親近神的時候
[00:14:53.960 --> 00:14:55.760]  你的生命就會成熟
[00:14:55.760 --> 00:14:57.760]  就會認識神更多
[00:14:57.760 --> 00:15:00.980]  當你來放縱自己的情慾
[00:15:00.980 --> 00:15:02.460]  你犯錯的時候
[00:15:02.460 --> 00:15:03.280]  聖經很清楚說
[00:15:03.280 --> 00:15:05.600]  淫亂的人是進不了天國的
[00:15:05.600 --> 00:15:09.260]  但是如果我們信服於聖靈的提點
[00:15:09.260 --> 00:15:13.880]  我們不再隨便地去犯錯
[00:15:13.880 --> 00:15:17.680]  我們的生命就會更加美麗
[00:15:17.680 --> 00:15:20.020]  更加得到神的喜悅
[00:15:20.020 --> 00:15:21.520]  所以第二方面
[00:15:21.520 --> 00:15:24.160]  聖靈的工作是什麼呢?
[00:15:24.160 --> 00:15:26.980]  就是幫助我們生命成長
[00:15:26.980 --> 00:15:30.740]  我們一定要信服於聖靈的提點之下
[00:15:30.740 --> 00:15:33.440]  格拉太書有相同的道理
[00:15:33.440 --> 00:15:36.900]  當我們慢慢敏銳於聖靈的感受
[00:15:36.900 --> 00:15:40.540]  你就會對神有更多的了解
[00:15:40.540 --> 00:15:43.340]  最簡單舉個例
[00:15:43.340 --> 00:15:47.040]  如果兩夫婦感情好的時候
[00:15:47.040 --> 00:15:49.980]  有時候有些說話是盡在不言中的
[00:15:49.980 --> 00:15:51.980]  譬如你看到你的孩子
[00:15:51.980 --> 00:15:53.480]  有些事情做得不太理想
[00:15:53.480 --> 00:15:54.500]  但又不是真的壞的時候
[00:15:54.500 --> 00:15:58.280]  可能你就會和你的配偶打個招呼
[00:15:58.280 --> 00:15:59.720]  一個眼神
[00:15:59.720 --> 00:16:01.560]  這樣就會明白了
[00:16:01.560 --> 00:16:03.280]  你會說 什麼事?
[00:16:03.280 --> 00:16:04.700]  你為什麼眼眨眨的?
[00:16:04.700 --> 00:16:06.480]  又有情緒進入你的眼睛裡嗎?
[00:16:06.480 --> 00:16:08.600]  當然不會了 是不是?
[00:16:08.600 --> 00:16:12.280]  當你習慣了你家人的聲音
[00:16:12.280 --> 00:16:14.040]  他打電話給你的時候
[00:16:14.040 --> 00:16:16.940]  你就不會說 是哪一位?
[00:16:16.940 --> 00:16:18.620]  我打電話給美心問她
[00:16:18.620 --> 00:16:20.020]  我是不是要錄影?
[00:16:20.020 --> 00:16:20.740]  我打給她的時候
[00:16:20.740 --> 00:16:23.340]  可能她還沒有我英國的電話
[00:16:23.340 --> 00:16:25.780]  我是牧師 哪位牧師?
[00:16:25.780 --> 00:16:28.780]  不要緊 因為很少和她通電話
[00:16:28.780 --> 00:16:31.400]  如果我打給我兒子
[00:16:31.400 --> 00:16:32.820]  我兒子說你是哪位?
[00:16:32.820 --> 00:16:34.620]  我就死給你看了
[00:16:34.620 --> 00:16:36.320]  所以很重要的就是
[00:16:36.320 --> 00:16:39.120]  我們越敏銳於聖靈
[00:16:39.120 --> 00:16:41.120]  不斷聽慣祂的聲音
[00:16:41.120 --> 00:16:42.960]  即是倚靠神的時候
[00:16:42.960 --> 00:16:44.880]  我們越容易認識到
[00:16:44.880 --> 00:16:47.000]  神在我們身上的心意
[00:16:47.000 --> 00:16:48.420]  第三方面
[00:16:48.420 --> 00:16:49.820]  聖靈是做什麼的呢?
[00:16:49.820 --> 00:16:53.140]  就是確認我們的身份
[00:16:53.140 --> 00:16:56.540]  《南華書》第八章十四到第十六節
[00:16:56.540 --> 00:17:00.460]  「因為凡被神的靈引導的
[00:17:00.460 --> 00:17:02.860]  都是神的兒子
[00:17:02.860 --> 00:17:06.740]  你們所受的不是牢獄的心
