
[00:00:00.000 --> 00:00:03.000]  今天跟大家說的題目是
[00:03:30.000 --> 00:03:33.000]  回到聖經的真理裏面
[00:03:33.000 --> 00:03:37.000]  而裏面其中有一個口號
[00:03:37.000 --> 00:03:38.000]  很清楚的
[00:03:38.000 --> 00:03:40.000]  馬丁路德非常強調的
[00:03:40.000 --> 00:03:42.000]  就是
[00:03:42.000 --> 00:03:44.000]  信徒皆祭司
[00:03:44.000 --> 00:03:46.000]  每一個信徒都是祭司
[00:03:46.000 --> 00:03:48.000]  每一個信徒都是祭司
[00:03:48.000 --> 00:03:51.000]  不是好像在天主教的系統裏面
[00:03:51.000 --> 00:03:54.000]  要靠著神職人員
[00:03:54.000 --> 00:03:56.000]  他們才可以解釋聖經
[00:03:56.000 --> 00:03:58.000]  才可以來侍奉
[00:03:58.000 --> 00:04:00.000]  甚至要靠著中間
[00:04:00.000 --> 00:04:02.000]  瑪利亞或者其他一些的聖徒
[00:04:02.000 --> 00:04:04.000]  來做他們的中間人
[00:04:04.000 --> 00:04:05.000]  不是
[00:04:05.000 --> 00:04:08.000]  原來在聖經裏面很清楚的告訴我們
[00:04:08.000 --> 00:04:11.000]  每一個信主的人都是祭司
[00:04:11.000 --> 00:04:15.000]  所有的信徒都是祭司
[00:04:15.000 --> 00:04:18.000]  即是我們可以來到神面前
[00:04:18.000 --> 00:04:20.000]  向神直接禱告
[00:04:20.000 --> 00:04:23.000]  我們可以像祭司那樣
[00:04:23.000 --> 00:04:25.000]  去到神面前侍奉神
[00:04:25.000 --> 00:04:29.000]  不是只有神職人員才可以有這個優越
[00:04:29.000 --> 00:04:32.000]  但是每一個信徒都能夠有這個權利
[00:04:32.000 --> 00:04:34.000]  可以來侍奉主
[00:04:34.000 --> 00:04:37.000]  用神給我們的恩謝來服侍他
[00:04:37.000 --> 00:04:42.000]  用神給我們的一個聖潔的身份
[00:04:42.000 --> 00:04:45.000]  去成為一個祭司來侍奉神
[00:04:45.000 --> 00:04:48.000]  而且我們更加可以成為
[00:04:48.000 --> 00:04:51.000]  這個世界未認識神的一個中間人
[00:04:51.000 --> 00:04:55.000]  祭司就是將和神有問題的人
[00:04:55.000 --> 00:04:57.000]  因為罪的難阻
[00:04:57.000 --> 00:05:01.000]  藉著獻祭來解決神人之間的難阻
[00:05:01.000 --> 00:05:04.000]  所以當時在以色列國
[00:05:04.000 --> 00:05:06.000]  他們成為一個新的國度
[00:05:06.000 --> 00:05:09.000]  神說這個國度是一個祭司的國度
[00:05:09.000 --> 00:05:12.000]  即是藉著他們叫世界不認識耶和華
[00:05:12.000 --> 00:05:13.000]  獨一的真神的人
[00:05:13.000 --> 00:05:16.000]  因為以色列民能夠認識上帝
[00:05:16.000 --> 00:05:19.000]  同樣的,當去到新約的時候
[00:05:19.000 --> 00:05:21.000]  我們每一個都是祭司的時候
[00:05:21.000 --> 00:05:23.000]  就是神透過我們
[00:05:23.000 --> 00:05:26.000]  讓人可以去和神和好
[00:05:26.000 --> 00:05:28.000]  我們就可以有這個福分
[00:05:28.000 --> 00:05:31.000]  來將上帝的救恩和上帝的福
[00:05:31.000 --> 00:05:34.000]  可以透過我們來見證出來
[00:05:34.000 --> 00:05:35.000]  傳遞出來
[00:05:35.000 --> 00:05:38.000]  讓人可以有機會與神和好
[00:05:38.000 --> 00:05:41.000]  所以我們是一個師福的器皿
[00:05:41.000 --> 00:05:45.000]  神透過我們將神的恩典流露出去
[00:05:45.000 --> 00:05:46.000]  這個是祭司
[00:05:46.000 --> 00:05:48.000]  好像一個中間者
[00:05:48.000 --> 00:05:50.000]  一個中寶的角色
[00:05:50.000 --> 00:05:54.000]  所以每一個信徒都是我們成為了祭司
[00:05:54.000 --> 00:05:56.000]  所以今天我和大家思想一下
[00:05:56.000 --> 00:05:59.000]  我們如何像一個祭司一樣
[00:05:59.000 --> 00:06:01.000]  向神敬拜
[00:06:01.000 --> 00:06:02.000]  向神侍奉
[00:06:02.000 --> 00:06:03.000]  向神祈禱
[00:06:03.000 --> 00:06:05.000]  由成為祭司的角色
[00:06:05.000 --> 00:06:08.000]  來成為別人的一個祝福
[00:06:08.000 --> 00:06:10.000]  這幾個的身份
[00:06:10.000 --> 00:06:13.000]  在不同的聖經的經文裏面
[00:06:13.000 --> 00:06:16.000]  有一些強調性
[00:06:16.000 --> 00:06:17.000]  所以我們思想一下
[00:06:17.000 --> 00:06:20.000]  有四方面的一些祭司的強調性
[00:06:20.000 --> 00:06:22.000]  今天我們先講頭兩個
[00:06:22.000 --> 00:06:26.000]  第一,我們看見這個是很清楚
[00:06:26.000 --> 00:06:28.000]  什麼是祭司呢?
[00:06:28.000 --> 00:06:30.000]  這個叫做父神的祭司
[00:06:30.000 --> 00:06:33.000]  剛才我們讀這本經文已經很清楚表示出來了
[00:06:33.000 --> 00:06:35.000]  我們再讀一次,請讀
[00:06:35.000 --> 00:06:38.000]  由使我們成為國民
[00:06:38.000 --> 00:06:41.000]  作他父上帝的祭司
[00:06:41.000 --> 00:06:44.000]  但願榮耀權能歸給他
[00:06:44.000 --> 00:06:47.000]  直到永永遠遠
[00:06:47.000 --> 00:06:48.000]  阿們
[00:06:48.000 --> 00:06:50.000]  在新約裏面很清楚告訴我們
[00:06:50.000 --> 00:06:53.000]  耶穌基督就是這位大祭司
[00:06:53.000 --> 00:06:55.000]  祂是完美的,沒有瑕疵的
[00:06:55.000 --> 00:07:02.000]  祂已經完成了所有合乎祭司的條件
[00:07:02.000 --> 00:07:04.000]  所以祂升在高天之上
[00:07:04.000 --> 00:07:06.000]  來成為我們的大祭司
[00:07:06.000 --> 00:07:09.000]  我們可以靠著祂來到父神的面前
[00:07:09.000 --> 00:07:11.000]  來得連率蒙恩惠
[00:07:11.000 --> 00:07:13.000]  作隨時的幫助
[00:07:13.000 --> 00:07:15.000]  大祭司為我們開了一條路
[00:07:15.000 --> 00:07:17.000]  已經通到孟子
[00:07:17.000 --> 00:07:22.000]  穿過隔開宇治聖所的孟子
[00:07:22.000 --> 00:07:23.000]  打開一條新的道路
[00:07:23.000 --> 00:07:27.000]  讓我們可以直接去到師恩座的面前
[00:07:27.000 --> 00:07:29.000]  但原來特別的地方就是
[00:07:29.000 --> 00:07:31.000]  我們原來不是做耶穌基督的祭司
[00:07:31.000 --> 00:07:35.000]  這裡說我們是做父神的祭司
[00:07:35.000 --> 00:07:37.000]  就是說耶穌是大祭司
[00:07:37.000 --> 00:07:40.000]  我們不是在大祭司之下
[00:07:40.000 --> 00:07:43.000]  而是我們在另外一條線通上去
[00:07:43.000 --> 00:07:47.000]  我們是做大祭司的父上帝的祭司
[00:07:47.000 --> 00:07:49.000]  所以換句話說
[00:07:49.000 --> 00:07:52.000]  我們學校耶穌基督做大祭司
[00:07:52.000 --> 00:07:54.000]  直接可以去到神面前
[00:07:54.000 --> 00:07:57.000]  當然我們是靠著基督的寶貴的聖名
[00:07:57.000 --> 00:08:00.000]  我們就能夠作祭司的身份
[00:08:00.000 --> 00:08:01.000]  靠著祂的救贖
[00:08:01.000 --> 00:08:03.000]  我們能夠有一個新的身份
[00:08:03.000 --> 00:08:05.000]  可以來侍奉上帝
[00:08:05.000 --> 00:08:07.000]  好像耶穌基督一樣
[00:08:07.000 --> 00:08:09.000]  這個實在有很大的說明
[00:08:09.000 --> 00:08:10.000]  很大的說明
[00:08:10.000 --> 00:08:12.000]  我們好像耶穌基督
[00:08:12.000 --> 00:08:14.000]  當然祂是大祭司
[00:08:14.000 --> 00:08:15.000]  但我們是祭司制
[00:08:15.000 --> 00:08:19.000]  我們每一個都可以去到聖殿裡侍奉
[00:08:19.000 --> 00:08:23.000]  我們可以直接在我們的禱告裡
[00:08:23.000 --> 00:08:25.000]  直達到師恩座的面前
[00:08:25.000 --> 00:08:30.000]  我們也可以去獻祭
[00:08:30.000 --> 00:08:35.000]  讓人與神和好
[00:08:35.000 --> 00:08:39.000]  所以我們看一看大祭司和祭司的制度的時候
[00:08:39.000 --> 00:08:42.000]  我們可以回到最早期
[00:08:42.000 --> 00:08:43.000]  我們知道
[00:08:43.000 --> 00:08:44.000]  剛才我們說過
[00:08:44.000 --> 00:08:47.000]  祭司其實是舊約的
[00:08:47.000 --> 00:08:50.000]  到新約已經更新了
[00:08:50.000 --> 00:08:52.000]  但是基礎在舊約那裡
[00:08:52.000 --> 00:08:57.000]  神最初在以色列國設立祭司的國度
[00:08:57.000 --> 00:09:00.000]  然後設立祭司的職份和系統
[00:09:00.000 --> 00:09:02.000]  所以最早的時候
[00:09:02.000 --> 00:09:05.000]  我們可以看出埃及記第29章的經文
[00:09:05.000 --> 00:09:08.000]  詳細解釋到以色列民
[00:09:08.000 --> 00:09:12.000]  他們當時祭司被選任的條件和程序
[00:09:12.000 --> 00:09:15.000]  如果這樣就預表我們新約
[00:09:15.000 --> 00:09:17.000]  我們成為祭司的時候
[00:09:17.000 --> 00:09:19.000]  有什麼屬靈的意義呢?
[00:09:19.000 --> 00:09:21.000]  在這裡可以找到根源
[00:09:21.000 --> 00:09:23.000]  第一我們看到
[00:09:23.000 --> 00:09:25.000]  作父神的祭司
[00:09:25.000 --> 00:09:27.000]  第一點我們看到
[00:09:27.000 --> 00:09:31.000]  祭司是蒙神揀選和任命的
[00:09:31.000 --> 00:09:35.000]  在舊約初埃及記第29章是很清楚的
[00:09:35.000 --> 00:09:37.000]  在經文裡面我們可以看到
[00:09:37.000 --> 00:09:38.000]  第29章第一節
[00:09:38.000 --> 00:09:43.000]  我們一起讀舊約初埃及記第29章第一節
[00:09:43.000 --> 00:09:51.000]  「你使阿倫和他兒子成聖,給我供祭司的職份」
[00:09:51.000 --> 00:09:52.000]  我們在這裡看到
[00:09:52.000 --> 00:09:54.000]  如果大家有時間再看看
[00:09:54.000 --> 00:09:56.000]  整個初埃及記第29章
[00:09:56.000 --> 00:09:59.000]  一直說到關乎祭司的任命
[00:09:59.000 --> 00:10:00.000]  他的責任等等
[00:10:00.000 --> 00:10:02.000]  有詳細的解釋
[00:10:02.000 --> 00:10:04.000]  我抽了其中一些經文給大家
[00:10:04.000 --> 00:10:07.000]  我們作為這個訊息的重點
[00:10:07.000 --> 00:10:09.000]  這裡很清楚讓我們看到
[00:10:09.000 --> 00:10:12.000]  原來是神自己設立的
[00:10:12.000 --> 00:10:15.000]  是神揀選和任命的
[00:10:15.000 --> 00:10:19.000]  意思是在以色列文有多少個支派?
[00:10:19.000 --> 00:10:21.000]  12個支派
[00:10:21.000 --> 00:10:26.000]  在12個支派中揀選有一個支派叫利美支派
[00:10:26.000 --> 00:10:28.000]  這個利美支派是侍奉神的支派
[00:10:28.000 --> 00:10:30.000]  是要做祭司的支派
[00:10:30.000 --> 00:10:33.000]  但是當他要立一個大祭司的時候
[00:10:33.000 --> 00:10:36.000]  真的要做祭司的一個系統
[00:10:36.000 --> 00:10:38.000]  大祭司、祭司的系統的時候
[00:10:38.000 --> 00:10:41.000]  特別在利美人當中揀選了一家人
[00:10:41.000 --> 00:10:43.000]  這家人叫做什麼?
[00:10:43.000 --> 00:10:44.000]  阿倫
[00:10:44.000 --> 00:10:47.000]  阿倫是祭司的家族
[00:10:47.000 --> 00:10:50.000]  所以原來其他人不可以
[00:10:50.000 --> 00:10:53.000]  只有生在阿倫家的人才可以
[00:10:53.000 --> 00:10:59.000]  而特別是特派揀選支派裡面的家族
[00:10:59.000 --> 00:11:01.000]  所以這個是神揀選的
[00:11:01.000 --> 00:11:03.000]  是祂命定的
[00:11:03.000 --> 00:11:05.000]  是祂生出來的
[00:11:05.000 --> 00:11:06.000]  所以沒有選擇
[00:11:06.000 --> 00:11:07.000]  生在這裡
[00:11:07.000 --> 00:11:09.000]  生不在這裡
[00:11:09.000 --> 00:11:11.000]  那就沒辦法了
[00:11:11.000 --> 00:11:13.000]  所以是神的安排
[00:11:13.000 --> 00:11:14.000]  所以我們看到
[00:11:14.000 --> 00:11:16.000]  原來今天我們成為神的祭司
[00:11:16.000 --> 00:11:18.000]  這裡可以預表一件事
[00:11:18.000 --> 00:11:20.000]  我們不是自己揀選
[00:11:20.000 --> 00:11:22.000]  可以做祭司的
[00:11:22.000 --> 00:11:24.000]  是神揀選我們
[00:11:24.000 --> 00:11:26.000]  是祂命定我們的
[00:11:26.000 --> 00:11:27.000]  是什麼原因呢?
[00:11:27.000 --> 00:11:29.000]  是因為我們生在
[00:11:29.000 --> 00:11:30.000]  父神的國裡面
[00:11:30.000 --> 00:11:32.000]  父神的家裡面
[00:11:32.000 --> 00:11:33.000]  我們有祂的生命
[00:11:33.000 --> 00:11:37.000]  所以在新約聖經
[00:11:37.000 --> 00:11:40.000]  約翰福音第一章
[00:11:40.000 --> 00:11:41.000]  這裡的經文
[00:11:41.000 --> 00:11:42.000]  我們一起來讀
[00:11:42.000 --> 00:11:43.000]  請讀
[00:11:43.000 --> 00:11:47.000]  「凡接待他的就是信他名的人
[00:11:47.000 --> 00:11:52.000]  他就賜他們權並作上帝的兒女
[00:11:52.000 --> 00:11:55.000]  這等人不是從血氣生的
[00:11:55.000 --> 00:11:57.000]  不是從情慾生的
[00:11:57.000 --> 00:12:00.000]  也不是從仁義生的
[00:12:00.000 --> 00:12:03.000]  乃是從上帝生的」
[00:12:03.000 --> 00:12:08.000]  原來你和我今天是從神所生的
[00:12:08.000 --> 00:12:10.000]  是有神的生命的
[00:12:10.000 --> 00:12:12.000]  是神來到
[00:12:12.000 --> 00:12:14.000]  是因為我們接待祂
[00:12:14.000 --> 00:12:15.000]  信靠祂
[00:12:15.000 --> 00:12:17.000]  我們就有這個權並
[00:12:17.000 --> 00:12:19.000]  做上帝的兒女
[00:12:19.000 --> 00:12:20.000]  這裡說得很清楚
[00:12:20.000 --> 00:12:22.000]  不是我們肉身的生命
[00:12:22.000 --> 00:12:24.000]  不是情慾所生的
[00:12:24.000 --> 00:12:26.000]  不是仁義所生的
[00:12:26.000 --> 00:12:27.000]  也不是人造出來的
[00:12:27.000 --> 00:12:30.000]  是上帝生我們的
[00:12:30.000 --> 00:12:32.000]  是上帝給我們生命的
[00:12:32.000 --> 00:12:34.000]  當然直到我們接受耶穌基督
[00:12:34.000 --> 00:12:37.000]  有基督的新的生命
[00:12:37.000 --> 00:12:40.000]  在以弗所書第一章
[00:12:40.000 --> 00:12:42.000]  講到我們的救恩的時候
[00:12:42.000 --> 00:12:44.000]  第一章第四節
[00:12:44.000 --> 00:12:45.000]  我們一起讀
[00:12:45.000 --> 00:12:46.000]  請讀
[00:12:46.000 --> 00:12:50.000]  「就如上帝從創立世界以前
[00:12:50.000 --> 00:12:53.000]  在基督裡揀選了我們
[00:12:53.000 --> 00:12:57.000]  使我們在他面前成為聖傑
[00:12:57.000 --> 00:12:59.000]  沒有瑕疵」
[00:12:59.000 --> 00:13:03.000]  這裡說我們在神的計劃裡
[00:13:03.000 --> 00:13:05.000]  在創立世界以前
[00:13:05.000 --> 00:13:11.000]  已經計劃在基督裡揀選了我們
[00:13:11.000 --> 00:13:12.000]  所以我們
[00:13:12.000 --> 00:13:15.000]  好像我們是主動的
[00:13:15.000 --> 00:13:16.000]  其實不是
[00:13:16.000 --> 00:13:17.000]  是神預備好
[00:13:17.000 --> 00:13:19.000]  讓我們可以接受的
[00:13:19.000 --> 00:13:21.000]  這是神先預備的
[00:13:21.000 --> 00:13:23.000]  當然我們去接受
[00:13:23.000 --> 00:13:24.000]  這是我們的決定
[00:13:24.000 --> 00:13:27.000]  但其實都是帶著上帝的恩典和揀選
[00:13:27.000 --> 00:13:29.000]  是神揀選你和我
[00:13:29.000 --> 00:13:31.000]  今天我們能夠有神的生命
[00:13:31.000 --> 00:13:34.000]  是祂揀選我們成為祂的兒女
[00:13:34.000 --> 00:13:37.000]  在約翰福音第十五章第十六節
[00:13:37.000 --> 00:13:38.000]  再一次這樣說
[00:13:38.000 --> 00:13:39.000]  請讀
[00:13:39.000 --> 00:13:41.000]  「不是你們揀選了我
[00:13:41.000 --> 00:13:44.000]  是我揀選了你們
[00:13:44.000 --> 00:13:48.000]  並且分派你們去結果子
[00:13:48.000 --> 00:13:51.000]  叫你們的果子上傳」
[00:13:51.000 --> 00:13:54.000]  原來不是我們揀選神
[00:13:54.000 --> 00:13:56.000]  是神揀選我們
[00:13:56.000 --> 00:13:58.000]  而且祂揀選我們的目的
[00:13:58.000 --> 00:14:02.000]  是叫我們可以去結果子
[00:14:02.000 --> 00:14:04.000]  祂分派我們有一個使命
[00:14:04.000 --> 00:14:06.000]  我們屬於神的家的人
[00:14:06.000 --> 00:14:08.000]  就可以來侍奉神
[00:14:08.000 --> 00:14:09.000]  代表神
[00:14:09.000 --> 00:14:12.000]  來好像祭司那樣
[00:14:12.000 --> 00:14:16.000]  被差派被任命去服侍主
[00:14:16.000 --> 00:14:20.000]  所以不是在乎我們有多少的教育背景
[00:14:20.000 --> 00:14:24.000]  不是在乎我們有多少肉身的才幹和能力
[00:14:24.000 --> 00:14:28.000]  也不是在乎我們有多少成功的果效
[00:14:28.000 --> 00:14:29.000]  在這個人生
[00:14:29.000 --> 00:14:31.000]  在這個世界上
[00:14:31.000 --> 00:14:33.000]  不是在乎這些世上任何的東西
[00:14:33.000 --> 00:14:35.000]  如果我們想想當時
[00:14:35.000 --> 00:14:36.000]  其實以色列民當中
[00:14:36.000 --> 00:14:40.000]  有很多是很有知識
[00:14:40.000 --> 00:14:41.000]  很有能幹
[00:14:41.000 --> 00:14:42.000]  很有學問
[00:14:42.000 --> 00:14:44.000]  或者其他一些技能的人
[00:14:44.000 --> 00:14:47.000]  但是神卻沒有揀選他們做祭司
[00:14:47.000 --> 00:14:53.000]  祂是揀選亞倫加利美這個支派
[00:14:53.000 --> 00:14:55.000]  是神特別的安排
[00:14:55.000 --> 00:14:56.000]  所以今天同樣的
[00:14:56.000 --> 00:14:58.000]  我們不是因為我們的背景
[00:14:58.000 --> 00:14:59.000]  不是因為我們有多少財富
[00:14:59.000 --> 00:15:01.000]  不是因為我們有多少學歷
[00:15:01.000 --> 00:15:02.000]  不是因為我們有多少技能
[00:15:02.000 --> 00:15:04.000]  不是因為我們世界上有多少成就
[00:15:04.000 --> 00:15:06.000]  所以我們做了多少功德
[00:15:06.000 --> 00:15:07.000]  有多少善事
[00:15:07.000 --> 00:15:12.000]  而是上帝用祂的恩典來呼召揀選我們
[00:15:12.000 --> 00:15:17.000]  這是神特別的憐憫和恩典在我們身上
[00:15:17.000 --> 00:15:19.000]  所以我們感謝神
[00:15:19.000 --> 00:15:20.000]  是神揀選我們
[00:15:20.000 --> 00:15:25.000]  以致我們能夠有一個這樣的寶貴的身份
[00:15:25.000 --> 00:15:28.000]  成為聖潔沒有瑕疵在神的面前
[00:15:28.000 --> 00:15:30.000]  可以來侍奉神
[00:15:30.000 --> 00:15:33.000]  而且神分派我們去見證祂
[00:15:33.000 --> 00:15:34.000]  去侍奉祂
[00:15:34.000 --> 00:15:36.000]  這是一個很大的署名
[00:15:36.000 --> 00:15:39.000]  我們實在是神給我們
[00:15:39.000 --> 00:15:44.000]  一個身為父神的祭司的身份
[00:15:44.000 --> 00:15:46.000]  是祂特派的
[00:15:46.000 --> 00:15:47.000]  是祂任命的
[00:15:47.000 --> 00:15:48.000]  還有我們這裏
[00:15:48.000 --> 00:15:50.000]  在初一及二也看到第二個
[00:15:50.000 --> 00:15:51.000]  祂的記載就是
[00:15:51.000 --> 00:15:53.000]  祭司蒙潔淨
[00:15:53.000 --> 00:15:56.000]  和穿起聖衣
[00:15:56.000 --> 00:15:58.000]  在初一及二二十九章
[00:15:58.000 --> 00:16:00.000]  第四至第六節
[00:16:00.000 --> 00:16:01.000]  我們一起讀一讀這個背景
[00:16:01.000 --> 00:16:02.000]  好嗎?請讀
[00:16:02.000 --> 00:16:08.000]  要使亞倫和他兒子到會幕門口來
[00:16:08.000 --> 00:16:10.000]  用水洗身
[00:16:10.000 --> 00:16:20.000]  要給亞倫穿上內袍和以佛德的外袍
[00:16:20.000 --> 00:16:24.000]  並以佛德又戴上胸牌
[00:16:24.000 --> 00:16:28.000]  束上以佛德考功績的戴紙
[00:16:28.000 --> 00:16:31.000]  把冠冕戴在他頭上
[00:16:31.000 --> 00:16:35.000]  將聖冠加在冠冕上
[00:16:35.000 --> 00:16:41.000]  你看到這裏是祭司的過程
[00:16:41.000 --> 00:16:43.000]  首先第四節
[00:16:43.000 --> 00:16:45.000]  聖經這裏說
[00:16:45.000 --> 00:16:47.000]  第四節這裏說
[00:16:47.000 --> 00:16:49.000]  先去到會幕前
[00:16:49.000 --> 00:16:51.000]  做什麼事?
[00:16:51.000 --> 00:16:53.000]  用水洗身
[00:16:53.000 --> 00:16:55.000]  即是全個人潔淨
[00:16:55.000 --> 00:17:03.000]  然後才有預備好穿上聖衣
[00:17:03.000 --> 00:17:05.000]  所以他們先蒙潔淨
[00:17:05.000 --> 00:17:07.000]  然後披上聖衣
[00:17:07.000 --> 00:17:09.000]  有內袍有外袍
[00:17:09.000 --> 00:17:11.000]  有以佛德
[00:17:11.000 --> 00:17:13.000]  是一個祭司的以佛德
[00:17:13.000 --> 00:17:19.000]  上面有胸牌代表他們來服侍以色列的子民
[00:17:19.000 --> 00:17:22.000]  因為胸牌上有十二個支派的代表
[00:17:22.000 --> 00:17:26.000]  代表著全民來獻祭
[00:17:26.000 --> 00:17:29.000]  代表著全民來敬拜
[00:17:29.000 --> 00:17:31.000]  然後戴上冠冕
[00:17:31.000 --> 00:17:33.000]  這是一個聖冠
[00:17:33.000 --> 00:17:35.000]  上面寫著歸瑤和為聖
[00:17:35.000 --> 00:17:37.000]  所以我們看到這個
[00:17:37.000 --> 00:17:40.000]  代表著一個預表
[00:17:40.000 --> 00:17:42.000]  代表著作為祭司
[00:17:42.000 --> 00:17:44.000]  原來一定先蒙潔淨
[00:17:44.000 --> 00:17:46.000]  先蒙潔淨
[00:17:46.000 --> 00:17:47.000]  全人的潔淨
[00:17:47.000 --> 00:17:49.000]  潔淨之後披上一個新的身份
[00:17:49.000 --> 00:17:51.000]  一個新的
[00:17:51.000 --> 00:17:53.000]  一個很尊榮的
[00:17:53.000 --> 00:17:55.000]  一個侍奉神的
[00:17:55.000 --> 00:17:58.000]  一個祭司的服裝
[00:17:58.000 --> 00:18:00.000]  我們看到啟示錄第一章
[00:18:00.000 --> 00:18:02.000]  剛才我們說過的經文是
[00:18:02.000 --> 00:18:05.000]  一章第五第六節
