
[00:00:00.000 --> 00:00:02.000]  好我們一起來禱告
[00:01:08.000 --> 00:01:10.000]  他就是
[00:01:10.000 --> 00:01:12.000]  有貪瀆跟貪污的案子
[00:01:12.000 --> 00:01:14.000]  在這個
[00:01:14.000 --> 00:01:16.000]  這個禮拜當中
[00:01:16.000 --> 00:01:18.000]  2月22號
[00:01:18.000 --> 00:01:20.000]  那其實我們就很想了解
[00:01:20.000 --> 00:01:22.000]  到底是怎麼一回事
[00:01:22.000 --> 00:01:24.000]  也沒有聽說這件事
[00:01:24.000 --> 00:01:26.000]  就進來報章
[00:01:26.000 --> 00:01:28.000]  就是報導找出來
[00:01:28.000 --> 00:01:30.000]  那我想教會界要來面對這件事
[00:01:30.000 --> 00:01:32.000]  所以我也跟弟兄妹要來分享
[00:01:32.000 --> 00:01:34.000]  就是我們怎麼樣來看待這件事情
[00:01:34.000 --> 00:01:36.000]  我不希望讓很多的事情變成
[00:01:36.000 --> 00:01:38.000]  茶餘飯後的討論
[00:01:38.000 --> 00:01:40.000]  或者變成一個批評論斷的討論
[00:01:40.000 --> 00:01:42.000]  或者一個想法
[00:01:42.000 --> 00:01:44.000]  其實這些東西呢
[00:01:44.000 --> 00:01:46.000]  因為我們資料不是很齊全
[00:01:46.000 --> 00:01:48.000]  但是我卻看見在整個
[00:01:48.000 --> 00:01:50.000]  現有資料裡面已經可以看出一些端倪
[00:01:50.000 --> 00:01:52.000]  我們可以來明白教會該怎麼來面對
[00:01:52.000 --> 00:01:54.000]  那特別呢我是在
[00:01:54.000 --> 00:01:56.000]  因為那個Games有見面看到以後呢
[00:01:56.000 --> 00:01:58.000]  那我就去思想
[00:01:58.000 --> 00:02:00.000]  那我覺得神有給我一個特別的帶領
[00:02:00.000 --> 00:02:02.000]  我想我們好好來看這件事情
[00:02:02.000 --> 00:02:04.000]  也幫助我們
[00:02:04.000 --> 00:02:06.000]  那我就問說那我們要
[00:02:06.000 --> 00:02:08.000]  到底有什麼經驗或有什麼
[00:02:08.000 --> 00:02:10.000]  教導要給我們呢
[00:02:10.000 --> 00:02:12.000]  至少給我們基隆教會跟弟兄妹而言
[00:02:12.000 --> 00:02:14.000]  我們怎麼樣來面對呢
[00:02:14.000 --> 00:02:16.000]  那我就覺得神就給我一段經文
[00:02:16.000 --> 00:02:18.000]  我們就可以來思想
[00:02:18.000 --> 00:02:20.000]  那這段經文呢其實
[00:02:20.000 --> 00:02:22.000]  弟兄妹應該都很熟悉
[00:02:22.000 --> 00:02:24.000]  但是我們再去來想一想
[00:02:24.000 --> 00:02:26.000]  到底神要告訴我們什麼事情
[00:02:26.000 --> 00:02:28.000]  那等一下我再來告訴弟兄妹
[00:02:28.000 --> 00:02:30.000]  那個整個流程
[00:02:30.000 --> 00:02:32.000]  一些簡單的大事記的流程
[00:02:32.000 --> 00:02:34.000]  讓我們來看
[00:02:34.000 --> 00:02:36.000]  所以先請來看在聖經
[00:02:36.000 --> 00:02:38.000]  路加福音第二十二章
[00:02:38.000 --> 00:02:44.000]  我們要來看
[00:02:44.000 --> 00:02:46.000]  三十一節到
[00:02:46.000 --> 00:02:48.000]  三十四節
[00:02:48.000 --> 00:02:50.000]  路加福音二十二章
[00:02:50.000 --> 00:02:52.000]  三十一節到三十四節
[00:02:52.000 --> 00:03:02.000]  我們一起來讀
[00:03:02.000 --> 00:03:04.000]  主又說西門西門
[00:03:04.000 --> 00:03:06.000]  撒旦想要得著你們
[00:03:06.000 --> 00:03:08.000]  好塞你們像塞麥子一樣
[00:03:08.000 --> 00:03:10.000]  但我已經為你們祈求
[00:03:10.000 --> 00:03:12.000]  叫你們不自私的信心
[00:03:12.000 --> 00:03:14.000]  你回頭以後
[00:03:14.000 --> 00:03:16.000]  要兼顧你的弟兄
[00:03:16.000 --> 00:03:18.000]  說主啊我就是同你下奸
[00:03:18.000 --> 00:03:20.000]  同你受死也是甘心
[00:03:20.000 --> 00:03:22.000]  耶穌說彼得我告訴你
[00:03:22.000 --> 00:03:24.000]  今日妻還沒叫
[00:03:24.000 --> 00:03:26.000]  你要三次說不認得我
[00:03:26.000 --> 00:03:30.000]  在2012年的時候呢
[00:03:30.000 --> 00:03:32.000]  純福音教會呢
[00:03:32.000 --> 00:03:34.000]  他們就做了一個決定
[00:03:34.000 --> 00:03:36.000]  是他們長老會議呢
[00:03:36.000 --> 00:03:38.000]  開會空過
[00:03:38.000 --> 00:03:40.000]  然後請趙牧師來簽名
[00:03:40.000 --> 00:03:42.000]  什麼會議呢
[00:03:42.000 --> 00:03:44.000]  就他們教會要有一個投資
[00:03:44.000 --> 00:03:46.000]  他賣什麼
[00:03:46.000 --> 00:03:48.000]  買趙牧師大兒子的一個清潔公司的股票
[00:03:48.000 --> 00:03:50.000]  所以呢
[00:03:50.000 --> 00:03:52.000]  這是一個投資案
[00:03:52.000 --> 00:03:54.000]  所以呢長老呢都同意
[00:03:54.000 --> 00:03:56.000]  然後呢趙牧師簽名
[00:03:56.000 --> 00:03:58.000]  是這樣
[00:03:58.000 --> 00:04:00.000]  那2012年還是11年的時候
[00:04:00.000 --> 00:04:02.000]  因為那個報章雜誌有一些
[00:04:02.000 --> 00:04:04.000]  不是很清楚
[00:04:04.000 --> 00:04:06.000]  但是2011年跟10年後
[00:04:06.000 --> 00:04:08.000]  2012年的時候呢
[00:04:08.000 --> 00:04:10.000]  那教會有一些長老呢
[00:04:10.000 --> 00:04:12.000]  就三十位的長老呢
[00:04:12.000 --> 00:04:14.000]  就聯名來控告趙牧師
[00:04:14.000 --> 00:04:16.000]  控告趙牧師說他呢
[00:04:16.000 --> 00:04:18.000]  利用職權呢
[00:04:18.000 --> 00:04:20.000]  讓教會虧損
[00:04:20.000 --> 00:04:22.000]  那所以那個投資股票是有虧損的
[00:04:22.000 --> 00:04:24.000]  因為他們當時用高於市價呢
[00:04:24.000 --> 00:04:26.000]  買那個股票
[00:04:26.000 --> 00:04:28.000]  虧損了好幾千萬
[00:04:28.000 --> 00:04:30.000]  所以那教會呢
[00:04:30.000 --> 00:04:32.000]  那政府就接受
[00:04:32.000 --> 00:04:34.000]  所以就開始調查
[00:04:34.000 --> 00:04:36.000]  調查的過程當中呢其實教會呢
[00:04:36.000 --> 00:04:38.000]  其實對這件事情都很清楚
[00:04:38.000 --> 00:04:40.000]  那趙牧師呢也做了一個動作
[00:04:40.000 --> 00:04:42.000]  就是他在呢講台上呢
[00:04:42.000 --> 00:04:44.000]  他就
[00:04:44.000 --> 00:04:46.000]  就跟弟兄妹說
[00:04:46.000 --> 00:04:48.000]  他虧負教會
[00:04:48.000 --> 00:04:50.000]  那這個細節沒有講
[00:04:50.000 --> 00:04:52.000]  就是提告呢他就是
[00:04:52.000 --> 00:04:54.000]  公開的跟弟兄妹道歉
[00:04:54.000 --> 00:04:56.000]  認罪
[00:04:56.000 --> 00:04:58.000]  那其實教會有沒有問題 教會沒有問題
[00:04:58.000 --> 00:05:00.000]  教會是接納他的
[00:05:00.000 --> 00:05:02.000]  因為整個流程裡面呢他們都相信趙牧師的人格
[00:05:02.000 --> 00:05:04.000]  直到現在呢
[00:05:04.000 --> 00:05:06.000]  還有很多的牧者呢
[00:05:06.000 --> 00:05:08.000]  熟悉內情的人他們都願意出來
[00:05:08.000 --> 00:05:10.000]  為趙牧師的人格做背書
[00:05:10.000 --> 00:05:12.000]  是這樣
[00:05:12.000 --> 00:05:14.000]  在這事件發生以後呢
[00:05:14.000 --> 00:05:16.000]  那教會也做了一些處理
[00:05:16.000 --> 00:05:18.000]  因為這些長老他們就認為這些長老呢
[00:05:18.000 --> 00:05:20.000]  不符合教會的
[00:05:20.000 --> 00:05:22.000]  那個服從教會
[00:05:22.000 --> 00:05:24.000]  所以有兩個長老呢就教會就
[00:05:24.000 --> 00:05:26.000]  就驅逐離開教會
[00:05:26.000 --> 00:05:28.000]  那其他的長老就留職
[00:05:28.000 --> 00:05:30.000]  就停職就不再跟他們
[00:05:30.000 --> 00:05:32.000]  接續長老職
[00:05:32.000 --> 00:05:34.000]  請問一下那個春暉教會你知道有多少位長老嗎
[00:05:34.000 --> 00:05:36.000]  一千多位
[00:05:36.000 --> 00:05:38.000]  所以只有三十位長老呢
[00:05:38.000 --> 00:05:40.000]  在這裡做反對
[00:05:40.000 --> 00:05:42.000]  那整個過程以後呢
[00:05:42.000 --> 00:05:44.000]  那二月出來就開庭
[00:05:44.000 --> 00:05:46.000]  就處理
[00:05:46.000 --> 00:05:48.000]  所以其實整個教會在整個春暉教會裡面呢
[00:05:48.000 --> 00:05:50.000]  他們都知道這件事
[00:05:50.000 --> 00:05:52.000]  但是呢他們都接納這個牧者
[00:05:52.000 --> 00:05:54.000]  那所以他們也沒有
[00:05:54.000 --> 00:05:56.000]  就是一直來
[00:05:56.000 --> 00:05:58.000]  所以趙牧師一直在講台上講到
[00:05:58.000 --> 00:06:00.000]  直到二月二十二號的時候呢
[00:06:00.000 --> 00:06:02.000]  政府做宣判的時候呢
[00:06:02.000 --> 00:06:04.000]  其實那個禮拜天二十三號呢
[00:06:04.000 --> 00:06:06.000]  他們仍然在講台上講到
[00:06:06.000 --> 00:06:08.000]  那教會就做一個宣明
[00:06:08.000 --> 00:06:10.000]  那這個宣明呢其實對我來講呢
[00:06:10.000 --> 00:06:12.000]  我就覺得是很特別的一個
[00:06:12.000 --> 00:06:14.000]  一個宣明
[00:06:14.000 --> 00:06:16.000]  就是這個宣明
[00:06:16.000 --> 00:06:18.000]  其實你們看報紙都有
[00:06:18.000 --> 00:06:20.000]  就有三點
[00:06:20.000 --> 00:06:22.000]  那這三點呢就是很簡單
[00:06:22.000 --> 00:06:24.000]  那我覺得很簡單但是也很直接
[00:06:24.000 --> 00:06:26.000]  第一個宣明呢
[00:06:26.000 --> 00:06:28.000]  就是對這件事情的判決
[00:06:28.000 --> 00:06:30.000]  因為很久嘛
[00:06:30.000 --> 00:06:32.000]  剛才說是很久的前面
[00:06:32.000 --> 00:06:34.000]  教會對這件事情呢
[00:06:34.000 --> 00:06:36.000]  他們就是跟弟兄妹說呢
[00:06:36.000 --> 00:06:38.000]  讓弟兄妹為教會帶導
[00:06:38.000 --> 00:06:40.000]  愛教會的這群弟兄妹呢
[00:06:40.000 --> 00:06:42.000]  就是讓他們擔憂
[00:06:42.000 --> 00:06:44.000]  他覺得先讓抱歉
[00:06:44.000 --> 00:06:46.000]  這是第一個宣明的主要的內容
[00:06:46.000 --> 00:06:48.000]  第二個呢
[00:06:48.000 --> 00:06:50.000]  他是告訴他們說呢
[00:06:50.000 --> 00:06:52.000]  他們說教會呢沒有好好的
[00:06:52.000 --> 00:06:54.000]  的輔佐
[00:06:54.000 --> 00:06:56.000]  就是他們的署名導師
[00:06:56.000 --> 00:06:58.000]  就是創辦的牧者趙牧師呢
[00:06:58.000 --> 00:07:00.000]  他們覺得很虧欠
[00:07:00.000 --> 00:07:02.000]  趙牧師虧欠前沿主義的信徒
[00:07:02.000 --> 00:07:04.000]  所以他們就說我們
[00:07:04.000 --> 00:07:06.000]  我們是應該一起來承擔
[00:07:06.000 --> 00:07:08.000]  一起來承擔
[00:07:08.000 --> 00:07:10.000]  第三件事情呢他們這個宣明呢
[00:07:10.000 --> 00:07:12.000]  是更特別的我覺得
[00:07:12.000 --> 00:07:14.000]  他們說其實教會呢
[00:07:14.000 --> 00:07:16.000]  其實我們一直致力於發展傳明的士工
[00:07:16.000 --> 00:07:18.000]  還有各樣的慈善的士工
[00:07:18.000 --> 00:07:20.000]  那我們繼續會堅持
[00:07:20.000 --> 00:07:22.000]  而且一直到底
[00:07:22.000 --> 00:07:24.000]  從以前趙牧師就設立的這些士工呢
[00:07:24.000 --> 00:07:26.000]  一直來工作直到建築面為止
[00:07:26.000 --> 00:07:28.000]  類似這樣
[00:07:28.000 --> 00:07:30.000]  那我裡頭就深深的感動
[00:07:30.000 --> 00:07:32.000]  就是我明白一件事
[00:07:32.000 --> 00:07:34.000]  原來他們不再做一個評斷
[00:07:34.000 --> 00:07:36.000]  他們只在做一件事情
[00:07:36.000 --> 00:07:38.000]  那件事情是說
[00:07:38.000 --> 00:07:40.000]  教會是一個整體
[00:07:40.000 --> 00:07:42.000]  我們應該起來來回應
[00:07:42.000 --> 00:07:44.000]  一起來承擔所有的問題
[00:07:44.000 --> 00:07:46.000]  那其實那是教會的投資案
[00:07:46.000 --> 00:07:48.000]  剛好他當主任牧師
[00:07:48.000 --> 00:07:50.000]  剛好他們買的呢
[00:07:50.000 --> 00:07:52.000]  我也搞不清楚為什麼要買他兒子那個股票
[00:07:52.000 --> 00:07:54.000]  那重點在整個裡頭呢
[00:07:54.000 --> 00:07:56.000]  他們還是相信趙牧師的人格
[00:07:56.000 --> 00:07:58.000]  因為沒有錢進他的口袋裡面
[00:07:58.000 --> 00:08:00.000]  他的一生的俗事
[00:08:00.000 --> 00:08:02.000]  人家親近他的人都知道呢
[00:08:02.000 --> 00:08:04.000]  他一樣很簡樸的來侍奉主
[00:08:04.000 --> 00:08:06.000]  他一樣在他的生活裡面呢
[00:08:06.000 --> 00:08:08.000]  你們也看到他的揮霍的現象
[00:08:08.000 --> 00:08:10.000]  所以我就想說有一件事
[00:08:10.000 --> 00:08:12.000]  我們可以來思想
[00:08:12.000 --> 00:08:14.000]  神要告訴我們呢
[00:08:14.000 --> 00:08:16.000]  神要告訴我們就是我們要彼此來守望
[00:08:16.000 --> 00:08:18.000]  無論你是誰
[00:08:18.000 --> 00:08:20.000]  我們都需要在這世界當中
[00:08:20.000 --> 00:08:22.000]  為主來站立
[00:08:22.000 --> 00:08:24.000]  其實我看見的不是上帝榮耀虧損
[00:08:24.000 --> 00:08:26.000]  上帝榮耀從來不會虧損
[00:08:26.000 --> 00:08:28.000]  如果已經虧損了
[00:08:28.000 --> 00:08:30.000]  那我們早就虧損他了
[00:08:30.000 --> 00:08:32.000]  因為每一個人不斷在犯罪
[00:08:32.000 --> 00:08:34.000]  上帝榮耀從來沒有虧損
[00:08:34.000 --> 00:08:36.000]  但是上帝的福音呢
[00:08:36.000 --> 00:08:38.000]  會受虧損
[00:08:38.000 --> 00:08:40.000]  但是他們講的是
[00:08:40.000 --> 00:08:42.000]  不是我們繼續來傳揚
[00:08:42.000 --> 00:08:44.000]  所以我想說我們就透過這個經文
[00:08:44.000 --> 00:08:46.000]  也來思想這件事件的時候呢
[00:08:46.000 --> 00:08:48.000]  幫助我們來學習
[00:08:48.000 --> 00:08:50.000]  剛剛我們讀那一段經文裡面提到西門
[00:08:50.000 --> 00:08:52.000]  那我們都很熟悉這段經文
[00:08:52.000 --> 00:08:54.000]  這是來龍去脈
[00:08:54.000 --> 00:08:56.000]  這個西門呢
[00:08:56.000 --> 00:08:58.000]  是耶穌的大徒弟
[00:08:58.000 --> 00:09:00.000]  是整個信仰群體的領袖
[00:09:00.000 --> 00:09:02.000]  看這個西門
[00:09:02.000 --> 00:09:04.000]  面對耶穌被賣的時候呢
[00:09:04.000 --> 00:09:06.000]  他以為他可以堅持
[00:09:06.000 --> 00:09:08.000]  但是我們就看見
[00:09:08.000 --> 00:09:10.000]  他三次不認主
[00:09:10.000 --> 00:09:12.000]  那這段經文裡面呢
[00:09:12.000 --> 00:09:14.000]  是神耶穌在告訴西門
[00:09:14.000 --> 00:09:16.000]  這件事情
[00:09:16.000 --> 00:09:18.000]  所以我們想這段經文裡面呢
[00:09:18.000 --> 00:09:20.000]  就有一些東西值得我們去思想
[00:09:20.000 --> 00:09:22.000]  第一個事情是什麼呢
[00:09:22.000 --> 00:09:24.000]  就是呢
[00:09:24.000 --> 00:09:26.000]  其實這段經文裡面提醒我們一件事情
[00:09:26.000 --> 00:09:28.000]  就是我們呢
[00:09:28.000 --> 00:09:30.000]  是撒旦宮幾個貴項
[00:09:30.000 --> 00:09:32.000]  請你跟隔壁說
[00:09:32.000 --> 00:09:34.000]  我們是撒旦宮幾個貴項
[00:09:34.000 --> 00:09:36.000]  聽起來很恐怖對不對
[00:09:36.000 --> 00:09:38.000]  不要緊張
[00:09:38.000 --> 00:09:40.000]  那個意思是什麼呢
[00:09:40.000 --> 00:09:42.000]  就是其實整個世界呢
[00:09:42.000 --> 00:09:44.000]  都握在二者的底下
[00:09:44.000 --> 00:09:46.000]  這是聖經說的
[00:09:46.000 --> 00:09:48.000]  聖經說我們活在兩個國度裡面
[00:09:48.000 --> 00:09:50.000]  我們一方面在整個國度裡面
[00:09:50.000 --> 00:09:52.000]  但是一方面我們在撒旦的全世界底下
[00:09:52.000 --> 00:09:54.000]  所以其實在我們生命當中
[00:09:54.000 --> 00:09:56.000]  你會發現我們有一些困難
[00:09:56.000 --> 00:09:58.000]  什麼困難呢
[00:09:58.000 --> 00:10:00.000]  我們很想做好
[00:10:00.000 --> 00:10:02.000]  我們也在上帝面前呢
[00:10:02.000 --> 00:10:04.000]  我們也因性成異
[00:10:04.000 --> 00:10:06.000]  我們在地位上我們已經成為藝人
[00:10:06.000 --> 00:10:08.000]  但是我們在生活裡面呢
[00:10:08.000 --> 00:10:10.000]  我們常常面對什麼
[00:10:10.000 --> 00:10:12.000]  試探跟引誘
[00:10:12.000 --> 00:10:14.000]  我們發現我們還是會面對我們的情緒的問題
[00:10:14.000 --> 00:10:16.000]  我們還是會面對我們在某一些的引誘上
[00:10:16.000 --> 00:10:18.000]  我們仍然得罪上帝
[00:10:18.000 --> 00:10:20.000]  我們仍然在回應主
[00:10:20.000 --> 00:10:22.000]  扣過他的恩給一直在生活著
[00:10:22.000 --> 00:10:24.000]  所以其實呢
[00:10:24.000 --> 00:10:26.000]  這一段經文裡面耶穌是說
[00:10:26.000 --> 00:10:28.000]  耶穌怎麼說呢
[00:10:28.000 --> 00:10:30.000]  耶穌西門
[00:10:30.000 --> 00:10:32.000]  但撒旦想要得著你們
[00:10:32.000 --> 00:10:34.000]  這裡提到一件事
[00:10:34.000 --> 00:10:36.000]  那個是你們
[00:10:36.000 --> 00:10:38.000]  他扣過西門但是他說的是你們
[00:10:38.000 --> 00:10:40.000]  所以意思是整個信仰的群體裡面呢
[00:10:40.000 --> 00:10:42.000]  撒旦就要攻擊我們
[00:10:42.000 --> 00:10:44.000]  因為讓我們有沒有傳福音的機會
[00:10:44.000 --> 00:10:46.000]  當我們生命受虧損的時候呢
[00:10:46.000 --> 00:10:48.000]  我們的見證出不來的時候
[00:10:48.000 --> 00:10:50.000]  我們就沒有傳福音的機會
[00:10:50.000 --> 00:10:52.000]  當我們覺得自己軟弱的時候
[00:10:52.000 --> 00:10:54.000]  當我們覺得我們對上帝對不起
[00:10:54.000 --> 00:10:56.000]  我們沒有辦法的時候
[00:10:56.000 --> 00:10:58.000]  我們就軟弱我們也沒有傳福音的機會
[00:10:58.000 --> 00:11:00.000]  因為我們只看見自己的軟弱
[00:11:00.000 --> 00:11:02.000]  看見自己的問題
[00:11:02.000 --> 00:11:04.000]  別人更軟弱在旁邊你沒看見
[00:11:04.000 --> 00:11:06.000]  你不覺得他需要救恩
[00:11:06.000 --> 00:11:08.000]  因為你只覺得你活在你的什麼
[00:11:08.000 --> 00:11:10.000]  控股的裡面
[00:11:10.000 --> 00:11:12.000]  撒旦就想做這件事
[00:11:12.000 --> 00:11:14.000]  這是最好的
[00:11:14.000 --> 00:11:16.000]  沒有人要傳福音
[00:11:16.000 --> 00:11:18.000]  每一個人都活在自己的陰影底下
[00:11:18.000 --> 00:11:20.000]  最好的
[00:11:20.000 --> 00:11:22.000]  撒旦是這樣做的
[00:11:22.000 --> 00:11:24.000]  所以我想撒旦怎麼做呢
[00:11:24.000 --> 00:11:26.000]  這裡頭告訴我們幾件事
[00:11:26.000 --> 00:11:28.000]  是很特別的
[00:11:28.000 --> 00:11:30.000]  第一個就是撒旦會主動性的攻擊我們
[00:11:30.000 --> 00:11:32.000]  西門撒旦想要得罩你
[00:11:32.000 --> 00:11:34.000]  撒旦很想
[00:11:34.000 --> 00:11:38.000]  他比你想做好的那件事
[00:11:38.000 --> 00:11:40.000]  還想你做壞
[00:11:40.000 --> 00:11:42.000]  他很想我們
[00:11:42.000 --> 00:11:44.000]  不在信仰的生活裡面
[00:11:44.000 --> 00:11:46.000]  見證上一個名字
[00:11:46.000 --> 00:11:48.000]  是主動性的攻擊
[00:11:48.000 --> 00:11:50.000]  所以我這樣講的時候
[00:11:50.000 --> 00:11:52.000]  不是告訴你們說
[00:11:52.000 --> 00:11:54.000]  我們把每一件事情都看作撒旦
[00:11:54.000 --> 00:11:56.000]  處處有撒旦處處有鬼
[00:11:56.000 --> 00:11:58.000]  不是這樣的生活
[00:11:58.000 --> 00:12:00.000]  是我們來明白一件事
[00:12:00.000 --> 00:12:02.000]  在生活的當中
[00:12:02.000 --> 00:12:04.000]  其實我們每一天都要面對
[00:12:04.000 --> 00:12:06.000]  你每一天的生活當中
[00:12:06.000 --> 00:12:08.000]  你的情緒低落
[00:12:08.000 --> 00:12:10.000]  你裡頭有憂鬱
[00:12:10.000 --> 00:12:12.000]  你裡頭有痛苦 有怒氣
[00:12:12.000 --> 00:12:14.000]  為什麼呢
[00:12:14.000 --> 00:12:16.000]  我們現在來面對這些事情
[00:12:16.000 --> 00:12:18.000]  剛好面對這些事
[00:12:18.000 --> 00:12:20.000]  為什麼他說那句話我就很生氣呢
[00:12:20.000 --> 00:12:22.000]  那我們要問為什麼呢
[00:12:22.000 --> 00:12:24.000]  為什麼兩個人
[00:12:24.000 --> 00:12:26.000]  他說同樣一句話
[00:12:26.000 --> 00:12:28.000]  對他我就覺得OK
[00:12:28.000 --> 00:12:30.000]  對他我就覺得不行呢
[00:12:30.000 --> 00:12:32.000]  同樣一句話
[00:12:32.000 --> 00:12:34.000]  同樣你的同事來問你說
[00:12:34.000 --> 00:12:36.000]  最近過得好嗎
[00:12:36.000 --> 00:12:38.000]  另外一個人來說最近過得好嗎
[00:12:38.000 --> 00:12:40.000]  你是不是要找麻煩
[00:12:40.000 --> 00:12:42.000]  對象不同意
[00:12:42.000 --> 00:12:44.000]  你相信這在我們生活當中
[00:12:44.000 --> 00:12:46.000]  都發生過 為什麼
[00:12:46.000 --> 00:12:48.000]  因為我對那個人我有偏見
[00:12:48.000 --> 00:12:50.000]  我覺得他根本不喜歡我
[00:12:50.000 --> 00:12:52.000]  他來問我是有問題的
[00:12:52.000 --> 00:12:54.000]  那為什麼會這樣子呢
[00:12:54.000 --> 00:12:56.000]  我們的生命當中
[00:12:56.000 --> 00:12:58.000]  是活在這種比較
[00:12:58.000 --> 00:13:00.000]  跟衝擊跟痛苦裡面
[00:13:00.000 --> 00:13:02.000]  其實這是撒旦換的一個環境
[00:13:02.000 --> 00:13:04.000]  所以在那當中你怎麼樣
[00:13:04.000 --> 00:13:06.000]  去折成呢
[00:13:06.000 --> 00:13:08.000]  所以這裡頭我要明白的一件事
[00:13:08.000 --> 00:13:10.000]  撒旦是主動性的要攻擊我們
[00:13:10.000 --> 00:13:12.000]  所以你不是說你不找他麻煩
[00:13:12.000 --> 00:13:14.000]  他就不找你麻煩
[00:13:14.000 --> 00:13:16.000]  那是錯誤的觀念
[00:13:16.000 --> 00:13:18.000]  因為我們就活在這個權柄底下
[00:13:18.000 --> 00:13:20.000]  我們需要呢
[00:13:20.000 --> 00:13:22.000]  既然他主動性的攻擊我們
[00:13:22.000 --> 00:13:26.000]  那我們可不可以主動性的防衛呢
[00:13:26.000 --> 00:13:28.000]  我們可不可以主動性的保護自己呢
[00:13:28.000 --> 00:13:30.000]  那什麼叫主動性呢
[00:13:30.000 --> 00:13:32.000]  其實我們都常常講
[00:13:32.000 --> 00:13:34.000]  你可不可以好好的幫助你自己
[00:13:34.000 --> 00:13:36.000]  跟神建立美好的關係呢
[00:13:36.000 --> 00:13:38.000]  那就是一種保護啊
[00:13:38.000 --> 00:13:40.000]  那是一個主動性的保護
[00:13:40.000 --> 00:13:42.000]  因為這個是你要每天早上起來
[00:13:42.000 --> 00:13:44.000]  你跟上帝說
[00:13:44.000 --> 00:13:46.000]  上帝啊我謝謝你來幫助我
[00:13:46.000 --> 00:13:48.000]  讓我今天過美好的生活
[00:13:48.000 --> 00:13:50.000]  上帝我要來親近你
[00:13:50.000 --> 00:13:52.000]  求你幫助我來認識你的話語
[00:13:52.000 --> 00:13:54.000]  上帝我要來跟你禱告
[00:13:54.000 --> 00:13:56.000]  求你讓我生命當中呢
[00:13:56.000 --> 00:13:58.000]  不斷來看見一些新的事情
[00:13:58.000 --> 00:14:00.000]  讓我做一個決定
[00:14:00.000 --> 00:14:02.000]  這個靈修生活其實就在
[00:14:02.000 --> 00:14:05.000]  表示你在主動性的保護你自己嘛
[00:14:05.000 --> 00:14:08.000]  把自己放在上帝的權柄底下
[00:14:08.000 --> 00:14:10.000]  跟上帝建立關係
[00:14:10.000 --> 00:14:12.000]  那這是很重要的
[00:14:12.000 --> 00:14:14.000]  所以我想呢我們來回應他
[00:14:14.000 --> 00:14:16.000]  第二個呢也提醒我們
[00:14:16.000 --> 00:14:18.000]  就是所有人不能倖免
[00:14:18.000 --> 00:14:19.000]  不是只有西門
[00:14:19.000 --> 00:14:21.000]  他說你們
[00:14:21.000 --> 00:14:23.000]  整個信仰的群體呢
[00:14:23.000 --> 00:14:28.000]  都在攻擊的範圍裡面
[00:14:28.000 --> 00:14:31.000]  我們求主幫助我們
[00:14:31.000 --> 00:14:34.000]  很多過去的事情
[00:14:34.000 --> 00:14:36.000]  你沒有辦法現在改變
[00:14:36.000 --> 00:14:38.000]  因為根本沒辦法改變
[00:14:38.000 --> 00:14:42.000]  因為已經成為歷史事實
[00:14:42.000 --> 00:14:43.000]  但是我們卻可以拒絕
