
[00:00:00.000 --> 00:00:02.560]  聽完整個團的現場
[00:02:26.420 --> 00:02:27.960]  都乾乾淨淨
[00:02:27.960 --> 00:02:29.500]  大家都受惠
[00:02:29.500 --> 00:02:31.800]  所以大家都很投入去清潔
[00:02:31.800 --> 00:02:33.580]  沒有任何埋怨
[00:02:33.580 --> 00:02:35.380]  弟兄姊妹
[00:02:35.380 --> 00:02:38.200]  如果尖朝有一個
[00:02:38.200 --> 00:02:39.740]  通告說
[00:02:39.740 --> 00:02:41.780]  接下來我們會進行大清潔
[00:02:41.780 --> 00:02:45.100]  敬請七十歲以下的弟兄姊妹
[00:02:45.100 --> 00:02:46.640]  一起報名參加
[00:02:46.640 --> 00:02:48.180]  你會不會報名?
[00:02:52.260 --> 00:02:53.280]  地方的清潔
[00:02:53.280 --> 00:02:54.820]  固之然重要
[00:02:54.820 --> 00:02:56.100]  其實教會清潔
[00:02:56.100 --> 00:02:57.640]  比以前清潔了很多
[00:02:57.640 --> 00:03:00.720]  剛剛過去我們
[00:03:00.720 --> 00:03:04.040]  全日和一個機構合辦聚會
[00:03:04.040 --> 00:03:05.580]  去到七樓
[00:03:05.580 --> 00:03:07.880]  我們的主席說
[00:03:07.880 --> 00:03:09.160]  乾淨了這麼多
[00:03:09.160 --> 00:03:11.980]  其實不只是七樓
[00:03:11.980 --> 00:03:13.780]  每一層樓都乾淨了很多
[00:03:13.780 --> 00:03:16.340]  感謝多謝
[00:03:16.340 --> 00:03:19.140]  我們的工友們幹事們
[00:03:19.140 --> 00:03:20.940]  努力的準備
[00:03:21.960 --> 00:03:24.520]  地方的清潔固然重要
[00:03:24.520 --> 00:03:26.820]  但很想告訴弟兄姊妹
[00:03:26.820 --> 00:03:29.140]  你和我的內心
[00:03:29.140 --> 00:03:30.660]  是不是清潔
[00:03:30.660 --> 00:03:33.480]  這個比一切都更重要
[00:03:33.480 --> 00:03:35.780]  聖經不斷告訴我們
[00:03:35.780 --> 00:03:39.120]  神體重的不是我們外表做什麼
[00:03:39.120 --> 00:03:41.680]  是看我們的內心
[00:03:41.680 --> 00:03:44.240]  當然我們的內心
[00:03:44.240 --> 00:03:47.300]  也都會在外在流露出來
[00:03:47.300 --> 00:03:48.580]  不過有些人
[00:03:48.580 --> 00:03:50.640]  很懂得去包裝
[00:03:51.140 --> 00:03:52.420]  就算做了也好
[00:03:52.420 --> 00:03:55.240]  只有上帝能夠看通我們的內心
[00:03:55.240 --> 00:03:58.320]  聖經記載
[00:03:58.320 --> 00:04:00.620]  耶穌兩次潔淨聖殿
[00:04:00.620 --> 00:04:04.200]  其他方書比較詳細記載
[00:04:04.200 --> 00:04:08.040]  特別記載到耶穌有很激烈的潔淨行動
[00:04:08.040 --> 00:04:09.320]  路加沒有的
[00:04:09.320 --> 00:04:10.600]  很平靜
[00:04:10.600 --> 00:04:15.980]  為什麼耶穌這麼激烈要潔淨聖殿和耶穌平時那種
[00:04:15.980 --> 00:04:19.300]  溫文爾雅那種溫柔態度
[00:04:19.300 --> 00:04:20.320]  很不同
[00:04:22.120 --> 00:04:25.700]  是因為當時的人特別是當時的宗教領袖
[00:04:25.700 --> 00:04:28.760]  他們竟然對上帝的殿
[00:04:28.760 --> 00:04:32.100]  和出現在他們面前的神的兒子耶穌
[00:04:32.100 --> 00:04:33.380]  作出一些不敬的
[00:04:33.380 --> 00:04:36.700]  態度和不敬的事
[00:04:36.700 --> 00:04:39.520]  這一切的惡行
[00:04:39.520 --> 00:04:43.360]  是源出他們不潔的心
[00:04:43.360 --> 00:04:46.180]  所以聖經記載到
[00:04:46.180 --> 00:04:49.500]  耶穌快到耶路撒冷看見那城
[00:04:49.760 --> 00:04:52.060]  就為他哀哭
[00:04:52.060 --> 00:04:53.600]  在41節裏面
[00:04:53.600 --> 00:04:58.980]  耶穌說:因為你不知道你蒙眷顧的日子
[00:04:58.980 --> 00:05:01.540]  耶路撒冷將會
[00:05:01.540 --> 00:05:04.620]  不存留一塊石頭
[00:05:04.620 --> 00:05:08.960]  這是對神的聖神一個很大的咒咒
[00:05:08.960 --> 00:05:10.500]  是神的聖來的
[00:05:10.500 --> 00:05:12.040]  但只因為
[00:05:12.040 --> 00:05:13.840]  百姓的搏抑
[00:05:13.840 --> 00:05:15.620]  領袖的搏抑
[00:05:15.620 --> 00:05:18.960]  忘記了上帝的眷由
[00:05:19.720 --> 00:05:20.480]  結果
[00:05:20.480 --> 00:05:23.040]  遭受毀滅
[00:05:23.040 --> 00:05:29.180]  9章51節到19章44節
[00:05:29.180 --> 00:05:30.980]  即是我們今天所選讀經文之前
[00:05:30.980 --> 00:05:32.260]  這麼多章裏面
[00:05:32.260 --> 00:05:35.080]  是記載到耶穌從加利利路出發
[00:05:35.080 --> 00:05:37.380]  朝向耶路撒冷
[00:05:37.380 --> 00:05:42.500]  聖城是他整個人生使命的目標
[00:05:42.500 --> 00:05:45.060]  再細微一點來說
[00:05:45.820 --> 00:05:50.180]  耶路撒冷的聖殿才是耶穌最終要去的地方
[00:05:50.180 --> 00:05:52.480]  所以去到耶路撒冷
[00:05:52.480 --> 00:05:53.760]  他要去的
[00:05:53.760 --> 00:05:55.300]  是聖殿
[00:05:55.300 --> 00:05:58.120]  他要告訴百姓聽
[00:05:58.120 --> 00:06:01.180]  我與你們同在,或神與你們同在
[00:06:01.180 --> 00:06:04.000]  要救你們脫離罪
[00:06:04.000 --> 00:06:05.800]  神要拯救你們
[00:06:05.800 --> 00:06:08.100]  所以希望你們珍惜
[00:06:08.100 --> 00:06:11.680]  珍惜我還在的日子,我快要登十字架了
[00:06:11.940 --> 00:06:16.040]  你要珍惜我們與你們同在,還有幾天,你們要悔改
[00:06:16.040 --> 00:06:17.560]  很可惜
[00:06:17.560 --> 00:06:20.120]  百姓忘記了
[00:06:20.120 --> 00:06:22.940]  宗教領袖甚至是耶穌是
[00:06:22.940 --> 00:06:25.500]  他們的眼中釘
[00:06:25.500 --> 00:06:27.560]  所以上帝
[00:06:27.560 --> 00:06:29.080]  就以耶穌基督
[00:06:29.080 --> 00:06:32.420]  來去透過潔淨聖殿
[00:06:32.420 --> 00:06:34.980]  宣告上帝的審判
[00:06:34.980 --> 00:06:38.820]  聖殿對於當時的
[00:06:38.820 --> 00:06:40.100]  百姓來說
[00:06:40.100 --> 00:06:41.640]  是一個唯一
[00:06:42.140 --> 00:06:43.420]  敬拜神的地方
[00:06:43.420 --> 00:06:46.500]  或是一個比較外顯的地方
[00:06:46.500 --> 00:06:48.300]  可以讓他們的子民去敬拜
[00:06:48.300 --> 00:06:50.600]  聖殿是屬於
[00:06:50.600 --> 00:06:52.140]  神的子民
[00:06:52.140 --> 00:06:54.680]  而祭司長或祭司
[00:06:54.680 --> 00:06:58.780]  的責任就是幫助那些憲制的百姓
[00:06:58.780 --> 00:07:00.320]  可以去親近神
[00:07:00.320 --> 00:07:02.100]  很可惜
[00:07:02.100 --> 00:07:06.720]  當時的聖殿的架構或核心的架構
[00:07:06.720 --> 00:07:08.780]  出現了很嚴重的問題
[00:07:08.780 --> 00:07:11.340]  裡面藏污納垢
[00:07:12.620 --> 00:07:15.180]  於是作為聖殿的主耶穌基督
[00:07:15.180 --> 00:07:18.000]  要出手清洗
[00:07:18.000 --> 00:07:20.300]  去宣示
[00:07:20.300 --> 00:07:23.620]  祂對聖殿的主權
[00:07:23.620 --> 00:07:27.200]  今天教會
[00:07:27.200 --> 00:07:29.260]  好比昔日的聖殿
[00:07:29.260 --> 00:07:31.820]  其實教會都是
[00:07:31.820 --> 00:07:35.140]  我們所有鼎姊妹集體敬拜
[00:07:35.140 --> 00:07:36.940]  親近神的地方
[00:07:36.940 --> 00:07:40.500]  教會不在於這棟建築物
[00:07:41.540 --> 00:07:44.260]  教會是由我們每位鼎姊妹所組成
[00:07:44.260 --> 00:07:46.600]  教會的頭
[00:07:46.600 --> 00:07:47.860]  就是耶穌基督
[00:07:47.860 --> 00:07:52.460]  我們只不過是身體的其中一個部分
[00:07:52.460 --> 00:07:55.540]  所以我們都需要或者我們
[00:07:55.540 --> 00:07:57.580]  是甘心樂意
[00:07:57.580 --> 00:07:59.880]  讓我們的元首耶穌基督
[00:07:59.880 --> 00:08:01.180]  去監察我們
[00:08:01.180 --> 00:08:02.980]  去潔淨我們每一個
[00:08:02.980 --> 00:08:06.340]  就好像電腦
[00:08:06.340 --> 00:08:08.660]  要定期掃描
[00:08:08.660 --> 00:08:10.940]  維護
[00:08:11.700 --> 00:08:13.860]  處理那些潛在危機
[00:08:13.860 --> 00:08:17.540]  不要等病毒侵入我們電腦
[00:08:17.540 --> 00:08:19.060]  影響我們電腦的時候
[00:08:19.060 --> 00:08:20.900]  我們才後悔莫及
[00:08:20.900 --> 00:08:24.180]  耶穌潔淨聖殿
[00:08:24.180 --> 00:08:26.500]  給我們甚麼提醒
[00:08:26.500 --> 00:08:30.100]  我們一起讀讀今天所選讀的經文好嗎
[00:08:30.100 --> 00:08:31.940]  預備起
[00:08:41.540 --> 00:08:42.820]  耶穌保佑我們
[00:08:42.820 --> 00:08:45.860]  讓我們保住馬來西亞的文化和教會
[00:08:45.860 --> 00:08:49.300]  耶穌保佑現在的聖殿和教會
[00:08:49.300 --> 00:08:52.500]  就此讓臣子和馬來西亞的領袖
[00:08:52.500 --> 00:08:54.020]  高上上下
[00:08:54.020 --> 00:08:56.180]  頒發出國安法
[00:08:56.180 --> 00:08:59.140]  讓我們達成道德的完美發達
[00:08:59.140 --> 00:09:01.460]  這個潔淨聖殿的記載
[00:09:01.460 --> 00:09:06.180]  是發生在耶穌騎驢進入耶路撒冷的第二天
[00:09:06.180 --> 00:09:08.420]  四福音都是記載的
[00:09:08.420 --> 00:09:11.140]  而路加福音算是最短
[00:09:11.620 --> 00:09:13.860]  最平和的描述
[00:09:13.860 --> 00:09:15.860]  約翰福音有記載
[00:09:15.860 --> 00:09:18.420]  而且是最激烈的記載
[00:09:18.420 --> 00:09:19.380]  不過
[00:09:19.380 --> 00:09:21.940]  約翰福音二章十三至二十二節
[00:09:21.940 --> 00:09:24.260]  那個記載耶穌潔淨聖殿
[00:09:24.260 --> 00:09:27.700]  是耶穌早期侍奉的時候
[00:09:27.700 --> 00:09:28.980]  所做的事情
[00:09:28.980 --> 00:09:33.300]  當耶穌潔淨聖殿的時候
[00:09:33.300 --> 00:09:36.500]  約翰福音記載當時的宗教領袖
[00:09:36.500 --> 00:09:39.700]  挑戰耶穌行事的權柄
[00:09:40.260 --> 00:09:42.020]  你做個神蹟來看
[00:09:42.020 --> 00:09:45.060]  證明你有權柄去潔淨這個地方
[00:09:45.060 --> 00:09:46.660]  這個地方是我們主事的
[00:09:46.660 --> 00:09:48.260]  憑什麼你潔淨
[00:09:48.260 --> 00:09:49.460]  所以
[00:09:49.460 --> 00:09:51.940]  宗教領袖要挑戰耶穌的權柄
[00:09:51.940 --> 00:09:55.700]  而這次當耶穌再潔淨聖殿的時候
[00:09:55.700 --> 00:09:57.620]  他們不會再客氣了
[00:09:57.620 --> 00:09:58.820]  聖經記載道
[00:09:58.820 --> 00:10:01.540]  他們要置耶穌於死地
[00:10:01.540 --> 00:10:04.420]  幾年了
[00:10:04.420 --> 00:10:07.300]  宗教領袖的心
[00:10:07.300 --> 00:10:09.940]  只有越來越硬
[00:10:10.740 --> 00:10:12.260]  越來越惡
[00:10:12.260 --> 00:10:16.820]  今早借助耶穌基督潔淨聖殿
[00:10:16.820 --> 00:10:19.380]  讓我們一起接受兩個提醒
[00:10:19.380 --> 00:10:20.660]  第一
[00:10:20.660 --> 00:10:23.060]  我們求主潔淨我們
[00:10:23.060 --> 00:10:25.220]  使我們以一個
[00:10:25.220 --> 00:10:26.740]  得著基督
[00:10:26.740 --> 00:10:28.340]  作為我們自保
[00:10:28.340 --> 00:10:29.780]  換言之是什麼
[00:10:29.780 --> 00:10:32.740]  今天我們不是以耶穌基督為自保
[00:10:32.740 --> 00:10:35.300]  今天我們有些東西是我們
[00:10:35.300 --> 00:10:36.660]  心有所屬
[00:10:36.660 --> 00:10:38.580]  甚至我一生要追求的
[00:10:38.580 --> 00:10:39.940]  而不是耶穌基督
[00:10:40.340 --> 00:10:41.380]  弟兄姊妹
[00:10:41.380 --> 00:10:43.460]  求主鑒賊
[00:10:43.460 --> 00:10:44.820]  求主潔淨
[00:10:44.820 --> 00:10:46.180]  什麼是你人生
[00:10:46.180 --> 00:10:48.580]  你這一刻裡面最重視的
[00:10:48.580 --> 00:10:53.300]  45:16告訴我們
[00:10:53.300 --> 00:10:55.620]  耶穌說出那些做買賣的人
[00:10:55.620 --> 00:10:58.340]  他說我的殿
[00:10:58.340 --> 00:11:00.180]  是禱告的殿
[00:11:00.180 --> 00:11:03.380]  但你們竟然使它成為賊窩
[00:11:03.380 --> 00:11:05.460]  我的殿是禱告的殿
[00:11:05.460 --> 00:11:06.900]  是引用以賽亞書
[00:11:06.900 --> 00:11:08.260]  56章7節
[00:11:08.740 --> 00:11:10.820]  當時先知有說到
[00:11:10.820 --> 00:11:15.460]  因我的殿必稱為萬民禱告的殿
[00:11:15.460 --> 00:11:16.580]  沒錯
[00:11:16.580 --> 00:11:18.900]  神的殿是萬民禱告的殿
[00:11:18.900 --> 00:11:21.220]  不過耶穌特別對那幫領袖說
[00:11:21.220 --> 00:11:22.340]  不需要說萬民
[00:11:22.340 --> 00:11:23.860]  我針對你們說
[00:11:23.860 --> 00:11:26.980]  這個殿是我的殿來的
[00:11:26.980 --> 00:11:29.860]  是我為百姓禱告的殿
[00:11:29.860 --> 00:11:33.220]  但你竟然將它變成賊窩
[00:11:33.220 --> 00:11:35.380]  這個引用以賽亞耶利米書
[00:11:35.380 --> 00:11:37.540]  7章11節的經文
[00:11:39.300 --> 00:11:40.820]  我的殿
[00:11:40.820 --> 00:11:42.660]  是整個的聖殿
[00:11:42.660 --> 00:11:44.500]  包括內院和外院
[00:11:44.500 --> 00:11:46.740]  耶穌要潔淨的
[00:11:46.740 --> 00:11:48.820]  就是當時那些領袖
[00:11:48.820 --> 00:11:54.020]  將戴希律所加插的外邦人院
[00:11:54.020 --> 00:11:56.020]  作為一個買賣的地方
[00:11:56.020 --> 00:11:57.220]  為什麼呢?
[00:11:57.220 --> 00:11:58.900]  因為有外院的出現
[00:11:58.900 --> 00:12:01.060]  是不是那些外邦人
[00:12:01.060 --> 00:12:03.540]  他們想進入內院去敬拜上帝
[00:12:03.540 --> 00:12:04.980]  去獻祭
[00:12:04.980 --> 00:12:07.060]  但那裏有個牌寫著
[00:12:07.060 --> 00:12:10.260]  外邦人禁止入內
[00:12:10.260 --> 00:12:12.260]  違者處死
[00:12:12.260 --> 00:12:16.020]  當時猶太人很違賴
[00:12:16.020 --> 00:12:18.020]  不容許外邦人
[00:12:18.020 --> 00:12:18.900]  你要敬拜
[00:12:18.900 --> 00:12:20.260]  請你走出一點
[00:12:20.260 --> 00:12:23.700]  戴希律就預備了一個外邦人院
[00:12:23.700 --> 00:12:25.220]  外面再圍著的
[00:12:25.220 --> 00:12:27.700]  那個地方
[00:12:27.700 --> 00:12:30.500]  就是外邦的人
[00:12:30.500 --> 00:12:34.340]  唯一可以敬拜親近神的地方
[00:12:34.340 --> 00:12:36.660]  但因為有買賣
[00:12:37.140 --> 00:12:39.140]  於是有很多聲浪
[00:12:39.140 --> 00:12:42.020]  如果我們說
[00:12:42.020 --> 00:12:44.020]  收奉獻禮在這裏
[00:12:44.020 --> 00:12:46.020]  賣毒經蜥蜴在這裏
[00:12:46.020 --> 00:12:48.340]  日曆也在這裏
[00:12:48.340 --> 00:12:50.340]  同一時間進行
[00:12:50.340 --> 00:12:51.380]  那你會怎樣呢?
[00:12:51.380 --> 00:12:54.340]  你一定會有很多不尊心
[00:12:54.340 --> 00:12:55.860]  你說教會容許
[00:12:55.860 --> 00:12:56.900]  容許你也不尊心
[00:12:56.900 --> 00:12:58.900]  甚至你會投訴
[00:12:58.900 --> 00:13:01.220]  當時外邦的人就要面對
[00:13:01.220 --> 00:13:03.460]  很多聲浪
[00:13:03.460 --> 00:13:05.460]  甚至原本有的地方
[00:13:05.460 --> 00:13:07.460]  也會因為有這些東西
[00:13:07.460 --> 00:13:09.460]  加插的東西造成影響
[00:13:09.460 --> 00:13:13.460]  不過這也不是問題
[00:13:13.460 --> 00:13:15.460]  不是聲浪的問題
[00:13:15.460 --> 00:13:17.460]  不是買賣的問題
[00:13:17.460 --> 00:13:19.460]  因為你也知道買賣是需要的
[00:13:19.460 --> 00:13:21.460]  兌換也需要的
[00:13:21.460 --> 00:13:23.460]  耶穌說是因為你們
[00:13:23.460 --> 00:13:25.460]  倒洗聖殿變成賊窩
[00:13:25.460 --> 00:13:29.460]  這才是耶穌這麼憤怒
[00:13:29.460 --> 00:13:31.460]  要掃蕩聖殿的原因
[00:13:33.460 --> 00:13:35.460]  每年都要去耶路撒冷首節
[00:13:35.460 --> 00:13:39.460]  二十歲以上的猶太男子
[00:13:39.460 --> 00:13:43.460]  甚至要順便去交聖殿稅
[00:13:43.460 --> 00:13:47.460]  由於聖殿收的
[00:13:47.460 --> 00:13:49.460]  根據《創俠記》告訴我們
[00:13:49.460 --> 00:13:51.460]  他們收的半赦赫勒
[00:13:51.460 --> 00:13:55.460]  是一個含銀很高的幣值
[00:13:55.460 --> 00:13:57.460]  他沒有頭像
[00:13:57.460 --> 00:14:01.460]  所以是專門收稅用的
[00:14:01.460 --> 00:14:03.460]  或者聖殿裡用的
[00:14:03.460 --> 00:14:05.460]  這個情況就好像
[00:14:05.460 --> 00:14:07.460]  我要去某些遊戲中心
[00:14:07.460 --> 00:14:11.460]  要換代幣
[00:14:11.460 --> 00:14:13.460]  拿著一整袋
[00:14:13.460 --> 00:14:15.460]  就去玩
[00:14:15.460 --> 00:14:17.460]  原來去到聖殿
[00:14:17.460 --> 00:14:19.460]  因為在聖殿裡
[00:14:19.460 --> 00:14:21.460]  不喜歡有希臘的像
[00:14:21.460 --> 00:14:23.460]  他覺得這些是偶像
[00:14:23.460 --> 00:14:25.460]  所以一定要兌換
[00:14:25.460 --> 00:14:29.460]  聖殿的領袖
[00:14:29.460 --> 00:14:31.460]  利用這個權利
[00:14:31.460 --> 00:14:35.460]  在兌換卵裡做手腳
[00:14:35.460 --> 00:14:37.460]  不公平
[00:14:37.460 --> 00:14:39.460]  當然一定不划算
[00:14:39.460 --> 00:14:41.460]  明明一兌7.8
[00:14:41.460 --> 00:14:43.460]  可能一兌不知道多少
[00:14:43.460 --> 00:14:47.460]  還有要收手續費
[00:14:47.460 --> 00:14:49.460]  於是那些兌換商店的人
[00:14:49.460 --> 00:14:53.460]  就賺到盆滿缽滿
[00:14:53.460 --> 00:14:55.460]  代代平安
[00:14:57.460 --> 00:14:59.460]  在《生命記》裡說
[00:14:59.460 --> 00:15:01.460]  不要緊
[00:15:01.460 --> 00:15:03.460]  我們知道要帶牛羊去
[00:15:03.460 --> 00:15:05.460]  是太遙遠了
[00:15:05.460 --> 00:15:07.460]  去到那些牛羊可能
[00:15:07.460 --> 00:15:09.460]  不能做獻祭
[00:15:09.460 --> 00:15:11.460]  所以很多人都一定帶錢
[00:15:11.460 --> 00:15:13.460]  去到聖殿裡
[00:15:13.460 --> 00:15:15.460]  來兌換
[00:15:15.460 --> 00:15:17.460]  然後在聖殿裡
[00:15:17.460 --> 00:15:21.460]  預設了授權的商店
[00:15:21.460 --> 00:15:23.460]  去買牛羊或者甲子
[00:15:25.460 --> 00:15:27.460]  窮人無法獻牛羊
[00:15:27.460 --> 00:15:29.460]  不要緊
[00:15:29.460 --> 00:15:31.460]  可以獻甲子
[00:15:31.460 --> 00:15:33.460]  因為帶甲子容易
[00:15:33.460 --> 00:15:35.460]  不過去到也好
[00:15:35.460 --> 00:15:37.460]  祭司總是挑骨頭
[00:15:37.460 --> 00:15:39.460]  這隻不行那隻不行
[00:15:39.460 --> 00:15:41.460]  光顧我們吧
[00:15:41.460 --> 00:15:45.460]  這裡的價錢是這麼多
[00:15:45.460 --> 00:15:47.460]  有些學者說
[00:15:47.460 --> 00:15:49.460]  價錢可以高到
[00:15:49.460 --> 00:15:51.460]  比市價高12倍
[00:15:51.460 --> 00:15:53.460]  有多
[00:15:53.460 --> 00:15:55.460]  如果
[00:15:55.460 --> 00:15:57.460]  那個獻祭者原本用一元
[00:15:57.460 --> 00:15:59.460]  買了隻甲子來獻祭給上帝
[00:15:59.460 --> 00:16:01.460]  但因為不合格
[00:16:01.460 --> 00:16:05.460]  他就要用12倍
[00:16:05.460 --> 00:16:07.460]  以上的價錢
[00:16:07.460 --> 00:16:09.460]  要去買
[00:16:09.460 --> 00:16:11.460]  傾盡所能都要買
[00:16:11.460 --> 00:16:13.460]  因為要獻祭
[00:16:13.460 --> 00:16:15.460]  真是食人直居
[00:16:15.460 --> 00:16:17.460]  但最大的問題是
[00:16:17.460 --> 00:16:19.460]  很多檔主
[00:16:19.460 --> 00:16:21.460]  他們其實是大祭司家族
[00:16:21.460 --> 00:16:23.460]  所開的
[00:16:23.460 --> 00:16:25.460]  可能大祭司的姨媽姑姐
[00:16:25.460 --> 00:16:27.460]  誰誰開的
[00:16:27.460 --> 00:16:29.460]  很明顯是有利益的衝突
[00:16:29.460 --> 00:16:33.460]  對於那班
[00:16:33.460 --> 00:16:35.460]  因為窮不能獻牛羊
[00:16:35.460 --> 00:16:37.460]  或者因為路途遙遠
[00:16:37.460 --> 00:16:39.460]  不能夠帶著自己
[00:16:39.460 --> 00:16:41.460]  揀選很經濟
[00:16:41.460 --> 00:16:43.460]  來獻祭的一班猶太人
[00:16:43.460 --> 00:16:45.460]  百姓他們被迫
[00:16:45.460 --> 00:16:47.460]  公然的合法
[00:16:47.460 --> 00:16:49.460]  被明搶
[00:16:51.460 --> 00:16:53.460]  各位姐妹
[00:16:53.460 --> 00:16:57.460]  這是神的電
[00:16:57.460 --> 00:17:01.460]  我會讓神的電
[00:17:01.460 --> 00:17:05.460]  剝削
[00:17:05.460 --> 00:17:07.460]  其他人的地方
[00:17:07.460 --> 00:17:09.460]  剝削不一定是金錢
[00:17:09.460 --> 00:17:13.460]  可能是一些
[00:17:13.460 --> 00:17:15.460]  關係
[00:17:15.460 --> 00:17:17.460]  可能是一些情緒
[00:17:17.460 --> 00:17:19.460]  可能因為我
[00:17:19.460 --> 00:17:21.460]  沒用的說話
[00:17:21.460 --> 00:17:23.460]  我沒用合意的說話
[00:17:23.460 --> 00:17:25.460]  或者過了龍的說話
[00:17:25.460 --> 00:17:27.460]  以致一些人
[00:17:27.460 --> 00:17:29.460]  來到教會想著敬拜上帝
[00:17:29.460 --> 00:17:31.460]  反而受到傷害
[00:17:31.460 --> 00:17:33.460]  耶穌說
[00:17:33.460 --> 00:17:35.460]  這是我的電
[00:17:35.460 --> 00:17:37.460]  是為百姓而設
[00:17:37.460 --> 00:17:39.460]  祈禱的電
[00:17:39.460 --> 00:17:41.460]  聖經甚至形容到
[00:17:41.460 --> 00:17:43.460]  耶穌以祂的身體
[00:17:43.460 --> 00:17:45.460]  比作聖電
[00:17:47.460 --> 00:17:49.460]  你們拆毀這電
[00:17:49.460 --> 00:17:51.460]  我三天內
[00:17:51.460 --> 00:17:53.460]  將它重建
[00:17:53.460 --> 00:17:55.460]  猶太人說
[00:17:55.460 --> 00:17:57.460]  這電已有四十六年
[00:17:57.460 --> 00:17:59.460]  你三天內就能夠重建?
[00:17:59.460 --> 00:18:01.460]  耶穌的意思是
[00:18:01.460 --> 00:18:03.460]  我的身體
[00:18:03.460 --> 00:18:05.460]  我被你們拆毀
[00:18:05.460 --> 00:18:07.460]  但是我
[00:18:07.460 --> 00:18:09.460]  會三天後復活
[00:18:09.460 --> 00:18:11.460]  就像聖電重建一樣
[00:18:11.460 --> 00:18:15.460]  剛剛
[00:18:15.460 --> 00:18:17.460]  剛剛百姓才
[00:18:17.460 --> 00:18:19.460]  拿著
[00:18:19.460 --> 00:18:21.460]  鐘樹枝來歡迎
[00:18:21.460 --> 00:18:23.460]  這位皇帝
[00:18:23.460 --> 00:18:25.460]  進入耶路撒冷
[00:18:25.460 --> 00:18:27.460]  高唱和撒冷和撒冷
[00:18:27.460 --> 00:18:29.460]  和撒拿和撒拿
[00:18:29.460 --> 00:18:31.460]  但這班
[00:18:31.460 --> 00:18:33.460]  宗教領袖
[00:18:33.460 --> 00:18:35.460]  他們不但沒有去歡迎
