
[00:00:00.000 --> 00:00:04.000]  大家好,我是劉紹康牧師。
[00:02:16.000 --> 00:02:19.000]  有時候我們說怎麼這麼倒黴呀,
[00:02:19.000 --> 00:02:22.000]  今年怎麼碰到一兩串不好的事。
[00:02:22.000 --> 00:02:26.000]  福是神賜給我們的,
[00:02:26.000 --> 00:02:30.000]  只要我們的心跟神更靠近,
[00:02:30.000 --> 00:02:34.000]  我們慢慢慢慢多親近神,
[00:02:34.000 --> 00:02:37.000]  我們就能夠成爲一位有福的人。
[00:02:37.000 --> 00:02:39.000]  所以我恭喜各位,
[00:02:39.000 --> 00:02:41.000]  希望新的一年,
[00:02:41.000 --> 00:02:46.000]  大家多多蒙福,多多的蒙恩。
[00:02:46.000 --> 00:02:51.000]  那我馬上就想到詩篇第一篇,
[00:02:51.000 --> 00:02:53.000]  詩篇十一卷,
[00:02:53.000 --> 00:02:56.000]  大家很喜歡的經卷,
[00:02:56.000 --> 00:03:00.000]  詩篇一共有150篇,
[00:03:00.000 --> 00:03:02.000]  是非常長的,
[00:03:02.000 --> 00:03:06.000]  那是代表150首的詩歌。
[00:03:06.000 --> 00:03:11.000]  有人就知道詩篇是分爲五卷,
[00:03:11.000 --> 00:03:15.000]  卷一就是從詩篇第一篇,
[00:03:15.000 --> 00:03:18.000]  一直到四十一篇。
[00:03:18.000 --> 00:03:21.000]  如果你翻開你的聖經,
[00:03:21.000 --> 00:03:26.000]  你就會看見卷一的那四十一首詩歌裏面,
[00:03:26.000 --> 00:03:32.000]  有很大的部分都是大衛寫的。
[00:03:32.000 --> 00:03:40.000]  所以有人說大衛只是整卷詩篇最主要的作者,
[00:03:40.000 --> 00:03:42.000]  大衛他很敬畏神,
[00:03:42.000 --> 00:03:45.000]  他也是一個牧羊人,
[00:03:45.000 --> 00:03:49.000]  他很有做詩歌的恩賜,
[00:03:49.000 --> 00:03:52.000]  而且他心裏面很敬畏神,
[00:03:52.000 --> 00:03:55.000]  所以他就把他對神的頌揚,
[00:03:55.000 --> 00:03:57.000]  對神的禱告,
[00:03:57.000 --> 00:04:00.000]  在神裏面的經歷跟體會,
[00:04:00.000 --> 00:04:02.000]  他就寫出來了。
[00:04:02.000 --> 00:04:05.000]  所以每一次我們讀詩篇的時候,
[00:04:05.000 --> 00:04:08.000]  我們都感覺到非常貼地的,
[00:04:08.000 --> 00:04:11.000]  因爲詩篇裏面有時候他犯罪了,
[00:04:11.000 --> 00:04:12.000]  他就認罪;
[00:04:12.000 --> 00:04:14.000]  有時候他喜樂了,
[00:04:14.000 --> 00:04:16.000]  他就讚美;
[00:04:16.000 --> 00:04:18.000]  有時候遇到困苦了,
[00:04:18.000 --> 00:04:20.000]  他就祈求。
[00:04:20.000 --> 00:04:24.000]  所以詩篇是大家很喜歡的一卷書,
[00:04:24.000 --> 00:04:29.000]  也是很多聖經裏面詩篇的金句,
[00:04:29.000 --> 00:04:32.000]  我們都會背詩篇第一篇,
[00:04:32.000 --> 00:04:34.000]  詩篇二十三篇,
[00:04:34.000 --> 00:04:37.000]  詩篇一百一十九篇,
[00:04:37.000 --> 00:04:40.000]  很多的金句我們都會背的。
[00:04:40.000 --> 00:04:45.000]  那麼今天我就很願意跟大家談詩篇第一篇,
[00:04:45.000 --> 00:04:49.000]  裏面的第一節跟第二節。
[00:04:49.000 --> 00:04:51.000]  詩篇第一篇,
[00:04:51.000 --> 00:04:56.000]  可以說是整本詩篇開頭的一篇,
[00:04:56.000 --> 00:04:59.000]  那這篇非常非常重要。
[00:04:59.000 --> 00:05:01.000]  詩篇第一篇,
[00:05:01.000 --> 00:05:03.000]  這是這個導論,
[00:05:03.000 --> 00:05:05.000]  這是這個最重要的引顏。
[00:05:05.000 --> 00:05:08.000]  就你明白了詩篇第一篇,
[00:05:08.000 --> 00:05:11.000]  那你對整本的詩篇,
[00:05:11.000 --> 00:05:14.000]  你就有很概括的認識,
[00:05:14.000 --> 00:05:17.000]  因爲這篇詩篇有人給他一個名字,
[00:05:17.000 --> 00:05:20.000]  這是一個的選擇。
[00:05:20.000 --> 00:05:23.000]  你到底要選擇做藝人呢,
[00:05:23.000 --> 00:05:26.000]  還是你決定去做一個惡人?
[00:05:26.000 --> 00:05:29.000]  藝人有藝人的道路,
[00:05:29.000 --> 00:05:32.000]  惡人有惡人的道路,
[00:05:32.000 --> 00:05:37.000]  那也是兩條道路之間的一個選擇。
[00:05:37.000 --> 00:05:39.000]  各位親愛的弟兄姊妹,
[00:05:39.000 --> 00:05:43.000]  你會選擇走藝人的路嗎?
[00:05:43.000 --> 00:05:46.000]  你一生要走在藝路上嗎?
[00:05:46.000 --> 00:05:49.000]  耶穌曾經說過一個比喻,
[00:05:49.000 --> 00:05:54.000]  我們要進天國就一定要走窄路,
[00:05:54.000 --> 00:05:56.000]  我們進的是窄門,
[00:05:56.000 --> 00:05:59.000]  那條路很窄,進去的人很少,
[00:05:59.000 --> 00:06:00.000]  沒有什麼人進去,
[00:06:00.000 --> 00:06:03.000]  但是另外一條路路很寬,
[00:06:03.000 --> 00:06:05.000]  進去的人也多,
[00:06:05.000 --> 00:06:09.000]  但是那條路只會帶你們到滅亡的地方,
[00:06:09.000 --> 00:06:14.000]  所以我們必須要選擇一條光明的路,
[00:06:14.000 --> 00:06:17.000]  一條正直的路,一條藝人的路,
[00:06:17.000 --> 00:06:20.000]  希望我們在新年一開頭的時候,
[00:06:20.000 --> 00:06:23.000]  詩篇第一篇就教我們了,
[00:06:23.000 --> 00:06:26.000]  讓我們做一個聰明的選擇,
[00:06:26.000 --> 00:06:28.000]  選擇一條藝路,
[00:06:28.000 --> 00:06:31.000]  我們也要做一個有福的人,
[00:06:31.000 --> 00:06:35.000]  爲什麼今天的講題我稱它爲
[00:06:35.000 --> 00:06:38.000]  做一個有福的人,
[00:06:38.000 --> 00:06:40.000]  你要做一個蒙福的人,
[00:06:40.000 --> 00:06:43.000]  因爲詩篇第一篇開頭第一個字,
[00:06:43.000 --> 00:06:45.000]  那個希伯來文那個字,
[00:06:45.000 --> 00:06:47.000]  就是福啊,
[00:06:47.000 --> 00:06:50.000]  原來福字是排在最頭的,
[00:06:50.000 --> 00:06:56.000]  大家知道希伯來的字母有22個,
[00:06:56.000 --> 00:06:58.000]  福字的一開頭,
[00:06:58.000 --> 00:07:02.000]  就是希伯來文的第一個字母,
[00:07:02.000 --> 00:07:05.000]  而詩篇第一篇最後一個字,
[00:07:05.000 --> 00:07:07.000]  就是滅亡,
[00:07:07.000 --> 00:07:11.000]  而滅亡這個字一開頭那個字母,
[00:07:11.000 --> 00:07:14.000]  就是希伯來文22個字母裏面,
[00:07:14.000 --> 00:07:16.000]  最後的一個,
[00:07:16.000 --> 00:07:19.000]  所以希伯來人一看詩篇第一篇,
[00:07:19.000 --> 00:07:21.000]  一開頭是第一個字母,
[00:07:21.000 --> 00:07:23.000]  就好像是英文的A,
[00:07:23.000 --> 00:07:27.000]  最後結束的時候是英文裏面的Z,
[00:07:27.000 --> 00:07:29.000]  A to Z,
[00:07:29.000 --> 00:07:31.000]  這就是一開頭到結尾,
[00:07:31.000 --> 00:07:34.000]  這篇詩是很有心思的,
[00:07:34.000 --> 00:07:36.000]  而只是放在第一篇,
[00:07:36.000 --> 00:07:39.000]  只是你翻開去唸詩篇的時候,
[00:07:39.000 --> 00:07:42.000]  你第一篇碰到的就是詩篇第一篇,
[00:07:42.000 --> 00:07:44.000]  而第一個字,
[00:07:44.000 --> 00:07:47.000]  就是福,福災,
[00:07:47.000 --> 00:07:49.000]  就是這樣的人,
[00:07:49.000 --> 00:07:51.000]  這樣的人是正正有福的,
[00:07:51.000 --> 00:07:56.000]  那我也讀一讀現代中文譯本,
[00:07:56.000 --> 00:07:58.000]  它的翻譯是什麼呢?
[00:07:58.000 --> 00:08:01.000]  正正有福的人,
[00:08:01.000 --> 00:08:06.000]  這就是第一篇第一節一開頭的地方,
[00:08:06.000 --> 00:08:08.000]  正正有福的人,
[00:08:08.000 --> 00:08:13.000]  而很著名一個人來翻譯聖經的,
[00:08:13.000 --> 00:08:16.000]  就是呂正中這位老先生,
[00:08:16.000 --> 00:08:18.000]  他的翻譯就是,
[00:08:18.000 --> 00:08:21.000]  不要依從惡人的計謀而行,
[00:08:21.000 --> 00:08:24.000]  不站在罪人的道路,
[00:08:24.000 --> 00:08:27.000]  不坐在舍曼人的座位,
[00:08:27.000 --> 00:08:30.000]  這人有福啊!
[00:08:30.000 --> 00:08:34.000]  這樣的人多麼的有福!
[00:08:34.000 --> 00:08:40.000]  我再念一個,這是我們叫他做先普及譯本的,
[00:08:40.000 --> 00:08:43.000]  它的翻譯是怎麼樣呢?
[00:08:43.000 --> 00:08:51.000]  不聽從惡人的計謀,
[00:08:51.000 --> 00:08:53.000]  不站在罪人的當中,
[00:08:53.000 --> 00:08:58.000]  不跟從好績效的人爲伍,
[00:08:58.000 --> 00:09:01.000]  卻喜愛上主的律法,
[00:09:01.000 --> 00:09:04.000]  日夜去默想,
[00:09:04.000 --> 00:09:08.000]  這樣的人多麼有福啊!
[00:09:08.000 --> 00:09:11.000]  這樣的人是多麼有福啊!
[00:09:11.000 --> 00:09:13.000]  原來這個福字,
[00:09:13.000 --> 00:09:16.000]  就是第一個字是最重要的,
[00:09:16.000 --> 00:09:20.000]  整篇詩篇第一篇就是福字開頭,
[00:09:20.000 --> 00:09:25.000]  整卷詩篇開頭第一個字也是福字。
[00:09:25.000 --> 00:09:30.000]  所以各位,你要做一個蒙福的人,
[00:09:30.000 --> 00:09:32.000]  當你敬畏神,
[00:09:32.000 --> 00:09:34.000]  愛祂的律法,
[00:09:34.000 --> 00:09:36.000]  思考祂的真理,
[00:09:36.000 --> 00:09:38.000]  愛讀聖經,
[00:09:38.000 --> 00:09:41.000]  你就會成爲一個有福的人。
[00:09:41.000 --> 00:09:44.000]  我在教會里面已經牧養了四十幾年,
[00:09:44.000 --> 00:09:48.000]  我接觸很多很多不同的基督徒,
[00:09:48.000 --> 00:09:50.000]  很多時候基督徒都曉得,
[00:09:50.000 --> 00:09:53.000]  我們每天要讀經要靈脩,
[00:09:53.000 --> 00:09:58.000]  但是真正去靈脩的人確實不多。
[00:09:58.000 --> 00:10:01.000]  我想問你,你有沒有每天靈脩?
[00:10:01.000 --> 00:10:04.000]  你有沒有每天翻開聖經來看?
[00:10:04.000 --> 00:10:05.000]  沒有啊!
[00:10:05.000 --> 00:10:07.000]  可能一個禮拜七天,
[00:10:07.000 --> 00:10:10.000]  你有三天四天五天能夠翻開聖經,
[00:10:10.000 --> 00:10:12.000]  那已經很好了。
[00:10:12.000 --> 00:10:16.000]  我們不可能有一天我們不喫東西,
[00:10:16.000 --> 00:10:19.000]  早餐午餐晚餐你都會喫一頓的,
[00:10:19.000 --> 00:10:22.000]  你不能沒有食物進來,
[00:10:22.000 --> 00:10:24.000]  你會沒有力氣,
[00:10:24.000 --> 00:10:26.000]  你的身體會出現狀況,
[00:10:26.000 --> 00:10:29.000]  我們對喫飯那麼重要,
[00:10:29.000 --> 00:10:31.000]  我們中國人一見面就是,
[00:10:31.000 --> 00:10:34.000]  喫過飯沒有?我們一起去喝茶。
[00:10:34.000 --> 00:10:38.000]  我們廣東人說,請你喝茶,
[00:10:38.000 --> 00:10:40.000]  我們去喝喝茶,叫叫點心。
[00:10:40.000 --> 00:10:44.000]  我們會用不同的方法去問,
[00:10:44.000 --> 00:10:46.000]  你喫過飯沒有?
[00:10:46.000 --> 00:10:48.000]  這是我們很關心的,
[00:10:48.000 --> 00:10:50.000]  是我們需要了解,
[00:10:50.000 --> 00:10:54.000]  就我們能夠每天去領受靈量,
[00:10:54.000 --> 00:10:57.000]  這就是我們生命的餵養,
[00:10:57.000 --> 00:11:03.000]  叫我們靈敏,長大,健康,成長。
[00:11:03.000 --> 00:11:05.000]  剛纔我們思考過,
[00:11:05.000 --> 00:11:07.000]  做一個有福的人,
[00:11:07.000 --> 00:11:10.000]  詩篇第一篇就告訴我們,
[00:11:10.000 --> 00:11:16.000]  有福的人唯喜愛嚴滑的律法,
[00:11:16.000 --> 00:11:19.000]  然後你晝夜去思想,
[00:11:19.000 --> 00:11:22.000]  將神的話藏在心裏,
[00:11:22.000 --> 00:11:25.000]  那你就變成一個有福的人。
[00:11:25.000 --> 00:11:30.000]  那現在我們回去看詩篇第一篇的第一節,
[00:11:30.000 --> 00:11:34.000]  第一節就出現了三個不,
[00:11:34.000 --> 00:11:37.000]  這三個不太重要,
[00:11:37.000 --> 00:11:42.000]  頭一個就是不從惡人的計謀,
[00:11:42.000 --> 00:11:45.000]  是惡人的計謀。
[00:11:45.000 --> 00:11:50.000]  第二就是不在罪人的道路,
[00:11:50.000 --> 00:11:53.000]  罪人的路你不要站。
[00:11:53.000 --> 00:11:58.000]  第三你不坐血漫人的座位,
[00:11:58.000 --> 00:12:01.000]  是血漫人的座位。
[00:12:01.000 --> 00:12:04.000]  這裏我們看到有兩個重點,
[00:12:04.000 --> 00:12:07.000]  第一個重點就是三個不,
[00:12:07.000 --> 00:12:11.000]  不聽,不站,不坐。
[00:12:11.000 --> 00:12:16.000]  這三個動作真的太特別了,
[00:12:16.000 --> 00:12:20.000]  而且是一步一步加深的。
[00:12:20.000 --> 00:12:24.000]  所有的人去犯罪的時候,
[00:12:24.000 --> 00:12:28.000]  這是中了人的詭計。
[00:12:28.000 --> 00:12:30.000]  有人說,你來你來,
[00:12:30.000 --> 00:12:32.000]  我們一起去買彩票,
[00:12:32.000 --> 00:12:35.000]  我們一起去幹什麼事,
[00:12:35.000 --> 00:12:37.000]  現在我的錢不夠了,
[00:12:37.000 --> 00:12:41.000]  我們用點方法找點錢回來。
[00:12:41.000 --> 00:12:45.000]  都是有人輸白你的。
[00:12:45.000 --> 00:12:47.000]  有人勸你的,
[00:12:47.000 --> 00:12:50.000]  有人誘惑你的。
[00:12:50.000 --> 00:12:57.000]  最近很多大城市都出現了很多的電話騙案,
[00:12:57.000 --> 00:12:59.000]  就是那些騙徒很厲害,
[00:12:59.000 --> 00:13:01.000]  打一個電話給你,
[00:13:01.000 --> 00:13:04.000]  我是公安局打來的,
[00:13:04.000 --> 00:13:06.000]  你犯了什麼規,
[00:13:06.000 --> 00:13:08.000]  是你要找我們,
[00:13:08.000 --> 00:13:10.000]  但是有一個方法,
[00:13:10.000 --> 00:13:13.000]  我會幫你忙疏通疏通,
[00:13:13.000 --> 00:13:15.000]  我有一個戶口,
[00:13:15.000 --> 00:13:18.000]  你把一些錢存到我的戶口裏面,
[00:13:18.000 --> 00:13:23.000]  或者是你在你銀行的戶口告訴我,
[00:13:23.000 --> 00:13:25.000]  也把密碼告訴我,
[00:13:25.000 --> 00:13:27.000]  我替你轉那個款。
[00:13:27.000 --> 00:13:30.000]  有些人就相信,
[00:13:30.000 --> 00:13:32.000]  就很自然的,
[00:13:32.000 --> 00:13:34.000]  因爲擔心出了什麼事,
[00:13:34.000 --> 00:13:36.000]  擔心會被找麻煩,
[00:13:36.000 --> 00:13:41.000]  就把錢存到這個戶口裏面,
[00:13:41.000 --> 00:13:44.000]  或是把自己的密碼也告訴人,
[00:13:44.000 --> 00:13:46.000]  怎麼可以呢?
[00:13:46.000 --> 00:13:47.000]  怎麼會呢?
[00:13:47.000 --> 00:13:53.000]  很快你就發現你銀行裏面的戶口被挖空了,
[00:13:53.000 --> 00:13:57.000]  這都是聽從開始的。
[00:13:57.000 --> 00:14:00.000]  所以詩篇第一篇太寶貴了,
[00:14:00.000 --> 00:14:06.000]  第一個就是你不從那些惡人的計謀,
[00:14:06.000 --> 00:14:07.000]  什麼叫惡人呢?
[00:14:07.000 --> 00:14:10.000]  這個字的意思就是被定罪的意思,
[00:14:10.000 --> 00:14:13.000]  假如有人犯了罪,
[00:14:13.000 --> 00:14:15.000]  被帶到法庭去,
[00:14:15.000 --> 00:14:18.000]  那個法官就根據很多的證據,
[00:14:18.000 --> 00:14:21.000]  什麼陪審團的意見,
[00:14:21.000 --> 00:14:24.000]  就決定這個人有罪還是沒罪,
[00:14:24.000 --> 00:14:26.000]  沒罪就釋放,
[00:14:26.000 --> 00:14:29.000]  有罪就看怎麼樣判。
[00:14:29.000 --> 00:14:34.000]  惡人只是被定罪的人,
[00:14:34.000 --> 00:14:41.000]  他的罪已經是罪名確實沒得逃的了。
[00:14:41.000 --> 00:14:44.000]  這樣的人跟你談話,
[00:14:44.000 --> 00:14:46.000]  這樣的人去誘惑你,
[00:14:46.000 --> 00:14:48.000]  你會聽嗎?
[00:14:48.000 --> 00:14:50.000]  但是很多現代人,
[00:14:50.000 --> 00:14:54.000]  我們就聽了別人的意見。
[00:14:54.000 --> 00:14:57.000]  聖經裏面有一個很好的例子,
[00:14:57.000 --> 00:14:59.000]  就是夏花,
[00:14:59.000 --> 00:15:02.000]  爲什麼她會喫禁果呢?
[00:15:02.000 --> 00:15:05.000]  就是因爲那條蛇跟她說,
[00:15:05.000 --> 00:15:08.000]  你看那個果子多漂亮,
[00:15:08.000 --> 00:15:10.000]  就你喫了的話,
[00:15:10.000 --> 00:15:14.000]  你就像神那麼有智慧。
[00:15:14.000 --> 00:15:16.000]  聖經裏面說,
[00:15:16.000 --> 00:15:18.000]  夏花看見那個果子,
[00:15:18.000 --> 00:15:21.000]  惡人的眼目太漂亮了,
[00:15:21.000 --> 00:15:23.000]  她也很願意,
[00:15:23.000 --> 00:15:24.000]  驕傲,
[00:15:24.000 --> 00:15:26.000]  像神一樣,
[00:15:26.000 --> 00:15:29.000]  結果就把那個果子摘下來喫了,
[00:15:29.000 --> 00:15:31.000]  不光自己喫了,
[00:15:31.000 --> 00:15:33.000]  請亞當去喫。
[00:15:33.000 --> 00:15:35.000]  所以這是聽從。
[00:15:35.000 --> 00:15:36.000]  第二句話,
[00:15:36.000 --> 00:15:37.000]  第二個不,
[00:15:37.000 --> 00:15:41.000]  就是不站罪人的道路。
[00:15:41.000 --> 00:15:44.000]  首先你試圖用耳朵去聽,
[00:15:44.000 --> 00:15:45.000]  第二,
[00:15:45.000 --> 00:15:46.000]  你跑過去,
[00:15:46.000 --> 00:15:48.000]  站在那條路上面,
[00:15:48.000 --> 00:15:50.000]  更進一步了。
[00:15:50.000 --> 00:15:52.000]  所以我們撒旦,
[00:15:52.000 --> 00:15:53.000]  第一個方法,
[00:15:53.000 --> 00:15:55.000]  就是誘惑你靠近來,
[00:15:55.000 --> 00:15:56.000]  聽聽我講什麼,
[00:15:56.000 --> 00:15:58.000]  我給你一個妙計,
[00:15:58.000 --> 00:16:01.000]  然後你就站過去。
[00:16:01.000 --> 00:16:04.000]  你變成他們的一夥了,
[00:16:04.000 --> 00:16:08.000]  不站罪人的道路。
[00:16:08.000 --> 00:16:10.000]  你看見那條路,
[00:16:10.000 --> 00:16:12.000]  你爲什麼跑過去呢?
[00:16:12.000 --> 00:16:14.000]  你跟他們站在一塊了。
[00:16:14.000 --> 00:16:16.000]  跟什麼人站在一塊?
[00:16:16.000 --> 00:16:19.000]  跟罪人站在一塊。
[00:16:19.000 --> 00:16:20.000]  所以這裏有兩點,
[00:16:20.000 --> 00:16:22.000]  我們很要注意的。
[00:16:22.000 --> 00:16:23.000]  第一個,
[00:16:23.000 --> 00:16:24.000]  不要站過去。
[00:16:24.000 --> 00:16:25.000]  第二,
[00:16:25.000 --> 00:16:27.000]  不要靠近那些罪人。
[00:16:27.000 --> 00:16:29.000]  聖經裏面常說,
[00:16:29.000 --> 00:16:31.000]  有兩條路我們要選擇。
[00:16:31.000 --> 00:16:33.000]  一條路很寬,
[00:16:33.000 --> 00:16:35.000]  進去的人也很多。
[00:16:35.000 --> 00:16:37.000]  啊,大家很樂鬧,
[00:16:37.000 --> 00:16:39.000]  這條路是正確的,
[00:16:39.000 --> 00:16:40.000]  就走上去了。
[00:16:40.000 --> 00:16:42.000]  但是耶穌怎樣說?
[00:16:42.000 --> 00:16:45.000]  你要選擇一條窄路,
[00:16:45.000 --> 00:16:48.000]  那條路沒有什麼人進去,
[00:16:48.000 --> 00:16:51.000]  進去的人很少。
[00:16:51.000 --> 00:16:54.000]  你願意選一條窄路,
[00:16:54.000 --> 00:16:56.000]  跟隨我們的主嗎?
[00:16:56.000 --> 00:16:58.000]  這是第二個步。
[00:16:58.000 --> 00:17:01.000]  不站罪人的道路。
[00:17:01.000 --> 00:17:03.000]  第三個步,
[00:17:03.000 --> 00:17:07.000]  不要坐什麼人的座位。
[00:17:07.000 --> 00:17:11.000]  你簡直就坐下去了。
[00:17:11.000 --> 00:17:12.000]  那很糟糕,
[00:17:12.000 --> 00:17:14.000]  你首先聽了,
[00:17:14.000 --> 00:17:16.000]  聽了以後你靠過去了,
[00:17:16.000 --> 00:17:17.000]  跟他們一夥了。
[00:17:17.000 --> 00:17:18.000]  第三,
[00:17:18.000 --> 00:17:20.000]  你選擇坐下來,
[00:17:20.000 --> 00:17:22.000]  沒得退堂了。
[00:17:22.000 --> 00:17:27.000]  你簡直就是在他們羣衆的當中了。
[00:17:27.000 --> 00:17:29.000]  那是什麼人呢?
[00:17:29.000 --> 00:17:31.000]  那是舍曼人。
[00:17:31.000 --> 00:17:34.000]  這個詞有不同的翻譯,
[00:17:34.000 --> 00:17:36.000]  有一個叫做
[00:17:36.000 --> 00:17:39.000]  五曼神的人,
[00:17:39.000 --> 00:17:41.000]  這是攻擊神,
[00:17:41.000 --> 00:17:43.000]  批評神,
[00:17:43.000 --> 00:17:47.000]  對神很多不滿的人。
[00:17:47.000 --> 00:17:51.000]  他眼裏面簡直沒有神,
[00:17:51.000 --> 00:17:53.000]  舍曼人,
[00:17:53.000 --> 00:17:55.000]  自以爲是,
[00:17:55.000 --> 00:17:57.000]  不把神放在眼中。
[00:17:57.000 --> 00:17:59.000]  這個世界怎麼有神呢?
[00:17:59.000 --> 00:18:01.000]  沒有的!
[00:18:01.000 --> 00:18:04.000]  信那個理性就可以了。
[00:18:04.000 --> 00:18:07.000]  所以求神幫助我們,
[00:18:07.000 --> 00:18:11.000]  不要變成那個舍曼人。
[00:18:11.000 --> 00:18:14.000]  一位很著名的
[00:18:14.000 --> 00:18:17.000]  我們中國的老先生,
[00:18:17.000 --> 00:18:20.000]  叫做呂正宗先生,
[00:18:20.000 --> 00:18:25.000]  他一個人把整本聖經重新翻譯,
[00:18:25.000 --> 00:18:27.000]  那個譯本就叫做
[00:18:27.000 --> 00:18:29.000]  呂正宗的譯本。
[00:18:29.000 --> 00:18:31.000]  呂正宗的譯本,
[00:18:31.000 --> 00:18:34.000]  我記得沒錯的話,
[00:18:34.000 --> 00:18:36.000]  他就提過,
[00:18:36.000 --> 00:18:39.000]  這個惡人的計謀,
[00:18:39.000 --> 00:18:41.000]  罪人的道路,
[00:18:41.000 --> 00:18:45.000]  舍曼人的座位,
[00:18:45.000 --> 00:18:49.000]  那就是五曼神的人。
[00:18:49.000 --> 00:18:51.000]  求神聯名我們,
[00:18:51.000 --> 00:18:53.000]  不要去聽,
[00:18:53.000 --> 00:18:55.000]  不要去站,
[00:18:55.000 --> 00:18:59.000]  也不要坐在那羣人當中,
[00:18:59.000 --> 00:19:01.000]  散不去,
[00:19:01.000 --> 00:19:02.000]  不聽,
[00:19:02.000 --> 00:19:03.000]  不站,
[00:19:03.000 --> 00:19:04.000]  不坐,
[00:19:04.000 --> 00:19:07.000]  也瞭解那三類型的人,
[00:19:07.000 --> 00:19:09.000]  惡人,
[00:19:09.000 --> 00:19:10.000]  罪人,
[00:19:10.000 --> 00:19:13.000]  跟舍曼人,
[00:19:13.000 --> 00:19:15.000]  三個動詞,
[00:19:15.000 --> 00:19:19.000]  三個堅決的不拒絕他們,
[00:19:19.000 --> 00:19:22.000]  然後三類不同的人。
[00:19:22.000 --> 00:19:27.000]  求神給我們從這節那麼寶貴的聖經裏面,
[00:19:27.000 --> 00:19:31.000]  我們真的學會三個不,
[00:19:31.000 --> 00:19:34.000]  我們保持這三個不,
[00:19:34.000 --> 00:19:37.000]  我們就能夠對罪惡說,
[00:19:37.000 --> 00:19:39.000]  不,你不要來搞擾我,
[00:19:39.000 --> 00:19:41.000]  你離我而去,
[00:19:41.000 --> 00:19:45.000]  讓我們今年2019年也是以後,
[00:19:45.000 --> 00:19:50.000]  我們也得到神的祝福。
[00:19:50.000 --> 00:19:55.000]  這就是我希望大家背下來的經句,
[00:19:55.000 --> 00:19:59.000]  這是詩篇第一篇的第二節,
[00:19:59.000 --> 00:20:02.000]  有一位我們教會的執事,
[00:20:02.000 --> 00:20:04.000]  他幫我寫的,
[00:20:04.000 --> 00:20:07.000]  爲喜愛耶和華的律法,
[00:20:07.000 --> 00:20:11.000]  晝夜的去施賞,
[00:20:11.000 --> 00:20:14.000]  這個人就是有福的人。
[00:20:14.000 --> 00:20:19.000]  爲喜愛耶和華的律法,
[00:20:19.000 --> 00:20:21.000]  晝夜施賞,
[00:20:21.000 --> 00:20:25.000]  這個人便爲有福。
[00:20:25.000 --> 00:20:27.000]  你要做一個有福的人嗎?
[00:20:27.000 --> 00:20:29.000]  你就要喜愛,
[00:20:29.000 --> 00:20:31.000]  單單喜愛,
[00:20:31.000 --> 00:20:33.000]  唯獨喜愛。
[00:20:33.000 --> 00:20:37.000]  喜愛神的話比一切更重要,
