
[00:00:00.000 --> 00:00:01.920]  我不知道大家有沒有這樣的感覺
[00:05:50.140 --> 00:05:52.140]  爲這個牧師來祈禱
[00:05:52.140 --> 00:05:57.140]  很擔心患上了癌症
[00:05:57.140 --> 00:05:59.140]  有一次我去參加一個聚會
[00:05:59.140 --> 00:06:00.140]  做講員
[00:06:00.140 --> 00:06:03.140]  在那裏碰到一個以前教會的姊妹
[00:06:03.140 --> 00:06:04.140]  很開心大家見面
[00:06:04.140 --> 00:06:06.140]  很多年沒見
[00:06:06.140 --> 00:06:07.140]  坐下沒多久
[00:06:07.140 --> 00:06:08.140]  這個姊妹跟我說
[00:06:08.140 --> 00:06:10.140]  牧師我離婚了
[00:06:10.140 --> 00:06:11.140]  我說爲什麼
[00:06:11.140 --> 00:06:12.140]  什麼事發生了
[00:06:12.140 --> 00:06:14.140]  她說我也不知道發生了什麼事
[00:06:14.140 --> 00:06:15.140]  有一天
[00:06:15.140 --> 00:06:18.140]  我和老公遇上去上班
[00:06:18.140 --> 00:06:20.140]  到我下班回家
[00:06:20.140 --> 00:06:22.140]  在我的廚房餐桌上面
[00:06:22.140 --> 00:06:23.140]  放一張紙條
[00:06:23.140 --> 00:06:24.140]  老公留給我的
[00:06:24.140 --> 00:06:26.140]  他說我現在和你離婚
[00:06:26.140 --> 00:06:28.140]  上面有一個電話
[00:06:28.140 --> 00:06:29.140]  是律師的電話
[00:06:29.140 --> 00:06:30.140]  有什麼事你不要找我了
[00:06:30.140 --> 00:06:32.140]  找個律師吧
[00:06:32.140 --> 00:06:34.140]  她以爲老公和她開玩笑
[00:06:34.140 --> 00:06:35.140]  打電話給她老公
[00:06:35.140 --> 00:06:37.140]  電話都已經改了
[00:06:37.140 --> 00:06:39.140]  到處找不到他
[00:06:39.140 --> 00:06:41.140]  哇 晴天霹靂
[00:06:41.140 --> 00:06:45.140]  發生什麼事了
[00:06:45.140 --> 00:06:47.140]  以後我怎麼說
[00:06:47.140 --> 00:06:48.140]  過去一個禮拜
[00:06:48.140 --> 00:06:50.140]  Dr. James Dobson
[00:06:50.140 --> 00:06:51.140]  寫了一篇文章
[00:06:51.140 --> 00:06:53.140]  我也發給我的教務同工
[00:06:53.140 --> 00:06:55.140]  這篇文章告訴讀者
[00:06:55.140 --> 00:06:57.140]  其實大家有沒有留意到
[00:06:57.140 --> 00:06:58.140]  大家有沒有看到
[00:06:58.140 --> 00:07:01.140]  最高法院最近的決定
[00:07:01.140 --> 00:07:04.140]  不是關乎同性婚姻
[00:07:04.140 --> 00:07:08.140]  關乎的層面更加廣闊
[00:07:08.140 --> 00:07:10.140]  關乎的是
[00:07:10.140 --> 00:07:13.140]  美國社會文化的逆轉
[00:07:13.140 --> 00:07:14.140]  wrong become right
[00:07:14.140 --> 00:07:16.140]  right become wrong
[00:07:16.140 --> 00:07:19.140]  整個文化的逆轉
[00:07:19.140 --> 00:07:20.140]  這個決定
[00:07:20.140 --> 00:07:23.140]  很明顯帶來一個很嚴重的後果
[00:07:23.140 --> 00:07:27.140]  很容易被人用人權的藉口
[00:07:27.140 --> 00:07:31.140]  去控告那些不贊成同性婚姻的人
[00:07:31.140 --> 00:07:33.140]  這些人包括專業人士
[00:07:33.140 --> 00:07:36.140]  包括教育的組織
[00:07:36.140 --> 00:07:38.140]  工商的團體
[00:07:38.140 --> 00:07:42.140]  和慈善的機構
[00:07:42.140 --> 00:07:43.140]  Dr. James Dobson
[00:07:43.140 --> 00:07:44.140]  告訴我們
[00:07:44.140 --> 00:07:47.140]  其實這個不是幻想
[00:07:47.140 --> 00:07:49.140]  不是害怕 不是擔心
[00:07:49.140 --> 00:07:51.140]  已經在發生
[00:07:51.140 --> 00:07:53.140]  如果大家有留意新聞的時候
[00:07:53.140 --> 00:07:55.140]  Aaron和Melissa Klein
[00:07:55.140 --> 00:07:59.140]  因爲拒絕同一對同性結婚的人
[00:07:59.140 --> 00:08:01.140]  做結婚蛋糕
[00:08:01.140 --> 00:08:02.140]  被告上法庭
[00:08:02.140 --> 00:08:04.140]  大家有沒有看過那個新聞
[00:08:04.140 --> 00:08:06.140]  知道罰了多少錢嗎
[00:08:06.140 --> 00:08:08.140]  我看上去以爲看錯了
[00:08:08.140 --> 00:08:09.140]  所以我看了幾次
[00:08:09.140 --> 00:08:11.140]  13萬5千萬
[00:08:11.140 --> 00:08:13.140]  然後有一個天主教的
[00:08:13.140 --> 00:08:16.140]  小小的財務組織
[00:08:16.140 --> 00:08:19.140]  叫做The Little Sister of the Poor
[00:08:19.140 --> 00:08:24.140]  因爲他拒絕爲員工提供那些事後被孕藥
[00:08:24.140 --> 00:08:26.140]  被員工告他
[00:08:26.140 --> 00:08:28.140]  今年7月14號
[00:08:28.140 --> 00:08:30.140]  第十次法庭裁定說
[00:08:30.140 --> 00:08:32.140]  No, you have to
[00:08:32.140 --> 00:08:34.140]  You have no choice
[00:08:34.140 --> 00:08:35.140]  你沒有這樣的選擇
[00:08:35.140 --> 00:08:38.140]  你必須要提供給你的員工
[00:08:38.140 --> 00:08:40.140]  事後被孕藥
[00:08:40.140 --> 00:08:45.140]  雖然你嘗試用宗教自由
[00:08:45.140 --> 00:08:48.140]  宗教的conviction作爲理由
[00:08:48.140 --> 00:08:51.140]  但是法庭不接納這件事
[00:08:51.140 --> 00:08:55.140]  我還可以說很多例子
[00:08:55.140 --> 00:08:58.140]  但是在我們沒有想過的時間
[00:08:58.140 --> 00:09:02.140]  這些突如其來的挑戰
[00:09:02.140 --> 00:09:05.140]  突如其來的災難
[00:09:05.140 --> 00:09:07.140]  出現在我們面前的時候
[00:09:07.140 --> 00:09:10.140]  你會有什麼反應
[00:09:10.140 --> 00:09:12.140]  你會不會覺得很驚慌失措呢
[00:09:12.140 --> 00:09:14.140]  會不會對人生的前路
[00:09:14.140 --> 00:09:18.140]  對你的生命失去了把握呢
[00:09:18.140 --> 00:09:21.140]  但是我希望我們不要到了那個時間
[00:09:21.140 --> 00:09:23.140]  其實現在已經到了那個時間
[00:09:23.140 --> 00:09:25.140]  我們才發覺
[00:09:25.140 --> 00:09:28.140]  我們以爲不用想明天那麼多
[00:09:28.140 --> 00:09:30.140]  明天就像今天那樣
[00:09:30.140 --> 00:09:32.140]  原來不是的
[00:09:32.140 --> 00:09:35.140]  原來明天不在我們的手中
[00:09:35.140 --> 00:09:37.140]  明天在誰的手中
[00:09:37.140 --> 00:09:42.140]  到底是哪一個人在主宰你和我的命運
[00:09:42.140 --> 00:09:44.140]  但意理書第二章
[00:09:44.140 --> 00:09:47.140]  但意理就落在這樣的絕境當中
[00:09:47.140 --> 00:09:48.140]  我稱爲絕境
[00:09:48.140 --> 00:09:50.140]  因爲從人的角度
[00:09:50.140 --> 00:09:51.140]  它是沒有彎轉的
[00:09:51.140 --> 00:09:53.140]  它是不能走的
[00:09:53.140 --> 00:09:54.140]  但是我們看到
[00:09:54.140 --> 00:09:56.140]  但意理在絕境當中
[00:09:56.140 --> 00:09:59.140]  竟然可以開創一條新的出路
[00:09:59.140 --> 00:10:01.140]  所以我們今天要看但意理書第二章
[00:10:01.140 --> 00:10:03.140]  就是這個意思
[00:10:03.140 --> 00:10:04.140]  但意理書第二章
[00:10:04.140 --> 00:10:06.140]  其實整章聖經
[00:10:06.140 --> 00:10:08.140]  就是說尼布格尼撒旺
[00:10:08.140 --> 00:10:10.140]  發了個夢
[00:10:10.140 --> 00:10:12.140]  每個人都在做夢
[00:10:12.140 --> 00:10:13.140]  有什麼好記載呢
[00:10:13.140 --> 00:10:15.140]  尼布格尼撒旺
[00:10:15.140 --> 00:10:17.140]  發了個夢之後
[00:10:17.140 --> 00:10:19.140]  他心裏面很不開心
[00:10:19.140 --> 00:10:20.140]  他說
[00:10:20.140 --> 00:10:22.140]  牧師,我做夢有時候也很不開心
[00:10:22.140 --> 00:10:24.140]  不過你不是尼布格尼撒旺
[00:10:24.140 --> 00:10:25.140]  他是皇帝
[00:10:25.140 --> 00:10:28.140]  他不開心就要令他開心
[00:10:28.140 --> 00:10:29.140]  發了個夢
[00:10:29.140 --> 00:10:30.140]  令他輾轉反側
[00:10:30.140 --> 00:10:32.140]  覺得很不安
[00:10:32.140 --> 00:10:34.140]  怎麼算好呢
[00:10:34.140 --> 00:10:35.140]  聖經告訴我們
[00:10:35.140 --> 00:10:37.140]  因爲這樣的緣故
[00:10:37.140 --> 00:10:40.140]  他就叫了王宮裏面
[00:10:40.140 --> 00:10:43.140]  所有自己會解夢的人
[00:10:43.140 --> 00:10:45.140]  有些是智慧人
[00:10:45.140 --> 00:10:46.140]  有些是術士
[00:10:46.140 --> 00:10:47.140]  占星占卜
[00:10:47.140 --> 00:10:49.140]  不同的聖經有不同的翻譯
[00:10:49.140 --> 00:10:50.140]  總之是王宮裏面
[00:10:50.140 --> 00:10:51.140]  那羣特別
[00:10:51.140 --> 00:10:53.140]  皇帝去餵養的
[00:10:53.140 --> 00:10:54.140]  幫他排難
[00:10:54.140 --> 00:10:56.140]  排憂解困的那羣人
[00:10:56.140 --> 00:10:59.140]  全部召生來
[00:10:59.140 --> 00:11:01.140]  我發了個夢
[00:11:01.140 --> 00:11:03.140]  你們跟我解夢
[00:11:03.140 --> 00:11:05.140]  那些人就樂意這麼做
[00:11:05.140 --> 00:11:08.140]  這個就是養兵千日用在今朝
[00:11:08.140 --> 00:11:10.140]  我們就是這樣的人
[00:11:10.140 --> 00:11:13.140]  將你的夢告訴我
[00:11:13.140 --> 00:11:14.140]  聖經說
[00:11:14.140 --> 00:11:15.140]  陛下萬歲
[00:11:15.140 --> 00:11:17.140]  你將你的夢告訴我
[00:11:17.140 --> 00:11:19.140]  我們就可以爲王解釋這個夢
[00:11:19.140 --> 00:11:22.140]  但是尼布格尼撒旺怎麼說呢
[00:11:22.140 --> 00:11:24.140]  他說我已經決定了
[00:11:24.140 --> 00:11:25.140]  我想好了
[00:11:25.140 --> 00:11:26.140]  在我召來的時候
[00:11:26.140 --> 00:11:27.140]  我看完經文
[00:11:27.140 --> 00:11:29.140]  你要將我的夢告訴我
[00:11:29.140 --> 00:11:31.140]  然後解釋夢的意思
[00:11:31.140 --> 00:11:34.140]  如果你不能解釋的話
[00:11:34.140 --> 00:11:35.140]  OK
[00:11:35.140 --> 00:11:36.140]  我已經想好了
[00:11:36.140 --> 00:11:37.140]  你不能解釋我的夢
[00:11:37.140 --> 00:11:38.140]  不能告訴我
[00:11:38.140 --> 00:11:41.140]  我就會斬斷你的四肢
[00:11:41.140 --> 00:11:43.140]  都很殘忍
[00:11:43.140 --> 00:11:45.140]  並且要洗你的家庭成爲廢墟
[00:11:45.140 --> 00:11:48.140]  如果你們能夠把我的夢說出來
[00:11:48.140 --> 00:11:50.140]  又能夠解釋夢的意義
[00:11:50.140 --> 00:11:51.140]  我就獎賞你們
[00:11:51.140 --> 00:11:53.140]  加榮譽給你們
[00:11:53.140 --> 00:11:55.140]  現在好了
[00:11:55.140 --> 00:11:57.140]  我發了個什麼夢
[00:11:57.140 --> 00:11:58.140]  請你告訴我
[00:11:58.140 --> 00:11:59.140]  然後解釋給我知道
[00:11:59.140 --> 00:12:01.140]  這個夢到底是什麼意思
[00:12:01.140 --> 00:12:02.140]  什麼意義
[00:12:02.140 --> 00:12:04.140]  這羣人都太兇了
[00:12:04.140 --> 00:12:06.140]  皇帝
[00:12:06.140 --> 00:12:07.140]  你告訴我
[00:12:07.140 --> 00:12:08.140]  你發什麼夢
[00:12:08.140 --> 00:12:09.140]  你不告訴我
[00:12:09.140 --> 00:12:11.140]  我怎麼去解釋你的夢呢
[00:12:11.140 --> 00:12:12.140]  再次回答皇宣
[00:12:12.140 --> 00:12:14.140]  請陛下把夢告訴我們
[00:12:14.140 --> 00:12:17.140]  我們好爲王解釋
[00:12:17.140 --> 00:12:18.140]  這個時間
[00:12:18.140 --> 00:12:21.140]  尼布格尼撒旺就大怒
[00:12:21.140 --> 00:12:23.140]  有胎就拍胎
[00:12:23.140 --> 00:12:24.140]  有沒有搞錯
[00:12:24.140 --> 00:12:26.140]  我一早就想好了
[00:12:26.140 --> 00:12:28.140]  我一早就知道你們這羣人
[00:12:28.140 --> 00:12:30.140]  找藉口拖延時間
[00:12:30.140 --> 00:12:32.140]  因爲你們知道
[00:12:32.140 --> 00:12:33.140]  我已經下定決心
[00:12:33.140 --> 00:12:35.140]  如果你們說不出我的夢
[00:12:35.140 --> 00:12:37.140]  只有一個對付你們的辦法
[00:12:37.140 --> 00:12:39.140]  是什麼呢
[00:12:39.140 --> 00:12:41.140]  就是將你們處死
[00:12:41.140 --> 00:12:42.140]  你們一定是彼此串通
[00:12:42.140 --> 00:12:44.140]  以爲可以拖時間
[00:12:44.140 --> 00:12:46.140]  說這樣說那樣
[00:12:46.140 --> 00:12:47.140]  快點將我的夢說出來
[00:12:47.140 --> 00:12:49.140]  如果不是的話
[00:12:49.140 --> 00:12:51.140]  我就將你們全部殺死
[00:12:51.140 --> 00:12:53.140]  這羣人好frustrate
[00:12:53.140 --> 00:12:55.140]  這羣人
[00:12:55.140 --> 00:12:56.140]  如果你是這羣人
[00:12:56.140 --> 00:12:58.140]  會不會覺得都好frustrate呢
[00:12:58.140 --> 00:13:00.140]  皇帝從來沒有
[00:13:00.140 --> 00:13:02.140]  任何國家的占卜家
[00:13:02.140 --> 00:13:04.140]  法術師和占星家
[00:13:04.140 --> 00:13:06.140]  能夠和你這樣解夢
[00:13:06.140 --> 00:13:09.140]  就算這個世界上最偉大的皇帝
[00:13:09.140 --> 00:13:11.140]  都不會要求我們這樣做
[00:13:11.140 --> 00:13:13.140]  我不知道你發什麼夢
[00:13:13.140 --> 00:13:14.140]  你又不告訴我們
[00:13:14.140 --> 00:13:16.140]  怎麼和你去解這個夢呢
[00:13:16.140 --> 00:13:18.140]  接着他們在十一節說
[00:13:18.140 --> 00:13:19.140]  陛下所問的問題
[00:13:19.140 --> 00:13:21.140]  實在太難解答了
[00:13:21.140 --> 00:13:23.140]  除了神明
[00:13:23.140 --> 00:13:25.140]  沒有人能夠回答
[00:13:25.140 --> 00:13:28.140]  但是神明不住在世上
[00:13:28.140 --> 00:13:29.140]  都挺有趣的
[00:13:29.140 --> 00:13:31.140]  在看聖經的時候
[00:13:31.140 --> 00:13:33.140]  十二節
[00:13:33.140 --> 00:13:35.140]  聖經說尼泊爾加利失魂
[00:13:35.140 --> 00:13:36.140]  大發雷霆
[00:13:36.140 --> 00:13:39.140]  下令把巴比倫皇室裏面
[00:13:39.140 --> 00:13:40.140]  皇宮裏面
[00:13:40.140 --> 00:13:42.140]  所有的顧問
[00:13:42.140 --> 00:13:44.140]  所有智慧有學識
[00:13:44.140 --> 00:13:46.140]  懂得解夢的人
[00:13:46.140 --> 00:13:48.140]  全部處死
[00:13:48.140 --> 00:13:49.140]  於是皇命發出
[00:13:49.140 --> 00:13:51.140]  要殺全體的顧問
[00:13:51.140 --> 00:13:53.140]  包括
[00:13:53.140 --> 00:13:55.140]  尼泊爾加利失魂
[00:13:55.140 --> 00:13:56.140]  突然之間出現
[00:13:56.140 --> 00:13:58.140]  但爾利和他幾個朋友
[00:13:58.140 --> 00:14:00.140]  很熟悉這個故事
[00:14:00.140 --> 00:14:01.140]  當大家聽的時候
[00:14:01.140 --> 00:14:03.140]  覺得尼泊爾加利失魂
[00:14:03.140 --> 00:14:05.140]  蠻不講理
[00:14:05.140 --> 00:14:06.140]  你皇帝大了嗎
[00:14:06.140 --> 00:14:07.140]  你講道理的
[00:14:07.140 --> 00:14:09.140]  當然皇帝我沒辦法
[00:14:09.140 --> 00:14:11.140]  但你蠻不講理
[00:14:11.140 --> 00:14:12.140]  夢都不講理
[00:14:12.140 --> 00:14:13.140]  我們解夢
[00:14:13.140 --> 00:14:15.140]  事實上我告訴你
[00:14:15.140 --> 00:14:17.140]  尼泊爾加利失魂
[00:14:17.140 --> 00:14:19.140]  知道這羣人是最會解夢的
[00:14:19.140 --> 00:14:21.140]  所以我一早想好了
[00:14:21.140 --> 00:14:22.140]  我已經決定
[00:14:22.140 --> 00:14:24.140]  要想清楚
[00:14:24.140 --> 00:14:26.140]  這羣人
[00:14:26.140 --> 00:14:28.140]  什麼夢都會解
[00:14:28.140 --> 00:14:30.140]  你打個900電話
[00:14:30.140 --> 00:14:32.140]  那些sidekick電話
[00:14:32.140 --> 00:14:33.140]  你講些東西給他聽
[00:14:33.140 --> 00:14:34.140]  他肯定有故事講給你聽
[00:14:34.140 --> 00:14:36.140]  你明白我說什麼嗎
[00:14:36.140 --> 00:14:38.140]  尼泊爾加利失魂
[00:14:38.140 --> 00:14:40.140]  做皇帝不是正式打仗的
[00:14:40.140 --> 00:14:42.140]  有腦的
[00:14:42.140 --> 00:14:44.140]  很醒目的人
[00:14:44.140 --> 00:14:46.140]  明知這羣人說什麼
[00:14:46.140 --> 00:14:48.140]  你都可以作故事
[00:14:48.140 --> 00:14:50.140]  根據現在的symbol
[00:14:50.140 --> 00:14:51.140]  象徵性的意義
[00:14:51.140 --> 00:14:52.140]  民間的遺傳
[00:14:52.140 --> 00:14:53.140]  皇帝的背景
[00:14:53.140 --> 00:14:55.140]  最近國家發生了什麼事
[00:14:55.140 --> 00:14:56.140]  你講任何東西都好
[00:14:56.140 --> 00:14:58.140]  這羣人都可以
[00:14:58.140 --> 00:15:00.140]  靠他來聯想一串故事出來
[00:15:00.140 --> 00:15:01.140]  講給你聽
[00:15:01.140 --> 00:15:03.140]  這個夢就是這個意思
[00:15:03.140 --> 00:15:05.140]  尼泊爾加利失魂很聰明的
[00:15:05.140 --> 00:15:07.140]  所以不上當
[00:15:07.140 --> 00:15:08.140]  你會解夢
[00:15:08.140 --> 00:15:09.140]  一定要先知夢
[00:15:09.140 --> 00:15:11.140]  你說你能夠解夢
[00:15:11.140 --> 00:15:13.140]  你首先要能夠知夢
[00:15:13.140 --> 00:15:14.140]  你要知道
[00:15:14.140 --> 00:15:15.140]  不然我怎麼知道你是真還是假
[00:15:15.140 --> 00:15:17.140]  個個都可以發瘋
[00:15:17.140 --> 00:15:19.140]  聯共講一堆東西出來
[00:15:19.140 --> 00:15:21.140]  你是真還是假
[00:15:21.140 --> 00:15:23.140]  所以他不是
[00:15:23.140 --> 00:15:25.140]  萬不抗你這麼簡單的
[00:15:25.140 --> 00:15:27.140]  這羣人都很兇
[00:15:27.140 --> 00:15:29.140]  這樣的時候怎麼辦
[00:15:29.140 --> 00:15:31.140]  尼泊爾加利失魂
[00:15:31.140 --> 00:15:33.140]  不上他們這套
[00:15:33.140 --> 00:15:35.140]  不上他們這套
[00:15:35.140 --> 00:15:37.140]  所以這羣人沒辦法
[00:15:37.140 --> 00:15:39.140]  逼到賣場的時候
[00:15:39.140 --> 00:15:41.140]  皇帝除了神明之外
[00:15:41.140 --> 00:15:43.140]  講都沒得講
[00:15:43.140 --> 00:15:45.140]  誰能夠回答你
[00:15:45.140 --> 00:15:46.140]  沒人能夠回答你
[00:15:46.140 --> 00:15:48.140]  但是神明不活在人間
[00:15:48.140 --> 00:15:50.140]  這個就是他們所相信的神明
[00:15:50.140 --> 00:15:52.140]  他不會活在人間
[00:15:52.140 --> 00:15:54.140]  我想求都求不到
[00:15:54.140 --> 00:15:56.140]  神明都回答不了
[00:15:56.140 --> 00:15:59.140]  於是皇帝就大發雷霆
[00:15:59.140 --> 00:16:01.140]  全部殺
[00:16:01.140 --> 00:16:03.140]  這個護衛長阿略
[00:16:03.140 --> 00:16:05.140]  收到皇帝的命令
[00:16:05.140 --> 00:16:07.140]  出去抓人
[00:16:07.140 --> 00:16:09.140]  誰是屬於這一類的人
[00:16:09.140 --> 00:16:11.140]  就全部將他們拘捕
[00:16:11.140 --> 00:16:12.140]  怎麼殺呢
[00:16:12.140 --> 00:16:14.140]  聖經裏沒有講
[00:16:14.140 --> 00:16:16.140]  但你和他的朋友包括在內
[00:16:16.140 --> 00:16:18.140]  當阿略去到
[00:16:18.140 --> 00:16:20.140]  彈爾利的家
[00:16:20.140 --> 00:16:22.140]  要抓他們
[00:16:22.140 --> 00:16:23.140]  什麼事呢
[00:16:23.140 --> 00:16:24.140]  斬頭
[00:16:24.140 --> 00:16:26.140]  這個彈爾利有什麼反應
[00:16:26.140 --> 00:16:28.140]  沒有反抗
[00:16:28.140 --> 00:16:30.140]  沒有拒捕
[00:16:30.140 --> 00:16:32.140]  但是彈爾利
[00:16:32.140 --> 00:16:34.140]  也沒有坐以待斃
[00:16:34.140 --> 00:16:36.140]  他在此很機靈地
