
[00:00:00.000 --> 00:00:03.340]  有一個英國的傳道人這樣說
[00:04:18.180 --> 00:04:20.340]  在現今的世代裡
[00:04:20.340 --> 00:04:24.040]  聖經是全世界最暢銷的書籍
[00:04:24.040 --> 00:04:29.320]  教會是一條街都可以碰到兩三間
[00:04:29.320 --> 00:04:32.880]  Richmond的No.5 Road更加明顯
[00:04:32.880 --> 00:04:35.220]  沒錯 我們享有宗教自由
[00:04:35.220 --> 00:04:38.660]  不需要擔心要坐牢或者要受刑
[00:04:38.660 --> 00:04:41.700]  而美國越來越離譜
[00:04:41.700 --> 00:04:48.700]  普世信徒是不冷也不熱
[00:04:48.700 --> 00:04:57.280]  究竟信徒會不會拼死都不背棄耶穌?
[00:04:57.280 --> 00:05:00.420]  真正的信徒是基督的徵兵
[00:05:00.420 --> 00:05:05.720]  基督的徵兵就會留守到最後一分鐘
[00:05:05.720 --> 00:05:06.820]  我們感恩
[00:05:06.820 --> 00:05:08.620]  我們不需要面對逼迫
[00:05:08.620 --> 00:05:14.360]  但是其實我們每天都要面對很多的誘惑
[00:05:14.360 --> 00:05:17.260]  試探 陷阱
[00:05:17.260 --> 00:05:22.000]  目的是要我們背棄基督
[00:05:22.000 --> 00:05:24.440]  撒旦的計劃是要攻擊
[00:05:24.440 --> 00:05:28.140]  破壞基督親手建立的教會
[00:05:28.140 --> 00:05:31.280]  他的策略是要信徒不冷也不熱
[00:05:31.280 --> 00:05:32.640]  按照現狀
[00:05:32.640 --> 00:05:35.980]  樂於享受在他們的舒適地帶
[00:05:35.980 --> 00:05:40.120]  不利劍磨刀
[00:05:40.120 --> 00:05:44.460]  忘記了在罪惡的洪流裏面
[00:05:44.460 --> 00:05:47.820]  其實是不進則退的
[00:05:47.820 --> 00:05:49.160]  久而久之
[00:05:49.160 --> 00:05:52.000]  連警覺性都遲鈍了
[00:05:52.000 --> 00:05:55.760]  就被魔鬼擄去
[00:05:55.760 --> 00:05:58.580]  在神所賜的全副軍裝裏面
[00:05:58.580 --> 00:06:01.440]  今天要講的是第六件武器
[00:06:01.440 --> 00:06:04.640]  是唯一一件既可防守
[00:06:04.640 --> 00:06:07.180]  又可以攻擊的武器
[00:06:07.180 --> 00:06:08.420]  第十七節
[00:06:08.420 --> 00:06:13.720]  拿著聖靈的寶劍就是神的道
[00:06:13.720 --> 00:06:17.460]  上星期我們講到救恩的頭盔
[00:06:17.460 --> 00:06:19.160]  可以阻擋對方的劍
[00:06:19.160 --> 00:06:25.340]  我們說那些劍雖然沒有揚過那把原鐵劍那麼重
[00:06:25.340 --> 00:06:27.740]  但是金屬的大劍
[00:06:27.740 --> 00:06:32.300]  在當時羅馬士兵是最常用的軍備之一
[00:06:32.300 --> 00:06:37.180]  目標是對準 襲擊對方的頭顱
[00:06:37.180 --> 00:06:43.880]  救恩的頭盔可以保得住我們的頭顱
[00:06:43.880 --> 00:06:47.260]  聖靈的寶劍所講的是另一種劍
[00:06:47.260 --> 00:06:51.260]  是一把大約12吋到20吋長
[00:06:51.260 --> 00:06:53.500]  兩刃的利劍
[00:06:53.500 --> 00:06:57.160]  方便埋身搏擊自容
[00:06:57.160 --> 00:06:59.560]  在Life or death situation
[00:06:59.560 --> 00:07:03.040]  特別是生死存亡之間所依賴
[00:07:03.040 --> 00:07:08.500]  而又最有效的武器
[00:07:08.500 --> 00:07:09.380]  第十七節
[00:07:09.380 --> 00:07:14.080]  拿著聖靈的寶劍就是神的道
[00:07:14.080 --> 00:07:16.820]  另一個我們需要弄清楚的詞
[00:07:16.820 --> 00:07:19.720]  就是神的道
[00:07:19.720 --> 00:07:24.320]  寶羅這裡不是講整卷的聖經
[00:07:24.320 --> 00:07:28.020]  不是說拿著聖經走來走去
[00:07:28.020 --> 00:07:30.660]  就沒有魔鬼來搞妖
[00:07:30.660 --> 00:07:34.840]  我試過在醫院裡探望一個初信的伯伯
[00:07:34.840 --> 00:07:36.660]  他躺在病床上
[00:07:36.660 --> 00:07:41.100]  很平安很平靜地跟我說話
[00:07:41.100 --> 00:07:42.860]  忽然之間他臉色大變
[00:07:42.860 --> 00:07:47.180]  很緊張地在被窩裡找一些不知道什麼東西
[00:07:47.180 --> 00:07:48.340]  在我細問之下
[00:07:48.340 --> 00:07:54.220]  原來他在被窩下面一直拿著一個十字架
[00:07:54.220 --> 00:07:56.060]  他平安的原因
[00:07:56.060 --> 00:07:59.920]  是因為他手裡拿著十字架
[00:07:59.920 --> 00:08:06.400]  心裡根本就一直沒有真的平安
[00:08:06.400 --> 00:08:09.360]  於是我再一次跟他分享福音
[00:08:09.360 --> 00:08:11.600]  讓他知道 讓他明白
[00:08:11.600 --> 00:08:14.500]  主耶穌就在他心裡
[00:08:14.500 --> 00:08:19.540]  他那種愚色縱赴 燦爛的笑容
[00:08:19.540 --> 00:08:23.820]  到今天我還記得很清楚
[00:08:23.820 --> 00:08:27.460]  拿著聖靈的寶劍就是神的道
[00:08:27.460 --> 00:08:31.420]  不是把聖經當作劍來耍
[00:08:31.420 --> 00:08:35.600]  在原文看來這裡所說的神的道
[00:08:35.600 --> 00:08:38.120]  甚至不是說整本的聖經
[00:08:38.120 --> 00:08:44.240]  也不是泛指廣義的神的話語Logos
[00:08:44.240 --> 00:08:47.840]  而是Rema
[00:08:47.840 --> 00:08:53.180]  我姑且將它翻譯成神的說話
[00:08:53.180 --> 00:08:56.380]  就是某一種確切的經文
[00:08:56.380 --> 00:08:59.420]  在某一個特定的場合
[00:08:59.420 --> 00:09:02.780]  某一個環境最適用的經文
[00:09:02.780 --> 00:09:07.560]  成為我們隨時的幫助
[00:09:07.560 --> 00:09:10.460]  跟著這個角度再清楚的解釋一下
[00:09:10.460 --> 00:09:15.360]  整本聖經就好像是一間原備的兵工廠
[00:09:15.360 --> 00:09:21.200]  在兵工廠裡面就有很多把聖靈的寶劍
[00:09:21.200 --> 00:09:25.780]  換句話說 神的說話Rema
[00:09:25.780 --> 00:09:29.580]  是包含在神的話語Logos裡面
[00:09:29.580 --> 00:09:33.220]  明白了這個詞的真正意義
[00:09:33.220 --> 00:09:35.180]  那我們就可以明白
[00:09:35.180 --> 00:09:40.160]  神的說話怎麼跟寶劍相比
[00:09:40.160 --> 00:09:44.060]  無論是防禦性還是攻擊性的情況
[00:09:44.060 --> 00:09:47.660]  一節或者一句 或者一段聖經
[00:09:47.660 --> 00:09:51.840]  都可以在我們身處的屬靈增戰裡面
[00:09:51.840 --> 00:09:55.200]  成為極之有力的犀利武器
[00:09:55.200 --> 00:09:59.000]  去抵擋撒旦
[00:09:59.000 --> 00:10:01.640]  在和魔鬼增戰的這場廝殺當中
[00:10:01.640 --> 00:10:05.540]  我們禱告 我們求聖靈帶領我們
[00:10:05.540 --> 00:10:07.920]  在這個時候 在這個光景
[00:10:07.920 --> 00:10:12.480]  有哪些經文可以鞏固我們的信心
[00:10:12.480 --> 00:10:16.060]  我們可以馬上翻開聖經的話
[00:10:16.060 --> 00:10:19.920]  就馬上翻開 不只是找回這一節的聖經
[00:10:19.920 --> 00:10:22.720]  連上文下理我們都可以明白
[00:10:22.720 --> 00:10:25.660]  可以肯定我們的信心
[00:10:25.660 --> 00:10:30.340]  如果不可以馬上翻開聖經的話
[00:10:30.340 --> 00:10:35.340]  這個就是考驗我們平時有多麼熟悉聖經
[00:10:35.340 --> 00:10:40.680]  有多麼肯練劍 有多少的儲備
[00:10:40.680 --> 00:10:48.420]  希望我們不是或者不至於空窗上陣
[00:10:48.420 --> 00:10:53.160]  就讓我們看清楚這把聖靈的寶劍
[00:10:53.160 --> 00:10:55.820]  一把金屬的利劍
[00:10:55.820 --> 00:10:58.800]  可以刺穿人的身體
[00:10:58.800 --> 00:11:03.860]  這把聖靈的寶劍可以刺透人的心
[00:11:03.860 --> 00:11:08.900]  一把金屬的利劍會越用越鈍
[00:11:08.900 --> 00:11:14.820]  而這把聖靈的寶劍會越用越鋒利
[00:11:14.820 --> 00:11:19.380]  一把金屬的利劍刺傷人帶來傷痛
[00:11:19.380 --> 00:11:25.820]  這把聖靈的寶劍刺傷魔鬼帶來意志
[00:11:25.820 --> 00:11:27.700]  正如剛才我們所說
[00:11:27.700 --> 00:11:29.540]  它是第六件武器
[00:11:29.540 --> 00:11:36.140]  也是唯一一件既可防守又可以攻擊的武器
[00:11:36.140 --> 00:11:40.380]  我們先說防守
[00:11:40.380 --> 00:11:46.020]  在聖經中說到聖靈的寶劍可以用作防守之用
[00:11:46.020 --> 00:11:52.260]  最好的例子是記載在《馬太福音》第四章
[00:11:52.260 --> 00:11:57.260]  當時 耶穌被聖靈引到曠野 受魔鬼的試探
[00:11:57.260 --> 00:12:00.560]  祂禁食四十週夜 後來就餓了
[00:12:00.560 --> 00:12:03.100]  那試探人的進前來對祂說
[00:12:03.100 --> 00:12:08.020]  祢若是神的兒子 可以吩咐這些石頭變成食物
[00:12:08.020 --> 00:12:12.900]  耶穌卻回答說 經上記著說
[00:12:12.900 --> 00:12:14.980]  人活著不是單靠食物
[00:12:14.980 --> 00:12:18.340]  乃是靠神口裡所出的一切話
[00:12:18.340 --> 00:12:23.940]  魔鬼就帶祂進了聖城 叫祂站在墊頂上
[00:12:23.940 --> 00:12:27.900]  對祂說 祢若是神的兒子 可以跳下去
[00:12:27.900 --> 00:12:34.420]  因為經上記著說 主要為祢吩咐他的使者用手托著祢
[00:12:34.420 --> 00:12:37.500]  免得祢的腳碰在石頭上
[00:12:37.500 --> 00:12:41.340]  耶穌對祂說 經上又記著說
[00:12:41.340 --> 00:12:44.380]  不可試探主 祢的神
[00:12:44.380 --> 00:12:47.180]  魔鬼又帶祂上了一座最高的山
[00:12:47.180 --> 00:12:52.340]  將世上的萬國與萬國的榮華都指給祂看
[00:12:52.340 --> 00:12:57.500]  對祂說 祢若苦伏敗我 我就把這一切都指給祢
[00:12:57.500 --> 00:13:01.980]  耶穌說 撒旦退去吧
[00:13:01.980 --> 00:13:07.700]  因為經上記著說 當拜主祢的神 但要侍奉祂
[00:13:07.700 --> 00:13:12.780]  於是 魔鬼來了耶穌 有天使來侍候祂
[00:13:12.780 --> 00:13:19.540]  這段經文 我在《用真理當作帶子束腰》的時候說過
[00:13:19.540 --> 00:13:23.780]  魔鬼引誘試探人的技倆層出不窮
[00:13:23.780 --> 00:13:27.900]  仔細分析 約翰一書二章十五到十七節
[00:13:27.900 --> 00:13:31.260]  一早勸誡過我們
[00:13:31.260 --> 00:13:33.780]  不要愛世界和世界上的事
[00:13:33.780 --> 00:13:37.820]  人若愛世界 愛乎的心就不在他裡面了
[00:13:37.820 --> 00:13:42.300]  因為凡世界上的事 就像肉體的情慾
[00:13:42.300 --> 00:13:44.980]  眼目的情慾 並今生的驕傲
[00:13:44.980 --> 00:13:49.460]  都不是從父來的 乃是從世界來的
[00:13:49.460 --> 00:13:53.500]  這世界和其上的情慾 都要過去
[00:13:53.500 --> 00:14:00.940]  唯獨遵行神旨意的事 永遠常存
[00:14:00.940 --> 00:14:06.620]  魔鬼對耶穌的試探 對我們的試探 對我們的引誘
[00:14:06.620 --> 00:14:10.500]  都是集中在我們追求肉體的情慾
[00:14:10.500 --> 00:14:15.260]  眼目的情慾 以及今生的驕傲
[00:14:15.260 --> 00:14:18.420]  耶穌應付魔鬼的試探詭計
[00:14:18.420 --> 00:14:24.380]  三次都回答說 經常記著說
[00:14:24.380 --> 00:14:27.660]  經常又記著說
[00:14:27.660 --> 00:14:30.620]  因為經常記著說
[00:14:30.620 --> 00:14:35.380]  耶穌將一段一段很貼切的經文
[00:14:35.380 --> 00:14:40.940]  神的話語 去抵擋魔鬼的每一個試探
[00:14:40.940 --> 00:14:47.540]  沒有讓魔鬼留地步
[00:14:47.540 --> 00:14:49.780]  魔鬼也很熟悉聖經
[00:14:49.780 --> 00:14:55.100]  他們會用各種的方法 讓我們去曲解聖經
[00:14:55.100 --> 00:14:58.380]  令我們說服自己所作的
[00:14:58.380 --> 00:15:02.980]  都有我們以為的聖經去支撐 去印證
[00:15:02.980 --> 00:15:06.300]  從而誤己誤人
[00:15:06.300 --> 00:15:08.820]  魔鬼讓我們聽從那些
[00:15:08.820 --> 00:15:13.580]  扮做基督使徒模樣的假使徒
[00:15:13.580 --> 00:15:18.300]  魔鬼讓我們自己成為假使徒
[00:15:18.300 --> 00:15:22.540]  因為連撒旦也都裝作是光明的天使
[00:15:22.540 --> 00:15:28.060]  他的差役也是滿口仁義的差役
[00:15:28.060 --> 00:15:31.460]  在幾年前 香港有一個講座的視頻
[00:15:31.460 --> 00:15:35.900]  叫做 想做就去做 聖經專為我服務
[00:15:35.900 --> 00:15:40.140]  講完講到 任何人 無論有什麼觀點
[00:15:40.140 --> 00:15:45.340]  都總可以搬出一些聖經的經文來支持自己
[00:15:45.340 --> 00:15:47.260]  明明是自己的意思
[00:15:47.260 --> 00:15:50.460]  卻講到是好像聖經的意思
[00:15:50.460 --> 00:15:53.820]  他就將這些 戀用聖經的人
[00:15:53.820 --> 00:15:57.780]  稱之為 屈臣氏
[00:15:57.780 --> 00:16:00.780]  因此 我們要懂得分辨
[00:16:00.780 --> 00:16:04.660]  什麼是真理
[00:16:04.660 --> 00:16:08.980]  詩篇一百一十九篇 第九十八節說
[00:16:08.980 --> 00:16:12.020]  你的命令常存在我心裡
[00:16:12.020 --> 00:16:15.420]  使我比仇敵有智慧
[00:16:15.420 --> 00:16:16.620]  一百零四節又說
[00:16:16.620 --> 00:16:19.420]  我藉著你的訓詞得以明白
[00:16:19.420 --> 00:16:24.900]  所以我恨一切的假道
[00:16:24.900 --> 00:16:26.940]  至於在聖經裏面
[00:16:26.940 --> 00:16:29.940]  講到聖靈的寶劍
[00:16:29.940 --> 00:16:33.380]  可以作為攻擊之用
[00:16:33.380 --> 00:16:35.900]  去崩潰撒旦的國度
[00:16:35.900 --> 00:16:38.380]  去傾覆撒旦的權勢
[00:16:38.380 --> 00:16:41.940]  我們可以見到有三方面
[00:16:41.940 --> 00:16:44.420]  第一 聖靈的寶劍
[00:16:44.420 --> 00:16:48.620]  是讓撒旦的詭計敗露
[00:16:48.620 --> 00:16:53.900]  如今所書五章十一到十二節
[00:16:53.900 --> 00:16:55.900]  那暗會無益的人
[00:16:55.900 --> 00:16:57.660]  不要與人同行
[00:16:57.660 --> 00:17:00.940]  倒要責備行者事的人
[00:17:00.940 --> 00:17:03.820]  因為他們暗中所行的
[00:17:03.820 --> 00:17:07.260]  就是提起來也時可恥的
[00:17:07.260 --> 00:17:11.020]  這個不單止不要與人一起
[00:17:11.020 --> 00:17:13.860]  去做那些暗會無益的事
[00:17:13.860 --> 00:17:19.020]  更加是要責備做這些事的人
[00:17:19.020 --> 00:17:23.300]  使那些奸計不會得逞
[00:17:23.300 --> 00:17:25.700]  然後第十三節
[00:17:25.700 --> 00:17:27.660]  凡是受了責備
[00:17:27.660 --> 00:17:29.900]  就被光顯明出來
[00:17:29.900 --> 00:17:34.780]  因為一切能顯明的就是光
[00:17:34.780 --> 00:17:37.020]  光是什麼呢?
[00:17:37.020 --> 00:17:39.460]  四篇一百一十九篇一百零五節
[00:17:39.460 --> 00:17:42.620]  你的話是我腳前的燈
[00:17:42.620 --> 00:17:47.020]  是我路上的光
[00:17:47.020 --> 00:17:48.700]  第一百三十節又說
[00:17:48.700 --> 00:17:50.940]  你的言語一解開
[00:17:50.940 --> 00:17:53.380]  就發出亮光
[00:17:53.380 --> 00:17:57.460]  使愚人通達
[00:17:57.460 --> 00:18:02.820]  因此 若果我們身邊有人曲解真理
[00:18:02.820 --> 00:18:05.140]  我們就要指正
[00:18:05.140 --> 00:18:12.340]  我們說 經上既著說
[00:18:12.340 --> 00:18:15.220]  第二 聖靈的寶劍
[00:18:15.220 --> 00:18:18.180]  可以更正世界的思想
[00:18:18.180 --> 00:18:20.660]  錯誤的信仰
[00:18:20.660 --> 00:18:24.060]  在《仕途行傳》第十七章
[00:18:24.060 --> 00:18:25.780]  講到教會初期
[00:18:25.780 --> 00:18:27.860]  保羅在雅典等候的時候
[00:18:27.860 --> 00:18:30.940]  看到滿城都是偶像
[00:18:30.940 --> 00:18:33.700]  他心裏面就很著急
[00:18:33.700 --> 00:18:35.260]  第十七節
[00:18:35.260 --> 00:18:39.140]  於是在會堂與猶太人和虔誠的人
[00:18:39.140 --> 00:18:43.380]  並每日在史上所遇見的人辯論
[00:18:43.380 --> 00:18:48.620]  還有以比古羅和斯多瓦兩門的學士
[00:18:48.620 --> 00:18:51.420]  與他爭論有的說
[00:18:51.420 --> 00:18:54.380]  這胡言亂語的要說什麼有的說
[00:18:54.380 --> 00:18:58.580]  他似乎是傳說外邦鬼神的
[00:18:58.580 --> 00:19:04.060]  只說是因保羅全講耶穌與復活的道
[00:19:04.060 --> 00:19:07.940]  於是保羅見他們 捉了一座壇
[00:19:07.940 --> 00:19:12.260]  上面寫著「未釋之神」
[00:19:12.260 --> 00:19:17.100]  就放膽地引用聖經所說的二十四至二十五節
[00:19:17.100 --> 00:19:19.300]  創造宇宙和其中萬物的神
[00:19:19.300 --> 00:19:21.100]  既是天地的主
[00:19:21.100 --> 00:19:24.220]  就不著人手所造的殿
[00:19:24.220 --> 00:19:26.020]  也不用人手服侍
[00:19:26.020 --> 00:19:27.780]  好象缺少什麼
[00:19:27.780 --> 00:19:34.540]  自己倒將生命、氣息、萬物賜給萬人
[00:19:34.540 --> 00:19:37.660]  然後講到第三十至三十一節
[00:19:37.660 --> 00:19:40.340]  世人蒙昧無知的時候
[00:19:40.340 --> 00:19:42.740]  神並不監察
[00:19:42.740 --> 00:19:47.940]  如今卻吩咐各處的人都要悔改
[00:19:47.940 --> 00:19:50.980]  因為他已經定了日子
[00:19:50.980 --> 00:19:53.060]  要藉著他所設立的人
[00:19:53.060 --> 00:19:54.900]  誰?就是耶穌
[00:19:54.900 --> 00:19:58.540]  按公義審判天下
[00:19:58.540 --> 00:20:00.940]  並且叫他從死裡復活
[00:20:00.940 --> 00:20:04.860]  給萬人作可信的憑據
[00:20:04.860 --> 00:20:06.700]  現今的世代
[00:20:06.700 --> 00:20:08.020]  特別是在美加
[00:20:08.020 --> 00:20:11.420]  我們仍然有很多異端邪說
[00:20:11.420 --> 00:20:12.900]  異教歪風
[00:20:12.900 --> 00:20:15.780]  更加可惜的是在教會裡面
[00:20:15.780 --> 00:20:19.100]  仍然有不少自稱基督徒的信徒
[00:20:19.100 --> 00:20:23.660]  甚至牧者、迷惑人、欺控人
[00:20:23.660 --> 00:20:25.820]  也被人欺負
[00:20:25.820 --> 00:20:28.860]  我們實在是需要聖靈的保檢
[00:20:28.860 --> 00:20:37.660]  正如在提摩太後書二章24-26節所說
[00:20:37.660 --> 00:20:40.180]  「要溫溫和和的待眾人
[00:20:40.180 --> 00:20:43.620]  善於教導、全心忍耐
[00:20:43.620 --> 00:20:46.180]  用溫柔勸戒那抵擋的人
[00:20:46.180 --> 00:20:49.660]  或者神給他們悔改的心
[00:20:49.660 --> 00:20:53.540]  可以明白真道」
[00:20:53.540 --> 00:20:56.940]  「叫他們者已經被魔鬼任意擄去的
[00:20:56.940 --> 00:21:03.660]  可以醒悟脫離他的網絡」
[00:21:03.660 --> 00:21:09.980]  第三 聖靈的保檢可以輔助我們去傳揚、復印
[00:21:09.980 --> 00:21:12.460]  禮當撒旦最有效的方法
[00:21:12.460 --> 00:21:15.860]  就是自己清楚明白復印
[00:21:15.860 --> 00:21:17.940]  明白真道
[00:21:17.940 --> 00:21:21.500]  不是糊里糊塗地盲目地去信
[00:21:21.500 --> 00:21:23.060]  人信我信
[00:21:23.060 --> 00:21:25.780]  信了之後又不長進
[00:21:25.780 --> 00:21:28.300]  教會的歷史一直發展下來
[00:21:28.300 --> 00:21:31.220]  信徒對聖經的知識
[00:21:31.220 --> 00:21:34.020]  對聖經的熟悉程度
[00:21:34.020 --> 00:21:37.780]  好像是每下如防
[00:21:37.780 --> 00:21:39.940]  前幾年中國有一個節目
[00:21:39.940 --> 00:21:40.980]  電視節目
[00:21:40.980 --> 00:21:44.580]  叫做「中國漢字慶社大會」
[00:21:44.580 --> 00:21:48.900]  是不同學校的中小學生出來比賽
[00:21:48.900 --> 00:21:53.100]  聽完主持人讀一個詞或一句成語
[00:21:53.100 --> 00:21:54.900]  連同他的解釋
[00:21:54.900 --> 00:21:56.740]  就要把這兩個字
[00:21:56.740 --> 00:21:59.780]  三個字或四個字寫出來
[00:21:59.780 --> 00:22:03.700]  哇 錯別字滿天飛
[00:22:03.700 --> 00:22:05.140]  除了學生之外
[00:22:05.140 --> 00:22:07.940]  節目還邀請了100個成年人
[00:22:07.940 --> 00:22:11.860]  在主持人讀完題目後同時書寫
[00:22:11.860 --> 00:22:18.860]  結果有不少題目是一個人答對都沒有
[00:22:18.860 --> 00:22:21.620]  原因之一是近年來
[00:22:21.620 --> 00:22:25.020]  越來越多不同的中文書寫軟件
[00:22:25.020 --> 00:22:27.740]  令人執筆忘詞
[00:22:27.740 --> 00:22:31.140]  同樣的 早幾年的信徒
[00:22:31.140 --> 00:22:33.180]  好像剛才所說的
[00:22:33.180 --> 00:22:36.660]  那個蘇聯的家庭教會的信徒
[00:22:36.660 --> 00:22:39.460]  甚至中國的家庭教會
[00:22:39.460 --> 00:22:41.700]  他們珍惜聖經
[00:22:41.700 --> 00:22:43.460]  他們勤讀聖經
[00:22:43.460 --> 00:22:46.140]  他們背誦聖經
[00:22:46.140 --> 00:22:49.060]  但是今天 今天的情況是怎樣呢?
[00:22:49.060 --> 00:22:52.980]  今天我們每天都帶著聖經
[00:22:52.980 --> 00:22:57.220]  怎樣每天都帶著聖經?在哪裡?
[00:22:57.220 --> 00:23:01.020]  因為聖經就在我們的手機裡
[00:23:01.020 --> 00:23:05.420]  但是我們一天可以不停的撥來撥去
[00:23:05.420 --> 00:23:11.220]  連最無聊最無謂的網站我們都去過
[00:23:11.220 --> 00:23:15.420]  就是不看聖經
[00:23:15.420 --> 00:23:20.700]  《希伯來書》5章12節到6章1節
[00:23:20.700 --> 00:23:24.420]  看你們學習的功夫本該做師傅
[00:23:24.420 --> 00:23:32.260]  誰知還得有人將神聖賢小學的開端
[00:23:32.260 --> 00:23:34.900]  另教導你們
[00:23:34.900 --> 00:23:40.420]  並且成了那必須吃奶不能吃乾糧的人
[00:23:40.420 --> 00:23:45.460]  凡只能吃奶的都不熟練仁義的道理
[00:23:45.460 --> 00:23:47.980]  因為他是嬰孩
