
[00:00:00.000 --> 00:00:07.000]  早晨,在這裡跟大家一起敬拜是很興奮的事情
[00:09:20.000 --> 00:09:21.000]  所以你留意一下
[00:09:21.000 --> 00:09:22.000]  《馬太福音》裏面
[00:09:22.000 --> 00:09:27.000]  有五個教導的段落
[00:09:27.000 --> 00:09:30.000]  是很有特色地分佈在
[00:09:30.000 --> 00:09:32.000]  整個《馬太福音》裏面
[00:09:32.000 --> 00:09:37.000]  登山補訓是屬靈的基礎
[00:09:37.000 --> 00:09:39.000]  很多時候我們在這裏說
[00:09:39.000 --> 00:09:41.000]  我們屬靈基礎不好
[00:09:41.000 --> 00:09:42.000]  為什麼
[00:09:42.000 --> 00:09:43.000]  因為我讀書
[00:09:43.000 --> 00:09:45.000]  讀聖經又不好
[00:09:45.000 --> 00:09:46.000]  我又不識字
[00:09:46.000 --> 00:09:49.000]  我又不看那麼多書
[00:09:49.000 --> 00:09:51.000]  我又沒有讀神學
[00:09:51.000 --> 00:09:54.000]  完全失去了一個重要的地方
[00:09:54.000 --> 00:09:57.000]  登山補訓是教我們
[00:09:57.000 --> 00:09:59.000]  在這裏說一件事
[00:09:59.000 --> 00:10:00.000]  就是
[00:10:00.000 --> 00:10:02.000]  我們怎樣可以在神面前
[00:10:02.000 --> 00:10:06.000]  學習屬靈的領袖
[00:10:06.000 --> 00:10:09.000]  Spiritual discernment
[00:10:09.000 --> 00:10:11.000]  第七章是說
[00:10:11.000 --> 00:10:14.000]  我們看見弟兄眼裏有刺的時候
[00:10:14.000 --> 00:10:16.000]  你不要那麼快去對他說
[00:10:16.000 --> 00:10:18.000]  我幫你拔掉那條刺
[00:10:18.000 --> 00:10:21.000]  你要了解你眼前的涼目
[00:10:21.000 --> 00:10:24.000]  你要在神面前好好地學習
[00:10:24.000 --> 00:10:29.000]  禱告、等候、敲門、尋找
[00:10:29.000 --> 00:10:31.000]  祂就讓你尋見
[00:10:31.000 --> 00:10:33.000]  請姐妹
[00:10:33.000 --> 00:10:35.000]  第五章、第六章帶給我們的
[00:10:35.000 --> 00:10:37.000]  是主在屬靈裏面
[00:10:37.000 --> 00:10:39.000]  很重要的教訓
[00:10:39.000 --> 00:10:41.000]  但是第七章是教我們
[00:10:41.000 --> 00:10:44.000]  怎樣去用這些教訓
[00:10:44.000 --> 00:10:48.000]  所以跟着第二個分段
[00:10:48.000 --> 00:10:49.000]  第十章
[00:10:49.000 --> 00:10:51.000]  這是第二個教導
[00:10:51.000 --> 00:10:54.000]  就是講主耶穌差派門徒出去
[00:10:54.000 --> 00:10:56.000]  怎樣侍奉
[00:10:56.000 --> 00:11:00.000]  第十三章講到天國的比喻
[00:11:00.000 --> 00:11:04.000]  神國的能力是怎樣一回事
[00:11:04.000 --> 00:11:08.000]  第十八章是講
[00:11:08.000 --> 00:11:10.000]  我們怎樣群體的
[00:11:10.000 --> 00:11:12.000]  一起在神的裏面
[00:11:12.000 --> 00:11:14.000]  去侍奉、去成長
[00:11:14.000 --> 00:11:17.000]  去過教會的生活
[00:11:17.000 --> 00:11:20.000]  這是四個教導
[00:11:20.000 --> 00:11:21.000]  一般的學者
[00:11:21.000 --> 00:11:23.000]  一般的言經家
[00:11:23.000 --> 00:11:26.000]  他們都以第廿四章、廿五章
[00:11:26.000 --> 00:11:29.000]  成為最後一個教導分段
[00:11:29.000 --> 00:11:31.000]  在那裏是講末世
[00:11:31.000 --> 00:11:33.000]  末世的意識
[00:11:33.000 --> 00:11:36.000]  所以今天你和我在這裏讀這段經文
[00:11:36.000 --> 00:11:38.000]  是在那裏出來的
[00:11:38.000 --> 00:11:40.000]  但是這個末世的教導
[00:11:40.000 --> 00:11:42.000]  重點在哪裏
[00:11:42.000 --> 00:11:44.000]  是講末世的時候
[00:11:44.000 --> 00:11:46.000]  受宿靈帶領的人
[00:11:46.000 --> 00:11:50.000]  他們怎樣去帶教會
[00:11:50.000 --> 00:11:52.000]  不要像法律賽人
[00:11:52.000 --> 00:11:54.000]  只有外表
[00:11:54.000 --> 00:11:56.000]  沒有實際
[00:11:56.000 --> 00:11:57.000]  所以第廿二章
[00:11:57.000 --> 00:11:59.000]  其實應該是
[00:11:59.000 --> 00:12:03.000]  在第廿三章
[00:12:03.000 --> 00:12:06.000]  是在第廿四、廿五章裏面
[00:12:06.000 --> 00:12:07.000]  襯托起來
[00:12:07.000 --> 00:12:09.000]  你就看到最後這段經文
[00:12:09.000 --> 00:12:11.000]  其實是對教會的領袖
[00:12:11.000 --> 00:12:14.000]  來講的
[00:12:14.000 --> 00:12:15.000]  所以領袖了解
[00:12:15.000 --> 00:12:17.000]  怎樣去帶領教會
[00:12:17.000 --> 00:12:20.000]  是在乎他在神的面前了解
[00:12:20.000 --> 00:12:23.000]  來跟從主的教導
[00:12:23.000 --> 00:12:27.000]  Leadership comes from followership
[00:12:27.000 --> 00:12:30.000]  受靈的帶領者
[00:12:30.000 --> 00:12:34.000]  是一個專心跟從主耶穌基督的人
[00:12:34.000 --> 00:12:36.000]  今天這個世界
[00:12:36.000 --> 00:12:37.000]  基督徒的中間
[00:12:37.000 --> 00:12:40.000]  最需要的是這些的人
[00:12:40.000 --> 00:12:45.000]  所以在這十個同類的比喻裏面
[00:12:45.000 --> 00:12:49.000]  他要講的是
[00:12:49.000 --> 00:12:51.000]  在末世的時候
[00:12:51.000 --> 00:12:53.000]  第一個的比喻
[00:12:53.000 --> 00:12:54.000]  這個第一個比喻
[00:12:54.000 --> 00:12:57.000]  重點是在哪時
[00:12:57.000 --> 00:13:00.000]  是主耶穌會再回來的時候
[00:13:00.000 --> 00:13:02.000]  第廿四章主耶穌
[00:13:02.000 --> 00:13:05.000]  來跟門徒講
[00:13:05.000 --> 00:13:07.000]  這個這麼漂亮的聖殿
[00:13:07.000 --> 00:13:09.000]  將來沒有一塊石頭在上面
[00:13:09.000 --> 00:13:11.000]  會搭著大家
[00:13:11.000 --> 00:13:13.000]  一切都會被毀滅
[00:13:13.000 --> 00:13:14.000]  那些門徒就說
[00:13:14.000 --> 00:13:16.000]  那時候會是怎樣
[00:13:16.000 --> 00:13:18.000]  有什麼預兆
[00:13:18.000 --> 00:13:19.000]  那時
[00:13:19.000 --> 00:13:21.000]  回到第廿四章
[00:13:21.000 --> 00:13:25.000]  天國好比
[00:13:25.000 --> 00:13:26.000]  天國好比
[00:13:26.000 --> 00:13:27.000]  所以這個比喻
[00:13:27.000 --> 00:13:28.000]  是講天國的事情
[00:13:28.000 --> 00:13:32.000]  不是講十個同類那麼簡單
[00:13:32.000 --> 00:13:34.000]  在天國裏面
[00:13:34.000 --> 00:13:35.000]  有事情要發生
[00:13:35.000 --> 00:13:38.000]  就是主回來的時候
[00:13:38.000 --> 00:13:39.000]  這個是最重要
[00:13:39.000 --> 00:13:41.000]  新郎的來臨
[00:13:41.000 --> 00:13:44.000]  然後現席的開始
[00:13:44.000 --> 00:13:47.000]  在中間
[00:13:47.000 --> 00:13:49.000]  我們留意的主角
[00:13:49.000 --> 00:13:52.000]  當然是要來的新郎
[00:13:52.000 --> 00:13:55.000]  但是主耶穌卻用十個同類
[00:13:55.000 --> 00:14:00.000]  來做一個提醒在這裏
[00:14:00.000 --> 00:14:02.000]  這十個同類
[00:14:02.000 --> 00:14:04.000]  是講那些十多歲
[00:14:04.000 --> 00:14:06.000]  還未結婚
[00:14:06.000 --> 00:14:07.000]  未曾出嫁
[00:14:07.000 --> 00:14:10.000]  亦都很恨去嫁的
[00:14:10.000 --> 00:14:13.000]  很身穿彩衣
[00:14:13.000 --> 00:14:14.000]  很活潑
[00:14:14.000 --> 00:14:18.000]  很美麗的少女
[00:14:18.000 --> 00:14:22.000]  亦都很可能是新娘子的好朋友
[00:14:22.000 --> 00:14:23.000]  我們不知道
[00:14:23.000 --> 00:14:25.000]  主耶穌卻用一個很普遍
[00:14:25.000 --> 00:14:28.000]  大家都明白
[00:14:28.000 --> 00:14:29.000]  這十個同類
[00:14:29.000 --> 00:14:31.000]  或者這些同類
[00:14:31.000 --> 00:14:33.000]  他們應該要做的事情是甚麼
[00:14:33.000 --> 00:14:34.000]  但是在這裏
[00:14:34.000 --> 00:14:36.000]  他卻用了一個很重要的提醒
[00:14:36.000 --> 00:14:40.000]  就是聰明和愚蠢的分別
[00:14:40.000 --> 00:14:42.000]  其實主耶穌用聰明和愚蠢
[00:14:42.000 --> 00:14:44.000]  其實不是在這裏開始
[00:14:44.000 --> 00:14:46.000]  我們去做解釋
[00:14:46.000 --> 00:14:48.000]  是回到第七章的時候
[00:14:48.000 --> 00:14:51.000]  就是講聰明的人
[00:14:51.000 --> 00:14:55.000]  就是會把房屋建立在盤石上
[00:14:55.000 --> 00:14:57.000]  愚蠢的人
[00:14:57.000 --> 00:15:02.000]  就是會把房屋建立在沙土上
[00:15:02.000 --> 00:15:05.000]  其實主耶穌很重要的一件事就是
[00:15:05.000 --> 00:15:08.000]  甚麼是建立房屋在盤石上呢
[00:15:08.000 --> 00:15:11.000]  就是去遵行主耶穌的教導
[00:15:11.000 --> 00:15:14.000]  所以當我們去思想這段經文
[00:15:14.000 --> 00:15:15.000]  我解釋這段經文
[00:15:15.000 --> 00:15:17.000]  主耶穌所講的
[00:15:17.000 --> 00:15:19.000]  「有由」和「無由」
[00:15:19.000 --> 00:15:23.000]  不是在乎聖靈這個重點
[00:15:23.000 --> 00:15:25.000]  而是主耶穌
[00:15:25.000 --> 00:15:28.000]  在《馬太福音》裏面一路的教導
[00:15:28.000 --> 00:15:32.000]  就是登山寶訓裏面的教導
[00:15:32.000 --> 00:15:36.000]  所以這段經文好的就是
[00:15:36.000 --> 00:15:37.000]  它在這裏結束的時候
[00:15:37.000 --> 00:15:40.000]  主耶穌就講得很清楚的
[00:15:40.000 --> 00:15:41.000]  我們不需要去猜
[00:15:41.000 --> 00:15:42.000]  不需要去甚麼
[00:15:42.000 --> 00:15:43.000]  他就是說
[00:15:43.000 --> 00:15:45.000]  重點在哪裏呢
[00:15:45.000 --> 00:15:47.000]  就是「不知的日子」
[00:15:47.000 --> 00:15:49.000]  「不知的時辰」
[00:15:49.000 --> 00:15:51.000]  你們要謹慎
[00:15:51.000 --> 00:15:53.000]  就這麼簡單
[00:15:53.000 --> 00:15:56.000]  問題就是今天大家是不是很謹慎呢
[00:15:56.000 --> 00:16:00.000]  有誰已經開始睡著了
[00:16:00.000 --> 00:16:01.000]  舉舉手吧
[00:16:01.000 --> 00:16:03.000]  舉舉手你就醒了
[00:16:03.000 --> 00:16:05.000]  謹慎,頂智媒
[00:16:05.000 --> 00:16:07.000]  我們要謹慎
[00:16:07.000 --> 00:16:09.000]  然後我們來看見
[00:16:09.000 --> 00:16:10.000]  那個背景
[00:16:10.000 --> 00:16:11.000]  剛才我講的背景
[00:16:11.000 --> 00:16:12.000]  那個重點
[00:16:12.000 --> 00:16:14.000]  現在我看一下
[00:16:14.000 --> 00:16:18.000]  我比喻裏面的內容和教導
[00:16:18.000 --> 00:16:20.000]  十個童女
[00:16:20.000 --> 00:16:22.000]  有很多地方是相同的
[00:16:22.000 --> 00:16:25.000]  她們都是童女
[00:16:25.000 --> 00:16:28.000]  她們都可能穿著彩衣
[00:16:28.000 --> 00:16:31.000]  但是她們的數字是相同的
[00:16:31.000 --> 00:16:33.000]  所以聰明和愚蠢
[00:16:33.000 --> 00:16:35.000]  是五五波
[00:16:35.000 --> 00:16:36.000]  你不要去說
[00:16:36.000 --> 00:16:37.000]  我比較蠢
[00:16:37.000 --> 00:16:39.000]  我比較聰明
[00:16:39.000 --> 00:16:42.000]  其實每個人都是五五波
[00:16:42.000 --> 00:16:45.000]  你去選擇聰明還是愚蠢
[00:16:45.000 --> 00:16:48.000]  就是你自己的選擇
[00:16:48.000 --> 00:16:49.000]  在這裏你留意
[00:16:49.000 --> 00:16:53.000]  我用五對五來做一個提出來的時候
[00:16:53.000 --> 00:16:55.000]  是同數
[00:16:55.000 --> 00:16:57.000]  她們是相同的
[00:16:57.000 --> 00:16:59.000]  在人數上是相同的
[00:16:59.000 --> 00:17:02.000]  在那個際遇上
[00:17:02.000 --> 00:17:04.000]  其實都是相同的
[00:17:04.000 --> 00:17:06.000]  她們都是有燈
[00:17:06.000 --> 00:17:08.000]  每個人都帶了燈
[00:17:08.000 --> 00:17:10.000]  這是她們知道她們要做的事
[00:17:10.000 --> 00:17:13.000]  她們要等新郎來
[00:17:13.000 --> 00:17:15.000]  她們知道她們的工作
[00:17:15.000 --> 00:17:16.000]  大家都做
[00:17:16.000 --> 00:17:18.000]  大家都帶了燈
[00:17:18.000 --> 00:17:20.000]  大家都睡了
[00:17:20.000 --> 00:17:21.000]  請各位留意
[00:17:21.000 --> 00:17:23.000]  她們都睡了覺
[00:17:23.000 --> 00:17:26.000]  因為等到都不知道幾點鐘來
[00:17:26.000 --> 00:17:29.000]  晚上大家都累了
[00:17:29.000 --> 00:17:30.000]  大家都睡了
[00:17:30.000 --> 00:17:33.000]  所以這十個聰明和愚蠢
[00:17:33.000 --> 00:17:35.000]  不是等於你睡不睡
[00:17:35.000 --> 00:17:36.000]  堪不堪諸睡
[00:17:36.000 --> 00:17:37.000]  所以各位
[00:17:37.000 --> 00:17:38.000]  如果你真的要睡
[00:17:38.000 --> 00:17:40.000]  你現在就得教訓
[00:17:40.000 --> 00:17:43.000]  就這樣
[00:17:43.000 --> 00:17:45.000]  每個人都睡
[00:17:45.000 --> 00:17:46.000]  每個人都身體有疲倦
[00:17:46.000 --> 00:17:47.000]  有軟弱
[00:17:47.000 --> 00:17:50.000]  我們是在神的恩典裏面
[00:17:50.000 --> 00:17:52.000]  我們同等
[00:17:52.000 --> 00:17:55.000]  然後到人來的時候
[00:17:55.000 --> 00:17:56.000]  一叫
[00:17:56.000 --> 00:17:58.000]  她們都醒了
[00:17:58.000 --> 00:17:59.000]  她們都醒了
