
[00:00:00.000 --> 00:00:04.500]  《路加福音》第二章第十節,我們一同來念,來
[00:03:25.000 --> 00:03:28.000]  讓我們重新能夠認識到
[00:03:28.000 --> 00:03:31.000]  我們的神是何等偉大奇妙的神
[00:03:31.000 --> 00:03:32.000]  Amen
[00:03:32.000 --> 00:03:34.000]  聖誕節讓我們看見
[00:03:34.000 --> 00:03:36.000]  我們的神是怎麼樣一位神呢
[00:03:36.000 --> 00:03:38.000]  第一個看見我們的神
[00:03:38.000 --> 00:03:41.000]  是為等候他人行事的神
[00:03:41.000 --> 00:03:42.000]  Amen
[00:03:42.000 --> 00:03:44.000]  跟你們說我們的神為等候他人行事
[00:03:44.000 --> 00:03:47.000]  跟他說
[00:03:47.000 --> 00:03:48.000]  第二件你要知道
[00:03:48.000 --> 00:03:53.000]  聖誕節的故事不是從新約時代才開始
[00:03:53.000 --> 00:03:57.000]  我們看見神早就在舊約時代
[00:03:57.000 --> 00:03:59.000]  透過先知
[00:03:59.000 --> 00:04:03.000]  多次的向神的百姓應許說
[00:04:03.000 --> 00:04:07.000]  將有一位彌賽亞救主要降臨
[00:04:07.000 --> 00:04:09.000]  中間當然雖然經過
[00:04:09.000 --> 00:04:12.000]  多少漫長的黑夜
[00:04:12.000 --> 00:04:15.000]  多少的先知我們的列祖
[00:04:15.000 --> 00:04:17.000]  甚至以色列的百姓
[00:04:17.000 --> 00:04:21.000]  寧靜渴望這位彌賽亞救主的降臨
[00:04:21.000 --> 00:04:25.000]  但似乎是一點動靜都沒有
[00:04:25.000 --> 00:04:28.000]  甚至在舊約時代結束之後
[00:04:28.000 --> 00:04:30.000]  新約時代開始之前
[00:04:30.000 --> 00:04:33.000]  中間還有四百年
[00:04:33.000 --> 00:04:34.000]  這四百年
[00:04:34.000 --> 00:04:36.000]  神連一句話都沒有說
[00:04:36.000 --> 00:04:40.000]  神也沒有給任何新的啟示
[00:04:40.000 --> 00:04:44.000]  好像連神都忘記了這回事一樣
[00:04:44.000 --> 00:04:48.000]  但第二點難道神真的忘記了嗎
[00:04:48.000 --> 00:04:52.000]  難道神不再紀念祂的百姓了嗎
[00:04:52.000 --> 00:04:53.000]  No
[00:04:53.000 --> 00:04:55.000]  神是信使的
[00:04:55.000 --> 00:04:57.000]  神永遠不會忘記祂的應許
[00:04:57.000 --> 00:05:00.000]  神永遠不會忘記祂的百姓
[00:05:00.000 --> 00:05:01.000]  神所應許的
[00:05:01.000 --> 00:05:02.000]  祂必定成就
[00:05:02.000 --> 00:05:04.000]  Amen
[00:05:04.000 --> 00:05:08.000]  所以就在聖誕夜那一個晚上
[00:05:08.000 --> 00:05:10.000]  忽然間
[00:05:10.000 --> 00:05:13.000]  在人所想不到的時候
[00:05:13.000 --> 00:05:16.000]  天使向牧羊人顯現
[00:05:16.000 --> 00:05:21.000]  打破了千年以來那種沉寂的黑夜
[00:05:21.000 --> 00:05:23.000]  神向人宣告說
[00:05:23.000 --> 00:05:25.000]  今天
[00:05:25.000 --> 00:05:26.000]  Hallelujah
[00:05:26.000 --> 00:05:28.000]  不必再等候了
[00:05:28.000 --> 00:05:31.000]  今天在大衛的城裡
[00:05:31.000 --> 00:05:32.000]  為你們生了救主
[00:05:32.000 --> 00:05:34.000]  救世主基督
[00:05:34.000 --> 00:05:35.000]  Hallelujah
[00:05:35.000 --> 00:05:36.000]  Amen
[00:05:36.000 --> 00:05:41.000]  多少年來神的百姓所引頸盼望的救恩
[00:05:41.000 --> 00:05:44.000]  如今終於實現了
[00:05:44.000 --> 00:05:45.000]  第二點
[00:05:45.000 --> 00:05:49.000]  聖誕節就是要告訴我們這件事情
[00:05:49.000 --> 00:05:53.000]  我們的神是為等候他的人行事的人
[00:05:53.000 --> 00:05:54.000]  Amen
[00:05:54.000 --> 00:05:55.000]  以色列說六十四章第四節
[00:05:55.000 --> 00:05:56.000]  我們一同來念好不好
[00:05:56.000 --> 00:05:57.000]  來
[00:05:57.000 --> 00:05:58.000]  從古以來
[00:05:58.000 --> 00:06:00.000]  人未曾聽見
[00:06:00.000 --> 00:06:01.000]  未曾耳聞
[00:06:01.000 --> 00:06:02.000]  未曾眼見
[00:06:02.000 --> 00:06:05.000]  在你以外有什麼神
[00:06:05.000 --> 00:06:08.000]  為等候他的人行事
[00:06:08.000 --> 00:06:12.000]  換句話說沒有其他的神能做這件事情
[00:06:12.000 --> 00:06:13.000]  沒有其他的神
[00:06:13.000 --> 00:06:15.000]  只有我們的神
[00:06:15.000 --> 00:06:18.000]  他顧念我們的需要
[00:06:18.000 --> 00:06:24.000]  他也能夠按照他所應許的親自成就在我們身上
[00:06:24.000 --> 00:06:25.000]  Hallelujah
[00:06:25.000 --> 00:06:29.000]  我們的神是為等候他的人行事的人
[00:06:29.000 --> 00:06:32.000]  所以今天如果你在等候神的話
[00:06:32.000 --> 00:06:35.000]  無論你在等候神為你開路
[00:06:35.000 --> 00:06:37.000]  等候神在為你預備
[00:06:37.000 --> 00:06:40.000]  等候神來指引你
[00:06:40.000 --> 00:06:41.000]  不要灰心
[00:06:41.000 --> 00:06:45.000]  我們的神永遠是在你意想不到的時候
[00:06:45.000 --> 00:06:48.000]  用你意想不到的方式
[00:06:48.000 --> 00:06:51.000]  來成就他自己的工作
[00:06:51.000 --> 00:06:52.000]  Amen
[00:06:52.000 --> 00:06:53.000]  所以第一個我們看見
[00:06:53.000 --> 00:06:54.000]  聖誕節告訴我們
[00:06:54.000 --> 00:06:58.000]  我們的神是為等候他人行事的神
[00:06:58.000 --> 00:06:59.000]  第二我們看見
[00:06:59.000 --> 00:07:01.000]  聖誕節也告訴我們
[00:07:01.000 --> 00:07:03.000]  我們的神是垂聽禱告的神
[00:07:03.000 --> 00:07:04.000]  跟你們說我們神是垂聽禱告的神
[00:07:04.000 --> 00:07:07.000]  跟他說
[00:07:07.000 --> 00:07:08.000]  第二天你可知道
[00:07:08.000 --> 00:07:10.000]  整個聖誕故事
[00:07:10.000 --> 00:07:16.000]  就是從一個禱告德蒙應允的宣告開始的嗎
[00:07:16.000 --> 00:07:18.000]  在路加福音第一章裡面記載到
[00:07:18.000 --> 00:07:21.000]  有一個人叫撒加利亞
[00:07:21.000 --> 00:07:24.000]  他是在聖殿裡面做祭司的
[00:07:24.000 --> 00:07:28.000]  每天按著班次在聖殿裡面服侍神
[00:07:28.000 --> 00:07:30.000]  他年紀老邁
[00:07:30.000 --> 00:07:33.000]  但是卻沒有兒女
[00:07:33.000 --> 00:07:34.000]  你可以想像
[00:07:34.000 --> 00:07:36.000]  他跟他的妻子伊莉莎伯
[00:07:36.000 --> 00:07:38.000]  伊莉從年輕的開始
[00:07:38.000 --> 00:07:43.000]  就拼命的迫切禱告求神賜給他們一個孩子
[00:07:43.000 --> 00:07:45.000]  特別是他們又是在聖殿裡面服侍的
[00:07:45.000 --> 00:07:47.000]  我也相信這對夫妻
[00:07:47.000 --> 00:07:50.000]  不斷的抓住神的應許
[00:07:50.000 --> 00:07:52.000]  迫切向神禱告
[00:07:52.000 --> 00:07:54.000]  但好像多年的禱告
[00:07:54.000 --> 00:07:57.000]  一直沒有德蒙垂聽
[00:07:57.000 --> 00:07:59.000]  甚至恐怕我想連他們兩個自己
[00:07:59.000 --> 00:08:01.000]  都感覺有點放棄
[00:08:01.000 --> 00:08:03.000]  算了不大可能了
[00:08:03.000 --> 00:08:04.000]  這麼多年了
[00:08:04.000 --> 00:08:05.000]  年紀也老邁
[00:08:05.000 --> 00:08:07.000]  過了生育的年齡
[00:08:07.000 --> 00:08:08.000]  大概不可能
[00:08:08.000 --> 00:08:13.000]  恐怕連他們兩個都不再為這件事情禱告了
[00:08:13.000 --> 00:08:15.000]  沒想到就在這個時刻
[00:08:15.000 --> 00:08:19.000]  當他正在聖殿服侍的時候
[00:08:19.000 --> 00:08:23.000]  忽然有天使向他顯現
[00:08:23.000 --> 00:08:26.000]  我們看路加福音第一章13節怎麼說呢
[00:08:26.000 --> 00:08:29.000]  天使對他說撒加利亞不要害怕
[00:08:29.000 --> 00:08:36.000]  因為你的祈禱已經被聽見了
[00:08:36.000 --> 00:08:38.000]  天使向他顯現
[00:08:38.000 --> 00:08:40.000]  宣告一件事情
[00:08:40.000 --> 00:08:43.000]  這麼多年來你的祈禱
[00:08:43.000 --> 00:08:45.000]  神已經聽見了
[00:08:45.000 --> 00:08:46.000]  第二件事
[00:08:46.000 --> 00:08:49.000]  你可知道我們的神是垂聽禱告的神嗎
[00:08:49.000 --> 00:08:51.000]  多少時候當我們在禱告當中的時候
[00:08:51.000 --> 00:08:53.000]  我們很容易疑惑不是嗎
[00:08:53.000 --> 00:08:56.000]  到底神有沒有聽見我的禱告
[00:08:56.000 --> 00:08:59.000]  到底神有沒有在工作
[00:08:59.000 --> 00:09:02.000]  就好像但依理還記得但依理
[00:09:02.000 --> 00:09:05.000]  當他在為這件事情禱告
[00:09:05.000 --> 00:09:07.000]  禱告21天
[00:09:07.000 --> 00:09:09.000]  天使在他顯現
[00:09:09.000 --> 00:09:10.000]  好像這21天當中
[00:09:10.000 --> 00:09:14.000]  神好像一點動靜一點反應都沒有
[00:09:14.000 --> 00:09:16.000]  好像神沒有聽見一樣
[00:09:16.000 --> 00:09:19.000]  21天之後天使向他顯現
[00:09:19.000 --> 00:09:21.000]  天使怎麼對他說呢
[00:09:21.000 --> 00:09:23.000]  天使一開始對但依理說
[00:09:23.000 --> 00:09:26.000]  大蒙神眷愛的人
[00:09:26.000 --> 00:09:28.000]  我相信但依理聽到這句話
[00:09:28.000 --> 00:09:29.000]  一定很莫名其妙
[00:09:29.000 --> 00:09:30.000]  走看看又看看
[00:09:30.000 --> 00:09:31.000]  你說誰啊
[00:09:31.000 --> 00:09:33.000]  我怎麼可能是大蒙神眷愛
[00:09:33.000 --> 00:09:35.000]  我禱告21天神都不回答
[00:09:35.000 --> 00:09:38.000]  我怎麼可能是神所眷愛的人
[00:09:38.000 --> 00:09:40.000]  可天使怎麼對他說呢
[00:09:40.000 --> 00:09:41.000]  我們看見第十章
[00:09:41.000 --> 00:09:43.000]  但依理書十章第十二節
[00:09:43.000 --> 00:09:44.000]  天使就說
[00:09:44.000 --> 00:09:46.000]  但依理不要懼怕
[00:09:46.000 --> 00:09:49.000]  因為從你第一日專心求明白將來的事
[00:09:49.000 --> 00:09:52.000]  又在你神面前刻苦幾辛
[00:09:52.000 --> 00:09:56.000]  你的言語怎麼樣
[00:09:56.000 --> 00:09:59.000]  以蒙應允了
[00:09:59.000 --> 00:10:01.000]  我們看見天使在對你說
[00:10:01.000 --> 00:10:03.000]  從你第一天尋求
[00:10:03.000 --> 00:10:06.000]  從你第一天禱告開始
[00:10:06.000 --> 00:10:07.000]  神就已經聽見
[00:10:07.000 --> 00:10:10.000]  神已經應允你的禱告
[00:10:10.000 --> 00:10:11.000]  Hallelujah
[00:10:11.000 --> 00:10:13.000]  多少時候我們還以為
[00:10:13.000 --> 00:10:15.000]  神沒聽見不是嗎
[00:10:15.000 --> 00:10:16.000]  我們要講大聲一點
[00:10:16.000 --> 00:10:18.000]  因為神耳朵有點聾聽不見
[00:10:18.000 --> 00:10:19.000]  大聲的呼求
[00:10:19.000 --> 00:10:21.000]  但是從你第一天禱告
[00:10:21.000 --> 00:10:23.000]  神就早已經聽見了
[00:10:23.000 --> 00:10:24.000]  跟你媽說你第一天禱告
[00:10:24.000 --> 00:10:25.000]  神就聽見了
[00:10:25.000 --> 00:10:28.000]  跟他說
[00:10:28.000 --> 00:10:31.000]  但為什麼會延遲呢
[00:10:31.000 --> 00:10:32.000]  天使接下來就說
[00:10:32.000 --> 00:10:35.000]  是因為有波斯的魔君攔阻
[00:10:35.000 --> 00:10:36.000]  換句話說
[00:10:36.000 --> 00:10:40.000]  是一場厲害的屬靈征戰在背後
[00:10:40.000 --> 00:10:44.000]  而神正在差遣天使為你在征戰
[00:10:44.000 --> 00:10:46.000]  Hallelujah
[00:10:46.000 --> 00:10:48.000]  所以聽說你們今天當你在禱告的時候
[00:10:48.000 --> 00:10:50.000]  千萬不要灰心
[00:10:50.000 --> 00:10:53.000]  跟你們說千萬不要灰心
[00:10:53.000 --> 00:10:54.000]  很多時候當我們在禱告的時候
[00:10:54.000 --> 00:10:56.000]  以為只有我一個人
[00:10:56.000 --> 00:10:59.000]  在那裡苦苦哀求不是嗎
[00:10:59.000 --> 00:11:00.000]  No no no no
[00:11:00.000 --> 00:11:02.000]  不是只有你一個人
[00:11:02.000 --> 00:11:07.000]  神正在差遣天使為你來征戰的
[00:11:07.000 --> 00:11:08.000]  Amen
[00:11:08.000 --> 00:11:10.000]  你要持續的禱告
[00:11:10.000 --> 00:11:12.000]  直到神的應許成就為止
[00:11:12.000 --> 00:11:13.000]  Hallelujah
[00:11:13.000 --> 00:11:14.000]  Amen
[00:11:14.000 --> 00:11:17.000]  特別是特別是我們教會已經領受
[00:11:17.000 --> 00:11:20.000]  Shakina Glory突破的恩高
[00:11:20.000 --> 00:11:22.000]  我告訴你直到現在
[00:11:22.000 --> 00:11:24.000]  我還是不斷聽到弟兄姐妹
[00:11:24.000 --> 00:11:27.000]  那個生命得到突破的見證
[00:11:27.000 --> 00:11:28.000]  Amen
[00:11:28.000 --> 00:11:29.000]  上禮拜天聚完會之後
[00:11:29.000 --> 00:11:32.000]  跟幾對年輕的夫婦在一起聊天
[00:11:32.000 --> 00:11:36.000]  他們都是多年禱告求神給他們孩子
[00:11:36.000 --> 00:11:38.000]  一直都沒有結果
[00:11:38.000 --> 00:11:40.000]  感謝神現在通通都懷孕了
[00:11:40.000 --> 00:11:45.000]  Hallelujah
[00:11:45.000 --> 00:11:46.000]  還有一位弟兄
[00:11:46.000 --> 00:11:48.000]  前兩天才剛剛text我
[00:11:48.000 --> 00:11:50.000]  他說其實這一年多來
[00:11:50.000 --> 00:11:52.000]  他常常聽見弟兄姐妹的見證
[00:11:52.000 --> 00:11:55.000]  可是好像Shakina Glory突破的恩高
[00:11:55.000 --> 00:11:56.000]  從來沒有領到
[00:11:56.000 --> 00:11:58.000]  他從來沒有經歷到
[00:11:58.000 --> 00:12:00.000]  他就不斷的向神禱告
[00:12:00.000 --> 00:12:02.000]  結果幾天前他text
[00:12:02.000 --> 00:12:03.000]  他告訴我
[00:12:03.000 --> 00:12:05.000]  劉牧師Shakina Glory突破的恩高
[00:12:05.000 --> 00:12:07.000]  終於降臨在我身上了
[00:12:07.000 --> 00:12:09.000]  他剛剛換了一個新的工作
[00:12:09.000 --> 00:12:10.000]  職位又好
[00:12:10.000 --> 00:12:11.000]  薪水更好
[00:12:11.000 --> 00:12:12.000]  Hallelujah
[00:12:12.000 --> 00:12:14.000]  神果然垂聽禱告
[00:12:14.000 --> 00:12:15.000]  Amen
[00:12:15.000 --> 00:12:19.000]  所以今天無論你在怎麼樣一個光景當中
[00:12:19.000 --> 00:12:22.000]  你一定要繼續來相信
[00:12:22.000 --> 00:12:24.000]  你要抓住神的應許
[00:12:24.000 --> 00:12:27.000]  Shakina突破的恩高已經降臨了
[00:12:27.000 --> 00:12:29.000]  相信神的恩高
[00:12:29.000 --> 00:12:31.000]  抓住神的應許
[00:12:31.000 --> 00:12:32.000]  繼續相信
[00:12:32.000 --> 00:12:33.000]  繼續來禱告
[00:12:33.000 --> 00:12:37.000]  因為我們的神是為等候他人行事的神
[00:12:37.000 --> 00:12:38.000]  Amen
[00:12:38.000 --> 00:12:39.000]  所以我們看見
[00:12:39.000 --> 00:12:41.000]  第一個聖誕節的信息
[00:12:41.000 --> 00:12:44.000]  是讓我們重新恢復我們的信心
[00:12:44.000 --> 00:12:48.000]  重新對神要有一個偉大的期待
[00:12:48.000 --> 00:12:49.000]  第二個我們看見
[00:12:49.000 --> 00:12:51.000]  這也是一個經歷神愛的時刻
[00:12:51.000 --> 00:12:56.000]  跟你們說這是經歷神愛的時刻
[00:12:56.000 --> 00:13:01.000]  聖誕節不但是一個提升信心的一個時刻
[00:13:01.000 --> 00:13:04.000]  更是一個經歷神愛的時刻
[00:13:04.000 --> 00:13:05.000]  約翰福音三章十六節
[00:13:05.000 --> 00:13:07.000]  我們非常熟悉的經文
[00:13:07.000 --> 00:13:08.000]  都會背了
[00:13:08.000 --> 00:13:09.000]  我們一同來念來
[00:13:09.000 --> 00:13:10.000]  神愛世人
[00:13:10.000 --> 00:13:13.000]  甚至將他的獨生子賜給他們
[00:13:13.000 --> 00:13:14.000]  而且信他的
[00:13:14.000 --> 00:13:15.000]  不致滅亡
[00:13:15.000 --> 00:13:17.000]  反得永生
[00:13:17.000 --> 00:13:18.000]  我們看見
[00:13:18.000 --> 00:13:19.000]  非常喜歡這個經文
[00:13:19.000 --> 00:13:20.000]  我很喜歡
[00:13:20.000 --> 00:13:21.000]  特別喜歡這個
[00:13:21.000 --> 00:13:23.000]  英文的翻譯更好
[00:13:23.000 --> 00:13:26.000]  God so loved the world
[00:13:26.000 --> 00:13:27.000]  這個很難翻
[00:13:27.000 --> 00:13:28.000]  中文很難
[00:13:28.000 --> 00:13:29.000]  如果直接翻就是
[00:13:29.000 --> 00:13:32.000]  神這樣愛世人
[00:13:32.000 --> 00:13:36.000]  可是這樣愛世人還是缺乏那個深度
[00:13:36.000 --> 00:13:38.000]  所以我喜歡把它翻為
[00:13:38.000 --> 00:13:41.000]  因為神深愛世人
[00:13:41.000 --> 00:13:43.000]  但是又好像不合乎原來
[00:13:43.000 --> 00:13:45.000]  但是我就感覺
[00:13:45.000 --> 00:13:46.000]  你真的要明白
[00:13:46.000 --> 00:13:48.000]  God so loved the world
[00:13:48.000 --> 00:13:50.000]  我覺得那個so真的是
[00:13:50.000 --> 00:13:52.000]  很難解釋
[00:13:52.000 --> 00:13:54.000]  神的愛就這樣的寶貴
[00:13:54.000 --> 00:13:56.000]  你知道以前在舊約時代
[00:13:56.000 --> 00:13:59.000]  人對神的愛不是太能夠理解
[00:13:59.000 --> 00:14:02.000]  因為神離開人太遙遠了
[00:14:02.000 --> 00:14:05.000]  可是在聖誕節的時候
[00:14:05.000 --> 00:14:08.000]  神界的主耶穌向我們寫明了
[00:14:08.000 --> 00:14:11.000]  神的愛是何等的強闊高深
[00:14:11.000 --> 00:14:12.000]  Amen
[00:14:12.000 --> 00:14:14.000]  我們看見神的愛怎麼樣愛呢
[00:14:14.000 --> 00:14:15.000]  第一個我們看見
[00:14:15.000 --> 00:14:16.000]  神的愛是捨己的愛
[00:14:16.000 --> 00:14:17.000]  跟你們說
[00:14:17.000 --> 00:14:20.000]  神的愛是捨己的愛
[00:14:20.000 --> 00:14:22.000]  第二點雖然聖誕節是一個
[00:14:22.000 --> 00:14:24.000]  充滿歡樂的節期
[00:14:24.000 --> 00:14:26.000]  但我們卻常常忽略了
[00:14:26.000 --> 00:14:29.000]  其實聖誕故事的背後
[00:14:29.000 --> 00:14:32.000]  是神偉大的犧牲
[00:14:32.000 --> 00:14:36.000]  你知道在我還沒有孩子以前
[00:14:36.000 --> 00:14:40.000]  每一次我看到馬槽聖嬰的景象
[00:14:40.000 --> 00:14:43.000]  我都覺得美極了
[00:14:43.000 --> 00:14:46.000]  小小的嬰孩躺在馬槽裡
[00:14:46.000 --> 00:14:49.000]  旁邊有牛又有馬
[00:14:49.000 --> 00:14:53.000]  天使的歌聲多麼美麗
[00:14:53.000 --> 00:14:55.000]  可是自從我有了孩子之後
[00:14:55.000 --> 00:14:58.000]  我對馬槽完全不同的感受
[00:14:58.000 --> 00:15:01.000]  馬槽聖嬰雖然美麗
[00:15:01.000 --> 00:15:03.000]  但如果上面是你的孩子
[00:15:03.000 --> 00:15:06.000]  就不大美麗了不是嗎
[00:15:06.000 --> 00:15:07.000]  不大美麗了
[00:15:07.000 --> 00:15:09.000]  我常常想連我們這樣
[00:15:09.000 --> 00:15:11.000]  很平凡的父母
[00:15:11.000 --> 00:15:13.000]  我想我們都沒有人願意
[00:15:13.000 --> 00:15:15.000]  讓孩子生在馬槽裡
[00:15:15.000 --> 00:15:17.000]  你願意讓孩子生在馬槽裡嗎
[00:15:17.000 --> 00:15:19.000]  絕對不願意
[00:15:19.000 --> 00:15:21.000]  像我們這麼平凡的人
[00:15:21.000 --> 00:15:23.000]  我們都不願意讓我們的孩子
[00:15:23.000 --> 00:15:25.000]  生在馬槽裡
[00:15:25.000 --> 00:15:29.000]  更何況我們的天父上帝呢
[00:15:29.000 --> 00:15:31.000]  馬槽聖嬰
[00:15:31.000 --> 00:15:35.000]  正是代表著我們天父舍己的愛
[00:15:35.000 --> 00:15:36.000]  Amen
[00:15:36.000 --> 00:15:39.000]  不但是天父的愛是舍己的愛
[00:15:39.000 --> 00:15:42.000]  耶穌基督的愛也是舍己的愛
[00:15:42.000 --> 00:15:43.000]  想想看主耶穌
[00:15:43.000 --> 00:15:45.000]  怎麼樣甘願為我們的緣故
[00:15:45.000 --> 00:15:49.000]  從天降下來到這個卑微
[00:15:49.000 --> 00:15:52.000]  又充滿罪惡的世界裡
[00:15:52.000 --> 00:15:54.000]  我就想起十幾年前
[00:15:54.000 --> 00:15:56.000]  當我第一次去非洲的時候
[00:15:56.000 --> 00:15:58.000]  我們那個時候住進一個
[00:15:58.000 --> 00:16:01.000]  非洲那個村落的小旅館裡面
[00:16:01.000 --> 00:16:03.000]  一走進去
[00:16:03.000 --> 00:16:06.000]  日光燈是一閃一閃的
[00:16:06.000 --> 00:16:09.000]  洗手台是蟑螂爬來爬去
[00:16:09.000 --> 00:16:12.000]  毛巾是又黑又黃
[00:16:12.000 --> 00:16:15.000]  你都不知道到底洗過沒有
[00:16:15.000 --> 00:16:17.000]  你也不知道到底要不要用
[00:16:17.000 --> 00:16:19.000]  敢不敢用
[00:16:19.000 --> 00:16:21.000]  打開配單
[00:16:21.000 --> 00:16:23.000]  你也不知道裡面有什麼東西
[00:16:23.000 --> 00:16:25.000]  我還記得睡覺前
[00:16:25.000 --> 00:16:27.000]  我真的考慮很久
[00:16:27.000 --> 00:16:29.000]  我到底要不要睡進去
[00:16:29.000 --> 00:16:31.000]  我每天晚上都在考慮
[00:16:31.000 --> 00:16:33.000]  要不要睡進去
[00:16:33.000 --> 00:16:34.000]  而在那個時刻
[00:16:34.000 --> 00:16:37.000]  我就特別想起主耶穌
[00:16:37.000 --> 00:16:39.000]  祂竟然願意為我們
[00:16:39.000 --> 00:16:42.000]  捨棄天上的榮華
[00:16:42.000 --> 00:16:44.000]  來到這個世界
[00:16:44.000 --> 00:16:47.000]  不只是探望我們一下visit
