
[00:00:00.000 --> 00:00:05.600]  不知不覺來到十誡第九言
[00:03:43.200 --> 00:03:45.200]  就把我們從十誡裡面釋放出來
[00:03:45.200 --> 00:03:47.200]  重拾人性的尊嚴
[00:03:47.200 --> 00:03:48.200]  重拾人性的尊嚴
[00:03:48.200 --> 00:03:50.200]  重拾人性的光輝
[00:03:50.200 --> 00:03:51.200]  重拾人性的光輝
[00:03:51.200 --> 00:03:54.200]  十誡第九言說不可作假見證
[00:03:54.200 --> 00:03:57.200]  十誡第九言說不可作假見證
[00:03:57.200 --> 00:04:01.200]  如果見證不是我們理解的那種亡民生意
[00:04:01.200 --> 00:04:04.200]  如果見證不是我們萬聞生意的理解
[00:04:04.200 --> 00:04:06.200]  如果慣常就可能
[00:04:06.200 --> 00:04:09.200]  我們來不來都有一些弟兄姊妹上來作見證
[00:04:09.200 --> 00:04:11.200]  慣常看到就是一些弟兄姊妹
[00:04:11.200 --> 00:04:13.200]  平常在上來這邊作見證
[00:04:13.200 --> 00:04:16.200]  或者我們用一些最近在程序表裡面
[00:04:16.200 --> 00:04:19.200]  有弟兄姊妹寫一些他們自己生命的見證
[00:04:19.200 --> 00:04:21.200]  或者是情緒表上面
[00:04:21.200 --> 00:04:24.200]  我們看到弟兄姊妹寫的一些見證
[00:04:24.200 --> 00:04:25.200]  這些都是見證
[00:04:25.200 --> 00:04:26.200]  這些都是見證
[00:04:26.200 --> 00:04:28.200]  但在這裡說的不是這件事
[00:04:28.200 --> 00:04:30.200]  但在這裡說的不是這件事
[00:04:30.200 --> 00:04:32.200]  順帶一提
[00:04:32.200 --> 00:04:33.200]  順帶一提
[00:04:33.200 --> 00:04:36.200]  假如有人用一些所謂的誇大
[00:04:36.200 --> 00:04:40.200]  或者失實的說話去見證上帝
[00:04:40.200 --> 00:04:46.200]  假如有人用一些誇張或事實的去見證上帝
[00:04:46.200 --> 00:04:49.200]  這個其實都不是一個上帝所喜悅的
[00:04:49.200 --> 00:04:50.200]  這也不是上帝所喜悅的
[00:04:50.200 --> 00:04:56.200]  很多年前有一位香港出生美國的華裔科學家
[00:04:56.200 --> 00:05:02.200]  很多年前有一位香港出生華裔的美國科學家
[00:05:02.200 --> 00:05:04.200]  他非常有名
[00:05:04.200 --> 00:05:05.200]  他非常有名
[00:05:05.200 --> 00:05:07.200]  他提早退休
[00:05:07.200 --> 00:05:08.200]  他提早退休
[00:05:08.200 --> 00:05:13.200]  他到處去為主熱心報道做見證
[00:05:13.200 --> 00:05:16.200]  他到處為主熱心報道見證
[00:05:16.200 --> 00:05:21.200]  他在台上不斷誇耀自己在科學上的成就
[00:05:21.200 --> 00:05:25.200]  他在台上不斷誇耀自己在科學上的成就
[00:05:25.200 --> 00:05:31.200]  包括他曾經說自己研發第一枚空對空導彈
[00:05:31.200 --> 00:05:39.200]  包括他說自己有去參與研發第一枚空對空導彈
[00:05:39.200 --> 00:05:45.200]  又說是全世界第一台電腦晶片有份研發
[00:05:45.200 --> 00:05:49.200]  又說是全世界第一台電腦晶片有份研發
[00:05:49.200 --> 00:05:53.200]  他又說自己曾經在美國加州帕克萊大學
[00:05:53.200 --> 00:05:57.200]  得到傑出教授的榮譽
[00:05:57.200 --> 00:06:02.200]  他也曾說自己在美國加州柏克萊大學
[00:06:02.200 --> 00:06:05.200]  曾經獲得優秀傑出教授的榮譽
[00:06:05.200 --> 00:06:07.200]  甚至他說自己讀醫科的時候
[00:06:07.200 --> 00:06:09.200]  甚至他說自己念醫科
[00:06:09.200 --> 00:06:13.200]  他有份參與被暗殺的甘迺迪總統的搶救工作
[00:06:13.200 --> 00:06:19.200]  他有份參與被暗殺的甘迺迪總統的搶救工作
[00:06:19.200 --> 00:06:21.200]  一個人可以這麼厲害
[00:06:21.200 --> 00:06:23.200]  你可以想像一個人可以這麼有成就
[00:06:23.200 --> 00:06:25.200]  又在科學上有成就
[00:06:25.200 --> 00:06:26.200]  在科學上有成就
[00:06:26.200 --> 00:06:27.200]  又在醫學上有成就
[00:06:27.200 --> 00:06:29.200]  在醫學上也有成就
[00:06:29.200 --> 00:06:31.200]  加上他口才了得
[00:06:31.200 --> 00:06:33.200]  加上他口才非常好
[00:06:33.200 --> 00:06:34.200]  能言善道
[00:06:34.200 --> 00:06:35.200]  能然善道
[00:06:35.200 --> 00:06:37.200]  到處受人歡迎
[00:06:37.200 --> 00:06:38.200]  到處都受歡迎
[00:06:38.200 --> 00:06:41.200]  但後來有人翻查那些紀錄
[00:06:41.200 --> 00:06:43.200]  但後來有人翻查那些紀錄
[00:06:43.200 --> 00:06:45.200]  因為其中一個懷疑點在哪裏呢
[00:06:45.200 --> 00:06:47.200]  因為其中一個懷疑點
[00:06:47.200 --> 00:06:49.200]  你想想搶救美國總統
[00:06:49.200 --> 00:06:52.200]  你可以想像搶救美國總統
[00:06:52.200 --> 00:06:54.200]  怎會讓一個醫科實習生去搶救呢
[00:06:54.200 --> 00:06:57.200]  怎會讓一個醫科實習生去搶救呢
[00:06:57.200 --> 00:07:01.200]  結果發現他聲稱多項成就都是虛構的
[00:07:01.200 --> 00:07:04.200]  結果發現他聲稱多項成就都是虛構的
[00:07:04.200 --> 00:07:07.200]  結果這幾年他就比較低調
[00:07:07.200 --> 00:07:09.200]  結果這幾年他就比較低調
[00:07:09.200 --> 00:07:10.200]  其實我認識這位博士
[00:07:10.200 --> 00:07:12.200]  其實我認識這位博士
[00:07:12.200 --> 00:07:15.200]  他本身已經很有成就
[00:07:15.200 --> 00:07:17.200]  他本身已經很有成就
[00:07:17.200 --> 00:07:19.200]  他的演講能力也非常吸引
[00:07:19.200 --> 00:07:21.200]  他的演講能力也非常吸引
[00:07:21.200 --> 00:07:24.200]  他根本不需要借助這些誇大的成就
[00:07:24.200 --> 00:07:26.200]  來襯托自己的身份
[00:07:26.200 --> 00:07:30.200]  他根本不需要使用這種誇張的成就來襯托自己的身份
[00:07:30.200 --> 00:07:34.200]  所以無論他為了自己的虛榮心
[00:07:34.200 --> 00:07:36.200]  或者滿足聽眾的虛榮心
[00:07:36.200 --> 00:07:40.200]  所以無論他為了自己的虛榮心
[00:07:40.200 --> 00:07:44.200]  他也不需要使用這種虛假的見證來見證上帝
[00:07:44.200 --> 00:07:47.200]  他也不需要使用這種虛假的見證來見證上帝
[00:07:47.200 --> 00:07:48.200]  他也不需要使用這種虛假的見證來見證上帝
[00:07:48.200 --> 00:07:50.200]  其實這裡作見證或者作假見證呢
[00:07:50.200 --> 00:07:51.200]  其實這裡作見證或者作假見證呢
[00:07:51.200 --> 00:07:53.200]  其實這裡作見證或者作假見證呢
[00:07:53.200 --> 00:07:54.200]  其實是一個法庭的用詞
[00:07:54.200 --> 00:07:55.200]  其實是一個法庭的用詞
[00:07:55.200 --> 00:07:56.200]  是法庭的用詞
[00:07:56.200 --> 00:08:00.200]  是指我們發假誓或者給假口供
[00:08:00.200 --> 00:08:05.200]  是指我們宣假誓或提供假證詞
[00:08:05.200 --> 00:08:08.200]  那個場景是在法庭裡面
[00:08:08.200 --> 00:08:09.200]  那個場景是在法庭裡面
[00:08:09.200 --> 00:08:12.200]  因為某一件案件進行訴訟
[00:08:12.200 --> 00:08:15.200]  因為某一件案件進行訴訟
[00:08:15.200 --> 00:08:18.200]  結果各執一詞
[00:08:18.200 --> 00:08:20.200]  結果雙方各執一詞
[00:08:20.200 --> 00:08:22.200]  沒辦法私下達成協議
[00:08:22.200 --> 00:08:24.200]  沒辦法私下達成協議
[00:08:24.200 --> 00:08:27.200]  結果就要交給法庭去做裁決
[00:08:27.200 --> 00:08:29.200]  最後就要交給法庭去做裁決
[00:08:29.200 --> 00:08:33.200]  結果那個仲裁的人就召集一些見證人
[00:08:33.200 --> 00:08:38.200]  最後那個仲裁的人就召集一些見證人
[00:08:38.200 --> 00:08:40.200]  希望我們提供那個口供
[00:08:40.200 --> 00:08:41.200]  希望我們提供那個口供
[00:08:41.200 --> 00:08:42.200]  希望他們提供證詞
[00:08:42.200 --> 00:08:43.200]  希望他們提供證詞
[00:08:43.200 --> 00:08:45.200]  大家可能都看電視都看過了
[00:08:45.200 --> 00:08:47.200]  大家在電視應該也有看過
[00:08:47.200 --> 00:08:48.200]  我希望你沒去過法庭
[00:08:48.200 --> 00:08:49.200]  我希望你沒去過法庭
[00:08:49.200 --> 00:08:50.200]  希望你沒去過法庭
[00:08:50.200 --> 00:08:55.200]  那你就見到那個證人上台給證供之前
[00:08:55.200 --> 00:08:58.200]  就看到那個證人在上台提供證詞之前
[00:08:58.200 --> 00:08:59.200]  就看到那個證人在上台提供證詞之前
[00:08:59.200 --> 00:09:01.200]  他就要手按那本聖經宣誓
[00:09:01.200 --> 00:09:03.200]  或者按你的宗教儀式去宣誓
[00:09:03.200 --> 00:09:07.200]  他要手按聖經或者按照他的宗教去宣誓
[00:09:07.200 --> 00:09:12.200]  表示我所給的證供是全部真實並無虛言
[00:09:12.200 --> 00:09:16.200]  表示他所做的證詞都是真實的無虛言
[00:09:16.200 --> 00:09:19.200]  可能大家會覺得這只是一個形式
[00:09:19.200 --> 00:09:21.200]  大家可能以為這只是形式
[00:09:21.200 --> 00:09:23.200]  其實不是的,是法律的約束效力
[00:09:23.200 --> 00:09:25.200]  其實是有法律的約束效力
[00:09:25.200 --> 00:09:28.200]  所以如果日後被人知道你給假口供
[00:09:28.200 --> 00:09:32.200]  所以假如以後被人發現給假供詞
[00:09:32.200 --> 00:09:34.200]  你是會被刑事追訴的
[00:09:34.200 --> 00:09:36.200]  是會被刑事追訴
[00:09:36.200 --> 00:09:40.200]  所以作假見證的證人是因為某些原因
[00:09:40.200 --> 00:09:43.200]  所以作假見證的證人是因為某些原因
[00:09:43.200 --> 00:09:48.200]  所以在作供的時候提供一些不真實的供詞
[00:09:48.200 --> 00:09:51.200]  在提供不真實的供詞的時候
[00:09:51.200 --> 00:09:53.200]  所以這些都是一些嚴重的罪行
[00:09:53.200 --> 00:09:55.200]  這都是一些非常嚴重的罪行
[00:09:55.200 --> 00:09:58.200]  這裡要回到舊約的背景
[00:09:58.200 --> 00:10:00.200]  這要回到舊約的背景
[00:10:00.200 --> 00:10:03.200]  當時舊約是除了一些比較大的城市
[00:10:03.200 --> 00:10:06.200]  或者一些商貿繁盛的城市
[00:10:06.200 --> 00:10:09.200]  在舊約的時候除了一些比較大的城市
[00:10:09.200 --> 00:10:12.200]  或者是商業比較繁盛的城市之外
[00:10:12.200 --> 00:10:15.200]  他們就有一些政府官員去處理這些糾紛
[00:10:15.200 --> 00:10:23.200]  會有一些政府官員派駐在那個地方去處理這些糾紛
[00:10:23.200 --> 00:10:25.200]  如果一般的小鄉鎮裡面
[00:10:25.200 --> 00:10:27.200]  如果一些比較小的鄉鎮裡面
[00:10:27.200 --> 00:10:32.200]  他們就只會找一些德高望重的長老來做一些排解疑難
[00:10:32.200 --> 00:10:36.200]  他們就只會找一些德高望重的長老去做這個裁決
[00:10:36.200 --> 00:10:38.200]  特別如果你讀聖經讀了很多次
[00:10:38.200 --> 00:10:41.200]  他們在城門口那裡做一些仲裁的工作
[00:10:41.200 --> 00:10:44.200]  特別是如果看聖經會發現
[00:10:44.200 --> 00:10:47.200]  其實很多時候都會在城門口那邊做一些仲裁的工作
[00:10:47.200 --> 00:10:49.200]  所以欺來讓往
[00:10:49.200 --> 00:10:51.200]  他表示大公無私
[00:10:51.200 --> 00:10:52.200]  表示大公無私
[00:10:52.200 --> 00:10:54.200]  沒有什麼不見得人的
[00:10:54.200 --> 00:10:55.200]  沒有見不得光的事實
[00:10:55.200 --> 00:10:59.200]  所以在這些仲裁的處理的過程裡面
[00:10:59.200 --> 00:11:01.200]  所以在這些仲裁的過程當中
[00:11:01.200 --> 00:11:04.200]  除了一些客觀的證物之外
[00:11:04.200 --> 00:11:06.200]  除了一些比較客觀的證物之外
[00:11:06.200 --> 00:11:11.200]  其實就很依靠證人的供詞來作出判斷
[00:11:11.200 --> 00:11:15.200]  其實是非常看重證人的供詞來做判斷
[00:11:15.200 --> 00:11:17.200]  所以第九言
[00:11:17.200 --> 00:11:18.200]  所以第九言
[00:11:18.200 --> 00:11:21.200]  是指這些在審訊過程的公正性
[00:11:21.200 --> 00:11:25.200]  是在指這些在審訊過程當中的公正性
[00:11:25.200 --> 00:11:30.200]  他禁止這些證人在仲裁或法庭的過程給一些假口供
[00:11:30.200 --> 00:11:35.200]  他禁止這些證人在仲裁過程當中給予假的證詞
[00:11:35.200 --> 00:11:38.200]  因為這些假的供詞
[00:11:38.200 --> 00:11:39.200]  因為假的供詞
[00:11:39.200 --> 00:11:41.200]  或者令到當事人被定罪
[00:11:41.200 --> 00:11:44.200]  或者會讓當事人被定罪
[00:11:44.200 --> 00:11:47.200]  或者令到當事人洗脫他的罪名
[00:11:47.200 --> 00:11:50.200]  或者是讓當事人洗脫他的罪名
[00:11:50.200 --> 00:11:56.200]  所以其實第九言的精神是在於尊重別人的名譽
[00:11:56.200 --> 00:11:59.200]  所以第九言的精神是在於尊重別人的名譽
[00:11:59.200 --> 00:12:02.200]  我們避免損害對方的清白
[00:12:02.200 --> 00:12:05.200]  避免損害對方的清白
[00:12:05.200 --> 00:12:10.200]  在生命紀十九章十五至二十節提到做證人的角色
[00:12:10.200 --> 00:12:15.200]  生命紀十九章十五到二十節提到一些做證人的角色
[00:12:15.200 --> 00:12:19.200]  以及如何處理證人的證供的可靠性
[00:12:19.200 --> 00:12:23.200]  還有如何處理證人的證詞的可信性
[00:12:23.200 --> 00:12:26.200]  還有如何處理假見證的原則
[00:12:26.200 --> 00:12:29.200]  還有如何處理假見證的原則
[00:12:29.200 --> 00:12:32.200]  人無論犯什麼罪、做什麼惡
[00:12:32.200 --> 00:12:35.200]  不可憑一個人的口做見證
[00:12:35.200 --> 00:12:39.200]  總要憑兩三個人的口做見證才可定案
[00:12:39.200 --> 00:12:43.200]  若有兇惡的見證人起來
[00:12:43.200 --> 00:12:45.200]  見證某人作惡
[00:12:45.200 --> 00:12:49.200]  這兩個徵誦的人就要站在葉侯華面前
[00:12:49.200 --> 00:12:56.200]  和當時的技師並審判官面前
[00:12:56.200 --> 00:12:59.200]  審判官要細細地查究
[00:12:59.200 --> 00:13:02.200]  若見證人果然是做假見證的
[00:13:02.200 --> 00:13:05.200]  以假證證陷害弟兄
[00:13:05.200 --> 00:13:09.200]  你們就要待他如同他想要待的弟兄
[00:13:09.200 --> 00:13:14.200]  這樣就把那惡從你們中間除掉
[00:13:14.200 --> 00:13:16.200]  別人聽見都要害怕
[00:13:16.200 --> 00:13:19.200]  就不敢在你們中間再行這樣的惡了
[00:13:19.200 --> 00:13:23.200]  如果你從這段經文歸納了有幾項原則
[00:13:23.200 --> 00:13:26.200]  如果你從這段經文歸納了幾個原則
[00:13:26.200 --> 00:13:28.200]  第一,如果要定一個人的罪
[00:13:28.200 --> 00:13:30.200]  第一,如果要定一個人的罪
[00:13:30.200 --> 00:13:33.200]  不可以單憑個人片面之詞
[00:13:33.200 --> 00:13:36.200]  不可以單憑一個人的片面之詞
[00:13:36.200 --> 00:13:39.200]  要有兩三個人不同的證供去吻合
[00:13:39.200 --> 00:13:42.200]  要有兩三個人的證詞來吻合
[00:13:42.200 --> 00:13:45.200]  另外提到一些所謂凶惡的
[00:13:45.200 --> 00:13:48.200]  立心不良的見證人的存在
[00:13:48.200 --> 00:13:51.200]  另外提到一些比較兇惡的見證人
[00:13:51.200 --> 00:13:53.200]  就是利心不良的見證人存在
[00:13:53.200 --> 00:13:55.200]  意思就是這些人有些不良的動機
[00:13:55.200 --> 00:13:57.200]  或者不誠實的證人
[00:13:57.200 --> 00:13:59.200]  意思就是說他們有一些不良的動機
[00:13:59.200 --> 00:14:02.200]  或者不誠實的見證人
[00:14:02.200 --> 00:14:05.200]  第三就是這些仲裁的審判官
[00:14:05.200 --> 00:14:07.200]  第三就是說這些仲裁的審判官
[00:14:07.200 --> 00:14:12.200]  他要詳細去查冊他們的供詞
[00:14:12.200 --> 00:14:13.200]  不可以照單全收
[00:14:13.200 --> 00:14:19.200]  他要詳細的查冊供詞不可以照單全收
[00:14:19.200 --> 00:14:22.200]  另外如果發現做假見證的人
[00:14:22.200 --> 00:14:25.200]  是害人終害己,要受到懲罰
[00:14:25.200 --> 00:14:28.200]  另外就是如果發現做假見證的人
[00:14:28.200 --> 00:14:31.200]  最終是害人終害己,受到懲罰
[00:14:31.200 --> 00:14:35.200]  假見證是被視為惡,要被除掉
[00:14:35.200 --> 00:14:38.200]  假見證是被視為惡,要被除掉
[00:14:38.200 --> 00:14:40.200]  對假見證絕對不手軟
[00:14:40.200 --> 00:14:44.200]  要設立公正性和對其他人起警惕的作用
[00:14:44.200 --> 00:14:46.200]  對假見證不手軟
[00:14:46.200 --> 00:14:52.200]  要設立公正性和對其他人起警惕的作用
[00:14:52.200 --> 00:14:53.200]  換句話說
[00:14:53.200 --> 00:14:54.200]  換句話說
[00:14:54.200 --> 00:14:57.200]  無論我們在作供之前發假誓
[00:14:57.200 --> 00:15:00.200]  無論我們在作供詞之前發假誓
[00:15:00.200 --> 00:15:02.200]  或者我們提供假證供
[00:15:02.200 --> 00:15:04.200]  或者我們提供假證詞
[00:15:04.200 --> 00:15:07.200]  這不只是我個人的品格和誠信
[00:15:07.200 --> 00:15:11.200]  這不只是我個人的品格和誠信
[00:15:11.200 --> 00:15:14.200]  而是涉及整個司法制度的公正
[00:15:14.200 --> 00:15:17.200]  而是涉及整個司法公正
[00:15:17.200 --> 00:15:19.200]  破壞司法制度
[00:15:19.200 --> 00:15:20.200]  破壞司法制度
[00:15:20.200 --> 00:15:24.200]  令法庭失去公信力
[00:15:24.200 --> 00:15:26.200]  令法庭失去公信力
[00:15:26.200 --> 00:15:28.200]  所以在一些先進的國家
[00:15:28.200 --> 00:15:30.200]  所以在一些先進的國家
[00:15:30.200 --> 00:15:35.200]  如果一旦發現證人給假口供或口供有問題
[00:15:35.200 --> 00:15:39.200]  如果一旦發現證人給假的供詞或證詞有問題
[00:15:39.200 --> 00:15:42.200]  他所有之前給的證供全部被取消
[00:15:42.200 --> 00:15:43.200]  他所有之前給的證供全部被取消
[00:15:43.200 --> 00:15:46.200]  他之前所提供的證詞全部被取消
[00:15:46.200 --> 00:15:48.200]  甚至會被起訴
[00:15:48.200 --> 00:15:49.200]  甚至會被起訴
[00:15:49.200 --> 00:15:51.200]  去妨礙司法公正
[00:15:51.200 --> 00:15:52.200]  妨礙司法公正
[00:15:52.200 --> 00:15:56.200]  因為如果透過你那個不正確的供詞
[00:15:56.200 --> 00:15:58.200]  因為如果透過那個不正確的供詞
[00:15:58.200 --> 00:16:02.200]  可能令一個清白的人含冤受辱
[00:16:02.200 --> 00:16:05.200]  可能會讓一個清白的人含冤受辱
[00:16:05.200 --> 00:16:08.200]  現實的世界從來都不是人的天堂
[00:16:08.200 --> 00:16:10.200]  現實的世界從來不是人的天堂
[00:16:10.200 --> 00:16:12.200]  包括我們信仰群體的教會
[00:16:12.200 --> 00:16:14.200]  包括我們信仰群體的教會
[00:16:14.200 --> 00:16:16.200]  我們都充滿各種的矛盾
[00:16:16.200 --> 00:16:18.200]  我們也充滿各種的矛盾
[00:16:18.200 --> 00:16:20.200]  其實歸根究底都是人性
[00:16:20.200 --> 00:16:22.200]  歸根究底都是人性
[00:16:22.200 --> 00:16:24.200]  我常說人性本罪
[00:16:24.200 --> 00:16:26.200]  我常說人性本罪
[00:16:26.200 --> 00:16:29.200]  其實我們本身就是一個蒙恩的罪人
[00:16:29.200 --> 00:16:31.200]  我們其實本身就是一個蒙恩的罪人
[00:16:31.200 --> 00:16:35.200]  所以那個法律的產生其實是針對人性的
[00:16:35.200 --> 00:16:38.200]  所以法律的產生其實是針對人性的
[00:16:38.200 --> 00:16:40.200]  是定了一條界線
[00:16:40.200 --> 00:16:41.200]  是定下了一條界線
[00:16:41.200 --> 00:16:45.200]  譬如在歷史上出現一些所謂推崇無政府主義
[00:16:45.200 --> 00:16:48.200]  在歷史上出現一些推崇無政府主義
[00:16:48.200 --> 00:16:49.200]  在歷史上出現一些推崇無政府主義
[00:16:49.200 --> 00:16:52.200]  他認為如果一個政府定了一些規限
[00:16:52.200 --> 00:16:54.200]  如果政府定下了一些規限
[00:16:54.200 --> 00:16:55.200]  就有所謂對錯
[00:16:55.200 --> 00:16:57.200]  就有所謂對錯
[00:16:57.200 --> 00:16:59.200]  就出現所謂矛盾
[00:16:59.200 --> 00:17:00.200]  就會出現矛盾
[00:17:00.200 --> 00:17:03.200]  譬如好像創世紀亞當和夏娃
[00:17:03.200 --> 00:17:07.200]  就像創世紀亞當和夏娃一樣
[00:17:07.200 --> 00:17:10.200]  上帝不做那棵分別善惡樹的果子
[00:17:10.200 --> 00:17:13.200]  上帝不做那棵分別善惡樹的果子
[00:17:13.200 --> 00:17:14.200]  那他們兩個就不會吃
[00:17:14.200 --> 00:17:15.200]  他們兩個就不會吃
[00:17:15.200 --> 00:17:17.200]  那吃了現在又犯了規了
[00:17:17.200 --> 00:17:19.200]  他現在吃了也犯規了
[00:17:19.200 --> 00:17:20.200]  人就犯罪了
[00:17:20.200 --> 00:17:21.200]  人就犯罪了
[00:17:21.200 --> 00:17:22.200]  又被逐出伊甸園了
[00:17:22.200 --> 00:17:23.200]  又被逐出伊甸園了
[00:17:23.200 --> 00:17:27.200]  我經常說分別善惡樹的果子其實是一條界線
[00:17:27.200 --> 00:17:31.200]  我經常說分別善惡樹的果子其實是一條界線
[00:17:31.200 --> 00:17:32.200]  我經常說分別善惡樹的果子其實是一條界線
[00:17:32.200 --> 00:17:34.200]  如果沒有一條界線的話
[00:17:34.200 --> 00:17:35.200]  如果沒有一條界線的話
[00:17:35.200 --> 00:17:38.200]  我們就沒辦法去判斷一些對錯了
[00:17:38.200 --> 00:17:39.200]  我們就沒辦法判斷一些對錯了
[00:17:39.200 --> 00:17:40.200]  我們就沒辦法判斷一些對錯了
[00:17:40.200 --> 00:17:43.200]  譬如一些鼓吹無政府主義的一些人
[00:17:43.200 --> 00:17:44.200]  譬如一些鼓吹無政府主義的一些人
[00:17:44.200 --> 00:17:46.200]  就像一些鼓吹無政府主義的人
[00:17:46.200 --> 00:17:47.200]  就像一些鼓吹無政府主義的人
[00:17:47.200 --> 00:17:48.200]  他沒有規範
[00:17:48.200 --> 00:17:49.200]  他沒有規範
[00:17:49.200 --> 00:17:51.200]  每個人都按自己的喜好去做
[00:17:51.200 --> 00:17:53.200]  每個人都按自己的喜好去做
[00:17:53.200 --> 00:17:54.200]  如果出現分歧的時候
[00:17:54.200 --> 00:17:55.200]  如果出現分歧的時候
[00:17:55.200 --> 00:17:58.200]  每個人都是自己的權威
[00:17:58.200 --> 00:17:59.200]  每個人都是自己的權威
[00:17:59.200 --> 00:18:00.200]  每個人都是自己的權威
