
[00:00:00.000 --> 00:00:03.360]  各位弟兄姊妹,願你們平安
[00:09:51.820 --> 00:09:54.720]  包括傷害祂的人
[00:09:54.720 --> 00:09:57.620]  所以今天耶穌在這個亂世當中
[00:09:57.620 --> 00:10:00.120]  很想我們這班作為祂的子民
[00:10:00.120 --> 00:10:00.920]  已經很好了
[00:10:00.920 --> 00:10:01.820]  我們又走在一起
[00:10:01.820 --> 00:10:03.020]  繼續有敬拜
[00:10:03.020 --> 00:10:04.920]  然後祂很想抓住我們的心
[00:10:04.920 --> 00:10:07.820]  你來到就是單一的去敬拜上帝
[00:10:07.820 --> 00:10:12.520]  然後單一的以你的言語行為思想的改變
[00:10:12.520 --> 00:10:14.320]  來去敬拜上帝
[00:10:14.320 --> 00:10:15.320]  所以如果是這樣說的話
[00:10:15.320 --> 00:10:18.220]  第一,繼續與上主結連
[00:10:18.220 --> 00:10:19.520]  在這個階段裡面
[00:10:19.520 --> 00:10:21.020]  我說體會
[00:10:21.020 --> 00:10:22.120]  這個瘟疫
[00:10:22.120 --> 00:10:26.020]  有時一些瘟疫是罪的後果
[00:10:26.020 --> 00:10:28.120]  我在上個星期的講道
[00:10:28.120 --> 00:10:29.520]  都曾經提過
[00:10:29.520 --> 00:10:32.720]  在聖經裡面的其中一個事件
[00:10:32.720 --> 00:10:35.820]  就是一班的菲律斯人打敗了以色列人
[00:10:35.820 --> 00:10:38.820]  誰知道搶走了藥櫃
[00:10:38.820 --> 00:10:42.920]  導致他們經歷一種痔瘡的病
[00:10:42.920 --> 00:10:46.220]  和鼠疫,老鼠的瘟疫
[00:10:46.220 --> 00:10:48.220]  之後他們認罪了
[00:10:48.220 --> 00:10:51.120]  才能夠止住這個瘟疫
[00:10:51.120 --> 00:10:53.420]  看到他們的得病
[00:10:53.420 --> 00:10:56.320]  都是直接與他們的罪有關
[00:10:56.320 --> 00:11:00.320]  當然近日我們這個武漢肺炎
[00:11:00.320 --> 00:11:01.820]  慢慢有多一些的報導
[00:11:01.820 --> 00:11:04.520]  就說其實早在去年年尾
[00:11:04.520 --> 00:11:05.920]  已經有一班的
[00:11:05.920 --> 00:11:08.620]  最少有八位的醫學研究人員
[00:11:08.620 --> 00:11:10.920]  開始發現這個新型的病毒了
[00:11:10.920 --> 00:11:13.820]  他們想公佈,想告訴更多的人
[00:11:13.820 --> 00:11:15.220]  不就可以防疫了
[00:11:15.220 --> 00:11:18.320]  誰知道後果是怎樣
[00:11:18.320 --> 00:11:21.220]  被捕,被捕,即是被人抓了
[00:11:21.220 --> 00:11:23.620]  然後就控以造謠
[00:11:23.620 --> 00:11:25.620]  你在說謊
[00:11:25.620 --> 00:11:28.520]  製造社會的混亂
[00:11:28.520 --> 00:11:29.720]  捉了他們
[00:11:29.720 --> 00:11:32.320]  不過近日就報章再報導
[00:11:32.320 --> 00:11:35.720]  他們在法院終於還他們一個公道
[00:11:35.720 --> 00:11:37.920]  就說他們不是,不是造謠
[00:11:37.920 --> 00:11:39.120]  原來就是這樣
[00:11:39.120 --> 00:11:41.020]  但是一些人,一些個別的人
[00:11:41.020 --> 00:11:42.720]  或者是個別的制度
[00:11:42.720 --> 00:11:45.720]  是令到今次的瘟疫
[00:11:45.720 --> 00:11:47.720]  似乎最低限度是沒有辦法
[00:11:47.720 --> 00:11:49.720]  更早地去防疫
[00:11:49.720 --> 00:11:51.020]  更多人知道
[00:11:51.020 --> 00:11:53.220]  導致到現在越來越失控
[00:11:53.220 --> 00:11:55.420]  所以有人抱怨
[00:11:55.420 --> 00:11:58.720]  就說你們所信仰的上帝
[00:11:58.720 --> 00:12:02.320]  為什麼都沒有來拯救武漢
[00:12:02.320 --> 00:12:04.420]  有人就回覆了
[00:12:04.420 --> 00:12:09.420]  說上帝早就派了八個人來拯救你們
[00:12:09.420 --> 00:12:11.220]  結果只是被抓了
[00:12:11.220 --> 00:12:14.320]  這件事不是怪上帝
[00:12:14.320 --> 00:12:17.220]  中間涉及了一些個人的無知
[00:12:17.220 --> 00:12:18.420]  或者怕事
[00:12:18.420 --> 00:12:20.920]  甚至自私的罪
[00:12:20.920 --> 00:12:23.720]  當然亦都可能牽涉到一個制度
[00:12:23.720 --> 00:12:26.920]  一班政府官員的罪
[00:12:26.920 --> 00:12:30.120]  搞到現在全球蔓延
[00:12:30.120 --> 00:12:33.720]  慢慢亦都出現一些反華的情緒
[00:12:33.720 --> 00:12:35.920]  這個是我們不想見到的
[00:12:35.920 --> 00:12:37.920]  報章都報道了
[00:12:37.920 --> 00:12:41.920]  在越南有一間美甲店
[00:12:41.920 --> 00:12:45.320]  即是搞指甲的商店
[00:12:45.320 --> 00:12:47.120]  在門外貼著
[00:12:47.120 --> 00:12:48.220]  它說抱歉
[00:12:48.220 --> 00:12:50.320]  因為有新型冠狀病毒
[00:12:50.320 --> 00:12:53.220]  我們不能夠接受中國的顧客了
[00:12:53.220 --> 00:12:56.120]  希望你們諒解
[00:12:56.120 --> 00:13:00.620]  日本有網民稱中國人是
[00:13:00.620 --> 00:13:04.720]  骯髒,是生物恐怖主義者
[00:13:04.720 --> 00:13:08.420]  在法國有一個地方的一個男孩
[00:13:08.420 --> 00:13:13.820]  當他當著一個華裔女性的面前
[00:13:13.820 --> 00:13:15.020]  就說
[00:13:15.020 --> 00:13:16.220]  小心啊
[00:13:16.220 --> 00:13:19.420]  有個中國女孩走近我們了
[00:13:19.420 --> 00:13:21.920]  這些說話或者這些情況
[00:13:21.920 --> 00:13:24.020]  顯然是一種恐慌
[00:13:24.020 --> 00:13:28.120]  甚至慢慢發展到一種拒絕
[00:13:28.120 --> 00:13:31.520]  當然一定的防疫的措施
[00:13:31.520 --> 00:13:34.120]  其實不一定是問題
[00:13:34.120 --> 00:13:35.620]  大家隔離一點
[00:13:35.620 --> 00:13:38.820]  所以我們可以坐鬆一點
[00:13:38.820 --> 00:13:40.820]  我們不會當是歧視
[00:13:40.820 --> 00:13:43.420]  因為大家只是互相保護
[00:13:43.420 --> 00:13:46.720]  最怕就是慢慢挑動了
[00:13:46.720 --> 00:13:51.620]  挑動了一些人的過分負面的情緒
[00:13:51.620 --> 00:13:52.920]  變成譴責
[00:13:52.920 --> 00:13:55.520]  變成歧視
[00:13:55.520 --> 00:13:59.320]  是的,瘟疫才是罪的後果
[00:13:59.320 --> 00:14:01.520]  這個瘟疫也可以是上主
[00:14:01.520 --> 00:14:06.220]  操練我們的信心、靈性的時候
[00:14:06.220 --> 00:14:10.220]  瘟疫可以成為操練我們的信心的時候
[00:14:10.220 --> 00:14:11.520]  近日亦都在網上
[00:14:11.520 --> 00:14:13.620]  我相信都有瘋傳
[00:14:13.620 --> 00:14:14.820]  有一位醫生
[00:14:14.820 --> 00:14:16.920]  沈祖堯醫生的其中一個見證
[00:14:16.920 --> 00:14:19.320]  這個見證都是登載了的
[00:14:19.320 --> 00:14:23.120]  所以這個我們轉述都不是問題
[00:14:23.120 --> 00:14:28.920]  這個見證都是講2003年沙士的時候
[00:14:28.920 --> 00:14:32.220]  他說當時我們完全沒辦法控制病毒
[00:14:32.220 --> 00:14:33.820]  我們試過所有的藥物
[00:14:33.820 --> 00:14:36.620]  都未能夠見到一個人好轉的時候
[00:14:36.620 --> 00:14:38.520]  我就在三月中旬
[00:14:38.520 --> 00:14:41.820]  即是沙士爆發出現了十天之後
[00:14:41.820 --> 00:14:48.020]  就開了一次內科部門的醫生的會議
[00:14:48.020 --> 00:14:50.220]  這個會議其實是一起為病人祈禱的
[00:14:50.220 --> 00:14:53.520]  他說差不多有二十多位的醫生來到
[00:14:53.520 --> 00:14:56.620]  誰知大部份都是基督徒來的
[00:14:56.620 --> 00:14:57.820]  基督徒的醫生
[00:14:57.820 --> 00:14:59.920]  他們垂下頭
[00:14:59.920 --> 00:15:03.320]  甚至乎都不知道怎樣為病人來祈禱
[00:15:03.320 --> 00:15:06.620]  亦都擔心如果未見轉機
[00:15:06.620 --> 00:15:09.120]  如果有一個醫生一犧牲
[00:15:09.120 --> 00:15:12.120]  其他馬上就會變得更加惶恐
[00:15:12.120 --> 00:15:14.320]  甚至乎很多人會逃走
[00:15:14.320 --> 00:15:17.420]  很多人會逃避上班
[00:15:17.420 --> 00:15:19.220]  那個時候在房間裏面
[00:15:19.220 --> 00:15:21.720]  我面對著二十位的同事
[00:15:21.720 --> 00:15:25.920]  要為外面病倒的同事和其他病人祈禱
[00:15:25.920 --> 00:15:27.520]  沒有人開口
[00:15:27.520 --> 00:15:28.620]  所以他說
[00:15:28.620 --> 00:15:30.020]  我作為主管
[00:15:30.020 --> 00:15:32.420]  所以都是要第一個開聲祈禱
[00:15:32.420 --> 00:15:36.220]  不過他說一開聲怎樣祈禱呢?
[00:15:36.220 --> 00:15:37.020]  他只是說
[00:15:37.020 --> 00:15:42.120]  上帝求你不要讓我們的無能無知
[00:15:42.120 --> 00:15:45.220]  使我們喪失一條生命
[00:15:45.220 --> 00:15:46.420]  他分享
[00:15:46.420 --> 00:15:51.320]  不過其實醫生很少講自己無知
[00:15:51.320 --> 00:15:55.820]  他說我都是第一次用無知來形容我們的醫學能力
[00:15:55.820 --> 00:15:57.420]  不過講完這句說話之後
[00:15:57.420 --> 00:16:00.020]  房裏面所有人都哭了
[00:16:00.020 --> 00:16:03.720]  是因為大家都感到真是我們無知無力
[00:16:03.720 --> 00:16:05.620]  走到能力的盡頭
[00:16:05.620 --> 00:16:07.320]  他說我真是無知
[00:16:07.320 --> 00:16:09.820]  我不知道對著一個甚麼病
[00:16:09.820 --> 00:16:11.320]  都不知道這個病毒是甚麼
[00:16:11.320 --> 00:16:13.020]  又不知道有甚麼藥物
[00:16:13.020 --> 00:16:16.420]  甚至不知道甚麼時候可以下甚麼藥物
[00:16:16.420 --> 00:16:18.620]  我們真是無知
[00:16:18.620 --> 00:16:20.320]  他說當無知
[00:16:20.320 --> 00:16:23.520]  當人的方法去到盡頭的那一刻
[00:16:23.520 --> 00:16:25.120]  就是我們倚靠上帝
[00:16:25.120 --> 00:16:29.020]  但卻是繼續見到上帝能力的開始
[00:16:29.020 --> 00:16:32.120]  從那天開始慢慢就見到轉機
[00:16:32.120 --> 00:16:35.220]  所以他說這個應該不是巧合的
[00:16:35.220 --> 00:16:38.520]  是當人要回轉倚靠的時候
[00:16:38.520 --> 00:16:42.520]  神的憐憫就比我們更明顯的見到
[00:16:42.520 --> 00:16:44.620]  所以等於說當要
[00:16:44.620 --> 00:16:46.920]  繼續經歷上帝在這段時間的愛
[00:16:46.920 --> 00:16:49.820]  我們真是要繼續祈禱
[00:16:49.820 --> 00:16:54.020]  為一些人的罪祈禱
[00:16:54.020 --> 00:16:56.520]  當然為自己的罪祈禱
[00:16:56.520 --> 00:16:58.720]  無論自己或其他人
[00:16:58.720 --> 00:17:02.720]  或一些相關的政策的人
[00:17:02.720 --> 00:17:05.120]  或一些醫療研究的人等等
[00:17:05.120 --> 00:17:06.720]  求主光照我們
[00:17:06.720 --> 00:17:10.020]  以致我們知道我們可以為甚麼來營
[00:17:10.020 --> 00:17:12.420]  我們的軟弱在哪裏
[00:17:12.420 --> 00:17:15.820]  第二,求主賜下更大的愛去愛人
[00:17:15.820 --> 00:17:18.020]  令我們有足夠的忍耐
[00:17:18.020 --> 00:17:20.220]  但也同時有盼望
[00:17:20.220 --> 00:17:22.520]  去和其他人一起經歷
[00:17:22.520 --> 00:17:26.720]  第三,求主醫治那些已經受感染的人
[00:17:26.720 --> 00:17:28.920]  也去安慰有機會的話
[00:17:28.920 --> 00:17:30.220]  有需要的話
[00:17:30.220 --> 00:17:31.320]  可以的話
[00:17:31.320 --> 00:17:36.020]  去安慰那些患病死者的家屬
[00:17:36.020 --> 00:17:39.520]  第四,也求主保護那些醫護人員
[00:17:39.520 --> 00:17:43.920]  海關以至其他一些前線服務的人
[00:17:43.920 --> 00:17:48.320]  第五,更加求天父掌管一些政府官員
[00:17:48.320 --> 00:17:50.920]  讓他們真是能夠對準上帝
[00:17:50.920 --> 00:17:52.420]  用愛民的心
[00:17:52.420 --> 00:17:53.720]  由果斷
[00:17:53.720 --> 00:17:55.520]  然後更加快速
[00:17:55.520 --> 00:17:57.120]  用一些最有效
[00:17:57.120 --> 00:17:58.520]  最有效的方式
[00:17:58.520 --> 00:18:04.220]  是和市民一起來防疫、來抗疫
[00:18:04.220 --> 00:18:05.420]  禱告
[00:18:05.420 --> 00:18:07.720]  繼續仰賴上帝
[00:18:07.720 --> 00:18:10.020]  可以是心裏面的重擔
[00:18:10.020 --> 00:18:14.820]  繼續是上帝賜下平安的途徑
[00:18:14.820 --> 00:18:15.920]  所以第二
[00:18:15.920 --> 00:18:18.420]  當然也是和我們的肢體
[00:18:18.420 --> 00:18:20.720]  繼續操練一種結連的關係
[00:18:20.720 --> 00:18:22.920]  這段時間教會的弟兄姊妹
[00:18:22.920 --> 00:18:26.920]  可能少了一些機會走在一起
[00:18:26.920 --> 00:18:34.220]  一來如果近日在國內回來香港的弟兄姊妹
[00:18:34.220 --> 00:18:39.320]  或者接觸過在國內近日回來香港的弟兄姊妹的朋友
[00:18:39.320 --> 00:18:41.720]  我們市面上都會鼓勵
[00:18:41.720 --> 00:18:43.220]  或者我們都會鼓勵
[00:18:43.220 --> 00:18:45.820]  不如為了大家的著想
[00:18:45.820 --> 00:18:46.820]  為了自己的健康
[00:18:46.820 --> 00:18:48.020]  為了其他人的健康
[00:18:48.020 --> 00:18:51.720]  你可以在家裏面自我隔離
[00:18:51.720 --> 00:18:56.920]  盡量隔離兩個星期、十四天
[00:18:56.920 --> 00:18:58.920]  對教會來說我們都鼓勵的
[00:18:58.920 --> 00:19:01.520]  不要介意回不來
[00:19:01.520 --> 00:19:05.320]  或者真的為自己也為其他人著想
