
[00:00:00.000 --> 00:00:03.400]  最近有部電影叫《小丑》上映了
[00:06:27.900 --> 00:06:29.700]  一個冷血的人
[00:06:29.700 --> 00:06:30.800]  間接害
[00:06:30.800 --> 00:06:32.600]  都叫直接或者間接
[00:06:32.600 --> 00:06:34.400]  害死了自己的親人
[00:06:34.400 --> 00:06:36.100]  接著將他分屍
[00:06:36.100 --> 00:06:39.400]  還要派給其他的支派
[00:06:39.400 --> 00:06:43.300]  等到大家為我們主持公義
[00:06:43.300 --> 00:06:44.800]  超不超級奇力
[00:06:44.800 --> 00:06:45.400]  這麼奇怪
[00:06:45.400 --> 00:06:45.800]  為什麼
[00:06:45.800 --> 00:06:46.800]  因為大家都無盡周
[00:06:46.800 --> 00:06:48.500]  我喜歡怎樣就怎樣
[00:06:48.500 --> 00:06:49.900]  不止社會是這樣
[00:06:49.900 --> 00:06:54.400]  整個民族社會都是這樣
[00:06:54.400 --> 00:06:58.900]  當時整個制度都崩潰了
[00:06:58.900 --> 00:06:59.700]  當時的意思
[00:06:59.700 --> 00:07:00.600]  我剛才提過
[00:07:00.600 --> 00:07:03.800]  當時的意思不是去耶路撒冷
[00:07:03.800 --> 00:07:05.100]  因為當時沒有聖殿
[00:07:05.100 --> 00:07:06.400]  只是會望
[00:07:06.400 --> 00:07:08.600]  不是在耶路撒冷那裡敬拜神
[00:07:08.600 --> 00:07:12.400]  是在士羅的會望那裡敬拜神
[00:07:12.400 --> 00:07:14.900]  而當時那個祭司叫以利
[00:07:14.900 --> 00:07:17.000]  老到不得了
[00:07:17.000 --> 00:07:22.500]  老到不得了就找兩個兒子來幫他主持獻祭的事務
[00:07:22.500 --> 00:07:25.000]  於是這兩個兒子又亂來了
[00:07:25.000 --> 00:07:26.800]  我先講一些背景
[00:07:26.800 --> 00:07:30.300]  當時的人獻一種祭叫平安祭
[00:07:30.300 --> 00:07:33.400]  平安祭根據摩西律法有些規定
[00:07:33.400 --> 00:07:34.400]  就是第一
[00:07:34.400 --> 00:07:40.500]  你要將那隻牛或羊宰殺之後
[00:07:40.500 --> 00:07:43.100]  就將血灑在祭壇旁邊
[00:07:43.100 --> 00:07:44.200]  這是第一步
[00:07:44.200 --> 00:07:49.900]  第二步就是那些脂肪和脂油是不可以要的
[00:07:49.900 --> 00:07:52.200]  因為這些是要燒掉
[00:07:52.200 --> 00:07:53.600]  給神作為輕香的祭
[00:07:53.600 --> 00:07:54.500]  這是第二步
[00:07:54.500 --> 00:07:55.400]  第三步
[00:07:55.400 --> 00:08:00.200]  祭司分到胸和右腳
[00:08:00.200 --> 00:08:03.800]  其餘的東西就是獻祭的人可以煮來吃
[00:08:03.800 --> 00:08:05.100]  這是四步
[00:08:05.100 --> 00:08:06.800]  而當時以利那兩個兒子
[00:08:06.800 --> 00:08:07.900]  祭司覺得不夠
[00:08:07.900 --> 00:08:08.600]  不夠分
[00:08:08.600 --> 00:08:09.100]  搞錯了
[00:08:09.100 --> 00:08:10.800]  給我這麼差的東西
[00:08:10.800 --> 00:08:12.700]  那些獻祭的人走過來
[00:08:12.700 --> 00:08:14.000]  他又拿支叉去戳
[00:08:14.000 --> 00:08:15.000]  即是搶別人的
[00:08:15.000 --> 00:08:16.200]  搶了別人的那份
[00:08:16.200 --> 00:08:17.200]  不僅如此
[00:08:17.200 --> 00:08:19.400]  連脂肪他也要
[00:08:19.400 --> 00:08:20.600]  我想現在沒有人要
[00:08:20.600 --> 00:08:22.400]  但當時那個人是極品
[00:08:22.400 --> 00:08:23.600]  脂肪也要
[00:08:23.600 --> 00:08:24.100]  換句話說
[00:08:24.100 --> 00:08:24.800]  脂肪即是什麼
[00:08:24.800 --> 00:08:26.600]  搶了神的那份
[00:08:26.600 --> 00:08:30.500]  搞得整個獻祭亂七八糟
[00:08:30.500 --> 00:08:31.800]  第二件事
[00:08:31.800 --> 00:08:32.600]  就是
[00:08:32.600 --> 00:08:34.900]  會幕其實等於神的殿
[00:08:34.900 --> 00:08:36.100]  是聖結的地方
[00:08:36.100 --> 00:08:38.000]  是人神相遇的地方
[00:08:38.000 --> 00:08:42.300]  但這兩個兒子就和看門口的女子
[00:08:42.300 --> 00:08:43.900]  發生關係
[00:08:43.900 --> 00:08:45.600]  污穢了神的地方
[00:08:45.600 --> 00:08:46.500]  還有
[00:08:46.500 --> 00:08:50.100]  他老爸明知道他兩個兒子是這樣
[00:08:50.100 --> 00:08:53.400]  馬上停止他一切的侍奉
[00:08:53.400 --> 00:08:54.600]  他怎樣
[00:08:54.600 --> 00:08:57.500]  哎呀 乖啦
[00:08:57.500 --> 00:08:58.400]  不要這樣了
[00:08:58.400 --> 00:08:59.800]  以後不要這樣了 好不好
[00:08:59.800 --> 00:09:01.000]  以後不祭不要
[00:09:01.000 --> 00:09:03.000]  以後不要這樣了 輕輕
[00:09:03.000 --> 00:09:05.600]  你回去反省一下就行了
[00:09:05.600 --> 00:09:06.700]  沒有停止他
[00:09:06.700 --> 00:09:09.400]  於是那兩個兒子當然
[00:09:09.400 --> 00:09:10.500]  當他沒到
[00:09:10.500 --> 00:09:12.200]  踩他也傻
[00:09:12.200 --> 00:09:14.400]  大家可以想像一下
[00:09:14.400 --> 00:09:17.700]  不單止整個社會是這樣
[00:09:17.700 --> 00:09:19.500]  制度也是這樣
[00:09:19.500 --> 00:09:20.100]  換句話說
[00:09:20.100 --> 00:09:22.200]  整個以色列民族
[00:09:22.200 --> 00:09:25.200]  都近乎崩潰
[00:09:25.200 --> 00:09:28.000]  當時的祭司其實是一些
[00:09:28.000 --> 00:09:29.500]  屬靈的領袖
[00:09:29.500 --> 00:09:30.800]  是以色列人的屬靈領袖
[00:09:30.800 --> 00:09:32.500]  他應該以身作則
[00:09:32.500 --> 00:09:34.500]  他成為一個好榜樣
[00:09:34.500 --> 00:09:37.300]  帶領以色列人去遵守摩西律法
[00:09:37.300 --> 00:09:38.900]  在當時的時間
[00:09:38.900 --> 00:09:41.100]  遵守摩西律法是超級重要的
[00:09:41.100 --> 00:09:43.300]  因為遵守摩西律法
[00:09:43.300 --> 00:09:46.700]  就等於遵守和神的約定
[00:09:46.700 --> 00:09:48.000]  以至神的祝福
[00:09:48.000 --> 00:09:50.400]  就是整個以色列民族的裡面
[00:09:50.400 --> 00:09:52.900]  大家可以想像當時整個以色列民族
[00:09:52.900 --> 00:09:55.000]  整個社會的人
[00:09:55.000 --> 00:09:57.000]  宗教制度的領袖
[00:09:57.000 --> 00:09:59.500]  全部都亂七八糟
[00:09:59.500 --> 00:10:00.800]  互利彈道
[00:10:00.800 --> 00:10:02.100]  亂七八糟
[00:10:02.100 --> 00:10:04.900]  大家可以想像當時的以色列民族
[00:10:04.900 --> 00:10:06.300]  和神的關係
[00:10:06.300 --> 00:10:07.600]  是差到
[00:10:07.600 --> 00:10:09.000]  沒得再差
[00:10:09.000 --> 00:10:09.500]  換句話說
[00:10:09.500 --> 00:10:11.700]  當你看史詩記的時候
[00:10:11.700 --> 00:10:13.300]  你會感覺到
[00:10:13.300 --> 00:10:15.200]  一片的黑暗
[00:10:15.200 --> 00:10:18.300]  正在籠罩著以色列
[00:10:18.300 --> 00:10:19.700]  災禍
[00:10:19.700 --> 00:10:21.900]  外族入侵
[00:10:21.900 --> 00:10:23.600]  大家可以想像最差的
[00:10:23.600 --> 00:10:24.800]  都在那個時間
[00:10:24.800 --> 00:10:25.700]  黑暗
[00:10:25.700 --> 00:10:27.600]  籠罩大地
[00:10:27.600 --> 00:10:29.500]  可能在我們當中
[00:10:29.500 --> 00:10:30.700]  可能我們
[00:10:30.700 --> 00:10:31.600]  在不同的人生
[00:10:31.600 --> 00:10:33.200]  可能這裡有這麼多大英姐妹
[00:10:33.200 --> 00:10:34.300]  可能我們的人生裡面
[00:10:34.300 --> 00:10:36.000]  都有很多黑暗的時間
[00:10:36.000 --> 00:10:37.200]  可能今天
[00:10:37.200 --> 00:10:39.800]  你還在這個困難的時間
[00:10:39.800 --> 00:10:40.500]  可能有人呢
[00:10:40.500 --> 00:10:42.700]  親人可能患病
[00:10:42.700 --> 00:10:44.200]  可能你要照顧你的親人
[00:10:44.200 --> 00:10:45.000]  又要擔心你的親人
[00:10:45.000 --> 00:10:46.400]  你又要做工
[00:10:46.400 --> 00:10:48.000]  又要關顧他
[00:10:48.000 --> 00:10:49.200]  你的朋友也好
[00:10:49.200 --> 00:10:50.400]  親人也好
[00:10:50.400 --> 00:10:52.300]  你疲於奔命
[00:10:52.300 --> 00:10:53.300]  可能呢
[00:10:53.300 --> 00:10:53.900]  在
[00:10:53.900 --> 00:10:56.300]  當初我們有人在工作上面
[00:10:56.300 --> 00:10:57.800]  公司啊
[00:10:57.800 --> 00:10:58.800]  在
[00:10:58.800 --> 00:10:59.800]  你的部門啊
[00:10:59.800 --> 00:11:01.300]  你所做的事
[00:11:01.300 --> 00:11:02.600]  遇到很多很多的困難
[00:11:02.600 --> 00:11:04.300]  你已經很努力了
[00:11:04.300 --> 00:11:05.400]  很努力
[00:11:05.400 --> 00:11:06.600]  你又為工作祈禱
[00:11:06.600 --> 00:11:07.600]  又為你上司祈禱
[00:11:07.600 --> 00:11:08.300]  又為你
[00:11:08.300 --> 00:11:09.900]  那些成果祈禱
[00:11:09.900 --> 00:11:10.900]  但是你今天
[00:11:10.900 --> 00:11:12.500]  可能你又很多
[00:11:12.500 --> 00:11:14.400]  沒什麼特別進展
[00:11:14.400 --> 00:11:15.800]  可能很多的難處
[00:11:15.800 --> 00:11:16.500]  你每天
[00:11:16.500 --> 00:11:17.300]  回公司
[00:11:17.300 --> 00:11:19.900]  你就面對著很多很多的困難
[00:11:19.900 --> 00:11:21.000]  有可能你
[00:11:21.000 --> 00:11:21.800]  有些人
[00:11:21.800 --> 00:11:22.700]  世間的關係
[00:11:22.700 --> 00:11:24.100]  很多人的相處
[00:11:24.100 --> 00:11:26.000]  你已經盡心盡力去待他了
[00:11:26.000 --> 00:11:27.400]  但是他偏偏
[00:11:27.400 --> 00:11:28.900]  硬是看到你的錯處
[00:11:28.900 --> 00:11:30.200]  永遠都是你錯
[00:11:30.200 --> 00:11:31.300]  永遠都是他對
[00:11:31.300 --> 00:11:32.800]  每次都指責你
[00:11:32.800 --> 00:11:33.900]  你覺得很沮喪
[00:11:33.900 --> 00:11:34.600]  你覺得
[00:11:34.600 --> 00:11:35.400]  你做了這麼多事
[00:11:35.400 --> 00:11:37.100]  做什麼為了什麼呢
[00:11:37.100 --> 00:11:39.000]  也都有可能
[00:11:39.000 --> 00:11:39.900]  今天
[00:11:39.900 --> 00:11:40.900]  可能你
[00:11:40.900 --> 00:11:41.900]  你看到
[00:11:41.900 --> 00:11:43.400]  香港的政治
[00:11:43.400 --> 00:11:44.200]  經濟
[00:11:44.200 --> 00:11:46.100]  好像越來越差這樣
[00:11:46.100 --> 00:11:47.100]  你覺得
[00:11:47.100 --> 00:11:48.800]  究竟有沒有出路的
[00:11:48.800 --> 00:11:49.900]  會不會
[00:11:49.900 --> 00:11:50.700]  越來越差
[00:11:50.700 --> 00:11:52.900]  警方會放越下的
[00:11:52.900 --> 00:11:53.900]  有可能在你
[00:11:53.900 --> 00:11:55.400]  大家都看媒體
[00:11:55.400 --> 00:11:56.500]  可能你收
[00:11:56.500 --> 00:11:58.100]  手機很多很多資訊
[00:11:58.100 --> 00:12:00.100]  全部都是些負面的東西
[00:12:00.100 --> 00:12:01.100]  可能你今天
[00:12:01.100 --> 00:12:02.600]  到抑鬱也說不定
[00:12:02.600 --> 00:12:04.400]  可能香港每一個人都是
[00:12:04.400 --> 00:12:06.100]  也都有可能因為很多
[00:12:06.100 --> 00:12:07.400]  最近的一些事
[00:12:07.400 --> 00:12:08.600]  可能很多的爭拗
[00:12:08.600 --> 00:12:09.800]  很多的摩擦
[00:12:09.800 --> 00:12:11.500]  令到你的關係破裂
[00:12:11.500 --> 00:12:12.800]  有哪一個人
[00:12:12.800 --> 00:12:14.000]  在關係破裂裡面
[00:12:14.000 --> 00:12:15.500]  過得很平安很快樂
[00:12:15.500 --> 00:12:17.200]  我相信沒有人有
[00:12:17.200 --> 00:12:18.300]  可能我們每一個人
[00:12:18.300 --> 00:12:19.300]  在生命裡面
[00:12:19.300 --> 00:12:20.600]  今天都面對著
[00:12:20.600 --> 00:12:21.300]  不同的黑暗
[00:12:21.300 --> 00:12:22.700]  很多的困難
[00:12:22.700 --> 00:12:24.200]  但是今天
[00:12:24.200 --> 00:12:25.600]  我們看的時事記裡面
[00:12:25.600 --> 00:12:26.300]  那個時代
[00:12:26.300 --> 00:12:27.600]  那些人都是一樣
[00:12:27.600 --> 00:12:29.600]  在黑暗的時間
[00:12:29.600 --> 00:12:30.900]  我們怎樣才能面對
[00:12:30.900 --> 00:12:32.300]  這些黑暗的時間呢
[00:12:32.300 --> 00:12:33.700]  今天讓我們在
[00:12:33.700 --> 00:12:35.000]  薩姆爾記上
[00:12:35.000 --> 00:12:35.900]  我們一起學
[00:12:35.900 --> 00:12:36.800]  在面對困難
[00:12:36.800 --> 00:12:38.100]  黑暗的時候
[00:12:38.100 --> 00:12:38.900]  我們學
[00:12:38.900 --> 00:12:40.100]  在聖經裡面教我們的
[00:12:40.100 --> 00:12:42.000]  三方面的智慧
[00:12:42.000 --> 00:12:43.900]  第一方面的智慧是什麼呢
[00:12:43.900 --> 00:12:44.800]  第一方面的智慧是要
[00:12:44.800 --> 00:12:47.700]  留心神的預備
[00:12:47.700 --> 00:12:49.400]  如果剛才看
[00:12:49.400 --> 00:12:50.700]  我形容的那些
[00:12:50.700 --> 00:12:53.600]  在時事記裡面的局面
[00:12:53.600 --> 00:12:54.500]  在人的角度
[00:12:54.500 --> 00:12:57.700]  真是差很多再差
[00:12:57.700 --> 00:13:00.600]  好像沒有什麼希望
[00:13:00.600 --> 00:13:01.900]  沒有什麼盼望
[00:13:01.900 --> 00:13:03.800]  沒有什麼出路
[00:13:03.800 --> 00:13:05.400]  但是等於我們
[00:13:05.400 --> 00:13:07.100]  如果是跟隨神的人
[00:13:07.100 --> 00:13:08.100]  我們要明白一件事
[00:13:08.100 --> 00:13:09.800]  有很多時候
[00:13:09.800 --> 00:13:11.000]  我們人眼裡面
[00:13:11.000 --> 00:13:11.700]  那些一片黑暗
[00:13:11.700 --> 00:13:12.500]  一片混亂
[00:13:12.500 --> 00:13:14.400]  一片絕望的時候
[00:13:14.400 --> 00:13:17.500]  神往往在黑暗裡面做工作
[00:13:17.500 --> 00:13:18.200]  在黑暗
[00:13:18.200 --> 00:13:20.100]  在我們看不到的情況裡面
[00:13:20.100 --> 00:13:21.600]  神正在做事
[00:13:21.600 --> 00:13:23.000]  我們讀一段聖經
[00:13:23.000 --> 00:13:24.100]  薩姆爾記
[00:13:24.100 --> 00:13:25.900]  上二章十八節
[00:13:25.900 --> 00:13:26.500]  我們一起讀
[00:13:26.500 --> 00:13:27.900]  一二三
[00:13:27.900 --> 00:13:31.000]  那時薩姆爾還是孩子
[00:13:31.000 --> 00:13:34.000]  穿著細麻布的爾忽德
[00:13:34.000 --> 00:13:36.800]  侍納在耶和華面前
[00:13:36.800 --> 00:13:39.800]  侍納在耶和華面前
[00:13:39.800 --> 00:13:41.400]  在希伯來文的意思是
[00:13:41.400 --> 00:13:44.000]  在神的同在裡面
[00:13:44.000 --> 00:13:46.600]  在神的同在裡面
[00:13:46.600 --> 00:13:47.400]  大家都知道
[00:13:47.400 --> 00:13:48.600]  薩姆爾後來
[00:13:48.600 --> 00:13:50.100]  當時是個小朋友
[00:13:50.100 --> 00:13:52.400]  但是後來興起成為
[00:13:52.400 --> 00:13:54.500]  以色列民族的屬靈領袖
[00:13:54.500 --> 00:13:55.700]  帶領以色列人
[00:13:55.700 --> 00:13:57.800]  整個民族復興
[00:13:57.800 --> 00:13:59.700]  但是他在少年的時候
[00:13:59.700 --> 00:14:01.100]  很小的時候
[00:14:01.100 --> 00:14:02.600]  神原來已經
[00:14:02.600 --> 00:14:03.700]  眷顧著
[00:14:03.700 --> 00:14:05.100]  預備著他
[00:14:05.100 --> 00:14:07.100]  磨練著他成長
[00:14:07.100 --> 00:14:08.600]  原來
[00:14:08.600 --> 00:14:10.600]  薩姆爾很小的時候
[00:14:10.600 --> 00:14:12.400]  以色列民族已經在黑暗的時代
[00:14:12.400 --> 00:14:14.600]  原來神的計劃
[00:14:14.600 --> 00:14:16.700]  在薩姆爾這麼小的時候
[00:14:16.700 --> 00:14:18.600]  已經為整個以色列人
[00:14:18.600 --> 00:14:19.900]  預備一切
