
[00:00:00.000 --> 00:00:03.000]  早晨各位會衆
[00:04:12.480 --> 00:04:15.080]  但是不知道大家有沒有留意
[00:04:15.080 --> 00:04:18.760]  當被困在方舟這麼久的羅亞
[00:04:18.760 --> 00:04:20.440]  他一出了方舟之後
[00:04:20.440 --> 00:04:24.320]  第一件事是做些什麼呢
[00:04:24.320 --> 00:04:26.640]  如果我是羅亞的話
[00:04:26.640 --> 00:04:28.440]  出了方舟之後
[00:04:28.440 --> 00:04:30.640]  我第一件事要做的
[00:04:30.640 --> 00:04:32.200]  一定是通山跑
[00:04:32.200 --> 00:04:33.840]  周圍跑
[00:04:33.840 --> 00:04:40.440]  要試一下這個九圍的腳踏實地的感覺
[00:04:40.440 --> 00:04:43.360]  因爲這個會是我
[00:04:43.360 --> 00:04:46.640]  不再被輪椅困住之後
[00:04:46.640 --> 00:04:48.760]  如果能夠走返的話
[00:04:48.760 --> 00:04:50.560]  我第一件事想做的
[00:04:50.560 --> 00:04:52.480]  就是通山跑
[00:04:52.480 --> 00:04:56.120]  再次感受一下腳踏實地的感覺
[00:04:56.120 --> 00:04:58.320]  羅亞他一家人在方舟裏
[00:04:58.320 --> 00:05:01.240]  一直都是一個飄搖的地方
[00:05:01.240 --> 00:05:02.640]  在水裏
[00:05:02.640 --> 00:05:05.960]  難得有機會出了方舟
[00:05:05.960 --> 00:05:09.440]  我相信他都會選擇通山跑
[00:05:09.440 --> 00:05:14.160]  嘗試腳踏實地的感覺
[00:05:14.160 --> 00:05:15.720]  話說回來
[00:05:15.720 --> 00:05:18.520]  正確的答案究竟是什麼呢
[00:05:18.520 --> 00:05:21.320]  我請姐妹們爲我們讀出
[00:05:21.320 --> 00:05:28.600]  《創世紀》第八章第十八至二十節
[00:05:28.600 --> 00:05:31.120]  當然大家也可以看一下熒光幕
[00:05:31.120 --> 00:05:32.320]  就是那個金句
[00:05:32.320 --> 00:05:37.800]  不然你可以去聖經舊約的第十一頁
[00:05:37.800 --> 00:05:43.080]  《創世紀》第八章第十八至二十節
[00:05:43.080 --> 00:05:44.080]  請姐妹們一起讀
[00:05:44.080 --> 00:05:45.080]  預備起
[00:06:08.600 --> 00:06:09.800]  聖經告訴我們
[00:06:09.800 --> 00:06:13.120]  羅亞步出方舟之後第一件做的事
[00:06:13.120 --> 00:06:15.840]  就是爲他所相信的耶和華
[00:06:15.840 --> 00:06:17.400]  築一座壇
[00:06:17.400 --> 00:06:22.560]  並且用之前已經預備好的生畜和飛鳥
[00:06:22.560 --> 00:06:24.200]  獻爲梵祭
[00:06:24.200 --> 00:06:27.000]  將它們完完全全焚燒
[00:06:27.000 --> 00:06:29.280]  獻給耶和華
[00:06:29.280 --> 00:06:30.680]  各位頂尖姐妹
[00:06:30.680 --> 00:06:32.040]  雖然這段經文
[00:06:32.040 --> 00:06:40.360]  不是今天的講道經文
[00:06:40.360 --> 00:06:44.000]  但是我認爲我們不能夠忽略這一點
[00:06:44.000 --> 00:06:46.920]  也不能夠只是輕輕帶過
[00:06:46.920 --> 00:06:51.560]  因爲羅亞不是一個普通的劫後餘生
[00:06:51.560 --> 00:06:53.840]  他是一個經歷了一個
[00:06:53.840 --> 00:07:00.240]  滅世的大洪水而存活下來的異人
[00:07:00.240 --> 00:07:02.720]  羅亞他既親眼目睹
[00:07:02.720 --> 00:07:06.360]  那些又暴力又敗壞的人
[00:07:06.360 --> 00:07:09.240]  在上帝公義的審判底下
[00:07:09.240 --> 00:07:11.520]  被洪水毀滅
[00:07:11.520 --> 00:07:14.200]  但他也同時體驗到
[00:07:14.200 --> 00:07:17.520]  上帝慈愛的保護和眷顧底下
[00:07:17.520 --> 00:07:21.160]  他全家能夠得救
[00:07:21.160 --> 00:07:25.800]  一位擁有這麼獨特經驗的人
[00:07:25.800 --> 00:07:28.440]  羅亞當他步出方舟的時候
[00:07:28.440 --> 00:07:30.360]  他所做的第一件事
[00:07:30.360 --> 00:07:33.240]  一定是異常的重要
[00:07:33.240 --> 00:07:37.640]  絕對是值得我們作爲信徒去借鑑
[00:07:37.640 --> 00:07:39.360]  而聖經告訴我們
[00:07:39.360 --> 00:07:43.640]  羅亞爲這個既公義又慈愛的耶和華
[00:07:43.640 --> 00:07:46.000]  他竹起一座壇
[00:07:46.000 --> 00:07:49.560]  並且獻上梵祭
[00:07:49.560 --> 00:07:51.040]  各位弟兄姐妹
[00:07:51.040 --> 00:07:53.720]  竹壇獻祭
[00:07:53.720 --> 00:07:58.040]  其實是什麼意思呢
[00:07:58.040 --> 00:07:59.960]  雖然在《創世紀》第八章
[00:07:59.960 --> 00:08:02.800]  即是這裏所記載的之前
[00:08:02.800 --> 00:08:06.480]  沒有記載過人竹起壇
[00:08:06.480 --> 00:08:09.040]  或者他獻梵祭
[00:08:09.040 --> 00:08:10.280]  不過
[00:08:10.280 --> 00:08:13.160]  之後經常竹壇的阿伯拉罕
[00:08:13.160 --> 00:08:16.000]  就是我們熟悉的信心之父
[00:08:16.000 --> 00:08:18.520]  剛纔大家也有唱過的聖詩
[00:08:18.520 --> 00:08:22.320]  他在《創世紀》第十二章第八節裏
[00:08:22.320 --> 00:08:26.040]  講了原來他竹壇有目的
[00:08:26.040 --> 00:08:28.080]  他的目的是什麼呢
[00:08:28.080 --> 00:08:29.000]  麻煩鮑勃
[00:08:29.000 --> 00:08:35.640]  他的目的就是求告耶和華的名
[00:08:35.640 --> 00:08:37.720]  阿伯拉罕竹起一座壇
[00:08:37.720 --> 00:08:40.720]  他的目的是要求告耶和華的名
[00:08:40.720 --> 00:08:43.600]  我就回顧一下
[00:08:43.600 --> 00:08:46.320]  求告耶和華的名以前的人有沒有試過呢
[00:08:46.320 --> 00:08:47.920]  原來有的
[00:08:47.920 --> 00:08:51.920]  原來遠在亞當和夏娃的孫
[00:08:51.920 --> 00:08:54.120]  他叫以羅氏
[00:08:54.120 --> 00:08:59.400]  他出世之後人就開始求告耶和華的名
[00:08:59.400 --> 00:09:01.360]  聖經講得很清楚
[00:09:01.360 --> 00:09:04.000]  原來是這樣的意思
[00:09:04.000 --> 00:09:07.960]  所以我們能夠推斷羅亞他竹壇的原因
[00:09:07.960 --> 00:09:14.360]  就是他願意或者他需要求告耶和華的名
[00:09:14.360 --> 00:09:16.480]  這就是竹壇的意思
[00:09:16.480 --> 00:09:18.240]  至於獻祭呢
[00:09:18.240 --> 00:09:19.640]  當我們要看獻祭的時候
[00:09:19.640 --> 00:09:22.480]  我們一定要找利美紀
[00:09:22.480 --> 00:09:24.640]  而犯祭是利美紀第一章
[00:09:24.640 --> 00:09:27.600]  馬上就講了
[00:09:27.600 --> 00:09:32.480]  獻犯祭就是獻給耶和華惟興香的火祭
[00:09:32.480 --> 00:09:33.680]  而那些祭物呢
[00:09:33.680 --> 00:09:37.240]  無論是羊、牛或者是飛鳥
[00:09:37.240 --> 00:09:41.200]  這些祭物要遠遠寸寸地去銷燬
[00:09:41.200 --> 00:09:45.800]  爲了在耶和華面前蒙月立
[00:09:45.800 --> 00:09:50.440]  獻犯祭有一定的要求和程序步驟
[00:09:50.440 --> 00:09:53.320]  在以色列人出了埃及之後
[00:09:53.320 --> 00:09:56.040]  到了曠野會莫的時候
[00:09:56.040 --> 00:10:00.200]  耶和華親自向摩西吩咐
[00:10:00.200 --> 00:10:03.240]  雖然羅亞獻犯祭的時候的步驟
[00:10:03.240 --> 00:10:07.320]  我相信沒有利美紀所講的那麼嚴謹
[00:10:07.320 --> 00:10:11.880]  但是他將這些祭物獻給耶和華
[00:10:11.880 --> 00:10:16.200]  相信是延續了阿當和夏娃的兒子
[00:10:16.200 --> 00:10:19.720]  就是戈隱和阿伯的做法
[00:10:19.720 --> 00:10:21.160]  他們的目的也是一樣
[00:10:21.160 --> 00:10:25.400]  都是爲了將自己遠遠寸寸獻給上帝
[00:10:25.400 --> 00:10:28.200]  希望得到上帝的月立
[00:10:28.200 --> 00:10:30.120]  在這裏我總結一下
[00:10:30.120 --> 00:10:34.720]  竹藤是爲了求告耶和華的名
[00:10:34.720 --> 00:10:40.760]  而獻犯祭是爲了將自己遠遠寸寸獻給神
[00:10:40.760 --> 00:10:46.040]  如果我要再簡單一點來歸納這個意思的話
[00:10:46.040 --> 00:10:48.800]  我用兩個字來歸納
[00:10:48.800 --> 00:10:50.760]  就是敬拜
[00:10:50.760 --> 00:10:53.800]  原來羅亞出方舟第一件事他要做的
[00:10:53.800 --> 00:10:56.720]  就是敬拜主
[00:10:56.720 --> 00:10:59.280]  當我再細美這段經文的時候
[00:10:59.280 --> 00:11:02.880]  我再問自己多一次同樣的問題
[00:11:02.880 --> 00:11:06.080]  如果出方舟的人是我的話
[00:11:06.080 --> 00:11:08.720]  地上所有的人類都毀滅了
[00:11:08.720 --> 00:11:13.000]  只剩下我的家庭能夠得救的時候
[00:11:13.000 --> 00:11:16.640]  當我面對這個又公義又慈愛的耶和華
[00:11:16.640 --> 00:11:20.040]  我第一件事會做些什麼呢
[00:11:20.040 --> 00:11:21.440]  弟兄姊妹
[00:11:21.440 --> 00:11:24.560]  我發覺我的答案不再一樣
[00:11:24.560 --> 00:11:29.160]  我不再想我要通山跑
[00:11:29.160 --> 00:11:32.800]  我深信我眼前這個全新的天地
[00:11:32.800 --> 00:11:36.040]  絕對不能夠擴染了我心裏面
[00:11:36.040 --> 00:11:40.080]  很多要向耶和華髮出的責問
[00:11:40.080 --> 00:11:41.160]  譬如什麼呢
[00:11:41.160 --> 00:11:44.480]  我上帝爲什麼要毀滅全人類呢
[00:11:44.480 --> 00:11:48.320]  而不只是毀滅那些華人呢
[00:11:48.320 --> 00:11:51.560]  上帝就算你要毀滅全世界的人
[00:11:51.560 --> 00:11:56.600]  爲什麼連動物都要牽連在內
[00:11:56.600 --> 00:11:59.680]  我會發出這些責問
[00:11:59.680 --> 00:12:02.760]  我相信羅亞當他離開方舟的時候
[00:12:02.760 --> 00:12:06.080]  他的心情應該也是這麼複雜
[00:12:06.080 --> 00:12:08.920]  但是他是個異人
[00:12:08.920 --> 00:12:11.960]  在上帝的眼中他是完全人
[00:12:11.960 --> 00:12:16.400]  所以羅亞選擇擺下自己的情緒
[00:12:16.400 --> 00:12:20.400]  以及擺下對耶和華上帝的責問
[00:12:20.400 --> 00:12:21.920]  他決定要做一件事
[00:12:21.920 --> 00:12:27.360]  就是立即捉彈,憲制敬拜主
[00:12:27.360 --> 00:12:28.720]  親愛的弟兄姊妹
[00:12:28.720 --> 00:12:32.240]  如果報出方舟的人是你的話
[00:12:32.240 --> 00:12:34.360]  在這個百感交集的情緒
[00:12:34.360 --> 00:12:37.120]  和排山吐海的疑問底下
[00:12:37.120 --> 00:12:40.160]  你第一件事會做些什麼呢
[00:12:40.160 --> 00:12:44.400]  羅亞他選擇了捉彈憲制敬拜主
[00:12:44.400 --> 00:12:46.280]  對身爲基督徒的你
[00:12:46.280 --> 00:12:52.480]  羅亞的選擇又會不會成爲你的借鏡呢
[00:12:52.480 --> 00:12:54.280]  還記得主耶穌說過
[00:12:54.280 --> 00:12:57.680]  在《馬太福音》六章三十三節說過
[00:12:57.680 --> 00:13:01.880]  祂說你們要先求上帝的國和他的義
[00:13:01.880 --> 00:13:05.600]  這些東西都要加給你們了
[00:13:05.600 --> 00:13:11.360]  耶穌這句話又給了我們一個什麼提醒呢
[00:13:11.360 --> 00:13:15.560]  我有一個患癌症的基督徒朋友
[00:13:15.560 --> 00:13:16.520]  是個女生
[00:13:16.520 --> 00:13:19.200]  當她要準備做這個手術的時候
[00:13:19.200 --> 00:13:24.120]  她大概是三十一二歲左右
[00:13:24.120 --> 00:13:28.200]  還要快要結婚
[00:13:28.200 --> 00:13:32.760]  醫生診斷到她有一個淋巴癌
[00:13:32.760 --> 00:13:36.640]  當她被推入手術室要做手術的時候
[00:13:36.640 --> 00:13:38.000]  因爲她是基督徒嘛
[00:13:38.000 --> 00:13:42.000]  她自己祈禱
[00:13:42.000 --> 00:13:44.600]  很感恩手術成功
[00:13:44.600 --> 00:13:46.760]  當之後我去關心她
[00:13:46.760 --> 00:13:48.360]  問她
[00:13:48.360 --> 00:13:51.400]  其實你剛纔做了什麼祈禱呢
[00:13:51.400 --> 00:13:54.600]  你祈禱的內容是什麼呢
[00:13:54.600 --> 00:13:56.040]  她告訴我
[00:13:56.040 --> 00:13:57.800]  她祈禱的內容
[00:13:57.800 --> 00:14:01.800]  完全沒有涉及手術有關的事
[00:14:01.800 --> 00:14:04.400]  那你的祈禱的內容是什麼呢
[00:14:04.400 --> 00:14:06.520]  姐妹告訴我
[00:14:06.520 --> 00:14:10.560]  她的祈禱的內容只有一個
[00:14:10.560 --> 00:14:15.360]  就是先求上帝的國和祂的義
[00:14:15.360 --> 00:14:20.400]  因爲她知道其他所有的東西都會加給她
[00:14:20.400 --> 00:14:22.840]  我聽了之後
[00:14:22.840 --> 00:14:24.840]  我心裏都不知道有多難過
[00:14:24.840 --> 00:14:27.040]  我心裏都不知道有多難過
[00:14:27.040 --> 00:14:34.280]  講真我大大話話都做過起碼五次大大小小的手術
[00:14:34.280 --> 00:14:38.040]  卻是從未試過在手術之前的祈禱
[00:14:38.040 --> 00:14:40.720]  是先求上帝的國和義
[00:14:40.720 --> 00:14:43.680]  我每次都說希望手術成功
[00:14:43.680 --> 00:14:45.120]  大家平安
[00:14:45.120 --> 00:14:47.120]  家裏人不用擔心
[00:14:47.120 --> 00:14:49.520]  醫護人員要有智慧
[00:14:49.520 --> 00:14:50.720]  我每次都說
[00:14:50.720 --> 00:14:52.120]  我希望手術成功
[00:14:52.120 --> 00:14:53.320]  大家平安
[00:14:53.320 --> 00:14:55.120]  家裏人不用擔心
[00:14:55.120 --> 00:14:56.920]  醫護人員要有智慧
[00:14:56.920 --> 00:14:58.440]  大家平安
[00:14:58.440 --> 00:15:00.440]  家裏人不用擔心
[00:15:00.440 --> 00:15:02.440]  醫護人員要有智慧
[00:15:02.440 --> 00:15:04.440]  大家平安
[00:15:04.440 --> 00:15:06.440]  家裏人不用擔心
[00:15:06.440 --> 00:15:08.440]  醫護人員要有智慧
[00:15:08.440 --> 00:15:10.440]  大家平安
[00:15:10.440 --> 00:15:12.440]  家裏人不用擔心
[00:15:12.440 --> 00:15:14.440]  醫護人員要有智慧
[00:15:14.440 --> 00:15:16.440]  大家平安
[00:15:16.440 --> 00:15:18.440]  家裏人不用擔心
[00:15:18.440 --> 00:15:20.440]  醫護人員要有智慧
[00:15:20.440 --> 00:15:22.440]  大家平安
[00:15:22.440 --> 00:15:24.440]  家裏人不用擔心
[00:15:24.440 --> 00:15:26.440]  醫護人員要有智慧
[00:15:26.440 --> 00:15:28.440]  親愛的鼎姐妹
[00:15:28.440 --> 00:15:30.440]  讓我們一起學習
[00:15:30.440 --> 00:15:32.440]  怎麼以神爲首
[00:15:32.440 --> 00:15:34.440]  怎麼放下自己
[00:15:34.440 --> 00:15:36.440]  將主居首位
[00:15:36.440 --> 00:15:38.440]  我想你和我都不想
[00:15:38.440 --> 00:15:40.440]  迴天家的時候
[00:15:40.440 --> 00:15:42.440]  上帝和我們說
[00:15:42.440 --> 00:15:44.440]  你浪費了我對你一番的心意
[00:15:44.440 --> 00:15:46.440]  是不是
[00:15:46.440 --> 00:15:52.440]  剛纔說到羅馬出荒州
[00:15:52.440 --> 00:15:54.440]  第一件事做的
[00:15:54.440 --> 00:15:56.440]  第一件事敬拜主
[00:15:56.440 --> 00:15:58.440]  上帝又有什麼回應呢
[00:15:58.440 --> 00:16:00.440]  我現在請弟兄幫我們讀出
[00:16:00.440 --> 00:16:02.440]  創世紀第八章
[00:16:02.440 --> 00:16:04.440]  二十到二十二節
[00:16:04.440 --> 00:16:06.440]  重複了剛纔第二十節
[00:16:06.440 --> 00:16:08.440]  二十到二十二節
[00:16:08.440 --> 00:16:10.440]  預備起
[00:16:24.440 --> 00:16:26.440]  羅馬心裏說
[00:16:26.440 --> 00:16:28.440]  我不再因人的怨顧
[00:16:28.440 --> 00:16:30.440]  遭遇我們的苦命
[00:16:30.440 --> 00:16:32.440]  因爲人從幼年就心裏懷上我們了
[00:16:32.440 --> 00:16:34.440]  我也不再
[00:16:34.440 --> 00:16:36.440]  照我曾做的
[00:16:36.440 --> 00:16:38.440]  毀滅一切生物
[00:16:38.440 --> 00:16:40.440]  地還存在的時候
[00:16:40.440 --> 00:16:42.440]  撒種 收割 寒暑
[00:16:42.440 --> 00:16:44.440]  冬夏 晝夜
[00:16:44.440 --> 00:16:46.440]  都無法實現
[00:16:46.440 --> 00:16:48.440]  相信羅馬怎麼猜都猜不到
[00:16:48.440 --> 00:16:50.440]  原來他獻上
[00:16:50.440 --> 00:16:52.440]  那個
[00:16:52.440 --> 00:16:54.440]  繁殖而衍生的
[00:16:54.440 --> 00:16:56.440]  馨香之氣
[00:16:56.440 --> 00:16:58.440]  竟然被耶和華上帝
[00:16:58.440 --> 00:17:00.440]  聞不到
[00:17:00.440 --> 00:17:02.440]  我想更加猜不到的是
[00:17:02.440 --> 00:17:04.440]  耶和華聞不到這些氣味之後
[00:17:04.440 --> 00:17:06.440]  他心裏想
[00:17:06.440 --> 00:17:08.440]  他說
[00:17:08.440 --> 00:17:10.440]  我不再因人的怨顧
[00:17:10.440 --> 00:17:12.440]  而詛咒土地
[00:17:12.440 --> 00:17:14.440]  也不會再照曾經做的
[00:17:14.440 --> 00:17:16.440]  就是用洪水
[00:17:16.440 --> 00:17:18.440]  毀滅一切
[00:17:18.440 --> 00:17:20.440]  並且如果你看聖經
[00:17:20.440 --> 00:17:22.440]  過完這一節之後
[00:17:22.440 --> 00:17:24.440]  第九章一開始
[00:17:24.440 --> 00:17:26.440]  耶和華隨即
[00:17:26.440 --> 00:17:28.440]  就賜福給羅馬和他的家人
[00:17:28.440 --> 00:17:30.440]  隨即就賜福
[00:17:30.440 --> 00:17:32.440]  各位弟子妹
[00:17:32.440 --> 00:17:34.440]  我不敢說
[00:17:34.440 --> 00:17:36.440]  羅馬的敬拜
[00:17:36.440 --> 00:17:38.440]  間接地
[00:17:38.440 --> 00:17:40.440]  令到耶和華決定
[00:17:40.440 --> 00:17:42.440]  不再因人的怨顧
[00:17:42.440 --> 00:17:44.440]  咒咒土地
[00:17:44.440 --> 00:17:46.440]  也不再用洪水毀滅一切
[00:17:46.440 --> 00:17:48.440]  我更加不敢說
[00:17:48.440 --> 00:17:50.440]  人的敬拜會換來
[00:17:50.440 --> 00:17:52.440]  上帝對我們的賜福
[00:17:52.440 --> 00:17:54.440]  因爲
[00:17:54.440 --> 00:17:56.440]  上帝絕對有
[00:17:56.440 --> 00:17:58.440]  主權賜福給我們
[00:17:58.440 --> 00:18:00.440]  不到我們去求
[00:18:00.440 --> 00:18:02.440]  不過
[00:18:02.440 --> 00:18:04.440]  經文
[00:18:04.440 --> 00:18:06.440]  的確告訴我們
[00:18:06.440 --> 00:18:08.440]  上帝會因爲
[00:18:08.440 --> 00:18:10.440]  人的敬拜而作出
[00:18:10.440 --> 00:18:12.440]  即時並且
[00:18:12.440 --> 00:18:14.440]  具體的回應
[00:18:16.440 --> 00:18:18.440]  剛纔
[00:18:18.440 --> 00:18:20.440]  柏紅爲我們
[00:18:20.440 --> 00:18:22.440]  讀出今天講到的經文
[00:18:22.440 --> 00:18:24.440]  我想大家一起讀出第九
[00:18:24.440 --> 00:18:26.440]  到第十三節
[00:18:26.440 --> 00:18:28.440]  其中的這五節
[00:18:28.440 --> 00:18:30.440]  是非常重要的
[00:18:30.440 --> 00:18:32.440]  請大家一起讀第九到第十三節
[00:18:32.440 --> 00:18:34.440]  預備起
[00:18:34.440 --> 00:18:36.440]  [讀書]
[00:18:36.440 --> 00:18:38.440]  [讀書]
[00:18:38.440 --> 00:18:40.440]  包括和你們一起
[00:18:40.440 --> 00:18:42.440]  所有的生物
[00:18:42.440 --> 00:18:44.440]  就是飛鳥 牲畜
[00:18:44.440 --> 00:18:46.440]  地上一切的走獸
[00:18:46.440 --> 00:18:48.440]  凡從方舟裏
[00:18:48.440 --> 00:18:50.440]  出來地上一切的生物
[00:18:50.440 --> 00:18:52.440]  我願你們立我的約
[00:18:52.440 --> 00:18:54.440]  凡有血肉的
[00:18:54.440 --> 00:18:56.440]  不再被洪水滅絕
[00:18:56.440 --> 00:18:58.440]  也不再有洪水
[00:18:58.440 --> 00:19:00.440]  毀壞這地了
[00:19:00.440 --> 00:19:02.440]  上帝說
[00:19:02.440 --> 00:19:04.440]  你們
[00:19:04.440 --> 00:19:08.440]  所立的永約的記號
[00:19:08.440 --> 00:19:10.440]  直到萬代
[00:19:10.440 --> 00:19:12.440]  我把彩虹放在雲中
[00:19:12.440 --> 00:19:14.440]  這就是我與你
[00:19:14.440 --> 00:19:16.440]  立約的記號了
[00:19:16.440 --> 00:19:18.440]  從羅亞的經驗裏
[00:19:18.440 --> 00:19:20.440]  上帝除了即時賜福給
[00:19:20.440 --> 00:19:22.440]  他整個家庭之外
[00:19:22.440 --> 00:19:24.440]  上帝更加具體地
[00:19:24.440 --> 00:19:26.440]  和歷世歷代的人
[00:19:26.440 --> 00:19:28.440]  包括你和我
[00:19:28.440 --> 00:19:30.440]  我們看回第九節
[00:19:30.440 --> 00:19:32.440]  去立約
[00:19:32.440 --> 00:19:34.440]  第九節說什麼
[00:19:34.440 --> 00:19:36.440]  [讀書]
[00:19:36.440 --> 00:19:38.440]  我要與你們和你們
[00:19:38.440 --> 00:19:40.440]  後裔立我的約
[00:19:40.440 --> 00:19:42.440]  我說了,羅亞一家
[00:19:42.440 --> 00:19:44.440]  其實就是我們的始祖
[00:19:44.440 --> 00:19:46.440]  所以這個約不僅是和羅亞一家
[00:19:46.440 --> 00:19:48.440]  也包括
[00:19:48.440 --> 00:19:50.440]  他的後裔,即是我們
[00:19:50.440 --> 00:19:52.440]  立約
[00:19:52.440 --> 00:19:54.440]  接着,不僅如此
[00:19:54.440 --> 00:19:56.440]  第十節說什麼
[00:19:56.440 --> 00:19:58.440]  第十節連所有的動物
[00:19:58.440 --> 00:20:00.440]  也要和他們立約
[00:20:00.440 --> 00:20:02.440]  而立約
[00:20:02.440 --> 00:20:04.440]  這個約在第十二節
[00:20:04.440 --> 00:20:06.440]  在第十二節說
[00:20:06.440 --> 00:20:08.440]  這是一個
[00:20:08.440 --> 00:20:10.440]  永遠的約
[00:20:10.440 --> 00:20:12.440]  直到萬代
[00:20:12.440 --> 00:20:14.440]  是一個永遠的約,直到萬代
[00:20:14.440 --> 00:20:16.440]  而且
