
[00:00:00.000 --> 00:00:03.200]  我們開始今天的講道之前
[00:09:09.360 --> 00:09:10.620]  屬靈啦
[00:09:10.620 --> 00:09:12.860]  我們會有遭遇的
[00:09:12.860 --> 00:09:14.400]  會有很多的斯坦
[00:09:14.400 --> 00:09:15.700]  好像那一場我們吃正餐的時候
[00:09:15.700 --> 00:09:16.620]  劉穆斯提醒我們
[00:09:16.620 --> 00:09:19.520]  叫我們不要經常犯罪
[00:09:19.520 --> 00:09:21.220]  會有很多隱憂
[00:09:21.220 --> 00:09:23.720]  我們可以在不同的情況
[00:09:23.720 --> 00:09:25.660]  可以說其實不同人
[00:09:25.660 --> 00:09:27.500]  有不同的需要
[00:09:27.500 --> 00:09:29.460]  總之講真的那一句
[00:09:29.460 --> 00:09:31.000]  你總是有需要的
[00:09:31.000 --> 00:09:33.120]  無論在心靈裡面
[00:09:33.120 --> 00:09:35.020]  在你們平常生活裡面
[00:09:35.020 --> 00:09:37.520]  你都可以禱告
[00:09:39.060 --> 00:09:40.800]  可以去體會
[00:09:40.800 --> 00:09:42.760]  在禱告當中
[00:09:42.760 --> 00:09:44.160]  去經歷上帝
[00:09:44.160 --> 00:09:45.960]  要清楚講清楚
[00:09:45.960 --> 00:09:47.700]  祈禱、祈求
[00:09:47.700 --> 00:09:49.160]  是人的事
[00:09:49.160 --> 00:09:50.700]  而賜予呢
[00:09:50.700 --> 00:09:53.160]  賜給你是神的事
[00:09:53.160 --> 00:09:55.600]  值得留意的
[00:09:55.600 --> 00:09:57.760]  就是十四、十五節頭那兩節裡面
[00:09:57.760 --> 00:09:59.300]  講的是祈求
[00:09:59.300 --> 00:10:03.660]  跟祈禱在原文當中是兩個不同的字
[00:10:03.660 --> 00:10:04.460]  但是呢
[00:10:04.460 --> 00:10:05.700]  其實祈求呢
[00:10:05.700 --> 00:10:08.900]  也可以說是祈禱裡面的一部分
[00:10:08.900 --> 00:10:12.760]  可能不知道大家有沒有用過初訊成長八課呢
[00:10:12.760 --> 00:10:14.400]  不知道現在還有沒有用
[00:10:14.400 --> 00:10:15.960]  裡面有一課講禱告的
[00:10:15.960 --> 00:10:16.900]  禱告裡面呢
[00:10:16.900 --> 00:10:18.560]  有四樣東西包含是
[00:10:18.560 --> 00:10:21.460]  敬拜、認罪、感恩、祈求、敬認、感求
[00:10:21.460 --> 00:10:22.300]  四個口訣
[00:10:22.300 --> 00:10:23.700]  很清楚
[00:10:23.700 --> 00:10:24.560]  就是告訴你
[00:10:24.560 --> 00:10:28.560]  祈求其實也是在祈禱當中裡面
[00:10:28.560 --> 00:10:31.300]  其中一樣很重要的元素
[00:10:31.300 --> 00:10:33.960]  禱告我猜
[00:10:33.960 --> 00:10:34.960]  講到加診
[00:10:34.960 --> 00:10:36.800]  大家一定很有經驗的
[00:10:36.800 --> 00:10:37.800]  問問你們
[00:10:37.800 --> 00:10:42.400]  祈禱你得著的時間多一點
[00:10:42.400 --> 00:10:45.000]  還是得不著的時間多一點呢?
[00:10:45.000 --> 00:10:48.400]  得著的揮揮手好不好?
[00:10:48.400 --> 00:10:50.860]  得著的多的
[00:10:50.860 --> 00:10:52.900]  得不著的多呢?
[00:10:52.900 --> 00:10:55.900]  你們很保守
[00:10:55.900 --> 00:10:56.660]  真的差不多
[00:10:56.660 --> 00:10:58.460]  差很少而已
[00:10:58.460 --> 00:11:02.260]  如果你祈禱得著多呢
[00:11:02.260 --> 00:11:03.360]  你感恩
[00:11:03.360 --> 00:11:06.060]  如果祈禱得不著的多的話呢
[00:11:06.060 --> 00:11:07.260]  也是正正是
[00:11:07.260 --> 00:11:10.060]  其實這個真的是所謂人之常情
[00:11:10.060 --> 00:11:11.300]  不過問題是
[00:11:11.300 --> 00:11:12.660]  無論你祈禱得
[00:11:12.660 --> 00:11:14.800]  或者祈禱得不著的時間多
[00:11:14.800 --> 00:11:15.900]  問題就是說
[00:11:15.900 --> 00:11:18.860]  為什麼你還會祈禱呢?
[00:11:18.860 --> 00:11:21.700]  你還願意祈禱呢?
[00:11:21.700 --> 00:11:25.460]  如果你祈禱的時間是得不著多
[00:11:25.460 --> 00:11:27.060]  為什麼你還願意祈禱呢?
[00:11:27.060 --> 00:11:29.800]  為什麼呢?
[00:11:29.800 --> 00:11:32.260]  為什麼呢?
[00:11:32.900 --> 00:11:35.800]  剛才揮手說得不著多的弟兄姊妹
[00:11:35.800 --> 00:11:36.960]  為什麼呢?
[00:11:36.960 --> 00:11:38.700]  因為祈求
[00:11:38.700 --> 00:11:39.760]  祈禱
[00:11:39.760 --> 00:11:44.660]  本身就不是要去神遷就我們
[00:11:44.660 --> 00:11:46.600]  馴服我們的意思
[00:11:46.600 --> 00:11:49.560]  祈禱本身就是讓我們
[00:11:49.560 --> 00:11:52.660]  將我們的心思意念擺在神裡面
[00:11:52.660 --> 00:11:56.260]  讓神的旨意去成就
[00:11:56.260 --> 00:11:58.500]  所以祈禱當中
[00:11:58.500 --> 00:12:00.560]  其實你會有很多的經歷
[00:12:00.560 --> 00:12:02.460]  在祈禱裡面
[00:12:03.700 --> 00:12:05.920]  可以說是一個真正的祈禱
[00:12:05.920 --> 00:12:10.320]  很多時候都好像一個變奏曲
[00:12:10.320 --> 00:12:13.060]  如果你懂音樂
[00:12:13.060 --> 00:12:14.820]  你可能會知道我說什麼
[00:12:14.820 --> 00:12:16.160]  或者簡單一點說就是
[00:12:16.160 --> 00:12:18.260]  變奏曲就是開始的時候這樣
[00:12:18.260 --> 00:12:20.660]  結束的時候是另一件事
[00:12:20.660 --> 00:12:21.900]  這就叫做變奏曲
[00:12:21.900 --> 00:12:23.400]  祈禱是怎麼樣呢?
[00:12:23.400 --> 00:12:25.400]  祈禱是將你的心思意念
[00:12:25.400 --> 00:12:26.160]  剛才我聽到
[00:12:26.160 --> 00:12:27.620]  在神的面前去陳明
[00:12:27.620 --> 00:12:28.200]  是不是?
[00:12:28.200 --> 00:12:30.100]  但是在祈禱當中
[00:12:30.100 --> 00:12:31.360]  你經歷上帝
[00:12:31.360 --> 00:12:33.300]  正正就是結束
[00:12:33.300 --> 00:12:36.000]  就是願你的旨意成就
[00:12:36.000 --> 00:12:37.600]  是不是很特別呢?
[00:12:37.600 --> 00:12:42.200]  這個才是祈禱
[00:12:42.200 --> 00:12:45.620]  用什麼心態去禱告呢?
[00:12:45.620 --> 00:12:48.420]  就好像十四節尾那裡說
[00:12:48.420 --> 00:12:50.020]  坦然無懼的心
[00:12:50.020 --> 00:12:52.820]  去到神面前去禱告
[00:12:52.820 --> 00:12:54.660]  中文譯本
[00:12:54.660 --> 00:12:56.900]  無論和合本或者手拿的和修本
[00:12:56.900 --> 00:12:58.560]  都是譯作坦然無懼的
[00:12:58.560 --> 00:13:02.120]  但是英文大多數都譯作有信心的來到神面前
[00:13:02.120 --> 00:13:04.360]  所以無論有信心來到神的面前
[00:13:04.360 --> 00:13:06.260]  或者坦然無懼的來到神面前
[00:13:06.260 --> 00:13:08.660]  這也是約翰或者作者
[00:13:08.660 --> 00:13:10.120]  他想提醒我們
[00:13:10.120 --> 00:13:12.160]  這樣來到神面前
[00:13:12.160 --> 00:13:13.920]  目的是什麼呢?
[00:13:13.920 --> 00:13:17.300]  目的是照著神的旨意祈求
[00:13:17.300 --> 00:13:20.800]  這是第十四節這裡一開始
[00:13:20.800 --> 00:13:23.620]  約翰提我們一句最重要的話
[00:13:23.620 --> 00:13:24.960]  祈禱
[00:13:24.960 --> 00:13:28.260]  是照著神的旨意祈求
[00:13:29.560 --> 00:13:31.720]  用坦然無懼的心
[00:13:31.720 --> 00:13:34.120]  來到神的面前
[00:13:34.120 --> 00:13:37.200]  不過說真的
[00:13:37.200 --> 00:13:41.700]  你能夠坦然無懼的來到神的面前
[00:13:41.700 --> 00:13:43.360]  一點都不容易
[00:13:43.360 --> 00:13:45.760]  很多時候我自己
[00:13:45.760 --> 00:13:49.620]  去安靜去思考去祈禱的時候
[00:13:49.620 --> 00:13:53.320]  有些事情我真的不夠膽跟神說
[00:13:55.900 --> 00:13:59.060]  一個人能夠有那樣說那樣
[00:13:59.060 --> 00:14:02.020]  去向神禱告
[00:14:02.020 --> 00:14:04.420]  是神喜悅
[00:14:04.420 --> 00:14:08.660]  你自己想想
[00:14:08.660 --> 00:14:13.720]  你是不是很多時候都還是有些地方
[00:14:13.720 --> 00:14:16.820]  不夠膽向神求
[00:14:16.820 --> 00:14:20.620]  所以這裡說
[00:14:20.620 --> 00:14:22.620]  用坦然無懼的心
[00:14:22.620 --> 00:14:24.420]  來到神的面前
[00:14:24.660 --> 00:14:27.700]  照著神的旨意去祈禱
[00:14:27.700 --> 00:14:31.900]  其實祈禱最重要是得著
[00:14:31.900 --> 00:14:34.820]  還是領會神的心意呢?
[00:14:34.820 --> 00:14:37.860]  說到這裡可能你也已經知道
[00:14:37.860 --> 00:14:41.060]  祈禱最重要是領受神的心意
[00:14:41.060 --> 00:14:44.200]  照著神的旨意去祈禱
[00:14:44.200 --> 00:14:47.900]  是一個改變心思意念的祈禱
[00:14:47.900 --> 00:14:51.220]  我自己想到這裡
[00:14:51.220 --> 00:14:53.160]  我想起很多小朋友
[00:14:54.220 --> 00:14:57.400]  他很喜歡去堅持他自己的意見
[00:14:57.400 --> 00:14:58.760]  我叫他做呂
[00:14:58.760 --> 00:15:00.020]  叫他做死呂
[00:15:00.020 --> 00:15:03.720]  不知道大家有沒有見過這些情景
[00:15:03.720 --> 00:15:06.160]  小朋友他所祈求
[00:15:06.160 --> 00:15:08.520]  有時候我要為小朋友說一句話
[00:15:08.520 --> 00:15:10.620]  其實小朋友有時候是很合理的
[00:15:10.620 --> 00:15:13.620]  他的要求是OK的
[00:15:13.620 --> 00:15:17.160]  我看到大人也會配合
[00:15:17.160 --> 00:15:18.460]  順著他的意思去做
[00:15:18.460 --> 00:15:20.920]  其實我相信我們祈禱也是
[00:15:20.920 --> 00:15:21.920]  天父也會看到
[00:15:21.920 --> 00:15:25.160]  如果我們的祈求是上帝的意念
[00:15:25.160 --> 00:15:26.920]  他也會加上祝福
[00:15:26.920 --> 00:15:29.500]  但是很多時候我們看到的小朋友
[00:15:29.500 --> 00:15:31.200]  他的特徵就會在這裡死掉
[00:15:31.200 --> 00:15:34.820]  有一次我在太古城跟我太太逛商場
[00:15:34.820 --> 00:15:37.060]  搭首扶田梯上了一層
[00:15:37.060 --> 00:15:40.300]  我知道後面有一對父子跟著我
[00:15:40.300 --> 00:15:43.000]  上去之後轉過身來看一看
[00:15:43.000 --> 00:15:44.660]  為什麼那對父子不見了呢?
[00:15:44.660 --> 00:15:47.200]  看一看原來他還在樓下那一層
[00:15:47.200 --> 00:15:51.060]  兒子還抓著爸爸的腳
[00:15:51.320 --> 00:15:52.600]  硬是不放
[00:15:52.600 --> 00:15:55.300]  我第一時間就意會到
[00:15:55.300 --> 00:15:57.960]  又發生一件事情了
[00:15:57.960 --> 00:16:00.120]  當然聽到一些聲音
[00:16:00.120 --> 00:16:02.560]  他把爸爸拉回頭
[00:16:02.560 --> 00:16:03.320]  為什麼呢?
[00:16:03.320 --> 00:16:05.120]  因為那裡外面是一個遊樂場
[00:16:05.120 --> 00:16:06.300]  是玩具反斗城
[00:16:06.300 --> 00:16:08.160]  硬是咬著不放
[00:16:08.160 --> 00:16:09.720]  我站在上面
[00:16:09.720 --> 00:16:11.060]  替小朋友辛苦
[00:16:11.060 --> 00:16:11.960]  其實這些情景
[00:16:11.960 --> 00:16:15.720]  我相信大家在平日生活的時候也看到
[00:16:15.720 --> 00:16:17.100]  那怎麼辦呢?
[00:16:17.100 --> 00:16:19.060]  大家拖拖拉拉拉拉扯扯之後
[00:16:19.060 --> 00:16:22.700]  有一段時間小朋友終於聽到大人說
[00:16:22.700 --> 00:16:23.900]  就抱了他上來
[00:16:23.900 --> 00:16:26.300]  其實小朋友很多時候都是這樣的
[00:16:26.300 --> 00:16:28.300]  會扯什麼呢?
[00:16:28.300 --> 00:16:29.760]  譬如扯雪糕
[00:16:29.760 --> 00:16:32.100]  最厲害的就是現在我在地鐵看到
[00:16:32.100 --> 00:16:33.860]  就是扯大人的手機
[00:16:33.860 --> 00:16:36.060]  不停地扯他的手機
[00:16:36.060 --> 00:16:38.260]  有些大人就差不多放棄了
[00:16:38.260 --> 00:16:39.900]  就全部給他玩
[00:16:39.900 --> 00:16:42.220]  其實大人知道的
[00:16:42.220 --> 00:16:44.420]  為什麼不讓他吃雪糕呢?
[00:16:44.420 --> 00:16:46.300]  再吃可能會知道他身體弱
[00:16:46.300 --> 00:16:46.960]  會生病
