
[00:00:00.000 --> 00:00:01.600]  後頂照顧平安
[00:05:40.200 --> 00:05:42.200]  沒有半點虛假
[00:05:42.200 --> 00:05:44.200]  你們都經常講
[00:05:44.200 --> 00:05:46.200]  你們什麼時候講雅門呢
[00:05:46.200 --> 00:05:48.200]  祈禱的時候
[00:05:48.200 --> 00:05:50.200]  就會講祈圓土
[00:05:50.200 --> 00:05:52.200]  無論自己祈禱也好 公禱也好
[00:05:52.200 --> 00:05:54.200]  最後都會講雅門
[00:05:54.200 --> 00:05:56.200]  你以前有沒有問別人
[00:05:56.200 --> 00:05:58.200]  現在你都不敢問
[00:05:58.200 --> 00:06:00.200]  回家這麼久不認識都好像很醜
[00:06:00.200 --> 00:06:02.200]  但初信的時候你都會問別人
[00:06:02.200 --> 00:06:04.200]  其實你們基督徒祈禱的時候
[00:06:04.200 --> 00:06:06.200]  什麼意思
[00:06:06.200 --> 00:06:08.200]  承心所願
[00:06:08.200 --> 00:06:10.200]  對的
[00:06:10.200 --> 00:06:12.200]  但如果我們看回希伯來文
[00:06:12.200 --> 00:06:14.200]  其實他的意思是什麼
[00:06:14.200 --> 00:06:16.200]  是真實
[00:06:16.200 --> 00:06:18.200]  所以在這個
[00:06:18.200 --> 00:06:20.200]  這個舊約裏面
[00:06:20.200 --> 00:06:22.200]  他們都會怎樣稱呼神呢
[00:06:22.200 --> 00:06:24.200]  在以塞亞書
[00:06:24.200 --> 00:06:26.200]  65章16節
[00:06:26.200 --> 00:06:28.200]  他稱他自己是真實的神
[00:06:28.200 --> 00:06:30.200]  他就在這個雅門
[00:06:30.200 --> 00:06:32.200]  當我們去祈禱的時候
[00:06:32.200 --> 00:06:34.200]  講到最後
[00:06:34.200 --> 00:06:36.200]  向神表達
[00:06:36.200 --> 00:06:38.200]  我所講的真真實實
[00:06:38.200 --> 00:06:40.200]  沒有半點虛假
[00:06:40.200 --> 00:06:42.200]  無論你爲自己祈禱也好
[00:06:42.200 --> 00:06:44.200]  去認罪也好
[00:06:44.200 --> 00:06:46.200]  爲別人去禱告也好
[00:06:46.200 --> 00:06:48.200]  都是沒有半點虛假
[00:06:48.200 --> 00:06:50.200]  事就說事
[00:06:50.200 --> 00:06:52.200]  不事就說不事
[00:06:52.200 --> 00:06:54.200]  爲誠信真實
[00:06:54.200 --> 00:06:56.200]  見證的
[00:06:56.200 --> 00:06:58.200]  特別強調一件事
[00:06:58.200 --> 00:07:00.200]  他那位
[00:07:00.200 --> 00:07:02.200]  他的見證是真實的
[00:07:02.200 --> 00:07:04.200]  也是值得可信的
[00:07:04.200 --> 00:07:06.200]  所以一和二加起來
[00:07:06.200 --> 00:07:08.200]  紅色字和藍色字加起來
[00:07:08.200 --> 00:07:10.200]  其實想表達這位神是真實的
[00:07:10.200 --> 00:07:12.200]  是沒有半點虛假的
[00:07:12.200 --> 00:07:14.200]  他是完全的誠實的
[00:07:14.200 --> 00:07:16.200]  第三就是講到
[00:07:16.200 --> 00:07:18.200]  他稱他自己是上帝創造之物
[00:07:18.200 --> 00:07:20.200]  以上所有的元首
[00:07:20.200 --> 00:07:22.200]  這個元首
[00:07:22.200 --> 00:07:24.200]  在他起初
[00:07:24.200 --> 00:07:26.200]  太初有道的時候
[00:07:26.200 --> 00:07:28.200]  他已經存在
[00:07:28.200 --> 00:07:30.200]  這是很重要的
[00:07:30.200 --> 00:07:32.200]  因爲我們看到他主宰一切
[00:07:32.200 --> 00:07:34.200]  因爲他是起初
[00:07:34.200 --> 00:07:36.200]  他是開始
[00:07:36.200 --> 00:07:38.200]  他是超過一切創造之物
[00:07:38.200 --> 00:07:40.200]  一切創造之物都是由他開始的
[00:07:40.200 --> 00:07:42.200]  所以我們是
[00:07:42.200 --> 00:07:44.200]  值得信靠他的
[00:07:44.200 --> 00:07:46.200]  而他也是掌管一切所有
[00:07:46.200 --> 00:07:48.200]  屬靈物質的那位主宰
[00:07:48.200 --> 00:07:50.200]  他掌管一切
[00:07:50.200 --> 00:07:52.200]  掌管歷史
[00:07:52.200 --> 00:07:54.200]  這幾樣東西對於老弟家教會
[00:07:54.200 --> 00:07:56.200]  帶來什麼提醒呢
[00:07:56.200 --> 00:07:58.200]  其實老弟家教會也是一間
[00:07:58.200 --> 00:08:00.200]  好像虛有其表
[00:08:00.200 --> 00:08:02.200]  剛纔讀的時候發覺
[00:08:02.200 --> 00:08:04.200]  他自稱自己很有錢
[00:08:04.200 --> 00:08:06.200]  很多豐富
[00:08:06.200 --> 00:08:08.200]  什麼都不缺
[00:08:08.200 --> 00:08:10.200]  但這種是否真實呢
[00:08:10.200 --> 00:08:12.200]  他那種自誇又是怎樣呢
[00:08:12.200 --> 00:08:14.200]  我相信這三個自稱
[00:08:14.200 --> 00:08:16.200]  是真的要特意去表達
[00:08:16.200 --> 00:08:18.200]  主先是真正的掌權者
[00:08:18.200 --> 00:08:20.200]  他是真正的
[00:08:20.200 --> 00:08:22.200]  他知道人的內心世界
[00:08:22.200 --> 00:08:24.200]  他是真實的
[00:08:24.200 --> 00:08:26.200]  他不是看外表的
[00:08:26.200 --> 00:08:28.200]  我相信是有這個原意
[00:08:28.200 --> 00:08:30.200]  主要是透過這三方面
[00:08:30.200 --> 00:08:32.200]  去自稱他自己
[00:08:32.200 --> 00:08:34.200]  我們看看主的責備
[00:08:34.200 --> 00:08:36.200]  主的責備
[00:08:36.200 --> 00:08:38.200]  有兩方面
[00:08:38.200 --> 00:08:40.200]  我們先讀這一節
[00:08:40.200 --> 00:08:42.200]  第十五十六節是第一方面
[00:08:42.200 --> 00:08:44.200]  我知道你的行爲
[00:08:44.200 --> 00:08:46.200]  你也不冷也不熱
[00:08:46.200 --> 00:08:48.200]  我巴不得你滑冷滑熱
[00:08:48.200 --> 00:08:50.200]  你既如溫水也不冷也不熱
[00:08:50.200 --> 00:08:52.200]  所以我必從我口中把你套出來
[00:08:52.200 --> 00:08:54.200]  這一節大家都很熟悉
[00:08:54.200 --> 00:08:56.200]  是什麼意思呢
[00:08:56.200 --> 00:08:58.200]  我們說責備的第一方面
[00:08:58.200 --> 00:09:00.200]  是他不冷也不熱
[00:09:00.200 --> 00:09:02.200]  沒有什麼功用
[00:09:02.200 --> 00:09:04.200]  我們很多時候
[00:09:04.200 --> 00:09:06.200]  引用這一句來做什麼呢
[00:09:06.200 --> 00:09:08.200]  不冷不熱
[00:09:08.200 --> 00:09:10.200]  套用就好像喝咖啡
[00:09:10.200 --> 00:09:12.200]  如果你喜歡喝熱咖啡
[00:09:12.200 --> 00:09:14.200]  那就喝熱咖啡
[00:09:14.200 --> 00:09:16.200]  喜歡喝冰咖啡就喝冰咖啡
[00:09:16.200 --> 00:09:18.200]  但杯咖啡由熱變凍
[00:09:18.200 --> 00:09:20.200]  中間很難喝
[00:09:20.200 --> 00:09:22.200]  我們是否這樣解經呢
[00:09:22.200 --> 00:09:26.200]  中間溫水就不好嗎
[00:09:26.200 --> 00:09:28.200]  有些人真的要喝穩溫
[00:09:28.200 --> 00:09:30.200]  不能喝凍水也不能喝熱水
[00:09:30.200 --> 00:09:32.200]  要喝溫水
[00:09:32.200 --> 00:09:34.200]  我想這不是說口味的問題
[00:09:34.200 --> 00:09:36.200]  古代有沒有咖啡呢
[00:09:36.200 --> 00:09:38.200]  沒有咖啡
[00:09:38.200 --> 00:09:40.200]  我怎能用現代的模式來形容
[00:09:40.200 --> 00:09:42.200]  不冷不熱是不好的呢
[00:09:42.200 --> 00:09:44.200]  但其實
[00:09:44.200 --> 00:09:46.200]  我們應該問當代的人
[00:09:46.200 --> 00:09:48.200]  當代的人
[00:09:48.200 --> 00:09:50.200]  他看這段經文的時候會想起什麼呢
[00:09:50.200 --> 00:09:52.200]  他想起什麼呢
[00:09:52.200 --> 00:09:54.200]  我就說了
[00:09:54.200 --> 00:09:56.200]  打了出來
[00:09:56.200 --> 00:09:58.200]  在拉卡斯盆地
[00:09:58.200 --> 00:10:00.200]  土耳其那邊
[00:10:00.200 --> 00:10:02.200]  是一個火山活躍的地帶
[00:10:02.200 --> 00:10:04.200]  當中是有溫泉的
[00:10:04.200 --> 00:10:06.200]  而努底加教會
[00:10:06.200 --> 00:10:08.200]  距離大概六里
[00:10:08.200 --> 00:10:10.200]  這個範圍以外的地方
[00:10:10.200 --> 00:10:12.200]  會近一個
[00:10:12.200 --> 00:10:14.200]  希拉玻拉的溫泉
[00:10:14.200 --> 00:10:16.200]  而這個溫泉是其中一個
[00:10:16.200 --> 00:10:18.200]  在拉卡斯盆地當中
[00:10:18.200 --> 00:10:20.200]  最壯觀最厲害的
[00:10:20.200 --> 00:10:22.200]  可以給些圖片給你看
[00:10:22.200 --> 00:10:24.200]  由希拉玻拉那邊
[00:10:24.200 --> 00:10:26.200]  看下去白色的那些
[00:10:26.200 --> 00:10:28.200]  那些叫棉花寶
[00:10:28.200 --> 00:10:30.200]  棉花寶怎樣去造成呢
[00:10:30.200 --> 00:10:32.200]  其實是溫泉
[00:10:32.200 --> 00:10:34.200]  很熱很高溫的時候
[00:10:34.200 --> 00:10:36.200]  當它向上去
[00:10:36.200 --> 00:10:38.200]  噴完之後射下來的時候
[00:10:38.200 --> 00:10:40.200]  它途經那些山石
[00:10:40.200 --> 00:10:42.200]  而日積月累
[00:10:42.200 --> 00:10:44.200]  日積月累日積月累
[00:10:44.200 --> 00:10:46.200]  這些沉澱物或者熱量
[00:10:46.200 --> 00:10:48.200]  高溫令它出現了
[00:10:48.200 --> 00:10:50.200]  很多奇怪形狀的岩石
[00:10:50.200 --> 00:10:52.200]  就好像棉花那樣
[00:10:52.200 --> 00:10:54.200]  Google有很多這些照片
[00:10:54.200 --> 00:10:56.200]  回去搜尋一下
[00:10:56.200 --> 00:10:58.200]  有些人現在去旅遊景點
[00:10:58.200 --> 00:11:00.200]  這些真是歷史
[00:11:00.200 --> 00:11:02.200]  是真實的
[00:11:02.200 --> 00:11:04.200]  我們就去問
[00:11:04.200 --> 00:11:06.200]  我們知道
[00:11:06.200 --> 00:11:08.200]  希拉玻拉就在上一點
[00:11:08.200 --> 00:11:10.200]  努底加就在中間
[00:11:10.200 --> 00:11:12.200]  而最底那個是什麼
[00:11:12.200 --> 00:11:14.200]  哥羅西
[00:11:14.200 --> 00:11:16.200]  原來哥羅西
[00:11:16.200 --> 00:11:18.200]  希拉玻拉都有教會
[00:11:18.200 --> 00:11:20.200]  其實三處地方
[00:11:20.200 --> 00:11:22.200]  都有教會
[00:11:22.200 --> 00:11:24.200]  三處地方都有教會
[00:11:24.200 --> 00:11:26.200]  但在地理位置上
[00:11:26.200 --> 00:11:28.200]  希拉玻拉在上面
[00:11:28.200 --> 00:11:30.200]  努底加在最下
[00:11:30.200 --> 00:11:32.200]  我剛纔說過溫泉是怎樣的
[00:11:32.200 --> 00:11:34.200]  溫泉是怎樣下去
[00:11:34.200 --> 00:11:36.200]  很高溫的水
[00:11:36.200 --> 00:11:38.200]  溫泉由懸崖流下來的時候
[00:11:38.200 --> 00:11:40.200]  這些溫泉
[00:11:40.200 --> 00:11:42.200]  這些熱水
[00:11:42.200 --> 00:11:44.200]  起初不是叫溫泉
[00:11:44.200 --> 00:11:46.200]  這些熱水
[00:11:46.200 --> 00:11:48.200]  經過這些土地的時候
[00:11:48.200 --> 00:11:50.200]  土地裏面有很高量的
[00:11:50.200 --> 00:11:52.200]  我不懂法學但照着寫
[00:11:52.200 --> 00:11:54.200]  這個碳
[00:11:54.200 --> 00:11:56.200]  碳酸鈣原來碳酸鈣
[00:11:56.200 --> 00:11:58.200]  加上高溫會產生
[00:11:58.200 --> 00:12:00.200]  一些法學作用所以爲什麼說
[00:12:00.200 --> 00:12:02.200]  那些溫泉是有
[00:12:02.200 --> 00:12:04.200]  治療作用因爲有法學作用
[00:12:04.200 --> 00:12:06.200]  也有價值
[00:12:06.200 --> 00:12:08.200]  當這些水
[00:12:08.200 --> 00:12:10.200]  經過高溫一直流下去
[00:12:10.200 --> 00:12:12.200]  去到最底
[00:12:12.200 --> 00:12:14.200]  就是努底加
[00:12:14.200 --> 00:12:16.200]  去到哥羅西城是最底
[00:12:16.200 --> 00:12:18.200]  最底的時候
[00:12:18.200 --> 00:12:20.200]  有什麼好處呢因爲
[00:12:20.200 --> 00:12:22.200]  那些水已經冷卻了
[00:12:22.200 --> 00:12:24.200]  冷卻的時候沉澱物就已經沉了
[00:12:24.200 --> 00:12:26.200]  沉了出來的時候
[00:12:26.200 --> 00:12:28.200]  水就已經清了
[00:12:28.200 --> 00:12:30.200]  而且可以喝了
[00:12:30.200 --> 00:12:32.200]  好了中間那些水
[00:12:32.200 --> 00:12:34.200]  如果在
[00:12:34.200 --> 00:12:36.200]  中間那些水又不是最高溫
[00:12:36.200 --> 00:12:38.200]  又沒有治療作用
[00:12:38.200 --> 00:12:40.200]  但是又不是最冷
[00:12:40.200 --> 00:12:42.200]  又沉不住那些物質
[00:12:42.200 --> 00:12:44.200]  那些抗物質
[00:12:44.200 --> 00:12:46.200]  那又不能喝
[00:12:46.200 --> 00:12:48.200]  那這些水有什麼用
[00:12:48.200 --> 00:12:50.200]  其實就是一無是處
[00:12:50.200 --> 00:12:52.200]  所以說我喝完這些水
[00:12:52.200 --> 00:12:54.200]  那麼
[00:12:54.200 --> 00:12:56.200]  那麼髒那麼不好的時候
[00:12:56.200 --> 00:12:58.200]  主說我要從口中吐出來
[00:12:58.200 --> 00:13:00.200]  其實想說什麼呢
[00:13:00.200 --> 00:13:02.200]  真正的水
[00:13:02.200 --> 00:13:04.200]  能夠喝下口
[00:13:04.200 --> 00:13:06.200]  能夠帶來一種醫治的作用
[00:13:06.200 --> 00:13:08.200]  那些纔是真正好的東西
[00:13:08.200 --> 00:13:10.200]  但是如果
[00:13:10.200 --> 00:13:12.200]  那些根本
[00:13:12.200 --> 00:13:14.200]  都用不着的時候
[00:13:14.200 --> 00:13:16.200]  有什麼用呢唯有丟棄它
[00:13:16.200 --> 00:13:18.200]  其實這個就好像我們
[00:13:18.200 --> 00:13:20.200]  聖經
[00:13:20.200 --> 00:13:22.200]  將這句話我們應用在
[00:13:22.200 --> 00:13:24.200]  聖經當中
[00:13:24.200 --> 00:13:26.200]  那個意義在哪裏呢
[00:13:26.200 --> 00:13:28.200]  意義在哪裏呢
[00:13:28.200 --> 00:13:32.200]  我們將這些應用放在聖經當中
[00:13:32.200 --> 00:13:34.200]  我們有什麼的
[00:13:34.200 --> 00:13:36.200]  作爲呢
[00:13:36.200 --> 00:13:41.200]  在聖經的《馬太方》五章裏
[00:13:41.200 --> 00:13:43.200]  記不記得耶穌說過一個比喻
[00:13:43.200 --> 00:13:45.200]  祂說祂要求門徒
[00:13:45.200 --> 00:13:47.200]  在山上和門徒說
[00:13:47.200 --> 00:13:49.200]  祂希望門徒做什麼
[00:13:49.200 --> 00:13:51.200]  祂希望門徒可以成爲一個
[00:13:51.200 --> 00:13:53.200]  世上的炎 世上的光
[00:13:53.200 --> 00:13:57.200]  因爲這個纔是我們真正信徒的身份
[00:13:59.200 --> 00:14:02.200]  你知道鹽有什麼作用嗎
[00:14:02.200 --> 00:14:04.200]  我們大家都知道鹽是用來防腐
[00:14:04.200 --> 00:14:06.200]  古代的時候也可以調味
[00:14:06.200 --> 00:14:08.200]  可能是一小小的鹽
[00:14:08.200 --> 00:14:10.200]  來煲湯 如果加一小小的鹽
[00:14:10.200 --> 00:14:12.200]  已經可以令一煲
[00:14:12.200 --> 00:14:14.200]  淡而無味的湯變得很好喝
[00:14:14.200 --> 00:14:16.200]  產生一種小小的變化
[00:14:16.200 --> 00:14:18.200]  但是很可惜
[00:14:18.200 --> 00:14:20.200]  我們都覺得很失望
[00:14:20.200 --> 00:14:22.200]  有時候信徒所作的
[00:14:22.200 --> 00:14:24.200]  都會令人失望
[00:14:24.200 --> 00:14:26.200]  不以爲信耶穌其實是可有可無
[00:14:26.200 --> 00:14:28.200]  但是原來鹽很重要
[00:14:28.200 --> 00:14:30.200]  是不能夠缺少的
[00:14:30.200 --> 00:14:32.200]  但我們的生命活出來
[00:14:32.200 --> 00:14:34.200]  只是被人感覺是可有可無
[00:14:34.200 --> 00:14:36.200]  因爲我都沒有發揮真正的果效
[00:14:36.200 --> 00:14:38.200]  其實真的沒什麼作爲
[00:14:38.200 --> 00:14:40.200]  也沒有什麼吸引力
[00:14:40.200 --> 00:14:42.200]  又或者有些信徒可能是
[00:14:42.200 --> 00:14:44.200]  加太多
[00:14:44.200 --> 00:14:46.200]  太過分的時候
[00:14:46.200 --> 00:14:48.200]  會令人覺得喫不消
[00:14:48.200 --> 00:14:50.200]  原來信耶穌的人是敬而遠之
[00:14:50.200 --> 00:14:52.200]  是不可以接近的
[00:14:52.200 --> 00:14:54.200]  這種也是不合適的
[00:14:54.200 --> 00:14:56.200]  但我想真正的是
[00:14:56.200 --> 00:14:58.200]  信徒要發揮這個鹽的時候
[00:14:58.200 --> 00:15:00.200]  我們需要在適當的場合
[00:15:00.200 --> 00:15:02.200]  適當的時間
[00:15:02.200 --> 00:15:04.200]  去發揮
[00:15:04.200 --> 00:15:06.200]  讓鹽不多不少
[00:15:06.200 --> 00:15:08.200]  也讓我們有合適的生命表達
[00:15:08.200 --> 00:15:10.200]  來影響生命
[00:15:10.200 --> 00:15:12.200]  帶給一個羣體的祝福
[00:15:12.200 --> 00:15:14.200]  我不知道你能不能夠做到這個鹽的果效
[00:15:14.200 --> 00:15:20.200]  如果我們本身是有鹽的作用
[00:15:20.200 --> 00:15:24.200]  不過我們做不到鹽的功用出來的時候
[00:15:24.200 --> 00:15:26.200]  就像這些水一樣
[00:15:26.200 --> 00:15:28.200]  有而用不着
[00:15:28.200 --> 00:15:30.200]  就好像說
[00:15:30.200 --> 00:15:32.200]  鹽若失了味
[00:15:32.200 --> 00:15:34.200]  怎樣再鹹呢
[00:15:34.200 --> 00:15:36.200]  以後無用
[00:15:36.200 --> 00:15:38.200]  不如丟在外面
[00:15:38.200 --> 00:15:40.200]  給別人添淡料
[00:15:40.200 --> 00:15:42.200]  這些水也是一樣
[00:15:42.200 --> 00:15:44.200]  只不過在不同的情景來表達
[00:15:44.200 --> 00:15:46.200]  我們生命的信徒
[00:15:46.200 --> 00:15:48.200]  生命特質的重要性
[00:15:48.200 --> 00:15:50.200]  好了
[00:15:50.200 --> 00:15:52.200]  我的比喻當中
[00:15:52.200 --> 00:15:54.200]  鹽的作用其實很重要
[00:15:54.200 --> 00:15:56.200]  我們要放在適當的位置
[00:15:56.200 --> 00:15:58.200]  沒理由把燈
[00:15:58.200 --> 00:16:00.200]  放在桌底
