
[00:00:00.000 --> 00:00:01.280]  第二點沒平安
[00:11:33.420 --> 00:11:34.820]  但很有意思
[00:11:34.820 --> 00:11:36.420]  當他來到神的面前
[00:11:36.420 --> 00:11:38.520]  他沒有只是求神救他
[00:11:38.520 --> 00:11:40.820]  脫離這個痛苦
[00:11:40.820 --> 00:11:43.420]  他特別求一件事情
[00:11:43.420 --> 00:11:45.920]  我也相信是因為這一件事情
[00:11:45.920 --> 00:11:49.820]  使他能夠走出人生痛苦
[00:11:49.820 --> 00:11:50.720]  而那一件事情
[00:11:50.720 --> 00:11:52.020]  祂所祈求的就是
[00:11:52.020 --> 00:11:58.220]  主啊求祢擴張我的境界
[00:11:58.220 --> 00:11:59.920]  而因著這個禱告
[00:11:59.920 --> 00:12:01.820]  神就應允祂的禱告
[00:12:01.820 --> 00:12:03.420]  結果後來聖經說
[00:12:03.420 --> 00:12:08.020]  祂比祂的弟兄們就更加尊貴
[00:12:08.020 --> 00:12:09.920]  那你說今天為什麼
[00:12:09.920 --> 00:12:12.020]  我們需要在我們生活當中
[00:12:12.020 --> 00:12:14.720]  做這樣的禱告呢?
[00:12:14.720 --> 00:12:15.720]  第二個原因你要知道
[00:12:15.720 --> 00:12:18.220]  在我們一生當中
[00:12:18.220 --> 00:12:21.420]  無論神所給我們的資源
[00:12:21.420 --> 00:12:24.120]  神所給我們的恩典是什麼
[00:12:24.120 --> 00:12:26.920]  神的心意永遠是叫我們
[00:12:26.920 --> 00:12:28.720]  能夠在這些事情上
[00:12:28.720 --> 00:12:32.320]  要擴張、要倍增的
[00:12:32.320 --> 00:12:33.020]  你還記得有一次
[00:12:33.020 --> 00:12:35.420]  主耶穌講一個比喻
[00:12:35.420 --> 00:12:38.620]  講到有一個主人他離開
[00:12:38.620 --> 00:12:42.320]  離開前就給不同僕人不同的銀兩
[00:12:42.320 --> 00:12:43.620]  一個是五千兩
[00:12:43.620 --> 00:12:45.120]  一個是兩千兩
[00:12:45.120 --> 00:12:46.920]  一個是一千兩
[00:12:46.920 --> 00:12:49.220]  等主人回來的時候
[00:12:49.220 --> 00:12:52.420]  那個五千兩的又賺回了五千兩
[00:12:52.420 --> 00:12:53.420]  那主人說
[00:12:53.420 --> 00:12:56.720]  你又忠心又良善的僕人
[00:12:56.720 --> 00:12:59.320]  那個兩千兩的回來又賺回兩千兩
[00:12:59.320 --> 00:13:00.320]  那個主人又說
[00:13:00.320 --> 00:13:02.820]  又忠心又良善的僕人
[00:13:02.820 --> 00:13:05.020]  那個一千兩的人
[00:13:05.020 --> 00:13:06.320]  他來到主人面前說
[00:13:06.320 --> 00:13:07.820]  主人啊
[00:13:07.820 --> 00:13:12.820]  你的銀子我是原封不動埋在土裡
[00:13:12.820 --> 00:13:17.020]  你回來就完完全全的能夠還給你
[00:13:17.020 --> 00:13:19.520]  原封不動還給你
[00:13:19.520 --> 00:13:20.820]  我請問你
[00:13:20.820 --> 00:13:24.320]  如果今天我給你一千塊錢
[00:13:24.320 --> 00:13:25.820]  等我回來的時候
[00:13:25.820 --> 00:13:28.820]  你就原封不動動都沒動
[00:13:28.820 --> 00:13:32.920]  原封不動把那一千塊錢還給我
[00:13:32.920 --> 00:13:35.320]  請問你是不是很忠心
[00:13:35.320 --> 00:13:37.020]  你是不是覺得你很忠心
[00:13:37.020 --> 00:13:38.720]  你是不是很忠心
[00:13:38.720 --> 00:13:40.520]  你是不是很忠心
[00:13:40.520 --> 00:13:42.320]  但沒想到
[00:13:42.320 --> 00:13:43.920]  主耶穌的比喻裡面說
[00:13:43.920 --> 00:13:46.920]  那個主人卻對那個一千兩
[00:13:46.920 --> 00:13:50.220]  原封不動還給主人的一千兩的僕人說
[00:13:50.220 --> 00:13:53.720]  你說又餓又懶的僕人
[00:13:53.720 --> 00:13:55.020]  可見得弟兄姐妹
[00:13:55.020 --> 00:13:58.320]  聖經裡面對忠心的觀念
[00:13:58.320 --> 00:13:59.820]  跟我們今天所想的
[00:13:59.820 --> 00:14:03.120]  忠心的觀念不大一樣
[00:14:03.120 --> 00:14:05.920]  聖經裡面所講的忠心的觀念
[00:14:05.920 --> 00:14:08.320]  是有一種擴張
[00:14:08.320 --> 00:14:12.320]  是一種倍增的觀念在裡面
[00:14:12.320 --> 00:14:15.220]  想想看如果那個拿一千兩的銀子
[00:14:15.220 --> 00:14:17.420]  也去賺取一千兩
[00:14:17.420 --> 00:14:19.820]  我相信主人同樣對他說
[00:14:19.820 --> 00:14:23.320]  又忠心又良善的僕人
[00:14:23.320 --> 00:14:26.120]  所以今天如果你不想
[00:14:26.120 --> 00:14:27.320]  當主再來的時候
[00:14:27.320 --> 00:14:29.120]  你站在神的寶座面前
[00:14:29.120 --> 00:14:32.020]  被主說又餓又懶的話
[00:14:32.020 --> 00:14:35.020]  那你最好在現今的世代裡面
[00:14:35.020 --> 00:14:36.620]  你就要學習做這樣的禱告
[00:14:36.620 --> 00:14:39.620]  主啊求你擴張我的境界
[00:14:39.620 --> 00:14:41.920]  擴張我的境界
[00:14:41.920 --> 00:14:43.720]  那你說我名單在哪些方面
[00:14:43.720 --> 00:14:46.120]  擴張我們的境界呢
[00:14:46.120 --> 00:14:47.620]  首先第一個
[00:14:47.620 --> 00:14:51.520]  要求主擴張我們生命的境界
[00:14:51.520 --> 00:14:54.520]  要擴張生命的境界
[00:14:54.520 --> 00:14:58.520]  弟兄姐你一定要向神有個偉大的期待
[00:14:58.520 --> 00:15:01.320]  因為神真的有偉大的一些
[00:15:01.320 --> 00:15:05.220]  豐富的產業是為你所預備的
[00:15:05.220 --> 00:15:07.120]  這為什麼聖經裡面教導我們說
[00:15:07.120 --> 00:15:09.820]  要進入水深之處
[00:15:09.820 --> 00:15:10.320]  換句話說
[00:15:10.320 --> 00:15:14.320]  你不要只是在岸邊玩玩水而已
[00:15:14.320 --> 00:15:19.020]  你知道有些孩子們到海邊去
[00:15:19.020 --> 00:15:22.020]  你知道到海邊很高興的孩子
[00:15:22.020 --> 00:15:24.920]  說每次到海邊水來了水來了
[00:15:24.920 --> 00:15:26.820]  趕快趕快趕快到水邊去
[00:15:26.820 --> 00:15:27.620]  孩子們到水邊
[00:15:27.620 --> 00:15:29.620]  可是水真的來的時候
[00:15:29.620 --> 00:15:30.820]  這個孩子怎麼樣
[00:15:30.820 --> 00:15:33.420]  就跑了趕快跑了
[00:15:33.420 --> 00:15:35.620]  他們不是真的想進入水裡去
[00:15:35.620 --> 00:15:38.020]  只是好玩而已
[00:15:38.020 --> 00:15:40.420]  水來了就趕快走了走了走了
[00:15:40.420 --> 00:15:43.520]  今天我看見很多基督徒也是這樣子
[00:15:43.520 --> 00:15:45.820]  人家參加崇拜很好啊
[00:15:45.820 --> 00:15:47.620]  小子覺得很好啊
[00:15:47.620 --> 00:15:50.420]  參加完就拜拜
[00:15:50.420 --> 00:15:53.020]  今天你不要只是水邊玩水
[00:15:53.020 --> 00:15:55.220]  岸邊玩水了
[00:15:55.220 --> 00:15:58.020]  你一定要進入水深之處
[00:15:58.020 --> 00:16:01.020]  你一定要花時間來親近神
[00:16:01.020 --> 00:16:05.620]  你就能更多經歷神豐富的恩典
[00:16:05.620 --> 00:16:08.420]  你說怎麼能夠經歷神呢
[00:16:08.420 --> 00:16:09.420]  有人這樣說
[00:16:09.420 --> 00:16:11.620]  你偶爾所做的事情
[00:16:11.620 --> 00:16:14.520]  只是代表你的潛能
[00:16:14.520 --> 00:16:16.820]  但是你每天所做的事情
[00:16:16.820 --> 00:16:19.420]  才能代表真正的你
[00:16:19.420 --> 00:16:22.420]  你偶爾做的只代表你的潛能
[00:16:22.420 --> 00:16:26.420]  你每天所做的才是代表真正的你
[00:16:26.420 --> 00:16:28.120]  如果你只是偶爾讀經
[00:16:28.120 --> 00:16:29.520]  偶爾禱告
[00:16:29.520 --> 00:16:33.120]  那只能偶爾經歷神的得勝而已
[00:16:33.120 --> 00:16:36.920]  你只有每一天花時間來親近神
[00:16:36.920 --> 00:16:39.820]  你才能夠每一天經歷神的得勝
[00:16:39.820 --> 00:16:41.220]  Amen
[00:16:41.220 --> 00:16:41.920]  換句話說
[00:16:41.920 --> 00:16:44.320]  你要為你自己建立一個
[00:16:44.320 --> 00:16:47.320]  好的屬靈生活習慣
[00:16:47.320 --> 00:16:49.020]  很重要
[00:16:49.020 --> 00:16:50.620]  一個好的屬靈習慣
[00:16:50.620 --> 00:16:54.620]  能夠幫助你走過人生各樣的風暴
[00:16:54.620 --> 00:16:58.220]  而且得勝你的仇敵
[00:16:58.220 --> 00:16:59.420]  想想看
[00:16:59.420 --> 00:17:03.620]  保羅跟希拉在菲律賓監獄裡的時候
[00:17:03.620 --> 00:17:06.220]  當時他們是傳福音
[00:17:06.220 --> 00:17:07.820]  被人抓住
[00:17:07.820 --> 00:17:09.620]  被人毒打
[00:17:09.620 --> 00:17:12.420]  然後兩個腳上了木狗
[00:17:12.420 --> 00:17:14.720]  丟到監獄裡面去
[00:17:14.720 --> 00:17:18.720]  然後在監獄裡面半夜他們醒來
[00:17:18.720 --> 00:17:19.920]  想想看
[00:17:19.920 --> 00:17:21.720]  如果今天是你
[00:17:21.720 --> 00:17:22.720]  傳福音
[00:17:22.720 --> 00:17:24.120]  被人抓住
[00:17:24.120 --> 00:17:25.820]  毒打一頓
[00:17:25.820 --> 00:17:28.120]  兩腳上了木狗
[00:17:28.120 --> 00:17:30.020]  丟到監獄裡面
[00:17:30.020 --> 00:17:31.120]  半夜你醒來
[00:17:31.120 --> 00:17:33.320]  你會怎麼樣
[00:17:33.320 --> 00:17:34.420]  充滿埋怨
[00:17:34.420 --> 00:17:34.820]  不是嗎
[00:17:34.820 --> 00:17:35.220]  主啊
[00:17:35.220 --> 00:17:38.120]  你為什麼如此發生在我身上呢
[00:17:38.120 --> 00:17:40.320]  你為什麼不救我呢
[00:17:40.320 --> 00:17:41.720]  害怕
[00:17:41.720 --> 00:17:44.720]  明天將如何不知道
[00:17:44.720 --> 00:17:46.520]  可是很奇妙
[00:17:46.520 --> 00:17:48.420]  保羅跟希拉
[00:17:48.420 --> 00:17:50.620]  半夜起來幹什麼
[00:17:50.620 --> 00:17:51.820]  唱歌
[00:17:51.820 --> 00:17:54.820]  歌頌讚美
[00:17:54.820 --> 00:17:56.720]  當他們歌頌讚美的時候
[00:17:56.720 --> 00:17:58.520]  地就大震動
[00:17:58.520 --> 00:18:00.320]  監門全開
[00:18:00.320 --> 00:18:03.020]  神行的神跡騎士
[00:18:03.020 --> 00:18:05.720]  將他們從監獄當中拯救出來
[00:18:05.720 --> 00:18:07.520]  Hallelujah
[00:18:07.520 --> 00:18:09.420]  你有沒有想過
[00:18:09.420 --> 00:18:11.620]  為什麼保羅跟希拉
[00:18:11.620 --> 00:18:15.520]  會在半夜醒來歌頌讚美
[00:18:15.520 --> 00:18:17.920]  是不是因為他們半夜醒來的時候
[00:18:17.920 --> 00:18:19.820]  保羅突然想起
[00:18:19.820 --> 00:18:21.320]  聖經裡面教導我們
[00:18:21.320 --> 00:18:23.220]  說在苦難中要讚美神
[00:18:23.220 --> 00:18:24.320]  希拉
[00:18:24.320 --> 00:18:25.220]  選手師哥
[00:18:25.220 --> 00:18:27.320]  我們唱唱吧
[00:18:27.320 --> 00:18:28.220]  是這樣的嗎
[00:18:28.220 --> 00:18:30.320]  絕對不是
[00:18:30.320 --> 00:18:30.720]  想想看
[00:18:30.720 --> 00:18:32.920]  如果你平時不歌頌讚美
[00:18:32.920 --> 00:18:35.220]  請問你在苦難的時候會歌頌讚美嗎
[00:18:35.220 --> 00:18:36.920]  絕對不會
[00:18:36.920 --> 00:18:38.520]  你平時不歌頌讚美
[00:18:38.520 --> 00:18:39.820]  當苦難臨到的時候
[00:18:39.820 --> 00:18:42.420]  你只會埋怨跟埋怨
[00:18:42.420 --> 00:18:43.320]  我們看見
[00:18:43.320 --> 00:18:45.620]  因為他們就是因為在平時
