
[00:00:00.000 --> 00:00:03.120]  首先多謝陳康牧師邀請我
[00:02:26.800 --> 00:02:27.800]  竟然發現
[00:02:27.800 --> 00:02:29.800]  我昨晚都再找一找
[00:02:29.800 --> 00:02:35.800]  就是由1901年到去年114年
[00:02:35.800 --> 00:02:40.800]  這麼多年總共有800多個諾貝爾獎得獎人
[00:02:40.800 --> 00:02:44.800]  而物理學家的得獎人都不少
[00:02:44.800 --> 00:02:46.800]  差不多有200個
[00:02:46.800 --> 00:02:48.800]  這個數據和我
[00:02:48.800 --> 00:02:51.800]  我第一年畢業都很多年前
[00:02:51.800 --> 00:02:53.800]  我入大學1979年
[00:02:53.800 --> 00:02:54.800]  即是三十多年前
[00:02:54.800 --> 00:02:56.800]  當時我讀物理的時候
[00:02:56.800 --> 00:02:57.800]  就覺得很奇怪
[00:02:57.800 --> 00:02:59.800]  我們這些學科學的人
[00:02:59.800 --> 00:03:01.800]  當然不會信有神神
[00:03:01.800 --> 00:03:03.800]  不會說哪個神帝
[00:03:03.800 --> 00:03:04.800]  一定不會信有神神
[00:03:04.800 --> 00:03:06.800]  但很奇怪地
[00:03:06.800 --> 00:03:11.800]  原來物理學的諾貝爾獎得獎人
[00:03:11.800 --> 00:03:15.800]  信耶穌的比例不是一半一半
[00:03:15.800 --> 00:03:21.800]  也不像香港只有5%或6%的人信耶穌
[00:03:21.800 --> 00:03:24.800]  我昨天再看一個最新的紀錄
[00:03:24.800 --> 00:03:29.800]  過去200個物理學家有65.4%
[00:03:29.800 --> 00:03:32.800]  3個有2個都信耶穌
[00:03:32.800 --> 00:03:35.800]  剩下的不是信耶穌
[00:03:35.800 --> 00:03:38.800]  不過都有大半個信猶太教
[00:03:38.800 --> 00:03:40.800]  即是猶太人
[00:03:40.800 --> 00:03:43.800]  所以當然猶太教和基督教
[00:03:43.800 --> 00:03:46.800]  有些分別有機會再說
[00:03:46.800 --> 00:03:48.800]  所以當我讀書的時候
[00:03:48.800 --> 00:03:51.800]  我是以一個很理性地去形成這個信任
[00:03:51.800 --> 00:03:55.800]  而原來比我厲害的很多科學家
[00:03:55.800 --> 00:03:59.800]  當他們去尋找這個世界的根源的時候
[00:03:59.800 --> 00:04:02.800]  就發現這個世界是要有一個神的
[00:04:02.800 --> 00:04:05.800]  當然後來因為要賺錢
[00:04:05.800 --> 00:04:09.800]  所以我就選擇讀奸商品理系
[00:04:09.800 --> 00:04:12.800]  不知道你是否跟我一樣
[00:04:12.800 --> 00:04:15.800]  就在中文大學繼續讀奸商品理系
[00:04:15.800 --> 00:04:20.800]  出來我就從事銀行的工作
[00:04:20.800 --> 00:04:23.800]  我記得我1983年畢業的時候
[00:04:23.800 --> 00:04:24.800]  我就等不到了
[00:04:24.800 --> 00:04:26.800]  因為我上了兩天銀行工之後
[00:04:26.800 --> 00:04:28.800]  就發覺銀行賺錢太慢
[00:04:28.800 --> 00:04:33.800]  於是就選擇了一行多勞多得
[00:04:33.800 --> 00:04:34.800]  那時候有個廣告
[00:04:34.800 --> 00:04:37.800]  1,2,3,4,5,6,7 多勞多得
[00:04:37.800 --> 00:04:40.800]  那個廣告就是保險公司的人拍的
[00:04:40.800 --> 00:04:43.800]  有那種味道
[00:04:43.800 --> 00:04:47.800]  一天我都是很努力地工作
[00:04:47.800 --> 00:04:51.800]  我還記得當我做了大半年左右
[00:04:51.800 --> 00:04:56.800]  第一次出張一萬元支票的時候
[00:04:56.800 --> 00:04:58.800]  那時候不是潛轉就出張支票
[00:04:58.800 --> 00:05:01.800]  出張支票我就想告訴我的師兄
[00:05:01.800 --> 00:05:02.800]  我都很厲害
[00:05:02.800 --> 00:05:03.800]  於是我就找個師兄說
[00:05:03.800 --> 00:05:06.800]  師兄姐有空早上吃早餐嗎
[00:05:06.800 --> 00:05:08.800]  我今個月的錢用不完
[00:05:08.800 --> 00:05:10.800]  你知不知道
[00:05:10.800 --> 00:05:12.800]  誰知道我的師兄
[00:05:12.800 --> 00:05:14.800]  看一看我
[00:05:14.800 --> 00:05:16.800]  在1984年的時候
[00:05:16.800 --> 00:05:18.800]  他在一個很亂的抽屜
[00:05:18.800 --> 00:05:19.800]  找張支票出來
[00:05:19.800 --> 00:05:21.800]  你看看我那張支票多少錢
[00:05:21.800 --> 00:05:22.800]  兩萬元
[00:05:22.800 --> 00:05:23.800]  就閉嘴了
[00:05:23.800 --> 00:05:25.800]  於是我就很努力地
[00:05:25.800 --> 00:05:27.800]  1,2,3,4,5,6,7 多勞多得
[00:05:27.800 --> 00:05:29.800]  過了一年
[00:05:29.800 --> 00:05:33.800]  我就第一次出張兩萬元支票
[00:05:33.800 --> 00:05:35.800]  上一次我拿著一張一萬元支票
[00:05:35.800 --> 00:05:38.800]  久不久就從袋裏拿出來
[00:05:38.800 --> 00:05:40.800]  好像廣告一樣
[00:05:40.800 --> 00:05:42.800]  今次我賺了兩萬元的支票
[00:05:42.800 --> 00:05:44.800]  我就不等那麼久了
[00:05:44.800 --> 00:05:45.800]  那天我就馬上
[00:05:45.800 --> 00:05:47.800]  師兄今天我的錢又用不完
[00:05:47.800 --> 00:05:49.800]  又可不可以找你吃頓飯
[00:05:49.800 --> 00:05:52.800]  其實是想威風一下
[00:05:52.800 --> 00:05:53.800]  這個師兄不知為何
[00:05:53.800 --> 00:05:55.800]  經常把支票放在抽屜
[00:05:55.800 --> 00:05:57.800]  他又在一個很亂的抽屜裏
[00:05:57.800 --> 00:05:58.800]  拿張支票出來
[00:05:58.800 --> 00:05:59.800]  叫我看看
[00:05:59.800 --> 00:06:01.800]  四萬元
[00:06:01.800 --> 00:06:03.800]  多沒趣
[00:06:03.800 --> 00:06:06.800]  於是我就覺得我要再努力一點
[00:06:06.800 --> 00:06:08.800]  他四萬元我就要再努力
[00:06:08.800 --> 00:06:11.800]  我想想上次已經跑到鼻血都流了
[00:06:11.800 --> 00:06:14.800]  我們做多勞多得的保險工作
[00:06:14.800 --> 00:06:18.800]  是可以無限的上限
[00:06:18.800 --> 00:06:21.800]  總之你有這樣的時間能力就可以
[00:06:21.800 --> 00:06:23.800]  於是我知道一年就未必可以
[00:06:23.800 --> 00:06:26.800]  於是我就做了一個兩年的計劃
[00:06:26.800 --> 00:06:28.800]  應該我再努力多一點
[00:06:28.800 --> 00:06:29.800]  再勤力一點
[00:06:29.800 --> 00:06:30.800]  再叫多一些客人
[00:06:30.800 --> 00:06:32.800]  應該可以賺到四萬元
[00:06:32.800 --> 00:06:34.800]  一萬兩萬四萬
[00:06:34.800 --> 00:06:40.800]  當我做了幾年之後
[00:06:40.800 --> 00:06:41.800]  我就發現
[00:06:41.800 --> 00:06:42.800]  雖然我當時已經信了耶穌
[00:06:42.800 --> 00:06:44.800]  不過教會才是我們白人
[00:06:44.800 --> 00:06:46.800]  去聽一下道理的地方
[00:06:46.800 --> 00:06:49.800]  生命上其實不是很明白
[00:06:49.800 --> 00:06:51.800]  只是知道我有過永生
[00:06:51.800 --> 00:06:53.800]  不是很知道究竟基督徒
[00:06:53.800 --> 00:06:55.800]  信耶穌之後那種生命
[00:06:55.800 --> 00:06:58.800]  是有多滿足
[00:06:58.800 --> 00:06:59.800]  就好像大家一樣
[00:06:59.800 --> 00:07:01.800]  繼續拼搏繼續賺錢
[00:07:01.800 --> 00:07:03.800]  可能大家一邊坐著
[00:07:03.800 --> 00:07:05.800]  一邊講中學大學
[00:07:05.800 --> 00:07:06.800]  一邊讀書
[00:07:06.800 --> 00:07:09.800]  一邊由你十元雞開始
[00:07:09.800 --> 00:07:11.800]  可能香港的人
[00:07:11.800 --> 00:07:13.800]  很大部份都是這樣
[00:07:13.800 --> 00:07:16.800]  都是以前艱難的生活
[00:07:16.800 --> 00:07:18.800]  慢慢的來到改善改善
[00:07:18.800 --> 00:07:19.800]  又改善自己的生活
[00:07:19.800 --> 00:07:21.800]  不過不知道為什麼
[00:07:21.800 --> 00:07:23.800]  好像人工高了
[00:07:23.800 --> 00:07:24.800]  好像房子貴了
[00:07:24.800 --> 00:07:27.800]  好像自己銀行存摺多了
[00:07:27.800 --> 00:07:29.800]  不過都仍然仍然
[00:07:29.800 --> 00:07:33.800]  一會兒還繼續拼搏
[00:07:33.800 --> 00:07:38.800]  在幾年前
[00:07:38.800 --> 00:07:40.800]  有一個總統
[00:07:40.800 --> 00:07:42.800]  他因為要坐牢
[00:07:42.800 --> 00:07:44.800]  於是他的兒子
[00:07:44.800 --> 00:07:46.800]  去探望他的時候
[00:07:46.800 --> 00:07:48.800]  是08年12月尾
[00:07:48.800 --> 00:07:50.800]  這個就是台灣的總統
[00:07:50.800 --> 00:07:54.800]  他去探望他的時候
[00:07:54.800 --> 00:07:57.800]  其實那本書不是他兒子去的
[00:07:57.800 --> 00:07:59.800]  是他們有一個團隊
[00:07:59.800 --> 00:08:01.800]  叫他的兒子陳志中
[00:08:01.800 --> 00:08:04.800]  帶去給他爸爸陳水扁
[00:08:04.800 --> 00:08:06.800]  這本書的書名
[00:08:06.800 --> 00:08:08.800]  和今天提過有點相似
[00:08:08.800 --> 00:08:13.800]  那本書的書名叫《窮得指定下錢》
[00:08:13.800 --> 00:08:16.800]  我們以為只剩下錢都幾好
[00:08:16.800 --> 00:08:18.800]  那本書寫到
[00:08:18.800 --> 00:08:20.800]  當一個窮到只有錢
[00:08:20.800 --> 00:08:21.800]  什麼都沒有的時候
[00:08:21.800 --> 00:08:23.800]  究竟是怎樣的呢
[00:08:23.800 --> 00:08:26.800]  當然我們不是高尚到不用賺錢
[00:08:26.800 --> 00:08:28.800]  而是生活的風俗
[00:08:28.800 --> 00:08:31.800]  和生命的風俗
[00:08:31.800 --> 00:08:33.800]  原來是一個很大的分別
[00:08:33.800 --> 00:08:34.800]  他又是一個總統
[00:08:34.800 --> 00:08:38.800]  可能他還是有很多的財富在他裏面
[00:08:38.800 --> 00:08:40.800]  他的家人不在身邊
[00:08:40.800 --> 00:08:43.800]  他的人民不再擁戴他
[00:08:43.800 --> 00:08:45.800]  甚至還要坐在牢獄裏面
[00:08:45.800 --> 00:08:48.800]  錢究竟有什麼價值呢
[00:08:48.800 --> 00:08:54.800]  有什麼比錢更加值錢呢
[00:08:54.800 --> 00:08:56.800]  剛才說過
[00:08:56.800 --> 00:08:58.800]  你買股票可能會值少一點
[00:08:58.800 --> 00:09:00.800]  除了過去這幾個月
[00:09:00.800 --> 00:09:02.800]  不要提這些傷心事
[00:09:02.800 --> 00:09:04.800]  其實不止這幾個月
[00:09:04.800 --> 00:09:06.800]  我記得過去三十幾年
[00:09:06.800 --> 00:09:09.800]  每五六年就有一個股災
[00:09:09.800 --> 00:09:11.800]  看看你年紀大一點
[00:09:11.800 --> 00:09:13.800]  可能跌低過幾次
[00:09:13.800 --> 00:09:16.800]  你沒跌低過可能你還年輕
[00:09:16.800 --> 00:09:21.800]  在我身邊很多曾經都很努力賺錢的人
[00:09:21.800 --> 00:09:25.800]  亦都希望透過投資賺到更多錢
[00:09:25.800 --> 00:09:30.800]  但是這個價值並不是掌握在我們手上
[00:09:30.800 --> 00:09:35.800]  有些東西比錢更加高
[00:09:35.800 --> 00:09:36.800]  貴一點
[00:09:36.800 --> 00:09:37.800]  即是值錢一點
[00:09:37.800 --> 00:09:39.800]  例如我嘗試保險的工作
[00:09:39.800 --> 00:09:44.800]  一輛車給個保費可能一萬多元
[00:09:44.800 --> 00:09:46.800]  但是車有事就要賠幾十萬
[00:09:46.800 --> 00:09:50.800]  那個保單就給個錢值錢一點
[00:09:50.800 --> 00:09:53.800]  不過大約十幾年前
[00:09:53.800 --> 00:09:55.800]  有一段時間
[00:09:55.800 --> 00:09:57.800]  我就打電話給我的客人
[00:09:57.800 --> 00:09:58.800]  我打電話給他們
[00:09:58.800 --> 00:10:00.800]  陳先生我想約你出來
[00:10:00.800 --> 00:10:03.800]  你是不是要我加保買保險
[00:10:03.800 --> 00:10:05.800]  我有些很重要的事跟你說
[00:10:05.800 --> 00:10:07.800]  出來的時候我跟他們說
[00:10:07.800 --> 00:10:09.800]  陳先生對不起
[00:10:09.800 --> 00:10:11.800]  其實我買了給你很久的保險
[00:10:11.800 --> 00:10:13.800]  是保你不了的
[00:10:13.800 --> 00:10:17.800]  保我不了?買了這麼久?
[00:10:17.800 --> 00:10:18.800]  不單止陳先生
[00:10:18.800 --> 00:10:20.800]  在座的各位
[00:10:20.800 --> 00:10:22.800]  其實你買了保險
[00:10:22.800 --> 00:10:26.800]  是保你不了的
[00:10:26.800 --> 00:10:29.800]  你回去看看你的保單
[00:10:29.800 --> 00:10:32.800]  能不能夠保證到你
[00:10:32.800 --> 00:10:34.800]  就快八歲了
[00:10:34.800 --> 00:10:36.800]  能不能夠保證到你
[00:10:36.800 --> 00:10:37.800]  沒有意外發生呢
[00:10:37.800 --> 00:10:39.800]  是完全一點功能都沒有的
[00:10:39.800 --> 00:10:43.800]  它最多只是可以做到這一步
[00:10:43.800 --> 00:10:45.800]  就是萬一有事的時候
[00:10:45.800 --> 00:10:48.800]  保險是保護你家人
[00:10:48.800 --> 00:10:49.800]  不是保護你
[00:10:49.800 --> 00:10:51.800]  是保護你家人
[00:10:51.800 --> 00:10:52.800]  於是我就跟我的朋友說
[00:10:52.800 --> 00:10:55.800]  我介紹一份好一點的保險給你
[00:10:55.800 --> 00:10:57.800]  就是天上的保險
[00:10:57.800 --> 00:11:01.800]  天上的保險是保護到你自己
[00:11:01.800 --> 00:11:03.800]  一生過去之後
[00:11:03.800 --> 00:11:07.800]  是有一個豐盛的生命
[00:11:07.800 --> 00:11:10.800]  更大的盼望
[00:11:10.800 --> 00:11:12.800]  當然我就選擇了耶穌
[00:11:12.800 --> 00:11:18.800]  我後來因為很想在信仰上更加賺錢
[00:11:18.800 --> 00:11:20.800]  於是我就有機會去了
[00:11:20.800 --> 00:11:24.800]  陳康牧師教的浸會所學院裏面
[00:11:24.800 --> 00:11:26.800]  繼續讀書
[00:11:26.800 --> 00:11:27.800]  之後我都繼續工作
[00:11:27.800 --> 00:11:29.800]  不過在過去二十多年裏面
[00:11:29.800 --> 00:11:30.800]  我就大即時服
[00:11:30.800 --> 00:11:31.800]  一半時間工作
[00:11:31.800 --> 00:11:34.800]  一半時間參與很多不同的教會
[00:11:34.800 --> 00:11:38.800]  或者一些機構的服務工作
[00:11:38.800 --> 00:11:41.800]  以一個自工的方式
[00:11:41.800 --> 00:11:45.800]  很開心
[00:11:45.800 --> 00:11:46.800]  我今天來這裏之前
[00:11:46.800 --> 00:11:48.800]  我最近做了一個項目
[00:11:48.800 --> 00:11:50.800]  挺好玩的
[00:11:50.800 --> 00:11:54.800]  我發覺除了我以往在機構參與之外
[00:11:54.800 --> 00:11:58.800]  有一次就說開
[00:11:58.800 --> 00:12:02.800]  因為我爸爸有十三兄弟姐妹
[00:12:02.800 --> 00:12:05.800]  好像有三個阿媽
[00:12:05.800 --> 00:12:11.800]  我爺爺租田給別人家
[00:12:11.800 --> 00:12:13.800]  當然子女要夠多
[00:12:13.800 --> 00:12:16.800]  斑馬都夠了
[00:12:16.800 --> 00:12:20.800]  最近有個外甥女結婚
[00:12:20.800 --> 00:12:23.800]  我們很久沒有整家人坐在一起
[00:12:23.800 --> 00:12:24.800]  原來數著數著
[00:12:24.800 --> 00:12:28.800]  我爺爺對下的孫我就最小
[00:12:28.800 --> 00:12:34.800]  我的伯爺叔叔全部死了
[00:12:34.800 --> 00:12:36.800]  十三個都死了
[00:12:36.800 --> 00:12:40.800]  剩下兩個對上的就是我媽媽
[00:12:40.800 --> 00:12:43.800]  和一個排第十三的阿嬸
[00:12:43.800 --> 00:12:48.800]  我媽媽生日將會是九十六歲
[00:12:48.800 --> 00:12:51.800]  當然她都不會很久
[00:12:51.800 --> 00:12:54.800]  長極都是五年十年
[00:12:54.800 --> 00:12:58.800]  人總有一個日子是會完結的
[00:12:58.800 --> 00:13:00.800]  而我做的項目是什麼呢
[00:13:00.800 --> 00:13:04.800]  我走訪了十三房有七房人
[00:13:04.800 --> 00:13:07.800]  還可以聯絡到後代
[00:13:07.800 --> 00:13:09.800]  去廣州以前的鄉下
[00:13:09.800 --> 00:13:12.800]  三伯爺、五伯爺、七伯爺
[00:13:12.800 --> 00:13:15.800]  在過去幾個月裡
[00:13:15.800 --> 00:13:18.800]  逐個家庭去拜訪他們
[00:13:18.800 --> 00:13:19.800]  問當日的爺爺
[00:13:19.800 --> 00:13:21.800]  我爺爺都沒有見過
[00:13:21.800 --> 00:13:23.800]  問爺爺以前是怎樣的
[00:13:23.800 --> 00:13:24.800]  伯爺是怎樣的
[00:13:24.800 --> 00:13:25.800]  叔叔是怎樣的
[00:13:25.800 --> 00:13:28.800]  小時候在鄉下我去過一次
[00:13:28.800 --> 00:13:31.800]  究竟那個生活是怎樣的呢
[00:13:31.800 --> 00:13:33.800]  我記得十個月去廣州的時候
[00:13:33.800 --> 00:13:34.800]  去桃桃居
[00:13:34.800 --> 00:13:37.800]  桃桃居聽說清朝已經在廣州開始
[00:13:37.800 --> 00:13:40.800]  所以爺爺應該在那裡飲過茶
[00:13:40.800 --> 00:13:43.800]  和姐姐見面的時候
[00:13:43.800 --> 00:13:46.800]  其實堂姐姐是同一個爺爺、阿嬤生的
[00:13:46.800 --> 00:13:48.800]  其實很親
[00:13:48.800 --> 00:13:49.800]  坐下來聊天
[00:13:49.800 --> 00:13:51.800]  上次見面是四十年前
[00:13:51.800 --> 00:13:53.800]  當我十五歲
[00:13:53.800 --> 00:13:56.800]  跟我的堂姐姐回到鄉下
[00:13:56.800 --> 00:13:59.800]  穿著一身衣服
[00:13:59.800 --> 00:14:05.800]  十幾歲膽子膽挑
[00:14:05.800 --> 00:14:07.800]  轉眼四十年
[00:14:07.800 --> 00:14:13.800]  甚至有些轉眼我都沒有見過他們
[00:14:13.800 --> 00:14:15.800]  有時我會想
[00:14:15.800 --> 00:14:18.800]  如果我爺爺很辛苦的
[00:14:18.800 --> 00:14:20.800]  建立了很多田地
[00:14:20.800 --> 00:14:22.800]  過了一個代之後
[00:14:22.800 --> 00:14:23.800]  到我們這一代
[00:14:23.800 --> 00:14:26.800]  根本爺爺是誰我都不知道
[00:14:26.800 --> 00:14:32.800]  不過我就很想將這個儒家的家庭
[00:14:32.800 --> 00:14:34.800]  即是家族的連繫
[00:14:34.800 --> 00:14:36.800]  在我媽媽九十六歲生日
[00:14:36.800 --> 00:14:39.800]  邀請了這麼多叔叔伯伯
[00:14:39.800 --> 00:14:41.800]  好像團拜一樣
[00:14:41.800 --> 00:14:46.800]  將一些親情可以連繫在一起
[00:14:46.800 --> 00:14:51.800]  我相信人和人之間的愛
[00:14:51.800 --> 00:14:54.800]  亦都是比錢更加重要
[00:14:54.800 --> 00:14:58.800]  雖然幾十年沒有見過姐妹姐弟
[00:14:58.800 --> 00:15:01.800]  見面的時候很開心
[00:15:01.800 --> 00:15:03.800]  其實我更加相信
[00:15:03.800 --> 00:15:05.800]  這些姐姐
[00:15:05.800 --> 00:15:07.800]  即是我的叔叔伯伯都死了
[00:15:07.800 --> 00:15:10.800]  其實再過了三十年之後
[00:15:10.800 --> 00:15:12.800]  三十年我不知道我行不行
[00:15:12.800 --> 00:15:13.800]  我現在五十六歲
[00:15:13.800 --> 00:15:14.800]  我媽九十幾歲
[00:15:14.800 --> 00:15:15.800]  可能四十年
[00:15:15.800 --> 00:15:18.800]  過了四十年五十年我都會不在這裡
[00:15:18.800 --> 00:15:21.800]  有誰會記得我們
[00:15:21.800 --> 00:15:22.800]  大家都會記得
[00:15:22.800 --> 00:15:24.800]  但很重要的一點就是
[00:15:24.800 --> 00:15:28.800]  究竟一代一代去了哪裡
[00:15:28.800 --> 00:15:31.800]  生命的終極在哪裡
[00:15:31.800 --> 00:15:34.800]  永恆在哪裡
[00:15:34.800 --> 00:15:38.800]  我今天所努力所賺的要歸誰
[00:15:38.800 --> 00:15:41.800]  我又講為什麼我會入神學院
[00:15:41.800 --> 00:15:44.800]  當年由於我出張支票
[00:15:44.800 --> 00:15:46.800]  四萬元即是五十萬一年
[00:15:46.800 --> 00:15:49.800]  講的是1988年的時候
[00:15:49.800 --> 00:15:52.800]  可以買得上手的
[00:15:52.800 --> 00:15:55.800]  當我出了四萬元支票的時候
[00:15:55.800 --> 00:15:57.800]  我就去拍下門
[00:15:57.800 --> 00:15:58.800]  問下個師兄
[00:15:58.800 --> 00:16:00.800]  我的錢用不完請我飲茶
[00:16:00.800 --> 00:16:02.800]  真是沒那麼傻
[00:16:02.800 --> 00:16:04.800]  我就覺得原來我都幾能幹
[00:16:04.800 --> 00:16:05.800]  我由一萬到兩萬
[00:16:05.800 --> 00:16:06.800]  兩萬到四萬
[00:16:06.800 --> 00:16:07.800]  我就想下
[00:16:07.800 --> 00:16:09.800]  我下一個目標是什麼
[00:16:09.800 --> 00:16:11.800]  沒理由五萬
[00:16:11.800 --> 00:16:13.800]  每次都double
[00:16:13.800 --> 00:16:18.800]  我希望我的收入是由五十萬到一百萬
[00:16:18.800 --> 00:16:21.800]  當然要增加那麼多
[00:16:21.800 --> 00:16:25.800]  我知道我未來五年都不會好過
[00:16:25.800 --> 00:16:28.800]  因為要很努力
[00:16:28.800 --> 00:16:32.800]  就在我計劃好我未來五年
[00:16:32.800 --> 00:16:37.800]  準備由五十萬賺一百萬的計劃裡
[00:16:37.800 --> 00:16:40.800]  我晚上發了一個網
[00:16:40.800 --> 00:16:42.800]  這個網很有趣
[00:16:42.800 --> 00:16:44.800]  就說余漢傑你一百萬
[00:16:44.800 --> 00:16:45.800]  你死了
[00:16:45.800 --> 00:16:46.800]  誰做受益人
[00:16:46.800 --> 00:16:47.800]  我經常做保單
[00:16:47.800 --> 00:16:49.800]  都問人做誰做受益人
[00:16:49.800 --> 00:16:50.800]  就想下
[00:16:50.800 --> 00:16:51.800]  我又未有子女
[00:16:51.800 --> 00:16:52.800]  那時我結了婚
[00:16:52.800 --> 00:16:53.800]  我想下
[00:16:53.800 --> 00:16:55.800]  不要留那麼多給我老婆
[00:16:55.800 --> 00:16:57.800]  她錢多累了她
[00:16:57.800 --> 00:16:59.800]  但男人喜歡她就說
[00:16:59.800 --> 00:17:01.800]  喜歡她的錢要她就不好
[00:17:01.800 --> 00:17:03.800]  所以就不要留那麼多給老婆
[00:17:03.800 --> 00:17:05.800]  我媽就比我大四十年
[00:17:05.800 --> 00:17:06.800]  我媽六十幾歲
[00:17:06.800 --> 00:17:09.800]  老人家你給那麼多錢給她又很危險
[00:17:09.800 --> 00:17:11.800]  死了一百萬給誰好呢
[00:17:11.800 --> 00:17:13.800]  發夢而已
[00:17:13.800 --> 00:17:14.800]  不要理他
[00:17:14.800 --> 00:17:16.800]  我第二晚又發了一個夢
[00:17:16.800 --> 00:17:18.800]  余漢傑你一百萬
[00:17:18.800 --> 00:17:20.800]  你受益人是誰
[00:17:20.800 --> 00:17:24.800]  我真的想不到
[00:17:24.800 --> 00:17:26.800]  於是我又很認真想下
[00:17:26.800 --> 00:17:27.800]  我終於想到
[00:17:27.800 --> 00:17:30.800]  我有四個姐姐一個哥哥都很好
[00:17:30.800 --> 00:17:33.800]  他們中學畢業出來工作都很辛苦
[00:17:33.800 --> 00:17:35.800]  反正我的錢沒什麼用
[00:17:35.800 --> 00:17:36.800]  我信耶穌
[00:17:36.800 --> 00:17:39.800]  所以10%奉獻給教會
[00:17:39.800 --> 00:17:41.800]  還有九十萬怎麼用呢
[00:17:41.800 --> 00:17:42.800]  媽都要給一點
[00:17:42.800 --> 00:17:43.800]  10%
[00:17:43.800 --> 00:17:44.800]  老婆要多一點
[00:17:44.800 --> 00:17:45.800]  20%
[00:17:45.800 --> 00:17:46.800]  剩下61%
[00:17:46.800 --> 00:17:48.800]  我有六個外甥
[00:17:48.800 --> 00:17:49.800]  一人十萬
