
[00:00:00.000 --> 00:00:05.480]  約翰福音第六章是講五餅二魚
[00:07:42.400 --> 00:07:46.360]  但是我是信耶穌的偉大
[00:07:46.360 --> 00:07:48.560]  祂的道德
[00:07:48.560 --> 00:07:51.080]  的教導
[00:07:51.080 --> 00:07:53.320]  和包容性
[00:07:53.320 --> 00:07:54.280]  這個要命了
[00:07:54.280 --> 00:07:57.400]  包容性就是什麼都行
[00:07:57.400 --> 00:08:00.080]  但是我不信神跡
[00:08:00.080 --> 00:08:00.920]  那麼試問
[00:08:00.920 --> 00:08:02.120]  他信的耶穌
[00:08:02.120 --> 00:08:04.400]  是不是聖經裡面所講的那個
[00:08:04.400 --> 00:08:06.200]  叫死人復活的耶穌呢
[00:08:06.200 --> 00:08:08.240]  變五餅二魚的耶穌呢
[00:08:08.240 --> 00:08:10.080]  叫水變為酒的耶穌呢
[00:08:10.080 --> 00:08:11.520]  是不是這個耶穌呢
[00:08:11.520 --> 00:08:12.840]  絕對不是這個耶穌
[00:08:12.840 --> 00:08:14.560]  所以他這樣講信耶穌法
[00:08:14.560 --> 00:08:16.440]  根本他就不是信耶穌
[00:08:16.440 --> 00:08:18.000]  大家明白我的意思嗎
[00:08:18.000 --> 00:08:20.280]  所以今天在這段經文裡面
[00:08:20.280 --> 00:08:23.560]  雖然很多的人去擁耶穌
[00:08:23.560 --> 00:08:25.000]  認為祂是先知
[00:08:25.000 --> 00:08:26.120]  認為祂就是
[00:08:26.120 --> 00:08:28.440]  甚至他們會擁納祂為王
[00:08:28.440 --> 00:08:30.640]  甚至他們會思想到
[00:08:30.640 --> 00:08:32.200]  祂就是聖經裡面
[00:08:32.200 --> 00:08:34.600]  舊約摩西在《生命紀》
[00:08:34.600 --> 00:08:36.760]  十八章十八節所講的
[00:08:36.760 --> 00:08:38.600]  將來會有一個先知
[00:08:38.600 --> 00:08:39.880]  好像我一樣
[00:08:39.880 --> 00:08:41.800]  這個就是摩西講的
[00:08:41.800 --> 00:08:43.560]  不是我講的
[00:08:43.560 --> 00:08:45.560]  但是如果他這樣去相信
[00:08:45.560 --> 00:08:47.640]  這個先知
[00:08:47.640 --> 00:08:50.120]  這樣相信耶穌就是這個先知
[00:08:50.120 --> 00:08:51.400]  我可以告訴你
[00:08:51.400 --> 00:08:53.280]  不是耶穌心目中
[00:08:53.280 --> 00:08:57.040]  想表達給他的那個先知
[00:08:57.040 --> 00:08:58.520]  我今天和大家
[00:08:58.520 --> 00:09:01.120]  從約翰文第一章第十九節
[00:09:01.120 --> 00:09:04.160]  我們一路去看下去
[00:09:04.160 --> 00:09:05.440]  第一章第十九節
[00:09:05.440 --> 00:09:07.600]  你看著自己手裡面的那副頁
[00:09:07.600 --> 00:09:09.400]  或者是約翰的見證
[00:09:09.400 --> 00:09:11.880]  猶太人從耶路撒冷差
[00:09:11.880 --> 00:09:13.240]  祭司和利美人
[00:09:13.240 --> 00:09:15.400]  來到約翰那裡去問他
[00:09:15.400 --> 00:09:17.840]  你是誰
[00:09:17.840 --> 00:09:19.480]  他就承認
[00:09:19.480 --> 00:09:20.600]  並不隱瞞
[00:09:20.600 --> 00:09:23.800]  承認說「我不是基督」
[00:09:23.800 --> 00:09:24.760]  他們又問他
[00:09:24.760 --> 00:09:26.840]  那麼你是誰
[00:09:26.840 --> 00:09:28.400]  是以利亞嗎
[00:09:28.400 --> 00:09:30.280]  他說「我不是」
[00:09:30.280 --> 00:09:32.560]  是哪位先知嗎
[00:09:32.560 --> 00:09:34.360]  他回答「不是」
[00:09:34.360 --> 00:09:35.120]  記得哦
[00:09:35.120 --> 00:09:36.840]  是哪位先知嗎
[00:09:36.840 --> 00:09:37.960]  他有沒有說是誰
[00:09:37.960 --> 00:09:39.080]  有沒有說是以利亞
[00:09:39.080 --> 00:09:40.240]  或者是耶利米
[00:09:40.240 --> 00:09:41.760]  沒有說的
[00:09:41.760 --> 00:09:44.120]  如果你看《瑪麗福音》第十六章第十六節
[00:09:44.120 --> 00:09:46.560]  牧師講的經文都很容易記的
[00:09:46.560 --> 00:09:48.120]  《生命紀》十八章十八節
[00:09:48.120 --> 00:09:49.960]  《瑪麗福音》十六章十六節
[00:09:49.960 --> 00:09:51.320]  很容易記的
[00:09:51.320 --> 00:09:53.960]  就是彼得對耶穌說
[00:09:53.960 --> 00:09:59.080]  「你是基督,是永生神的兒子」
[00:09:59.080 --> 00:10:02.320]  但是這裡所說的
[00:10:02.320 --> 00:10:03.960]  究竟哪位先知
[00:10:03.960 --> 00:10:04.760]  就是誰呢
[00:10:04.760 --> 00:10:06.040]  一說哪位先知
[00:10:06.040 --> 00:10:08.080]  猶太人就知道是說什麼了
[00:10:08.080 --> 00:10:09.840]  因為在《生命紀》我剛才提過
[00:10:09.840 --> 00:10:11.280]  十八章十八節那裡
[00:10:11.280 --> 00:10:13.840]  摩西說將來會有一個先知
[00:10:13.840 --> 00:10:14.840]  好像我這樣
[00:10:14.840 --> 00:10:17.640]  所以接著猶太人歷代就在想
[00:10:17.640 --> 00:10:21.480]  摩西說的那個好像他一樣的先知
[00:10:21.480 --> 00:10:23.920]  那個先知是誰呢
[00:10:23.920 --> 00:10:27.200]  一路等待等待等待
[00:10:27.200 --> 00:10:29.800]  去到第一章二十二節的羊羊坊
[00:10:29.800 --> 00:10:30.920]  於是他們對他說
[00:10:30.920 --> 00:10:35.080]  「你到底是誰?好讓我們回復猜我們來的人」
[00:10:35.080 --> 00:10:37.400]  「你說你自己是誰?」
[00:10:37.400 --> 00:10:38.080]  他說
[00:10:38.080 --> 00:10:42.320]  「我就是那在抗野呼喊的聲音收藉主的道」
[00:10:42.320 --> 00:10:44.520]  「正如以塞亞先知所說的」
[00:10:44.520 --> 00:10:47.280]  「那些人是法利塞人猜來的」
[00:10:47.280 --> 00:10:48.240]  他們就問他
[00:10:48.240 --> 00:10:49.720]  「你既不是基督」
[00:10:49.720 --> 00:10:52.120]  「不是以利亞也不是那先知」
[00:10:52.120 --> 00:10:55.520]  「那麼你為什麼施洗呢?」
[00:10:55.520 --> 00:10:58.960]  「究竟施浸約翰為什麼要施浸呢?」
[00:10:58.960 --> 00:11:00.440]  「為什麼要施洗呢?」
[00:11:00.440 --> 00:11:02.160]  「在這條約旦河裡面」
[00:11:02.160 --> 00:11:04.160]  「為了什麼呢?」
[00:11:04.160 --> 00:11:05.520]  我們看一看
[00:11:05.520 --> 00:11:07.120]  接著會有說的
[00:11:07.120 --> 00:11:09.040]  首先施浸約翰
[00:11:09.040 --> 00:11:10.440]  在這一章二十七節
[00:11:10.440 --> 00:11:11.840]  你看到我這個經文
[00:11:11.840 --> 00:11:12.600]  一路跳的
[00:11:12.600 --> 00:11:14.040]  因為太多經文
[00:11:14.040 --> 00:11:15.040]  我將那些
[00:11:15.040 --> 00:11:16.320]  我認為不需要的那些
[00:11:16.320 --> 00:11:17.880]  我就減了它
[00:11:17.880 --> 00:11:20.760]  讓大家一路跟著那個來看
[00:11:20.760 --> 00:11:21.960]  去到第二天
[00:11:21.960 --> 00:11:22.760]  一章二十九節
[00:11:22.760 --> 00:11:23.200]  第二天
[00:11:23.200 --> 00:11:25.360]  「約翰看見耶穌來到那裡」
[00:11:25.360 --> 00:11:27.520]  「他說:看啊!神的羔羊」
[00:11:27.520 --> 00:11:29.960]  「除去世人的罪的」
[00:11:29.960 --> 00:11:31.560]  我剛才所說的就是
[00:11:31.560 --> 00:11:34.360]  不要以為有人說我信耶穌
[00:11:34.360 --> 00:11:35.560]  他就真的信那個
[00:11:35.560 --> 00:11:36.560]  我們所說
[00:11:36.560 --> 00:11:38.560]  聖經所說的耶穌
[00:11:38.560 --> 00:11:40.360]  不要以為一定是
[00:11:40.360 --> 00:11:42.000]  但是我們現在去聽一聽
[00:11:42.000 --> 00:11:43.400]  約翰怎麼說
[00:11:43.400 --> 00:11:45.040]  約翰所說的
[00:11:45.040 --> 00:11:46.520]  他對耶穌基督
[00:11:46.520 --> 00:11:48.040]  他的看法
[00:11:48.040 --> 00:11:50.440]  有好幾個不同的名稱
[00:11:50.440 --> 00:11:51.600]  在這裡第一樣東西
[00:11:51.600 --> 00:11:52.360]  約翰說
[00:11:52.360 --> 00:11:54.120]  「看啊!神的羔羊」
[00:11:54.120 --> 00:11:56.480]  「除去世人的罪的」
[00:11:56.480 --> 00:11:57.360]  弟兄姊妹
[00:11:57.360 --> 00:11:58.080]  各位朋友
[00:11:58.080 --> 00:12:00.120]  很重要的這個信息
[00:12:00.120 --> 00:12:02.240]  因為這個信息讓我們知道
[00:12:02.240 --> 00:12:06.800]  約翰知道這位耶穌這個人物
[00:12:06.800 --> 00:12:08.520]  其實是他的親戚
[00:12:08.520 --> 00:12:10.240]  這個耶穌這個人物
[00:12:10.240 --> 00:12:12.280]  他就是神的羔羊
[00:12:12.280 --> 00:12:13.120]  什麼意思
[00:12:13.120 --> 00:12:14.240]  其實就是說
[00:12:14.240 --> 00:12:16.200]  神為我們預備了的
[00:12:16.200 --> 00:12:18.400]  「代罪羔羊」
[00:12:18.400 --> 00:12:19.560]  當他們要獻祭
[00:12:19.560 --> 00:12:20.480]  贖罪的時候
[00:12:20.480 --> 00:12:23.120]  他們要去殺了一隻羔羊
[00:12:23.120 --> 00:12:25.160]  透過這個「代死」
[00:12:25.160 --> 00:12:26.680]  「代替」
[00:12:26.680 --> 00:12:27.400]  他們能夠
[00:12:27.400 --> 00:12:29.600]  可以這樣去獻祭
[00:12:29.600 --> 00:12:30.960]  真心的獻祭
[00:12:30.960 --> 00:12:32.720]  神閱納他們的時候
[00:12:32.720 --> 00:12:34.360]  他最得到赦免
[00:12:34.360 --> 00:12:35.800]  所以他認定了
[00:12:35.800 --> 00:12:37.360]  這個耶穌
[00:12:37.360 --> 00:12:38.840]  是「代罪羔羊」
[00:12:38.840 --> 00:12:40.360]  這個非常重要
[00:12:40.360 --> 00:12:41.760]  因為他承認了
[00:12:41.760 --> 00:12:42.880]  這個耶穌
[00:12:42.880 --> 00:12:45.360]  他的死是能夠成為
[00:12:45.360 --> 00:12:46.640]  他們的拯救
[00:12:46.640 --> 00:12:47.640]  為什麼我這麼說
[00:12:47.640 --> 00:12:50.880]  他說「除去世人的罪的」
[00:12:50.880 --> 00:12:53.920]  今天有很多人回來教會
[00:12:53.920 --> 00:12:55.400]  有很多的原因
[00:12:55.400 --> 00:12:56.760]  有很多的用心
[00:12:56.760 --> 00:12:57.560]  很多的原因
[00:12:57.560 --> 00:12:58.440]  很多的用心
[00:12:58.440 --> 00:12:59.720]  有很多是對的
[00:12:59.720 --> 00:13:02.080]  是正確的
[00:13:02.080 --> 00:13:03.280]  因為他覺得
[00:13:03.280 --> 00:13:03.760]  哎呀
[00:13:03.760 --> 00:13:06.400]  我搞不定我家裡那兩只猴子
[00:13:06.400 --> 00:13:08.240]  真的不是我侮辱他們
[00:13:08.240 --> 00:13:09.600]  是家長自己說
[00:13:09.600 --> 00:13:11.760]  我真的搞不定我家裡那兩只猴子
[00:13:11.760 --> 00:13:13.480]  整天打來打去
[00:13:13.480 --> 00:13:15.720]  不如帶回教會吧
[00:13:15.720 --> 00:13:17.720]  星期天就可以
[00:13:17.720 --> 00:13:18.840]  不用上課的時候
[00:13:18.840 --> 00:13:19.720]  帶他們回教會
[00:13:19.720 --> 00:13:21.360]  又多些人教教他們
[00:13:21.360 --> 00:13:22.880]  講講《聖經》的道理
[00:13:22.880 --> 00:13:24.480]  講講要愛人如己
[00:13:24.480 --> 00:13:26.080]  講講要彼此相愛
[00:13:26.080 --> 00:13:27.840]  講講要幫助別人
[00:13:27.840 --> 00:13:29.560]  講講你想人怎麼待你
[00:13:29.560 --> 00:13:30.760]  你又怎麼待人
[00:13:30.760 --> 00:13:32.640]  這些全部是好道理
[00:13:32.640 --> 00:13:34.200]  所以他們的心來到教會
[00:13:34.200 --> 00:13:35.520]  就盼望他們的子女
[00:13:35.520 --> 00:13:39.160]  有人去管教他們
[00:13:39.160 --> 00:13:41.160]  這個沒錯的
[00:13:41.160 --> 00:13:44.040]  但是這個是不是教會所要傳出來的
[00:13:44.040 --> 00:13:46.760]  最重要的信息呢
[00:13:46.760 --> 00:13:49.880]  教會的最重要使命呢
[00:13:49.880 --> 00:13:51.160]  是不是《聖經》裡面
[00:13:51.160 --> 00:13:52.720]  無論舊約和新約
[00:13:52.720 --> 00:13:54.320]  所指向給我們的
[00:13:54.320 --> 00:13:56.120]  這個永生之道呢
[00:13:56.120 --> 00:13:57.360]  不是
[00:13:57.360 --> 00:13:59.520]  你找一個很會教小孩的人
[00:13:59.520 --> 00:14:01.320]  都可能幫你搞定
[00:14:01.320 --> 00:14:02.560]  又或者有些人認為
[00:14:02.560 --> 00:14:02.840]  哎呀
[00:14:02.840 --> 00:14:04.440]  我們夫婦關係不是很好
[00:14:04.440 --> 00:14:06.080]  不如我們回去教會那裡
[00:14:06.080 --> 00:14:07.560]  起碼我們有些時間
[00:14:07.560 --> 00:14:10.640]  是兩個坐在一起
[00:14:10.640 --> 00:14:14.040]  起碼我們會有一些共通點
[00:14:14.040 --> 00:14:15.400]  起碼我們可以回去
[00:14:15.400 --> 00:14:16.520]  聽聽有些什麼
[00:14:16.520 --> 00:14:17.680]  親子講座
[00:14:17.680 --> 00:14:18.720]  夫妻講座
[00:14:18.720 --> 00:14:19.920]  婚姻講座
[00:14:19.920 --> 00:14:22.160]  或者牧師有時間
[00:14:22.160 --> 00:14:23.400]  或者師母有時間
[00:14:23.400 --> 00:14:24.920]  或者有些執事有時間
[00:14:24.920 --> 00:14:28.400]  免費可以有些輔導呢
[00:14:28.400 --> 00:14:29.840]  那時候我讀神學的時候呢
[00:14:29.840 --> 00:14:31.960]  有讀過輔導學
[00:14:31.960 --> 00:14:33.400]  教授告訴我們
[00:14:33.400 --> 00:14:34.880]  一定會有人來找你輔導
[00:14:34.880 --> 00:14:35.920]  不是你好東西
[00:14:35.920 --> 00:14:36.840]  不是你會做
[00:14:36.840 --> 00:14:38.840]  因為免費
[00:14:38.840 --> 00:14:39.920]  是免費的
[00:14:39.920 --> 00:14:41.640]  還有available
[00:14:41.640 --> 00:14:42.920]  一定會找到你的
[00:14:42.920 --> 00:14:44.480]  星期天你一定回教會的
[00:14:44.480 --> 00:14:45.000]  崇拜完了
[00:14:45.000 --> 00:14:47.600]  難道你不見了人嗎
[00:14:47.600 --> 00:14:50.240]  他們不是錯的
[00:14:50.240 --> 00:14:51.840]  但是這個又不是
[00:14:51.840 --> 00:14:56.280]  神設立教會的目的
[00:14:56.280 --> 00:14:57.000]  我們看得到
[00:14:57.000 --> 00:14:59.640]  約翰那個是正確的觀念
[00:14:59.640 --> 00:15:00.320]  他說
[00:15:00.320 --> 00:15:01.360]  神的羔羊
[00:15:01.360 --> 00:15:03.280]  除去世人的罪的
[00:15:03.280 --> 00:15:04.640]  約翰又作見證說
[00:15:04.640 --> 00:15:05.360]  我曾看見
[00:15:05.360 --> 00:15:06.400]  聖靈彷彿甲子
[00:15:06.400 --> 00:15:07.640]  從天降下
[00:15:07.640 --> 00:15:10.360]  傾在祂的身上
[00:15:10.360 --> 00:15:12.120]  我先前不認識祂
[00:15:12.120 --> 00:15:13.880]  可是那差我來
