
[00:00:00.000 --> 00:00:01.060]  平安啊!各位!
[00:03:05.200 --> 00:03:08.400]  大衛因耶和華施殺烏撒
[00:03:08.400 --> 00:03:09.880]  心裡愁煩
[00:03:09.880 --> 00:03:13.560]  就稱那地方為皮列斯烏撒
[00:03:13.560 --> 00:03:15.160]  直到今天
[00:03:15.160 --> 00:03:18.320]  那一天大衛懼怕耶和華
[00:03:18.520 --> 00:03:23.000]  說耶和華的藥櫃怎可運到這裏來
[00:03:23.000 --> 00:03:28.720]  於是大衛不幸將耶和華的藥櫃運進大衛的城
[00:03:28.720 --> 00:03:32.880]  卻運到加德日我別以東的家中
[00:03:32.880 --> 00:03:34.120]  好
[00:03:34.120 --> 00:03:38.200]  今天的經文就取自於《撒母爾記》下六章
[00:03:38.200 --> 00:03:39.640]  一到二十三節
[00:03:39.640 --> 00:03:41.080]  我們剛才也看過
[00:03:41.080 --> 00:03:44.840]  其實基本上就是有關大衛王的一個記載
[00:03:44.840 --> 00:03:48.400]  這個記載除了在《撒母爾記》當中有記載之外
[00:03:49.320 --> 00:03:52.400]  在這個歷代至上的十三十五十六章
[00:03:52.400 --> 00:03:53.800]  是有相同的記載
[00:03:53.800 --> 00:03:55.000]  不是三次的記載
[00:03:55.000 --> 00:03:58.280]  但是更加大的篇幅去描寫這個事情
[00:03:58.280 --> 00:04:04.440]  簡單來說也是在說大衛王在成為以色列王的其中一個角色
[00:04:04.440 --> 00:04:08.160]  然後就是說要將藥櫃運到自己的地方
[00:04:08.160 --> 00:04:09.160]  運到去耶路撒冷
[00:04:09.160 --> 00:04:12.160]  那藥櫃對於以色列人來說
[00:04:12.160 --> 00:04:13.680]  如果大家都熟悉舊約的話
[00:04:13.680 --> 00:04:17.720]  藥櫃是代表著象徵著主的臨在主的同在
[00:04:18.000 --> 00:04:20.760]  由摩西和以色列民在抗野的時候
[00:04:20.760 --> 00:04:22.320]  根據主的吩咐所建立的
[00:04:22.320 --> 00:04:27.120]  那本來應該在以色列民當中的藥櫃又去了哪裡
[00:04:27.120 --> 00:04:28.720]  為什麼要運回去呢
[00:04:28.720 --> 00:04:31.960]  那其實根據記載當中
[00:04:31.960 --> 00:04:32.440]  Sorry
[00:04:32.440 --> 00:04:33.680]  當中呢
[00:04:33.680 --> 00:04:36.440]  其實本來就是說在以色列人的手中的
[00:04:36.440 --> 00:04:41.240]  但是其中一次當他們和菲律師人去對戰的時候
[00:04:41.240 --> 00:04:42.400]  以色列人就敗陣
[00:04:42.400 --> 00:04:44.880]  然後就藥櫃給菲律師人去擄走
[00:04:45.160 --> 00:04:50.080]  但是當時在藥櫃那個藥櫃在菲律師人七個月的時候
[00:04:50.080 --> 00:04:51.240]  根據記載就說
[00:04:51.240 --> 00:04:55.800]  就耶和華的手重重加在阿薩達人身上
[00:04:55.800 --> 00:04:57.760]  敗壞他們使他們生痔瘡
[00:04:57.760 --> 00:05:01.520]  阿薩達和阿薩達的四景都是如此
[00:05:01.520 --> 00:05:05.960]  然後在菲律師人當中也都曾經就說搬過不同的城市
[00:05:05.960 --> 00:05:09.120]  但是不同的城市陸續都有災禍發生
[00:05:09.120 --> 00:05:11.160]  由此
[00:05:11.160 --> 00:05:13.400]  就菲律師人就得出了建律
[00:05:13.400 --> 00:05:16.720]  好了,這個藥櫃不要留在菲律師人的境內
[00:05:16.720 --> 00:05:18.360]  要還給以色列人
[00:05:18.360 --> 00:05:22.240]  所以他們就將藥櫃搬回以色列
[00:05:22.240 --> 00:05:24.800]  但是搬回以色列不是說搬回耶路撒冷當中
[00:05:24.800 --> 00:05:26.560]  因為當時呢其實就說
[00:05:26.560 --> 00:05:29.000]  有人就在以色列
[00:05:29.000 --> 00:05:30.680]  以色列派人就去拿
[00:05:30.680 --> 00:05:33.560]  那就是基列耶林人就下來
[00:05:33.560 --> 00:05:36.120]  將耶和華的藥櫃接上去
[00:05:36.120 --> 00:05:38.640]  放在山上阿薩達的家中
[00:05:38.640 --> 00:05:41.800]  分派他兒子伊利亞撒看守耶和華的藥櫃
[00:05:42.240 --> 00:05:44.960]  這個就是當時的一個位置
[00:05:44.960 --> 00:05:45.960]  所以
[00:05:45.960 --> 00:05:49.240]  其實當時大衛就是想由那個地方
[00:05:49.240 --> 00:05:51.720]  運回去他自己的城市,他自己的地方
[00:05:51.720 --> 00:05:53.920]  當然值得留意的就是說
[00:05:53.920 --> 00:05:56.440]  當時發生藥櫃去到那個家裡呢
[00:05:56.440 --> 00:05:58.040]  其實是在掃羅
[00:05:58.040 --> 00:05:58.840]  就是第一任
[00:05:58.840 --> 00:06:02.320]  第一任的以色列王掃羅未作亡之前已經發生的
[00:06:02.320 --> 00:06:04.440]  那去到掃羅作亡的時候呢
[00:06:04.440 --> 00:06:06.680]  其實都沒有太多理會藥櫃的事
[00:06:06.680 --> 00:06:09.080]  直到去大衛作亡的時候才留意
[00:06:09.080 --> 00:06:10.600]  所以如果我們回到
[00:06:10.720 --> 00:06:13.040]  相類似的記載在歷代紙上的
[00:06:13.040 --> 00:06:15.120]  十三一到四節就說到了
[00:06:15.120 --> 00:06:15.760]  有記載了
[00:06:15.760 --> 00:06:19.640]  大衛與千夫長百夫長就是一切首領的雙儀
[00:06:19.640 --> 00:06:21.560]  大衛對以色列人會傳會眾說
[00:06:21.560 --> 00:06:25.200]  你們若以為未見者事事出於耶和華我們的神
[00:06:25.200 --> 00:06:27.360]  我們就差遣人走遍以色列地
[00:06:27.360 --> 00:06:29.120]  見我們未來的弟兄
[00:06:29.120 --> 00:06:32.960]  又見著在有交野之城的祭司里未人
[00:06:32.960 --> 00:06:36.640]  使他們都到這裏來聚集
[00:06:36.640 --> 00:06:39.600]  我們要把神的藥櫃運到我們這裏來
[00:06:39.600 --> 00:06:43.120]  因為掃羅年間我們沒有在藥櫃前求問神
[00:06:43.120 --> 00:06:45.160]  傳會眾都說可以如此行
[00:06:45.160 --> 00:06:47.800]  這事在眾民眼中都看為好
[00:06:47.800 --> 00:06:51.880]  這個就是我們今天思想的經文的背景
[00:06:51.880 --> 00:06:55.680]  就是說他當時大衛覺得
[00:06:55.680 --> 00:06:56.920]  需要將藥櫃搬回來
[00:06:56.920 --> 00:06:59.840]  所以就去問了這麼多的以色列人
[00:06:59.840 --> 00:07:00.800]  就說好不好
[00:07:00.800 --> 00:07:01.520]  我們這樣搬
[00:07:01.520 --> 00:07:02.720]  接著大家都說OK
[00:07:02.720 --> 00:07:03.960]  好事來的
[00:07:03.960 --> 00:07:08.520]  雖然在薩米爾記的經文當中是沒有詳細記載
[00:07:08.520 --> 00:07:10.800]  但是我覺得由這些背景
[00:07:10.800 --> 00:07:12.080]  我們起碼看到的就是
[00:07:12.080 --> 00:07:14.880]  大衛非常重視運送藥櫃這件事
[00:07:14.880 --> 00:07:18.040]  接著為了搬這個藥櫃
[00:07:18.040 --> 00:07:20.400]  由剛才我們讀的第一二節
[00:07:20.400 --> 00:07:22.040]  頭兩節就說了
[00:07:22.040 --> 00:07:24.840]  他就聚了三萬人一起
[00:07:24.840 --> 00:07:27.560]  要由那個地方去搬那個藥櫃
[00:07:27.560 --> 00:07:28.840]  去運送那個藥櫃
[00:07:28.840 --> 00:07:31.320]  為什麼要如此勞師動眾
[00:07:31.320 --> 00:07:34.600]  我想熟悉大衛的人
[00:07:34.600 --> 00:07:37.360]  或者我們有看聖經知道大衛是一個什麼人
[00:07:37.360 --> 00:07:40.320]  其實我們會覺得因為他是一個敬畏上帝的人
[00:07:40.320 --> 00:07:42.840]  也非常渴望上帝的同在
[00:07:42.840 --> 00:07:47.080]  所以將象徵神臨在的這個藥櫃
[00:07:47.080 --> 00:07:49.120]  搬到自己的地方
[00:07:49.120 --> 00:07:52.160]  可以說是大衛王覺得捍衛重要的一件事情
[00:07:52.160 --> 00:07:56.880]  我們未必能夠完全理解他的想法
[00:07:56.880 --> 00:07:58.360]  但我覺得至少我們可以體會
[00:07:58.360 --> 00:08:02.800]  就是大衛希望與神建立一個更加親近的關係
[00:08:02.800 --> 00:08:04.720]  因為藥櫃代表著上帝的話
[00:08:04.720 --> 00:08:06.360]  我越近就越親近
[00:08:08.360 --> 00:08:10.560]  繼續看經文記載
[00:08:10.560 --> 00:08:12.440]  第三到五節就在說
[00:08:12.440 --> 00:08:17.720]  他將藥櫃從阿比那達的家裡抬出來
[00:08:17.720 --> 00:08:19.200]  然後放在新車上運送
[00:08:19.200 --> 00:08:24.440]  然後大衛也在前面用不同的樂器跳舞
[00:08:24.440 --> 00:08:25.800]  這段經文當中
[00:08:25.800 --> 00:08:29.960]  我們就見到大衛是因為藥櫃能夠運送到自己的地方
[00:08:29.960 --> 00:08:31.360]  他就非常雀躍
[00:08:31.360 --> 00:08:34.200]  對於神能夠臨在更加親近神
[00:08:34.200 --> 00:08:35.760]  他是非常之興奮
[00:08:35.760 --> 00:08:38.880]  我不知道我們當中對於追求承潔
[00:08:38.880 --> 00:08:39.720]  承潔,抱歉
[00:08:39.720 --> 00:08:42.040]  承潔有沒有一個這樣的感覺
[00:08:42.040 --> 00:08:43.280]  有沒有說我們真的很興奮
[00:08:43.280 --> 00:08:45.760]  很想這樣去做
[00:08:45.760 --> 00:08:47.840]  可能曾經有過
[00:08:47.840 --> 00:08:50.680]  也可能像大衛這樣
[00:08:50.680 --> 00:08:54.680]  他發現一個很大的事情
[00:08:54.680 --> 00:08:56.720]  在之後的經文當中就提到一件事
[00:08:56.720 --> 00:08:59.920]  就說當去到一個和尚的時候
[00:08:59.920 --> 00:09:02.600]  因為那隻牛拖著那輛車的那隻牛
[00:09:02.600 --> 00:09:05.760]  突然間滑倒了
[00:09:05.760 --> 00:09:10.120]  然後烏薩就去扶著那個藥櫃
[00:09:10.120 --> 00:09:12.440]  但是在那一刻
[00:09:12.440 --> 00:09:14.200]  上帝向他發怒
[00:09:14.200 --> 00:09:17.280]  擊殺他
[00:09:17.280 --> 00:09:19.000]  如果我們回頭想
[00:09:19.000 --> 00:09:20.960]  有一樣東西跌倒在我們面前
[00:09:20.960 --> 00:09:22.640]  我們伸手扶著
[00:09:22.640 --> 00:09:23.440]  接著
[00:09:23.440 --> 00:09:25.800]  是一個很自然的事情
[00:09:25.800 --> 00:09:28.600]  因為也不想它跌倒
[00:09:28.600 --> 00:09:31.440]  但是在這裡的經文當中就說
[00:09:31.440 --> 00:09:34.360]  烏薩這樣做是一個錯誤
[00:09:34.360 --> 00:09:38.200]  而導致扶著藥櫃的烏薩被擊殺
[00:09:38.200 --> 00:09:39.280]  對於這樣的事情
[00:09:39.280 --> 00:09:41.760]  成為不少人的疑問就是
[00:09:41.760 --> 00:09:45.280]  為什麼會是一個錯誤
[00:09:45.280 --> 00:09:46.360]  好像一開始提到
[00:09:46.360 --> 00:09:49.080]  其實藥櫃是象徵著主的臨在
[00:09:49.080 --> 00:09:50.440]  甚至主吩咐以色列人
[00:09:50.440 --> 00:09:52.560]  做這個藥櫃的時候也是這樣的意思
[00:09:52.560 --> 00:09:54.640]  所以藥櫃是一種聖物
[00:09:54.640 --> 00:09:57.520]  不可被點污
[00:09:57.520 --> 00:10:00.360]  我想由於摩西遇見主的時候
[00:10:00.360 --> 00:10:05.000]  他也很害怕自己面對面見主而死
[00:10:05.000 --> 00:10:09.200]  因為主的聖潔是不可侵犯
[00:10:09.200 --> 00:10:09.960]  可能有人說
[00:10:09.960 --> 00:10:11.320]  這樣也很嚴厲
[00:10:11.320 --> 00:10:13.680]  用牛車運送
[00:10:13.680 --> 00:10:15.840]  怎麼也有機會出現這樣的事情
[00:10:15.840 --> 00:10:16.840]  難道任由他跌倒嗎
[00:10:16.840 --> 00:10:18.440]  是不是這樣
[00:10:18.440 --> 00:10:20.440]  所以在律法當中其實有提到
[00:10:20.440 --> 00:10:21.600]  當運藥櫃的時候
[00:10:21.600 --> 00:10:22.600]  其實是要利美人
[00:10:22.600 --> 00:10:26.120]  去很多人一起用一些棍
[00:10:26.120 --> 00:10:29.400]  去抬那個藥櫃
[00:10:29.400 --> 00:10:30.560]  這樣搬的話
[00:10:30.560 --> 00:10:32.880]  一來就不會有藥櫃跌的問題
[00:10:32.880 --> 00:10:34.360]  二來就算其中一個人跌
[00:10:34.360 --> 00:10:37.400]  也有其他人去支撐
[00:10:37.400 --> 00:10:39.880]  如果能夠按照那個律法去行的話
[00:10:39.880 --> 00:10:42.560]  就可以避免這件事了
[00:10:42.560 --> 00:10:43.560]  然而很可惜
[00:10:43.560 --> 00:10:45.200]  事實上就是在說
[00:10:45.200 --> 00:10:48.600]  他們當時已經這樣去做了
[00:10:48.600 --> 00:10:51.200]  而導致烏薩死亡
[00:10:51.200 --> 00:10:53.960]  如果我們是大胃王的話
[00:10:53.960 --> 00:10:58.960]  我們會有什麼反應呢
[00:10:58.960 --> 00:11:01.600]  在聖經當中很清楚記載
[00:11:01.600 --> 00:11:02.920]  在九字十字就說
[00:11:02.920 --> 00:11:06.240]  那天大胃怕了耶和華
[00:11:06.240 --> 00:11:09.840]  就說耶和華的藥櫃怎麼可以運到我這邊
[00:11:09.840 --> 00:11:12.440]  就不肯將那個藥櫃運到他自己的地方
[00:11:12.440 --> 00:11:15.480]  但是就給了其他人
[00:11:15.480 --> 00:11:16.800]  我們看這段的時候
[00:11:16.800 --> 00:11:18.960]  我覺得這個人真的很不行
[00:11:18.960 --> 00:11:19.960]  這個大胃
[00:11:19.960 --> 00:11:23.680]  把壞的東西給別人
[00:11:23.680 --> 00:11:26.720]  當大胃追求神的臨在的時候
[00:11:26.720 --> 00:11:28.680]  因為發生這樣的事情
[00:11:28.680 --> 00:11:30.040]  結果他怕了
[00:11:30.040 --> 00:11:33.000]  由本來希望將藥櫃搬到自己的地方
[00:11:33.000 --> 00:11:35.360]  現在他被人放棄了
[00:11:35.360 --> 00:11:39.680]  將藥櫃搬回自己的地方這個念頭
[00:11:39.680 --> 00:11:43.120]  因為見到有人死
[00:11:43.120 --> 00:11:46.120]  見到很大的代價
[00:11:46.120 --> 00:11:49.600]  事實上我想在這件事上
[00:11:49.600 --> 00:11:53.160]  不只是大胃有這樣的擔心
[00:11:53.160 --> 00:11:56.560]  可能我們也有類似的擔心
[00:11:56.560 --> 00:11:57.320]  我記得上個星期
[00:11:57.320 --> 00:11:59.120]  Ellis曾經分享過我們要聖潔
[00:11:59.120 --> 00:12:03.840]  是因為主要和我們有一個更加親近的關係
[00:12:03.840 --> 00:12:04.520]  換句話來說
[00:12:04.520 --> 00:12:06.840]  我們要建立和主更加親近的關係
[00:12:06.840 --> 00:12:08.440]  我們就要聖潔
[00:12:08.440 --> 00:12:09.720]  但當要成為聖潔的時候
[00:12:09.720 --> 00:12:11.800]  是一個很大的工程
[00:12:11.800 --> 00:12:15.000]  甚至是一個很高風險的事情
[00:12:15.000 --> 00:12:19.000]  未必這個時代要去到死人的程度
[00:12:19.000 --> 00:12:20.760]  但是可能要聖潔的話
[00:12:20.760 --> 00:12:25.240]  就意味著我們要失去不同的事物
[00:12:25.240 --> 00:12:31.000]  可能我們要失去我們所享受的生活習慣
[00:12:31.000 --> 00:12:33.840]  可能是我們的關係
[00:12:33.840 --> 00:12:36.080]  可能是我們的工作
[00:12:36.080 --> 00:12:38.600]  或者其他種種的因素
[00:12:38.600 --> 00:12:40.600]  當我們追求聖潔的時候
[00:12:40.600 --> 00:12:43.320]  我們會見到很難
[00:12:43.320 --> 00:12:44.920]  甚至我們未開始追求
[00:12:44.920 --> 00:12:46.880]  就會已經有這樣的感覺
[00:12:46.880 --> 00:12:47.600]  久而久之
[00:12:47.600 --> 00:12:52.960]  聖潔的生活似乎不在我們的選擇裡面
[00:12:52.960 --> 00:12:59.000]  大衛本來他也想著將藥櫃放在自己那裡
[00:12:59.000 --> 00:13:02.120]  但是見到這麼高風險
[00:13:02.120 --> 00:13:03.600]  寧願大家都笑他
[00:13:03.600 --> 00:13:06.080]  說他壞人
[00:13:06.080 --> 00:13:10.720]  他也不願意將藥櫃放回自己那裡
[00:13:10.720 --> 00:13:11.880]  所以我有時候會想
[00:13:11.880 --> 00:13:13.880]  去到這個位置追求聖潔生活
[00:13:13.880 --> 00:13:16.400]  其實真的不能勉強的
[00:13:16.400 --> 00:13:17.160]  這麼高風險
[00:13:17.160 --> 00:13:19.880]  如果不是有一個很強烈的基礎原因
[00:13:19.880 --> 00:13:21.160]  動機的話
[00:13:21.160 --> 00:13:25.400]  很難做下去
[00:13:25.400 --> 00:13:28.600]  當然今天的經文不只是停止在
[00:13:28.600 --> 00:13:33.360]  大衛將藥櫃運給其他人就完了
[00:13:33.360 --> 00:13:34.360]  但我想給大家看的是
[00:13:34.360 --> 00:13:37.840]  接下來大衛由本來害怕
[00:13:37.840 --> 00:13:39.800]  他又再一次改變
[00:13:39.800 --> 00:13:43.040]  又想將藥櫃運回自己的地方
[00:13:43.040 --> 00:13:46.920]  而這個改變就是短短兩節經文就出來了
[00:13:46.920 --> 00:13:48.040]  十一節到十二節就說
[00:13:48.040 --> 00:13:51.240]  「耶和華的藥櫃在加德人俄別以東家中三個月」
[00:13:51.240 --> 00:13:54.080]  「耶和華賜福給俄別以東和他全家」
[00:13:54.080 --> 00:13:55.400]  「有人告訴大衛王」
[00:13:55.400 --> 00:14:00.360]  「耶和華因為藥櫃賜福給俄別以東的家和一起屬他的」
[00:14:00.360 --> 00:14:03.720]  「大衛就去歡歡喜喜地將神的藥櫃」
[00:14:03.720 --> 00:14:05.240]  咦?我不是去了哪了?
[00:14:05.240 --> 00:14:08.440]  對了,我記錯了
[00:14:08.440 --> 00:14:10.920]  對,「歡歡喜喜地將神的藥櫃」
[00:14:10.920 --> 00:14:15.320]  「從俄別以東家中抬到大衛的城裡」
[00:14:15.320 --> 00:14:17.160]  OK,在之前經文就提到
[00:14:17.160 --> 00:14:20.600]  因為奧薩的死,大衛就害怕了
[00:14:20.600 --> 00:14:22.800]  所以就不敢將藥櫃放在自己的地方
[00:14:22.800 --> 00:14:27.320]  接著就運到那個俄別以東的家裡面
[00:14:27.320 --> 00:14:28.920]  但是正常來說
[00:14:28.920 --> 00:14:32.760]  如果你目擊一個人死的那種恐懼
[00:14:32.760 --> 00:14:34.840]  特別意外身亡這種
[00:14:34.840 --> 00:14:37.040]  其實是影響自己很久的
[00:14:37.040 --> 00:14:38.960]  我記得我自己以前
[00:14:38.960 --> 00:14:42.240]  曾經經歷過我球場有一個朋友突然去世
[00:14:42.240 --> 00:14:47.720]  對於我的恐懼我覺得可以很久,一年兩年的時間
[00:14:47.720 --> 00:14:52.520]  但是這兩字經文記載了短短三個月
[00:14:52.520 --> 00:14:58.200]  大衛就再一次歡歡喜喜地運藥櫃
[00:14:58.200 --> 00:15:02.080]  由經文當中很直觀我們看到的一個原因
[00:15:02.080 --> 00:15:03.200]  因為十二節提到
[00:15:03.200 --> 00:15:10.040]  耶和華「因為藥櫃似福,俄別以東的家和一起屬他的」
[00:15:10.040 --> 00:15:12.680]  大衛因為這個消息而改變
[00:15:12.680 --> 00:15:15.800]  我們要更加深入探討的是
[00:15:15.800 --> 00:15:23.040]  這個事情改變了大衛什麼想法呢?
[00:15:23.040 --> 00:15:24.400]  大衛是改變了他的想法
[00:15:24.400 --> 00:15:25.240]  本身由他害怕
[00:15:25.240 --> 00:15:29.480]  他不想將藥櫃搬回自己的地方
[00:15:29.480 --> 00:15:33.200]  突然間這麼開心又要去迎接
[00:15:33.200 --> 00:15:35.160]  什麼改變了?
[00:15:35.160 --> 00:15:36.720]  我們可以先想的是
[00:15:36.720 --> 00:15:41.760]  大衛王當初為什麼不將藥櫃運回去?
[00:15:41.760 --> 00:15:44.800]  人身安全問題
[00:15:44.800 --> 00:15:46.320]  如果藥櫃運送過程當中
[00:15:46.320 --> 00:15:48.840]  他沒有發生什麼事的話
[00:15:48.840 --> 00:15:50.240]  我想沒有什麼人有意見
[00:15:50.240 --> 00:15:54.120]  但是因為一碰到藥櫃就死人這件事
[00:15:54.120 --> 00:15:56.600]  是很可怕的
[00:15:56.600 --> 00:15:59.840]  當時可能藥櫃在他眼中就好像現在的炸彈一樣
[00:15:59.840 --> 00:16:04.000]  沒有人會將炸彈帶回家的
[00:16:04.000 --> 00:16:05.560]  特別當你有一家大小的時候
[00:16:05.560 --> 00:16:09.600]  那可能更加不會這樣去做
[00:16:09.600 --> 00:16:11.520]  但同一時間他知道這是上帝的藥櫃
[00:16:11.520 --> 00:16:13.240]  不可以亂扔
[00:16:13.240 --> 00:16:14.840]  又要顧及人身安全的時候
[00:16:14.840 --> 00:16:17.880]  就給其他人
[00:16:17.880 --> 00:16:20.840]  最多什麼?提醒他們小心一點
[00:16:20.840 --> 00:16:22.920]  不要亂碰
[00:16:22.920 --> 00:16:24.840]  可能當時大衛想像的是
[00:16:24.840 --> 00:16:26.840]  我們伊東這一家會很辛苦
[00:16:26.840 --> 00:16:29.480]  天天提心吊膽地去生活
[00:16:29.480 --> 00:16:36.640]  看來也要給錢去作出一些補償
[00:16:36.640 --> 00:16:39.160]  藥櫃的不安全性
[00:16:39.160 --> 00:16:41.720]  提心吊膽的生活
[00:16:41.720 --> 00:16:44.640]  三個月後帶來的消息
[00:16:44.640 --> 00:16:46.280]  蒙福
[00:16:46.280 --> 00:16:48.800]  得福
[00:16:48.800 --> 00:16:51.440]  當以為我們伊東一家會很辛苦
[00:16:51.440 --> 00:16:58.000]  過了三個月的消息是主賜福他們
[00:16:58.000 --> 00:16:59.920]  當有人會說出這個消息
[00:16:59.920 --> 00:17:02.600]  就證明了那個生活是一個
[00:17:02.600 --> 00:17:09.680]  人人可以見到他真的很蒙福的生活
[00:17:09.680 --> 00:17:12.000]  那麼大衛王聽到
[00:17:12.000 --> 00:17:13.840]  他又怎樣去理解呢?
[00:17:13.840 --> 00:17:17.440]  藥櫃真的不安全?應該避開?
[00:17:17.440 --> 00:17:20.920]  我想當時大衛仔聽到就改觀
[00:17:20.920 --> 00:17:24.240]  他以為藥櫃只會帶來懲罰、帶來死亡
[00:17:24.240 --> 00:17:28.040]  但原來事實證明藥櫃不是不安全
[00:17:28.040 --> 00:17:32.680]  主會因為藥櫃祝福我別伊東一家
[00:17:32.680 --> 00:17:36.800]  而大衛王卻因為顧著所謂的安全
[00:17:36.800 --> 00:17:43.080]  失去了經歷上帝賜福的日子的機會
[00:17:43.080 --> 00:17:46.360]  我不知道大家有沒有想過這個問題
[00:17:46.360 --> 00:17:50.120]  大家是可以選擇不追求聖潔的生活的
[00:17:50.120 --> 00:17:56.280]  大家可以選擇不與上帝親近
[00:17:56.280 --> 00:17:59.440]  我們因為要聖潔是要付出努力的
[00:17:59.440 --> 00:18:01.520]  可能我們曾經試過也曾經撞板
[00:18:01.520 --> 00:18:07.040]  令我們懷疑是否值得這樣去做
[00:18:07.040 --> 00:18:10.360]  但有沒有想過會不會因為這個不追求聖潔
[00:18:10.360 --> 00:18:16.000]  失去了很多很多我們經歷上帝的機會呢?
[00:18:16.000 --> 00:18:19.480]  當我們知道上帝祝福的源頭的時候
[00:18:19.480 --> 00:18:24.240]  當我們知道越親近神越有福分的時候
[00:18:24.240 --> 00:18:30.080]  我們還在選擇原地踏步嗎?
[00:18:30.080 --> 00:18:32.280]  可能會有人說不是不想
[00:18:32.280 --> 00:18:36.400]  但太多事情要做
[00:18:36.400 --> 00:18:41.000]  是的,要付出努力的
[00:18:41.000 --> 00:18:43.720]  但可能真的懷疑是否值得去做
[00:18:43.720 --> 00:18:47.080]  大衛王也曾經在這樣懷疑當中
[00:18:47.080 --> 00:18:50.840]  甚至他所掙扎的跟我們不同的是
