
[00:00:00.000 --> 00:00:08.000]  有一個盲眼的女孩,雖然一無所有,但有一個很愛她的男朋友
[00:07:04.000 --> 00:07:08.000]  換句話說,在她最初娶戈滅的時候
[00:07:08.000 --> 00:07:12.000]  戈滅很可能還不是一個淫婦
[00:07:12.000 --> 00:07:16.000]  只是她後來改變了,成為一個淫婦
[00:07:16.000 --> 00:07:23.000]  而她所生的兒女也有淫亂的傾向
[00:07:23.000 --> 00:07:25.000]  當我們這樣去看的時候
[00:07:25.000 --> 00:07:32.000]  耶和華這個婚庫的問題就不大了
[00:07:32.000 --> 00:07:34.000]  我們又去看另一個問題
[00:07:34.000 --> 00:07:40.000]  就是何西雅的婚姻到底和以色列人有什麼關係呢?
[00:07:40.000 --> 00:07:43.000]  這其實是一個頗為關鍵性的問題
[00:07:43.000 --> 00:07:46.000]  因為在何西雅書中
[00:07:46.000 --> 00:07:51.000]  何西雅的婚姻就象徵著神和以色列人之間的關係
[00:07:51.000 --> 00:07:59.000]  戈滅代表以色列人,何西雅代表神
[00:07:59.000 --> 00:08:00.000]  在這節聖經中說
[00:08:00.000 --> 00:08:05.000]  他們的母親行了淫亂,懷他們的母做了可羞恥的事
[00:08:05.000 --> 00:08:08.000]  因為她說:我要隨從所愛的
[00:08:08.000 --> 00:08:14.000]  我的餅、水、羊毛、麻、油、酒都是他們給的
[00:08:14.000 --> 00:08:18.000]  在這節聖經中的關鍵句子就是
[00:08:18.000 --> 00:08:21.000]  「我要隨從所愛的」
[00:08:21.000 --> 00:08:26.000]  翻譯得比較好一點的就是
[00:08:26.000 --> 00:08:30.000]  「讓我追逐我的情夫」
[00:08:30.000 --> 00:08:32.000]  「讓我追逐我的情夫」
[00:08:32.000 --> 00:08:35.000]  描寫得相當露骨
[00:08:35.000 --> 00:08:40.000]  這裡說到戈滅背叛自己的丈夫
[00:08:40.000 --> 00:08:43.000]  描寫得相當明顯
[00:08:43.000 --> 00:08:49.000]  他不僅是為了情慾的緣故離開
[00:08:49.000 --> 00:08:53.000]  也是為了物質的生活
[00:08:53.000 --> 00:08:57.000]  這裡所說的餅、水、羊毛等等
[00:08:57.000 --> 00:09:00.000]  其實也意味著敬拜巴力
[00:09:00.000 --> 00:09:03.000]  就可以得到豐富的物質生活
[00:09:03.000 --> 00:09:09.000]  這也是為何以色列人會去拜巴力利氣神的緣故
[00:09:09.000 --> 00:09:12.000]  面對這個不忠的妻子
[00:09:12.000 --> 00:09:17.000]  其實何西亞大可優妻寧娶
[00:09:17.000 --> 00:09:20.000]  因為對方對她不忠
[00:09:20.000 --> 00:09:24.000]  在律法上她是可以優妻、可以寧娶的
[00:09:24.000 --> 00:09:28.000]  不過神沒有這樣吩咐她
[00:09:28.000 --> 00:09:31.000]  我們一起讀
[00:09:31.000 --> 00:09:33.000]  耶和華對我說
[00:09:33.000 --> 00:09:38.000]  「你再去愛一個淫婦就是她情人所愛的」
[00:09:38.000 --> 00:09:43.000]  「好像以色列人 雖然偏向別臣 喜愛葡萄餅」
[00:09:43.000 --> 00:09:47.000]  「耶和華還是愛他們」
[00:09:47.000 --> 00:09:54.000]  這裡是耶和華第二次吩咐何西亞
[00:09:54.000 --> 00:09:57.000]  叫他再去愛一個淫婦
[00:09:57.000 --> 00:09:59.000]  他先前的吩咐
[00:09:59.000 --> 00:10:03.000]  第一次是叫他去娶那個淫婦
[00:10:03.000 --> 00:10:06.000]  這次是叫他再去愛
[00:10:06.000 --> 00:10:08.000]  換句話說
[00:10:08.000 --> 00:10:18.000]  何西亞在第一次娶戈滅的時候
[00:10:18.000 --> 00:10:21.000]  他不單是奉命去娶
[00:10:21.000 --> 00:10:22.000]  他也愛她
[00:10:22.000 --> 00:10:24.000]  他後來也愛她
[00:10:24.000 --> 00:10:28.000]  所以現在耶和華吩咐他再去愛
[00:10:28.000 --> 00:10:31.000]  而不是再去娶另一個女人
[00:10:31.000 --> 00:10:37.000]  這顯示他再去愛的就是他本來已經娶的戈滅
[00:10:37.000 --> 00:10:39.000]  神要他再去愛她
[00:10:39.000 --> 00:10:43.000]  主動去找回對她不忠的妻子
[00:10:43.000 --> 00:10:46.000]  和她重新建立關係
[00:10:46.000 --> 00:10:50.000]  這個情況就好像以色列人一樣
[00:10:50.000 --> 00:10:51.000]  好像以色列人一樣
[00:10:51.000 --> 00:10:54.000]  他們雖然偏向神 喜愛葡萄餅
[00:10:54.000 --> 00:10:56.000]  耶和華還是愛他們
[00:10:56.000 --> 00:11:01.000]  葡萄餅其實是在巴黎敬拜儀式裡
[00:11:01.000 --> 00:11:03.000]  分派給敬拜者
[00:11:03.000 --> 00:11:07.000]  所以這裡顯示以色列人雖然背叛神
[00:11:07.000 --> 00:11:11.000]  但是神仍然對他們不離不棄
[00:11:11.000 --> 00:11:14.000]  其實不單是何西亞的婚姻
[00:11:14.000 --> 00:11:17.000]  何西亞的三個子女
[00:11:17.000 --> 00:11:21.000]  其實都代表著神的特別心意
[00:11:21.000 --> 00:11:23.000]  我們一起來讀
[00:11:23.000 --> 00:11:28.000]  於是何西亞去娶了狄拉欽的女兒戈滅
[00:11:28.000 --> 00:11:30.000]  這婦人懷孕
[00:11:30.000 --> 00:11:32.000]  給她生了一個兒子
[00:11:32.000 --> 00:11:35.000]  耶和華對何西亞說
[00:11:48.000 --> 00:11:53.000]  在這裡指出何西亞的第一個兒子叫什麼名字
[00:11:53.000 --> 00:11:55.000]  耶斯列
[00:11:55.000 --> 00:11:59.000]  耶斯列其實是一個地方名
[00:11:59.000 --> 00:12:01.000]  在聖經裡也相當出名
[00:12:01.000 --> 00:12:04.000]  出名就出名在這個地方
[00:12:04.000 --> 00:12:08.000]  曾經多次發生殺人流血的事件
[00:12:08.000 --> 00:12:11.000]  何西亞所處的時代
[00:12:11.000 --> 00:12:14.000]  是耶羅邦安二世統治以色列國的時候
[00:12:14.000 --> 00:12:17.000]  耶羅邦安二世的曾祖父
[00:12:17.000 --> 00:12:20.000]  就是這裡所說的耶護
[00:12:20.000 --> 00:12:22.000]  耶護其實是背叛君主
[00:12:22.000 --> 00:12:23.000]  發動政變
[00:12:23.000 --> 00:12:25.000]  以武力取得政權
[00:12:25.000 --> 00:12:28.000]  他建立了耶護王朝之後
[00:12:28.000 --> 00:12:32.000]  曾經在耶斯列那裡濫殺無辜
[00:12:32.000 --> 00:12:38.000]  所以神就藉著為何西亞的兒子命名為耶斯列
[00:12:38.000 --> 00:12:42.000]  來向以色列人宣告兩個審判
[00:12:42.000 --> 00:12:45.000]  第一個審判是審判耶護王朝
[00:12:45.000 --> 00:12:50.000]  在耶斯列所進行的罪惡
[00:12:50.000 --> 00:12:54.000]  另一個審判是對以色列國的審判
[00:12:54.000 --> 00:12:57.000]  對以色列人背叛神的審判
[00:12:57.000 --> 00:13:03.000]  就在耶和華作出這個命令之後的幾年
[00:13:03.000 --> 00:13:06.000]  幾年之後耶護王朝就崩潰
[00:13:06.000 --> 00:13:09.000]  再過二十多年之後
[00:13:09.000 --> 00:13:12.000]  整個以色列國也都滅亡
[00:13:12.000 --> 00:13:17.000]  耶和華的審判就是這樣一一應驗
[00:13:17.000 --> 00:13:19.000]  不過我們可以想像一下
[00:13:19.000 --> 00:13:22.000]  何西亞作為一個父親
[00:13:22.000 --> 00:13:27.000]  竟然要為自己的兒子起這樣的名
[00:13:27.000 --> 00:13:29.000]  真是大吉利事
[00:13:29.000 --> 00:13:31.000]  不單止長子
[00:13:31.000 --> 00:13:39.000]  戈滅猶懷孕生了一個女兒
[00:13:39.000 --> 00:13:41.000]  耶和華對何西亞說
[00:13:41.000 --> 00:13:44.000]  給他起名叫羅路哈瑪
[00:13:44.000 --> 00:13:47.000]  因為我必不再憐憫以色列家
[00:13:47.000 --> 00:13:49.000]  決不赦免他們
[00:13:49.000 --> 00:13:52.000]  戈滅生的第二個是女兒
[00:13:52.000 --> 00:13:55.000]  名叫羅路哈瑪
[00:13:55.000 --> 00:13:57.000]  意思是不蒙憐憫
[00:13:57.000 --> 00:14:02.000]  希伯來文凡是那個字的前面有一個羅
[00:14:02.000 --> 00:14:04.000]  或者希伯來文讀羅
[00:14:04.000 --> 00:14:09.000]  有這個羅字代表負面
[00:14:09.000 --> 00:14:11.000]  如果那個人叫羅平安
[00:14:11.000 --> 00:14:13.000]  就是不平安的意思
[00:14:13.000 --> 00:14:17.000]  這個女兒改名為羅路哈瑪
[00:14:17.000 --> 00:14:19.000]  就是不蒙憐憫
[00:14:19.000 --> 00:14:23.000]  口語化來說就是我不疼你
[00:14:23.000 --> 00:14:25.000]  我不疼你
[00:14:25.000 --> 00:14:29.000]  父母愛錫子女是很正常的
[00:14:29.000 --> 00:14:34.000]  試問有哪個父親願意為自己的女兒改名
[00:14:34.000 --> 00:14:36.000]  我不疼你
[00:14:36.000 --> 00:14:42.000]  這個其實是要反映神對以色列人的痛心
[00:14:42.000 --> 00:14:44.000]  失望
[00:14:44.000 --> 00:14:46.000]  到第三個
[00:14:46.000 --> 00:14:48.000]  戈滅給羅路哈瑪斷奶以後
[00:14:48.000 --> 00:14:50.000]  又懷孕生了一個兒子
[00:14:50.000 --> 00:14:53.000]  耶和華說給他起名叫羅亞米
[00:14:53.000 --> 00:14:55.000]  因為你們不作我的子民
[00:14:55.000 --> 00:14:58.000]  我也不作你們的臣
[00:14:58.000 --> 00:15:01.000]  戈滅生的第三個是兒子
[00:15:01.000 --> 00:15:03.000]  稱為羅亞米
[00:15:03.000 --> 00:15:06.000]  意思就是非我民
[00:15:06.000 --> 00:15:07.000]  即不是自己人
[00:15:07.000 --> 00:15:10.000]  或者不是我的兒子
[00:15:10.000 --> 00:15:16.000]  這個名字差不多意思是要斷絕關係
[00:15:16.000 --> 00:15:20.000]  耶和華面對以色列人那種背叛
[00:15:20.000 --> 00:15:23.000]  他由之前的痛心失望到現在
[00:15:23.000 --> 00:15:26.000]  生氣到要斷絕關係
[00:15:26.000 --> 00:15:30.000]  當然有些人會看這兩個名字
[00:15:30.000 --> 00:15:32.000]  或者之前的描述
[00:15:32.000 --> 00:15:38.000]  可能顯示這兩個子女都不是何西雅
[00:15:38.000 --> 00:15:41.000]  可能是戈滅和另外一個男人生
[00:15:41.000 --> 00:15:43.000]  這個也是有可能的
[00:15:43.000 --> 00:15:47.000]  不過如果這兩個或這三個全部都是他的子女
[00:15:47.000 --> 00:15:52.000]  而何西雅要改一些這樣的名字
[00:15:52.000 --> 00:15:57.000]  其實就更加顯示他那種痛心
[00:15:57.000 --> 00:16:04.000]  這裡說戈滅是在生了第二個女兒
[00:16:04.000 --> 00:16:07.000]  斷奶之後才生第三個
[00:16:07.000 --> 00:16:12.000]  以色列人的嬰兒通常到三歲才斷奶
[00:16:12.000 --> 00:16:15.000]  換句話說何西雅的婚姻維持了多久
[00:16:15.000 --> 00:16:17.000]  至少五年
[00:16:17.000 --> 00:16:19.000]  生了第一個、二個
[00:16:19.000 --> 00:16:22.000]  第二個要等三年斷奶才第三個
[00:16:22.000 --> 00:16:25.000]  即是至少經歷了五年的婚姻
[00:16:25.000 --> 00:16:29.000]  在這五年裡雖然何西雅有三個兒女
[00:16:29.000 --> 00:16:33.000]  但是耶和華藉著那三個兒女所起的名字
[00:16:33.000 --> 00:16:37.000]  所宣告的訊息是一個比一個嚴厲
[00:16:37.000 --> 00:16:39.000]  他的名字是一個比一個難聽
[00:16:39.000 --> 00:16:42.000]  我們可以想像在這個過程裡
[00:16:42.000 --> 00:16:45.000]  何西雅是多麼的痛苦
[00:16:45.000 --> 00:16:47.000]  不過最令他痛苦的
[00:16:47.000 --> 00:16:51.000]  相信都是對他不忠的妻子
[00:16:51.000 --> 00:16:54.000]  到底何西雅這些痛苦的經歷
[00:16:54.000 --> 00:16:58.000]  對我們今天的人來說有什麼提醒呢?
[00:16:58.000 --> 00:17:00.000]  第一個提醒就是
[00:17:00.000 --> 00:17:07.000]  先知的生命是折射著神那份豐盛的愛
[00:17:07.000 --> 00:17:09.000]  第一章二節所說的
[00:17:09.000 --> 00:17:12.000]  耶和華起初與何西雅說話
[00:17:12.000 --> 00:17:15.000]  其實應該是譯作
[00:17:15.000 --> 00:17:22.000]  耶和華起初透過何西雅說話
[00:17:22.000 --> 00:17:25.000]  耶和華起初透過何西雅說話
[00:17:25.000 --> 00:17:27.000]  對什麼人說話呢?
[00:17:27.000 --> 00:17:29.000]  透過何西雅對什麼人說話呢?
[00:17:29.000 --> 00:17:33.000]  當然就是以色列人
[00:17:33.000 --> 00:17:35.000]  意思就是說
[00:17:35.000 --> 00:17:42.000]  神透過何西雅的經歷對以色列人說話
[00:17:42.000 --> 00:17:45.000]  既然如此問題又來了
[00:17:45.000 --> 00:17:50.000]  到底何西雅奉命去娶哥滅
[00:17:50.000 --> 00:17:52.000]  她有沒有感情呢?
[00:17:52.000 --> 00:17:55.000]  她是否好像一個機械人一樣
[00:17:55.000 --> 00:17:56.000]  沒有感情的
[00:17:56.000 --> 00:17:59.000]  神叫她做她就做呢?
[00:17:59.000 --> 00:18:03.000]  到底何西雅在這個過程中有什麼感受呢?
[00:18:03.000 --> 00:18:09.000]  起初可能何西雅真的奉命去娶哥滅
[00:18:09.000 --> 00:18:20.000]  不過第二次神叫她再去愛這個女人
[00:18:20.000 --> 00:18:24.000]  她不是叫何西雅再去娶
[00:18:24.000 --> 00:18:29.000]  是叫她再去愛
[00:18:29.000 --> 00:18:31.000]  換句話說
[00:18:31.000 --> 00:18:33.000]  她第一次娶哥滅的時候
[00:18:33.000 --> 00:18:37.000]  她之後都是愛他的
[00:18:37.000 --> 00:18:41.000]  現在上帝要她再去愛
[00:18:41.000 --> 00:18:45.000]  也就是說
[00:18:45.000 --> 00:18:49.000]  何西雅是愛自己的妻子
[00:18:49.000 --> 00:18:54.000]  當她經歷被背叛被拋棄的時候
[00:18:54.000 --> 00:18:56.000]  她是痛苦的
[00:18:56.000 --> 00:18:59.000]  然後當她再順服神的呼召
[00:18:59.000 --> 00:19:02.000]  去接納這個不忠的妻子的時候
[00:19:02.000 --> 00:19:07.000]  她更加體會到去愛一個不可愛的人
[00:19:07.000 --> 00:19:09.000]  同樣是一件艱難的事
[00:19:09.000 --> 00:19:14.000]  而在這個痛與愛的過程中
[00:19:14.000 --> 00:19:18.000]  何西雅深刻體會到上帝的心腸
[00:19:18.000 --> 00:19:21.000]  一位創造天地的主
[00:19:21.000 --> 00:19:26.000]  竟然苦就卑微的人去到一個地步
[00:19:26.000 --> 00:19:28.000]  甚至要苦戀
[00:19:28.000 --> 00:19:35.000]  來等候以色列人的歸回
[00:19:35.000 --> 00:19:37.000]  在《舊約聖經》中
[00:19:37.000 --> 00:19:41.000]  何西雅書的感情可以說是最濃烈的一卷書
[00:19:41.000 --> 00:19:44.000]  在這段三角戀中
[00:19:44.000 --> 00:19:51.000]  經文只是敘述那個做丈夫的心情和感受
[00:19:51.000 --> 00:19:58.000]  對於那個妻子是完全沉默的
[00:19:58.000 --> 00:20:00.000]  在何西雅書中
[00:20:00.000 --> 00:20:05.000]  我們看到這些說話充滿愛也充滿痛
[00:20:05.000 --> 00:20:09.000]  至於耶和華和以色列人的關係
[00:20:09.000 --> 00:20:13.000]  可以說不稱得上是一個三角關係
[00:20:13.000 --> 00:20:15.000]  是一個多角戀愛
[00:20:15.000 --> 00:20:21.000]  因為以色列人不單拜巴力
[00:20:21.000 --> 00:20:26.000]  他們也拜滿天神佛
[00:20:26.000 --> 00:20:31.000]  他們效法迦南人去拜滿天神子
[00:20:31.000 --> 00:20:33.000]  而在政治上
[00:20:33.000 --> 00:20:40.000]  以色列人也情願去投靠亞述和埃及來幫忙
[00:20:40.000 --> 00:20:43.000]  也不去尋求耶和華的幫助
[00:20:43.000 --> 00:20:46.000]  在道德信仰上
[00:20:46.000 --> 00:20:51.000]  他們也情願將神的律法拋諸腦後
[00:20:51.000 --> 00:20:55.000]  隨從自己的情慾任意妄為
[00:20:55.000 --> 00:20:57.000]  在這場多角戀愛之中
[00:20:57.000 --> 00:21:03.000]  耶和華可以說是一個書家
[00:21:03.000 --> 00:21:07.000]  他在眾多情敵之中是排行最後
[00:21:07.000 --> 00:21:10.000]  等極也不輪到他
[00:21:10.000 --> 00:21:13.000]  耶和華就像荷西亞一樣
[00:21:13.000 --> 00:21:18.000]  像一個怨婦等待以色列人的回轉
[00:21:18.000 --> 00:21:22.000]  他為了使以色列人徹底悔改
[00:21:22.000 --> 00:21:25.000]  他忍受這種苦戀
[00:21:25.000 --> 00:21:28.000]  他甘願為人付出代價
[00:21:28.000 --> 00:21:32.000]  使人可以白白得到他的愛
[00:21:32.000 --> 00:21:33.000]  真是白白的
[00:21:33.000 --> 00:21:36.000]  因為只要以色列人願意回轉的時候
[00:21:36.000 --> 00:21:41.000]  神就會接納他們
[00:21:41.000 --> 00:21:45.000]  上帝對我們的愛是毋庸置疑的
[00:21:45.000 --> 00:21:50.000]  但今天我們是否會在有意無意之間
[00:21:50.000 --> 00:21:57.000]  使上帝陷入這種苦戀之中呢?
[00:21:57.000 --> 00:21:59.000]  英國聖公會在幾年前
[00:21:59.000 --> 00:22:05.000]  委託了一間公司進行調查
[00:22:05.000 --> 00:22:06.000]  調查報告發現
[00:22:06.000 --> 00:22:11.000]  英國有五分之四的人相信祈禱的能力
[00:22:11.000 --> 00:22:18.000]  這個調查沒有區分宗教背景
[00:22:18.000 --> 00:22:22.000]  有信教的也有不信教的
[00:22:22.000 --> 00:22:23.000]  從性別來看
[00:22:23.000 --> 00:22:31.000]  女性比男性更容易求助於禱告
[00:22:31.000 --> 00:22:36.000]  而從年齡來分十多二十多歲的年青人
[00:22:36.000 --> 00:22:39.000]  和六十五歲以上的長者
[00:22:39.000 --> 00:22:46.000]  也比中年人更加表示自己會祈禱
[00:22:46.000 --> 00:22:52.000]  他們分別佔了85%和89%
[00:22:52.000 --> 00:22:53.000]  這個調查也發現
[00:22:53.000 --> 00:22:57.000]  他們禱告的內容包括求世界和平
[00:22:57.000 --> 00:22:59.000]  求考試成功
[00:22:59.000 --> 00:23:03.000]  自己和家人的平安健康等等
[00:23:03.000 --> 00:23:09.000]  只有不到14%的人表示從來沒有祈禱
[00:23:09.000 --> 00:23:14.000]  表示不知道應該怎樣祈禱的也只佔5%
[00:23:14.000 --> 00:23:18.000]  雖然香港沒有這類調查
[00:23:18.000 --> 00:23:22.000]  但相信情況不會距離太遠
[00:23:22.000 --> 00:23:29.000]  大多數人都會藉著祈禱來尋求幫助
[00:23:29.000 --> 00:23:30.000]  但願意回教會
[00:23:30.000 --> 00:23:35.000]  願意與神建立親密關係的屬於少數
[00:23:35.000 --> 00:23:38.000]  能夠像何西雅那樣
[00:23:38.000 --> 00:23:45.000]  願意順服進行神的旨意的就更少
[00:23:45.000 --> 00:23:48.000]  已故楊牧谷牧師是一位聖經學者
[00:23:48.000 --> 00:23:53.000]  他曾經形容何西雅像一個透明人
[00:23:53.000 --> 00:23:57.000]  他那種透明不是像玻璃那種透明
[00:23:57.000 --> 00:24:01.000]  而是像三菱鏡那種透明
[00:24:01.000 --> 00:24:06.000]  因為光透過普通的玻璃射出來的
[00:24:06.000 --> 00:24:08.000]  只是平面的光
[00:24:08.000 --> 00:24:11.000]  就像神透過一些沒有性格
[00:24:11.000 --> 00:24:14.000]  或者性格沒有被鍛鍊出來的人所射出的
[00:24:14.000 --> 00:24:17.000]  只是減弱了那些光
[00:24:17.000 --> 00:24:21.000]  而不能夠令人對那些光有更多的認識
[00:24:21.000 --> 00:24:24.000]  但三菱鏡那種透明
[00:24:24.000 --> 00:24:29.000]  能夠將那種白光折射出來
[00:24:29.000 --> 00:24:34.000]  讓人看到那道光裡面不同的光譜
[00:24:34.000 --> 00:24:36.000]  意思是說
[00:24:36.000 --> 00:24:39.000]  人的性格被神鍛鍊之後
[00:24:39.000 --> 00:24:41.000]  就像一個三菱鏡那樣
[00:24:41.000 --> 00:24:46.000]  能夠折射出神豐富的愛
[00:24:46.000 --> 00:24:53.000]  讓人可以看到對神有更多的認識
[00:24:53.000 --> 00:24:58.000]  何西雅就是因著她家庭的悲劇和苦難
[00:24:58.000 --> 00:25:00.000]  來鍛鍊出一種性格
[00:25:00.000 --> 00:25:03.000]  這種性格使她能夠像三菱鏡那樣
[00:25:03.000 --> 00:25:07.000]  去折射上帝那份豐盛的愛
[00:25:07.000 --> 00:25:13.000]  何西雅的生命就像一套活生生的教材
[00:25:13.000 --> 00:25:16.000]  讓我們在當中看到神那份無私的
[00:25:16.000 --> 00:25:20.000]  捨己的、不離不棄的愛
[00:25:20.000 --> 00:25:26.000]  我們的生命到底有沒有像三菱鏡那樣
[00:25:26.000 --> 00:25:29.000]  能夠折射出神這一種的愛呢?
[00:25:29.000 --> 00:25:35.000]  還是我們只是一塊普通的玻璃?
