
[00:00:00.000 --> 00:00:03.820]  多謝祢讓我們今天可以在這個地方
[00:06:28.180 --> 00:06:30.260]  但不是我說的
[00:06:30.260 --> 00:06:33.020]  其實我們教會很多時候說合一合一
[00:06:33.020 --> 00:06:35.500]  但我們很多時候從來沒有說過
[00:06:35.500 --> 00:06:36.980]  怎樣去合一
[00:06:36.980 --> 00:06:39.060]  我們說過求同存異
[00:06:39.060 --> 00:06:40.420]  但怎樣去求同
[00:06:40.420 --> 00:06:41.420]  怎樣去存異
[00:06:41.420 --> 00:06:43.060]  我們很少去說
[00:06:43.060 --> 00:06:45.380]  但今天保羅很厲害
[00:06:45.380 --> 00:06:47.820]  保羅在第十四章
[00:06:47.820 --> 00:06:51.700]  是說食肉食菜的裏邊
[00:06:51.700 --> 00:06:53.100]  去到第十五章
[00:06:53.100 --> 00:06:55.260]  由第一節到第十三節
[00:06:55.260 --> 00:06:56.860]  他作了一個結論
[00:06:56.860 --> 00:07:01.060]  他說究竟我們怎樣才可以
[00:07:01.060 --> 00:07:04.420]  真正做得到合二為一
[00:07:04.420 --> 00:07:06.260]  究竟我們要做些什麼
[00:07:06.260 --> 00:07:09.340]  才能夠結論去到合二為一
[00:07:09.340 --> 00:07:12.580]  保羅真的在說求同存異
[00:07:12.580 --> 00:07:15.420]  今天我和大家很細微去分析
[00:07:15.420 --> 00:07:18.140]  究竟怎樣求同
[00:07:18.140 --> 00:07:19.540]  怎樣存異
[00:07:19.540 --> 00:07:21.500]  怎樣保羅教導我們
[00:07:21.500 --> 00:07:22.860]  在合一當中
[00:07:22.860 --> 00:07:24.860]  我們可以求同存異
[00:07:24.860 --> 00:07:26.780]  很明顯第十五章
[00:07:26.780 --> 00:07:29.220]  一開始第一節他就說了
[00:07:29.220 --> 00:07:30.940]  我們堅固的人
[00:07:30.940 --> 00:07:34.900]  應該擔待不堅固人的軟弱
[00:07:34.900 --> 00:07:37.100]  不求自己的喜悅
[00:07:37.100 --> 00:07:39.860]  保羅在第十五章一開始就說
[00:07:39.860 --> 00:07:42.820]  我們這班堅固的人
[00:07:42.820 --> 00:07:44.900]  這句聖經有兩個含義
[00:07:44.900 --> 00:07:46.140]  第一個含義就是說
[00:07:46.140 --> 00:07:48.940]  這段聖經由第一節到第十三節
[00:07:48.940 --> 00:07:52.300]  絕對不能夠和十四節分開
[00:07:52.300 --> 00:07:54.380]  是回到十四節
[00:07:54.380 --> 00:07:57.940]  因為十四章第一節
[00:07:57.940 --> 00:08:00.780]  很明顯就是講到一句說話
[00:08:00.780 --> 00:08:02.740]  我們軟弱的弟兄
[00:08:02.740 --> 00:08:04.260]  我們軟弱的人
[00:08:04.260 --> 00:08:05.780]  我們軟弱的人
[00:08:05.780 --> 00:08:08.060]  很明顯十四章有軟弱的人
[00:08:08.060 --> 00:08:10.060]  也有堅固的人
[00:08:10.060 --> 00:08:12.780]  縱然十四章沒有提到堅固人四個字
[00:08:12.780 --> 00:08:14.740]  但很明顯有軟弱的人
[00:08:14.740 --> 00:08:16.380]  一定有堅固的人
[00:08:16.380 --> 00:08:17.620]  一個對比
[00:08:17.620 --> 00:08:21.940]  軟弱的人就是一班猶太的信徒
[00:08:21.940 --> 00:08:23.860]  他們只吃菜
[00:08:23.860 --> 00:08:26.260]  他們不可以吃不乾淨的東西
[00:08:26.260 --> 00:08:28.300]  不潔淨的東西絕對不可以吃
[00:08:28.300 --> 00:08:29.740]  豬肉絕對不可以吃
[00:08:29.740 --> 00:08:31.820]  你知道當時一班外邦的信徒
[00:08:31.820 --> 00:08:32.900]  說不是啊
[00:08:32.900 --> 00:08:34.140]  為什麼不可以吃豬肉
[00:08:34.140 --> 00:08:35.780]  我們吃慣了
[00:08:35.780 --> 00:08:39.060]  你知道當時教會這班信徒
[00:08:39.060 --> 00:08:44.620]  因著吃東西而帶來很大的爭吵
[00:08:44.620 --> 00:08:46.220]  等於一會兒完了崇拜
[00:08:46.220 --> 00:08:47.340]  去最後喝茶
[00:08:47.340 --> 00:08:49.980]  究竟吃蝦餃還是燒賣
[00:08:49.980 --> 00:08:51.340]  可以吵架
[00:08:51.340 --> 00:08:54.300]  吃蝦餃還是燒賣都可以
[00:08:54.300 --> 00:08:56.940]  因為吃菜吃肉而吵架
[00:08:56.940 --> 00:08:59.100]  所以保羅就說
[00:08:59.100 --> 00:09:00.580]  你們軟弱的人
[00:09:00.580 --> 00:09:03.620]  就是一班猶太的信徒
[00:09:03.620 --> 00:09:08.660]  他們不要因為吃菜而說吃肉的人
[00:09:08.660 --> 00:09:09.980]  同樣這班外邦人
[00:09:09.980 --> 00:09:12.020]  也不可以因為什麼都吃
[00:09:12.020 --> 00:09:15.980]  就看不起只是吃菜的猶太信徒
[00:09:15.980 --> 00:09:18.060]  到了第十五章第一節
[00:09:18.060 --> 00:09:21.180]  其實保羅做了一件很危險的事
[00:09:21.180 --> 00:09:23.660]  除了他提醒我們
[00:09:23.660 --> 00:09:26.820]  十五章和十四章不能夠分開之外
[00:09:26.820 --> 00:09:31.380]  保羅他靠哪一站
[00:09:31.380 --> 00:09:32.220]  什麼意思呢
[00:09:32.220 --> 00:09:36.140]  他說我們堅固的人
[00:09:36.140 --> 00:09:40.540]  堅固的人就是一班外邦的信徒
[00:09:40.540 --> 00:09:43.180]  保羅靠哪一站
[00:09:43.180 --> 00:09:47.940]  其實我們做牧者靠哪一站是很危險的
[00:09:47.940 --> 00:09:49.660]  三年前很多人問我
[00:09:49.660 --> 00:09:51.740]  在佔中的時候很多人問我
[00:09:51.740 --> 00:09:53.300]  究竟我是黃色還是藍色
[00:09:53.300 --> 00:09:54.540]  淺黃還是淺藍
[00:09:54.540 --> 00:09:55.860]  中黃還是中藍
[00:09:55.860 --> 00:09:57.620]  我說我不會回答你的
[00:09:57.620 --> 00:09:59.540]  我絕對不會公開回答你的
[00:09:59.540 --> 00:10:02.500]  我從來沒有人知道我是什麼顏色的
[00:10:02.500 --> 00:10:04.500]  因為我曾經說過一句話
[00:10:04.500 --> 00:10:06.420]  你要請我吃飯我就跟你說什麼顏色
[00:10:06.420 --> 00:10:08.100]  到現在三年前都沒有人請我吃飯
[00:10:08.100 --> 00:10:10.100]  所以我就不會跟你說什麼顏色
[00:10:10.100 --> 00:10:12.140]  我不可以公開說什麼顏色
[00:10:12.140 --> 00:10:13.660]  因為我一公開說什麼顏色
[00:10:13.660 --> 00:10:16.260]  一定有其他人有很多不同的看法
[00:10:16.260 --> 00:10:18.540]  就開始產生很多很多的偏見
[00:10:18.540 --> 00:10:21.220]  保羅為什麼這麼沒有智慧
[00:10:21.220 --> 00:10:22.340]  他靠哪一站
[00:10:22.340 --> 00:10:25.420]  他說我們堅固的人
[00:10:25.420 --> 00:10:27.740]  當然保羅很清楚
[00:10:27.740 --> 00:10:29.180]  他絕對有智慧
[00:10:29.180 --> 00:10:33.180]  他不會說靠哪一站而帶來一些衝突
[00:10:33.180 --> 00:10:34.500]  他一定有智慧
[00:10:34.500 --> 00:10:36.100]  為什麼他要靠哪一站
[00:10:36.100 --> 00:10:38.260]  因為如果看回第十五章
[00:10:38.260 --> 00:10:40.380]  第十四節下一節會說
[00:10:40.380 --> 00:10:44.740]  我們知道保羅是神所差派他
[00:10:44.740 --> 00:10:46.780]  成為一個外邦的使徒
[00:10:46.780 --> 00:10:49.220]  所以他是在外邦人那邊傳福音
[00:10:49.220 --> 00:10:50.740]  所以在他的身份那邊
[00:10:50.740 --> 00:10:54.900]  他絕對要跟外邦人要連成一個群體
[00:10:54.900 --> 00:10:59.660]  不過他的智慧就是今天下面整段聖經
[00:10:59.660 --> 00:11:00.860]  我要和大家分析
[00:11:00.860 --> 00:11:02.300]  他很有智慧
[00:11:02.300 --> 00:11:04.860]  縱然他有靠哪一站
[00:11:04.860 --> 00:11:07.820]  但他整個內容讓我們看到
[00:11:07.820 --> 00:11:10.420]  哇 保羅真是聰明
[00:11:10.420 --> 00:11:12.180]  他這樣去表達
[00:11:12.180 --> 00:11:14.300]  怎樣去合而為一
[00:11:14.300 --> 00:11:16.260]  哇 真的很精彩
[00:11:16.260 --> 00:11:17.220]  上星期
[00:11:17.220 --> 00:11:19.900]  聖經說到的時候
[00:11:19.900 --> 00:11:21.180]  他說了一個英文字
[00:11:21.180 --> 00:11:22.940]  這個英文字真的很難讀
[00:11:22.940 --> 00:11:25.180]  叫做Adiaphora
[00:11:25.180 --> 00:11:28.300]  這個意思就是無足
[00:11:28.300 --> 00:11:29.740]  無關痛癢
[00:11:29.740 --> 00:11:31.260]  無足輕重的事
[00:11:31.260 --> 00:11:33.980]  是可以做或者可以不做的事
[00:11:33.980 --> 00:11:35.620]  不是很重要的
[00:11:35.620 --> 00:11:36.460]  你喜歡吃燒賣
[00:11:36.460 --> 00:11:38.740]  吃燒賣還是吃蝦餃
[00:11:38.740 --> 00:11:40.580]  無所謂的
[00:11:40.580 --> 00:11:42.980]  但是撒旦很厲害
[00:11:42.980 --> 00:11:45.940]  撒旦就是因為吃燒賣和吃蝦餃
[00:11:45.940 --> 00:11:47.700]  可以令到家庭破裂
[00:11:47.700 --> 00:11:49.860]  可以令到教會破裂
[00:11:49.860 --> 00:11:51.340]  為什麼我這樣說呢
[00:11:51.340 --> 00:11:53.540]  在過去三十多年我侍奉那邊
[00:11:53.540 --> 00:11:56.500]  教會很容易分裂的時候
[00:11:56.500 --> 00:11:59.180]  就是教會建堂的時候
[00:11:59.180 --> 00:11:59.900]  你會說怎麼會
[00:11:59.900 --> 00:12:01.300]  建堂的時候最開心
[00:12:01.300 --> 00:12:02.180]  教會不夠大
[00:12:02.180 --> 00:12:04.140]  要買大一點的地方去裝修
[00:12:04.140 --> 00:12:05.660]  就教會分裂
[00:12:05.660 --> 00:12:06.420]  為什麼呢
[00:12:06.420 --> 00:12:08.180]  就是因為當你建堂的時候
[00:12:08.180 --> 00:12:10.980]  原來你裝什麼牌子的冷氣機
[00:12:10.980 --> 00:12:12.500]  都可以分裂的
[00:12:12.500 --> 00:12:14.260]  地毯什麼顏色都可以分裂的
[00:12:14.260 --> 00:12:16.820]  地毯紅色 黃色 藍色都可以分裂的
[00:12:16.820 --> 00:12:18.300]  原來真的是這樣
[00:12:18.300 --> 00:12:19.580]  所以我很感謝神
[00:12:19.580 --> 00:12:21.420]  我們九龍東堂過去
[00:12:21.420 --> 00:12:24.860]  剛剛租了一個大地方
[00:12:24.860 --> 00:12:27.260]  剛剛完成了所有裝修
[00:12:27.260 --> 00:12:29.380]  教會非但沒有分裂
[00:12:29.380 --> 00:12:31.300]  教會反而人數增多
[00:12:31.300 --> 00:12:33.900]  我們將圍繞歸給耶穌
[00:12:33.900 --> 00:12:35.500]  真的是
[00:12:35.500 --> 00:12:36.900]  他們教會人多了
[00:12:36.900 --> 00:12:39.460]  就是從三十樓去到二樓
[00:12:39.460 --> 00:12:40.540]  教會真的人多了
[00:12:40.540 --> 00:12:43.220]  原來人們去三十樓有些卻步
[00:12:43.220 --> 00:12:44.620]  知不知道做什麼去三十樓
[00:12:44.620 --> 00:12:46.980]  一走都走不了
[00:12:46.980 --> 00:12:49.980]  但是沒有分裂
[00:12:49.980 --> 00:12:51.980]  所以去到一個地步
[00:12:51.980 --> 00:12:55.100]  其實我們為什麼要為一些無關痛癢
[00:12:55.100 --> 00:12:57.460]  究竟將什麼牌子的冷氣機
[00:12:57.460 --> 00:13:00.060]  究竟教會應該要有風琴
[00:13:00.060 --> 00:13:02.020]  還是應該要有電子琴
[00:13:02.020 --> 00:13:03.300]  還是應該要有鼓
[00:13:03.300 --> 00:13:04.980]  有些教會的正堂
[00:13:04.980 --> 00:13:07.140]  絕對不能夠放一套鼓在那裡
[00:13:07.140 --> 00:13:09.260]  鼓一定要放在副堂
[00:13:09.260 --> 00:13:12.420]  因為正堂一定要有風琴
[00:13:12.420 --> 00:13:13.820]  為什麼呢
[00:13:13.820 --> 00:13:17.020]  我們很多時候就有欣賞一些很細微的東西
[00:13:17.020 --> 00:13:21.220]  而帶來很多教會之間的分歧
[00:13:21.220 --> 00:13:23.220]  但是保羅很聰明
[00:13:23.220 --> 00:13:25.660]  保羅在這十三次聖經裡面
[00:13:25.660 --> 00:13:28.660]  其實他講了求同存異
[00:13:28.660 --> 00:13:31.380]  什麼叫求同
[00:13:31.380 --> 00:13:33.580]  或者怎樣去求同
[00:13:33.580 --> 00:13:35.260]  第一點就是
[00:13:35.260 --> 00:13:36.500]  保羅提醒我們
[00:13:36.500 --> 00:13:39.420]  我們要彼此同心
[00:13:39.420 --> 00:13:41.060]  我們說
[00:13:41.060 --> 00:13:42.740]  講來講去都是這些東西
[00:13:42.740 --> 00:13:44.060]  彼此同心我也知道
[00:13:44.060 --> 00:13:46.100]  你跟教友說我也知道要同心
[00:13:46.100 --> 00:13:47.860]  我也知道我們要基督的心為心
[00:13:47.860 --> 00:13:49.420]  你已經猜到我說什麼了
[00:13:49.420 --> 00:13:53.500]  什麼叫同心
[00:13:53.500 --> 00:13:55.980]  是不是真的將自己的心拿走
[00:13:55.980 --> 00:13:57.860]  把耶穌的心放在那裡
[00:13:57.860 --> 00:13:59.300]  我們就能夠同心
[00:13:59.300 --> 00:14:00.620]  不是
[00:14:00.620 --> 00:14:02.660]  保羅不是要我們換心
[00:14:02.660 --> 00:14:05.060]  保羅只是叫我們同心
[00:14:05.060 --> 00:14:06.740]  保羅怎樣教我們同心
[00:14:06.740 --> 00:14:08.940]  我們讀一讀第一節和第二節
[00:14:08.940 --> 00:14:10.300]  再讀一次第一節和第二節
[00:14:10.300 --> 00:14:11.580]  準備一二三
[00:14:11.580 --> 00:14:13.020]  我們堅固的人
[00:14:13.020 --> 00:14:16.260]  應該擔當不堅固人的軟弱
[00:14:16.260 --> 00:14:18.180]  不求自己的喜悅
[00:14:18.180 --> 00:14:21.420]  我們各人勿要叫鄰舍喜悅
[00:14:21.420 --> 00:14:24.900]  使他得益處見立特行
[00:14:24.900 --> 00:14:28.020]  保羅講到同心之前
[00:14:28.020 --> 00:14:30.540]  他就說我們要做兩件事
[00:14:30.540 --> 00:14:31.780]  第一
[00:14:31.780 --> 00:14:36.340]  他說我們要擔當別人的軟弱
[00:14:36.340 --> 00:14:38.540]  擔當這個字的意思
[00:14:38.540 --> 00:14:43.340]  原文的意思是忍受、容忍和支持
[00:14:43.340 --> 00:14:48.220]  他說我們要支持、容忍別人的軟弱
[00:14:48.220 --> 00:14:50.620]  如果很多解經家或者神學家
[00:14:50.620 --> 00:14:53.020]  他們要直譯這段聖經
[00:14:53.020 --> 00:14:54.220]  他們會怎樣譯呢
[00:14:54.220 --> 00:14:59.260]  就是「一人之長可保另一人之短」
[00:14:59.260 --> 00:15:00.300]  意思就是說
[00:15:00.300 --> 00:15:01.940]  其實每一個人
[00:15:01.940 --> 00:15:03.980]  你一定有你的長處
[00:15:03.980 --> 00:15:06.060]  一定有你的短處
[00:15:06.060 --> 00:15:06.980]  對不對
[00:15:06.980 --> 00:15:08.460]  今天會不會有人說
[00:15:08.460 --> 00:15:09.500]  我沒有短處
[00:15:09.500 --> 00:15:11.100]  我全部都是長處
[00:15:11.100 --> 00:15:11.940]  沒可能的
[00:15:11.940 --> 00:15:12.940]  絕對沒可能
[00:15:12.940 --> 00:15:14.580]  所以我選擇首先那首《回應詩》
[00:15:14.580 --> 00:15:15.260]  是甚麼意思呢
[00:15:15.260 --> 00:15:16.860]  因為其中有一句
[00:15:16.860 --> 00:15:19.020]  他說你的心再堅強
[00:15:19.020 --> 00:15:21.980]  都不要獨自飛翔
[00:15:21.980 --> 00:15:23.260]  你多麼的巴閉也好
[00:15:23.260 --> 00:15:25.180]  你不要獨自飛翔
[00:15:25.180 --> 00:15:26.220]  你飛來飛去沒有力氣的時候
[00:15:26.220 --> 00:15:27.820]  沒有人頂著你
[00:15:27.820 --> 00:15:30.660]  因為這個世界沒有一個人
[00:15:30.660 --> 00:15:32.140]  他全部都是長處
[00:15:32.140 --> 00:15:32.980]  沒可能
[00:15:32.980 --> 00:15:34.100]  一定有長處
[00:15:34.100 --> 00:15:35.340]  一定有短處
[00:15:35.340 --> 00:15:36.460]  所以保羅就說
[00:15:36.460 --> 00:15:38.260]  我們有長處的人
[00:15:38.260 --> 00:15:41.620]  我們能不能去保人家的短處
[00:15:41.620 --> 00:15:43.340]  相對之下人家的長處
[00:15:43.340 --> 00:15:46.140]  會不會保回我的短處
[00:15:46.140 --> 00:15:47.780]  就是說我們擔當
[00:15:47.780 --> 00:15:48.980]  我們要看得到
[00:15:48.980 --> 00:15:50.580]  我們自己的有限
[00:15:50.580 --> 00:15:55.180]  要知道教會其實是應該彼此互保
[00:15:55.180 --> 00:15:57.660]  可能有些教會對於政治敏感一點
[00:15:57.660 --> 00:15:59.100]  他們就多說一些政治的東西
[00:15:59.100 --> 00:15:59.980]  不要緊的
[00:15:59.980 --> 00:16:01.580]  有些教會喜歡傳福音的
[00:16:01.580 --> 00:16:02.540]  就讓他們傳福音
[00:16:02.540 --> 00:16:03.740]  沒問題的
