
[00:00:00.000 --> 00:00:06.520]  今天我們來到跟隨耶穌講道系列的第二課
[00:08:03.240 --> 00:08:04.640]  所以換句話說
[00:08:04.640 --> 00:08:06.440]  你的生命成長不是因為
[00:08:06.440 --> 00:08:07.360]  我要認識神
[00:08:07.360 --> 00:08:08.240]  怎樣認識呢
[00:08:08.240 --> 00:08:09.480]  於是我閉關
[00:08:09.480 --> 00:08:10.440]  我讀經
[00:08:10.440 --> 00:08:11.800]  經過三個月讀經之後
[00:08:11.800 --> 00:08:12.800]  你突然間出來
[00:08:12.800 --> 00:08:14.280]  然後就仰天狂笑
[00:08:14.280 --> 00:08:15.240]  哈哈哈哈
[00:08:15.240 --> 00:08:17.200]  我終於明白了這個
[00:08:17.200 --> 00:08:20.760]  啟示錄裡面所說的十國修是什麼了
[00:08:20.760 --> 00:08:21.400]  突然間生命
[00:08:21.400 --> 00:08:23.400]  咦 好像很有愛心
[00:08:23.400 --> 00:08:25.120]  It's not gonna happen that way
[00:08:25.120 --> 00:08:26.720]  是不會這樣的
[00:08:26.720 --> 00:08:28.120]  你認識神什麼
[00:08:28.120 --> 00:08:29.640]  這裡這段聖經是說
[00:08:29.640 --> 00:08:34.160]  你認識神那個又大又寶貴的認許
[00:08:34.160 --> 00:08:36.680]  那些precious promises
[00:08:36.680 --> 00:08:38.880]  你是因為那些認許
[00:08:38.880 --> 00:08:41.480]  你憑信心去知趣那些認許
[00:08:41.480 --> 00:08:43.160]  去應用的時候
[00:08:43.160 --> 00:08:45.840]  你的生命就開始成長
[00:08:45.840 --> 00:08:48.000]  你就開始gain access
[00:08:48.000 --> 00:08:50.120]  to God's power
[00:08:50.120 --> 00:08:50.960]  所以明白了嗎
[00:08:50.960 --> 00:08:52.880]  所以為什麼他說你沒有藉口
[00:08:52.880 --> 00:08:54.400]  因為每一個人
[00:08:54.400 --> 00:08:56.160]  對神的promise
[00:08:56.160 --> 00:08:58.200]  都有個free access
[00:08:58.200 --> 00:09:02.120]  只要你是神所呼召揀選的
[00:09:02.120 --> 00:09:03.480]  你就一定
[00:09:03.480 --> 00:09:04.560]  一定可以享受到
[00:09:04.560 --> 00:09:07.320]  祂給你的認許的寶貴
[00:09:07.320 --> 00:09:08.800]  所以你說分別在哪裡呢
[00:09:08.800 --> 00:09:10.280]  分別就是
[00:09:10.280 --> 00:09:11.320]  為什麼有些人成長
[00:09:11.320 --> 00:09:12.160]  有些人不成長
[00:09:12.160 --> 00:09:14.760]  既然每一個都有free access
[00:09:14.760 --> 00:09:15.720]  彼得說得很清楚
[00:09:15.720 --> 00:09:16.720]  就是因為
[00:09:16.720 --> 00:09:20.720]  這個就是勤奮和懶閒的分別
[00:09:20.720 --> 00:09:22.160]  我舉個例子給你聽
[00:09:22.160 --> 00:09:25.040]  今天如果李嘉誠來到我們當中
[00:09:25.040 --> 00:09:27.120]  他說我兩個兒子不像樣
[00:09:27.120 --> 00:09:29.280]  李澤楷不像樣
[00:09:29.280 --> 00:09:30.760]  我決定
[00:09:30.760 --> 00:09:33.040]  我決定不要他們繼承我的遺產
[00:09:33.040 --> 00:09:34.720]  我決定在cross point當中
[00:09:34.720 --> 00:09:36.440]  我選十個人出來
[00:09:36.440 --> 00:09:38.680]  然後作為我的繼承人
[00:09:38.680 --> 00:09:39.720]  當我選中之後
[00:09:39.720 --> 00:09:41.040]  這十個人會做什麼呢
[00:09:41.040 --> 00:09:41.720]  會做兩件事
[00:09:41.720 --> 00:09:43.000]  第一個就是幫這十個人
[00:09:43.000 --> 00:09:44.760]  還清你們所有的債務
[00:09:44.760 --> 00:09:45.800]  無論你有多少債
[00:09:45.800 --> 00:09:47.320]  mortgage欠30萬
[00:09:47.320 --> 00:09:48.160]  我的車欠2萬
[00:09:48.160 --> 00:09:49.000]  還沒供完
[00:09:49.000 --> 00:09:51.280]  然後那些小朋友的大學基金欠10萬
[00:09:51.280 --> 00:09:52.600]  就說我信了主十年
[00:09:52.600 --> 00:09:53.440]  從來沒奉獻過
[00:09:53.440 --> 00:09:55.320]  就欠了十萬
[00:09:55.320 --> 00:09:56.920]  然後李嘉誠說無所謂
[00:09:56.920 --> 00:09:58.960]  無論你欠多少一次過還清
[00:09:58.960 --> 00:10:01.560]  就幫你清清所有的債務
[00:10:01.560 --> 00:10:02.720]  然後不單止
[00:10:02.720 --> 00:10:04.680]  在未來的日子
[00:10:04.680 --> 00:10:09.120]  我將我的家業定期給你
[00:10:09.120 --> 00:10:12.360]  每一個月你會定期收到一張big cheque
[00:10:12.360 --> 00:10:14.120]  然後你每一個月都會收到
[00:10:14.120 --> 00:10:15.400]  直到你死去為止
[00:10:15.400 --> 00:10:17.240]  直到你慢慢一步一步
[00:10:17.240 --> 00:10:22.280]  逐漸將我的家業完全繼承給你為止
[00:10:22.280 --> 00:10:23.000]  那你說
[00:10:23.000 --> 00:10:23.640]  將來
[00:10:23.640 --> 00:10:26.240]  你說我怎知道在cross point這十個人當中
[00:10:26.240 --> 00:10:29.800]  誰是被李嘉誠揀選的那十個
[00:10:29.800 --> 00:10:31.520]  就是下星期日你來到的時候
[00:10:31.520 --> 00:10:33.080]  看到門口停了一個法拉利
[00:10:33.080 --> 00:10:34.240]  我說是誰的
[00:10:34.240 --> 00:10:35.240]  他說PJ的
[00:10:35.240 --> 00:10:36.960]  那你就知道
[00:10:36.960 --> 00:10:39.080]  He is the chosen one
[00:10:39.080 --> 00:10:41.440]  他一定是被揀選的那個
[00:10:41.440 --> 00:10:43.400]  因為被揀選的
[00:10:43.400 --> 00:10:44.520]  那個你就看到什麼
[00:10:44.520 --> 00:10:46.680]  你就看到他生活一定起改變的
[00:10:46.680 --> 00:10:48.880]  你看到他生活完全提高一個level
[00:10:48.880 --> 00:10:49.760]  你就知道
[00:10:49.760 --> 00:10:52.040]  something is wrong with him
[00:10:52.040 --> 00:10:53.960]  一定是他something happen
[00:10:53.960 --> 00:10:55.880]  他被揀選了
[00:10:55.880 --> 00:10:58.120]  所以凡是被人揀選的
[00:10:58.120 --> 00:11:00.600]  你經歷過他應許給你的事的時候
[00:11:00.600 --> 00:11:02.160]  你發覺所有人都知道
[00:11:02.160 --> 00:11:02.880]  但看得到的
[00:11:02.880 --> 00:11:05.000]  你可以confirm你的calling
[00:11:05.000 --> 00:11:06.280]  哦 原來真的被人揀選
[00:11:06.280 --> 00:11:09.200]  因為你生命會起很大的改變
[00:11:09.200 --> 00:11:11.600]  那你說當你沒有起改變的分別是什麼呢
[00:11:11.600 --> 00:11:12.360]  那個分別
[00:11:12.360 --> 00:11:13.800]  畢弟在這裡講得很清楚
[00:11:13.800 --> 00:11:15.200]  是兩個方面的
[00:11:15.200 --> 00:11:16.280]  第一個就是
[00:11:16.280 --> 00:11:18.760]  如果你沒有從神領受
[00:11:18.760 --> 00:11:20.240]  他不是揀選了你
[00:11:20.240 --> 00:11:23.320]  領受他給你一個很寶貴的promise
[00:11:23.320 --> 00:11:24.440]  如果你沒有那張check
[00:11:24.440 --> 00:11:26.560]  你知道check是一個promise
[00:11:26.560 --> 00:11:28.000]  check本身是沒有用的
[00:11:28.000 --> 00:11:30.560]  除非你是憑信心將這張支票
[00:11:30.560 --> 00:11:32.320]  去銀行兌現成現金
[00:11:32.320 --> 00:11:34.640]  然後將現金用在你生活當中
[00:11:34.640 --> 00:11:37.200]  你生活才會得到改善
[00:11:37.200 --> 00:11:38.640]  所以如果你是沒有用這張check
[00:11:38.640 --> 00:11:39.760]  如果你沒有收到這張check
[00:11:39.760 --> 00:11:41.640]  你說我一個很勤力的人
[00:11:41.640 --> 00:11:43.640]  我就說無論翻風落雨都好
[00:11:43.640 --> 00:11:45.360]  我很勤力去銀行的
[00:11:45.360 --> 00:11:47.000]  我去銀行回家
[00:11:47.000 --> 00:11:48.800]  一天去十次
[00:11:48.800 --> 00:11:50.400]  節省一筆錢
[00:11:50.400 --> 00:11:51.920]  但最後你會發覺
[00:11:51.920 --> 00:11:54.280]  為什麼銀行一分錢都沒有多
[00:11:54.280 --> 00:11:56.360]  因為你每一次去都是空手去空手
[00:11:56.360 --> 00:11:57.760]  反正無論你更勤力都好
[00:11:57.760 --> 00:11:58.840]  你說我翻風落雨
[00:11:58.840 --> 00:11:59.560]  行雷閃電
[00:11:59.560 --> 00:12:02.080]  我都很勤力去銀行的
[00:12:02.080 --> 00:12:03.840]  你去到喘氣都沒有用
[00:12:03.840 --> 00:12:05.520]  you get nothing
[00:12:05.520 --> 00:12:07.760]  因為你手中沒有神給你那張
[00:12:07.760 --> 00:12:11.320]  你沒有李嘉誠promise你那張每個月的check
[00:12:11.320 --> 00:12:12.880]  你空手去空手回
[00:12:12.880 --> 00:12:14.680]  at the end nothing
[00:12:14.680 --> 00:12:18.560]  如果你說我定期收到神給我的check
[00:12:18.560 --> 00:12:19.720]  神的promise
[00:12:19.720 --> 00:12:21.600]  promise了你在這裡
[00:12:21.600 --> 00:12:23.800]  那你是一個很懶的人
[00:12:23.800 --> 00:12:25.880]  我將神的影擺在枱面
[00:12:25.880 --> 00:12:27.680]  今天行雷閃電
[00:12:27.680 --> 00:12:28.720]  不要去銀行了
[00:12:28.720 --> 00:12:29.320]  明天再去
[00:12:29.320 --> 00:12:29.880]  明天一看
[00:12:29.880 --> 00:12:30.640]  這麼曬
[00:12:30.640 --> 00:12:31.360]  好熱
[00:12:31.360 --> 00:12:32.280]  後天再去
[00:12:32.280 --> 00:12:34.000]  後天說今天肚子痛
[00:12:34.000 --> 00:12:35.680]  大後天說今天頭痛
[00:12:35.680 --> 00:12:36.680]  種種的理由
[00:12:36.680 --> 00:12:38.080]  總之你懶懶行行
[00:12:38.080 --> 00:12:40.640]  將神所有給你這些promise的check
[00:12:40.640 --> 00:12:41.440]  全部放在枱面
[00:12:41.440 --> 00:12:43.760]  你就坐在那裡不動
[00:12:43.760 --> 00:12:45.160]  at the end
[00:12:45.160 --> 00:12:48.040]  你銀行一分錢都沒有多
[00:12:48.040 --> 00:12:49.640]  你不會因為收到check
[00:12:49.640 --> 00:12:52.600]  就當成你得到benefit
[00:12:52.600 --> 00:12:54.160]  前陣子Steven Kwan說過
[00:12:54.160 --> 00:13:00.000]  2015年有幾張我人工的check沒有入銀行
[00:13:00.000 --> 00:13:01.880]  他說我自動減自己人工
[00:13:01.880 --> 00:13:05.600]  我收到check自以為已經拿了benefit
[00:13:05.600 --> 00:13:06.680]  其實沒有的
[00:13:06.680 --> 00:13:07.240]  你明白嗎
[00:13:07.240 --> 00:13:07.920]  你拿了check
[00:13:07.920 --> 00:13:09.000]  如果你不去銀行
[00:13:09.000 --> 00:13:10.680]  憑信心兌現
[00:13:10.680 --> 00:13:13.360]  you get nothing
[00:13:13.360 --> 00:13:16.840]  是除非這兩方面合在一起的時候
[00:13:16.840 --> 00:13:18.880]  that's powerful
[00:13:18.880 --> 00:13:21.960]  是你從神頂守了祂的promise
[00:13:21.960 --> 00:13:24.440]  然後你又很勤力地
[00:13:24.440 --> 00:13:26.560]  將這個promise每一天
[00:13:26.560 --> 00:13:28.880]  用它不同的promise
[00:13:28.880 --> 00:13:31.280]  去cash變成
[00:13:31.280 --> 00:13:32.440]  cash out變成
[00:13:32.440 --> 00:13:35.200]  你能夠用在生活上的cash
[00:13:35.200 --> 00:13:38.720]  你的生活就變得非常不一樣
[00:13:38.720 --> 00:13:40.520]  所以這次聖經就告訴我們
[00:13:40.520 --> 00:13:42.840]  為什麼每一個人來到神面前
[00:13:42.840 --> 00:13:44.080]  你沒有藉口不成長
[00:13:44.080 --> 00:13:47.040]  因為只要你是神所揀選的
[00:13:47.040 --> 00:13:50.080]  神的promise一定是臨到你的
[00:13:50.080 --> 00:13:52.760]  是free access to all
[00:13:52.760 --> 00:13:54.360]  available to all
[00:13:54.360 --> 00:13:56.800]  所有人都有
[00:13:56.800 --> 00:13:57.520]  你不去的話
[00:13:57.520 --> 00:13:58.520]  因為我最近忙
[00:13:58.520 --> 00:14:00.600]  沒有參加忠誠
[00:14:00.600 --> 00:14:01.600]  死了就不成長
[00:14:01.600 --> 00:14:02.120]  不會的
[00:14:02.120 --> 00:14:04.160]  神的promise永遠都在這裡
[00:14:04.160 --> 00:14:05.840]  只不過是等著你去拿
[00:14:05.840 --> 00:14:07.640]  你憑信心去claim
[00:14:07.640 --> 00:14:09.760]  然後你claim了之後
[00:14:09.760 --> 00:14:11.320]  使你人生變得不一樣
[00:14:11.320 --> 00:14:13.040]  當你很勤力去claim的時候
[00:14:13.040 --> 00:14:14.760]  你會發覺生命就是成長
[00:14:14.760 --> 00:14:15.800]  如果你沒有promise
[00:14:15.800 --> 00:14:16.840]  憑你自己的努力
[00:14:16.840 --> 00:14:18.360]  你claim一百次都沒有用
[00:14:18.360 --> 00:14:19.640]  你更勤力
[00:14:19.640 --> 00:14:20.760]  你都不會成長
[00:14:20.760 --> 00:14:21.760]  但是有神的promise
[00:14:21.760 --> 00:14:23.040]  你不去claim也不成長
[00:14:23.040 --> 00:14:24.680]  所以兩方面加在一起
[00:14:24.680 --> 00:14:27.960]  你就成了一個成長的基督徒
[00:14:27.960 --> 00:14:29.400]  你知道聖經
[00:14:29.400 --> 00:14:33.120]  神藉著聖經給我們有幾千個promise
[00:14:33.120 --> 00:14:34.320]  我相信這些promise
[00:14:34.320 --> 00:14:36.080]  你一輩子用不完
[00:14:36.080 --> 00:14:39.320]  你一年可能選到兩三個
[00:14:39.320 --> 00:14:41.720]  不要說兩三個,你這一輩子用到兩三個
[00:14:41.720 --> 00:14:43.880]  能夠fully experience
[00:14:43.880 --> 00:14:46.200]  你這一生都很豐盛
[00:14:46.200 --> 00:14:47.760]  都很豐盛,真的
[00:14:47.760 --> 00:14:49.320]  聖經你隨時選一個
[00:14:49.320 --> 00:14:54.200]  如果你是一個經常有anxiety的人
[00:14:54.200 --> 00:14:57.000]  你可以選擇一個很寶貴的應許
[00:14:57.000 --> 00:14:59.120]  你應該一無掛慮
[00:14:59.120 --> 00:15:01.040]  凡事藉著祈求
[00:15:01.040 --> 00:15:01.880]  禱告感謝
[00:15:01.880 --> 00:15:04.200]  你所要的就告訴神
[00:15:04.200 --> 00:15:06.320]  神會賜給你在耶穌基督裡面
[00:15:06.320 --> 00:15:08.040]  給你出人意料
[00:15:08.040 --> 00:15:10.520]  超過你能夠理解的平安
[00:15:10.520 --> 00:15:12.400]  保守你的心懷意念
[00:15:12.400 --> 00:15:15.440]  這是powerful check
[00:15:15.440 --> 00:15:18.120]  有沒有去過這張check去銀行cash過
